@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC

@DATA
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,0.0049,0.1396,0.0398,2.0241,1.3121,0.0536,0.4588,0.6085
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.1818,0.1515,0.1896,1.2462,0,0.1962,0.0137,0.8279
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0.007,0.1561,0.0446,1.7963,1.3095,0.0672,0.5997,0.5309
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.0901,0.1414,0.1051,1.6062,0.2474,0.1131,1.6104,0.0404
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.0022,0.1571,0.019,1.4304,0.7167,0.0342,0.6197,0.5478
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0.0119,0.2155,0.0618,1.4844,0.3834,0.0674,0.8744,0.2676
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0.0149,0.2016,0.061,1.6773,0.8363,0.0817,0.5748,0.4245
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2125430099-013.cnf,1,0.0478,0.2328,0.092,0.7395,0.2862,0.1222,0.5711,0.3938
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1889416016-07-UNSAT.cnf,1,0.0614,0.2649,0.1196,0.9848,0.32,0.1648,0.5687,0.409
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.0449,0.2331,0.0886,0.6865,0.2943,0.1189,0.5744,0.3903
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.0222,0.1709,0.0308,1.0356,0.5122,0.0417,1.9036,0.0751
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S914323646-060.cnf,1,0.0488,0.2338,0.0941,0.7095,0.2885,0.127,0.5751,0.3975
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.0222,0.1709,0.0308,1.0356,0.5122,0.0417,1.9036,0.0751
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1279108477-06.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,1.008,0.0397,0.0001,0.7296,0.0621
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1926673460-089.SATISFIABLE.cnf,1,0.0009,0.0469,0.0017,0.8282,0.0976,0.0022,0.7339,0.1537
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0.0526,0.0192,0.2,1.9686,2.0992,0.3517,1.3411,0.1755
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.0015,0.1011,0.0247,1.0303,2.6323,0.0327,0.0696,0.8167
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1373941726-12.UNSAT.shuffled.cnf,1,0.0392,0.2303,0.0827,0.7121,0.3003,0.1089,0.6104,0.3735
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0.4225,0.0131,0.4237,1.0258,0.0276,0.4252,0.7744,0.0262
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.0014,0.05,0.0027,0.8312,0.1006,0.0035,0.6632,0.1643
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,0.0467,0.2336,0.0928,0.7152,0.2915,0.1248,0.5782,0.3935
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,0.0136,0.095,0.0516,1.4576,1.9561,0.08,0.3532,0.6214
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S1906521511-089.cnf,1,0.0399,0.2312,0.0842,0.7058,0.2618,0.1179,0.5648,0.3897
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0.0548,0.1601,0.0598,1.2869,0.5458,0.0697,1.3513,0.1006
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.0236,0.1894,0.0685,1.3268,0.9938,0.1088,0.8811,0.2927
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.0215,0.1442,0.037,1.5502,1.273,0.0403,1.3437,0.1967
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.0011,0.0404,0.1318,0.8012,2.1775,0.256,0.4669,0.7613
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0365,0.0605,0.0369,0.9762,0,0.0373,0.0009,0.8962
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.015,0.145,0.081,1.7997,1.0653,0.1186,0.5322,0.5321
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0046,0.0055,0.1166,0.5118,1.1287,0.1918,0.645,0.5644
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.4796,0.1806,0.4523,2.6103,1.235,0.4991,0.1923,0.7379
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9955,0.0354,0.0001,0.7199,0.0683
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.0239,0.1667,0.0486,1.7084,0.438,0.0493,2.6563,0.03
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.0009,0.1685,0.0142,1.3295,0.4772,0.0243,0.5812,0.5222
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.0019,0.1563,0.0749,1.0639,0.6433,0.0872,0.6078,0.6114
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1402143852-01.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0017,0.8407,0.0811,0.0021,0.7237,0.1466
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.0225,0.1719,0.0308,1.0394,0.5097,0.041,1.8584,0.0775
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0478,0.2317,0.0916,0.6781,0.2807,0.1213,0.5647,0.4046
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.0007,0.0176,0.1603,1.2202,2.2761,0.3102,0.4839,0.676
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.0465,0.2312,0.0914,0.7116,0.2976,0.121,0.598,0.3955
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.1874,0.1944,0.1968,1.0941,0,0.1955,0.0186,0.7754
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.2577,0.2208,0.2577,0,0,0.2577,0,0.8006
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.0128,0.141,0.0895,1.5938,0.9563,0.1249,0.707,0.4472
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.0036,0.1951,0.0207,1.4196,0.7789,0.0314,0.627,0.5079
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,0.0231,0.1274,0.077,1.7719,1.7579,0.1201,0.4054,0.6006
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0,0.0133,0,0.2333,0.1761,0,0.018,0.8197
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.0056,0.1615,0.0321,1.7444,0.7639,0.0473,0.5764,0.517
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,0.0785,0.0228,0.1946,1.9947,2.4239,0.2706,1.4418,0.1082
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.012,0.163,0.032,1.4994,0.9001,0.0455,0.7198,0.2021
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,0.0248,0.1309,0.0752,1.8022,1.4065,0.1166,0.4131,0.5841
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0,0.0097,0.0089,0.5502,1.072,0.003,0.6788,0.4884
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.0446,0.2302,0.0868,0.6933,0.2726,0.1168,0.5836,0.3986
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.0025,0.0105,0.1606,2.1041,0.6709,0.3328,1.03,0.399
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.0005,0.0753,0.0247,1.2577,1.8009,0.0152,0.3172,0.7695
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.0474,0.2336,0.0923,0.7125,0.2863,0.1236,0.5725,0.3945
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.8304,0.101,0.0035,0.7046,0.1648
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/480/unif-k3-r4.25-v480-c2040-S926047226-039.cnf,1,0.0408,0.2326,0.086,0.6468,0.2737,0.119,0.574,0.3891
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1528023000-027.cnf,1,0.0452,0.2327,0.0875,0.6683,0.2747,0.1131,0.5842,0.3906
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.0094,0.0621,0.1252,1.7266,0.8489,0.0516,0.1739,0.8158
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.0036,0.0552,0.0592,1.5446,1.9356,0.0595,0.4939,0.6096
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0.4939,0.0027,0.4943,1.3548,0.2775,0.4951,0.6385,0.1157
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0.047,0.0969,0.0724,1.2508,2.8549,0.1038,0.2682,0.6421
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0.0246,0.214,0.0606,1.3966,2.378,0.0977,0.701,0.2938
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0,0.0149,0,0.2507,0.1303,0,0.0177,0.8042
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0,0.0068,0,0.6752,0.0042,0,0.0021,0.6917
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9967,0.0459,0.0001,0.6666,0.0744
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0047,0.0074,0.0176,1.1251,0.7349,0.0319,0.0533,0.9117
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0,0.0082,0.0471,2.1453,0.6349,0.0424,1.1369,0.3485
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.0009,0.0469,0.0016,0.8253,0.1075,0.0022,0.8378,0.1232
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0,0.0042,0.0029,2.0236,0.6728,0.0017,0.9987,0.3981
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0505,0.2315,0.0599,0.8703,0.9028,0.0618,0.7436,0.2138
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0,0.0112,0.0001,1.0112,0.0398,0.0001,0.643,0.0755
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.0005,0.074,0.0352,1.3314,1.4201,0.0292,0.3493,0.7481
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.024,0.1915,0.1099,1.6241,0.6485,0.1506,0.7045,0.3838
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.0022,0.1761,0.0152,1.3711,0.4429,0.0255,0.5657,0.5406
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.0231,0.1699,0.0312,1.0057,0.604,0.0407,1.7381,0.0826
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.493,0.013,0.4527,1.0605,0.2994,0.5,0.8203,0.37
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.0459,0.2301,0.0904,0.7353,0.2781,0.1248,0.5807,0.3982
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.0049,0.1696,0.0159,1.3742,0.5839,0.0255,0.5803,0.5632
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.0249,0.2025,0.0434,1.2071,0.8164,0.0509,0.905,0.1912
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,0.0015,0.05,0.0028,0.8277,0.1005,0.0034,0.7052,0.1653
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0,0.0364,0.0571,1.2843,13.382,0.0233,0.2157,0.913
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.0039,0.1856,0.0168,1.3877,0.436,0.0283,0.5288,0.5808
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0,0.0112,0.0001,0.9895,0.0348,0.0001,0.7929,0.0683
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.4984,0.2134,0.4542,2.9444,3.9143,0.4999,0.2528,0.6878
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.4938,0.0026,0.494,1.349,0.2016,0.4945,0.7269,0.0818
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0215,0.2408,0.0329,1.132,0.7993,0.0424,0.3368,0.7551
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.0225,0.172,0.0308,1.0398,0.5098,0.0411,1.8555,0.0777
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.0051,0.1739,0.0159,1.3793,0.5444,0.0254,0.5735,0.5673
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,0.0476,0.2338,0.0923,0.7022,0.2886,0.1244,0.5798,0.393
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.0047,0.176,0.0159,1.3813,0.5067,0.0255,0.5684,0.5666
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.035,0.1566,0.0552,1.2759,3.34,0.0659,0.2528,0.6479
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0,0.0047,0.0035,2.0877,0.6764,0.002,1.0261,0.3812
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0.0233,0.1978,0.0475,1.2407,1.6616,0.0573,0.9054,0.2064
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.4996,0.0001,0.4992,0,0,0.5,0,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.0017,0.1589,0.0149,1.3441,0.6067,0.0254,0.591,0.5224
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.0028,0.178,0.0155,1.3751,0.4451,0.0259,0.5608,0.5407
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1037473581-12.UNSAT.shuffled.cnf,1,0.0469,0.2297,0.0911,0.7681,0.3059,0.1237,0.5887,0.3951
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.0473,0.2333,0.0924,0.7368,0.2941,0.1232,0.5961,0.3878
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,0.019,0.0957,0.0591,1.373,2.272,0.0941,0.314,0.6337
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.0231,0.1699,0.0312,1.0062,0.6042,0.0407,1.7399,0.0824
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.0509,0.2318,0.0918,0.6649,0.2626,0.1211,0.5608,0.4124
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,0.0015,0.05,0.0028,0.8288,0.0992,0.0035,0.6895,0.1677
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0009,0.047,0.0016,0.84,0.0882,0.0021,0.6228,0.1512
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.0485,0.2302,0.0944,0.7408,0.3004,0.1231,0.5684,0.4047
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.0083,0.0857,0.0706,1.6172,1.3074,0.0693,0.5835,0.5595
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0.0249,0.21,0.0487,1.2385,1.7504,0.0589,0.8557,0.2099
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.0005,0.0476,0.0877,1.0028,6.4535,0.1086,0.3209,0.8634
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0.0135,0.1342,0.0718,1.8559,1.208,0.1119,0.5172,0.5438
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,0.0242,0.1658,0.0497,1.7066,0.4849,0.0488,2.503,0.0281
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.0469,0.234,0.0914,0.6954,0.2901,0.1225,0.5696,0.3961
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0.0246,0.1293,0.0791,1.7773,2.0667,0.1219,0.4185,0.58
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1337875718-086.cnf,1,0.0477,0.2335,0.0937,0.71,0.2826,0.1273,0.5842,0.3924
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S981523907-072.cnf,1,0.0438,0.2321,0.089,0.6887,0.2798,0.1216,0.6023,0.3908
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,0.0095,0.217,0.0231,1.3625,0.2498,0.0331,1.0156,0.2938
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0.0001,0.0645,0.0455,1.2568,1.3995,0.0062,0.3157,0.8157
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.0054,0.0056,0.1183,0.5228,1.1305,0.1937,0.6371,0.566
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.0548,0.1601,0.0598,1.2812,0.5437,0.0697,1.3532,0.1
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,0.0469,0.2316,0.0878,0.6911,0.2765,0.1193,0.5581,0.4061
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,0,0.0112,0.0001,0.9842,0.0364,0.0001,0.7508,0.0687
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,0.0015,0.05,0.0028,0.8216,0.1015,0.0035,0.6951,0.1666
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.0217,0.2406,0.033,1.1271,0.8045,0.0424,0.3303,0.7576
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0.0231,0.1833,0.043,1.2931,0.5336,0.0469,0.8804,0.2437
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1880984131-087.cnf,1,0.0462,0.231,0.0957,0.7206,0.2899,0.1311,0.5997,0.397
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S814638510-058.cnf,1,0.0001,0.0118,0.0001,0.9957,0.0417,0.0001,0.7578,0.0704
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,0,0.0169,0,0.263,0.1904,0,0.023,0.7987
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp.cnf,1,0.0083,0.0855,0.0708,1.6173,1.3698,0.0693,0.5855,0.5595
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,0.0262,0.0927,0.0853,2.0296,2.133,0.1035,0.4237,0.636
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.0555,0.241,0.1271,0.9602,0.4156,0.1697,0.5944,0.3938
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9986,0.0397,0.0001,0.662,0.0676
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf,1,0.0847,0.2944,0.1531,1.1742,0.3495,0.2086,0.5775,0.4325
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.4923,0.2249,0.4549,3.0185,4.1923,0.4999,0.2301,0.7018
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1,0.0416,0.2249,0.0792,0.8537,0.2921,0.1069,0.6237,0.3638
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,0.0415,0.2301,0.0849,0.7116,0.291,0.1114,0.5759,0.3957
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.0001,0.0808,0.0181,1.5953,2.2027,0.017,0.3302,0.7678
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.0001,0.0983,0.0538,1.0571,1.2749,0.0363,0.5448,0.6384
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.0127,0.2013,0.0309,1.4047,0.4809,0.0373,0.7362,0.2971
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,0.0434,0.2308,0.0895,0.6907,0.2816,0.1185,0.5857,0.3933
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S709804505-031-UNKNOWN.cnf,1,0.0466,0.2337,0.0912,0.7108,0.2867,0.1222,0.5848,0.3908
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.4972,0.2135,0.4256,2.9945,4.4365,0.4999,0.2415,0.6858
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,0.0112,0.0247,0.1508,1.5662,1.922,0.2962,0.4721,0.6874
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0.0396,0.1325,0.1223,1.7604,0.5465,0.1619,1.003,0.4145
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S498187802-14.cnf,1,0.0001,0.0118,0.0001,1.0011,0.0357,0.0001,0.6909,0.0747
