@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE W_PRODUCTS NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE WOCCFN_WOCCN NUMERIC
@ATTRIBUTE OCCEN_OCCN NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCFN_WOCC NUMERIC
@ATTRIBUTE TOTAL_SET NUMERIC
@ATTRIBUTE UNARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_SET NUMERIC
@ATTRIBUTE FORALL_SET NUMERIC

@DATA
Core1108_tbm_02.tex.moduleQ3.2S.000056,1,0.300623,142.6,0.527041,0.654861,3.090068,4110,0.284335,1621,1426,2.388498,0.312112,0.639782,1414,195,0.880051,1393,14513,63.717949,0.529861,0.866455,32.236274,13.512821,0.242128,0.317017,3580,0.930357,7.666667,0.704159,0.704159,0.655119,0.07855,0.719887,99.615385,147.159888,1.311404,0.567362,1.311404,4973,0.626977,1.000394,0.229238,0.401129,20,0,10,10
Core1108_tbm_02.tex.moduleQ3.2S.000077,1,0.30233,143.1,0.52862,0.654185,3.080319,4105,0.285054,1631,1431,2.388108,0.31317,0.639002,1419,200,0.880577,1398,14528,62.625,0.530333,0.867511,32.148988,13.2,0.242222,0.31725,3580,0.932647,7.525,0.703987,0.703987,0.656572,0.078125,0.719164,97.25,146.701607,1.325991,0.570076,1.325991,4978,0.608451,1.003648,0.228003,0.388801,20,0,10,10
Core1108_tbm_02.tex.moduleQ3.2S.000095,1,0.303121,144.1,0.530659,0.653313,3.079829,4115,0.287915,1641,1441,2.384554,0.313513,0.637275,1439,200,0.879777,1418,14578,63.875,0.532213,0.864326,32.300427,13.3,0.242763,0.318578,3580,0.931001,7.575,0.703054,0.703054,0.654544,0.078543,0.716287,99.25,145.905621,1.323144,0.569549,1.323144,4998,0.62336,1.001884,0.229092,0.397252,20,0,10,10
Core1108_tbm_02.tex.moduleQ3.2S.000098,1,0.304513,144.6,0.53248,0.652537,3.073289,4115,0.289337,1651,1446,2.382788,0.314958,0.636559,1449,205,0.87984,1428,14603,62.560976,0.533147,0.8666,32.231981,13.02439,0.243032,0.319238,3580,0.93301,7.439024,0.702589,0.702589,0.655523,0.078409,0.714856,97.073171,145.511757,1.331878,0.571161,1.331878,5008,0.611337,1.004576,0.228634,0.389152,20,0,10,10
Core1108_tbm_02.tex.moduleQ3.2S.000099,1,0.302423,143.6,0.529888,0.653643,3.08313,4115,0.287202,1636,1436,2.384939,0.313634,0.637972,1434,200,0.879714,1413,14563,63.25,0.531744,0.866324,32.273839,13.275,0.24267,0.318348,3580,0.931573,7.55,0.703225,0.703225,0.655105,0.078624,0.717004,98.625,146.357939,1.318777,0.568738,1.318777,4993,0.621995,1.002237,0.229321,0.396815,20,0,10,10
Core1108_tbm_02.tex.moduleQ3.2S.000108,1,0.302423,143.6,0.529888,0.653643,3.08313,4115,0.287202,1636,1436,2.384939,0.313634,0.637972,1434,200,0.879714,1413,14563,63.25,0.531744,0.866324,32.273839,13.275,0.24267,0.318348,3580,0.931573,7.55,0.703225,0.703225,0.655105,0.078624,0.717004,98.625,146.357939,1.318777,0.568738,1.318777,4993,0.621995,1.002237,0.229321,0.396815,20,0,10,10
Core1108_tbm_03.tex.module.000003,1,0.441907,67.3,0.69937,0.588453,2.610302,1356,0.443893,893,673,2.072493,0.399152,0.552124,894,220,0.819982,882,5664,40.909091,0.739821,0.891212,30.694289,6.772727,0.254414,0.387171,1132,0.977835,4.045455,0.654768,0.654768,0.640255,0.105932,0.562066,62.045455,90.148588,1.483333,0.597315,1.483333,2014,0.55859,1.08803,0.297915,0.308411,20,0,10,10
Core1108_tbm_03.tex.module.000019,1,0.425532,61.3,0.703278,0.587103,2.498199,1258,0.433371,833,613,2.057671,0.419981,0.55693,774,220,0.795539,762,5040,32.5,0.764278,0.947889,28.379352,6.204545,0.262103,0.397541,1024,0.990858,3.454545,0.640544,0.640544,0.634688,0.12004,0.573348,53.977273,88.352365,1.256198,0.556777,1.256198,1786,0.602072,1.081051,0.338746,0.335312,20,0,10,10
Core1108_tbm_03.tex.module.000021,1,0.432341,61.3,0.70856,0.585288,2.504202,1243,0.43178,833,613,2.06064,0.418768,0.554742,769,220,0.799592,757,5030,33.181818,0.763616,0.940506,28.463385,6.181818,0.26163,0.396377,1024,0.991477,3.5,0.641417,0.641417,0.63595,0.117296,0.574958,53.863636,88.22186,1.305085,0.566176,1.305085,1781,0.583208,1.086559,0.331275,0.32353,20,0,10,10
Core1108_tbm_03.tex.module.000023,1,0.433931,61.3,0.711957,0.584127,2.516206,1243,0.433371,833,613,2.057671,0.419588,0.552195,774,220,0.799592,762,5040,33.75,0.764278,0.93699,28.709484,6.204545,0.262103,0.397541,1024,0.990858,3.522727,0.640544,0.640544,0.634688,0.117063,0.573348,54.204545,88.352365,1.313559,0.567766,1.313559,1786,0.577777,1.086559,0.330347,0.319046,20,0,10,10
Core1108_tbm_03.tex.module.000031,1,0.434662,62.3,0.717274,0.582318,2.521945,1253,0.439646,843,623,2.051495,0.420562,0.551909,794,220,0.797571,782,5090,33.75,0.766888,0.938565,28.748517,6.295455,0.263458,0.40062,1024,0.98494,3.568182,0.638057,0.638057,0.628448,0.117878,0.566999,55.113636,87.447833,1.308333,0.566787,1.308333,1806,0.603335,1.079217,0.332226,0.332986,20,0,10,10
Core1108_tbm_03.tex.module.000034,1,0.43089,61.8,0.713023,0.583763,2.502387,1244,0.438724,838,618,2.052602,0.42099,0.553084,784,220,0.795988,772,5038,33.181818,0.766648,0.941988,28.53222,6.227273,0.263398,0.400241,1015,0.987249,3.5,0.638222,0.638222,0.630084,0.119095,0.567991,54.545455,86.488673,1.283333,0.562044,1.283333,1787,0.605026,1.079349,0.335758,0.33463,20,0,10,10
Core1108_tbm_03.tex.module.000037,1,0.433526,59.4,0.714185,0.583367,2.514215,1202,0.435838,809,594,2.053179,0.421739,0.552932,754,215,0.796348,742,4882,33.023256,0.768786,0.943344,28.55377,6.186047,0.263007,0.399301,988,0.990917,3.488372,0.638514,0.638514,0.632714,0.118804,0.571098,53.953488,86.632997,1.293103,0.56391,1.293103,1730,0.592669,1.084589,0.33526,0.327706,20,0,10,10
Core1108_tbm_03.tex.module.000038,1,0.435418,58.9,0.712766,0.583851,2.5,1188,0.434833,804,589,2.054354,0.421263,0.553738,744,215,0.797872,732,4830,32.674419,0.768556,0.94398,28.327114,6.116279,0.261905,0.397627,979,0.993388,3.465116,0.640114,0.640114,0.635881,0.118012,0.57218,53.139535,86.162988,1.307018,0.56654,1.307018,1711,0.582235,1.089116,0.333139,0.322405,20,0,10,10
Core1108_tbm_03.tex.module.000039,1,0.435418,58.9,0.712766,0.583851,2.5,1188,0.434833,804,589,2.054354,0.421263,0.553738,744,215,0.797872,732,4830,32.674419,0.768556,0.94398,28.327114,6.116279,0.261905,0.397627,979,0.993388,3.465116,0.640114,0.640114,0.635881,0.118012,0.57218,53.139535,86.162988,1.307018,0.56654,1.307018,1711,0.582235,1.089116,0.333139,0.322405,20,0,10,10
Core1108_tbm_03.tex.module.000048,1,0.431442,58.4,0.710705,0.584554,2.484355,1184,0.433806,799,584,2.055556,0.423398,0.553452,734,215,0.795918,722,4778,32.325581,0.768322,0.948157,28.335419,6.046512,0.262662,0.399237,970,0.995904,3.395349,0.63916,0.63916,0.636542,0.119297,0.573286,53.023256,86.010274,1.280702,0.561538,1.280702,1692,0.58936,1.088936,0.336879,0.326182,20,0,10,10
Core1108_tbm_03.tex.module.000056,1,0.42698,56.4,0.714822,0.583151,2.46124,1148,0.429455,774,564,2.048267,0.428677,0.555997,694,210,0.786116,682,4570,30,0.779703,0.965482,27.45478,6,0.265864,0.402856,934,0.993971,3.285714,0.632931,0.632931,0.629114,0.124726,0.57797,51.190476,86.79078,1.210526,0.547619,1.210526,1616,0.616363,1.078819,0.352723,0.342696,20,0,10,10
Core1108_tbm_03.tex.module.000057,1,0.425798,55,0.715913,0.58278,2.496689,1139,0.428303,755,550,2.049468,0.429913,0.556591,684,205,0.785416,672,4518,30,0.779587,0.969562,27.735099,6.073171,0.266711,0.403547,925,0.994452,3.317073,0.631836,0.631836,0.628331,0.125055,0.579211,51.585366,88.036364,1.20354,0.546185,1.20354,1597,0.62001,1.078162,0.353788,0.345092,20,0,10,10
Core1108_tbm_03.tex.module.000058,1,0.424588,53.6,0.717032,0.5824,2.516869,1130,0.427123,741,536,2.047529,0.434348,0.556963,674,205,0.782776,662,4466,29.268293,0.782636,0.980389,27.840756,6.02439,0.267577,0.404815,916,1.000165,3.268293,0.630145,0.630145,0.630249,0.126511,0.580482,50.853659,88.86194,1.185841,0.54251,1.185841,1578,0.616725,1.082158,0.358048,0.343493,20,0,10,10
Core1108_tbm_03.tex.module.000064,1,0.423348,53.1,0.718178,0.582012,2.506793,1121,0.425914,736,531,2.045542,0.43691,0.557347,664,205,0.78007,652,4414,28.536585,0.78576,0.987025,27.608696,5.97561,0.268464,0.406118,907,1.001395,3.219512,0.62841,0.62841,0.629287,0.128002,0.581783,50.121951,89.05838,1.168142,0.538776,1.168142,1559,0.620943,1.081227,0.362412,0.346081,20,0,10,10
Core1108_tbm_03.tex.module.000065,1,0.422078,52.6,0.719354,0.581614,2.513774,1112,0.424675,726,526,2.043506,0.436054,0.557126,654,200,0.777296,642,4362,28.75,0.788961,0.984599,27.630854,6.075,0.269372,0.40746,898,0.995777,3.25,0.626629,0.626629,0.623982,0.129528,0.583117,50.875,89.258555,1.150442,0.534979,1.150442,1540,0.636527,1.072846,0.366883,0.354625,20,0,10,10
Core1108_tbm_03.tex.module.000090,1,0.426913,47.9,0.719371,0.581608,2.61747,1056,0.419399,664,479,2.041667,0.436082,0.558531,614,185,0.77649,602,4154,29.324324,0.795765,0.987797,28.426205,6.297297,0.267935,0.405365,862,0.997452,3.378378,0.627635,0.627635,0.626035,0.129995,0.588798,51.756757,91.899791,1.157407,0.536481,1.157407,1464,0.623749,1.076387,0.368852,0.348383,20,0,10,10
Core1108_tbm_03.tex.module.000092,1,0.425606,46.5,0.714166,0.583374,2.629231,1047,0.417993,650,465,2.039446,0.438333,0.561112,604,185,0.774342,592,4102,28.513514,0.799308,0.998734,28.423077,6.243243,0.266699,0.40404,853,1.004257,3.324324,0.628775,0.628775,0.631452,0.131643,0.590311,50.945946,92.967742,1.138889,0.532468,1.138889,1445,0.617319,1.082413,0.373702,0.346385,20,0,10,10
Core1108_tbm_03.tex.moduleQ3.2S.000002,1,0.301744,135.6,0.578266,0.633607,2.974619,3623,0.289812,1576,1356,2.403626,0.341682,0.618122,1263,220,0.876033,1243,12795,51.477273,0.532354,0.894741,31.221447,10.545455,0.263619,0.341877,3115,0.951503,5.977273,0.677995,0.677995,0.645115,0.078546,0.714777,82.045455,127.765487,1.308458,0.56681,1.308458,4358,0.604877,1.018162,0.23061,0.373888,20,0,10,10
Core1108_tbm_03.tex.moduleQ3.2S.000003,1,0.303342,136.1,0.580375,0.632761,2.968474,3623,0.291438,1586,1361,2.401557,0.342996,0.616876,1273,225,0.876109,1253,12820,51,0.533425,0.895259,31.22005,10.355556,0.263885,0.342579,3115,0.953526,5.888889,0.677502,0.677502,0.646016,0.078393,0.713141,80.888889,127.413666,1.318408,0.56867,1.318408,4368,0.594591,1.020948,0.230082,0.366789,20,0,10,10
Core1108_tbm_03.tex.moduleQ3.2S.000009,1,0.303792,136.6,0.581507,0.632308,2.968573,3628,0.293056,1591,1366,2.399497,0.343224,0.616215,1283,225,0.875646,1263,12845,51.333333,0.534491,0.894313,31.269642,10.4,0.264149,0.343278,3115,0.952536,5.911111,0.677011,0.677011,0.644877,0.07863,0.711512,81.555556,127.064422,1.316832,0.568376,1.316832,4378,0.601947,1.019878,0.230699,0.370929,20,0,10,10
Core1108_tbm_03.tex.moduleQ3.2S.000011,1,0.301398,135.6,0.578526,0.633503,2.977792,3628,0.290626,1576,1356,2.402017,0.342257,0.618052,1268,220,0.875493,1248,12805,51.25,0.53289,0.896084,31.240482,10.568182,0.263803,0.342352,3115,0.951214,5.977273,0.677672,0.677672,0.644611,0.078875,0.713958,81.931818,127.824484,1.30198,0.565591,1.30198,4363,0.606935,1.017535,0.231492,0.375118,20,0,10,10
Core1108_tbm_03.tex.moduleQ3.2S.000018,1,0.301744,135.6,0.578266,0.633607,2.974619,3623,0.289812,1576,1356,2.403626,0.341682,0.618122,1263,220,0.876033,1243,12795,51.477273,0.532354,0.894741,31.221447,10.545455,0.263619,0.341877,3115,0.951503,5.977273,0.677995,0.677995,0.645115,0.078546,0.714777,82.045455,127.765487,1.308458,0.56681,1.308458,4358,0.604877,1.018162,0.23061,0.373888,20,0,10,10
Core1108_tbm_03.tex.moduleQ3.2S.000048,1,0.303792,136.6,0.581507,0.632308,2.968573,3628,0.293056,1591,1366,2.399497,0.343224,0.616215,1283,225,0.875646,1263,12845,51.333333,0.534491,0.894313,31.269642,10.4,0.264149,0.343278,3115,0.952536,5.911111,0.677011,0.677011,0.644877,0.07863,0.711512,81.555556,127.064422,1.316832,0.568376,1.316832,4378,0.601947,1.019878,0.230699,0.370929,20,0,10,10
Core1108_tbm_09.tex.module.000008,1,0.475916,111.2,0.658915,0.602804,2.80837,2057,0.47707,1362,1112,2.06086,0.342411,0.552388,1654,250,0.856158,1642,9630,72.4,0.716758,0.764973,35.396476,9.94,0.225857,0.359179,1825,0.908758,6.6,0.695591,0.695591,0.632124,0.086708,0.526392,95.5,87.688849,1.976048,0.663984,1.976048,3467,0.528821,1.04864,0.240842,0.292115,20,0,10,10
Core1108_tbm_09.tex.module.000009,1,0.475916,111.2,0.658915,0.602804,2.80837,2057,0.47707,1362,1112,2.06086,0.34257,0.552645,1654,250,0.856158,1642,9630,72.2,0.716758,0.765767,35.359765,9.94,0.225857,0.359179,1825,0.908758,6.6,0.695591,0.695591,0.632124,0.086708,0.526392,95.3,87.688849,1.976048,0.663984,1.976048,3467,0.528821,1.04864,0.240842,0.29225,20,0,10,10
Core1108_tbm_09.tex.module.000010,1,0.475916,111.2,0.658915,0.602804,2.80837,2057,0.47707,1362,1112,2.06086,0.342411,0.552388,1654,250,0.856158,1642,9630,72.4,0.716758,0.764973,35.396476,9.94,0.225857,0.359179,1825,0.908758,6.6,0.695591,0.695591,0.632124,0.086708,0.526392,95.5,87.688849,1.976048,0.663984,1.976048,3467,0.528821,1.04864,0.240842,0.292115,20,0,10,10
Core1108_tbm_09.tex.module.000028,1,0.464789,94.7,0.666456,0.600076,2.64411,1760,0.466197,1197,947,2.047183,0.361577,0.55553,1324,250,0.835755,1312,7914,55,0.739437,0.813502,32.230576,8.4,0.233131,0.36758,1528,0.928588,5.28,0.682663,0.682663,0.633912,0.09856,0.538028,77,88.225977,1.692308,0.628571,1.692308,2840,0.546122,1.056387,0.274648,0.303387,20,0,10,10
Core1108_tbm_09.tex.module.000033,1,0.460847,90.2,0.669132,0.599114,2.591146,1679,0.462345,1152,902,2.044211,0.3683,0.556898,1234,250,0.829635,1222,7446,50.2,0.745598,0.831186,31.197917,7.96,0.235697,0.370329,1447,0.935831,4.92,0.678336,0.678336,0.634807,0.102068,0.542151,71.8,87.815965,1.618421,0.61809,1.618421,2669,0.550879,1.059578,0.284751,0.306783,20,0,10,10
Core1108_tbm_09.tex.moduleQ3.10S.000001,1,0.244533,292.9,0.466615,0.681842,3.033658,8656,0.25654,3179,2929,2.551933,0.282977,0.665639,2628,250,0.919441,2600,30312,90.3,0.407068,0.846323,32.244416,16.68,0.235517,0.291641,7644,0.936042,10.02,0.726915,0.726915,0.680423,0.054929,0.746193,130,167.470126,1.504505,0.600719,1.504505,10244,0.618461,0.997918,0.162534,0.411672,20,0,10,10
Core1108_tbm_09.tex.moduleQ3.2S.000003,1,0.243545,291.9,0.465259,0.682473,3.036979,8651,0.255086,3164,2919,2.553991,0.282193,0.666569,2608,245,0.919624,2580,30262,91.22449,0.405908,0.846331,32.225032,16.938776,0.235246,0.290983,7644,0.935287,10.163265,0.727367,0.727367,0.680297,0.054854,0.747653,131.428571,167.934224,1.5,0.6,1.5,10224,0.624077,0.996811,0.162363,0.41599,20,0,10,10
Core1108_tbm_09.tex.moduleQ3.2S.000005,1,0.244533,292.9,0.466615,0.681842,3.033658,8656,0.25654,3179,2929,2.551933,0.282977,0.665639,2628,250,0.919441,2600,30312,90.3,0.407068,0.846323,32.244416,16.68,0.235517,0.291641,7644,0.936042,10.02,0.726915,0.726915,0.680423,0.054929,0.746193,130,167.470126,1.504505,0.600719,1.504505,10244,0.618461,0.997918,0.162534,0.411672,20,0,10,10
Core1108_tbm_09.tex.moduleQ3.2S.000007,1,0.243069,291.9,0.465777,0.682232,3.0433,8671,0.25654,3164,2919,2.550957,0.282847,0.666253,2628,245,0.918735,2600,30302,91.020408,0.407068,0.847489,32.310367,17.020408,0.235595,0.291811,7644,0.934768,10.163265,0.72681,0.72681,0.679399,0.055442,0.746193,132.244898,168.043851,1.482143,0.597122,1.482143,10244,0.639133,0.995847,0.163998,0.425824,20,0,10,10
Core1108_tbm_09.tex.moduleQ3.2S.000010,1,0.245766,294.4,0.468468,0.680982,3.030322,8666,0.258711,3199,2944,2.548861,0.283924,0.664376,2658,255,0.919055,2630,30387,89.705882,0.408799,0.845959,32.286652,16.470588,0.235923,0.292623,7644,0.936428,9.901961,0.726238,0.726238,0.68007,0.055122,0.744014,129.215686,166.779891,1.507463,0.60119,1.507463,10274,0.618189,0.99866,0.163033,0.41071,20,0,10,10
Core1108_tbm_09.tex.moduleQ3.2S.000011,1,0.244533,292.9,0.466615,0.681842,3.033658,8656,0.25654,3179,2929,2.551933,0.282977,0.665639,2628,250,0.919441,2600,30312,90.3,0.407068,0.846323,32.244416,16.68,0.235517,0.291641,7644,0.936042,10.02,0.726915,0.726915,0.680423,0.054929,0.746193,130,167.470126,1.504505,0.600719,1.504505,10244,0.618461,0.997918,0.162534,0.411672,20,0,10,10
Core1108_tbm_09.tex.moduleQ3.9S.000001,1,0.244533,292.9,0.466615,0.681842,3.033658,8656,0.25654,3179,2929,2.551933,0.282977,0.665639,2628,250,0.919441,2600,30312,90.3,0.407068,0.846323,32.244416,16.68,0.235517,0.291641,7644,0.936042,10.02,0.726915,0.726915,0.680423,0.054929,0.746193,130,167.470126,1.504505,0.600719,1.504505,10244,0.618461,0.997918,0.162534,0.411672,20,0,10,10
Core1108_tbm_21.tex.module.000008,1,0.46034,66.7,0.667509,0.599697,2.741638,1383,0.445703,867,667,2.050519,0.374435,0.559856,944,200,0.825892,932,5938,48.625,0.753069,0.85071,32.462514,7.975,0.236106,0.36936,1186,0.950699,4.875,0.677182,0.677182,0.643796,0.104412,0.559962,70.375,91.169415,1.572581,0.611285,1.572581,2118,0.526739,1.073535,0.292729,0.294898,20,0,10,10
Core1108_tbm_21.tex.module.000009,1,0.46034,66.7,0.667509,0.599697,2.741638,1383,0.445703,867,667,2.050519,0.374142,0.559419,944,200,0.825892,932,5938,48.875,0.753069,0.849202,32.520185,7.975,0.236106,0.36936,1186,0.950699,4.875,0.677182,0.677182,0.643796,0.104412,0.559962,70.625,91.169415,1.572581,0.611285,1.572581,2118,0.526739,1.073535,0.292729,0.294668,20,0,10,10
Core1108_tbm_21.tex.module.000010,1,0.46034,66.7,0.667509,0.599697,2.741638,1383,0.445703,867,667,2.050519,0.374728,0.560294,944,200,0.825892,932,5938,48.375,0.753069,0.852224,32.404844,7.975,0.236106,0.36936,1186,0.950699,4.875,0.677182,0.677182,0.643796,0.104412,0.559962,70.125,91.169415,1.572581,0.611285,1.572581,2118,0.526739,1.073535,0.292729,0.295129,20,0,10,10
Core1108_tbm_21.tex.module.000014,1,0.454545,62.2,0.67125,0.598355,2.672749,1302,0.438624,822,622,2.044171,0.385365,0.561996,854,200,0.815154,842,5470,42.625,0.76528,0.87982,31.027981,7.45,0.239854,0.373762,1105,0.961562,4.425,0.670352,0.670352,0.644585,0.110603,0.56754,64,91.4791,1.46281,0.59396,1.46281,1947,0.536906,1.077262,0.310734,0.301739,20,0,10,10
Core1108_tbm_21.tex.module.000017,1,0.454545,62.2,0.67125,0.598355,2.672749,1302,0.438624,822,622,2.044171,0.386585,0.558914,854,200,0.815154,842,5470,43.625,0.76528,0.876438,31.514599,7.45,0.239854,0.375683,1105,0.961562,4.425,0.670352,0.670352,0.644585,0.110603,0.56754,65,91.800643,1.46281,0.59396,1.46281,1947,0.53527,1.077262,0.310734,0.29917,20,0,10,10
Core1108_tbm_21.tex.module.000023,1,0.447635,57.7,0.675712,0.596761,2.595882,1221,0.43018,777,577,2.039414,0.397162,0.5632,764,200,0.80402,752,5002,37.375,0.777027,0.909254,29.620335,6.9,0.244302,0.378655,1024,0.975102,3.975,0.662617,0.662617,0.646119,0.116953,0.576577,58.25,90.433276,1.358974,0.576087,1.358974,1776,0.546584,1.08271,0.329392,0.307836,20,0,10,10
Core1108_tbm_21.tex.module.000026,1,0.456081,57.7,0.684175,0.593762,2.632124,1206,0.43018,772,577,2.039414,0.394981,0.55946,764,195,0.808081,752,5002,39.230769,0.777027,0.896586,30.03886,7.076923,0.244302,0.378655,1024,0.968827,4.153846,0.662617,0.662617,0.641962,0.113954,0.576577,59.487179,90.433276,1.421053,0.586957,1.421053,1776,0.531,1.081176,0.320946,0.297073,20,0,10,10
Core1108_tbm_21.tex.module.000027,1,0.456081,57.7,0.684175,0.593762,2.615187,1206,0.43018,777,577,2.039414,0.397162,0.55893,764,200,0.808081,752,5002,38.5,0.777027,0.900451,29.90991,6.9,0.244302,0.378655,1024,0.975102,4.05,0.662617,0.662617,0.646119,0.113954,0.576577,58.25,90.433276,1.421053,0.586957,1.421053,1776,0.521078,1.088178,0.320946,0.291246,20,0,10,10
Core1108_tbm_21.tex.module.000030,1,0.45657,58.7,0.689632,0.591845,2.620076,1216,0.436526,787,587,2.033408,0.398421,0.558553,784,200,0.80602,772,5052,38.5,0.77951,0.902536,29.936468,7,0.245843,0.381985,1024,0.969179,4.1,0.659912,0.659912,0.639573,0.114806,0.570156,59.25,89.437819,1.413793,0.585714,1.413793,1796,0.547811,1.080644,0.32294,0.305982,20,0,10,10
Core1108_tbm_21.tex.module.000091,1,0.444271,38,0.696744,0.589364,2.774074,943,0.400624,540,380,2.005456,0.433641,0.569759,514,160,0.765116,502,3648,28.4375,0.83788,1.007903,28.981481,6.71875,0.254386,0.392226,781,1.002294,3.5625,0.639332,0.639332,0.640798,0.138432,0.60873,50.46875,104.026316,1.128713,0.530233,1.128713,1283,0.574035,1.087271,0.393609,0.327062,20,0,10,10
Core1108_tbm_21.tex.moduleQ3.2S.000002,1,0.323557,126.5,0.54239,0.648345,2.976871,3485,0.30284,1470,1265,2.339153,0.31912,0.627984,1301,205,0.875434,1282,12444,60,0.557495,0.857814,31.959184,11.682927,0.239955,0.322425,3014,0.938404,6.780488,0.702856,0.702856,0.659563,0.080762,0.701583,91.341463,134.213439,1.383085,0.580376,1.383085,4296,0.580946,1.017303,0.233939,0.364825,20,0,10,10
Core1108_tbm_21.tex.moduleQ3.2S.000007,1,0.320724,124.5,0.536661,0.650762,2.983391,3470,0.296288,1445,1245,2.347039,0.316763,0.631469,1261,200,0.876758,1242,12344,59.625,0.553336,0.859529,31.809689,11.775,0.238658,0.319325,3014,0.939214,6.825,0.705076,0.705076,0.662217,0.080201,0.708177,90.625,135.855422,1.378788,0.579618,1.378788,4256,0.568753,1.017603,0.232613,0.35915,20,0,10,10
Core1108_tbm_21.tex.moduleQ3.2S.000011,1,0.321144,125,0.537859,0.650255,2.983448,3475,0.297937,1450,1250,2.345054,0.317084,0.63074,1271,200,0.87629,1252,12369,60,0.554383,0.858701,31.862069,11.825,0.238985,0.320105,3014,0.938204,6.85,0.704518,0.704518,0.660981,0.080443,0.706517,91.375,135.44,1.376884,0.579281,1.376884,4266,0.576491,1.016496,0.23324,0.363615,20,0,10,10
Core1108_tbm_21.tex.moduleQ3.2S.000014,1,0.323145,126,0.541201,0.648845,2.976792,3480,0.301213,1465,1260,2.341111,0.318808,0.628699,1291,205,0.8759,1272,12419,59.634146,0.556463,0.858623,31.90785,11.634146,0.239633,0.321655,3014,0.939409,6.756098,0.703408,0.703408,0.660788,0.080522,0.70322,90.609756,134.619048,1.385,0.580713,1.385,4286,0.573333,1.018407,0.233318,0.360453,20,0,10,10
Core1108_tbm_21.tex.moduleQ3.2S.000015,1,0.321144,125,0.537859,0.650255,2.983448,3475,0.297937,1450,1250,2.345054,0.317084,0.63074,1271,200,0.87629,1252,12369,60,0.554383,0.858701,31.862069,11.825,0.238985,0.320105,3014,0.938204,6.85,0.704518,0.704518,0.660981,0.080443,0.706517,91.375,135.44,1.376884,0.579281,1.376884,4266,0.576491,1.016496,0.23324,0.363615,20,0,10,10
Core1108_tbm_21.tex.moduleQ3.2S.000019,1,0.321144,125,0.537859,0.650255,2.983448,3475,0.297937,1450,1250,2.345054,0.317084,0.63074,1271,200,0.87629,1252,12369,60,0.554383,0.858701,31.862069,11.825,0.238985,0.320105,3014,0.938204,6.85,0.704518,0.704518,0.660981,0.080443,0.706517,91.375,135.44,1.376884,0.579281,1.376884,4266,0.576491,1.016496,0.23324,0.363615,20,0,10,10
