@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S1154116462-097.cnf,1,4097,4097,4032,3849.5,3825,3774,3699,3699,0.0262,0,0.5245,28.9768,2363,30.8491,2380,29.2933,27.3903,35.8601,4,560,543,130,119,0.034,0.3145,0.1049,36.5809,119,119.496,130,4,119.606
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1869272420-19.SAT.shuffled.cnf,1,4403,4403,4321,4247.25,4234,4205,4123,4123,0.0465,0.3834,0.6972,24.5844,2343,25.3018,2343,24.9537,23.9164,26.3398,2.8716,110,110,27,22,0.0197,1.1272,0.0429,27.5317,22,22.3045,27,2,22.2735
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,326,134,118,114.951,105,96,87,76,0.0069,0.3394,0.4079,32.7742,10419,34.1683,10500,33.7164,31.7885,35.3084,4.8934,2500,2421,552,527,0.3539,0.1445,0.0613,36.9342,530.5,529.639,553,4,528.635
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1850138369-006.cnf,1,82,54,48,43.0156,42,36,33,24,0.0203,0,0.6033,52.9091,20000,56.6344,20000,56.7949,49.475,59.9545,3,1000,1000,207,192,0.2368,0.3535,0.0912,63.7727,192,191.95,207,3,190.707
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1040507052-028.cnf,1,92,54,48,42.5938,41,36,33,27,0.0209,0,0.5923,54.6667,20000,57.7461,20000,58.1042,50.0385,61.3714,3,1000,1000,208,193,0.2182,0.3705,0.092,64.3214,191,190.573,205,3,192.233
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S2033299325-04.cnf,1,161,94,81,73.5172,71,62,57,47,0.0273,0,0.6427,46.7262,14000,49.6242,14000,48.9661,45.3333,51.6571,3,700,700,146,133,0.222,0.4063,0.074,55.7917,134,133.943,146,3,133.722
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1339275181-076.cnf,1,28,17,14,11.7716,11,9,7,5,0.0014,0.1019,0.3177,52.8182,58479,61.9183,58800,60.125,49.1538,69.7273,5.021,14000,13668,3020,2974,0.3677,0.1629,0.2,78.8571,3001,2994.5,3023,5,2972.47
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S418266958-049.cnf,1,4166,4166,4046,3953,3899,3868,3838,3838,0.0307,0,0.6151,23.7138,1694,25.6002,1700,24.873,22.2871,27.4602,4,400,394,97,88,0.0272,0.3833,0.1038,30.9928,88,88.0722,97,4,88.0853
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S1419235015-056.cnf,1,25,14,11,9.5356,9,7,6,4,0.0011,0.4775,0.2876,52.8182,66779,63.4942,67200,61.8947,46.4,70.7143,5.184,16000,15606,3457,3406,0.3941,0.0806,0.249,85.8,3383.5,2969.62,3429,5,3411.69
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,130,80,72,66.2778,64,58,53,38,0.0255,0,0.6119,49.2143,15000,51.8803,15000,51.7077,47.0441,54.8026,3,750,750,158,145,0.2148,0.4098,0.0693,56.7639,143,143.819,158,3,144.725
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1,4123,4123,4071,4010.1429,3979,3931,3930,3930,0.0418,0.0359,0.5704,20.5865,1484,21.4885,1491,21.2707,20.5205,22.0027,4.0058,350,343,84,76,0.0178,0.4103,0.0383,23.0412,76,76.1049,84,4,75.9316
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S184801254-020.cnf,1,4522,4522,4511,4439.5,4423,4384,4379,4379,0.0111,0,0.7636,25.5953,6230,25.6965,6230,25.7622,25.326,25.8409,2,70,70,15,12,0.0128,1.804,0.008,25.9808,12,12.0868,15,2,12.0889
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,4004,4004,3993,3882.4286,3871,3815,3791,3791,0.0284,0.0377,0.542,26.9098,2116,28.8035,2130,27.8787,25.552,31.4883,4.0062,500,485,117,107,0.0202,0.3384,0.0921,33.6511,107,107.428,117,4,106.839
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1259611134-14.cnf,1,94,52,45,42.5116,41,37,32,25,0.0202,0,0.5854,53.0476,20000,56.5484,20000,56.1667,48.9,60.1842,3,1000,1000,204,191,0.2568,0.3482,0.0994,63.8929,191,190.78,205,3,190.937
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1217224084-10.SAT.shuffled.cnf,1,4141,4141,4103,3986.5714,3933,3917,3891,3891,0.0446,0,0.6299,21.0537,1524,22.8478,1533,22.5626,20.9421,24.9349,4,360,351,86,78,0.0227,0.3999,0.0689,25.1434,78,77.8606,86,4,77.7457
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1977519792-030.cnf,1,3956,3956,3907,3830.875,3832,3794,3729,3729,0.025,0,0.6169,27.3858,2204,28.585,2210,28.4729,25.953,30.5667,4,520,513,124,114,0.019,0.3309,0.0594,31.572,114,114.069,124,4,114.261
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S44928635-12.SAT.shuffled.cnf,1,4049,4049,4014,3877.5,3858,3803,3774,3774,0.0288,0,0.5534,26.8893,2116,28.2681,2130,27.302,26.1865,31.7226,4,500,487,117,107,0.0246,0.3409,0.0818,32.6744,107,106.927,117,4,107.262
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,124,95,86,79.7692,77,70,67,60,0.0117,0.2541,0.6986,55.6,34000,58.2272,34000,58.1807,53.7937,60.4118,2.0702,400,400,76,67,0.1793,0.9221,0.0631,63.0247,65,65.9081,75,2,66.263
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S612955126-075.cnf,1,175,82,65,61.3514,58,51,45,34,0.0045,0.0069,0.3487,36.3922,16661,39.1885,16800,39.0952,34.7869,41.8679,4.9992,4000,3882,865,841,0.331,0.1022,0.0899,43.9714,848,845.722,872,4,840.912
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1283500452-05.cnf,1,156,88,78,70.9307,67,61,54,45,0.0267,0,0.6001,46.8831,14000,49.3116,14000,48.6667,44.8226,51.8235,3,700,700,148,134,0.2444,0.4202,0.0777,54.3,134,133.755,146,3,134.049
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1611899384-022.cnf,1,141,90,79,72.4167,69,64,55,45,0.0264,0,0.6181,47.3182,14000,50.2978,14000,50.0435,45.9625,52.197,3,700,700,146,134,0.2279,0.4158,0.0787,56.5507,135,134.401,147,3,134.214
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1334593800-018.cnf,1,89,63,54,49.7739,48,42,39,31,0.0231,0,0.6058,51.64,18000,54.9057,18000,54.6905,48.549,57.9024,3,900,900,185,172,0.2148,0.3678,0.0881,61.2128,172,171.602,185,3,171.351
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S906020180-093.cnf,1,151,77,64,58.2986,55,49,42,30,0.004,0,0.3826,37.1724,16687,39.76,16800,39.4545,35.1273,42.1429,5,4000,3898,876,852,0.2984,0.1073,0.1056,45.1951,849.5,842.75,877,5,844.617
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S56507352-034.cnf,1,33,21,16,14.2573,13,11,9,7,0.0014,0.1566,0.3053,49.4737,50017,57.7379,50400,55.6,45.55,64.0714,5.0365,12000,11671,2572,2537,0.338,0.0975,0.1963,74.6667,2560,2372.43,2588,5,2531.55
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S840292785-048-UNKNOWN.cnf,1,21,12,9,7.7337,7,5,4,3,0.001,0.6418,0.2755,56,83430,69.5931,84000,67.8889,49.75,80,5.3411,20000,19496,4324,4279,0.4205,0.1956,0.2508,92.3333,4252,3417.8,4275,5,4269.36
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1962059985-11-UNSAT.cnf,1,2970,2970,2563,1998.7143,2258,1360,920,920,0.007,0.331,0.3852,35.6023,12493,39.0751,14684,38.1625,32.2348,43.4283,5.9296,5500,4015,862,836.5,0.3388,0.1043,0.1236,47.5646,835,828.993,861,5,835.441
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,4412,4412,4347,4217.875,4184,4159,4123,4123,0.0466,0.1425,0.7015,27.3531,2662,27.9186,2662,27.7698,26.4811,28.9581,2.9677,125,125,30,25,0.023,1.0823,0.0353,29.7573,25,24.8918,30,2,24.7864
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S228456758-12.SAT.shuffled.cnf,1,4667,4667,4602,4585,4592,4549,4515,4515,0.011,0,0.7758,19.6013,4450,19.6555,4450,19.6577,19.3948,19.7001,2,50,50,12,9,0.0112,1.949,0.0087,19.9237,9,8.8736,12,2,8.9429
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2073320038-053.cnf,1,4591,4591,4488,4461.2,4427,4406,4394,4394,0.0111,0,0.7582,27.1324,6675,27.2338,6675,27.2576,26.6937,27.3668,2,75,75,16,13,0.0163,1.7935,0.0122,27.7184,13,12.9043,16,2,12.8841
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1736471436-014.cnf,1,125,74,63,58.9913,56,51,47,33,0.0239,0,0.591,50.0417,16000,52.8631,16000,52.74,47.7778,55.6184,3,800,800,166,152.5,0.2346,0.3975,0.0839,57.2,152,153.047,166,3,152.235
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,4018,4018,3940,3866.125,3853,3840,3714,3714,0.0291,0,0.563,29.7772,2370,30.9783,2380,30.6294,28.8863,33.0616,4,560,550,132,122,0.0229,0.324,0.0588,34.6239,121,121.707,133,4,121.796
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1640054673-078.cnf,1,4584,4584,4503,4443.6,4414,4377,4340,4340,0.0111,0,0.7542,27.1362,6675,27.2159,6675,27.1614,26.4571,27.3564,2,75,75,16,13,0.0199,1.7808,0.0178,27.9684,13,12.9385,16,2,12.8615
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1141213963-005.cnf,1,22,12,9,8.0313,7,6,5,3,0.0009,0.5919,0.2904,56.25,75093,67.5267,75600,67.8571,47,77,5.2789,18000,17563,3901,3873,0.405,0.1064,0.2411,88.3333,3787,3172.5,3834,5,3862.85
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1249224492-031.cnf,1,4382,4382,4382,4153,4264,4006,3960,3960,0.0117,0,0.7418,52.9376,15300,53.1956,15300,53.8053,51.3992,54.6402,2,180,180,35,30,0.0423,1.3265,0.0225,54.6402,30,29.672,35,2,29.7789
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1516934767-080.cnf,1,0,0,0,0,0,0,0,0,0.0286,0,0.6288,0,1609,0,1615,0,0,0,4,380,374,92,84,0,0.3894,0,0,83,83.536,92,4,83.7873
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1192890414-033.cnf,1,148,88,80,71.9074,68,62,56,45,0.0264,0,0.629,47.4857,14000,50.2651,14000,49.8551,45.9512,52.5469,3,700,700,147,134,0.2329,0.4194,0.073,54.8448,134,134.229,146,3,134.117
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,4070,4070,4037,4012.75,4002,4002,3959,3959,0.0329,0,0.5929,20.5416,1488,21.0603,1491,20.8072,20.3661,21.5801,4,350,347,85,77,0.0079,0.401,0.0337,22.5346,77,77.1576,86,4,77.1609
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S2088224617-083.cnf,1,94,57,47,43.243,42,36,32,27,0.0218,0,0.5722,53.12,20000,56.4942,20000,56.3404,51.6,58.9744,3,1000,1000,205,190.5,0.2524,0.358,0.0837,62.6452,191,191.591,206,3,191.009
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S638051453-097.cnf,1,3930,3930,3911,3847.5,3860,3817,3735,3735,0.0236,0,0.513,27.7967,2286,29.3969,2295,28.8935,27.4501,32.345,4,540,530,126,116,0.0163,0.3194,0.0716,33.4474,116,115.847,126,4,115.879
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S152598520-02-SAT.cnf,1,1018,809,597,559.6364,516,442,398,385,0.0056,0.4253,0.416,26.5603,14875,29.2415,17354,28.2916,25.8041,31.9258,5.8606,6500,4700,1016,988,0.2871,0.1046,0.1192,33.2846,997,993.483,1022,5,977.092
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1836400953-011.UNKNOWN.cnf,1,4335,4335,4280,4165,4122,4103,4091,4091,0.0463,0,0.7059,31.0847,3195,31.4685,3195,31.8081,29.7025,32.0484,3,150,150,35,29,0.0207,1.0038,0.0316,33.2484,30,29.6375,35,3,29.6687
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S957997002-040.cnf,1,3969,3969,3954,3854,3857,3808,3727,3727,0.0267,0,0.5448,26.0102,2025,27.2827,2040,26.8987,24.3656,29.6945,4,480,467,113,103,0.0212,0.3538,0.077,31.3268,103,103.198,113,4,103.299
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1483146927-18.SAT.shuffled.cnf,1,4011,4011,3970,3883.5,3879,3843,3768,3768,0.0252,0,0.5864,25.9026,1907,27.3948,1912,26.9886,23.6887,31.1531,4,450,444,108,99,0.019,0.3544,0.0891,31.1952,99,98.6931,108,4,98.6665
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S918173205-035.cnf,1,4384,4384,4295,4216.25,4187,4172,4149,4149,0.0466,0.1471,0.6992,26.5379,2556,26.7568,2556,26.8911,25.6474,27.3509,2.9664,120,120,29,24,0.0179,1.1141,0.0241,27.7571,24,23.8766,29,2,24.0048
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,16,7,5,4.0286,4,3,2,1,0.0006,0.4972,0.2532,60.4,145983,85.2343,147000,80.6,47.75,101,5.8023,34999,34090,7477,7448,0.5531,0.1967,0.4007,130,7442,7442,7344,5,7452.33
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1766907733-036.cnf,1,2450,803,397,500.4783,324,243,232,220,0.0117,0,0.739,46.4527,18700,48.6461,18700,48.0247,45.282,49.3739,2,220,220,43,36,1.1013,1.2652,0.0788,52.807,36,36.4747,43,2,36.4388
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf,1,4698,4698,4603,4607.5,4603,4583,4570,4570,0.011,0,0.779,18.1947,4005,18.2803,4005,18.3652,18.0222,18.3775,2,45,45,10,8,0.0091,1.9869,0.0078,18.4564,8,8.0722,11,2,8.0752
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1,4109,4109,4109,3911.5,3961,3805,3771,3771,0.0117,0,0.7368,57.2082,17000,57.6355,17000,57.2265,57.1517,58.9557,2,200,200,39,33,0.0344,1.27,0.0132,58.9557,33,33.132,39,2,33.1721
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1207324880-03.cnf,1,104,63,54,49.9775,48,43,40,34,0.022,0,0.6006,50.3962,18000,53.9598,18000,53.7843,47.9516,56.6429,3,900,900,187,174,0.2312,0.3672,0.0858,61.3467,172,173.039,188,3,172.968
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S3230925-04.cnf,1,4006,4006,4006,3951.3333,3948,3900,3900,3900,0.0117,0,0.7279,57.0296,17000,58.5432,17000,59.2998,57.0296,59.3003,2,200,200,40,33,0.011,1.2822,0.0183,59.3003,33,33.19,39,2,33.3687
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1284372491-036.cnf,1,81,54,48,43.009,42,36,32,23,0.0201,0,0.5817,53.6087,20000,57.0699,20000,56.8462,50.7714,60.5,3,1000,1000,206,191,0.2243,0.3336,0.0913,63.6667,193,191.49,206,3,191.23
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1783894026-19.SAT.shuffled.cnf,1,4614,4614,4496,4484,4489,4422,4422,4422,0.011,0,0.7648,22.5812,5340,22.6483,5340,22.6616,22.3397,22.758,2,60,60,14,10,0.0145,1.8689,0.0083,22.9569,10,10.4477,13,2,10.5239
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S903594090-011-UNKNOWN.cnf,1,48,25,20,17.4918,17,14,11,8,0.0017,0.0393,0.3082,47.4545,41691,54.0255,42000,53.1892,42.6842,59.0909,5.0065,10000,9726,2172,2129.5,0.3415,0.0688,0.1752,65.875,2126,2000.94,2164,5,2127.62
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,4118,4118,4118,3892.25,3927,3857,3667,3667,0.0117,0,0.7354,56.5709,17000,57.0618,17000,57.5764,56.4246,57.6753,2,200,200,39,33,0.0415,1.2649,0.0099,57.6753,33,33.0468,39,2,33.1174
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,4478,4478,4444,4388.2,4383,4349,4287,4287,0.0111,0,0.7541,28.4262,7120,28.4456,7120,28.534,27.8465,28.5502,2,80,80,17,13,0.0155,1.7665,0.0118,28.8711,14,13.7563,17,2,13.6424
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1054448974-13.cnf,1,37,19,15,12.9684,12,9,8,6,0.0012,0.2042,0.2999,49.5556,54236,57.492,54600,55.8462,45.1333,63.6429,5.0519,13000,12648,2817,2760,0.3827,0.0679,0.1996,71.2222,2771,2522.36,2811,5,2756.32
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1189700536-035.SATISFIABLE.cnf,1,4435,4435,4325,4302.5714,4278,4261,4259,4259,0.0465,0.5758,0.7171,22.8507,2130,23.4234,2130,23.6806,22.7653,23.708,2.7374,100,100,24,20,0.0134,1.1861,0.0242,24.3948,20,20.0929,24,2,20.0793
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S52275463-03.cnf,1,1250,308,274,277.2353,238,206,193,173,0.0117,0,0.7521,47.2948,20400,48.6766,20400,48.1477,46.0936,49.8149,2,240,240,46,39,0.6509,1.1771,0.061,51.5979,40,39.6915,46,2,39.2968
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,25,12,9,7.8095,7,6,5,2,0.001,0.693,0.2692,54.7,79295,67.962,79800,64.8571,47.625,77.8333,5.491,19000,18543,4078,4047.5,0.4113,0.1572,0.3007,90.375,4006.5,3352.33,4060,5,4040.64
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,24,15,12,10.399,10,8,6,4,0.0015,0.2425,0.2917,51.6364,62572,61.9303,63000,60.1667,43.6364,69.75,5.0658,15000,14596,3226,3197,0.3395,0.13,0.2378,81.625,3157,2816.67,3210,5,3194.35
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1765449180-016.cnf,1,416,174,149,147.6848,137,126,113,92,0.0078,0.5005,0.4074,31.1262,8359,32.3577,8400,31.9412,30.2932,33.5294,4.7999,2000,1960,448,428,0.3412,0.1539,0.0632,34.6821,429,428.398,448,4,428.443
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S981492757-074-UNKNOWN.cnf,1,681,287,223,223.1316,206,179,157,147,0.0117,0,0.7269,47.0569,21250,48.7042,21250,48.5714,46.3103,49.9641,2,250,250,48,41,0.4126,1.1487,0.0452,50.8773,41,41.3997,48,2,41.2478
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S744612847-12.SAT.shuffled.cnf,1,4442,4442,4335,4303.5714,4284,4253,4243,4243,0.0465,0.6433,0.7033,22.9116,2130,23.3712,2130,23.3968,22.7823,23.5938,2.6566,100,100,24,20,0.0146,1.2048,0.0202,24.29,20,19.9396,24,2,19.9657
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S51928934-076.SATISFIABLE.cnf,1,4527,4527,4435,4368.8,4303,4290,4289,4289,0.0111,0,0.7545,30.9863,8010,31.5614,8010,31.7124,30.8879,31.7829,2,90,90,19,15,0.022,1.7074,0.0181,32.4376,15,15.4016,19,2,15.4129
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1954748117-061.cnf,1,70,51,42,37.5746,37,31,28,23,0.0194,0,0.5968,56.1111,22000,60.3611,22000,60.0313,52.6364,63.6486,3,1100,1100,227,211,0.229,0.3294,0.1028,69.0769,211,210.704,226,3,211.008
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1075551507-050.cnf,1,376,181,158,152.4255,140,131,114,99,0.0073,0.5602,0.4109,31.1176,8355,32.3749,8400,32.3158,30.363,33.4,4.7519,2000,1952,447,428,0.3189,0.1527,0.061,34.4274,425,424.533,442,4,427.831
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1535300821-05.cnf,1,2496,1436,450,563.1176,334,301,280,267,0.0117,0,0.7168,47.0449,18700,49.6706,18700,47.9029,46.1993,49.8295,2,220,220,43,37,0.9928,1.2189,0.0836,58.0118,37,36.6216,42,2,36.5913
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,3986,3986,3918,3877.75,3876,3862,3793,3793,0.0369,0,0.5645,27.5846,2111,28.103,2130,28.0243,25.6268,29.6004,4,500,481,117,107,0.0135,0.3464,0.0528,30.6965,107,106.702,117,4,106.655
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S57566027-15.cnf,1,4382,4382,4382,4173.25,4265,4026,4020,4020,0.0117,0,0.7415,48.6865,13600,48.707,13600,48.9817,47.1251,50.0345,2,160,160,32,26,0.0373,1.3741,0.0214,50.0345,26,26.2243,31,2,26.4227
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S2032263657-035.cnf,1,4103,4103,4031,3965,3942,3905,3878,3878,0.0448,0,0.6069,21.3754,1517,22.5231,1530,22.0351,21.1808,22.8938,4,360,346,86,78,0.0181,0.4166,0.0668,25.9442,78,77.5501,86,4,77.7935
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1091905403-047-UNKNOWN.cnf,1,35,24,21,17.7296,17,14,12,9,0.0019,0.0598,0.3078,47,41730,52.4802,42000,52.3889,41.5,57.4762,5.0108,10000,9756,2153,2133,0.2747,0.0882,0.1664,64.2,2126.5,2132.72,2167,5,2124.27
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1,3813,3813,3769,3707,3689,3659,3616,3616,0.0174,0.1554,0.5137,32.9057,2758,35.4339,2769,34.2142,32.1799,39.2617,4.0361,650,638,152,142,0.0168,0.2887,0.0829,40.4457,141,141.159,153,4,141.246
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1106151685-15.SAT.shuffled.cnf,1,4546,4546,4542,4447.5,4446,4398,4350,4350,0.0111,0,0.7564,25.1949,6230,25.6281,6230,25.7497,25.092,26.0223,2,70,70,15,12,0.0166,1.7951,0.0152,26.1402,12,12.1383,15,2,12.1861
