@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC

@DATA
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,0.1144,0.1259,0.6319,0.4607,0.4599,2.794,0.0796,0.4652
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,0.5301,0.1345,0.6624,0.3932,0.3464,3.6383,0.1185,0.6657
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.5539,0.1553,0.7355,0.1991,0.1537,2.8329,0.456,0.8586
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,0.5587,0.1603,0.6408,0.2001,0.1925,3.0907,0.5375,0.905
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,0.4074,0.0714,0.7815,0.3992,0.3646,3.8107,0.5985,0.5859
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0.6423,0.1882,0.7515,0.2799,0.1349,2.8848,0.7656,0.8637
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,0.6033,0.2097,0.3593,0.1497,0.0786,2.2925,0.7707,0.889
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,0.1291,0.1264,0.6619,0.5458,0.4548,2.7419,0.1283,0.4442
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,0.0615,0.1744,0.0144,0.0014,0.2368,1.0513,0.0893,0.5549
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,0.1261,0.1321,0.6037,0.4107,0.4439,2.965,0.1602,0.4656
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.4499,0.2156,0.125,0.1247,0.2826,1.5733,0.8381,0.7375
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,0.8743,0.036,0.9745,0.7238,0.4915,3.1155,0.868,0.9372
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,0.1483,0.1822,0.1579,0.043,0.2404,2.3742,0.315,0.7275
SAT_RACE2008/manol-pipe-f9b.cnf,1,0.1418,0.1291,0.6523,0.4807,0.4599,2.9372,0.3194,0.5104
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,0.3757,0.0927,0.7907,0.4748,0.4732,2.3888,0.48,0.4966
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,0.3842,0.0422,0.6682,0.3751,0.2889,4.1025,0.828,0.6413
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.555,0.1567,0.7127,0.2217,0.1509,2.9386,0.6601,0.8542
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,0.2303,0.1565,0.6453,0.5013,0.3031,2.2168,0.4728,0.6928
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,0.1428,0.1301,0.6458,0.4484,0.4584,2.9581,0.2589,0.5157
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,0.6331,0.1778,0.6661,0.2605,0.2005,3.0844,0.6487,0.9124
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,0.0258,0.0105,0.4711,0.401,0.1684,2.4871,0.8659,0.9108
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0.2268,0.1964,0.2538,0.0636,0.2361,2.2492,0.5025,0.6965
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,0.2299,0.156,0.7121,0.6038,0.3023,1.7756,0.5893,0.6934
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,0.8901,0.0968,0.8251,0.7842,0.4992,1.7802,0.9982,0.8982
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,0.1224,0.0952,0.6128,0.5429,1,2.666,0.0965,0.7578
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,0.1265,0.1251,0.6601,0.5782,0.4429,2.621,0.0687,0.4502
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,0.0615,0.1745,0.0144,0.0014,0.2315,1.0521,0.075,0.555
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.5642,0.1571,0.7461,0.1988,0.1649,2.8433,0.4963,0.857
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,0.5336,0.2057,0.8816,0.8196,0.5,1.9619,0.6718,0.7814
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0.1646,0.1524,0.4495,0.1652,0.3151,3.001,0.6205,0.5858
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0.0925,0.1779,0.0096,0.0005,0.1441,1.3606,0.756,0.3915
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,0.0148,0.0799,0.0027,0.0001,0.1507,1.0256,0.2622,0.1652
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,0.5939,0.1704,0.6355,0.2235,0.2023,3.1086,0.664,0.9031
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,0.3187,0.1995,0.4286,0.2133,1,3.3079,0.5202,0.7008
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0.3925,0.0073,0.6918,0.6918,0,0.0178,0.941,0.9995
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,0.1379,0.1814,0.1573,0.0401,0.2404,2.3275,0.3768,0.7246
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,0.9812,0.1508,0.9176,0.6473,0.5342,2.225,0.6968,0.9859
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0.4538,0.2161,0.134,0.1248,0.2846,1.633,0.9998,0.7422
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0.0826,0.172,0.006,0.0002,0.2106,0.8469,0.089,0.5337
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,0.3255,0.1339,0.0205,0,0.2916,1.5411,0.4284,0.473
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.9602,0.0581,0.9831,0.9617,0.5,1.7796,0.4633,0.9977
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.6147,0.1804,0.7371,0.2365,0.1348,2.8874,0.7809,0.872
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.7799,0.0171,0.8382,0.3999,0.5,4.2176,0.7319,0.8155
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,0.4026,0.1476,0.5893,0.291,0.4533,3.3519,0.8534,0.5389
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.7426,0.0808,0.8718,0.7081,0.2146,4.0084,0.9785,0.841
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.9287,0.0983,0.7361,0.3094,0.4575,3.2613,0.7638,0.9506
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.3049,0.2013,0.2704,0.1008,0.3276,2.544,0.6287,0.7774
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0.394,0.0056,0.6919,0.6919,0,0.2756,0.9226,0.9997
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.217,0.241,0.1759,0.0982,0.3218,2.0475,0.9898,0.8775
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,0.1298,0.1236,0.6814,0.5122,0.435,2.8303,0.1203,0.483
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,0.1601,0.1405,0.5865,0.2873,0.456,3.2532,0.4616,0.5356
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0.1962,0.1714,0.1741,0.0496,0.2424,2.7463,0.6383,0.5657
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0.0722,0.1699,0.0107,0.0001,0.1579,0.9811,0.0941,0.5427
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.5995,0.1685,0.6291,0.2223,0.2058,3.0942,0.7399,0.9193
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,0.6703,0.0247,0.8501,0.432,0.5,4.2532,0.8651,0.7509
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0.1614,0.1325,0.1699,0.0077,0.3335,1.4903,0.976,0.5641
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.0168,0.0064,0.9695,0.8936,0.5,0.9299,0.3189,0.0336
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,0.1239,0.1255,0.6558,0.5549,0.4428,2.6359,0.059,0.4583
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,0.5995,0.1685,0.6291,0.2224,0.2057,3.0942,0.7354,0.9193
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0.6423,0.1882,0.7517,0.2855,0.1341,2.8848,0.7346,0.8637
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0.0615,0.1746,0.0144,0.0015,0.2404,1.0543,0.0886,0.5559
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,0.6551,0.2404,0.8513,0.746,0.1716,2.3674,0.6134,0.9393
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0.1643,0.1522,0.4046,0.208,0.1807,3.0197,0.4979,0.586
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,0.6104,0.1717,0.6359,0.2346,0.2057,3.1057,0.7976,0.9171
SAT_RACE2008/aloul-chnl11-13.cnf,1,0.9091,0.1515,0.8452,0.8452,0.2033,0,0.9166,0.9091
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,0.5765,0.1611,0.6168,0.197,0.1922,3.1007,0.6242,0.9282
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.4972,0.0308,0.808,0.5941,0.5,3.9795,0.5407,0.9744
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,0.5361,0.2059,0.9116,0.8251,0.5,1.7972,0.4438,0.7837
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,0.1273,0.1341,0.6128,0.4104,0.4419,2.9427,0.1494,0.4693
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0.4366,0.0795,0.7886,0.4466,0.3243,3.8257,0.7103,0.6095
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0.6156,0.1814,0.7477,0.237,0.1302,2.8563,0.4468,0.8676
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.2049,0.2118,0.1906,0.0976,0.233,1.455,0.2195,0.6731
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,0.1608,0.1475,0.5947,0.3477,0.4353,3.3927,0.7398,0.5576
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,0.1674,0.1786,0.1194,0.0573,0.2371,1.3141,0.5661,0.5703
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.0741,0.1442,0.0632,0.0198,0.2556,1.6474,0.7044,0.543
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,0.1894,0.2173,0.2077,0.1535,0.9999,2.9157,0.3447,0.7606
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,0.0826,0.172,0.0061,0.0002,0.2106,0.846,0.0956,0.5335
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,0.9758,0.1548,0.9249,0.3038,0.5283,2.3684,0.7062,0.9826
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.0825,0.1719,0.006,0.0002,0.2106,0.8471,0.1003,0.5333
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,0.5334,0.2115,0.7275,0.6709,0.2179,2.2991,0.6868,0.7693
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0.0615,0.1746,0.0144,0.0015,0.2404,1.0543,0.0738,0.5559
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,0.5965,0.1622,0.6566,0.2496,0.1681,2.9164,0.5661,0.8543
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,0.1364,0.1439,0.5867,0.3089,0.4284,3.2514,0.4507,0.5418
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0.9186,0.0434,0.9978,0.9488,1,4.2501,0.5627,0.9417
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.2047,0.2423,0.1768,0.1025,0.3213,2.0738,0.9837,0.8715
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.2047,0.2423,0.1768,0.1025,0.3213,2.0738,0.9843,0.8715
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,0.1277,0.1399,0.5982,0.2854,0.4319,3.0595,0.2468,0.5574
SAT_RACE2008/fuhs-aprove-16.cnf,1,0.1674,0.1786,0.1194,0.0573,0.2371,1.3141,0.5783,0.5703
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0.9029,0.0503,0.987,0.906,1,4.2313,0.6201,0.9342
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0.5939,0.1704,0.6354,0.2231,0.2023,3.1086,0.6001,0.9031
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,0.3215,0.2084,0.4123,0.1626,0.1444,3.0229,0.9377,0.7802
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0.2299,0.156,0.7119,0.6037,0.3013,1.7742,0.635,0.6934
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.3405,0.2233,0.1223,0.0374,0.286,1.7047,0.5348,0.6835
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,0.4157,0.1345,0.6064,0.3095,0.4404,3.1368,0.8616,0.5715
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.8086,0.1286,0.7975,0.7939,0.08,0,0.8321,0.8086
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,0.1166,0.1803,0.1567,0.0401,0.2404,2.1964,0.3552,0.7204
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,0.5695,0.1638,0.6321,0.217,0.2025,3.1041,0.679,0.9019
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,0.1993,0.1173,0.6811,0.494,1,3.2118,0.5819,0.7513
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,0.142,0.1309,0.6519,0.501,0.4582,2.8021,0.1644,0.4469
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0.2303,0.1565,0.6453,0.5013,0.3031,2.2168,0.6009,0.6928
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.3931,0.0065,0.6915,0.6915,0,0.3038,0.9317,0.9996
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0.9227,0.0418,0.999,0.9595,1,4.2401,0.3024,0.9438
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.2303,0.1549,0.6913,0.483,0.3006,2.0429,0.8213,0.6927
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,0.3582,0.1741,0.7426,0.3343,0.4993,2.8292,0.4587,0.8163
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,0.5623,0.1615,0.6282,0.2131,0.1896,3.1268,0.5952,0.903
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,0.133,0.134,0.6134,0.33,0.4585,3.1568,0.3434,0.519
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.9691,0.106,0.8149,0.3636,0.5,2.6029,0.3137,0.9748
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.0214,0.0095,0.459,0.1301,0.2181,2.2258,0.8983,0.9384
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0.1013,0.2282,0,0,0.372,0.8607,0.4339,0.6572
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0.9102,0.0156,1,0.9877,0.5,4.2264,0.4615,0.9757
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.5476,0.1645,0.5717,0.2578,0.2337,3.0442,0.1852,0.7126
SAT_RACE2008/een-pico-prop05-75.cnf,1,0.3975,0.2095,0.5328,0.1972,0.6975,3.0109,0.2306,0.6999
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,0.1192,0.1803,0.1567,0.0399,0.2404,2.2121,0.2472,0.7206
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.5913,0.1758,0.7541,0.2129,0.1312,2.8392,0.736,0.869
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,0.2537,0.2151,0.2604,0.1224,0.4432,2.5111,0.899,0.8059
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,0.1526,0.1961,0.5424,0.1553,0.2429,2.0978,0.5677,0.8334
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.5419,0.1508,0.6071,0.1939,0.1987,3.154,0.7292,0.9297
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,0.1975,0.1169,0.6814,0.494,1,3.1876,0.4906,0.752
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,0.5132,0.1716,0.4801,0.2301,0.386,3.0241,0.0675,0.7334
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.2256,0.1626,0.6702,0.5001,0.3043,2.2763,0.2062,0.6991
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.7426,0.0808,0.8718,0.7081,0.2146,4.0084,0.9174,0.841
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,0.1875,0.115,0.6826,0.4941,1,3.1575,0.5008,0.7563
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0.6512,0.0309,0.8387,0.4232,0.5,4.2307,0.9021,0.7386
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0.0806,0.171,0.0044,0.0001,0.2106,0.8225,0.1039,0.5284
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0.3927,0.007,0.6916,0.6916,0,0,0.9523,0.9995
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,0.2645,0.2139,0.2559,0.1465,0.4589,2.2615,0.5986,0.8274
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,0.5972,0.1661,0.6321,0.2129,0.2049,3.0606,0.6031,0.9253
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.5332,0.2724,0.5075,0.3395,0.2921,2.4188,0.9526,0.8745
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.0526,0.1714,0.0099,0,0.1448,1.3434,0.4799,0.4137
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,0.4053,0.2421,0.5539,0.3679,0.7397,2.7663,0.9722,0.8053
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,0.5336,0.2057,0.8816,0.8196,0.5,1.9619,0.6276,0.7814
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.5778,0.1714,0.7631,0.2714,0.138,2.8471,0.7221,0.8738
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.0723,0.17,0.0106,0.0001,0.1579,0.9795,0.0873,0.5428
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,0.2651,0.1563,0.3013,0.0911,0.2321,2.783,0.9399,0.5398
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.3034,0.2074,0.3672,0.1516,0.2415,2.8668,0.7423,0.8133
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.0097,0.013,0.1973,0.1964,1,1.3217,0.0442,0.0098
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,0.1814,0.1138,0.6832,0.4997,1,3.1041,0.6487,0.7589
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0.6156,0.1814,0.7458,0.2467,0.1294,2.8563,0.7011,0.8676
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,0.6547,0.2403,0.8511,0.7452,0.1716,2.3814,0.6916,0.9388
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.5208,0.1352,0.6648,0.4,0.34,3.69,0.0909,0.6574
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,0.1906,0.1156,0.6822,0.4952,1,3.1618,0.5128,0.7548
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0.2075,0.1541,0.4476,0.2955,1,2.8824,0.1908,0.571
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0.2829,0.1935,0.3149,0.1466,0.453,2.2935,0.5195,0.7788
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.217,0.2415,0.1767,0.0978,0.3217,2.0668,0.8757,0.8857
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.0724,0.17,0.0107,0.0001,0.1579,0.9786,0.078,0.5427
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,0.3105,0.2017,0.4213,0.2144,1,3.2998,0.5852,0.6968
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0.1961,0.2211,0.2066,0.0789,0.3034,2.0783,0.2947,0.7625
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,0.1971,0.0896,0.6051,0.3874,1,3.1177,0.0671,0.6124
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0.4402,0.1458,0.9971,0.8424,0.5,3.2103,0.4636,0.7758
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.8938,0.1515,0.8305,0.2457,0.4859,3.041,0.7032,0.9602
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.0478,0.1706,0.0099,0,0.1448,1.3382,0.432,0.4164
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.0144,0.006,0.4268,0.2238,0.1794,2.5099,0.7789,0.9416
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.9896,0.1447,0.9468,0.6157,0.616,1.3245,0.6139,0.9897
