@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC

@DATA
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,4611,4611,4577,4541,4565,4494,4474,4474,0.046,0.1705,13.3198,13.5067,0.046,0.097,0.0105,13.6355,13.615,0.7306,13.7078,2.0408,1.5053,0.03,0.0451,0.1,0.1202,14.0909,0.1,0.1,0.1,1065,1065,0.0197
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,4543,4543,4404,4362,4329,4298,4236,4236,0.0111,0,30.9457,31.09,0.0111,0,0.0242,31.4722,31.3501,0.7573,31.4809,2,1.6887,0.007,0.0111,0.0778,0.0849,32.4942,0.0778,0.0778,0.0778,8010,8010,0.0049
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,4003,4003,4003,3687,3887,3539,3319,3319,0.0117,0,56.3257,56.7299,0.0117,0,0.0739,57.3765,58.1761,0.7475,58.2745,2,1.2842,0.0032,0.0117,0.035,0.0385,58.2745,0.035,0.035,0.035,17000,17000,0.0021
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,4579,4579,4561,4548.3333,4540,4537,4535,4535,0.046,0,13.4799,13.5265,0.046,0,0.0036,13.5764,13.583,0.7359,13.6333,2,1.5055,0.03,0.0451,0.1,0.1258,13.6863,0.1,0.1,0.1,1065,1065,0.0195
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,4571,4571,4481,4430,4393,4357,4348,4348,0.0111,0,25.2665,25.5954,0.0111,0,0.0191,25.773,25.7166,0.759,25.9599,2,1.8134,0.0077,0.0111,0.1,0.1088,26.3264,0.1,0.1,0.1,6230,6230,0.0057
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,120,147,93,84.25,79,70,59,63,0.0117,0.135,53.9273,55.4,0.0117,0.0841,0.2629,58.05,58.6571,0.6875,60.8837,2.0301,0.932,0.0018,0.0117,0.0175,0.0201,62.1831,0.0175,0.0175,0.0175,34000,34000,0.0011
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,3929,3929,3929,3809.25,3811,3782,3715,3715,0.0117,0,56.217,57.9082,0.0117,0,0.0203,57.6101,58.0127,0.7109,58.3025,2,1.2938,0.0032,0.0117,0.035,0.0391,58.3025,0.035,0.035,0.035,17000,17000,0.0023
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,8,11,6,4.7732,4,3,1,2,0.0007,0.5098,56.25,68,0.0002,0.0699,0.4577,85.1213,80.3333,0.2661,97.2,5.7931,0.1913,0.0002,0,0.0002,0.0003,125,0.0001,0.0001,0.0001,126000,125223,0.0001
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,4045,4045,3938,3866.7143,3816,3785,3779,3779,0.0212,0,26.2885,26.5744,0.0119,0,0.024,28.2744,28.0121,0.5519,30.8888,4,0.3343,0.0066,0.0047,0.0081,0.0113,31.3685,0.0061,0.0061,0.0061,2130,2125,0.0029
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,10,13,8,6.4592,6,5,2,3,0.0007,0.6813,48,59,0.0003,0.0886,0.3825,76.9902,74.1111,0.2633,90.6667,5.5769,0.1244,0.0002,0,0.0003,0.0004,110.4,0.0001,0.0001,0.0001,105000,104318,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,4304,4304,4304,4203.1429,4168,4160,4148,4148,0.0466,0.0826,26.7188,26.8549,0.0451,0.0422,0.0153,27.826,28.073,0.6989,28.9496,2.9839,1.0882,0.0113,0.0432,0.04,0.0511,29.0253,0.04,0.04,0.04,2662,2662,0.0074
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,6,9,5,3.4624,3,2,1,1,0.0005,0.3488,62.6667,70.8,0.0002,0.0534,0.5628,103.0252,91.8,0.2526,130,5.8889,0.629,0.0001,0,0.0002,0.0002,157.5,0.0001,0.0001,0.0001,168000,166810,0
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,4069,4069,4037,3990.2857,3996,3957,3916,3916,0.0296,0,20.2253,20.8393,0.0169,0,0.012,21.3074,21.0776,0.5956,22.3711,4,0.4078,0.0094,0.0054,0.0116,0.0155,22.6056,0.0087,0.0087,0.0087,1491,1487,0.0042
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,12,20,9,7.7477,8,6,3,4,0.001,0.4529,45.25,54.8,0.0003,0.0724,0.3862,70.9112,70.625,0.275,83.5556,5.1681,0.1081,0.0003,0,0.0003,0.0005,94,0.0002,0.0002,0.0002,84000,83386,0.0001
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,4081,4081,3970,3930.7143,3907,3889,3849,3849,0.0337,0,19.8102,21.486,0.0172,0,0.018,22.1591,21.8116,0.6112,23.2901,4,0.4214,0.0121,0.0061,0.0117,0.0189,24.8406,0.0089,0.0089,0.0088,1491,1485,0.0044
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,4608,4608,4563,4546.8333,4553,4543,4463,4463,0.046,0.1705,13.611,13.8381,0.046,0.097,0.0095,13.8567,13.8554,0.7394,13.9785,2.0408,1.5318,0.0272,0.0451,0.1,0.1192,14.0175,0.1,0.1,0.1,1065,1065,0.0181
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,4339,4339,4252,4215.7143,4197,4183,4129,4129,0.0466,0.169,27.0366,27.0869,0.0453,0.0665,0.0144,27.8759,27.9948,0.6973,28.2493,2.9597,1.0858,0.0109,0.0424,0.04,0.0488,29.4411,0.04,0.04,0.04,2662,2662,0.0074
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,4403,4403,4195,4156.4286,4135,4098,4008,4008,0.0463,0,30.5993,30.9129,0.0441,0,0.0273,31.8791,31.8535,0.6732,32.5507,3,1.0138,0.0116,0.0413,0.0333,0.0419,34.1965,0.0333,0.0333,0.0333,3195,3195,0.0064
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,4587,4587,4504,4455.6,4417,4412,4358,4358,0.0111,0,25.3935,25.4359,0.0111,0,0.0181,25.6942,25.6956,0.7595,25.7055,2,1.8135,0.0082,0.0111,0.1,0.1085,26.2405,0.1,0.1,0.1,6230,6230,0.0059
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3550,3550,3294,2734.2,3190,1847,1421,1729,0.019,0.4356,33.4448,34.2463,0.0083,0.0876,0.2702,36.3648,37.5654,0.527,38.0479,4.1575,0.2675,0.0057,0.0006,0.0068,0.0098,42.8563,0.0042,0.0042,0.0041,3195,3162,0.002
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,4045,4045,3956,3895.8571,3894,3803,3761,3761,0.0272,0,22.7423,24.786,0.0134,0,0.023,25.8184,25.1956,0.5898,28.0153,4,0.353,0.0084,0.0052,0.009,0.0141,28.2626,0.0068,0.0068,0.0068,1917,1909,0.0034
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,4655,4655,4595,4547.2,4526,4488,4472,4472,0.011,0,19.669,19.7225,0.011,0,0.0151,19.9212,19.8122,0.7751,20.0988,2,1.9571,0.0126,0.011,0.14,0.1524,20.3038,0.14,0.14,0.14,4450,4450,0.0087
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,3917,3917,3735,3702.5714,3662,3641,3601,3601,0.0189,0.0199,33.4916,33.5201,0.0087,0.0135,0.0262,36.141,35.0716,0.5126,39.9834,4.0029,0.2848,0.0057,0.003,0.0073,0.0094,40.9904,0.0044,0.0044,0.0044,2982,2969,0.0021
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,4455,4455,4349,4304,4274,4262,4247,4247,0.0465,0.6496,22.305,22.5196,0.0459,0.1806,0.016,23.1966,23.4863,0.7053,23.5877,2.6465,1.2066,0.0146,0.0437,0.05,0.0629,24.3232,0.05,0.05,0.05,2130,2130,0.0096
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,42,59,36,32.2477,31,27,17,23,0.0179,0,54.5758,57.44,0.0137,0,0.2348,61.9076,61,0.5824,65.3902,3,0.3157,0.0014,0.0099,0.004,0.0054,71.0588,0.004,0.004,0.004,25000,25000,0.0007
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,4022,4022,4004,3903.4286,3870,3844,3812,3812,0.0351,0,24.2659,25.1162,0.0134,0,0.0193,26.253,25.8405,0.5653,28.1402,4,0.3568,0.0089,0.0052,0.009,0.0194,28.4595,0.0068,0.0068,0.0068,1917,1910,0.0033
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,63,93,51,46.7255,42,37,29,33,0.0038,0,35.9245,38.0714,0.0013,0,0.328,41.6524,41.3333,0.3501,44.8846,5,0.0924,0.0009,0.0002,0.001,0.0018,48.1954,0.0006,0.0006,0.0006,21000,20880,0.0003
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,4516,4516,4435,4353.2,4274,4273,4268,4268,0.0111,0,31.0328,31.1226,0.0111,0,0.0237,31.5333,31.3353,0.7415,31.6821,2,1.6842,0.0065,0.0111,0.0778,0.085,32.4938,0.0778,0.0778,0.0778,8010,8010,0.0046
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,4173,4173,4047,3985.2857,3956,3940,3860,3860,0.0359,0,21.3228,21.4639,0.0177,0,0.0231,22.3145,21.6614,0.5735,23.8503,4,0.4115,0.0095,0.0068,0.0119,0.0183,24.15,0.009,0.009,0.0089,1491,1478,0.0042
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,4496,4496,4478,4429.5714,4466,4364,4323,4323,0.0463,0.485,18.3212,18.3623,0.0462,0.1789,0.0138,18.9147,18.9321,0.7202,19.1744,2.1892,1.3343,0.0219,0.0445,0.0667,0.0795,20.0436,0.0667,0.0667,0.0667,1597,1597,0.0138
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,3952,3952,3952,3845,3935,3794,3699,3699,0.0117,0,55.4773,56.9753,0.0117,0,0.0271,56.9274,57.0914,0.7342,58.1657,2,1.295,0.0029,0.0117,0.035,0.0386,58.1657,0.035,0.035,0.035,17000,17000,0.0021
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,4606,4606,4576,4562.4,4568,4541,4521,4521,0.011,0,19.3997,19.5486,0.011,0,0.0064,19.7007,19.6673,0.7722,19.8103,2,1.94,0.0121,0.011,0.14,0.1499,20.0775,0.14,0.14,0.14,4450,4450,0.0088
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,4052,4052,3987,3852.4286,3839,3748,3670,3670,0.024,0.0245,28.8276,29.5488,0.0111,0.0152,0.0317,31.1664,30.3755,0.5635,34.2759,4.0037,0.3189,0.0081,0.0034,0.0074,0.0124,34.7374,0.0056,0.0056,0.0056,2343,2334,0.0028
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,15,31,11,9.05,8,7,3,5,0.001,0.6406,51.4,59.4,0.0003,0.0887,0.4379,72.9823,72,0.2654,85.5,5.3393,0.1148,0.0003,0,0.0003,0.0005,94.7143,0.0002,0.0002,0.0002,84000,83458,0.0001
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,3919,3919,3835,3746.4286,3717,3655,3633,3633,0.0248,0.1576,32.3065,32.9427,0.0097,0.0466,0.0262,33.9998,33.0842,0.5035,36.0683,4.0368,0.3002,0.0058,0.0015,0.008,0.0124,36.9089,0.0049,0.0049,0.0048,2769,2747,0.0023
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,4437,4437,4425,4380.2857,4385,4345,4320,4320,0.0463,0.5041,18.3797,18.4206,0.0462,0.1825,0.0091,18.8366,18.801,0.7235,19.0603,2.2027,1.3249,0.0188,0.0451,0.0667,0.0845,19.5663,0.0667,0.0667,0.0667,1597,1597,0.0123
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,3018,3733,2040,1402.4706,869,757,625,663,0.015,0.1276,27.2352,27.6341,0.0076,0.0409,0.6908,31.6228,28.8923,0.5043,35.9245,4.028,0.2732,0.0047,0.0029,0.0051,0.0074,40.6792,0.0038,0.0038,0.0038,3408,3391,0.0019
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,5,11,4,2.7442,2,1,0,1,0.0004,0,55.5,71.25,0.0001,0,0.7011,99.2017,91,0.2511,122.5,6,0.5315,0.0001,0,0.0001,0.0002,156,0.0001,0.0001,0.0001,210000,208731,0
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,4152,4152,4049,4007,3991,3946,3932,3932,0.0343,0,19.9975,20.783,0.0171,0,0.0175,21.5139,21.8265,0.5845,22.2438,4,0.398,0.0101,0.0067,0.0116,0.0182,22.7151,0.0088,0.0088,0.0087,1491,1485,0.0044
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,3999,3999,3931,3868.8571,3865,3788,3773,3773,0.0314,0,26.1829,27.4254,0.0112,0,0.0197,29.5621,28.2632,0.5413,32.5378,4,0.3149,0.0069,0.0043,0.0112,0.0159,34.4821,0.0056,0.0056,0.0056,2343,2323,0.0028
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,3999,3999,3959,3851.8571,3847,3736,3730,3730,0.0205,0,28.1871,28.4081,0.0109,0,0.0254,30.425,28.8118,0.5213,33.3423,4,0.3194,0.0064,0.0034,0.0074,0.0107,34.8825,0.0056,0.0056,0.0055,2343,2337,0.0027
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,3992,3992,3992,3824.75,3836,3765,3706,3706,0.0117,0,55.6236,56.4382,0.0117,0,0.028,57.1349,58.1914,0.7272,58.2862,2,1.2939,0.0034,0.0117,0.035,0.0389,58.2862,0.035,0.035,0.035,17000,17000,0.0022
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,3124,3257,1939,1464.7647,1012,865,769,786,0.0211,0.5151,28.1895,28.9319,0.0079,0.0969,0.6037,32.5657,30.1532,0.509,36.5534,4.2109,0.2674,0.0053,0.0006,0.0065,0.0107,42.0433,0.0039,0.0039,0.0039,3408,3372,0.002
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,4049,4049,4046,3928.5714,3896,3867,3829,3829,0.0294,0.0448,21.3313,23.4171,0.0149,0.0217,0.0203,24.3419,23.8021,0.5818,26.4021,4.0076,0.3852,0.0082,0.0024,0.0102,0.0153,27.739,0.0077,0.0077,0.0076,1704,1698,0.0036
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,26,46,22,18.8036,17,14,7,12,0.0021,0.092,42.0476,46.9655,0.0006,0.0268,0.356,52.6921,52.1176,0.308,57.2857,5.0185,0.0655,0.0005,0.0001,0.0006,0.001,64.25,0.0003,0.0003,0.0003,42000,41669,0.0002
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,4526,4526,4506,4404.8,4388,4315,4289,4289,0.0111,0,28.0219,28.3642,0.0111,0,0.0219,28.5149,28.4243,0.7718,28.7588,2,1.7393,0.0087,0.0111,0.0875,0.0962,29.0053,0.0875,0.0875,0.0875,7120,7120,0.0058
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,4351,4351,4345,4221.4286,4236,4138,4090,4090,0.0466,0.2171,26.8125,27.0335,0.0451,0.0784,0.0223,27.6823,27.4263,0.7176,28.6127,2.9435,1.0919,0.0124,0.0421,0.04,0.0488,28.8508,0.04,0.04,0.04,2662,2662,0.0071
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,202,333,157,146.069,139,113,101,109,0.0117,0,48.4218,50.005,0.0117,0,0.3274,51.7283,51.6028,0.7081,53.6761,2,1.0908,0.0021,0.0117,0.0233,0.0263,55.248,0.0233,0.0233,0.0233,25500,25500,0.0015
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,4412,4412,4347,4227.1429,4184,4159,4123,4123,0.0466,0.1425,26.4811,27.0361,0.0452,0.0595,0.0237,27.9408,27.7698,0.7148,28.9581,2.9677,1.1016,0.0113,0.0424,0.04,0.0492,29.7573,0.04,0.04,0.04,2662,2662,0.0075
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,4548,4548,4542,4468.8,4453,4450,4351,4351,0.011,0,22.5105,22.6245,0.011,0,0.0162,22.7151,22.7541,0.7685,22.8169,2,1.876,0.0096,0.011,0.1167,0.1288,22.8694,0.1167,0.1167,0.1167,5340,5340,0.0071
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,4115,4115,4111,4025.8571,4013,3969,3931,3931,0.0317,0,19.6403,20.6127,0.0172,0,0.0157,21.9087,21.6338,0.6223,24.3992,4,0.4058,0.0101,0.0067,0.0117,0.0162,24.5217,0.0088,0.0088,0.0087,1491,1483,0.0043
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,4658,4658,4563,4565.8,4557,4526,4525,4525,0.011,0,19.4373,19.5392,0.011,0,0.0107,19.6986,19.6108,0.773,19.6716,2,1.9672,0.0124,0.011,0.14,0.1593,20.234,0.14,0.14,0.14,4450,4450,0.0091
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,4059,4059,4049,3918.1429,3895,3818,3816,3816,0.0231,0.1173,24.2039,24.2559,0.0136,0.0389,0.0236,26.0124,25.4832,0.5638,28.3432,4.0251,0.3567,0.0089,0.001,0.0091,0.0126,28.5532,0.0069,0.0069,0.0068,1917,1907,0.0033
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,4444,4444,4444,4210.75,4285,4057,4057,4057,0.0117,0,46.0737,46.4508,0.0117,0,0.0389,46.7527,46.5937,0.7436,47.8924,2,1.4304,0.0045,0.0117,0.0467,0.052,47.8924,0.0467,0.0467,0.0467,12750,12750,0.003
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,156,352,144,137.0571,122,113,101,106,0.0117,0,48.811,49.8189,0.0117,0,0.3387,51.8492,51.7071,0.7052,53.2179,2,1.0721,0.0024,0.0117,0.0233,0.0254,55.6368,0.0233,0.0233,0.0233,25500,25500,0.0015
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,56,74,48,43.4848,43,37,29,31,0.021,0,49.8125,52.1509,0.0165,0,0.2063,56.797,55.5854,0.5886,60.7097,3,0.349,0.0017,0.0126,0.005,0.0069,66.0645,0.005,0.005,0.005,20000,20000,0.001
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,4570,4570,4478,4413.8,4373,4350,4298,4298,0.0111,0,27.9323,28.3595,0.0111,0,0.0221,28.5229,28.426,0.758,28.6669,2,1.7542,0.007,0.0111,0.0875,0.0942,29.2298,0.0875,0.0875,0.0875,7120,7120,0.0052
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,4082,4082,4056,3858.7143,3807,3738,3735,3735,0.0236,0,27.6086,28.422,0.0112,0,0.0355,28.9776,29.1494,0.5296,29.641,4,0.3195,0.0064,0.0043,0.0093,0.0124,30.2033,0.0057,0.0057,0.0056,2343,2330,0.0027
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,4379,4379,4379,4188.25,4194,4116,4064,4064,0.0117,0,45.6582,46.6506,0.0117,0,0.0285,46.691,46.9607,0.7435,47.4946,2,1.4059,0.0045,0.0117,0.0467,0.0515,47.4946,0.0467,0.0467,0.0467,12750,12750,0.0029
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,4180,4180,4179,4114,4137,4056,4046,4046,0.0566,0,16.4171,16.5091,0.0238,0,0.0133,16.8631,16.8669,0.6236,17.1114,4,0.4816,0.017,0.0104,0.0204,0.0311,17.3955,0.0124,0.0124,0.0122,1065,1060,0.006
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,3874,3874,3800,3735.2857,3713,3686,3635,3635,0.0211,0,30.6193,32.869,0.0097,0,0.0197,34.5828,33.3719,0.52,38.5088,4,0.3007,0.0062,0.004,0.008,0.0109,39.3108,0.0049,0.0049,0.0048,2769,2746,0.0024
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,4060,4060,3938,3896.4286,3858,3848,3807,3807,0.0255,0,26.5398,27.7558,0.0124,0,0.0199,29.592,28.4912,0.5543,32.917,4,0.3453,0.008,0.0047,0.0082,0.0128,34.2808,0.0063,0.0063,0.0062,2130,2117,0.0031
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,4149,4149,4077,3993.2857,3993,3889,3879,3879,0.0379,0,19.8278,20.3423,0.0179,0,0.0235,21.1633,21.0869,0.5994,21.8971,4,0.4101,0.0102,0.0068,0.0148,0.0203,22.6139,0.0091,0.0091,0.0089,1491,1477,0.0044
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,7,11,5,3.7253,4,2,1,1,0.0005,0.2103,59.2,70,0.0002,0.038,0.6049,91.2461,86.5,0.269,109,5.9459,0.6281,0.0001,0,0.0001,0.0002,134,0.0001,0.0001,0.0001,168000,166841,0
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,10,18,7,5.9222,6,4,1,3,0.0007,0.6194,46.8333,62.3333,0.0002,0.0813,0.4966,79.5929,76.6667,0.2606,91.5,5.6897,0.158,0.0002,0,0.0002,0.0003,106.6667,0.0001,0.0001,0.0001,126000,125239,0.0001
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,65,94,53,45.8136,42,36,24,32,0.0031,0,36.5818,38.814,0.0013,0,0.3018,42.3292,42.0714,0.353,44.6508,5,0.1093,0.0008,0.0002,0.001,0.0015,48.7191,0.0006,0.0006,0.0006,21000,20886,0.0003
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,4367,4367,4239,4159.5714,4142,4092,4001,4001,0.046,0,30.4983,30.5441,0.0439,0,0.0259,31.8642,31.3289,0.6824,33.1243,3,1.0105,0.0091,0.041,0.0333,0.041,34.3927,0.0333,0.0333,0.0333,3195,3195,0.0059
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,4060,4060,3900,3858.7143,3841,3804,3750,3750,0.0265,0,25.5473,26.8709,0.0124,0,0.024,28.2683,27.8021,0.5602,30.6015,4,0.3426,0.0071,0.0028,0.0103,0.0137,31.9456,0.0063,0.0063,0.0062,2130,2115,0.003
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,23,34,21,17.9113,17,15,10,13,0.0117,0,61.9667,66.0625,0.0091,0,0.2512,73.5252,73.1111,0.5427,79.4667,3,0.2648,0.0008,0.0063,0.0025,0.0033,89.0588,0.0025,0.0025,0.0025,40000,40000,0.0005
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,4622,4622,4617,4573.6,4583,4541,4505,4505,0.011,0,19.5475,19.5731,0.011,0,0.0098,19.6951,19.5972,0.7767,19.8273,2,1.9524,0.0126,0.011,0.14,0.1571,19.9305,0.14,0.14,0.14,4450,4450,0.0094
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,10,14,7,5.9505,5,4,2,3,0.0008,0.691,48.5,61.8333,0.0003,0.0902,0.4594,81.5121,78.4444,0.2758,100.75,5.5325,0.1284,0.0002,0,0.0002,0.0004,114.3333,0.0001,0.0001,0.0001,105000,104392,0.0001
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,4482,4482,4417,4409.4286,4416,4388,4338,4338,0.0463,0.485,18.1567,18.3961,0.0462,0.1789,0.009,18.7769,18.9805,0.7299,19.1065,2.1892,1.3305,0.0175,0.0445,0.0667,0.0827,19.1593,0.0667,0.0667,0.0667,1597,1597,0.0124
