@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC

@DATA
FolioSuite/hardwareASP/hard_inst_10_6_31235.gr.gz,1,0.1186,0.6109,0,0.2705,100,0.5959,194
FolioSuite/hardwareASP/hard_inst_6_5_18711.gr.gz,1,0.1187,0.6117,0,0.2696,106,0.596,207
FolioSuite/hardwareASP/hard_inst_6_8_2039.gr.gz,1,0.1196,0.6126,0,0.2678,100,0.5987,238
FolioSuite/hardwareASP/hard_inst_11_10_4218.gr.gz,1,0.1194,0.6116,0,0.269,113,0.5983,203
FolioSuite/hardwareASP/hard_inst_5_7_28562.gr.gz,1,0.1197,0.6128,0,0.2675,108,0.5988,202
FolioSuite/hardwareASP/hard_inst_5_6_1498.gr.gz,1,0.1193,0.6124,0,0.2683,111,0.5977,224
FolioSuite/hardwareASP/hard_inst_10_9_28340.gr.gz,1,0.1193,0.6116,0,0.2691,103,0.5979,192
FolioSuite/hardwareASP/hard_inst_11_6_7393.gr.gz,1,0.1185,0.6107,0,0.2707,111,0.5958,197
FolioSuite/hardwareASP/hard_inst_12_6_15744.gr.gz,1,0.1185,0.6106,0,0.2709,103,0.5957,189
FolioSuite/hardwareASP/hard_inst_5_11_20848.gr.gz,1,0.1203,0.6134,0,0.2663,104,0.6004,221
FolioSuite/hardwareASP/hard_inst_8_11_20372.gr.gz,1,0.1196,0.6122,0,0.2682,103,0.5987,200
FolioSuite/hardwareASP/hard_inst_9_5_25105.gr.gz,1,0.1183,0.6108,0,0.2709,103,0.5951,193
FolioSuite/hardwareASP/hard_inst_9_7_11850.gr.gz,1,0.1191,0.6116,0,0.2693,108,0.5974,198
FolioSuite/hardwareASP/hard_inst_7_10_24634.gr.gz,1,0.1197,0.6125,0,0.2678,100,0.5989,200
FolioSuite/hardwareASP/hard_inst_11_11_15854.gr.gz,1,0.1195,0.6116,0,0.2689,103,0.5984,208
FolioSuite/hardwareASP/hard_inst_12_7_2539.gr.gz,1,0.1188,0.6109,0,0.2703,112,0.5967,196
FolioSuite/hardwareASP/hard_inst_10_7_26892.gr.gz,1,0.1189,0.6112,0,0.2698,102,0.5968,193
FolioSuite/hardwareASP/hard_inst_11_10_29476.gr.gz,1,0.1195,0.6116,0,0.2689,107,0.5984,194
FolioSuite/hardwareASP/hard_inst_12_10_31636.gr.gz,1,0.1194,0.6114,0,0.2692,113,0.5982,205
FolioSuite/hardwareASP/hard_inst_12_12_22669.gr.gz,1,0.1195,0.6115,0,0.269,98,0.5985,192
FolioSuite/hardwareASP/hard_inst_10_12_3879.gr.gz,1,0.1196,0.6119,0,0.2686,113,0.5987,205
FolioSuite/hardwareASP/hard_inst_11_6_12999.gr.gz,1,0.1185,0.6107,0,0.2707,103,0.5958,191
FolioSuite/hardwareASP/hard_inst_8_9_21601.gr.gz,1,0.1194,0.6121,0,0.2685,100,0.5982,199
FolioSuite/hardwareASP/hard_inst_8_11_14130.gr.gz,1,0.1197,0.6123,0,0.268,101,0.5989,225
FolioSuite/hardwareASP/hard_inst_8_7_11562.gr.gz,1,0.1192,0.6119,0,0.2689,101,0.5976,210
FolioSuite/hardwareASP/hard_inst_7_5_1923.gr.gz,1,0.1185,0.6114,0,0.2701,98,0.5956,196
FolioSuite/hardwareASP/hard_inst_12_5_4301.gr.gz,1,0.1182,0.6103,0,0.2715,103,0.5948,189
FolioSuite/hardwareASP/hard_inst_6_12_26485.gr.gz,1,0.12,0.6129,0,0.267,108,0.5997,204
FolioSuite/hardwareASP/hard_inst_6_9_32144.gr.gz,1,0.1198,0.6127,0,0.2675,108,0.5992,237
FolioSuite/hardwareASP/hard_inst_5_8_13347.gr.gz,1,0.1199,0.613,0,0.2672,101,0.5992,266
FolioSuite/hardwareASP/hard_inst_12_12_17302.gr.gz,1,0.1195,0.6115,0,0.2689,101,0.5986,196
FolioSuite/laby/laby_21_21_01.lp.gz,1,0.0233,0.6151,0,0.3616,523,0.7325,855
FolioSuite/laby/laby_13_13_02.lp.gz,1,0.0335,0.6067,0,0.3598,1300,0.7167,1768
FolioSuite/laby/laby_10_10_13.lp.gz,1,0.043,0.6006,0,0.3564,760,0.707,1533
FolioSuite/laby/laby_12_12_08.lp.gz,1,0.0373,0.604,0,0.3586,622,0.7145,1267
FolioSuite/laby/laby_15_15_03.lp.gz,1,0.0307,0.6091,0,0.3602,6380,0.7228,6698
FolioSuite/laby/laby_18_18_04.lp.gz,1,0.0278,0.6117,0,0.3605,1082,0.729,1407
FolioSuite/laby/laby_10_10_18.lp.gz,1,0.0411,0.601,0,0.3579,1948,0.7044,2413
FolioSuite/laby/laby_16_16_10.lp.gz,1,0.03,0.6097,0,0.3603,3044,0.7249,3249
FolioSuite/laby/laby_10_10_12.lp.gz,1,0.0408,0.6011,0,0.3581,936,0.7032,1052
FolioSuite/laby/laby_11_11_04.lp.gz,1,0.0394,0.6025,0,0.3581,875,0.7101,1932
FolioSuite/laby/laby_22_22_03.lp.gz,1,0.0226,0.6158,0,0.3616,935,0.7338,11276
FolioSuite/laby/laby_19_19_10.lp.gz,1,0.0265,0.6127,0,0.3608,577,0.7304,1657
FolioSuite/laby/laby_21_21_07.lp.gz,1,0.0242,0.6145,0,0.3614,482,0.7328,757
FolioSuite/laby/laby_19_19_02.lp.gz,1,0.0253,0.6133,0,0.3614,5363,0.7295,5599
FolioSuite/laby/laby_11_11_16.lp.gz,1,0.0411,0.6013,0,0.3576,1670,0.7102,2430
FolioSuite/laby/laby_10_10_04.lp.gz,1,0.0407,0.6015,0,0.3577,1433,0.7056,2099
FolioSuite/laby/laby_18_18_02.lp.gz,1,0.0268,0.6122,0,0.3609,1926,0.7286,2020
FolioSuite/laby/laby_14_14_06.lp.gz,1,0.0322,0.6077,0,0.3601,1277,0.7198,5895
FolioSuite/laby/laby_16_16_09.lp.gz,1,0.0286,0.6107,0,0.3607,859,0.7248,978
FolioSuite/laby/laby_21_21_15.lp.gz,1,0.0232,0.6151,0,0.3617,1805,0.7324,2691
FolioSuite/laby/laby_12_12_17.lp.gz,1,0.0369,0.6042,0,0.3589,710,0.713,1957
FolioSuite/laby/laby_17_17_16.lp.gz,1,0.0275,0.6114,0,0.3612,1639,0.726,2166
FolioSuite/laby/laby_20_20_20.lp.gz,1,0.0248,0.614,0,0.3612,2586,0.7317,4262
FolioSuite/laby/laby_16_16_07.lp.gz,1,0.0298,0.6098,0,0.3605,1350,0.7249,1546
FolioSuite/laby/laby_19_19_15.lp.gz,1,0.0255,0.6133,0,0.3611,1777,0.7299,1979
FolioSuite/laby/laby_22_22_08.lp.gz,1,0.0228,0.6157,0,0.3616,13022,0.7339,13906
FolioSuite/laby/laby_12_12_12.lp.gz,1,0.0367,0.6042,0,0.3591,652,0.7135,1800
FolioSuite/laby/laby_10_10_17.lp.gz,1,0.0397,0.6018,0,0.3584,918,0.7037,1576
FolioSuite/laby/laby_18_18_20.lp.gz,1,0.0265,0.6124,0,0.3611,590,0.7287,1111
FolioSuite/laby/laby_15_15_07.lp.gz,1,0.032,0.6082,0,0.3598,2456,0.7229,3066
FolioSuite/laby/laby_10_10_08.lp.gz,1,0.0424,0.6006,0,0.3571,683,0.7056,1628
FolioSuite/laby/laby_18_18_01.lp.gz,1,0.0263,0.6124,0,0.3613,1661,0.7279,1912
FolioSuite/laby/laby_20_20_19.lp.gz,1,0.0254,0.6135,0,0.3611,2627,0.7314,3034
FolioSuite/laby/laby_14_14_16.lp.gz,1,0.0328,0.6079,0,0.3594,1304,0.7206,1545
FolioSuite/laby/laby_16_16_05.lp.gz,1,0.0296,0.6101,0,0.3603,449,0.7256,4829
FolioSuite/laby/laby_17_17_18.lp.gz,1,0.0277,0.6113,0,0.361,15830,0.7265,16367
FolioSuite/laby/laby_22_22_13.lp.gz,1,0.0232,0.6153,0,0.3616,5769,0.7335,6097
FolioSuite/laby/laby_20_20_07.lp.gz,1,0.0238,0.6144,0,0.3618,2406,0.731,3060
FolioSuite/laby/laby_20_20_18.lp.gz,1,0.0254,0.6136,0,0.361,868,0.7319,1183
FolioSuite/laby/laby_15_15_20.lp.gz,1,0.0321,0.6082,0,0.3597,?,0.7233,?
FolioSuite/laby/laby_17_17_13.lp.gz,1,0.0275,0.6116,0,0.3609,4337,0.7267,5081
FolioSuite/laby/laby_14_14_12.lp.gz,1,0.032,0.608,0,0.36,3088,0.7206,4025
FolioSuite/laby/laby_12_12_10.lp.gz,1,0.0363,0.6047,0,0.359,3097,0.7137,4164
FolioSuite/laby/laby_17_17_17.lp.gz,1,0.028,0.6112,0,0.3608,777,0.7268,1129
FolioSuite/laby/laby_11_11_18.lp.gz,1,0.0375,0.6035,0,0.359,1933,0.7083,3611
FolioSuite/laby/laby_13_13_15.lp.gz,1,0.0363,0.605,0,0.3587,1666,0.7173,2470
FolioSuite/laby/laby_21_21_06.lp.gz,1,0.0242,0.6146,0,0.3612,2433,0.7333,9005
FolioSuite/laby/laby_18_18_07.lp.gz,1,0.0271,0.612,0,0.3609,422,0.7287,676
FolioSuite/laby/laby_20_20_04.lp.gz,1,0.0242,0.6142,0,0.3616,2229,0.7311,2652
FolioSuite/laby/laby_19_19_19.lp.gz,1,0.0254,0.6135,0,0.3611,8990,0.7299,9261
FolioSuite/laby/laby_11_11_17.lp.gz,1,0.0406,0.6023,0,0.3571,1176,0.7109,1448
FolioSuite/laby/laby_20_20_08.lp.gz,1,0.0245,0.614,0,0.3615,5088,0.731,5257
FolioSuite/laby/laby_18_18_17.lp.gz,1,0.0269,0.6122,0,0.3608,634,0.7285,976
FolioSuite/laby/laby_19_19_09.lp.gz,1,0.0257,0.6131,0,0.3612,1015,0.7299,1387
FolioSuite/laby/laby_11_11_02.lp.gz,1,0.0358,0.6046,0,0.3597,1187,0.7078,1419
FolioSuite/laby/laby_20_20_11.lp.gz,1,0.0236,0.6146,0,0.3618,899,0.7311,1306
FolioSuite/laby/laby_15_15_17.lp.gz,1,0.0312,0.6088,0,0.36,655,0.7226,1121
FolioSuite/laby/laby_15_15_10.lp.gz,1,0.0304,0.6091,0,0.3604,4254,0.7223,5485
FolioSuite/laby/laby_11_11_06.lp.gz,1,0.0374,0.6037,0,0.3589,1816,0.7087,2219
FolioSuite/laby/laby_13_13_10.lp.gz,1,0.0364,0.605,0,0.3586,670,0.7187,1182
FolioSuite/laby/laby_16_16_17.lp.gz,1,0.0284,0.6107,0,0.3609,7259,0.7242,7535
FolioSuite/laby/laby_21_21_14.lp.gz,1,0.0227,0.6154,0,0.3619,1793,0.7324,2132
FolioSuite/laby/laby_19_19_16.lp.gz,1,0.025,0.6138,0,0.3612,7606,0.7304,9366
FolioSuite/laby/laby_20_20_15.lp.gz,1,0.0249,0.6138,0,0.3613,948,0.7313,1482
FolioSuite/laby/laby_13_13_06.lp.gz,1,0.0331,0.6069,0,0.3601,864,0.7164,1286
FolioSuite/laby/laby_10_10_06.lp.gz,1,0.0415,0.602,0,0.3565,1929,0.7068,2082
FolioSuite/laby/laby_16_16_13.lp.gz,1,0.0292,0.6104,0,0.3603,566,0.725,865
FolioSuite/laby/laby_19_19_11.lp.gz,1,0.0257,0.6131,0,0.3612,1364,0.73,14303
FolioSuite/laby/laby_14_14_14.lp.gz,1,0.0318,0.6082,0,0.36,793,0.7203,6167
FolioSuite/laby/laby_18_18_11.lp.gz,1,0.0261,0.6127,0,0.3611,19504,0.7284,19929
FolioSuite/laby/laby_15_15_16.lp.gz,1,0.0321,0.6082,0,0.3597,539,0.723,1697
FolioSuite/laby/laby_22_22_17.lp.gz,1,0.0229,0.6157,0,0.3614,4098,0.7341,4272
FolioSuite/laby/laby_15_15_04.lp.gz,1,0.0315,0.6085,0,0.3601,1031,0.7227,1409
FolioSuite/laby/laby_13_13_03.lp.gz,1,0.0319,0.6073,0,0.3608,802,0.7154,3419
FolioSuite/laby/laby_15_15_11.lp.gz,1,0.0331,0.6079,0,0.359,1155,0.724,4202
FolioSuite/laby/laby_14_14_19.lp.gz,1,0.0335,0.6072,0,0.3592,1071,0.7215,2152
FolioSuite/laby/laby_20_20_03.lp.gz,1,0.025,0.614,0,0.361,1610,0.7318,2369
FolioSuite/laby/laby_19_19_05.lp.gz,1,0.0259,0.6129,0,0.3612,6396,0.7299,7311
FolioSuite/laby/laby_12_12_06.lp.gz,1,0.0358,0.605,0,0.3592,2498,0.7135,3733
FolioSuite/laby/laby_21_21_13.lp.gz,1,0.0246,0.6143,0,0.3611,364,0.7328,1362
FolioSuite/laby/laby_20_20_09.lp.gz,1,0.024,0.6144,0,0.3616,17001,0.7309,17662
FolioSuite/laby/laby_13_13_17.lp.gz,1,0.036,0.6053,0,0.3587,?,0.7183,?
FolioSuite/laby/laby_19_19_17.lp.gz,1,0.0258,0.6132,0,0.361,2599,0.7302,3208
FolioSuite/laby/laby_17_17_02.lp.gz,1,0.0285,0.6113,0,0.3602,1820,0.7279,2130
FolioSuite/laby/laby_18_18_06.lp.gz,1,0.0275,0.6119,0,0.3606,1925,0.7291,2306
FolioSuite/laby/laby_14_14_10.lp.gz,1,0.0332,0.6071,0,0.3597,1598,0.7202,5482
FolioSuite/laby/laby_21_21_18.lp.gz,1,0.0241,0.6145,0,0.3614,5506,0.7324,5651
FolioSuite/laby/laby_11_11_08.lp.gz,1,0.0372,0.6038,0,0.359,484,0.7084,2106
FolioSuite/laby/laby_16_16_12.lp.gz,1,0.0294,0.6101,0,0.3605,1104,0.7248,1545
FolioSuite/laby/laby_16_16_14.lp.gz,1,0.0301,0.6096,0,0.3603,1448,0.7245,1848
FolioSuite/laby/laby_13_13_19.lp.gz,1,0.0355,0.6054,0,0.3591,630,0.7177,1249
FolioSuite/laby/laby_21_21_09.lp.gz,1,0.0239,0.6146,0,0.3615,5793,0.7326,6861
FolioSuite/laby/laby_22_22_20.lp.gz,1,0.0232,0.6154,0,0.3614,528,0.7341,736
FolioSuite/laby/laby_14_14_05.lp.gz,1,0.0329,0.6074,0,0.3598,757,0.7204,7261
FolioSuite/laby/laby_19_19_18.lp.gz,1,0.0254,0.6134,0,0.3612,1349,0.7302,1495
FolioSuite/laby/laby_17_17_01.lp.gz,1,0.028,0.6112,0,0.3609,2900,0.7266,3114
FolioSuite/laby/laby_15_15_08.lp.gz,1,0.0305,0.6093,0,0.3602,798,0.7229,2989
FolioSuite/laby/laby_10_10_05.lp.gz,1,0.0418,0.6004,0,0.3578,1304,0.7041,1702
FolioSuite/laby/laby_15_15_05.lp.gz,1,0.0316,0.6087,0,0.3598,386,0.7235,947
FolioSuite/laby/laby_14_14_15.lp.gz,1,0.0314,0.6081,0,0.3605,550,0.7192,1240
FolioSuite/laby/laby_18_18_05.lp.gz,1,0.0274,0.6119,0,0.3606,1414,0.7292,1622
FolioSuite/laby/laby_19_19_04.lp.gz,1,0.0244,0.614,0,0.3616,1007,0.7298,3194
FolioSuite/laby/laby_10_10_15.lp.gz,1,0.0402,0.6019,0,0.3579,707,0.7035,1270
FolioSuite/laby/laby_21_21_11.lp.gz,1,0.0238,0.6148,0,0.3613,15019,0.7331,15153
FolioSuite/laby/laby_15_15_18.lp.gz,1,0.0329,0.6078,0,0.3592,852,0.7242,1472
FolioSuite/laby/laby_17_17_19.lp.gz,1,0.0286,0.611,0,0.3604,677,0.7269,1013
FolioSuite/laby/laby_22_22_19.lp.gz,1,0.0229,0.6156,0,0.3615,2550,0.7337,2910
FolioSuite/laby/laby_20_20_16.lp.gz,1,0.0244,0.6142,0,0.3614,2146,0.7315,3069
FolioSuite/laby/laby_15_15_09.lp.gz,1,0.03,0.6095,0,0.3605,1920,0.7226,2224
FolioSuite/laby/laby_17_17_05.lp.gz,1,0.0274,0.6115,0,0.361,510,0.7262,779
FolioSuite/laby/laby_22_22_07.lp.gz,1,0.0228,0.6156,0,0.3616,21426,0.7338,21620
FolioSuite/laby/laby_22_22_18.lp.gz,1,0.0229,0.6155,0,0.3616,1358,0.7335,1505
FolioSuite/laby/laby_17_17_07.lp.gz,1,0.0284,0.611,0,0.3605,760,0.7269,1331
FolioSuite/laby/laby_15_15_15.lp.gz,1,0.0298,0.6094,0,0.3608,1171,0.722,1450
FolioSuite/laby/laby_16_16_15.lp.gz,1,0.03,0.6099,0,0.3602,2126,0.7254,2678
FolioSuite/laby/laby_14_14_08.lp.gz,1,0.0326,0.6075,0,0.36,26155,0.7197,26629
FolioSuite/laby/laby_16_16_08.lp.gz,1,0.0292,0.6104,0,0.3603,1333,0.7251,1807
FolioSuite/laby/laby_18_18_14.lp.gz,1,0.0269,0.6121,0,0.3609,667,0.7288,1140
FolioSuite/laby/laby_10_10_16.lp.gz,1,0.0388,0.6024,0,0.3589,?,0.7031,?
FolioSuite/laby/laby_22_22_04.lp.gz,1,0.0228,0.6157,0,0.3615,14777,0.7338,15162
FolioSuite/laby/laby_12_12_15.lp.gz,1,0.0366,0.6047,0,0.3587,1006,0.7144,1744
FolioSuite/laby/laby_12_12_20.lp.gz,1,0.0367,0.6049,0,0.3583,791,0.7156,873
FolioSuite/laby/laby_13_13_13.lp.gz,1,0.0358,0.6052,0,0.359,822,0.718,1419
FolioSuite/laby/laby_19_19_14.lp.gz,1,0.0254,0.6133,0,0.3613,3616,0.7299,4084
FolioSuite/laby/laby_20_20_01.lp.gz,1,0.0241,0.6145,0,0.3614,655,0.7315,824
FolioSuite/laby/laby_16_16_06.lp.gz,1,0.0311,0.6092,0,0.3597,1515,0.7261,1785
FolioSuite/laby/laby_12_12_07.lp.gz,1,0.0366,0.6045,0,0.3589,547,0.7143,3611
FolioSuite/laby/laby_17_17_15.lp.gz,1,0.0289,0.6107,0,0.3604,555,0.7272,1042
FolioSuite/laby/laby_12_12_11.lp.gz,1,0.0355,0.605,0,0.3595,878,0.7133,1291
FolioSuite/laby/laby_12_12_16.lp.gz,1,0.0352,0.6058,0,0.359,943,0.7141,1171
FolioSuite/laby/laby_10_10_20.lp.gz,1,0.0416,0.6004,0,0.3579,1576,0.7042,2256
FolioSuite/laby/laby_13_13_05.lp.gz,1,0.0348,0.6059,0,0.3594,595,0.7176,1235
FolioSuite/laby/laby_18_18_03.lp.gz,1,0.027,0.612,0,0.3609,3236,0.7285,3511
FolioSuite/laby/laby_19_19_13.lp.gz,1,0.026,0.6131,0,0.3609,486,0.7306,698
FolioSuite/planning/coins/coins13.lp-23-1847.sm.gz,1,0.0968,0.6572,1,0.246,450,0.6139,761
FolioSuite/planning/coins/coins07.lp-21-429.sm.gz,1,0.057,0.7424,1,0.2006,712,0.6097,981
FolioSuite/planning/coins/coins06.lp-17-102.sm.gz,1,0.0591,0.7404,1,0.2004,225,0.6072,456
FolioSuite/planning/coins/coins07.lp-19-523.sm.gz,1,0.0576,0.7423,1,0.2001,712,0.6086,951
FolioSuite/planning/coins/coins12.lp-25-423.sm.gz,1,0.0959,0.6576,1,0.2464,497,0.6149,745
FolioSuite/planning/coins/coins11.lp-23-2361.sm.gz,1,0.0967,0.6574,1,0.2458,1119,0.6139,1692
FolioSuite/planning/coins/coins07.lp-25-1853.sm.gz,1,0.0561,0.7426,1,0.2013,712,0.6115,921
FolioSuite/planning/coins/coins09.lp-20-2239.sm.gz,1,0.0578,0.7409,1,0.2013,277,0.6092,713
FolioSuite/planning/coins/coins08.lp-23-848.sm.gz,1,0.0565,0.7427,1,0.2008,361,0.6107,733
FolioSuite/planning/coins/coins10.lp-19-827.sm.gz,1,0.0578,0.7413,1,0.2008,247,0.6086,417
FolioSuite/planning/coins/coins13.lp-26-20100.sm.gz,1,0.0959,0.6576,1,0.2465,318,0.6153,466
FolioSuite/planning/coins/coins10.lp-23-7197.sm.gz,1,0.0567,0.7418,1,0.2015,247,0.6107,450
FolioSuite/planning/coins/coins12.lp-27-6063.sm.gz,1,0.0954,0.6579,1,0.2467,497,0.6156,774
FolioSuite/planning/coins/coins07.lp-22-7117.sm.gz,1,0.0568,0.7425,1,0.2008,272,0.6102,613
FolioSuite/planning/coins/coins07.lp-18-458.sm.gz,1,0.0579,0.7422,1,0.1999,272,0.6079,512
FolioSuite/planning/coins/coins08.lp-24-424.sm.gz,1,0.0563,0.7427,1,0.2009,712,0.6111,870
FolioSuite/planning/coins/coins14.lp-26-20100.sm.gz,1,0.0963,0.6571,1,0.2466,831,0.6153,1439
FolioSuite/planning/coins/coins14.lp-21-108.sm.gz,1,0.098,0.6562,1,0.2458,997,0.6129,1299
FolioSuite/planning/coins/coins15.lp-22-733.sm.gz,1,0.0968,0.6576,1,0.2456,474,0.6134,609
FolioSuite/planning/coins/coins12.lp-29-20025.sm.gz,1,0.095,0.6581,1,0.247,497,0.6163,791
FolioSuite/planning/coins/coins14.lp-25-15526.sm.gz,1,0.0966,0.6569,1,0.2465,1117,0.6149,1588
FolioSuite/planning/coins/coins10.lp-20-726.sm.gz,1,0.0575,0.7415,1,0.201,395,0.6092,543
FolioSuite/planning/coins/coins10.lp-24-14145.sm.gz,1,0.0565,0.7418,1,0.2017,395,0.6111,618
FolioSuite/planning/coins/coins13.lp-20-169.sm.gz,1,0.098,0.6567,1,0.2453,318,0.6122,497
FolioSuite/planning/coins/coins11.lp-22-391.sm.gz,1,0.0971,0.6573,1,0.2456,1074,0.6134,1505
FolioSuite/planning/coins/coins11.lp-25-15366.sm.gz,1,0.0961,0.6577,1,0.2462,1209,0.6149,1750
FolioSuite/planning/coins/coins07.lp-20-2290.sm.gz,1,0.0573,0.7423,1,0.2004,272,0.6092,591
FolioSuite/planning/coins/coins09.lp-21-9252.sm.gz,1,0.0575,0.741,1,0.2015,445,0.6097,700
FolioSuite/planning/coins/coins08.lp-25-8121.sm.gz,1,0.0561,0.7428,1,0.2011,361,0.6115,733
FolioSuite/planning/coins/coins07.lp-26-1722.sm.gz,1,0.0559,0.7427,1,0.2014,272,0.6118,613
FolioSuite/planning/coins/coins06.lp-20-2947.sm.gz,1,0.058,0.7409,1,0.2011,225,0.6092,715
FolioSuite/planning/coins/coins08.lp-18-108.sm.gz,1,0.058,0.7424,1,0.1996,712,0.6079,902
FolioSuite/planning/comm/p05.lp-25-357.sm.gz,1,0.0235,0.7877,1,0.1888,663,0.6442,809
FolioSuite/planning/comm/p17.lp-47-3283.sm.gz,1,0.0172,0.692,1,0.2908,474,0.5807,705
FolioSuite/planning/comm/p16.lp-41-197.sm.gz,1,0.0192,0.7127,1,0.2682,300,0.5922,396
FolioSuite/planning/comm/p15.lp-38-3780.sm.gz,1,0.0198,0.7258,1,0.2544,447,0.6015,545
FolioSuite/planning/comm/p05.lp-30-2175.sm.gz,1,0.0218,0.7891,1,0.1891,895,0.6472,1114
FolioSuite/planning/comm/p01.lp-55-20100.sm.gz,1,0.0154,0.6748,1,0.3098,1318,0.572,2116
FolioSuite/planning/comm/p15.lp-41-8724.sm.gz,1,0.0191,0.7259,1,0.255,292,0.6025,389
FolioSuite/planning/comm/p05.lp-29-2631.sm.gz,1,0.0221,0.7889,1,0.189,557,0.6467,738
FolioSuite/planning/comm/p05.lp-32-501.sm.gz,1,0.0213,0.7896,1,0.1891,920,0.6482,1172
FolioSuite/planning/comm/p08.lp-29-178.sm.gz,1,0.0226,0.7651,1,0.2122,876,0.6278,1009
FolioSuite/planning/comm/p19.lp-53-150.sm.gz,1,0.015,0.6612,1,0.3238,330,0.5634,454
FolioSuite/planning/comm/p19.lp-60-20100.sm.gz,1,0.0142,0.6606,1,0.3252,504,0.5646,694
FolioSuite/planning/comm/p07.lp-28-437.sm.gz,1,0.0229,0.7722,1,0.2049,1014,0.633,1140
FolioSuite/planning/comm/p04.lp-24-293.sm.gz,1,0.0233,0.7968,1,0.1799,666,0.6511,760
FolioSuite/planning/comm/p15.lp-40-4750.sm.gz,1,0.0193,0.7259,1,0.2548,447,0.6022,655
FolioSuite/planning/comm/p19.lp-56-269.sm.gz,1,0.0146,0.6609,1,0.3245,504,0.5639,605
FolioSuite/planning/comm/p08.lp-30-925.sm.gz,1,0.0223,0.7653,1,0.2124,278,0.6284,374
FolioSuite/planning/comm/p14.lp-38-2612.sm.gz,1,0.0199,0.7307,1,0.2494,290,0.605,389
FolioSuite/planning/comm/p13.lp-32-105.sm.gz,1,0.0215,0.7355,1,0.243,497,0.6063,622
FolioSuite/planning/comm/p00.lp-50-229.sm.gz,1,0.016,0.6752,1,0.3088,803,0.5711,1819
FolioSuite/planning/comm/p14.lp-40-11058.sm.gz,1,0.0195,0.7308,1,0.2498,290,0.6057,387
FolioSuite/planning/comm/p10.lp-30-159.sm.gz,1,0.0223,0.7522,1,0.2255,282,0.6182,375
FolioSuite/planning/comm/p04.lp-29-1003.sm.gz,1,0.0216,0.7984,1,0.1799,129,0.6544,671
FolioSuite/planning/comm/p16.lp-39-156.sm.gz,1,0.0196,0.7127,1,0.2677,300,0.5915,393
FolioSuite/planning/comm/p09.lp-29-197.sm.gz,1,0.0227,0.7584,1,0.2189,280,0.6225,373
FolioSuite/planning/comm/p04.lp-23-113.sm.gz,1,0.0237,0.7964,1,0.1799,242,0.6503,419
FolioSuite/planning/comm/p06.lp-27-510.sm.gz,1,0.0231,0.7798,1,0.1972,758,0.6387,955
FolioSuite/planning/comm/p05.lp-31-558.sm.gz,1,0.0215,0.7894,1,0.1891,879,0.6477,1030
FolioSuite/planning/comm/p14.lp-35-245.sm.gz,1,0.0206,0.7306,1,0.2488,444,0.6039,562
FolioSuite/planning/comm/p17.lp-46-522.sm.gz,1,0.0174,0.692,1,0.2906,310,0.5804,412
FolioSuite/planning/comm/p05.lp-34-3915.sm.gz,1,0.0208,0.79,1,0.1892,462,0.649,617
FolioSuite/planning/comm/p15.lp-42-20100.sm.gz,1,0.019,0.7259,1,0.2551,447,0.6028,633
FolioSuite/planning/comm/p12.lp-31-113.sm.gz,1,0.0219,0.7408,1,0.2373,438,0.6098,603
FolioSuite/planning/comm/p16.lp-45-20100.sm.gz,1,0.0184,0.7126,1,0.2689,300,0.5933,397
FolioSuite/planning/comm/p09.lp-34-12551.sm.gz,1,0.0212,0.7591,1,0.2197,534,0.6249,870
FolioSuite/planning/comm/p10.lp-34-1158.sm.gz,1,0.0212,0.7527,1,0.2261,282,0.62,381
FolioSuite/planning/comm/p12.lp-34-473.sm.gz,1,0.021,0.741,1,0.238,286,0.6112,412
FolioSuite/planning/comm/p18.lp-48-176.sm.gz,1,0.0163,0.6753,1,0.3084,760,0.5706,1468
FolioSuite/planning/comm/p06.lp-28-1317.sm.gz,1,0.0227,0.78,1,0.1973,274,0.6393,367
FolioSuite/planning/comm/p07.lp-31-12002.sm.gz,1,0.0219,0.7728,1,0.2052,276,0.6346,375
FolioSuite/planning/comm/p11.lp-33-860.sm.gz,1,0.0214,0.7466,1,0.232,284,0.615,380
FolioSuite/planning/comm/p13.lp-34-324.sm.gz,1,0.021,0.7356,1,0.2434,497,0.6072,622
FolioSuite/planning/comm/p13.lp-35-1260.sm.gz,1,0.0207,0.7357,1,0.2436,288,0.6077,414
FolioSuite/planning/comm/p15.lp-37-485.sm.gz,1,0.02,0.7258,1,0.2542,292,0.6012,388
FolioSuite/planning/comm/p06.lp-30-20100.sm.gz,1,0.0221,0.7805,1,0.1974,274,0.6404,369
