@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC

@DATA
normalized-os-taillard-15-105-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.937927,0.918296,8.067166,0.216397,4.927249,-1,23249026,0.216397,0.257453,-1,-1,2.55126,1.528692,3150,1,0.430939,11.37,2.55126,33.468812,7606.654857,962,-1,0.061529,0.563608,4.977728,1.831055,17.178571,3.03
normalized-os-taillard-15-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.908425,0.918296,8.134105,0.216397,4.904533,-1,4875546,0.216397,0.261724,-1,-1,2.55126,1.50913,3150,1,0.432635,11.18,2.55126,32.373333,7606.654857,931,-1,0.061529,0.562945,4.967412,1.786324,16.625,2.89
normalized-os-taillard-15-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.88701,0.918296,8.146383,0.216397,4.88961,-1,2863853,0.216397,0.250663,-1,-1,2.55126,1.496626,3150,1,0.433852,11.09,2.55126,31.673103,7606.654857,911,-1,0.061529,0.562506,4.960198,1.757021,16.267857,2.88
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.9324,0.918296,8.122451,0.216397,4.92195,-1,5042702,0.216397,0.256018,-1,-1,2.55126,1.524037,3150,1,0.432133,11.34,2.55126,33.208123,7606.654857,956,-1,0.061529,0.563453,4.975068,1.820404,17.071429,2.98
normalized-geo50-20-d4-75-56_ext.xml.mzn_AND_NODATA,1,0.021811,0.978189,0.047619,0.952381,2.660964,0.151493,0.151493,6.705456,1.036228,-1,22419061,3.564553,0.276195,-1,-1,0.364904,0.071417,44848,1,0.276195,326.25,0.364904,2.857143,6636.819352,20,-1,0.269572,0.23413,1.341641,2.910827,1,319.52
normalized-os-taillard-15-100-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.928362,0.918296,8.184335,0.216397,4.918497,-1,2052493,0.216397,0.265019,-1,-1,2.55126,1.521095,3150,1,0.4356,11.11,2.55126,33.043372,7606.654857,951,-1,0.061529,0.563354,4.974007,1.813904,16.982143,2.98
normalized-os-taillard-4-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.530897,1.015692,4.464453,0.591673,3.903331,0.918296,17828265,0.591673,0.97105,0,1,1.020621,3.075149,48,1,1.10279,2.05,1.020621,28.330357,153.3594,232,0.676768,0.122474,0.526156,2.293803,1.666932,19.333333,0.02
normalized-os-taillard-15-95-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.874785,0.918296,8.172664,0.216397,4.880639,-1,6231275,0.216397,0.263696,-1,-1,2.55126,1.48925,3150,1,0.43468,11.35,2.55126,31.260077,7606.654857,899,-1,0.061529,0.56224,4.955807,1.739512,16.053571,3.12
normalized-os-taillard-4-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.593035,1.584127,4.586049,0.591673,3.997549,0.918296,16985745,0.591673,0.98453,0,1,1.020621,3.424107,48,1,1.145244,2.06,1.020621,32.517857,153.3594,264,0.676768,0.122474,0.530366,2.314071,1.74677,22,0.02
normalized-os-taillard-15-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.86186,0.918296,8.093951,0.216397,4.87222,-1,7823463,0.216397,0.264144,-1,-1,2.55126,1.482417,3150,1,0.432106,11.1,2.55126,30.877395,7606.654857,888,-1,0.061529,0.561989,4.951594,1.723118,15.857143,2.94
normalized-os-taillard-4-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.47747,0.918296,4.464453,0.591673,3.860067,0.918296,14262029,0.591673,0.97105,0,1,1.020621,2.932292,48,1,1.10279,2.06,1.020621,26.616071,153.3594,220,0.676768,0.122474,0.524161,2.285042,1.629881,18.333333,0.02
normalized-fischer-8-10-fair.xml.mzn_AND_NODATA,1,0.913194,0.086806,0.84281,0.15719,14.287785,1.798309,2.516856,1.521411,4.767837,-1,1394632,11.091823,1.713753,-1,-1,1.18615,3358.534882,1860,-1,1.350398,488.49,1.18096,6752.037701,27231.109584,20001,-1,0.570027,0.935423,1.332283,1.333965,10000.5,397.82
normalized-os-taillard-5-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.797909,1.01259,5.2942,0.503258,4.090123,0.918296,13949832,0.503258,0.787514,0,1,1.237437,2.621389,100,1,1.010353,2.08,1.237437,29.497778,300,300,0.675098,0.108786,0.534425,2.657657,1.765095,18.75,0.03
normalized-os-taillard-15-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.933911,0.918296,8.100656,0.216397,4.921875,-1,19732160,0.216397,0.260409,-1,-1,2.55126,1.523987,3150,1,0.43115,11.05,2.55126,33.205364,7606.654857,957,-1,0.061529,0.563451,4.975182,1.82035,17.089286,2.82
normalized-os-taillard-15-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.884365,0.918296,8.088916,0.216397,4.886975,-1,5528997,0.216397,0.252264,-1,-1,2.55126,1.494431,3150,1,0.43115,11.22,2.55126,31.550192,7606.654857,909,-1,0.061529,0.562426,4.958729,1.751758,16.232143,2.95
normalized-os-taillard-5-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.794624,0.918296,5.267533,0.503258,4.103094,0.918296,22880659,0.503258,0.765378,0,1,1.237437,2.6525,100,1,1.001465,2.08,1.237437,29.995556,300,306,0.675098,0.108786,0.534893,2.653638,1.772427,19.125,0.03
normalized-os-taillard-15-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.841034,0.918296,8.065348,0.216397,4.8592,-1,22249071,0.216397,0.256458,-1,-1,2.55126,1.472042,3150,1,0.430939,11.15,2.55126,30.296398,7606.654857,870,-1,0.061529,0.561601,4.945173,1.698008,15.535714,2.9
normalized-os-taillard-5-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.891738,0.918296,5.267533,0.503258,4.138115,0.918296,17103902,0.503258,0.761291,0,1,1.237437,2.750833,100,1,0.992576,2.08,1.237437,31.568889,300,325,0.675098,0.108786,0.53634,2.662102,1.809957,20.3125,0.03
normalized-os-taillard-5-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.77948,0.972158,5.2942,0.503258,4.087298,0.918296,21791303,0.503258,0.797579,0,1,1.237437,2.610833,100,1,1.001465,2.08,1.237437,29.328889,300,297,0.675098,0.108786,0.534254,2.651216,1.756743,18.5625,0.03
normalized-os-taillard-15-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.970433,0.918296,8.154191,0.216397,4.947921,-1,11541165,0.216397,0.262813,-1,-1,2.55126,1.547132,3150,1,0.43468,11.02,2.55126,34.501456,7606.654857,993,-1,0.061529,0.564207,4.987088,1.872284,17.732143,2.79
normalized-os-taillard-4-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.54889,1.084884,4.586049,0.591673,3.890548,0.918296,16267131,0.591673,1.006764,0,1,1.020621,3.044643,48,1,1.145244,2.05,1.020621,27.964286,153.3594,228,0.676768,0.122474,0.525726,2.306117,1.670712,19,0.02
normalized-os-taillard-15-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.878522,0.918296,8.170058,0.216397,4.883405,-1,18787786,0.216397,0.262305,-1,-1,2.55126,1.491538,3150,1,0.4356,11.43,2.55126,31.388199,7606.654857,903,-1,0.061529,0.562323,4.95743,1.745061,16.125,3.11
normalized-os-taillard-10-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.414354,0.918296,7.235136,0.297472,4.553192,0.918296,10387892,0.297472,0.385826,0,1,2.003469,1.69443,900,1,0.606473,3.29,2.003469,28.788947,2316.9925,558,0.670974,0.075761,0.551851,3.955046,1.742379,15.5,0.32
normalized-os-taillard-5-100-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.925306,0.918296,5.240867,0.503258,4.190476,0.918296,17598563,0.503258,0.781536,0,1,1.237437,2.908611,100,1,0.992576,2.08,1.237437,34.093333,300,338,0.675098,0.108786,0.538468,2.674231,1.865021,21.125,0.03
normalized-os-taillard-5-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.83153,0.918296,5.320867,0.503258,4.138647,0.918296,16680833,0.503258,0.795959,0,1,1.237437,2.753056,100,1,1.010353,2.09,1.237437,31.604444,300,313,0.675098,0.108786,0.536378,2.662905,1.811245,19.5625,0.03
normalized-os-taillard-15-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.958739,0.918296,8.082082,0.216397,4.940345,-1,16534349,0.216397,0.253394,-1,-1,2.55126,1.540298,3150,1,0.432106,10.91,2.55126,34.118774,7606.654857,982,-1,0.061529,0.563988,4.983628,1.857096,17.535714,2.79
normalized-os-taillard-4-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.374613,0.918296,4.586049,0.591673,3.796234,0.918296,15016982,0.591673,0.963418,0,1,1.020621,2.745536,48,1,1.145244,2.05,1.020621,24.375,153.3594,197,0.676768,0.122474,0.521204,2.281579,1.583428,16.416667,0.02
normalized-os-taillard-4-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.621573,1.584963,4.586049,0.591673,3.998791,0.918296,16969678,0.591673,0.945561,0,1,1.020621,3.428571,48,1,1.145244,2.05,1.020621,32.571429,153.3594,255,0.676768,0.122474,0.530424,2.313562,1.747076,21.25,0.02
normalized-os-taillard-5-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.922431,0.918296,5.2942,0.503258,4.169832,0.918296,21827756,0.503258,0.790683,0,1,1.237437,2.844722,100,1,1.001465,2.09,1.237437,33.071111,300,337,0.675098,0.108786,0.537633,2.669243,1.84323,21.0625,0.03
normalized-os-taillard-5-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.845871,0.918296,5.280867,0.503258,4.1426,0.918296,19513373,0.503258,0.765378,0,1,1.237437,2.763611,100,1,1.001465,2.08,1.237437,31.773333,300,322,0.675098,0.108786,0.536521,2.662644,1.814262,20.125,0.03
normalized-os-taillard-15-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.858602,0.918296,8.136933,0.216397,4.869414,-1,11558165,0.216397,0.266394,-1,-1,2.55126,1.480189,3150,1,0.432635,11.14,2.55126,30.752644,7606.654857,884,-1,0.061529,0.561907,4.9505,1.717861,15.785714,2.93
normalized-os-taillard-5-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.853842,0.918296,5.280867,0.503258,4.12869,0.918296,16358704,0.503258,0.793594,0,1,1.237437,2.725833,100,1,1.001465,2.08,1.237437,31.168889,300,317,0.675098,0.108786,0.535978,2.663285,1.803127,19.8125,0.02
normalized-os-taillard-5-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.975648,0.918296,5.240867,0.503258,4.229256,0.918296,25465542,0.503258,0.785335,0,1,1.237437,3.033611,100,1,0.992576,2.08,1.237437,36.093333,300,356,0.675098,0.108786,0.540002,2.682128,1.904189,22.25,0.03
normalized-os-taillard-5-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.747427,1.341169,5.307533,0.503258,4.049775,0.918296,17296904,0.503258,0.789134,0,1,1.237437,2.517222,100,1,1.010353,2.08,1.237437,27.831111,300,285,0.675098,0.108786,0.532734,2.648854,1.722201,17.8125,0.04
normalized-os-taillard-5-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.875213,0.918296,5.2942,0.503258,4.132023,0.918296,16415231,0.503258,0.790683,0,1,1.237437,2.733611,100,1,1.001465,2.09,1.237437,31.293333,300,321,0.675098,0.108786,0.536097,2.660958,1.803788,20.0625,0.04
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.84295,0.918296,5.267533,0.503258,4.098318,0.918296,19097783,0.503258,0.761291,0,1,1.237437,2.639722,100,1,0.992576,2.07,1.237437,29.791111,300,309,0.675098,0.108786,0.534697,2.653044,1.767772,19.3125,0.02
normalized-os-taillard-5-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.79486,1.186415,5.320867,0.503258,4.067626,0.918296,19016800,0.503258,0.78806,0,1,1.237437,2.561667,100,1,1.010353,2.08,1.237437,28.542222,300,293,0.675098,0.108786,0.533457,2.651351,1.739904,18.3125,0.03
normalized-os-taillard-5-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.846083,0.918296,5.320867,0.503258,4.109398,0.918296,16938794,0.503258,0.78806,0,1,1.237437,2.672778,100,1,1.010353,2.08,1.237437,30.32,300,309,0.675098,0.108786,0.535198,2.660495,1.78417,19.3125,0.03
normalized-os-taillard-5-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.806297,0.972158,5.280867,0.503258,4.090837,0.918296,18972112,0.503258,0.793594,0,1,1.237437,2.621667,100,1,1.001465,2.07,1.237437,29.502222,300,302,0.675098,0.108786,0.534413,2.654995,1.763206,18.875,0.02
normalized-mps-red-bg512142.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,3.399592,5.214692,0.999546,4.99544,-1,-1,0.893186,0.999001,1,0.365474,0.381665,0,-1,0.007236,57.2,0.372563,1.999405,42629.558843,2,0.577761,-1,0.003451,0.012199,0.613873,2,49.89
normalized-fischer-7-12-fair.xml.mzn_AND_NODATA,1,0.913057,0.086943,0.842526,0.157474,14.287785,1.796209,2.515203,1.510314,4.759496,-1,636300,11.14751,1.713482,-1,-1,1.137736,3349.401245,1941,-1,1.349838,533.07,1.12894,6732.430882,28403.065925,20001,-1,0.562909,0.93689,1.334736,1.336373,10000.5,433.83
normalized-os-taillard-5-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.77948,0.972158,5.320867,0.503258,4.098862,0.918296,22072392,0.503258,0.795959,0,1,1.237437,2.641944,100,1,1.010353,2.08,1.237437,29.826667,300,297,0.675098,0.108786,0.534739,2.653946,1.76918,18.5625,0.02
normalized-os-taillard-7-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.213114,0.918296,6.315005,0.391244,4.409776,0.918296,18819034,0.391244,0.546294,0,1,1.587713,2.232797,294,1,0.801166,2.24,1.587713,33.279435,812.663163,464,0.672785,0.091161,0.546804,3.262559,1.916998,19.333333,0.08
normalized-os-taillard-5-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.675925,1.58477,5.249167,0.503258,4.001489,0.918296,15646364,0.503258,0.778625,0,1,1.237437,2.400278,100,1,0.992576,2.08,1.237437,25.96,300,262,0.675098,0.108786,0.53066,2.635462,1.66807,16.375,0.03
normalized-os-taillard-7-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.228231,0.918296,6.11232,0.391244,4.407303,0.918296,7420048,0.391244,0.548778,0,1,1.587713,2.227564,294,1,0.769966,2.24,1.587713,33.153846,812.663163,460,0.672785,0.091161,0.546714,3.261239,1.912999,19.166667,0.08
normalized-os-taillard-7-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.124331,0.918296,6.263407,0.391244,4.337423,0.918296,20561175,0.391244,0.559256,0,1,1.587713,2.09393,294,1,0.791747,2.23,1.587713,29.946625,812.663163,413,0.672785,0.091161,0.544151,3.241977,1.815599,17.208333,0.08
normalized-os-taillard-15-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.955794,0.918296,8.122992,0.216397,4.937826,-1,22009038,0.216397,0.250204,-1,-1,2.55126,1.538071,3150,1,0.432635,11.07,2.55126,33.994023,7606.654857,978,-1,0.061529,0.563916,4.982728,1.852218,17.464286,2.81
normalized-os-taillard-7-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.2038,0.918296,6.239019,0.391244,4.386383,0.918296,18969707,0.391244,0.556451,0,1,1.587713,2.186682,294,1,0.786237,2.24,1.587713,32.172684,812.663163,451,0.672785,0.091161,0.545966,3.257731,1.885747,18.791667,0.07
normalized-os-taillard-5-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.938169,0.918296,5.267533,0.503258,4.175568,0.918296,20754124,0.503258,0.761291,0,1,1.237437,2.861944,100,1,0.992576,2.08,1.237437,33.346667,300,341,0.675098,0.108786,0.537859,2.670281,1.848942,21.3125,0.03
normalized-os-taillard-7-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.147389,0.918296,6.278724,0.391244,4.352211,0.918296,21682302,0.391244,0.559941,0,1,1.587713,2.121795,294,1,0.794887,2.23,1.587713,30.615385,812.663163,424,0.672785,0.091161,0.54472,3.248602,1.838373,17.666667,0.08
normalized-os-taillard-7-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.073938,0.918296,6.207273,0.391244,4.307904,0.918296,24982265,0.391244,0.556903,0,1,1.587713,2.042059,294,1,0.784283,2.24,1.587713,28.701727,812.663163,398,0.672785,0.091161,0.543055,3.234465,1.775069,16.583333,0.08
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.824831,0.918296,8.120496,0.216397,4.84704,-1,5943159,0.216397,0.250738,-1,-1,2.55126,1.462529,3150,1,0.432817,11.17,2.55126,29.763678,7606.654857,854,-1,0.061529,0.561236,4.938941,1.674623,15.25,2.89
normalized-fischer-9-9-fair.xml.mzn_AND_NODATA,1,0.913434,0.086566,0.84326,0.15674,14.287785,1.802756,2.519815,1.520261,4.781531,-1,1288426,10.95776,1.714818,-1,-1,1.233149,3371.226705,1890,-1,1.352954,500.4,1.231206,6778.26058,27717.835751,20001,-1,0.723236,0.932984,1.328189,1.329889,10000.5,406.68
normalized-os-taillard-5-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.727982,1.324856,5.280867,0.503258,4.046837,0.918296,17920769,0.503258,0.799758,0,1,1.237437,2.506667,100,1,1.001465,2.07,1.237437,27.662222,300,282,0.675098,0.108786,0.532548,2.641611,1.713041,17.625,0.02
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.917166,0.918296,8.086658,0.216397,4.90973,-1,6393899,0.216397,0.261834,-1,-1,2.55126,1.513498,3150,1,0.430872,11.39,2.55126,32.617931,7606.654857,942,-1,0.061529,0.563095,4.969343,1.796234,16.821429,3.06
normalized-os-taillard-7-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.113712,0.918296,6.265118,0.391244,4.330637,0.918296,16431254,0.391244,0.566241,0,1,1.587713,2.082091,294,1,0.799981,2.26,1.587713,29.66248,812.663163,412,0.672785,0.091161,0.543913,3.241157,1.807056,17.166667,0.09
normalized-os-taillard-5-105-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.828358,0.918296,5.267533,0.503258,4.125332,0.918296,22511760,0.503258,0.79887,0,1,1.237437,2.715,100,1,1.001465,2.08,1.237437,30.995556,300,312,0.675098,0.108786,0.535829,2.659897,1.797183,19.5,0.03
normalized-os-taillard-15-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.882774,0.918296,8.102703,0.216397,4.887055,-1,3630516,0.216397,0.253942,-1,-1,2.55126,1.49448,3150,1,0.432133,11.31,2.55126,31.55295,7606.654857,908,-1,0.061529,0.562428,4.958602,1.751812,16.214286,3.05
normalized-os-taillard-7-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.16429,0.918296,6.267942,0.391244,4.368724,0.918296,9409251,0.391244,0.565916,0,1,1.587713,2.152603,294,1,0.799981,2.23,1.587713,31.354788,812.663163,434,0.672785,0.091161,0.545325,3.252612,1.860939,18.083333,0.08
normalized-os-taillard-15-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,7.014449,0.918296,8.090598,0.216397,4.978067,-1,24370498,0.216397,0.255885,-1,-1,2.55126,1.575074,3150,1,0.430872,11.21,2.55126,36.066207,7606.654857,1042,-1,0.061529,0.56507,4.999934,1.932782,18.607143,2.89
normalized-geo50-20-d4-75-51_ext.xml.mzn_AND_NODATA,1,0.02136,0.97864,0.047619,0.952381,2.660964,0.149011,0.149011,6.733867,1.035479,-1,19290332,3.394781,0.276195,-1,-1,0.368418,0.071036,45816,1,0.276195,349.22,0.368418,2.857143,6665.614788,20,-1,0.242971,0.231917,1.341641,2.928165,1,342.47
normalized-os-taillard-7-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.137088,0.918296,6.267942,0.391244,4.342741,0.918296,17033210,0.391244,0.543168,0,1,1.587713,2.104003,294,1,0.790562,2.24,1.587713,30.188383,812.663163,418,0.672785,0.091161,0.544356,3.244846,1.824182,17.416667,0.08
normalized-os-taillard-5-105-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.845871,0.918296,5.307533,0.503258,4.128051,0.918296,15073658,0.503258,0.790425,0,1,1.237437,2.725556,100,1,1.010353,2.08,1.237437,31.164444,300,315,0.675098,0.108786,0.535988,2.665662,1.804833,19.6875,0.02
normalized-os-taillard-7-105-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.235539,0.918296,6.196265,0.391244,4.413705,0.918296,24232585,0.391244,0.558867,0,1,1.587713,2.242412,294,1,0.783098,2.23,1.587713,33.510204,812.663163,463,0.672785,0.091161,0.54698,3.268236,1.926451,19.291667,0.08
normalized-os-taillard-5-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.756278,1.307788,5.267533,0.503258,4.050579,0.918296,19255893,0.503258,0.789795,0,1,1.237437,2.5175,100,1,1.001465,2.08,1.237437,27.835556,300,287,0.675098,0.108786,0.53272,2.645854,1.720098,17.9375,0.02
normalized-mps-red-neos14.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.541907,3.920608,1,3.786893,-1,-1,1.234552,0.855633,1,0.424742,0.662716,0,-1,0,56.14,0.442418,2,34164.858467,2,0.472513,-1,0,0,0.820191,2,49.87
normalized-os-taillard-7-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.074013,0.918296,6.254336,0.391244,4.299251,0.918296,10308438,0.391244,0.551289,0,1,1.587713,2.026622,294,1,0.791747,2.24,1.587713,28.33124,812.663163,392,0.672785,0.091161,0.542714,3.229908,1.761244,16.333333,0.08
normalized-os-taillard-5-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.894715,0.918296,5.320867,0.503258,4.148586,0.918296,15341982,0.503258,0.78806,0,1,1.237437,2.783889,100,1,1.010353,2.06,1.237437,32.097778,300,325,0.675098,0.108786,0.536802,2.668762,1.825018,20.3125,0.02
normalized-os-taillard-7-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.153048,0.918296,6.229949,0.391244,4.347638,0.918296,15850357,0.391244,0.558213,0,1,1.587713,2.112964,294,1,0.786237,2.23,1.587713,30.403454,812.663163,428,0.672785,0.091161,0.544539,3.246312,1.831079,17.833333,0.07
normalized-os-taillard-7-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.087451,0.918296,6.263407,0.391244,4.304883,0.918296,17033339,0.391244,0.551845,0,1,1.587713,2.036695,294,1,0.790562,2.25,1.587713,28.572998,812.663163,397,0.672785,0.091161,0.542935,3.233106,1.770421,16.541667,0.08
normalized-os-taillard-7-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.275257,0.918296,6.131287,0.391244,4.442664,0.918296,11051522,0.391244,0.548778,0,1,1.587713,2.301282,294,1,0.769966,2.24,1.587713,34.923077,812.663163,483,0.672785,0.091161,0.547985,3.271205,1.962467,20.125,0.09
normalized-p0548.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,3.397205,4.795311,1,3.244891,733428,1.325453,0.976698,0.979869,1,0.392764,0.839658,0,1,0,2.26,0.985333,2,726.615923,2,0.546733,0.094598,0,0,0.463056,2,0.13
normalized-os-taillard-5-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.872183,0.918296,5.240867,0.503258,4.149179,0.918296,17226004,0.503258,0.78297,0,1,1.237437,2.783611,100,1,0.992576,2.08,1.237437,32.093333,300,320,0.675098,0.108786,0.536805,2.665446,1.822417,20,0.02
normalized-os-taillard-7-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.252007,0.918296,6.245266,0.391244,4.42291,0.918296,22996659,0.391244,0.556084,0,1,1.587713,2.2604,294,1,0.786237,2.23,1.587713,33.941915,812.663163,474,0.672785,0.091161,0.547289,3.268018,1.936893,19.75,0.08
normalized-os-taillard-7-105-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.194099,0.918296,6.272477,0.391244,4.387444,0.918296,17716783,0.391244,0.555596,0,1,1.587713,2.189103,294,1,0.794887,2.23,1.587713,32.230769,812.663163,445,0.672785,0.091161,0.546015,3.258857,1.887981,18.541667,0.08
