@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC

@DATA
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S1326526519-03-SAT.cnf,1,846,694,458,471,424,403,384,370,0.0057,0.2623,0.3737,27.5156,14774,29.1165,17354,28.2189
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,3931,3931,3801,3738.375,3724,3677,3638,3638,0.0212,0,0.5272,33.2589,2741,34.8963,2769,33.9305
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S2014736708-037.SATISFIABLE.cnf,1,4556,4556,4556,4395.75,4454,4293,4280,4280,0.0111,0,0.7513,31.0778,8010,31.2894,8010,31.3013
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1769448312-079.cnf,1,81,51,39,35.3631,32,28,25,19,0.0027,0.0054,0.321,41.0465,25049,44.4836,25200,43.7674
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1518709554-16.UNSAT.shuffled.cnf,1,3944,3944,3881,3781.75,3772,3721,3682,3682,0.0198,0.0464,0.545,32.8079,2733,34.0214,2769,33.6638
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf,1,3944,3944,3799,3764.375,3779,3700,3657,3657,0.0211,0.0463,0.512,31.9936,2749,33.5904,2769,32.7805
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S722024572-014-UNKNOWN.cnf,1,293,133,120,116.7788,108,99,93,75,0.0063,0.2932,0.4039,32.1683,10414,33.9646,10500,33.3697
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,149,101,88,80.8727,77,69,65,55,0.0117,0.1839,0.7135,56.9307,34000,58.9673,34000,59.7089
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S966455977-02-UNSAT.cnf,1,3944,3944,3830,3698.6667,3696,3642,3435,3435,0.0224,0.5874,0.501,34.7256,3483,36.2208,3582,36.1555
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1949086545-083.cnf,1,3964,3964,3820,3789.625,3806,3734,3707,3707,0.0245,0.3934,0.5587,28.992,2366,30.4035,2380,29.6604
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,4076,4076,4011,3931.5,3926,3873,3839,3839,0.0264,0,0.6288,24.5004,1859,25.6912,1870,25.4954
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S120857050-04.cnf,1,4424,4424,4218,4188.4,4128,4118,4054,4054,0.0117,0,0.744,42.9264,11900,44.0121,11900,44.094
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,4091,4091,4050,3920,3900,3857,3818,3818,0.0344,0,0.611,24.6552,1686,25.3867,1700,25.0943
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,277,137,117,113.0973,105,93,87,76,0.0058,0.248,0.3903,32.8152,10451,34.5311,10500,34.5852
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1,9,7,5,3.8881,3,2,2,1,0.0006,0.313,0.2513,60.6,146006,90.0333,147000,79.2
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1376493471-11.SAT.shuffled.cnf,1,4439,4439,4328,4231,4209,4170,4138,4138,0.0466,0.1471,0.6977,26.5814,2556,26.9908,2556,27.1318
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1517604033-06.UNSAT.shuffled.cnf,1,4385,4385,4355,4270.25,4264,4228,4205,4205,0.0465,0.4766,0.7219,24.8668,2343,25.0803,2343,25.0455
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S882603971-022.cnf,1,71,53,43,39.2519,38,33,28,20,0.0197,0,0.605,54.2558,22000,58.6702,22000,58.5897
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,64,41,35,31.7836,31,27,23,20,0.0176,0,0.5864,56.3235,25000,61.1666,25000,60.7857
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,4362,4362,4336,4216.875,4192,4166,4132,4132,0.0466,0.1425,0.7037,27.3542,2662,28.0491,2662,28.1858
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,3961,3961,3961,3851.25,3855,3844,3745,3745,0.0117,0,0.7187,56.5191,17000,57.1574,17000,57.2652
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,4417,4417,4320,4208,4149,4140,4107,4107,0.0466,0.0826,0.6922,26.8111,2662,27.8622,2662,27.506
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,3649,2944,1830,1427.2857,936,765,730,605,0.0147,0.1369,0.5098,28.5557,3393,31.7702,3408,29.2768
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S409751023-10.cnf,1,2020,508,369,422.3077,344,290,253,231,0.0117,0,0.7358,45.969,18700,48.1431,18700,47.8398
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1736056721-032.cnf,1,4398,4398,4330,4251,4221,4208,4197,4197,0.0465,0.4627,0.7289,24.6017,2343,25.2253,2343,25.2671
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,912,255,230,228.6216,204,175,164,147,0.0117,0,0.7098,47.6761,21250,48.9532,21250,48.9045
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1,18,9,6,5.1825,5,3,3,1,0.0007,0.6339,0.2645,59.4,125199,76.5435,126000,74
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S136987316-008.cnf,1,443,168,159,154.3333,145,134,122,110,0.007,0.569,0.4336,30.8311,8323,32.0683,8400,31.9367
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S900957093-043.cnf,1,4018,4018,4017,3875.875,3847,3829,3778,3778,0.0279,0,0.6195,27.981,2118,28.818,2125,28.2693
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,20,11,9,7.1593,6,5,4,3,0.001,0.4561,0.2832,56.3333,83386,71.4573,84000,69.375
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1629945861-01-UNKNOWN.cnf,1,2871,2800,1730,1309.6875,1069,885,779,767,0.0128,0.6742,0.5045,27.4268,4154,30.9369,4234,29.1683
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S834811574-084.cnf,1,4528,4528,4510,4444.6,4416,4400,4369,4369,0.0111,0,0.7694,25.542,6230,25.5287,6230,25.5795
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1895787950-064.cnf,1,4590,4590,4501,4478.1667,4500,4423,4419,4419,0.0111,0,0.7618,24.1047,5785,24.2796,5785,24.335
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S338979727-056-UNKNOWN.cnf,1,40,26,20,17.7676,16,14,12,9,0.0017,0.0171,0.3016,45.6667,41711,51.961,42000,50.8889
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,4488,4488,4408,4335.1429,4314,4282,4237,4237,0.0464,0.6901,0.7207,21.053,1917,21.7096,1917,21.9001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,28,15,12,10.4828,10,8,6,5,0.0014,0.151,0.2863,50.6364,62642,61.041,63000,60.0714
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1970456972-046.cnf,1,146,89,77,71.181,68,60,54,45,0.0266,0,0.6078,47.6615,14000,50.0681,14000,49.7647
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,4007,4007,3863,3808.75,3783,3764,3699,3699,0.0229,0.0385,0.538,32.1235,2748,33.7746,2769,32.7928
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,4591,4591,4489,4458,4424,4413,4373,4373,0.0111,0,0.7578,25.4864,6230,25.6988,6230,25.7723
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,4045,4045,3938,3857.125,3816,3790,3779,3779,0.0212,0,0.5564,26.7331,2125,28.1655,2130,28.0121
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S303265982-092-UNKNOWN.cnf,1,48,36,30,25.6667,25,20,18,13,0.0146,0,0.5708,61.2222,30000,66.8046,30000,66.2083
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1353769076-009.cnf,1,170,72,66,59.802,57,51,47,37,0.0244,0,0.6063,49.7321,16000,52.5238,16000,52.4474
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,4287,4287,4263,4109.8571,4081,4014,4004,4004,0.0459,0,0.6669,34.4151,3727,35.5667,3727,35.5302
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S268463339-081.cnf,1,38,26,20,17.6717,16,13,11,9,0.0019,0.3726,0.3306,44.8824,41731,52.0207,42000,52
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,14,11,9,6.6102,6,4,3,2,0.0008,0.6846,0.2673,65.25,104392,86.6859,105000,82.3333
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1253795703-015.cnf,1,98,66,58,52.0948,50,45,40,29,0.0229,0,0.5905,51.0882,18000,54.2457,18000,53.1731
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S183128297-005.SATISFIABLE.cnf,1,4074,4074,4001,3933,3917,3889,3843,3843,0.0265,0,0.5683,23.2698,1701,24.516,1704,24.0252
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,65,42,36,31.8435,30,27,24,20,0.018,0,0.5737,58.5938,25000,62.5416,25000,61.6897
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1254315629-032.SATISFIABLE.cnf,1,4532,4532,4448,4403.4,4371,4356,4310,4310,0.0111,0,0.752,28.2267,7120,28.4094,7120,28.426
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,81,55,49,43.7778,42,37,33,27,0.0213,0,0.5693,53.0769,20000,56.6899,20000,56.8367
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1841979702-078.cnf,1,4111,4111,4052,3981.4286,3985,3902,3855,3855,0.0311,0,0.6093,21.5235,1607,23.1982,1615,22.4848
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1096972624-15.cnf,1,4389,4389,4389,4145,4253,3975,3963,3963,0.0117,0,0.7233,52.4141,15300,53.2925,15300,54.3155
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf,1,4659,4659,4615,4601.6,4591,4572,4571,4571,0.011,0,0.7776,18.1422,4005,18.1935,4005,18.1965
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S660110840-06.cnf,1,1112,361,255,274.4138,233,206,194,152,0.0117,0,0.714,46.7975,20400,48.7889,20400,47.8835
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S856579407-15.cnf,1,61,49,33,29.1818,26,22,20,16,0.0024,0.0233,0.3505,43.8519,29196,48.9573,29400,48.48
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1438185261-13.cnf,1,44,27,21,18.0683,17,14,12,9,0.0018,0.109,0.3003,46.2143,41714,51.8848,42000,50.9048
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,4393,4393,4313,4275.25,4268,4246,4198,4198,0.0465,0.3834,0.716,24.6989,2343,25.0964,2343,25.3603
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,3747,3747,3747,3543.25,3668,3576,3182,3182,0.0117,0,0.7324,56.736,17000,57.6115,17000,58.3918
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S879514135-06.cnf,1,2240,1659,358,509.7368,342,289,234,224,0.0117,0,0.7445,46.308,18700,49.1396,18700,49.1619
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1773173258-010.cnf,1,22,14,11,9.1228,9,7,6,4,0.001,0.4316,0.2691,54.8,75100,66.2248,75600,66.1875
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S787287513-16.cnf,1,1206,296,263,266.9118,219,203,197,178,0.0117,0,0.7214,47.044,20400,48.8278,20400,48.5767
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,8,5,4,2.8475,2,1,1,0,0.0004,0,0.2442,73.375,208679,107.9201,210000,92
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,4609,4609,4521,4506.5,4520,4472,4432,4432,0.011,0,0.7643,22.7313,5340,22.8416,5340,22.8706
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1939769766-11-SAT.cnf,1,2672,2672,2515,2144.625,2238,1937,1518,1518,0.0136,0.0858,0.4711,34.779,4932,36.0957,5177,36.6726
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,292,165,139,133.8696,129,113,107,86,0.0117,0,0.7063,49.25,25500,51.3363,25500,51.3571
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S251010207-06.cnf,1,151,83,66,62.2772,55,50,45,39,0.0042,0.0139,0.3656,36.5778,16696,39.1051,16800,38.551
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S108421787-03.SAT.shuffled.cnf,1,4590,4590,4541,4526.6667,4522,4512,4477,4477,0.011,0,0.77,21.2,4895,21.2603,4895,21.3029
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,4597,4597,4489,4455.1667,4422,4411,4399,4399,0.0111,0,0.7666,24.004,5785,24.2838,5785,24.3073
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1109841921-18.SAT.shuffled.cnf,1,4362,4362,4339,4218.7143,4180,4165,4127,4127,0.0466,0.1105,0.697,27.5964,2769,28.8201,2769,28.6984
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1629487320-053.cnf,1,75,49,39,34.4353,33,27,23,18,0.0034,0.0342,0.3323,40.9032,25047,44.8431,25200,44.5
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1048138627-064.cnf,1,4020,4020,3980,3899.375,3924,3847,3763,3763,0.0231,0.1034,0.57,27.5113,2206,28.6085,2210,28.4161
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S803029538-050.cnf,1,4565,4565,4488,4439.4,4443,4373,4328,4328,0.0111,0,0.7554,27.19,6675,27.411,6675,27.5033
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1172889356-05.cnf,1,25,13,10,8.0409,7,6,4,3,0.0011,0.4725,0.2838,51.8333,79267,65.2879,79800,63.7
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,1017,612,457,457.7813,412,396,374,354,0.0079,0.6005,0.467,26.7633,10392,28.5517,12014,27.838
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1462223811-042.SATISFIABLE.cnf,1,4034,4034,3975,3928.25,3940,3904,3812,3812,0.033,0,0.6469,23.5205,1699,24.6633,1704,24.0384
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S219795104-099.cnf,1,39,22,16,14.2405,13,10,9,6,0.0015,0.1257,0.3226,50.4,50033,58.233,50400,57.5455
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,4056,4056,3976,3900.5,3898,3870,3758,3758,0.0294,0,0.5784,25.9429,1942,26.7557,1955,26.648
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S84716411-095.cnf,1,4031,4031,3965,3835,3847,3756,3666,3666,0.0223,0,0.5515,30.3234,2282,31.4372,2295,31.0563
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,4005,4005,3987,3874.25,3887,3818,3755,3755,0.0265,0,0.5521,27.3797,2114,28.73,2130,28.2563
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,3996,3996,3976,3829.7143,3804,3717,3696,3696,0.022,0.0441,0.5448,28.9984,2316,30.3488,2343,29.115
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1002348653-090.cnf,1,4039,4039,4016,3880.7143,3842,3801,3775,3775,0.0266,0.0772,0.5616,26.1994,2033,27.2701,2040,26.983
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1592669696-022.SATISFIABLE.cnf,1,4258,4258,4237,4083.75,4045,4038,3973,3973,0.0453,0,0.6917,35.3517,3727,35.4878,3727,35.5456
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1788451776-008.cnf,1,106,64,54,50,49,42,38,31,0.0222,0,0.5864,51.6667,18000,54.7852,18000,54.52
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1988754311-026.cnf,1,4531,4531,4531,4468,4434,4428,4416,4416,0.0111,0,0.7542,27.019,6675,27.2087,6675,27.1381
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S787972994-025.cnf,1,3995,3995,3934,3877.8571,3883,3808,3798,3798,0.0268,0,0.5582,24.9593,1863,25.6319,1870,25.3428
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S2070759512-014.cnf,1,47,21,16,14.2315,13,10,9,6,0.0014,0.5438,0.2942,49.8462,50099,57.4154,50400,55.9615
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,161,101,87,81.093,78,68,62,53,0.0117,0.152,0.7099,56.4667,34000,58.5224,34000,58.1029
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S592525179-032.cnf,1,4353,4353,4353,4178,4255,4053,4051,4051,0.0117,0,0.7388,48.4401,13600,48.7202,13600,49.4423
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1298436766-097-UNKNOWN.cnf,1,20,13,10,7.9932,7,5,4,3,0.0009,0.6476,0.267,55.1111,83430,68.5942,84000,65.6667
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,4390,4390,4284,4146.375,4111,4067,4057,4057,0.046,0,0.6896,31.4332,3195,32.3184,3195,32.354
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1638354370-16.cnf,1,145,89,83,72.9906,70,61,55,48,0.0265,0,0.6153,47.5132,14000,49.8303,14000,49.8471
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1159448555-06.SAT.shuffled.cnf,1,3974,3974,3815,3786.125,3782,3762,3674,3674,0.0207,0.0214,0.5086,32.8699,2752,33.5566,2769,33.1347
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,4612,4612,4530,4512.5,4505,4478,4460,4460,0.011,0,0.7768,22.7381,5340,22.8935,5340,23.0343
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S180439591-093.cnf,1,3997,3997,3968,3907.8571,3928,3850,3778,3778,0.0316,0,0.5861,23.5826,1773,24.2256,1785,24.4198
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1103412232-098-UNKNOWN.cnf,1,63,45,34,31.8,30,26,24,21,0.0176,0,0.5625,56.9677,25000,61.5732,25000,61.2941
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,803,236,217,217.4167,198,177,162,158,0.0117,0,0.7074,47.9149,21250,49.2288,21250,48.9697
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,60,42,36,32.2899,31,27,25,19,0.0178,0,0.561,57.8293,25000,62.9147,25000,62.1429
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1736708510-089.cnf,1,4556,4556,4464,4416.8,4362,4361,4341,4341,0.0111,0,0.7576,27.0491,6675,27.0925,6675,27.1392
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1615006153-07.SAT.shuffled.cnf,1,4380,4380,4294,4203.25,4193,4165,4095,4095,0.0466,0.1471,0.6881,26.0427,2556,26.8038,2556,26.8393
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1794178048-059.cnf,1,4548,4548,4483,4436.2,4410,4395,4345,4345,0.0111,0,0.7611,25.6922,6230,25.6949,6230,25.78
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,4003,4003,3887,3507,3539,3319,2787,2787,0.0117,0,0.7336,56.7299,17000,57.3744,17000,57.366
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S400088537-049.cnf,1,4547,4547,4540,4482.8333,4464,4455,4435,4435,0.0111,0,0.7659,24.1647,5785,24.2233,5785,24.2428
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2125430099-013.cnf,1,83,47,37,34.2105,32,28,24,19,0.0032,0,0.3247,40.7353,25026,44.0799,25200,43.2571
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,111,61,50,45,42,37,32,22,0.0036,0.0083,0.3661,38.8182,20886,41.9553,21000,41.4412
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,33,16,13,10.981,10,8,7,4,0.0012,0.2106,0.2848,49.4444,62563,58.8435,63000,57
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S15127148-17.SAT.shuffled.cnf,1,4541,4541,4469,4443,4422,4419,4379,4379,0.0463,0.4138,0.7407,17.7477,1491,17.926,1491,17.8377
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S565127616-04.cnf,1,60,42,34,30.0956,29,24,20,16,0.0023,0.0076,0.3332,43.6452,29232,47.9954,29400,46.9565
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,12,7,5,3.6269,3,2,1,1,0.0005,0.2146,0.2518,66,166883,99.5738,168000,87.5
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1305346115-067-UNKNOWN.cnf,1,43,33,28,24.6644,24,21,18,13,0.0148,0,0.5614,60.35,30000,66.3135,30000,66.2857
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf,1,971,648,479,442.6786,383,359,329,312,0.0057,0.5957,0.403,27.1157,14666,29.3345,17354,27.9936
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1553613509-20.SAT.shuffled.cnf,1,4613,4613,4569,4530,4538,4494,4470,4470,0.011,0,0.7696,21.2094,4895,21.3961,4895,21.4491
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1,3924,3924,3836,3687.875,3663,3632,3543,3543,0.0199,0,0.5316,34.0771,2964,35.4617,2982,34.6768
