@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC

@DATA
bool/pseudoGLB/normalized-dlx1c-rwmem-ucl.xml,1,0,0,0,0.954545,100,0,0.975,0.264296,0.316649,-512,-512,-1,-1,0.000382,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110973670.xml,1,0,0,0,0.994943,100,0,0.9968,0.347784,0.296662,-512,-512,-1,-1,0.066826,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900584106.xml,1,0,0,0,0.990632,100,0,0.994587,0.334957,0.297165,-512,-512,-1,-1,0.068594,0,-1
bool/pseudoGLB/normalized-robin12.xml,1,0,0,0,0.942857,100,0,0.969925,0.401547,0.241092,-512,-512,-1,-1,0.000223,0,-1
bool/pseudoGLB/normalized-reduced-prob6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111227861.xml,1,0,0,0,0.994737,100,0,0.996843,0.351325,0.295979,-512,-512,-1,-1,0.063814,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900550720.xml,1,0,0,0,0.989501,100,0,0.994194,0.335587,0.296756,-512,-512,-1,-1,0.064135,0,-1
bool/pseudoGLB/normalized-37s-smv.xml,1,0,0,0,0.959184,100,0,0.976471,0.258924,0.320066,-512,-512,-1,-1,0.002566,0,-1
bool/pseudoGLB/normalized-elf-rf6-ucl.xml,1,?,0,0,0,?,0,0,0,0,-512,-512,0,0,0,0,0
bool/pseudoGLB/normalized-t3002-11tsp11-1900546417.xml,1,0,0,0,0.989556,100,0,0.994211,0.338134,0.295249,-512,-512,-1,-1,0.064688,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111218308.xml,1,0,0,0,0.994211,100,0,0.99654,0.348702,0.293901,-512,-512,-1,-1,0.061717,0,-1
bool/pseudoGLB/normalized-fpga14-14-sat-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.733333,100,0,0.862069,0.340339,0.175731,2.843114,2.957476,0.316915,0.299675,0.001152,0.7,0.028728
bool/pseudoGLB/normalized-t3002-11tsp11-1900565527.xml,1,0,0,0,0.990361,100,0,0.994374,0.334917,0.297269,-512,-512,-1,-1,0.068216,0,-1
bool/pseudoGLB/normalized-fpga12-10-sat-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.733333,100,0,0.84,0.335181,0.185563,2.879743,2.901086,0.344561,0.32308,0.002568,0.7,0.038896
bool/pseudoGLB/normalized-cache-inv8-ucl.xml,1,-1,0,0,0,-1,0,0,0,0,-512,-512,0,0,0,0,0
bool/pseudoGLB/normalized-t2001-13queen13-1111213868.xml,1,0,0,0,0.994595,100,0,0.996669,0.348595,0.294539,-512,-512,-1,-1,0.064411,0,-1
bool/pseudoGLB/normalized-ooo-rf8-ucl.xml,1,0,0,0,0.954545,100,0,0.975,0.261109,0.31602,-512,-512,-1,-1,0.000626,0,-1
bool/pseudoGLB/normalized-elf-rf8-ucl.xml,1,0,0,0,0.955056,100,0,0.975155,0.253087,0.315083,-512,-512,-1,-1,0.000402,0,-1
bool/pseudoGLB/normalized-dlx1c-rwmem1-ucl.xml,1,0,0,0,0.954545,100,0,0.975,0.264637,0.316857,-512,-512,-1,-1,0.000381,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900552423.xml,1,0,0,0,0.990499,100,0,0.994878,0.339273,0.298869,-512,-512,-1,-1,0.065334,0,-1
bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-8.PB06.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111226368.xml,1,0,0,0,0.994798,100,0,0.996855,0.349302,0.296827,-512,-512,-1,-1,0.064374,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111218757.xml,1,0,0,0,0.994839,100,0,0.996845,0.347818,0.296068,-512,-512,-1,-1,0.064788,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111217374.xml,1,0,0,0,0.994109,100,0,0.996357,0.349582,0.291054,-512,-512,-1,-1,0.062768,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900547389.xml,1,0,0,0,0.989975,100,0,0.994467,0.336324,0.296773,-512,-512,-1,-1,0.064976,0,-1
bool/pseudoGLB/normalized-ooo-burch-dill-8-accl-ucl.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-blast-floppy1-8-ucl.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900547334.xml,1,0,0,0,0.98939,100,0,0.993967,0.33626,0.294457,-512,-512,-1,-1,0.065004,0,-1
bool/pseudoGLB/normalized-chnl50-55-pb-cnf-cr.xml,1,0,0,0,0.897436,100,0,0.960396,0.372678,0.244288,3.633361,3.938773,0.173131,0.139443,0.000447,0.7,0.002466
bool/pseudoGLB/normalized-pigeon-cardinality-75-70.xml,1,0,0,0,0.918367,100,0,0.971631,0.381724,0.253414,3.886624,-512,0.147723,-1,0.000583,0.7,0.001353
bool/pseudoGLB/normalized-t2001-13queen13-1110974180.xml,1,0,0,0,0.994652,100,0,0.996756,0.350589,0.29516,-512,-512,-1,-1,0.064048,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900563801.xml,1,0,0,0,0.989975,100,0,0.994452,0.335939,0.298435,-512,-512,-1,-1,0.065272,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900575442.xml,1,0,0,0,0.989501,100,0,0.994021,0.333163,0.29588,-512,-512,-1,-1,0.06532,0,-1
bool/pseudoGLB/normalized-fpga15-13-sat-pb-cnf-cr.xml,1,0,0,0,0.75,100,0,0.870968,0.328065,0.180775,3.080442,3.104725,0.317966,0.299287,0.001263,0.7,0.026316
bool/pseudoGLB/normalized-t2001-13queen13-1110972154.xml,1,0,0,0,0.994536,100,0,0.996729,0.347595,0.295065,-512,-512,-1,-1,0.062819,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900558106.xml,1,0,0,0,0.99117,100,0,0.995104,0.33466,0.301838,-512,-512,-1,-1,0.067576,0,-1
bool/pseudoGLB/normalized-blast-floppy1-6-ucl.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-71-70.xml,1,0,0.333333,0.333333,0.945946,100,0.25,0.971631,0.461563,0.287021,3.021984,-512,0.313215,-1,0.000965,0.7,0.001528
bool/pseudoGLB/normalized-fpga20-19-sat-pb-cnf-cr.xml,1,0,0,0,0.789474,100,0,0.902439,0.338039,0.188185,3.044818,3.172606,0.298577,0.271807,0.000617,0.7,0.015839
bool/pseudoGLB/normalized-t3002-11tsp11-1900567985.xml,1,0,0,0,0.98961,100,0,0.994039,0.335462,0.294935,-512,-512,-1,-1,0.0659,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900564824.xml,1,0,0,0,0.99093,100,0,0.995092,0.336353,0.30085,-512,-512,-1,-1,0.066239,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110974553.xml,1,0,0,0,0.99435,100,0,0.996572,0.348665,0.293159,-512,-512,-1,-1,0.062712,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111219399.xml,1,?,0,0,0.994366,?,0,0.996607,0.347524,0.294789,-512,-512,-1,-1,0.062339,0,-1
bool/pseudoGLB/normalized-pigeon-cardinality-81-80.xml,1,0,0,0,0.927273,100,0,0.975155,0.380541,0.257619,3.976935,-512,0.139859,-1,0.000524,0.7,0.001191
bool/pseudoGLB/normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1110968898.xml,1,0,0,0,0.994695,100,0,0.996833,0.350547,0.295765,-512,-512,-1,-1,0.063535,0,-1
bool/pseudoGLB/normalized-reduced-prob7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900557568.xml,1,0,0,0,0.988732,100,0,0.993186,0.338652,0.290762,-512,-512,-1,-1,0.066235,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111222248.xml,1,0,0,0,0.994135,100,0,0.996457,0.349,0.29227,-512,-512,-1,-1,0.061984,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900573137.xml,1,0,0,0,0.989873,100,0,0.994245,0.336259,0.296172,-512,-512,-1,-1,0.065986,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900552288.xml,1,0,0,0,0.990123,100,0,0.994513,0.338869,0.29705,-512,-512,-1,-1,0.065622,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900583053.xml,1,0,0,0,0.989822,100,0,0.993874,0.333255,0.293429,-512,-512,-1,-1,0.068751,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111216411.xml,1,0,0,0,0.994558,100,0,0.996672,0.348853,0.294573,-512,-512,-1,-1,0.064023,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111227012.xml,1,0,0,0,0.994688,100,0,0.996727,0.34665,0.295455,-512,-512,-1,-1,0.06453,0,-1
bool/pseudoGLB/normalized-chnl15-20-pb-cnf-cr.xml,1,0,0,0,0.777778,100,0,0.870968,0.340928,0.207417,2.867536,3.11808,0.266607,0.240276,0.002189,0.7,0.016026
bool/pseudoGLB/normalized-t3002-11tsp11-1900557957.xml,1,0,0,0,0.990453,100,0,0.994437,0.334413,0.298461,-512,-512,-1,-1,0.068235,0,-1
bool/pseudoGLB/normalized-cache-inv14-ucl.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-ppp:1-3-13-19.xml,1,0,0,0,0.936508,100,0,0.961538,0.380445,0.268202,4.174484,-512,0.154642,-1,0.001168,0.714286,0.000932
bool/pseudoGLB/normalized-ooo-rf7-ucl.xml,1,0,0,0,0.954545,100,0,0.975,0.259439,0.316119,-512,-512,-1,-1,0.000878,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110969577.xml,1,0,0,0,0.995062,100,0,0.996818,0.346586,0.296724,-512,-512,-1,-1,0.068097,0,-1
bool/pseudoGLB/normalized-fpga13-13-sat-pb-cnf-cr.xml,1,0,0,0,0.75,100,0,0.851852,0.326246,0.181691,3.10997,3.087427,0.32054,0.303368,0.001471,0.7,0.033803
bool/pseudoGLB/normalized-fpga20-18-sat-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.789474,100,0,0.902439,0.34432,0.182146,2.91907,3.031918,0.301293,0.27676,0.000675,0.7,0.015839
bool/pseudoGLB/normalized-fpga35-33-sat-pb-cnf-cr.xml,1,0,0,0,0.846154,100,0,0.943662,0.365642,0.200973,3.170784,3.422905,0.26324,0.223178,0.000171,0.7,0.005715
bool/pseudoGLB/normalized-fpga14-13-sat-pb-cnf-cr.xml,1,0,0,0,0.733333,100,0,0.862069,0.326652,0.180274,3.094194,3.131488,0.318426,0.301053,0.00137,0.7,0.028728
bool/pseudoGLB/normalized-t3002-11tsp11-1900576918.xml,1,0,0,0,0.989218,100,0,0.99376,0.335295,0.293804,-512,-512,-1,-1,0.065362,0,-1
bool/pseudoGLB/normalized-pigeon-clauses-101-100.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900544484.xml,1,0,0,0,0.990315,100,0,0.994616,0.334406,0.299034,-512,-512,-1,-1,0.065964,0,-1
bool/pseudoGLB/normalized-ppp:1-13.xml,1,0,0,0,0.936508,100,0,0.962264,0.379353,0.270218,4.197317,-512,0.150943,-1,0.001137,0.714286,0.000885
bool/pseudoGLB/normalized-t3002-11tsp11-1900669309.xml,1,0,0,0,0.98827,100,0,0.993818,0.338496,0.293259,-512,-512,-1,-1,0.060014,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110973478.xml,1,0,0,0,0.994595,100,0,0.996653,0.350039,0.295134,-512,-512,-1,-1,0.064738,0,-1
bool/pseudoGLB/normalized-pigeon-cardinality-85-80.xml,1,0,0,0,0.932203,100,0,0.975155,0.380281,0.258109,-512,-512,-1,-1,0.000536,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900571132.xml,1,0,0,0,0.990805,100,0,0.994758,0.335581,0.298733,-512,-512,-1,-1,0.068229,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110975607.xml,1,0,0,0,0.994475,100,0,0.996729,0.34917,0.29537,-512,-512,-1,-1,0.062196,0,-1
bool/pseudoGLB/normalized-army12-21ls.xml,1,0,0,0,0.954023,100,0,0.98513,0.313919,0.225443,4.198967,4.654329,0.211034,0.167406,0.006677,0.7,0.000377
bool/pseudoGLB/normalized-elf-rf9-ucl.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1110971766.xml,1,0,0,0,0.99473,100,0,0.9967,0.347174,0.295474,-512,-512,-1,-1,0.065454,0,-1
bool/pseudoGLB/normalized-fpga45-43-sat-pb-cnf-cr.xml,1,0,0,0,0.888889,100,0,0.956044,0.36656,0.210375,-512,-512,-1,-1,0.000113,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111227326.xml,1,0,0,0,0.994987,100,0,0.996863,0.347972,0.296506,-512,-512,-1,-1,0.066706,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900557574.xml,1,0,0,0,0.990361,100,0,0.994211,0.33463,0.295751,-512,-512,-1,-1,0.069708,0,-1
bool/pseudoGLB/normalized-pigeon-clauses-35-30.xml,1,0,0.333333,0.333333,0.894737,100,0.25,0.934426,0.449917,0.260267,2.667021,3.15721,0.337792,0.270094,0.002369,0.7,0.007525
bool/pseudoGLB/normalized-t3002-11tsp11-1900553812.xml,1,0,0,0,0.991209,100,0,0.994483,0.333059,0.297376,-512,-512,-1,-1,0.073854,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111219348.xml,1,0,0,0,0.994785,100,0,0.996705,0.34588,0.295176,-512,-512,-1,-1,0.065955,0,-1
bool/pseudoGLB/normalized-ooo-rf10-ucl.xml,1,0,0,0,0.957447,100,0,0.975904,0.249774,0.313624,-512,-512,-1,-1,0.000332,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110969170.xml,1,0,0,0,0.994203,100,0,0.996745,0.351785,0.294865,-512,-512,-1,-1,0.059221,0,-1
bool/pseudoGLB/normalized-fpga40-40-sat-pb-cnf-cr.xml,1,0,0,0,0.870968,100,0,0.950617,0.364049,0.210929,-512,-512,-1,-1,0.000125,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110976935.xml,1,0,0,0,0.994737,100,0,0.996751,0.34849,0.294828,-512,-512,-1,-1,0.065032,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110977464.xml,1,0,0,0,0.994565,100,0,0.996686,0.349626,0.294701,-512,-512,-1,-1,0.063679,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900568952.xml,1,0,0,0,0.988604,100,0,0.99393,0.336426,0.293852,-512,-512,-1,-1,0.060986,0,-1
bool/pseudoGLB/normalized-chnl40-45-pb-cnf-cr.xml,1,0,0,0,0.885714,100,0,0.950617,0.36647,0.238579,3.446461,3.787051,0.190423,0.155373,0.00065,0.7,0.003775
bool/pseudoGLB/normalized-t3002-11tsp11-1900553647.xml,1,0,0,0,0.990315,100,0,0.994421,0.335403,0.297693,-512,-512,-1,-1,0.067487,0,-1
bool/pseudoGLB/normalized-chnl10-15-pb-cnf-cr.xml,1,0,0,0,0.714286,100,0,0.809524,0.328817,0.196749,2.770757,2.870997,0.292953,0.276096,0.003422,0.7,0.026047
bool/pseudoGLB/normalized-army12-21bt.xml,1,0,0,0,0.97619,100,0,0.98513,0.31588,0.256483,-512,-512,-1,-1,0.007477,0,-1
bool/pseudoGLB/normalized-chnl35-40-pb-cnf-cr.xml,1,0,0,0,0.866667,100,0,0.943662,0.366421,0.233445,3.309783,3.664354,0.201989,0.167728,0.000721,0.7,0.004546
bool/pseudoGLB/normalized-t2001-13queen13-1111225605.xml,1,0,0,0,0.994716,100,0,0.996779,0.347517,0.295635,-512,-512,-1,-1,0.064295,0,-1
bool/pseudoGLB/normalized-fpga14-12-sat-pb-cnf-cr.xml,1,0,0,0,0.733333,100,0,0.862069,0.312565,0.182401,3.108869,3.105934,0.320357,0.302504,0.001638,0.7,0.028335
bool/pseudoGLB/normalized-t3002-11tsp11-1900574864.xml,1,0,0,0,0.98939,100,0,0.994056,0.331722,0.296306,-512,-512,-1,-1,0.064298,0,-1
bool/pseudoGLB/normalized-fpga10-9-sat-pb-cnf-cr.xml,1,0,0,0,0.692308,100,0,0.809524,0.320154,0.189375,3.220077,3.275282,0.346502,0.328106,0.003165,0.7,0.048218
bool/pseudoGLB/normalized-t2001-13queen13-1110967327.xml,1,0,0,0,0.994178,100,0,0.996564,0.350925,0.29341,-512,-512,-1,-1,0.061032,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111221203.xml,1,0,0,0,0.994558,100,0,0.996748,0.348759,0.295666,-512,-512,-1,-1,0.062785,0,-1
bool/pseudoGLB/normalized-reduced-cuww5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-105-100.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111218955.xml,1,0,0,0,0.994228,100,0,0.996678,0.349252,0.294709,-512,-512,-1,-1,0.060253,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900546076.xml,1,0,0,0,0.989664,100,0,0.994483,0.337071,0.296854,-512,-512,-1,-1,0.063079,0,-1
bool/pseudoGLB/normalized-pigeon-cardinality-101-100.xml,1,0,0,0,0.943662,100,0,0.9801,0.383104,0.263306,-512,-512,-1,-1,0.000418,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111224255.xml,1,0,0,0,0.994595,100,0,0.996719,0.348559,0.295052,-512,-512,-1,-1,0.063677,0,-1
bool/pseudoGLB/normalized-chnl35-36-pb-cnf-cr.xml,1,0,0,0,0.846154,100,0,0.943662,0.367486,0.231464,3.257924,3.602144,0.206366,0.171571,0.000683,0.7,0.005417
bool/pseudoGLB/normalized-fpga11-9-sat-pb-cnf-cr.xml,1,0,0,0,0.714286,100,0,0.826087,0.321626,0.190847,3.216939,3.258749,0.345968,0.326354,0.003215,0.7,0.044421
bool/pseudoGLB/normalized-t3002-11tsp11-1900576927.xml,1,0,0,0,0.989041,100,0,0.994056,0.339523,0.293739,-512,-512,-1,-1,0.06274,0,-1
bool/pseudoGLB/normalized-dlx1c-ucl.xml,1,0,0,0,0.954545,100,0,0.975,0.260008,0.316152,-512,-512,-1,-1,0.000413,0,-1
bool/pseudoGLB/normalized-reduced-cuww4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111223689.xml,1,0,0,0,0.994334,100,0,0.996519,0.348808,0.292629,-512,-512,-1,-1,0.063194,0,-1
bool/pseudoGLB/normalized-robin18.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-25-20.xml,1,0,0.333333,0.333333,0.857143,100,0.25,0.902439,0.435075,0.249128,2.527216,2.871334,0.349788,0.297657,0.00416,0.7,0.015717
bool/pseudoGLB/normalized-chnl50-60-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.897436,100,0,0.960396,0.37508,0.243457,3.663799,3.980943,0.169158,0.137104,0.000406,0.7,0.00205
bool/pseudoGLB/normalized-t2001-13queen13-1111224059.xml,1,0,0,0,0.995116,100,0,0.99696,0.345763,0.29749,-512,-512,-1,-1,0.066738,0,-1
bool/pseudoGLB/normalized-pigeon-cardinality-105-100.xml,1,0,0,0,0.943662,100,0,0.9801,0.383835,0.263367,-512,-512,-1,-1,0.000401,0,-1
bool/pseudoGLB/normalized-pigeon-clauses-61-60.xml,1,0,0.333333,0.333333,0.9375,100,0.25,0.966942,0.460772,0.282357,2.960838,3.738506,0.315259,0.22418,0.001144,0.7,0.002049
bool/pseudoGLB/normalized-t3002-11tsp11-1900551347.xml,1,0,0,0,0.990719,100,0,0.994645,0.33594,0.299168,-512,-512,-1,-1,0.068464,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110971097.xml,1,0,0,0,0.994074,100,0,0.99646,0.350187,0.291851,-512,-512,-1,-1,0.061241,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110970631.xml,1,0,0,0,0.995068,100,0,0.996974,0.348149,0.297735,-512,-512,-1,-1,0.065934,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111223696.xml,1,0,0,0,0.994483,100,0,0.996727,0.351941,0.294194,-512,-512,-1,-1,0.062576,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110975678.xml,1,0,0,0,0.994624,100,0,0.996636,0.349026,0.294552,-512,-512,-1,-1,0.065106,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900582300.xml,1,0,0,0,0.989333,100,0,0.994161,0.334874,0.295091,-512,-512,-1,-1,0.063446,0,-1
bool/pseudoGLB/normalized-pigeon-clauses-75-70.xml,1,0,0.333333,0.333333,0.948718,100,0.25,0.971631,0.461835,0.28748,2.976626,-512,0.319211,-1,0.000914,0.7,0.001528
bool/pseudoGLB/normalized-fpga10-10-sat-pb-cnf-cr.xml,1,0,0,0,0.692308,100,0,0.809524,0.33083,0.184666,2.905917,2.94482,0.346122,0.325983,0.002456,0.7,0.048218
bool/pseudoGLB/normalized-chnl40-50-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.894737,100,0,0.950617,0.368252,0.23797,3.495109,3.876132,0.185623,0.151912,0.000634,0.7,0.003091
bool/pseudoGLB/normalized-t3002-11tsp11-1900584219.xml,1,0,0,0,0.989664,100,0,0.994211,0.333282,0.296871,-512,-512,-1,-1,0.064769,0,-1
bool/niklas/seymour.xml,1,?,0,0,0.777778,?,0,0.897436,0.333443,0.182702,-512,-512,-1,-1,0.000105,0,-1
bool/niklas/stein45.xml,1,?,0,0,0.888889,?,0,0.942857,0.444454,0.260252,3.422269,3.758837,0.215326,0.179658,0.095238,0.714286,0.003776
bool/niklas/air03.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/mitre.xml,1,90.415648,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/air04.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/air05.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0033.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/pk1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/my-adder.xml,1,?,0,0,0.764706,?,0,0.891892,0.31832,0.184573,3.354069,3.436477,0.320427,0.300719,0.001229,0.7,0.018748
bool/niklas/mux.xml,1,?,0,0,0.833333,?,0,0.927273,0.326628,0.190745,3.429407,3.536443,0.315989,0.288453,0.002872,0.7,0.009403
bool/niklas/p2756.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0282.xml,1,?,?,?,0.994737,?,?,?,0.307602,0.390079,-512,?,-1,?,?,0,-1
bool/niklas/stein27.xml,1,?,0,0,0.833333,?,0,0.906977,0.437247,0.230634,3.133209,3.342631,0.246956,0.219288,0.101796,0.714286,0.009126
bool/niklas/l152lav.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0548.xml,1,60.25641,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/mod008.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0201.xml,1,?,0,0,0.987805,?,0,0.996705,0.368626,0.354213,-512,-512,-1,-1,0.006186,0,-1
bool/niklas/enigma.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/lseu.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/primesDimacs/g-125-17.xml,1,0.182757,0,0,0.95122,-1,0,0.95122,0.423219,0.288098,2.201548,2.483138,0.378948,0.348286,0.000833,0.714286,0.018711
bool/primesDimacs/f1000.xml,1,80.952381,0,0,0.714286,-1,0,0.714286,0.225395,0.164017,2.953901,2.953901,0.105341,0.105341,0.004073,0.25,0.048626
bool/primesDimacs/hanoi4.xml,1,87.002172,0,0,0.8,-1,0,0.8,0.276508,0.208955,3.475621,3.497678,0.246709,0.273502,0.008333,0.7,0.03663
bool/primesDimacs/f600.xml,1,80.952381,0,0,0.809524,-1,0,0.809524,0.233066,0.174898,2.889107,2.889107,0.108718,0.108718,0.008547,0.277778,0.057057
bool/primesDimacs/bf-1355-638.xml,1,?,0,0,0.851852,?,0,1,0.274378,0.194297,3.080642,3.086892,0.372411,0.360043,0.001536,0.722222,0.07994
bool/primesDimacs/bf-0432-007.xml,1,77.881752,0,0,0.8,-1,0,1,0.284908,0.196937,3.221905,3.189939,0.352661,0.341611,0.002536,0.733333,0.033544
bool/primesDimacs/bf-2670-001.xml,1,?,0,0,0.636364,?,0,1,0.267082,0.187778,3.049637,2.969784,0.36996,0.35513,0.003674,0.7,0.054965
bool/primesDimacs/bf-1355-075.xml,1,?,0,0,0.862069,?,0,1,0.272376,0.195522,3.105607,3.128313,0.372708,0.360408,0.001744,0.733333,0.064865
bool/primesDimacs/hanoi5.xml,1,87.956842,0,0,1,-1,0,1,0.29018,0.223231,3.489306,3.548922,0.227349,0.235703,0.00315,0.714286,0.034489
bool/primesDimacs/g-125-18.xml,1,0.172621,0,0,0.95122,-1,0,0.95122,0.421855,0.285787,2.007782,2.349611,0.38352,0.350298,0.000838,0.6,0.018632
bool/primesDimacs/f2000.xml,1,80.952381,0,0,0.777778,-1,0,0.777778,0.226619,0.169932,2.989979,2.989979,0.102108,0.102108,0.003101,0.25,0.039913
bool/ttp/data-6-3.xml,1,40.077821,0,0,0.846154,-1,0,0.904762,0.268948,0.221782,-512,-512,-1,-1,0.000267,0,-1
bool/ttp/data-4-3.xml,1,?,0,0,0.75,?,0,0.818182,0.256422,0.209692,3.369085,3.297347,0.311488,0.330726,0.002745,0.761905,0.040253
