@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC

@DATA
normalized-fapp05-0350-5.xml.mzn_AND_NODATA,1,0.813775,0.172363,0.578586,0.421414,16.209867,2.373295,4.502776,1.575406,9.691125,-1,143967,2.865994,3.175676,-1,-1,1.371559,535388.425549,4352,1,2.934024,92.26,1.725854,1553753.565468,24140.59973,14753313,-1,0.404159,0.489995,2.869244,2.86635,7376657,18.18,8706,47,0.991376,-1,350,20659,-1,20309,20309,0,0,1,-1,0,-1,0,1,0,181955.152477,0,1,0.878826,0.214679,0.604681,32098994909,0,1055,525,11060589483.4168,350,71.72,77
normalized-fapp05-0350-6.xml.mzn_AND_NODATA,1,0.813825,0.172311,0.578642,0.421358,16.209867,2.37319,4.502985,1.576971,9.69207,-1,137774,2.867671,3.177003,-1,-1,1.371706,535440.458848,4350,1,2.934187,91.76,1.725974,1553903.998887,24134.59973,14753313,-1,0.404547,0.489912,2.869088,2.866193,7376657,18.2,8704,47,0.991454,-1,350,20657,-1,20307,20307,0,0,1,-1,0,-1,0,1,0,181953.152477,0,1,0.880402,0.214688,0.604598,32098994905,0,1041,518,11060593558.4168,350,71.18,77
normalized-driverlogw-08c-sat_ext.xml.mzn_AND_NODATA,1,0.048348,0.920524,0.205749,0.794251,3,0.384358,0.640502,5.91279,1.065738,-1,3574110,3.341758,0.887132,-1,-1,1.150003,0.320127,29987,1,0.905303,150.26,1.150003,2.386788,7804.54245,11,-1,0.451445,0.24296,0.470837,1.081284,2,143.67,1575,149,0,-1,408,1983,-1,1575,1575,0.031127,0,1,-1,1196,-1,0,1,0,2310.817852,0.603127,1,-0.253577,0,0.24296,4733,0,7458,3692,634.812727,0,4.39,149
normalized-driverlogw-08cc-sat_ext.xml.mzn_AND_NODATA,1,0.048348,0.920524,0.205749,0.794251,3,0.384358,0.643308,5.91279,1.065738,-1,3537364,3.425957,0.887132,-1,-1,1.150003,0.320127,29987,1,0.905303,148.76,1.150003,2.386788,7804.54245,11,-1,0.479184,0.24296,0.470837,1.081284,2,142.17,1575,149,0,-1,408,1983,-1,1575,1575,0.031127,0,1,-1,1280,-1,0,1,0,2310.817852,0.645487,1,-0.749876,0,0.24296,4733,0,7400,3663,634.812727,0,4.39,149
normalized-blast-tlan3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.365113,1.986165,1,-1,86996,5.480798,0.739635,-1,-1,2.910628,0.389439,0,-1,0,197.33,3.698453,2,50584.121564,2,-1,0.872326,0,0,0.272313,0.666667,89.94,0,256,1.365113,-1,-1,19944,-1,0,0,0,0,1,-1,0,-1,-1,-1,-1,19944,0,-1,1.807707,1.246584,1.246584,39888,0,456,225,7766.980927,0,104.7,712
normalized-cc-15-15-3.xml.mzn_AND_NODATA,1,0.695652,0.304348,0.00885,0.99115,1.389975,0,0.886541,0.61182,1.271287,-1,456143,0.998502,0.564914,-1,-1,3.780722,0.883894,11025,1,0.073066,220.51,2.418422,2.00885,36113.360234,3,-1,0.448722,0.141148,0.046621,0.33598,1,63.68,25200,224,0.886541,-1,225,25425,-1,25200,25200,0,0,1,-1,0,-1,0,1,0,25556.616563,0,1,0.61182,0.352767,0.178145,51075,0,1264,616,22473.013393,0,154.35,448
normalized-cc-15-15-2.xml.mzn_AND_NODATA,1,0.695652,0.304348,0.00885,0.99115,1,0,0.886541,0.61182,1,-1,513233,0.998502,0.564914,-1,-1,3.780722,0.883855,11025,1,0,223.46,2.418422,2,36113.360234,2,-1,0.448722,0,0,0.336126,1,63.87,25200,224,0.886541,-1,225,25425,-1,25200,25200,0,0,1,-1,0,-1,0,1,0,25425,0,1,0.61182,0.352767,0.352767,50850,0,1150,567,22472.008929,0,157.11,448
normalized-fapp06-0500-10.xml.mzn_AND_NODATA,1,0.816917,0.168796,0.582374,0.417626,16.209867,2.334921,6.180438,1.667761,9.75619,-1,119565,2.785005,4.29812,-1,-1,1.363098,532046.260702,5907,1,4.027928,184.71,1.708704,1544430.006536,33299.674871,14753313,-1,0.389285,0.484305,2.859648,2.856249,7376657,33.63,12013,36,0.995992,-1,500,28765,-1,28265,28265,0,0,1,-1,0,-1,0,1,0,254752.278956,0,1,0.978441,0.215181,0.599116,44425529138,0,649,279,15304310689.0825,500,148.56,60
normalized-fapp06-0500-0.xml.mzn_AND_NODATA,1,0.813353,0.17252,0.578373,0.421627,16.209867,2.342972,6.161727,1.57473,9.688314,-1,67124,2.944328,4.223821,-1,-1,1.352631,528377.061234,6106,1,4.008861,187.66,1.700191,1533818.862588,33896.674871,14753313,-1,0.430618,0.490286,2.870728,2.867402,7376657,35.48,12212,36,0.990474,-1,500,28964,-1,28464,28464,0,0,1,-1,0,-1,0,1,0,254951.278956,0,1,0.884427,0.214558,0.605105,44425529536,0,626,308,15303913201.5825,500,149.68,60
normalized-fapp06-0500-2.xml.mzn_AND_NODATA,1,0.813353,0.17252,0.578373,0.421627,16.209867,2.342972,6.161727,1.57473,9.688314,-1,66807,2.944328,4.223821,-1,-1,1.352631,528377.061234,6106,1,4.008861,185.58,1.700191,1533818.862588,33896.674871,14753313,-1,0.430618,0.490286,2.870728,2.867402,7376657,35.64,12212,36,0.990474,-1,500,28964,-1,28464,28464,0,0,1,-1,0,-1,0,1,0,254951.278956,0,1,0.884427,0.214558,0.605105,44425529536,0,622,306,15303913201.5825,500,147.43,60
normalized-fapp06-0500-1.xml.mzn_AND_NODATA,1,0.813353,0.17252,0.578373,0.421627,16.209867,2.342972,6.161727,1.57473,9.688314,-1,66807,2.944328,4.223821,-1,-1,1.352631,528377.061234,6106,1,4.008861,186.99,1.700191,1533818.862588,33896.674871,14753313,-1,0.430618,0.490286,2.870728,2.867402,7376657,35.77,12212,36,0.990474,-1,500,28964,-1,28464,28464,0,0,1,-1,0,-1,0,1,0,254951.278956,0,1,0.884427,0.214558,0.605105,44425529536,0,622,306,15303913201.5825,500,148.72,60
normalized-fapp06-0500-4.xml.mzn_AND_NODATA,1,0.813353,0.17252,0.578373,0.421627,16.209867,2.342972,6.161727,1.57473,9.688314,-1,66966,2.944328,4.223821,-1,-1,1.352631,528377.061234,6106,1,4.008861,188.05,1.700191,1533818.862588,33896.674871,14753313,-1,0.430618,0.490286,2.870728,2.867402,7376657,35.84,12212,36,0.990474,-1,500,28964,-1,28464,28464,0,0,1,-1,0,-1,0,1,0,254951.278956,0,1,0.884427,0.214558,0.605105,44425529536,0,624,307,15303913201.5825,500,149.7,60
normalized-fapp06-0500-9.xml.mzn_AND_NODATA,1,0.815259,0.170528,0.580518,0.419482,16.209867,2.33871,6.171367,1.628741,9.724634,-1,119900,2.845187,4.267078,-1,-1,1.358237,530343.613234,5999,1,4.019092,186.41,1.704755,1539506.162179,33575.674871,14753313,-1,0.40296,0.487089,2.864776,2.86141,7376657,34.9,12105,36,0.993435,-1,500,28857,-1,28357,28357,0,0,1,-1,0,-1,0,1,0,254844.278956,0,1,0.9384,0.214893,0.601901,44425529322,0,644,288,15304125647.0825,500,149.01,60
normalized-fapp06-0500-5.xml.mzn_AND_NODATA,1,0.813424,0.172446,0.578453,0.421547,16.209867,2.342815,6.162047,1.57707,9.689664,-1,66803,2.94546,4.226109,-1,-1,1.352839,528450.315179,6102,1,4.009243,185.18,1.700361,1534030.715746,33884.674871,14753313,-1,0.431169,0.490167,2.870506,2.867178,7376657,35.33,12208,36,0.990585,-1,500,28960,-1,28460,28460,0,0,1,-1,0,-1,0,1,0,254947.278956,0,1,0.886693,0.21457,0.604986,44425529528,0,622,306,15303921127.5825,500,147.35,60
normalized-fapp06-0500-3.xml.mzn_AND_NODATA,1,0.813353,0.17252,0.578373,0.421627,16.209867,2.342972,6.161727,1.57473,9.688314,-1,67125,2.944328,4.223821,-1,-1,1.352631,528377.061234,6106,1,4.008861,189.07,1.700191,1533818.862588,33896.674871,14753313,-1,0.430618,0.490286,2.870728,2.867402,7376657,35.6,12212,36,0.990474,-1,500,28964,-1,28464,28464,0,0,1,-1,0,-1,0,1,0,254951.278956,0,1,0.884427,0.214558,0.605105,44425529536,0,626,308,15303913201.5825,500,150.97,60
normalized-fapp06-0500-8.xml.mzn_AND_NODATA,1,0.814544,0.171275,0.579714,0.420286,16.209867,2.340321,6.168287,1.610084,9.711012,-1,122271,2.875682,4.252405,-1,-1,1.356135,529606.728418,6039,1,4.015262,185.97,1.703046,1537375.139357,33695.674871,14753313,-1,0.409195,0.488289,2.867003,2.863652,7376657,34.83,12145,36,0.992327,-1,500,28897,-1,28397,28397,0,0,1,-1,0,-1,0,1,0,254884.278956,0,1,0.919485,0.214767,0.603103,44425529402,0,633,284,15304045631.0825,500,148.64,60
normalized-fapp06-0500-7.xml.mzn_AND_NODATA,1,0.813974,0.171871,0.579073,0.420927,16.209867,2.341594,6.164425,1.594042,9.700165,-1,104836,2.916101,4.239885,-1,-1,1.354459,529018.667534,6071,1,4.012203,189.13,1.701681,1535674.56414,33791.674871,14753313,-1,0.421231,0.489243,2.868783,2.865444,7376657,35.02,12177,36,0.991441,-1,500,28929,-1,28429,28429,0,0,1,-1,0,-1,0,1,0,254916.278956,0,1,0.903405,0.214667,0.604059,44425529466,0,620,277,15303981033.0825,500,151.61,60
normalized-fapp06-0500-6.xml.mzn_AND_NODATA,1,0.81369,0.172168,0.578753,0.421247,16.209867,2.342226,6.162665,1.585506,9.694755,-1,107486,2.924751,4.23312,-1,-1,1.353623,528725.126864,6087,1,4.010675,193.47,1.700999,1534825.686578,33839.674871,14753313,-1,0.424367,0.489719,2.869672,2.866339,7376657,35.86,12193,36,0.990999,-1,500,28945,-1,28445,28445,0,0,1,-1,0,-1,0,1,0,254932.278956,0,1,0.894948,0.214617,0.604536,44425529498,0,633,291,15303948797.0825,500,155.12,60
normalized-elf-rf9-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.131785,1.865467,1,-1,2000299,5.614484,0.319885,-1,-1,1.688586,0.368228,0,-1,0,189.32,2.325015,2,52119.854085,2,-1,0.700265,0,0,0.259378,1,97.53,0,521,1.131785,-1,-1,20445,-1,0,0,0,0,1,-1,0,-1,-1,-1,-1,20445,0,-1,1.74568,0.674165,0.674165,40890,0,1933,776,7528.425011,0,89.18,510
normalized-elf-rf9.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.131803,1.865467,0.999991,-1,1968571,5.614484,0.320081,-1,-1,1.688626,0.368249,0,-1,0.000771,190.2,2.325015,1.999951,52117.947195,2,-1,0.700265,0.00207,0.003497,0.25959,1,98.81,0,521,1.131517,-1,-1,20445,-1,0,0,0,0,0.5,-1,0,-1,-1,-1,-1,20444,0,-1,1.745861,0.674161,0.674169,40889,0,1895,758,7528.858345,0,88.78,510
normalized-BlackHole-4-7-h-0_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9312129,2.83627,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,303.95,2.028102,3.154982,8562.225018,28,-1,0.912185,0.324633,1.55367,3.947064,7,297.08,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12156,6068,389.237348,0,4.6,756
normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.195946,2.019341,0.997156,-1,746421,6.510234,0.912081,-1,-1,2.172065,0.38223,0,-1,0.291746,255.26,2.92924,1.948735,56995.493203,2,-1,1.095668,0.030748,0.11317,0.38828,1,137.49,0,451,1.204873,-1,-1,23837,-1,0,0,0,0,0.666667,-1,0,-1,-1,-1,-1,22615,0,-1,1.886816,0.788966,0.791792,46452,0,1802,769,9111.227315,0,115.07,449
normalized-BlackHole-4-7-e-4_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9143015,2.811324,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,303.61,2.028102,3.154982,8562.225018,28,-1,0.912798,0.324633,1.55367,3.947064,7,296.74,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,11929,5953,389.237348,0,4.6,756
normalized-BlackHole-4-7-h-7_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9264660,2.815146,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,305.61,2.028102,3.154982,8562.225018,28,-1,0.91287,0.324633,1.55367,3.947064,7,298.75,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12093,6036,389.237348,0,4.6,756
normalized-BlackHole-4-7-h-3_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9160139,2.815146,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,306.13,2.028102,3.154982,8562.225018,28,-1,0.912864,0.324633,1.55367,3.947064,7,299.27,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,11952,5965,389.237348,0,4.59,756
normalized-BlackHole-4-7-h-2_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9222893,2.811324,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,305.44,2.028102,3.154982,8562.225018,28,-1,0.912793,0.324633,1.55367,3.947064,7,298.57,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12037,6008,389.237348,0,4.59,756
normalized-BlackHole-4-7-e-0_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9224642,2.837486,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,305.22,2.028102,3.154982,8562.225018,28,-1,0.912258,0.324633,1.55367,3.947064,7,298.35,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12038,6008,389.237348,0,4.6,756
normalized-BlackHole-4-7-e-1_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9094872,2.811324,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,308.9,2.028102,3.154982,8562.225018,28,-1,0.912793,0.324633,1.55367,3.947064,7,302.06,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,11860,5920,389.237348,0,4.59,756
normalized-fapp08-0700-10.xml.mzn_AND_NODATA,1,0.815914,0.165722,0.588832,0.411168,16.212698,2.343172,7.032999,1.754034,9.789876,-1,90130,2.863266,4.876609,-1,-1,1.201587,518032.196716,6317,1,4.548785,222.64,1.504453,1506901.266256,36729.976202,14796801,-1,0.399684,0.478865,2.883844,2.880918,7398401,41.45,12893,38,1.025496,-1,700,31357,-1,30657,30657,0,0,1,-1,0,-1,0,1,0,279038.38478,0,1,1.069585,0.220107,0.596265,47251903006,0,551,228,16243935592.439,700,178.65,57
normalized-fapp16-0260-0.xml.mzn_AND_NODATA,1,0.814418,0.173323,0.57618,0.42382,16.282143,2.414707,6.044857,1.546019,9.689554,-1,356354,2.761782,4.157166,-1,-1,1.480149,559495.283884,3676,1,3.956301,61.43,1.866247,1621489.47478,20126.804187,15904801,-1,0.358052,0.491543,2.863401,2.859996,7952401,12.01,7352,53,0.979668,-1,260,17347,-1,17087,17087,0,0,1,-1,0,-1,0,1,0,152757.572385,0,1,0.851034,0.212789,0.604843,28127977919,0,1640,811,9705564689.53377,260,47.12,87
normalized-BlackHole-4-7-e-9_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9181182,2.83627,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,303.86,2.028102,3.154982,8562.225018,28,-1,0.91219,0.324633,1.55367,3.947064,7,296.99,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,11980,5979,389.237348,0,4.59,756
normalized-fapp16-0260-10.xml.mzn_AND_NODATA,1,0.815072,0.172644,0.576912,0.423088,16.282143,2.413426,6.048524,1.565727,9.701932,-1,419471,2.756828,4.174355,-1,-1,1.482194,560208.399338,3654,1,3.959751,60.12,1.867921,1623548.506494,20060.804187,15904801,-1,0.35485,0.490458,2.861363,2.857945,7952401,11.9,7330,53,0.980666,-1,260,17325,-1,17065,17065,0,0,1,-1,0,-1,0,1,0,152735.572385,0,1,0.870722,0.2129,0.60375,28127977875,0,1650,811,9705610518.53377,260,45.92,87
normalized-fapp16-0260-1.xml.mzn_AND_NODATA,1,0.814418,0.173323,0.57618,0.42382,16.282143,2.414707,6.044857,1.546019,9.689554,-1,426555,2.761782,4.157166,-1,-1,1.480149,559495.283884,3676,1,3.956301,61.43,1.866247,1621489.47478,20126.804187,15904801,-1,0.358052,0.491543,2.863401,2.859996,7952401,12.09,7352,53,0.979668,-1,260,17347,-1,17087,17087,0,0,1,-1,0,-1,0,1,0,152757.572385,0,1,0.851034,0.212789,0.604843,28127977919,0,1676,825,9705564689.53377,260,47.04,87
normalized-fapp16-0260-2.xml.mzn_AND_NODATA,1,0.814418,0.173323,0.57618,0.42382,16.282143,2.414707,6.044857,1.546019,9.689554,-1,423314,2.761782,4.157166,-1,-1,1.480149,559495.283884,3676,1,3.956301,61.18,1.866247,1621489.47478,20126.804187,15904801,-1,0.358052,0.491543,2.863401,2.859996,7952401,11.94,7352,53,0.979668,-1,260,17347,-1,17087,17087,0,0,1,-1,0,-1,0,1,0,152757.572385,0,1,0.851034,0.212789,0.604843,28127977919,0,1644,809,9705564689.53377,260,46.93,87
normalized-BlackHole-4-7-h-1_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9237642,2.83627,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,303.81,2.028102,3.154982,8562.225018,28,-1,0.912185,0.324633,1.55367,3.947064,7,296.96,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12053,6016,389.237348,0,4.6,756
normalized-BlackHole-4-7-e-3_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9224642,2.811324,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,304.68,2.028102,3.154982,8562.225018,28,-1,0.912793,0.324633,1.55367,3.947064,7,297.81,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12038,6008,389.237348,0,4.6,756
normalized-BlackHole-4-7-h-5_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9309181,2.811324,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,301.19,2.028102,3.154982,8562.225018,28,-1,0.912793,0.324633,1.55367,3.947064,7,294.32,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12152,6066,389.237348,0,4.6,756
normalized-BlackHole-4-7-h-9_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9267703,2.815146,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,303.9,2.028102,3.154982,8562.225018,28,-1,0.912864,0.324633,1.55367,3.947064,7,297.03,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12097,6038,389.237348,0,4.6,756
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9105418,2.811324,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,304.5,2.028102,3.154982,8562.225018,28,-1,0.912793,0.324633,1.55367,3.947064,7,297.63,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,11875,5928,389.237348,0,4.6,756
normalized-BlackHole-4-7-h-6_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9202435,2.815146,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,303.57,2.028102,3.154982,8562.225018,28,-1,0.91287,0.324633,1.55367,3.947064,7,296.69,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12008,5994,389.237348,0,4.6,756
normalized-BlackHole-4-7-h-8_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9207207,2.83627,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,299.87,2.028102,3.154982,8562.225018,28,-1,0.91219,0.324633,1.55367,3.947064,7,293,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12014,5997,389.237348,0,4.59,756
normalized-BlackHole-4-7-e-5_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9196276,2.837486,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,304.3,2.028102,3.154982,8562.225018,28,-1,0.912258,0.324633,1.55367,3.947064,7,297.42,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,11999,5989,389.237348,0,4.6,756
normalized-BlackHole-4-7-e-2_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9202435,2.83627,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,306.34,2.028102,3.154982,8562.225018,28,-1,0.91219,0.324633,1.55367,3.947064,7,299.46,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,12008,5994,389.237348,0,4.61,756
normalized-BlackHole-4-7-e-6_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284,0.068881,0.931119,4.807355,0.209316,0.21694,1.802716,1.061834,-1,9179209,2.837486,0.475274,-1,-1,2.028102,0.239383,49275,1,0.472709,305.06,2.028102,3.154982,8562.225018,28,-1,0.912258,0.324633,1.55367,3.947064,7,298.18,1514,756,0,-1,112,1626,-1,1514,1514,0.001965,0,0.5,-1,870,-1,0,1,0,1958.809041,0.535055,1,-3.428924,0,0.324633,5130,0,11977,5978,389.237348,0,4.6,756
