@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0.9808,0.1259,3,5,5,0.9808,954,112.27,134,17,41,0.928,0.5608,3.237,0.0062,0.8526
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.9527,0.2014,3699,3699,3764,0,4007,3808.8,4007,3783,3863,0.3745,1,3.2235,0.7169,0.3084
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S268463339-081.cnf,1,0.9651,0.1567,9,11,13,0,38,17.672,26,16,20,0.3839,1,3.3686,0.9442,0.237
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.9589,0.9332,0,0,0,0.6352,0,0,0,0,0,0.9987,1,4.1235,0.5,0.3925
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0.125,0.8688,0,0,0,0.125,0,0,0,0,0,0.5758,0.0455,0,0.3611,1
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0.9094,0.7485,0,0,0,0.8646,0,0,0,0,0,1,0.9672,3.0266,0.5,0.1464
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0.7262,1.5008,21,22,29,0.5118,293,89.083,222,44,185,0.5813,0.9111,3.2477,0.2648,0.0746
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0.5344,0.9982,369,437,444,0,1359,619.58,835,532,726,0.6006,0.9824,3.9728,0.0046,0.3857
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,0.7666,1.3558,365,365,365,0.5844,438,402,438,403,438,0.619,0.8125,3.2054,0.4551,0.0784
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,0.7857,1.2632,17,185,239,0.6521,976,455.73,921,332,666,0.7828,0.9818,2.5241,0.4571,0.2859
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,0,0,4432,4432,4472,0,4609,4506.5,4609,4520,4521,0.0473,0.1029,1.9589,0.0002,0.6894
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.9299,0.2786,473,473,761,0.9299,3342,1456.8,3342,1558,1941,0.799,0.3521,2.9119,0,0.7296
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,0.5858,1.5621,595,601,631,0.1212,991,737.06,954,715,849,0.5918,0.957,3.0438,0.434,0.0742
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0.1416,0.4928,0,0,0,0.0403,0,0,0,0,0,0.6451,0.5,1.6893,0.5,0.1886
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,0.6037,1.8884,1760,1760,1760,0.4291,1760,1760,1760,1760,1760,0.7862,0.9216,3.8206,0.3243,0.3523
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.0006,0.1898,3862,3862,3862,0,4305,3972.4,4305,3883,4097,0.0192,0.0263,0.8816,0.0076,0.5622
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1410489780-030.cnf,1,0,0,4260,4260,4286,0,4506,4336,4506,4306,4431,0.1727,0.25,2.9196,0.0071,0.5742
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,0.6328,1.7142,594,594,594,0.503,644,618,644,616,644,0.6744,0.7544,3.5458,0.4896,0.0371
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.8293,0.4981,4806,4806,4812,0.8293,4861,4835.8,4861,4844,4858,0.8295,0,0,0.2149,0.7738
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0.7261,1.5013,45,45,313,0.5114,771,474,771,487,743,0.583,0.9111,3.2519,0.2645,0.0977
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0,0.7698,582,582,1896,0,3545,2579.7,3545,2852,3422,0.0196,0.25,0.6306,0.1703,0.2182
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.857,1.0823,1,1,4,0.5642,255,60.5,255,44,45,0.7461,0.7895,2.8433,0.1649,0.158
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0.7079,1.2239,366,417,456,0.2361,978,583,809,539,724,0.1825,1,2.8083,0.4803,0.0374
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0.6968,1.4953,246,246,246,0.3105,1160,755,1160,859,1160,0.4213,1,3.2998,1,0.1413
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2125430099-013.cnf,1,0.9574,0.182,19,24,28,0,83,34.211,47,32,37,0.3887,1,3.3839,0.6853,0.2472
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,1,0,4327,4327,4412,0,4591,4472.6,4591,4499,4534,0,0,0,0.042,0.5751
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1889416016-07-UNSAT.cnf,1,0.9308,0.5827,3693,3693,3756,0.097,4058,3841.4,4058,3794,3987,0.4088,1,3.2015,0.4421,0.2824
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.9737,0.1215,3638,3638,3677,0,3931,3738.4,3931,3724,3801,0.3794,1,3.2782,0.4885,0.3094
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.5284,0.9171,138,180,200,0.0805,508,249.1,341,234,272,0.0043,0.4,0.8229,0.2106,0.0361
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S914323646-060.cnf,1,0.9654,0.1552,4,4,6,0,32,8.3589,13,7,10,0.3942,1,3.3783,0.7997,0.2359
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.5284,0.9171,138,180,200,0.0805,508,249.92,354,236,272,0.0043,0.4,0.8229,0.2106,0.0362
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1279108477-06.UNSAT.shuffled.cnf,1,0,0,4438,4438,4438,0,4598,4487.2,4598,4453,4509,0.0567,0.0956,2.0165,0.0002,0.6907
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1926673460-089.SATISFIABLE.cnf,1,0,0,4218,4218,4262,0,4398,4289.8,4398,4268,4372,0.135,0.2245,2.8608,0.0081,0.5663
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0.0352,1.0838,225,225,338,0.0114,637,441.33,637,479,498,0.0659,0.8,2.6334,0.5,0.0452
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.4653,2.0149,542,549,639,0.2501,1693,938.27,1450,836,1381,0.8122,0.9634,1.5739,0.1731,0.2827
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1373941726-12.UNSAT.shuffled.cnf,1,0.9646,0.1532,3887,3887,3906,0,4058,3958.3,4058,3956,4048,0.3861,0.8,3.2852,0.3215,0.3311
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0,0,0,0,0,0,0,0,0,0,0,0.0214,0.0811,1.9831,0.4269,0.8135
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0,0,25,34,37,0,91,43.523,55,42,48,0.1504,0.3333,2.9735,0.0112,0.4772
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,0.9642,0.1589,2,3,4,0,22,5.7685,10,5,7,0.3859,1,3.3681,0.8468,0.2218
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,0.7451,1.2989,11,11,66,0.1304,1672,682.63,1385,952,1119,0.603,1,2.7664,1,0.0329
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S1906521511-089.cnf,1,0.971,0.1312,3906,3906,3949,0,4021,3966.6,4021,3960,3998,0.3851,0.6667,3.2864,0.277,0.3275
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0.2061,0.6196,818,818,868,0.0454,1600,1161,1600,1153,1305,0.0172,0.4,0.7623,0.0973,0.0516
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.7546,1.1936,373,541,699,0.1395,1046,784.93,978,884,914,0.2144,0.6364,3.0191,0.2521,0.055
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.543,1.1991,164,719,878,0.0741,1298,924,1221,925,1102,0.0632,0.9403,1.6474,0.2556,0.0731
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.9853,0.1231,0,0,0,0.9842,0,0,0,0,0,0.9765,1,3.1007,0.5,0.5727
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.938,0.2422,2237,2237,3275,0.938,4809,4021.4,4809,4750,4788,0.896,0.3061,0,0.0379,0.998
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.5003,1.6791,275,311,330,0.1486,618,390.45,504,349,438,0.6008,0.9365,3.2307,0.4567,0.1008
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.9549,0.2965,39,39,39,0.0125,185,112,185,185,185,0.6139,0.9123,2.1905,0.5,0.6438
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.0834,2.0999,1076,1174,1506,0.0718,2159,1724.1,2113,1833,1926,0.7503,1,2.6965,0.9999,0.2391
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0,0,4281,4281,4329,0,4521,4394.2,4521,4369,4471,0.0588,0.1178,2.167,0.0001,0.6718
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.3852,1.2227,4123,4123,4146,0.0109,4246,4189.3,4246,4199,4245,0.0025,0.4468,0.5213,0.3186,0.4885
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.9193,0.9757,49,49,49,0.5995,49,49,49,49,49,0.6291,0.7778,3.0942,0.2058,0.2646
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.9644,0.4516,230,230,1113,0.9005,1991,1263,1991,1427,1554,0.8123,1,2.83,0.5,0.438
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1402143852-01.UNSAT.shuffled.cnf,1,0,0,4381,4381,4400,0,4494,4427.9,4494,4424,4483,0.1227,0.3786,2.6639,0.0103,0.5918
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.5333,0.9208,133,189,198,0.0825,384,256.12,359,258,293,0.006,0.3333,0.8471,0.2106,0.0336
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.9756,0.1164,613,626,717,0,3623,1478.4,3244,867,2498,0.4036,1,3.3506,0.6019,0.3016
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.8058,1.2848,0,0,0,0.7681,0,0,0,0,0,0.8347,0.985,4.2037,0.5,0.5317
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.9621,0.1713,3794,3794,3813,0,4046,3874.1,4046,3865,3925,0.3949,1,3.3436,0.3524,0.3216
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.7667,0.6033,4697,4697,4818,0.7667,4879,4809.8,4879,4845,4879,0.7787,0,0,0.2141,0.8544
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.8831,0.3607,0,0,0,0.8831,0,0,0,0,0,0.8006,0.0588,0,0.2577,0.9021
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.5952,1.2867,2809,2809,2809,0.2185,3534,3171.5,3534,3534,3534,0.4422,0.8904,3.093,0.3715,0.1042
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.8605,1.0338,7,7,9,0.6428,78,27.286,78,26,33,0.5281,0.75,2.7329,0.163,0.3169
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,0.4631,1.6294,42,71,204,0.1213,439,301.5,420,359,408,0.6543,0.9699,2.7561,0.4632,0.0203
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0.9399,0.247,121,249,265,0.9399,1652,464.5,1160,296,408,0.8191,0.337,2.7829,0,0.777
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.7264,1.4537,751,751,786,0.5867,1461,995.43,1461,801,1295,0.5473,1,3.3371,0.734,0.0661
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,0.0607,1.1128,363,363,497,0.0158,738,573.22,738,606,655,0.0551,0.9769,2.2611,0.4994,0.0569
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.5942,1.0891,3574,3574,3706,0.087,3868,3736,3868,3740,3822,0.1944,0.0667,1.2576,0.0651,0.4596
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,0.4593,1.6432,54,74,89,0.1375,497,169.85,360,164,242,0.6357,0.9658,2.7719,0.4582,0.0287
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.9343,0.4133,342,342,387,0.0223,572,458.8,572,435,558,0.5532,0.8729,2.304,0.2208,0.6294
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.9669,0.1455,3798,3798,3868,0,4006,3908.5,4006,3917,4003,0.3921,1,3.2459,0.4094,0.3323
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.0397,1.4617,1931,1931,1931,0.0393,2572,2305,2572,2412,2572,0.1748,1,2.1617,1,0.3648
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.8906,0.8091,1429,1429,1789,0.8596,1919,1762.8,1919,1914,1919,0.873,0.8298,3.8605,0.4772,0.3307
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.9634,0.1614,5,7,9,0,21,11.333,17,11,13,0.3916,1,3.3644,0.7136,0.2369
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0,0,27,33,37,0,81,43.778,55,42,49,0.1423,0.3061,3.0072,0.0136,0.4766
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/480/unif-k3-r4.25-v480-c2040-S926047226-039.cnf,1,0.9813,0.1031,3772,3772,3793,0,4083,3875.8,4083,3821,4029,0.3935,1,3.2854,0.3321,0.3193
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1528023000-027.cnf,1,0.9747,0.1207,3781,3781,3877,0,4046,3941.7,4046,3944,4038,0.3798,0.8,3.2958,0.303,0.3284
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.7427,1.518,3313,3313,4389,0.5069,4467,4142.8,4467,4402,4467,0.8708,1,2.6776,0.9988,0.5447
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.6195,1.2437,778,778,778,0.1499,1026,902,1026,1026,1026,0.7555,0.9528,3.3779,0.357,0.0692
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0,0.0085,1156,1203,1334,0,2205,1446.6,1645,1382,1599,0.0979,0.1204,1.5326,0.4961,0.5247
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0.8256,0.9998,0,0,0,0.0831,0,0,0,0,0,0.6491,1,2.1455,1,0.0191
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0.826,1.221,153,153,153,0.2671,153,153,153,153,153,0.2573,0.8483,2.2843,0.4592,0.24
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0.9317,0.2667,167,195,212,0.9317,2026,438.05,1349,240,582,0.8037,0.3265,2.8707,0,0.8169
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.9996,0.6737,658,658,1086,0.3929,3445,1573.5,3445,1105,3445,0.6916,0.5344,0.3102,0,0.772
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0,0,4511,4511,4546,0,4671,4581,4671,4567,4610,0.0726,0.1111,2.071,0.0002,0.7038
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.9251,0.5951,22,111,200,0.0899,612,266.86,409,263,326,0.8962,0.9313,1.069,0.0534,0.8235
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0.0339,1.5069,1416,1416,2147,0.0337,2770,2373.6,2770,2646,2676,0.0499,1,2.2503,1,0.2988
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0,0,4487,4487,4499,0,4573,4540.4,4573,4549,4571,0.0967,0.24,2.5044,0.0046,0.617
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.0192,1.2459,120,233,576,0.019,1133,700.28,1020,747,864,0.2797,0.9465,2.586,0.0574,0.2749
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.9159,0.3627,1153,1153,1231,0.0138,1933,1536,1933,1827,1933,0.1444,0.4,1.0494,0.1757,0.0278
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0,0,4544,4544,4562,0,4637,4595.5,4637,4619,4635,0.0615,0.1005,2.1166,0.0002,0.7149
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.8747,0.9347,1508,1508,1674,0.8284,2375,1822.5,2375,1733,2375,0.8705,0.8,3.7609,0.4656,0.3323
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.6346,1.3525,0,0,0,0.2547,0,0,0,0,0,0.3352,0.8421,2.9557,0.4482,0.2481
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.896,1.0107,30,30,30,0.6135,112,61.667,112,43,112,0.6654,0.7647,3.0704,0.2002,0.187
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.5427,0.9025,76,128,165,0.0722,449,225.18,317,229,268,0.0107,0.3333,0.9811,0.1579,0.0328
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.0098,0.1824,64,216,267,0.0097,461,319.35,411,329,380,0.1973,1,1.3217,1,0.0152
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.9632,0.1689,3713,3713,3758,0,3955,3825.5,3955,3844,3853,0.3793,1,3.325,0.3262,0.3177
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.8749,1.0417,231,231,231,0.5707,231,231,231,231,231,0.7465,0.8333,2.8377,0.13,0.2001
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.6685,1.0107,334,334,594,0.1439,999,662.4,999,688,697,0.115,0.6667,1.4789,0.3026,0.0462
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,0,0,35,45,51,0,110,59.193,72,57,64,0.1486,0.3721,3.0112,0.0135,0.4825
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0.9588,0.9333,0,0,0,0.6355,0,0,0,0,0,0.9987,1,4.1238,0.5,0.6197
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.8663,1.0139,392,392,392,0.6329,392,392,392,392,392,0.7454,0.75,2.8726,0.134,0.2103
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0,0,4463,4463,4496,0,4624,4540.5,4624,4558,4589,0.0581,0.1144,2.1005,0.0001,0.7035
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.0976,2.5695,192,750,1061,0.083,2965,1577.1,2427,1612,2267,0.7274,1,2.8307,1,0.4734
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0,0.0081,1330,1470,1524,0,2150,1656.9,1971,1627,1733,0.084,0.0858,1.7367,0.496,0.523
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.9401,0.9809,0,0,0,0.6614,0,0,0,0,0,0.8535,0.7778,2.3542,0.1729,0.2432
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.5335,0.9209,75,174,206,0.0826,391,242.02,323,244,280,0.0061,0.2727,0.846,0.2106,0.0347
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.8711,1.0378,0,0,0,0.5856,0,0,0,0,0,0.7541,0.8182,2.821,0.1312,0.1765
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,0.9665,0.1513,7,9,11,0,40,14.191,20,13,16,0.3856,1,3.3633,0.6404,0.2318
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.8754,1.0292,179,179,179,0.5987,179,179,179,179,179,0.7406,0.8,2.898,0.1437,0.235
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.6915,1.0652,458,529,536,0.2305,790,616.5,753,616,725,0.7088,0.4118,1.779,0.3059,0.1988
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,1,0,4208,4208,4383,0,4633,4436.5,4633,4472,4481,0,0,0,0.042,0.5908
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,1,0,4365,4365,4431,0,4644,4488.5,4644,4484,4539,0,0,0,0.042,0.5997
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0.0192,1.2847,199,593,721,0.019,1289,884.04,1200,923,1069,0.2771,0.9426,2.5769,0.0635,0.2767
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0.6767,1.0487,521,521,521,0.1595,521,521,521,521,521,0.1435,0.6842,1.9089,0.275,0.0393
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.7917
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.9049,1.0214,139,139,139,0.5547,139,139,139,139,139,0.6233,0.8333,3.1284,0.1896,0.1094
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.892,1.0132,123,123,123,0.6153,348,235.5,348,348,348,0.6568,0.7647,3.0829,0.2053,0.1516
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1037473581-12.UNSAT.shuffled.cnf,1,0.9489,0.2069,3829,3829,3869,0,4052,3921.3,4052,3939,4005,0.3927,1,3.3237,0.2945,0.3251
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.9586,0.1802,64,85,94,0,296,111.54,136,106,118,0.3811,1,3.3635,0.4423,0.2671
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,0.7797,1.1781,32,32,61,0.1093,607,206.71,607,92,397,0.627,1,2.5052,1,0.0285
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.5428,0.9027,85,148,178,0.0723,814,286.93,455,250,377,0.0106,0.3333,0.9795,0.1579,0.0362
