@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC

@DATA
FolioSuite/planning/comm/p07.lp-28-437.sm.gz,1,0.0229,0.7722,1,0.2049
FolioSuite/planning/comm/p04.lp-24-293.sm.gz,1,0.0233,0.7968,1,0.1799
FolioSuite/planning/comm/p15.lp-40-4750.sm.gz,1,0.0193,0.7259,1,0.2548
FolioSuite/planning/comm/p19.lp-56-269.sm.gz,1,0.0146,0.6609,1,0.3245
FolioSuite/planning/comm/p08.lp-30-925.sm.gz,1,0.0223,0.7653,1,0.2124
FolioSuite/planning/comm/p14.lp-38-2612.sm.gz,1,0.0199,0.7307,1,0.2494
FolioSuite/planning/comm/p13.lp-32-105.sm.gz,1,0.0215,0.7355,1,0.243
FolioSuite/planning/comm/p00.lp-50-229.sm.gz,1,0.016,0.6752,1,0.3088
FolioSuite/planning/comm/p14.lp-40-11058.sm.gz,1,0.0195,0.7308,1,0.2498
FolioSuite/planning/comm/p10.lp-30-159.sm.gz,1,0.0223,0.7522,1,0.2255
FolioSuite/planning/comm/p04.lp-29-1003.sm.gz,1,0.0216,0.7984,1,0.1799
FolioSuite/planning/comm/p16.lp-39-156.sm.gz,1,0.0196,0.7127,1,0.2677
FolioSuite/planning/comm/p09.lp-29-197.sm.gz,1,0.0227,0.7584,1,0.2189
FolioSuite/planning/comm/p04.lp-23-113.sm.gz,1,0.0237,0.7964,1,0.1799
FolioSuite/planning/comm/p06.lp-27-510.sm.gz,1,0.0231,0.7798,1,0.1972
FolioSuite/planning/comm/p05.lp-31-558.sm.gz,1,0.0215,0.7894,1,0.1891
FolioSuite/planning/comm/p14.lp-35-245.sm.gz,1,0.0206,0.7306,1,0.2488
FolioSuite/planning/comm/p17.lp-46-522.sm.gz,1,0.0174,0.692,1,0.2906
FolioSuite/planning/comm/p05.lp-34-3915.sm.gz,1,0.0208,0.79,1,0.1892
FolioSuite/planning/comm/p15.lp-42-20100.sm.gz,1,0.019,0.7259,1,0.2551
FolioSuite/planning/comm/p12.lp-31-113.sm.gz,1,0.0219,0.7408,1,0.2373
FolioSuite/planning/comm/p16.lp-45-20100.sm.gz,1,0.0184,0.7126,1,0.2689
FolioSuite/planning/comm/p09.lp-34-12551.sm.gz,1,0.0212,0.7591,1,0.2197
FolioSuite/planning/comm/p10.lp-34-1158.sm.gz,1,0.0212,0.7527,1,0.2261
FolioSuite/planning/comm/p12.lp-34-473.sm.gz,1,0.021,0.741,1,0.238
FolioSuite/planning/comm/p18.lp-48-176.sm.gz,1,0.0163,0.6753,1,0.3084
FolioSuite/planning/comm/p06.lp-28-1317.sm.gz,1,0.0227,0.78,1,0.1973
FolioSuite/planning/comm/p07.lp-31-12002.sm.gz,1,0.0219,0.7728,1,0.2052
FolioSuite/planning/comm/p11.lp-33-860.sm.gz,1,0.0214,0.7466,1,0.232
FolioSuite/planning/comm/p13.lp-34-324.sm.gz,1,0.021,0.7356,1,0.2434
FolioSuite/planning/comm/p13.lp-35-1260.sm.gz,1,0.0207,0.7357,1,0.2436
FolioSuite/planning/comm/p15.lp-37-485.sm.gz,1,0.02,0.7258,1,0.2542
FolioSuite/planning/comm/p06.lp-30-20100.sm.gz,1,0.0221,0.7805,1,0.1974
FolioSuite/planning/comm/p10.lp-36-20100.sm.gz,1,0.0207,0.7529,1,0.2264
FolioSuite/planning/comm/p19.lp-55-226.sm.gz,1,0.0147,0.661,1,0.3243
FolioSuite/planning/comm/p08.lp-31-644.sm.gz,1,0.022,0.7655,1,0.2125
FolioSuite/planning/comm/p12.lp-32-264.sm.gz,1,0.0216,0.7408,1,0.2376
FolioSuite/planning/comm/p07.lp-32-20100.sm.gz,1,0.0217,0.773,1,0.2053
FolioSuite/planning/comm/p07.lp-29-1010.sm.gz,1,0.0226,0.7724,1,0.205
FolioSuite/planning/comm/p05.lp-27-512.sm.gz,1,0.0227,0.7883,1,0.1889
FolioSuite/planning/comm/p04.lp-25-794.sm.gz,1,0.0229,0.7972,1,0.1799
FolioSuite/planning/comm/p11.lp-32-814.sm.gz,1,0.0217,0.7465,1,0.2318
FolioSuite/planning/comm/p19.lp-57-3476.sm.gz,1,0.0145,0.6608,1,0.3247
FolioSuite/planning/comm/p10.lp-33-1004.sm.gz,1,0.0214,0.7526,1,0.226
FolioSuite/planning/comm/p01.lp-54-12451.sm.gz,1,0.0155,0.6749,1,0.3096
FolioSuite/planning/comm/p12.lp-38-8145.sm.gz,1,0.0201,0.7413,1,0.2386
FolioSuite/planning/comm/p04.lp-26-1676.sm.gz,1,0.0226,0.7975,1,0.1799
FolioSuite/planning/dispose/p04_08.lp-17-380.sm.gz,1,0.1418,0.6006,1,0.2576
FolioSuite/planning/dispose/p02_08.lp-21-20100.sm.gz,1,0.0971,0.6585,1,0.2444
FolioSuite/planning/dispose/p02_10.lp-20-1358.sm.gz,1,0.0994,0.6538,1,0.2468
FolioSuite/planning/dispose/p02_10.lp-22-1479.sm.gz,1,0.0998,0.6535,1,0.2467
FolioSuite/planning/dispose/p03_03.lp-19-10780.sm.gz,1,0.1104,0.636,1,0.2536
FolioSuite/planning/dispose/p02_07.lp-19-11885.sm.gz,1,0.095,0.6621,1,0.2429
FolioSuite/planning/dispose/p04_10.lp-17-739.sm.gz,1,0.1479,0.5885,1,0.2636
FolioSuite/planning/dispose/p03_03.lp-15-526.sm.gz,1,0.11,0.6365,1,0.2535
FolioSuite/planning/dispose/p02_06.lp-20-17833.sm.gz,1,0.093,0.6662,1,0.2408
FolioSuite/planning/dispose/p04_06.lp-20-20100.sm.gz,1,0.1327,0.6185,1,0.2488
FolioSuite/planning/dispose/p03_04.lp-16-606.sm.gz,1,0.1198,0.6191,1,0.2611
FolioSuite/planning/dispose/p04_03.lp-15-516.sm.gz,1,0.1073,0.67,1,0.2227
FolioSuite/planning/dispose/p04_05.lp-19-20100.sm.gz,1,0.1263,0.6311,1,0.2425
FolioSuite/planning/dispose/p04_01.lp-19-13841.sm.gz,1,0.0627,0.7573,1,0.18
FolioSuite/planning/dispose/p02_06.lp-16-1163.sm.gz,1,0.0921,0.6667,1,0.2412
FolioSuite/planning/dispose/p04_01.lp-16-482.sm.gz,1,0.0642,0.7559,1,0.1799
FolioSuite/planning/dispose/p03_08.lp-14-409.sm.gz,1,0.1379,0.5865,1,0.2756
FolioSuite/planning/dispose/p02_06.lp-21-20100.sm.gz,1,0.0931,0.6662,1,0.2407
FolioSuite/planning/dispose/p03_10.lp-18-15474.sm.gz,1,0.1434,0.5775,1,0.2791
FolioSuite/planning/dispose/p04_02.lp-18-20100.sm.gz,1,0.0899,0.7038,1,0.2064
FolioSuite/planning/dispose/p03_05.lp-14-168.sm.gz,1,0.1262,0.6075,1,0.2663
FolioSuite/planning/dispose/p03_02.lp-15-183.sm.gz,1,0.095,0.6632,1,0.2417
FolioSuite/planning/dispose/p04_04.lp-18-5484.sm.gz,1,0.1181,0.6477,1,0.2342
FolioSuite/planning/dispose/p04_07.lp-18-3588.sm.gz,1,0.1378,0.6086,1,0.2537
FolioSuite/planning/dispose/p02_06.lp-15-279.sm.gz,1,0.0918,0.6669,1,0.2413
FolioSuite/planning/dispose/p03_05.lp-16-480.sm.gz,1,0.1266,0.6071,1,0.2664
FolioSuite/planning/dispose/p02_04.lp-20-899.sm.gz,1,0.086,0.6797,1,0.2343
FolioSuite/planning/dispose/p03_04.lp-17-3896.sm.gz,1,0.12,0.6189,1,0.2611
FolioSuite/planning/dispose/p03_01.lp-15-220.sm.gz,1,0.0686,0.7104,1,0.221
FolioSuite/planning/dispose/p04_07.lp-17-1971.sm.gz,1,0.1378,0.6086,1,0.2536
FolioSuite/planning/dispose/p04_01.lp-15-129.sm.gz,1,0.0647,0.7554,1,0.1799
FolioSuite/planning/dispose/p04_08.lp-16-919.sm.gz,1,0.1419,0.6006,1,0.2575
FolioSuite/planning/dispose/p02_09.lp-19-19193.sm.gz,1,0.0981,0.6561,1,0.2458
FolioSuite/planning/dispose/p02_05.lp-24-3447.sm.gz,1,0.0906,0.6716,1,0.2378
FolioSuite/planning/dispose/p04_04.lp-19-20100.sm.gz,1,0.118,0.6478,1,0.2343
FolioSuite/planning/dispose/p02_07.lp-18-5600.sm.gz,1,0.0948,0.6622,1,0.243
FolioSuite/planning/dispose/p04_02.lp-15-115.sm.gz,1,0.0909,0.7029,1,0.2062
FolioSuite/planning/dispose/p02_05.lp-16-274.sm.gz,1,0.0893,0.6723,1,0.2384
FolioSuite/planning/dispose/p03_03.lp-20-13936.sm.gz,1,0.1105,0.6359,1,0.2536
FolioSuite/planning/dispose/p03_04.lp-19-15341.sm.gz,1,0.1202,0.6187,1,0.2611
FolioSuite/planning/dispose/p02_05.lp-25-9011.sm.gz,1,0.0907,0.6715,1,0.2378
FolioSuite/planning/dispose/p03_03.lp-16-633.sm.gz,1,0.1101,0.6364,1,0.2535
FolioSuite/planning/dispose/p04_09.lp-17-409.sm.gz,1,0.1451,0.594,1,0.2609
FolioSuite/planning/dispose/p04_02.lp-17-876.sm.gz,1,0.0902,0.7035,1,0.2063
FolioSuite/planning/dispose/p02_05.lp-22-380.sm.gz,1,0.0904,0.6717,1,0.2379
FolioSuite/planning/dispose/p04_05.lp-17-1552.sm.gz,1,0.1265,0.6311,1,0.2424
FolioSuite/planning/dispose/p03_03.lp-18-1472.sm.gz,1,0.1103,0.6361,1,0.2536
FolioSuite/planning/dispose/p02_10.lp-15-172.sm.gz,1,0.0981,0.6545,1,0.2474
FolioSuite/planning/dispose/p02_07.lp-17-324.sm.gz,1,0.0945,0.6623,1,0.2431
FolioSuite/planning/dispose/p03_03.lp-14-403.sm.gz,1,0.1099,0.6367,1,0.2535
FolioSuite/planning/dispose/p05_01.lp-17-5711.sm.gz,1,0.0686,0.7489,1,0.1826
FolioSuite/planning/dispose/p04_04.lp-16-531.sm.gz,1,0.1184,0.6475,1,0.2341
FolioSuite/planning/dispose/p02_09.lp-18-9569.sm.gz,1,0.0979,0.6562,1,0.2459
FolioSuite/planning/dispose/p03_07.lp-18-20100.sm.gz,1,0.1358,0.5909,1,0.2732
FolioSuite/planning/dispose/p03_01.lp-16-905.sm.gz,1,0.0685,0.7105,1,0.221
FolioSuite/planning/dispose/p05_01.lp-15-445.sm.gz,1,0.0702,0.7473,1,0.1825
FolioSuite/planning/dispose/p03_10.lp-16-4450.sm.gz,1,0.1429,0.578,1,0.2791
FolioSuite/planning/dispose/p03_01.lp-14-182.sm.gz,1,0.0688,0.7103,1,0.2209
FolioSuite/planning/dispose/p03_06.lp-17-5563.sm.gz,1,0.1318,0.598,1,0.2703
FolioSuite/planning/dispose/p03_02.lp-18-3426.sm.gz,1,0.0951,0.6631,1,0.2418
FolioSuite/planning/dispose/p03_02.lp-19-7213.sm.gz,1,0.0951,0.663,1,0.2418
FolioSuite/planning/dispose/p04_04.lp-17-3609.sm.gz,1,0.1182,0.6476,1,0.2342
FolioSuite/planning/dispose/p02_08.lp-15-432.sm.gz,1,0.0957,0.6594,1,0.245
FolioSuite/planning/dispose/p02_07.lp-15-335.sm.gz,1,0.094,0.6627,1,0.2434
FolioSuite/planning/dispose/p02_05.lp-21-1841.sm.gz,1,0.0902,0.6718,1,0.238
FolioSuite/planning/dispose/p02_08.lp-18-7252.sm.gz,1,0.0965,0.6589,1,0.2446
FolioSuite/planning/dispose/p02_10.lp-23-1789.sm.gz,1,0.0999,0.6535,1,0.2466
FolioSuite/planning/dispose/p03_06.lp-18-6661.sm.gz,1,0.132,0.5978,1,0.2703
FolioSuite/planning/dispose/p02_09.lp-15-323.sm.gz,1,0.097,0.6567,1,0.2463
FolioSuite/planning/dispose/p04_03.lp-17-9681.sm.gz,1,0.1068,0.6703,1,0.2228
FolioSuite/planning/dispose/p04_05.lp-16-349.sm.gz,1,0.1266,0.631,1,0.2423
FolioSuite/planning/dispose/p04_03.lp-16-648.sm.gz,1,0.1071,0.6702,1,0.2228
FolioSuite/planning/dispose/p03_09.lp-18-7247.sm.gz,1,0.1414,0.5811,1,0.2775
FolioSuite/planning/dispose/p02_07.lp-16-209.sm.gz,1,0.0943,0.6625,1,0.2432
FolioSuite/planning/dispose/p03_03.lp-21-20100.sm.gz,1,0.1105,0.6359,1,0.2536
FolioSuite/searchTest-plain/stp_sequence3-ss1.lp.gz,1,0.6283,0.3533,1,0.0184
FolioSuite/searchTest-plain/stp_sequence3-ss2.lp.gz,1,?,?,?,?
FolioSuite/searchTest-plain/stp_sequence2-ss2.lp.gz,1,0.5903,0.3761,1,0.0336
FolioSuite/searchTest-plain/stp_sequence4-ss1.lp.gz,1,0.646,0.3425,1,0.0115
FolioSuite/searchTest-verbose/stv_sequence4-ss1.lp.gz,1,0.646,0.3425,1,0.0115
FolioSuite/searchTest-verbose/stv_sequence3-ss1.lp.gz,1,0.6283,0.3533,1,0.0184
FolioSuite/searchTest-verbose/stv_sequence2-ss1.lp.gz,1,0.5904,0.3758,1,0.0338
FolioSuite/searchTest-verbose/stv_sequence4-ss2.lp.gz,1,0.646,0.3426,1,0.0114
FolioSuite/searchTest-verbose/stv_sequence4-ss3.lp.gz,1,0.6459,0.3427,1,0.0114
