@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC

@DATA
ncf_8_16_4_d.3,1,0.655287,0.157369,0.92723,0.92723,0.481121,0.338065,0.331354,0.137198,0.641086,0.625654,0.776963,0.94191,0.257649,0.649737,0.649737,0.615137
ncf_8_16_4_d.4,1,0.655287,0.157369,0.92723,0.92723,0.481121,0.338065,0.331354,0.137198,0.641086,0.625654,0.776963,0.94191,0.257649,0.649737,0.649737,0.615137
ncf_8_16_4_d.5,1,0.628452,0.158159,0.787281,0.787281,0.440491,0.352159,0.344855,0.147668,0.640803,0.621849,0.760504,0.980404,0.267163,0.637044,0.637044,0.61658
ncf_8_16_4_d.6,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.344939,0.337785,0.141839,0.640803,0.624408,0.769595,0.960305,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_d.7,1,0.675271,0.157369,1.042289,1.042289,0.510353,0.328497,0.321976,0.129469,0.641086,0.629066,0.789087,0.915252,0.251208,0.658494,0.658494,0.613849
ncf_8_16_4_d.8,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.344939,0.337785,0.141839,0.640803,0.624408,0.769595,0.960305,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_d.9,1,0.65203,0.156587,0.914352,0.914352,0.47763,0.338407,0.331986,0.138373,0.641365,0.62435,0.775234,0.943597,0.257848,0.649237,0.649237,0.615631
ncf_8_16_4_edau.10,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.355689,0.337785,0.141839,0.643358,0.624408,0.769595,0.997327,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_edau.1,1,0.645296,0.157369,0.874429,0.874429,0.466504,0.353652,0.336043,0.141063,0.643968,0.623954,0.770921,0.993316,0.26087,0.645359,0.645359,0.615781
ncf_8_16_4_edau.2,1,0.627175,0.156587,0.790043,0.790043,0.441354,0.36145,0.343648,0.147982,0.642501,0.620135,0.760249,1.011053,0.265855,0.638344,0.638344,0.617233
ncf_8_16_4_edau.3,1,0.655287,0.157369,0.92723,0.92723,0.481121,0.348717,0.331354,0.137198,0.64501,0.625654,0.776963,0.982329,0.257649,0.649737,0.649737,0.615137
ncf_8_16_4_edau.4,1,0.655287,0.157369,0.92723,0.92723,0.481121,0.348717,0.331354,0.137198,0.64501,0.625654,0.776963,0.982329,0.257649,0.649737,0.649737,0.615137
ncf_8_16_4_edau.5,1,0.628452,0.158159,0.787281,0.787281,0.440491,0.363134,0.344855,0.147668,0.641786,0.621849,0.760504,1.013735,0.267163,0.637044,0.637044,0.61658
ncf_8_16_4_edau.6,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.355689,0.337785,0.141839,0.643358,0.624408,0.769595,0.997327,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_edau.7,1,0.675271,0.157369,1.042289,1.042289,0.510353,0.338848,0.321976,0.129469,0.647093,0.629066,0.789087,0.960162,0.251208,0.658494,0.658494,0.613849
ncf_8_16_4_edau.8,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.355689,0.337785,0.141839,0.643358,0.624408,0.769595,0.997327,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_edau.9,1,0.65203,0.156587,0.914352,0.914352,0.47763,0.349184,0.331986,0.138373,0.64509,0.62435,0.775234,0.983867,0.257848,0.649237,0.649237,0.615631
ncf_8_16_4_euad.10,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.322397,0.320128,0.141839,0.653632,0.624408,0.769595,0.930793,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_euad.1,1,0.645296,0.157369,0.874429,0.874429,0.466504,0.320588,0.318678,0.141063,0.653571,0.623954,0.770921,0.925407,0.26087,0.645359,0.645359,0.615781
ncf_8_16_4_euad.2,1,0.627175,0.156587,0.790043,0.790043,0.441354,0.324842,0.323254,0.147982,0.656701,0.620135,0.760249,0.946235,0.265855,0.638344,0.638344,0.617233
ncf_8_16_4_euad.3,1,0.655287,0.157369,0.92723,0.92723,0.481121,0.317549,0.315657,0.137198,0.651968,0.625654,0.776963,0.912412,0.257649,0.649737,0.649737,0.615137
ncf_8_16_4_euad.4,1,0.655287,0.157369,0.92723,0.92723,0.481121,0.317549,0.315657,0.137198,0.651968,0.625654,0.776963,0.912412,0.257649,0.649737,0.649737,0.615137
ncf_8_16_4_euad.5,1,0.628452,0.158159,0.787281,0.787281,0.440491,0.326981,0.32468,0.147668,0.656051,0.621849,0.760504,0.950666,0.267163,0.637044,0.637044,0.61658
ncf_8_16_4_euad.6,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.322397,0.320128,0.141839,0.653632,0.624408,0.769595,0.930793,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_euad.7,1,0.675271,0.157369,1.042289,1.042289,0.510353,0.311471,0.309616,0.129469,0.648761,0.629066,0.789087,0.886778,0.251208,0.658494,0.658494,0.613849
ncf_8_16_4_euad.8,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.322397,0.320128,0.141839,0.653632,0.624408,0.769595,0.930793,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_euad.9,1,0.65203,0.156587,0.914352,0.914352,0.47763,0.317288,0.315737,0.138373,0.652714,0.62435,0.775234,0.913621,0.257848,0.649237,0.649237,0.615631
ncf_8_16_4_u.10,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.333049,0.320128,0.141839,0.656764,0.624408,0.769595,0.970321,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_u.1,1,0.645296,0.157369,0.874429,0.874429,0.466504,0.331301,0.318678,0.141063,0.657046,0.623954,0.770921,0.966023,0.26087,0.645359,0.645359,0.615781
ncf_8_16_4_u.2,1,0.627175,0.156587,0.790043,0.790043,0.441354,0.33582,0.323254,0.147982,0.658424,0.620135,0.760249,0.983149,0.265855,0.638344,0.638344,0.617233
ncf_8_16_4_u.3,1,0.655287,0.157369,0.92723,0.92723,0.481121,0.328161,0.315657,0.137198,0.656494,0.625654,0.776963,0.955328,0.257649,0.649737,0.649737,0.615137
ncf_8_16_4_u.4,1,0.655287,0.157369,0.92723,0.92723,0.481121,0.328161,0.315657,0.137198,0.656494,0.625654,0.776963,0.955328,0.257649,0.649737,0.649737,0.615137
ncf_8_16_4_u.5,1,0.628452,0.158159,0.787281,0.787281,0.440491,0.337784,0.32468,0.147668,0.657597,0.621849,0.760504,0.986511,0.267163,0.637044,0.637044,0.61658
ncf_8_16_4_u.6,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.333049,0.320128,0.141839,0.656764,0.624408,0.769595,0.970321,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_u.7,1,0.675271,0.157369,1.042289,1.042289,0.510353,0.32188,0.309616,0.129469,0.655389,0.629066,0.789087,0.93404,0.251208,0.658494,0.658494,0.613849
ncf_8_16_4_u.8,1,0.643515,0.158159,0.860731,0.860731,0.462577,0.333049,0.320128,0.141839,0.656764,0.624408,0.769595,0.970321,0.262306,0.643643,0.643643,0.615609
ncf_8_16_4_u.9,1,0.65203,0.156587,0.914352,0.914352,0.47763,0.32801,0.315737,0.138373,0.657051,0.62435,0.775234,0.956438,0.257848,0.649237,0.649237,0.615631
nusmv.dme1-16.B-d4-shuffled,1,0.574622,0.333233,1,1,0.5,0.435985,0.420521,0.024864,0.576648,0.750227,0.956482,1.029843,0.403781,0.575089,0.575089,0.571355
nusmv.queue.B-d4-shuffled,1,0.613261,0.333323,1,1,0.5,0.403701,0.416848,0.036236,0.578724,0.750024,0.936586,0.958282,0.392343,0.577001,0.577001,0.571421
nusmv.reactor^1.C-d4-shuffled,1,0.555318,0.333321,1,1,0.5,0.402481,0.416241,0.04154,0.57865,0.750027,0.927304,0.955219,0.387041,0.577891,0.577891,0.57142
nusmv.reactor^2.C-d4-shuffled,1,0.55568,0.333321,1,1,0.5,0.402862,0.416282,0.041107,0.578664,0.750027,0.928062,0.956154,0.387474,0.577817,0.577817,0.57142
nusmv.reactor^5.C-f4-shuffled,1,0.554169,0.333321,1,1,0.5,0.403139,0.416344,0.040987,0.578623,0.750028,0.928271,0.956717,0.387593,0.577797,0.577797,0.57142
nusmv.syncarb10^2.B-f2,1,0.618768,0.333211,1,1,0.5,0.423027,0.420979,0.024827,0.576226,0.750275,0.956546,0.998237,0.403834,0.575066,0.575066,0.571339
nusmv.syncarb10^2.B-f3,1,0.616956,0.333248,1,1,0.5,0.421068,0.421072,0.024847,0.576139,0.750192,0.956513,0.993409,0.403787,0.575098,0.575098,0.571366
nusmv.syncarb10^2.B-f4,1,0.615987,0.333268,1,1,0.5,0.420006,0.421121,0.024857,0.576092,0.750147,0.956496,0.990795,0.403762,0.575115,0.575115,0.571381
nusmv.syncarb5^2.B-f4-shuffled,1,0.591671,0.333153,1,1,0.5,0.415802,0.418095,0.033851,0.577868,0.750406,0.940747,0.985004,0.394853,0.576474,0.576474,0.571296
nusmv.tcas^2.B-f2-shuffled,1,0.549012,0.333321,1,1,0.5,0.410411,0.417707,0.032422,0.578388,0.750028,0.94326,0.973434,0.396158,0.576372,0.576372,0.57142
nusmv.tcas^4.B-f3-shuffled,1,0.544632,0.333326,1,1,0.5,0.40862,0.417941,0.034212,0.577973,0.750017,0.940129,0.968231,0.394365,0.576669,0.576669,0.571423
nusmv.tcas-t^5.B-f2-shuffled,1,0.548496,0.333322,1,1,0.5,0.4092,0.417577,0.033127,0.578425,0.750026,0.942027,0.970646,0.395453,0.576488,0.576488,0.57142
nusmv.tcas-t^6.B-f3-shuffled,1,0.547038,0.333326,1,1,0.5,0.408563,0.418036,0.03375,0.577939,0.750016,0.940937,0.968019,0.394827,0.576593,0.576593,0.571423
par16-1-c-00-shuffled,1,0.577426,0.194289,0.879774,0.879774,0.468021,0.271349,0.322359,0.146407,0.639229,0.683752,0.753487,0.752137,0.277283,0.617429,0.617429,0.593912
par8-1-c-50-shuffled,1,0.558032,0.208914,1.002625,1.002625,0.500655,0.264857,0.311852,0.143179,0.636478,0.679924,0.75947,0.728585,0.26118,0.633825,0.633825,0.595265
par8-2-90-shuffled,1,0.583548,0.184907,0.994194,0.994194,0.498544,0.280255,0.317047,0.148099,0.631959,0.688337,0.74996,0.761479,0.260462,0.630373,0.630373,0.592299
par8-2-c-50-shuffled,1,0.560315,0.210664,1,1,0.5,0.264563,0.311483,0.143564,0.636855,0.679335,0.758907,0.728532,0.260962,0.633929,0.633929,0.595474
par8-3-c-00-shuffled,1,0.573285,0.194224,0.912424,0.912424,0.477103,0.270234,0.320924,0.144031,0.637858,0.684289,0.757411,0.746211,0.274861,0.620648,0.620648,0.593722
par8-3-c-90-shuffled,1,0.557709,0.226622,1.054118,1.054118,0.513173,0.260251,0.303869,0.144214,0.637112,0.674432,0.758523,0.717168,0.250763,0.643684,0.643684,0.597218
par8-4-90-shuffled,1,0.583919,0.184013,0.998705,0.998705,0.499676,0.280272,0.317087,0.147596,0.631668,0.68862,0.750767,0.76092,0.260396,0.630644,0.630644,0.5922
par8-4-c-90-shuffled,1,0.562203,0.225071,1.066667,1.066667,0.516129,0.260281,0.303653,0.143513,0.63638,0.675,0.759615,0.715804,0.249904,0.644723,0.644723,0.597015
par8-5-c-90-shuffled,1,0.558848,0.227773,1.059102,1.059102,0.514351,0.259934,0.303256,0.144221,0.637086,0.674087,0.758562,0.716242,0.249915,0.64452,0.64452,0.597341
Qq2k3k3v100v100m1000s10,1,0.111,1,1.014775,1.014775,0.503667,0.669333,0.502,0.248167,0.497444,1.011398,0.500838,1.331859,0.251,0.498,0.498,0.497167
Qq2k3k3v100v100m1000s1,1,0.101,1,0.973684,0.973684,0.493333,0.678667,0.509,0.253333,0.496222,1.004678,0.492148,1.347155,0.2545,0.491,0.491,0.498833
Qq2k3k3v100v100m1000s2,1,0.116,1,0.982816,0.982816,0.495667,0.665778,0.499333,0.252167,0.501889,0.99005,0.498176,1.336605,0.249667,0.500667,0.500667,0.5025
Qq2k3k3v100v100m1000s3,1,0.128,1,0.984127,0.984127,0.496,0.680889,0.510667,0.252,0.494222,1.013423,0.492617,1.346221,0.255333,0.489333,0.489333,0.496667
Qq2k3k3v100v100m1000s4,1,0.119,1,1.009377,1.009377,0.502333,0.649778,0.487333,0.248833,0.507667,0.979545,0.507423,1.319792,0.243667,0.512667,0.512667,0.505167
Qq2k3k3v100v100m1000s5,1,0.114,1,0.976285,0.976285,0.494,0.660444,0.495333,0.253,0.505111,0.978892,0.49934,1.334531,0.247667,0.504667,0.504667,0.505333
Qq2k3k3v100v100m1000s6,1,0.13,1,1.054795,1.054795,0.513333,0.669333,0.502,0.243333,0.494222,1.031144,0.505755,1.323374,0.251,0.498,0.498,0.492333
Qq2k3k3v100v100m1000s7,1,0.114,1,0.965924,0.965924,0.491333,0.665778,0.499333,0.254333,0.503333,0.981506,0.496037,1.340492,0.249667,0.500667,0.500667,0.504667
Qq2k3k3v100v100m1000s8,1,0.122,1,1.03666,1.03666,0.509,0.675111,0.506333,0.2455,0.492778,1.031144,0.501354,1.330997,0.253167,0.493667,0.493667,0.492333
Qq2k3k3v100v100m1000s9,1,0.11,1,0.956947,0.956947,0.489,0.668,0.501,0.2555,0.503,0.980198,0.494059,1.344064,0.2505,0.499,0.499,0.505
Qq2k3k3v100v100m1200s10,1,0.109167,1,1.003339,1.003339,0.500833,0.661111,0.495833,0.249583,0.5025,0.993355,0.502492,1.328867,0.247917,0.504167,0.504167,0.501667
Qq2k3k3v100v100m1200s1,1,0.105,1,0.99005,0.99005,0.4975,0.678889,0.509167,0.25125,0.494722,1.013423,0.494128,1.343595,0.254583,0.490833,0.490833,0.496667
Qq2k3k3v100v100m1200s2,1,0.118333,1,0.969365,0.969365,0.492222,0.669259,0.501944,0.253889,0.501296,0.988401,0.495167,1.341998,0.250972,0.498056,0.498056,0.502917
Qq2k3k3v100v100m1200s3,1,0.128333,1,0.980198,0.980198,0.495,0.681481,0.511111,0.2525,0.494259,1.012297,0.491895,1.347492,0.255556,0.488889,0.488889,0.496944
Qq2k3k3v100v100m1200s4,1,0.115,1,1.01005,1.01005,0.5025,0.646667,0.485,0.24875,0.509167,0.975309,0.508642,1.317487,0.2425,0.515,0.515,0.50625
Qq2k3k3v100v100m1200s5,1,0.114167,1,0.98895,0.98895,0.497222,0.655556,0.491667,0.251389,0.506481,0.978022,0.502747,1.32833,0.245833,0.508333,0.508333,0.505556
Qq2k3k3v100v100m1200s6,1,0.126667,1,1.037351,1.037351,0.509167,0.67,0.5025,0.245417,0.495278,1.023609,0.503373,1.327463,0.25125,0.4975,0.4975,0.494167
Qq2k3k3v100v100m1200s7,1,0.115833,1,1.001112,1.001112,0.500278,0.667778,0.500833,0.249861,0.499352,1.002225,0.499722,1.333827,0.250417,0.499167,0.499167,0.499444
Qq2k3k3v100v100m1200s8,1,0.125,1,1.050114,1.050114,0.512222,0.686296,0.514722,0.243889,0.486111,1.055381,0.498715,1.335495,0.257361,0.485278,0.485278,0.486528
Qq2k3k3v100v100m1200s9,1,0.113333,1,0.946998,0.946998,0.486389,0.674444,0.505833,0.256806,0.500648,0.984564,0.490353,1.35064,0.252917,0.494167,0.494167,0.503889
Qq2k3k3v100v100m1400s10,1,0.112143,1,1.019231,1.019231,0.504762,0.659048,0.494286,0.247619,0.502222,0.998097,0.505233,1.32398,0.247143,0.505714,0.505714,0.500476
Qq2k3k3v100v100m1400s1,1,0.102857,1,0.958955,0.958955,0.489524,0.67619,0.507143,0.255238,0.49873,0.993355,0.49122,1.348955,0.253571,0.492857,0.492857,0.501667
Qq2k3k3v100v100m1400s2,1,0.11,1,0.955307,0.955307,0.488571,0.670476,0.502857,0.255714,0.501905,0.983003,0.492918,1.34608,0.251429,0.497143,0.497143,0.504286
Qq2k3k3v100v100m1400s3,1,0.127143,1,0.985816,0.985816,0.496429,0.677143,0.507857,0.251786,0.495952,1.008608,0.494261,1.34341,0.253929,0.492143,0.492143,0.497857
Qq2k3k3v100v100m1400s4,1,0.111429,1,0.991465,0.991465,0.497857,0.651746,0.48881,0.251071,0.508175,0.973684,0.504464,1.325157,0.244405,0.51119,0.51119,0.506667
Qq2k3k3v100v100m1400s5,1,0.120714,1,1.017291,1.017291,0.504286,0.660317,0.495238,0.247857,0.501746,0.999048,0.504522,1.325263,0.247619,0.504762,0.504762,0.500238
Qq2k3k3v100v100m1400s6,1,0.125714,1,1.032914,1.032914,0.508095,0.666349,0.499762,0.245952,0.49746,1.015839,0.5042,1.325963,0.249881,0.500238,0.500238,0.496071
Qq2k3k3v100v100m1400s7,1,0.118571,1,0.998097,0.998097,0.499524,0.675238,0.506429,0.250238,0.495873,1.011976,0.496527,1.339421,0.253214,0.493571,0.493571,0.497024
Qq2k3k3v100v100m1400s8,1,0.115,1,1.022147,1.022147,0.505476,0.679683,0.509762,0.247262,0.491667,1.030948,0.497824,1.33708,0.254881,0.490238,0.490238,0.492381
Qq2k3k3v100v100m1400s9,1,0.110714,1,0.937269,0.937269,0.48381,0.677778,0.508333,0.258095,0.499841,0.984408,0.487834,1.355125,0.254167,0.491667,0.491667,0.503929
Qq2k3k3v100v100m1600s10,1,0.11125,1,1.009209,1.009209,0.502292,0.663611,0.497708,0.248854,0.500764,1,0.502292,1.329253,0.248854,0.502292,0.502292,0.5
Qq2k3k3v100v100m1600s1,1,0.103125,1,0.972062,0.972062,0.492917,0.674444,0.505833,0.253542,0.498472,0.997503,0.49355,1.34478,0.252917,0.494167,0.494167,0.500625
Qq2k3k3v100v100m1600s2,1,0.1075,1,0.944107,0.944107,0.485625,0.669167,0.501875,0.257188,0.503542,0.975309,0.491975,1.347881,0.250937,0.498125,0.498125,0.50625
Qq2k3k3v100v100m1600s3,1,0.128125,1,0.991701,0.991701,0.497917,0.675833,0.506875,0.251042,0.496111,1.009629,0.495499,1.341235,0.253437,0.493125,0.493125,0.497604
Qq2k3k3v100v100m1600s4,1,0.10875,1,1,1,0.5,0.653889,0.490417,0.25,0.506389,0.981015,0.504746,1.324705,0.245208,0.509583,0.509583,0.504792
Qq2k3k3v100v100m1600s5,1,0.12,1,1.01596,1.01596,0.503958,0.665556,0.499167,0.248021,0.499236,1.00627,0.502403,1.329081,0.249583,0.500833,0.500833,0.498438
Qq2k3k3v100v100m1600s6,1,0.126875,1,1.025316,1.025316,0.50625,0.672778,0.504583,0.246875,0.494861,1.021904,0.500842,1.331867,0.252292,0.495417,0.495417,0.494583
Qq2k3k3v100v100m1600s7,1,0.11875,1,1.008368,1.008368,0.502083,0.675,0.50625,0.248958,0.495139,1.016807,0.497899,1.337001,0.253125,0.49375,0.49375,0.495833
Qq2k3k3v100v100m1600s8,1,0.120625,1,1.023609,1.023609,0.505833,0.684444,0.513333,0.247083,0.489167,1.039082,0.496177,1.339859,0.256667,0.486667,0.486667,0.490417
Qq2k3k3v100v100m1600s9,1,0.115625,1,0.950427,0.950427,0.487292,0.676667,0.5075,0.256354,0.499236,0.989637,0.489948,1.351269,0.25375,0.4925,0.4925,0.502604
Qq2k3k3v100v100m1800s10,1,0.109444,1,1.007435,1.007435,0.501852,0.660494,0.49537,0.249074,0.502469,0.99446,0.503232,1.327543,0.247685,0.50463,0.50463,0.501389
Qq2k3k3v100v100m1800s1,1,0.107222,1,0.98895,0.98895,0.497222,0.677037,0.507778,0.251389,0.495741,1.01005,0.494696,1.342637,0.253889,0.492222,0.492222,0.4975
Qq2k3k3v100v100m1800s2,1,0.106667,1,0.945245,0.945245,0.485926,0.672099,0.504074,0.257037,0.501975,0.980198,0.491016,1.349529,0.252037,0.495926,0.495926,0.505
Qq2k3k3v100v100m1800s3,1,0.125,1,0.993355,0.993355,0.498333,0.673333,0.505,0.250833,0.497222,1.006689,0.496656,1.339227,0.2525,0.495,0.495,0.498333
Qq2k3k3v100v100m1800s4,1,0.111111,1,1.011173,1.011173,0.502778,0.655556,0.491667,0.248611,0.50463,0.98895,0.505525,1.323364,0.245833,0.508333,0.508333,0.502778
Qq2k3k3v100v100m1800s5,1,0.115556,1,0.99852,0.99852,0.49963,0.659012,0.494259,0.250185,0.503951,0.987852,0.502669,1.328522,0.24713,0.505741,0.505741,0.503056
Qq2k3k3v100v100m1800s6,1,0.123889,1,1.040045,1.040045,0.509815,0.66963,0.502222,0.245093,0.495247,1.024367,0.503843,1.326648,0.251111,0.497778,0.497778,0.493981
Qq2k3k3v100v100m1800s7,1,0.119444,1,1.000741,1.000741,0.500185,0.679753,0.509815,0.249907,0.493395,1.020202,0.495137,1.341781,0.254907,0.490185,0.490185,0.495
Qq2k3k3v100v100m1800s8,1,0.117222,1,1.018692,1.018692,0.50463,0.682963,0.512222,0.247685,0.490309,1.034281,0.496139,1.339954,0.256111,0.487778,0.487778,0.491574
Qq2k3k3v100v100m1800s9,1,0.115,1,0.950867,0.950867,0.487407,0.672593,0.504444,0.256296,0.501235,0.983835,0.49155,1.348515,0.252222,0.495556,0.495556,0.504074
Qq2k3k3v100v100m2000s10,1,0.1075,1,0.994681,0.994681,0.498667,0.662222,0.496667,0.250667,0.502667,0.99071,0.500995,1.331546,0.248333,0.503333,0.503333,0.502333
Qq2k3k3v100v100m2000s1,1,0.107,1,0.988731,0.988731,0.497167,0.675111,0.506333,0.251417,0.496722,1.007025,0.495401,1.341428,0.253167,0.493667,0.493667,0.49825
Qq2k3k3v100v100m2000s2,1,0.1095,1,0.949318,0.949318,0.487,0.671556,0.503667,0.2565,0.501889,0.981506,0.491744,1.348204,0.251833,0.496333,0.496333,0.504667
Qq2k3k3v100v100m2000s3,1,0.12,1,0.977587,0.977587,0.494333,0.673111,0.504833,0.252833,0.498667,0.998335,0.494754,1.342642,0.252417,0.495167,0.495167,0.500417
Qq2k3k3v100v100m2000s4,1,0.11,1,1.004008,1.004008,0.501,0.653778,0.490333,0.2495,0.506111,0.982816,0.505288,1.323735,0.245167,0.509667,0.509667,0.504333
Qq2k3k3v100v100m2000s5,1,0.1155,1,1.006018,1.006018,0.5015,0.661778,0.496333,0.24925,0.501944,0.995676,0.502578,1.328723,0.248167,0.503667,0.503667,0.501083
Qq2k3k3v100v100m2000s6,1,0.1225,1,1.037351,1.037351,0.509167,0.674222,0.505667,0.245417,0.493167,1.030113,0.501776,1.330264,0.252833,0.494333,0.494333,0.492583
Qq2k3k3v100v100m2000s7,1,0.1195,1,0.994018,0.994018,0.4985,0.677778,0.508333,0.25075,0.494944,1.013761,0.49505,1.341987,0.254167,0.491667,0.491667,0.496583
Qq2k3k3v100v100m2000s8,1,0.115,1,1.014775,1.014775,0.503667,0.682889,0.512167,0.248167,0.490667,1.032176,0.495682,1.34075,0.256083,0.487833,0.487833,0.492083
Qq2k3k3v100v100m2000s9,1,0.1165,1,0.96528,0.96528,0.491167,0.673778,0.505333,0.254417,0.499389,0.993024,0.492941,1.345911,0.252667,0.494667,0.494667,0.50175
Qq2k3k3v100v100m400s10,1,0.1025,1,1,1,0.5,0.661111,0.495833,0.25,0.502778,0.991701,0.502075,1.329609,0.247917,0.504167,0.504167,0.502083
Qq2k3k3v100v100m400s1,1,0.11,1,0.976936,0.976936,0.494167,0.694444,0.520833,0.252917,0.488056,1.030457,0.486464,1.356484,0.260417,0.479167,0.479167,0.4925
Qq2k3k3v100v100m400s2,1,0.1175,1,1.006689,1.006689,0.501667,0.675556,0.506667,0.249167,0.495,1.016807,0.497479,1.337734,0.253333,0.493333,0.493333,0.495833
Qq2k3k3v100v100m400s3,1,0.1325,1,0.99005,0.99005,0.4975,0.688889,0.516667,0.25125,0.489722,1.02874,0.490279,1.350027,0.258333,0.483333,0.483333,0.492917
Qq2k3k3v100v100m400s4,1,0.1125,1,0.996672,0.996672,0.499167,0.628889,0.471667,0.250417,0.519167,0.94332,0.51336,1.307915,0.235833,0.528333,0.528333,0.514583
Qq2k3k3v100v100m400s5,1,0.1,1,0.976936,0.976936,0.494167,0.653333,0.49,0.252917,0.508611,0.968827,0.502051,1.329565,0.245,0.51,0.51,0.507917
Qq2k3k3v100v100m400s6,1,0.135,1,1.076125,1.076125,0.518333,0.666667,0.5,0.240833,0.493889,1.037351,0.509338,1.317234,0.25,0.5,0.5,0.490833
Qq2k3k3v100v100m400s7,1,0.12,1,0.976936,0.976936,0.494167,0.672222,0.504167,0.252917,0.499167,0.996672,0.495008,1.342207,0.252083,0.495833,0.495833,0.500833
Qq2k3k3v100v100m400s8,1,0.1275,1,1.020202,1.020202,0.505,0.648889,0.486667,0.2475,0.507222,0.983471,0.509091,1.316798,0.243333,0.513333,0.513333,0.504167
Qq2k3k3v100v100m400s9,1,0.11,1,1.01005,1.01005,0.5025,0.654444,0.490833,0.24875,0.505278,0.986755,0.505795,1.322852,0.245417,0.509167,0.509167,0.503333
Qq2k3k3v100v100m600s10,1,0.106667,1,1.006689,1.006689,0.501667,0.665926,0.499444,0.249167,0.499815,1.002225,0.501112,1.331359,0.249722,0.500556,0.500556,0.499444
Qq2k3k3v100v100m600s1,1,0.1,1,0.971522,0.971522,0.492778,0.673333,0.505,0.253611,0.499074,0.995565,0.493902,1.344177,0.2525,0.495,0.495,0.501111
Qq2k3k3v100v100m600s2,1,0.11,1,0.958651,0.958651,0.489444,0.656296,0.492222,0.255278,0.508704,0.963993,0.498636,1.335846,0.246111,0.507778,0.507778,0.509167
Qq2k3k3v100v100m600s3,1,0.121667,1,1.020202,1.020202,0.505,0.66963,0.502222,0.2475,0.496852,1.01455,0.501399,1.33088,0.251111,0.497778,0.497778,0.496389
Qq2k3k3v100v100m600s4,1,0.116667,1,1.013423,1.013423,0.503333,0.645185,0.483889,0.248333,0.50963,0.974767,0.5096,1.31571,0.241944,0.516111,0.516111,0.506389
Qq2k3k3v100v100m600s5,1,0.116667,1,1.013423,1.013423,0.503333,0.659259,0.494444,0.248333,0.502593,0.995565,0.504435,1.325391,0.247222,0.505556,0.505556,0.501111
Qq2k3k3v100v100m600s6,1,0.125,1,1.073733,1.073733,0.517778,0.662963,0.497222,0.241111,0.495926,1.030457,0.510434,1.315209,0.248611,0.502778,0.502778,0.4925
Qq2k3k3v100v100m600s7,1,0.116667,1,0.980198,0.980198,0.495,0.668148,0.501111,0.2525,0.500926,0.992252,0.496956,1.338776,0.250556,0.498889,0.498889,0.501944
Qq2k3k3v100v100m600s8,1,0.131667,1,1.047782,1.047782,0.511667,0.665185,0.498889,0.244167,0.496852,1.021336,0.506457,1.322046,0.249444,0.501111,0.501111,0.494722
Qq2k3k3v100v100m600s9,1,0.121667,1,1.004454,1.004454,0.501111,0.664444,0.498333,0.249444,0.500741,0.99889,0.501388,1.330861,0.249167,0.501667,0.501667,0.500278
Qq2k3k3v100v100m800s10,1,0.11,1,1.025316,1.025316,0.50625,0.664444,0.498333,0.246875,0.499028,1.009209,0.503977,1.32631,0.249167,0.501667,0.501667,0.497708
