@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC

@DATA
SAT_RACE2008/anbul-dated-5-15-u.cnf,1,0.5939,0.1704,0.6355,0.2234,0.2023,3.1086,0.6685,0.9031,0.8014,0.7895,1.0111,0.1578,0.7491,0.5278,0.0319,1.3593,2.7792,0.8561,0.2459,0.161,2.5387,0.5794,0.052,120,120,0.3625,0.0253,120,0,0,0,15584,1.041,15584,100.5,0.6931,120,15655.7,0.9905,81,0,0.015,0.0123,0.7525,0,15510,81,0,81,0,0,0.0001,0.49,0.0001,0.0128,0.4931,0.0003,0.727,0,0.194,697321,0.0001,0.4839,0.0345
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0.401,0.0718,0.7812,0.3948,0.3646,3.7986,0.5203,0.5813,0.8867,0.9487,1.9839,0.249,0.6514,0.6507,0.1091,1.9957,4.1473,0.9498,0.249,0.2492,3.1744,0.4575,0.1596,0,0,0.3373,0.073,0,0,0,0,0,0.9215,0,0,0.6492,0,0,1,0,0,0.0404,0,0,0,0,0,?,0,0,0,?,2.3254,0.0052,0.0233,4.1274,?,0,0,0,1254773,0.0079,5.6882,0.0235
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-uns-2.0-02.cnf,1,0.88,0.0633,0.9346,0.7543,0.4806,4.0364,0.6582,0.923,0.9681,0.9862,0.7058,0.2563,0.9118,0.7909,0.2332,1.1305,4.305,0.986,0.3185,0.2999,4.0131,0.3515,0.2758,678,183,0.7314,0.0786,41,0,0,0,6184,0.5724,0,61.4783,0.6775,13,6184,1,5,0,0.0631,1.4142,0.4176,0,0,3,?,3,0,0,?,2.8409,0.0308,0.0086,3.9504,?,0.9197,0,2.3198,542253,0.0292,3.3515,0.1073
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.2182,0.2408,0.1765,0.097,0.3216,2.1014,0.9885,0.8797,0.3348,0.5,0.9578,0.0924,0.5005,0.2421,0.0724,1.1962,2.4462,0.5712,0.0784,0.2529,2.008,0.8147,0.0341,2221,2160,0.3438,0.0562,1800,204,203.943,217,204,0.8381,216,1267.0769,0.8127,1001,203.694,0.83,777,0.0558,0.0492,0.0545,0.2729,0,191,742,0.0012,688,192,0.2598,0.0041,0.569,0.008,0.0456,0.2977,0.0298,0.2992,0.0017,0.4298,4732,0.006,0.578,0.0643
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0.1646,0.1524,0.4495,0.1652,0.3151,3.001,0.3234,0.5858,0.5997,0.9989,1.4231,0.1209,0.4893,0.3962,0.1556,1.4746,2.976,0.678,0.1626,0.1429,1.7932,0.592,0.0624,0,0,0.3745,0.1304,0,0,0,0,0,0.552,0,0,0.86,0,0,0.9996,0,0,0.0902,0,0,0,0,0,?,0,0,0,?,8.9522,0.0117,0.0889,10.3165,?,0,0,0,1529045,0.0144,13.7478,0.0487
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0.4233,0.1619,0.7375,0.3665,0.4958,3.0313,0.7313,0.8494,0.9333,1,1.2545,0.1727,0.4774,0.6418,0.1291,1.4959,3.1201,0.9919,0.1528,0.1487,2.5546,0.4977,0.1241,0,0,0.5183,0.0758,0,0,0,0,18178,0.748,18248,0,0.6172,0,13652,1,0,0,0.0482,0.6667,0,0,0,0,?,0,0,0,?,2.0724,0.0076,0.0214,2.591,?,1.0131,0,0,1118066,0.0094,1.7458,0.0531
SAT_RACE2008/cmu-bmc-barrel6.cnf,1,0.1614,0.1325,0.1699,0.0077,0.3335,1.4903,0.9802,0.5641,0.8923,0.8783,1.2493,0.2281,0.5529,0.4146,0.205,1.7604,1.6525,0.894,0.1338,0.5205,1.6859,1.003,0.0002,3307,3307,0.3451,0.1619,3012,172,171.139,184,171,0.7494,184,2522.5714,0.6865,2581,171.19,1,2309,0.0617,0.1223,0.0575,0.1651,0,158,1300,0.0031,1300,159,0.3001,0.022,0.9232,0.0528,0.1563,0.5465,0.6569,0.4693,0.0013,0.2352,8931,0.0508,0.9029,0.109
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,0.1104,0.1892,0.0484,0.0134,0.2705,1.2747,0.0924,0.6279,0.3532,0.6667,0.9672,0.056,0.5247,0.1721,0.0869,1.1452,2.5795,0.5343,0.0342,0.0296,2.2536,1.1966,0.0037,0,0,0.3846,0.0675,0,0,0,0,28801,0.5413,28801,0,0.9348,0,28801,0.9411,0,0,0.0506,0,0,0,28801,0,?,0,0,0,?,3.2568,0.007,0.0406,2.2361,?,0,0,0,1008603,0.0074,3.138,0.0471
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,1,0.3615,0.0869,0.8151,0.4325,0.4697,2.0088,0.4032,0.4887,0.8283,0.9375,1.8766,0.2432,0.416,0.6221,0.2035,2.0364,2.7583,0.8578,0.1607,0.1126,2.1772,0.4738,0.0943,982,604,0.6512,0.104,448,1909,1845.42,1938,1896,0.4998,1943,355.8,0.906,341,1876.47,0.9935,213,0.1802,0.0946,0.118,0.4774,0,1872,154,?,49,1856,0.3223,?,1.4935,0.0089,0.0989,2.0667,?,0.3606,0.0001,0.5522,160469,0.011,2.2279,0.0926
SAT_RACE2008/ibm-2002-22r-k80.cnf,1,0.541,0.1378,0.6564,0.3583,0.4742,3.6848,0.1377,0.6817,0.8337,1,1.6016,0.1665,0.6074,0.5856,0.1085,1.9393,3.6656,0.9194,0.22,0.0383,3.0074,0.4883,0.1328,337,337,0.372,0.0513,220,0,0,0,22515,1.0216,22605,143,1.6079,137,16932,1,11,0,0.0383,0.6667,0.5661,0,0,10,?,10,0,0,?,0.9804,0.0007,0.0183,1.1994,?,1.3481,0,0.8774,852379,0.0007,1.2184,0.029
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0.2671,0.214,0.2573,0.1464,0.4592,2.2843,0.5725,0.826,0.5153,0.8483,1.221,0.1814,0.5216,0.2938,0.1325,1.3966,2.1095,0.5304,0.1641,0.24,1.7529,0.701,0.01,153,153,0.4387,0.0977,153,0,0,0,0,0.7789,0,153,0.5627,153,0,0.9314,153,0,0.0606,0,0,0,0,153,?,153,0,0,?,3.0828,0.0022,0.0305,2.378,?,0,0,0,598619,0.0021,1.6769,0.0826
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0.5038,0.1247,0.3994,0.1047,0.2529,3.2097,0.4364,0.9377,0.738,1,0.9574,0.1632,0.7152,0.4245,0.036,1.2685,3.2614,0.8445,0.2024,0.1866,3.0606,0.752,0.0026,97,97,0.3625,0.021,56,0,0,0,23631.5,0.9665,23602,26.5714,0.7146,9,23631.5,1,4,0,0.0121,0.0018,0.6021,0,23602,2,?,2,0,0,?,0.5834,0.0001,0.0045,0.645,?,0.3209,0,1.2641,1262609,0.0001,0.691,0.0027
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c8b_i.cnf,1,0.1282,0.1428,0.5806,0.2779,0.4309,3.1276,0.4102,0.5565,0.785,0.957,1.6069,0.1606,0.52,0.5393,0.1525,1.7195,3.3463,0.937,0.1892,0.0784,2.8839,0.557,0.0868,951,790,0.3586,0.1117,784,1533,1497.84,1572,1527,0.7262,1569,659.6818,0.7263,661,1512.25,1,569,0.1478,0.0714,0.1073,0.283,0.0001,1482,487,?,428,1467,0.4414,?,1.189,0.0082,0.0549,1.3232,?,0.5907,0.0002,0.2047,95005,0.0147,1.4277,0.0794
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,0.4719,0.1567,0.5865,0.2238,0.305,2.7545,0.5978,0.7833,0.9158,0.8889,1.27,0.2412,0.7037,0.564,0.0867,1.4569,2.6179,0.9827,0.2221,0.1934,2.3768,0.6148,0.0553,0,0,0.2812,0.0585,0,0,0,0,0,1.091,0,0,0.6365,0,0,1,0,0,0.037,0,0,0,0,0,?,0,0,0,?,12.4845,0.0155,0.0221,10.6282,?,0,0,0,4426834,0.0215,15.7756,0.0404
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04.cnf,1,0.7405,0.0811,0.8739,0.7109,0.2072,3.988,0.9817,0.8402,0.9415,0.8857,1.155,0.2225,0.8224,0.7685,0.071,1.6003,3.9397,0.9717,0.3439,0.2437,3.5822,0.3327,0.2804,3164,3164,0.543,0.0171,3164,2012,1935.56,2054,2023,0.8268,2075,3035,0.6136,3059,1982.47,0.9993,3011,0.2009,0.0181,0.1571,0.1614,0.0019,1981,2906,?,2906,1949,0.4727,?,1.5991,0.0201,0.0019,2.2171,?,0.2014,0.0001,0.0306,66654,0.0225,1.8252,0.1068
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_14_UNSAT.cnf,1,0.0152,0.0063,0.4888,0.3329,0.1938,2.5069,0.7818,0.9337,0.7568,0.922,0.3918,0.2967,0.9337,0.5227,0.035,0.6025,4.0692,0.9586,0.2609,0.5518,3.9546,0.5678,0.0707,816,816,0.4491,0.0039,816,665,459,665,663,0.5626,663,736.5,0,816,453.333,0.9822,657,0.8675,0.0089,0.8668,0.0187,0.0001,0,657,?,657,0,0.8972,?,1.0213,0.0034,0,1.1474,?,0.9164,0,0.1079,300446,0.0088,0.8901,0
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,0.8664,0.0503,1,0.9702,0.5,2.9827,0.1167,0.9106,1,0.9688,0.7386,0.2785,0.9141,0.9393,0.1777,1.1132,3.5214,1,0.3076,0.1076,3.2977,0.1871,0.8514,0,0,0.7451,0.0363,0,0,0,0,0,0.5468,0,0,0,0,0,1,0,0,0.0422,0,0,0,0,0,?,0,0,0,?,3.7711,0.0049,0,5.21,?,0,0,0,9927770,0.0032,4.4882,0
SAT_RACE2006/SAT-Race-Benchmarks/maris-s03-gripper11.cnf,1,0.9164,0.1185,0.7916,0.7337,0.3144,1.7838,0.5471,0.9225,0.9571,0.9216,0.3357,0.2615,0.9164,0.7714,0.1007,0.9092,1.3235,0.9572,0.473,0.1698,1.5596,0.253,0.4354,1221,981,0.6577,0.0998,731,952.5,947.955,982,954,0.6893,984,642.6429,2.4014,604,950.763,1,489,0.0754,0.0632,0.0678,0.3602,0.0557,925,432,0.0001,387,924,0.7322,0.0005,0.5187,0.0046,0.077,0.6808,0.0188,0.2869,0.0003,0.3178,27199,0.003,0.8424,0.1626
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.5497,0.1536,0.7472,0.2511,0.0912,2.8965,0.6263,0.863,0.863,0.8,1.0832,0.1478,0.7052,0.5737,0.0499,1.4231,3.0005,0.901,0.2293,0.1523,2.67,0.5825,0.0509,10,8,0.4095,0.0373,1,0,0,0,37546,0.9208,37546,2.25,0,1,37546,1,1,0,0.0196,0,1.8416,0,37546,1,?,0,0,0,?,0.6325,0.0001,0.0068,0.7117,?,0,0,1.3593,1019221,0.0001,0.8427,0
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-5.cnf,1,0.0724,0.17,0.0107,0.0001,0.1579,0.9786,0.075,0.5427,0.0889,0.3333,0.9028,0.0385,0.5294,0.0823,0.0483,1.0064,2.368,0.367,0.0207,0.0345,2.0704,1.7381,0,505,319,0.4053,0.0407,243,5198,5198,5173,5185,0.4132,5234,214.2647,0.9644,198,5177.5,0.6755,164,0.0068,0.0312,0.0114,0.1387,0,5053,139,0,107,5173,0.8595,0.0002,0.486,0.0002,0.0291,0.6044,0.0005,0.9949,0,0.3714,273520,0.0005,0.5867,0.0507
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.9876,0.1467,0.9186,0.5847,0.5906,1.3643,0.381,0.988,0.9641,1,0.0857,0.2358,0.9876,0.7892,0.4215,0.7456,1.3872,0.9863,0.3598,0.2847,1.3631,0.3328,0.4178,0,0,0.3959,0.3173,0,0,0,0,0,1.2309,0,0,0.5623,0,0,1,0,0,0.1733,0,0,0,0,0,?,0,0,0,?,0.7623,0.0006,0.1049,3.3383,?,1.3544,0,0,3869060,0.0004,4.0093,0.0069
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.5243,0.1468,0.7926,0.3512,0.0861,2.9027,0.5939,0.8684,0.8883,0.8333,1.092,0.1493,0.6977,0.6475,0.0461,1.4142,3.068,0.9504,0.2236,0.1977,2.7578,0.4739,0.1663,0,0,0.4012,0.0342,0,0,0,0,51062,0.9157,51062,0,0.6211,0,51062,1,0,0,0.0186,0,0,0,51062,0,?,0,0,0,?,0.6447,0.0001,0.0094,0.7304,?,0,0,0,1374599,0.0001,0.8378,0.004
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0.5236,0.1469,0.7802,0.3056,0.0812,2.8561,0.4749,0.8661,0.8861,0.8333,1.0934,0.148,0.6966,0.6212,0.0472,1.4149,3.004,0.9314,0.2256,0.1352,2.6923,0.5137,0.1322,0,0,0.4026,0.0353,0,0,0,0,44841,0.9127,44841,0,0.7356,0,44841,1,0,0,0.0193,0,0,0,44841,0,?,0,0,0,?,0.6555,0.0001,0.0094,0.7408,?,0,0,0,1190619,0.0001,0.8492,0.0294
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.0-7.cnf,1,0.8385,0.0302,0.9967,0.8727,0.5,4.2533,0.5936,0.9559,1,0.9716,0.7001,0.2722,0.955,0.8623,0.3483,1.0469,4.8616,1,0.4721,0.2366,4.7172,0.2871,0.4553,401,401,0.7597,0.0811,401,0,0,0,0,0.5083,0,351,0,401,0,1,301,0,0.0821,0,0.0076,0,0,301,?,301,0,0,?,2.1164,0.0124,0.0026,2.8108,?,0,0,0.1425,711050,0.016,2.2581,0
SAT_Competition2007/industrial/industrial/narain/clauses-8.cnf,1,0.5361,0.2059,0.9116,0.8251,0.5,1.7972,0.6435,0.7837,0.9751,0.9994,1.2359,0.1574,0.8946,0.8709,0.2967,1.2799,1.3348,0.9786,0.3221,0.5576,1.7338,0.1959,0.779,0,0,0.397,0.1473,0,0,0,0,0,1.0819,0,0,0.5004,0,0,0.9998,0,0,0.1138,0,0,0,0,0,?,0,0,0,?,5.2702,0.0097,0.1084,18.3064,?,0,0,0,5687554,0.014,23.6939,0.0435
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0.0265,0.0102,0.5672,0.4329,0.114,2.6432,0.8724,0.8779,0.6128,0.9398,0.6203,0.2785,0.8779,0.5421,0.0068,0.7803,4.1354,0.9294,0.3085,0.4949,4.0222,0.4203,0.1724,4686,4686,0.5108,0.0001,4686,248,237.828,260,250,0.574,267,4686,0.8628,4686,240.143,0.9697,4686,0.1996,0.0032,0.2027,0,0.002,230,4686,?,4686,226,0.5051,?,0.8371,0.0064,0,1.1087,?,0.2401,0.0001,0,63345,0.0215,0.8838,0.1555
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.2182,0.2408,0.1765,0.097,0.3216,2.1014,0.988,0.8797,0.3348,0.5,0.9578,0.0924,0.5005,0.2421,0.0724,1.1962,2.4462,0.5712,0.0784,0.2546,2.008,0.8147,0.0341,2221,2221,0.3438,0.0562,1908,203,203.448,216,203,0.8381,216,1341.2,0.8127,1247,203.567,0.83,777,0.0564,0.0492,0.0482,0.2937,0,191,742,0.0012,688,191,0.2669,0.0041,0.569,0.008,0.0456,0.2977,0.0298,0.2853,0.0017,0.4366,4732,0.006,0.578,0.0643
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,0.7426,0.0808,0.8718,0.7081,0.2146,4.0084,0.9266,0.841,0.9416,0.8841,1.1497,0.2222,0.8232,0.7678,0.0692,1.5953,3.9501,0.9703,0.3446,0.2394,3.5933,0.3302,0.2902,3615,3615,0.5461,0.017,3615,2048,1978.69,2091,2045,0.8221,2096,3206.3333,0.6129,3375,2012.21,0.9993,2629,0.1932,0.0181,0.1412,0.1337,0.0006,1998,2629,?,2629,2003,0.4423,?,1.5913,0.0199,0.0019,2.2027,?,0.1989,0.0001,0.1309,67586,0.0222,1.8082,0.1068
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf,1,0.2983,0.2105,0.3114,0.1464,0.3748,2.8812,0.9919,0.7638,0.4978,0.7391,1.4418,0.1826,0.5498,0.3349,0.1333,1.5923,2.7661,0.627,0.1738,0.32,2.3435,0.6585,0.0368,1892,1892,0.5022,0.0917,1892,361,361.714,379,360,0.7275,378,1746.6667,0.8857,1764,360.316,0.9995,1584,0.0362,0.0583,0.0377,0.1527,0.0028,343,1584,0.0007,1584,345,0.2205,0.005,0.9761,0.0151,0.034,0.7743,0.0587,0.2823,0.001,0.0723,12620,0.0134,0.684,0.0867
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.6147,0.1804,0.7371,0.2365,0.1348,2.8874,0.7374,0.872,0.833,0.7778,1.0227,0.1619,0.7454,0.572,0.032,1.3852,2.586,0.8787,0.2659,0.208,2.301,0.5448,0.0798,274,274,0.3912,0.0278,274,0,0,0,15248.5,1.0001,0,274,0.6365,274,15248.5,0.938,274,0,0.0165,1.4142,0,0,0,274,0,274,0,0,0,0.469,0.0001,0.0159,0.4687,0.0002,0.7514,0,0,842981,0.0001,0.4721,0.0307
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.4972,0.0308,0.808,0.5941,0.5,3.9795,0.491,0.9744,0.9971,0.9394,0.8854,0.2971,0.9764,0.7708,0.4959,1.0885,5.0005,1,0.3856,0.1641,4.8088,0.2889,0.4527,20,15,0.5889,0.2773,10,14346,14346,14346,7314.5,0.6168,0,7.3333,0.2712,7,7314.5,1,3,0,0.1745,1.4142,0.4747,0.0014,0,3,?,1,14346,0,?,1.8787,0.0107,0.1742,1.1802,?,0.1794,0,0.6428,1012271,0.0022,1.2442,0.0654
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0.3935,0.0061,0.6916,0.6916,0,0.2896,0.912,0.9996,0.6916,0.5348,0.6734,0.0013,0.9996,0.6917,0,0.6747,0.6187,0.6916,0.5271,0.7492,0.6187,0.0018,0.6916,2117,2117,0.5953,0,2117,520.5,508.81,538,525,0.5474,543,1387,0,2117,514.016,0.6986,657,0.1599,0,0.132,0.0443,0.6873,500,657,?,657,506,0.0947,?,0.0806,0.0014,0,0.0037,?,0.1562,0.0024,0.5263,177375,0.0024,0.0037,0
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0.1962,0.1714,0.1741,0.0496,0.2424,2.7463,0.5617,0.5657,0.4805,0.8333,1.4537,0.1553,0.509,0.271,0.1321,1.6477,3.2592,0.6364,0.1197,0.1211,2.6461,0.9304,0.0099,2368,2368,0.3772,0.0739,2098,601,596.479,619,598,0.6862,622,1587.5,0.9565,1526,596.624,0.9401,1343,0.082,0.0535,0.0651,0.3983,0,575,1065,0.0004,1065,580,0.2811,0.0033,1.5383,0.0108,0.0367,0.8846,0.0413,0.3683,0.0004,0.2647,28770,0.0149,0.8339,0.0831
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.5147,0.1437,0.7756,0.3367,0.0818,2.9565,0.6016,0.8696,0.8763,0.84,1.1035,0.1492,0.6924,0.6313,0.0406,1.4213,3.1284,0.9647,0.227,0.1808,2.7349,0.5061,0.0915,43,43,0.4038,0.0277,30,0,0,0,51424,0.9044,51424,15.3333,0,10,51424,1,2,0,0.0165,0,0.8749,0,51424,0,?,0,0,0,?,0.649,0.0001,0.0122,0.7413,?,0,0,1.0282,1387934,0.0001,0.8533,0
SAT_Competition2007/industrial/industrial/grieu/vmpc_33.cnf,1,0.3935,0.0061,0.6916,0.6916,0,0.2896,0.9172,0.9996,0.6916,0.5348,0.6734,0.0013,0.9996,0.6917,0,0.6747,0.6187,0.6916,0.5271,0.7718,0.6187,0.0018,0.6916,2117,2117,0.5953,0,2117,521.5,502.611,535,525,0.5474,543,1387,0,2117,514.534,0.6986,657,0.1753,0,0.1368,0.0443,0.6873,498,657,?,657,487,0.1794,?,0.0806,0.0014,0,0.0037,?,0.1718,0.0024,0.5263,177375,0.0024,0.0037,0
SAT_RACE2006/SAT-Race-Benchmarks/hoons-vbmc-lucky7.cnf,1,0.4138,0.1742,0.4539,0.2666,0.1473,2.5999,0.6803,0.6448,0.6842,0.6667,1.6131,0.1054,0.5305,0.4711,0.0481,1.8563,2.5722,0.8205,0.1359,0.1875,1.8141,0.5379,0.1612,2869,2869,0.4452,0.0351,2696,583.5,580.822,604,582,0.8548,604,2249.75,2.3207,2535,581.407,0.9531,2131,0.0598,0.0314,0.0309,0.2889,0.0003,559,1234,0.0007,1234,558,0.198,0.0051,0.7244,0.0073,0.0294,0.9233,0.0199,0.2681,0.0006,0.2259,25116,0.0127,1.0879,0.1571
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,0.381,0.0422,0.667,0.3745,0.2877,4.1022,0.847,0.6394,0.9035,0.9063,2.2077,0.2886,0.6603,0.6236,0.1625,2.129,5.1732,0.9826,0.3766,0.3938,4.4435,0.4707,0.2067,0,0,0.3761,0.0336,0,2299,2288.94,2319,2282.5,0.9319,2327,0,1.5799,0,2286.12,0.9999,0,0.0131,0.0391,0.0156,0,0.0001,2252,0,?,0,2247,0.3568,?,0.8275,0.0043,0.0006,1.8208,?,0.2523,0,0,453174,0.0094,2.1941,0.043
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.6627,0.2406,0.8525,0.7551,0.1711,2.3715,0.7094,0.9394,0.901,0.7778,0.9825,0.1527,0.8954,0.7565,0.0559,1.1314,2.4723,0.9253,0.1833,0.261,1.8762,0.3319,0.2876,0,0,0.1887,0.0424,0,3890.5,3435.38,3956,3967,1.5537,4004,0,0.81,0,3868.83,0.9697,0,0.4044,0.033,0.1584,0,0.0001,3911,0,0.0001,0,0,1.0426,0.0005,0.7572,0.0022,0.0314,0.8034,0.0038,0.603,0.0001,0,94116,0.0019,0.9445,0.0653
SAT_RACE2008/ibm-2002-31_1r3-k30.cnf,1,0.5811,0.1487,0.6646,0.3267,0.2227,3.4699,0.365,0.7194,0.8233,0.7647,1.5059,0.1577,0.6716,0.5802,0.0837,1.8072,3.5424,0.8946,0.1927,0.1073,3.0293,0.4914,0.1252,862,781,0.3109,0.0475,701,4408,3968.9,4462,4417,1.168,4479,688.0769,1.3701,686,4318.63,0.9909,648,0.3515,0.0334,0.1565,0.2585,0.0001,4348,606,?,603,0,0.4081,?,0.8101,0.0026,0.0203,0.9905,?,0.5552,0.0001,0.0981,194072,0.0027,0.933,0.0372
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,0.1605,0.1489,0.5839,0.3185,0.434,3.3994,0.643,0.5778,0.7856,0.95,1.6868,0.1665,0.546,0.539,0.1511,1.8041,3.5508,0.8889,0.2031,0.1285,2.9611,0.5307,0.0992,1518,1438,0.3656,0.114,1360,751,748.32,786,753,0.7543,777,1198,0.8504,1257,749.438,1,1085,0.0825,0.071,0.0678,0.2649,0,726,975,0.0003,841,722,0.3369,0.0058,1.0157,0.0121,0.0528,1.1783,0.0381,0.4286,0.0004,0.1638,45082,0.0205,1.2256,0.0899
