@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_binary_proportion NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_alldiff_proportion NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_arity_mean NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC

@DATA
bqwh-15-106-34_glb.xml.minion.conv.minion,1,962,0.003617,0.455535,0.132075,105,0.113208,0.115723,0.114632,0.113208,128.292929,0.113208,88,8.254717,0.113208,57,72,2,98,0.020106,0,0,0.011912,0.011912,0,12.150943,0.468497,0,0,12,14,13,15,12,12,12,0,30,0.383442,34.333333,0.95671,0,9.915094,0.185127,693,11,0.04329,7,1,31.75,1.262626,1,1,1,8,106,106,0,106,21.076923,0,0,19,0,24.857143
bqwh-15-106-35_ext.xml.minion.converted.minion.gz,1,335,0.009893,0.444315,0.122642,82,0.122642,0.112129,0.111072,0.113208,56.435699,0.056604,67,19.311321,0.084906,3,19,1,12.5,0.004488,0.43851,0,0.013571,0.013571,624,11.773585,0.323016,0,0,12,13,14,15,9,6,13,0,0,1.048656,0,0,0,11.509434,0.03966,1423,13,0,10,2,5,1.43851,1,1,1,2,106,106,0,106,3.714286,799,0,5,0,4.545455
bqwh-15-106-35_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,91.333333,?,?,?,?,?,?,?,0.342768,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,27.6,?,?,?,?,?,?,?,?,?,19.777778,?,?,?,?,23.333333
bqwh-15-106-36_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99.5,?,?,?,?,?,?,?,0.473645,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,41.714286,?,?,?,?,?,?,?,?,?,24.545455,?,?,?,?,30.888889
bqwh-15-106-37_ext.xml.minion.converted.minion.gz,1,335,0.01737,0.405607,0.122642,98,0.103774,0.100988,0.100036,0.103774,65.90396,0.037736,69,16.5,0.075472,2,21,1,13.75,0.028409,0.473463,0,0.013901,0.013901,562,10.603774,0.341633,0,0,11,13,12,15,8,4,11,0,0,1.841243,105,0,0,9.301887,0.055521,1187,10,0,7,2,5.882353,1.473463,1,1,1,2,106,106,0,106,4.347826,625,0,25,0,5.263158
bqwh-15-106-37_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,93.666667,?,?,?,?,?,?,?,0.381228,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,34.625,?,?,?,?,?,?,?,?,?,21.75,?,?,?,?,27.8
bqwh-15-106-38_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,89.5,?,?,?,?,?,?,?,0.411356,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30.888889,?,?,?,?,?,?,?,?,?,20.538462,?,?,?,?,24.454545
bqwh-15-106-39_ext.xml.minion.converted.minion.gz,1,243,0.012104,0.436741,0.122642,86,0.113208,0.109434,0.108402,0.113208,59.732129,0.037736,65,18.283019,0.084906,1,18,2,11.214286,0,0.458239,0,0.013757,0.013757,609,11.490566,0.329878,0,0,12,13,14,15,9,4,12,0,0,1.283019,105,0,0,10.45283,0.044945,1329,11,0,8,2,5.555556,1.458239,1,1,1,2,106,106,0,106,4.166667,720,0,0,0,4.545455
bqwh-15-106-39_glb.xml.minion.conv.minion,1,982,0.003617,0.455535,0.132075,105,0.113208,0.115723,0.114632,0.113208,121.081333,0.113208,82,8.792453,0.113208,57,68,2,93.5,0.015968,0,0,0.011723,0.011723,0,12.150943,0.466887,0,0,12,14,14,15,12,12,12,0,30,0.383442,105,0.96,0,10.45283,0.161442,750,11,0.04,8,1,30.666667,1.242667,1,1,1,8,106,106,0,106,20.230769,0,0,16,0,23.166667
bqwh-15-106-3_ext.xml.minion.converted.minion.gz,1,335,0.012547,0.428388,0.122642,89,0.113208,0.107457,0.106444,0.113208,63.354369,0.056604,65,17.301887,0.075472,1,24,2,10.454545,0.003226,0.483819,0,0.013998,0.013998,598,11.283019,0.30673,0,0,12,13,12,15,8,6,12,0,0,1.330021,105,0,0,9.773585,0.051258,1236,10,0,8,2,5.555556,1.483819,1,1,1,2,106,106,0,106,4.380952,638,0,3,0,5
bqwh-15-106-3_glb.xml.minion.conv.minion,1,972,0.003377,0.455601,0.122642,108,0.113208,0.115723,0.114632,0.113208,132.255988,0.113208,92,8.018868,0.113208,57,78,2,95.5,0.02043,0,0,0.012004,0.012004,0,12.150943,0.435082,0,0,12,13,12,15,12,12,12,0,30,0.357994,105,0.95509,0,9.773585,0.197988,668,10,0.04491,8,1,34.5,1.272455,1,1,1,8,106,106,0,106,21.333333,0,0,19,0,26.8
bqwh-15-106-40_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96.666667,?,?,?,?,?,?,?,0.423597,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,34.75,?,?,?,?,?,?,?,?,?,21.333333,?,?,?,?,27.8
bqwh-15-106-41_ext.xml.minion.converted.minion.gz,1,335,0.014877,0.409754,0.132075,88,0.113208,0.103324,0.10235,0.103774,63.652245,0.056604,67,16.981132,0.075472,3,22,2,12.5,0.002172,0.469388,0,0.013862,0.013862,575,10.849057,0.34753,0,0,11,14,13,15,8,6,12,0,0,1.576912,52,0,0,9.688679,0.051961,1225,10,0,7,2,5.555556,1.469388,1,1,1,2,106,106,0,106,4.1,650,0,2,0,5
bqwh-15-106-41_glb.xml.minion.conv.minion,1,975,0.003617,0.455535,0.132075,108,0.113208,0.115723,0.114632,0.113208,132.211765,0.113208,90,8.132075,0.113208,57,72,2,96.333333,0.232356,0,0,0.011959,0.011959,0,12.150943,0.439149,0,0,12,14,13,15,12,12,12,0,30,0.383442,52,0.955882,0,9.688679,0.194429,680,10,0.044118,7,1,34.25,1.267647,1,1,1,8,106,106,0,106,20.769231,0,0,214,0,26
bqwh-15-106-42_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,91.333333,?,?,?,?,?,?,?,0.418546,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,35,?,?,?,?,?,?,?,?,?,22.416667,?,?,?,?,27.4
bqwh-15-106-43_ext.xml.minion.converted.minion.gz,1,870,0.015047,0.419717,0.122642,89,0.113208,0.105301,0.104308,0.103774,64.313629,0.037736,69,17.018868,0.075472,2,23,1,15.384615,0.279912,0.481117,0,0.013973,0.013973,586,11.056604,0.36997,0,0,11,13,12,14,8,4,12,0,0,1.594981,25.5,0,0,9.59434,0.052803,1218,10,0,7,2,5.555556,1.481117,1,1,1,2,106,106,0,106,4.333333,632,0,255,0,5
bqwh-15-106-43_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,95.5,?,?,?,?,?,?,?,0.429548,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,34,?,?,?,?,?,?,?,?,?,21.75,?,?,?,?,26.714286
bqwh-15-106-44_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97,?,?,?,?,?,?,?,0.437585,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,33.75,?,?,?,?,?,?,?,?,?,21,?,?,?,?,25.545455
bqwh-15-106-45_ext.xml.minion.converted.minion.gz,1,335,0.013592,0.445996,0.122642,87,0.113208,0.110153,0.109114,0.113208,60.005283,0.018868,68,18.283019,0.09434,2,22,1,14.285714,0.002976,0.462642,0,0.013799,0.013799,613,11.566038,0.329084,0,0,12,13,13,15,10,2,12,0,0,1.440773,0,0,0,10.509434,0.045287,1325,11,0,9,2,5.263158,1.462642,1,1,1,2,106,106,0,106,4.347826,712,0,3,0,4.869565
bqwh-15-106-45_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,95.666667,?,?,?,?,?,?,?,0.437512,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30.111111,?,?,?,?,?,?,?,?,?,20.384615,?,?,?,?,24.909091
bqwh-15-106-46_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96.666667,?,?,?,?,?,?,?,0.420541,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,35,?,?,?,?,?,?,?,?,?,21.769231,?,?,?,?,27.3
bqwh-15-106-47_ext.xml.minion.converted.minion.gz,1,335,0.01571,0.42258,0.132075,96,0.113208,0.104942,0.103952,0.103774,66.33988,0.04717,68,16.556604,0.075472,3,25,1,12.5,0.003501,0.498719,0,0.014139,0.014139,584,11.018868,0.328325,0,0,11,14,12,15,8,5,12,0,0,1.665301,52,0,0,9.084906,0.056652,1171,9,0,7,2,6,1.498719,1,1,1,2,106,106,0,106,4.545455,587,0,3,0,5.263158
bqwh-15-106-47_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96.666667,?,?,?,?,?,?,?,0.449739,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,38.2,?,?,?,?,?,?,?,?,?,22.5,?,?,?,?,27.1
bqwh-15-106-48_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97,?,?,?,?,?,?,?,0.426783,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,31.444444,?,?,?,?,?,?,?,?,?,22,?,?,?,?,26.9
bqwh-15-106-49_ext.xml.minion.converted.minion.gz,1,962,0.014242,0.425322,0.122642,88,0.113208,0.106199,0.105198,0.113208,64.196629,0.04717,68,17.330189,0.084906,1,21,1,20,0.037513,0.474318,0,0.013909,0.013909,591,11.150943,0.448461,0,0,12,13,13,15,9,5,12,0,0,1.50967,105,0,0,9.801887,0.051522,1246,10,0,7,2,5.555556,1.474318,1,1,1,2,106,106,0,106,4.545455,655,0,35,0,4.8
bqwh-15-106-49_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96,?,?,?,?,?,?,?,0.444512,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,31.777778,?,?,?,?,?,?,?,?,?,21.076923,?,?,?,?,25.636364
bqwh-15-106-4_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96.5,?,?,?,?,?,?,?,0.422126,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,36.25,?,?,?,?,?,?,?,?,?,22.833333,?,?,?,?,28.5
bqwh-15-106-50_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,95.666667,?,?,?,?,?,?,?,0.426327,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,35,?,?,?,?,?,?,?,?,?,21.333333,?,?,?,?,27.3
bqwh-15-106-51_ext.xml.minion.converted.minion.gz,1,243,0.014128,0.435756,0.122642,87,0.122642,0.108715,0.10769,0.113208,61.92393,0.037736,68,17.613208,0.084906,2,22,1,16.692308,0.004269,0.479398,0,0.013957,0.013957,605,11.415094,0.376599,0,0,12,13,13,15,9,4,13,0,0,1.497595,52,0,0,9.839623,0.049068,1262,11,0,8,2,5.555556,1.479398,1,1,1,2,106,106,0,106,4.347826,657,0,4,0,5
bqwh-15-106-51_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96.333333,?,?,?,?,?,?,?,0.440311,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,31.8,?,?,?,?,?,?,?,?,?,21.125,?,?,?,?,25.090909
bqwh-15-106-53_ext.xml.minion.converted.minion.gz,1,243,0.012349,0.428081,0.122642,90,0.113208,0.107098,0.106088,0.113208,66.484899,0.066038,69,16.867925,0.084906,2,24,4,12.692308,0.018328,0.5,0,0.014151,0.014151,596,11.245283,0.347768,0,0,12,13,12,14,9,7,12,0,0,1.308977,0,0,0,9.235849,0.055776,1192,10,0,7,2,6.25,1.5,2,1,1,2,106,106,0,106,4.761905,596,0,16,0,5.263158
bqwh-15-106-53_glb.xml.minion.conv.minion,1,992,0.003617,0.455535,0.132075,112,0.113208,0.115723,0.114632,0.113208,140.988818,0.113208,93,7.622642,0.113208,58,81,4,99.666667,0.020619,0,0,0.012177,0.012177,0,12.150943,0.433614,0,0,12,14,12,14,12,12,12,0,30,0.383442,0,0.952077,0,9.235849,0.225222,626,10,0.047923,7,1,36.625,1.290735,1,1,1,8,106,106,0,106,23,0,0,18,0,28.3
bqwh-15-106-54_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,94.666667,?,?,?,?,?,?,?,0.405765,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,34.625,?,?,?,?,?,?,?,?,?,20.692308,?,?,?,?,26.857143
bqwh-15-106-55_ext.xml.minion.converted.minion.gz,1,335,0.010997,0.430498,0.122642,86,0.113208,0.108895,0.107868,0.113208,61.070478,0.066038,65,17.764151,0.084906,2,20,2,12.222222,0.007322,0.47455,0,0.013911,0.013911,606,11.433962,0.319183,0,0,12,13,13,15,9,7,12,0,0,1.165696,52,0,0,10.018868,0.047823,1277,11,0,7,2,5.555556,1.47455,1,1,1,2,106,106,0,106,4.117647,671,0,7,0,4.761905
bqwh-15-106-55_glb.xml.minion.conv.minion,1,982,0.003617,0.455535,0.132075,104,0.113208,0.115723,0.114632,0.113208,127.155492,0.113208,88,8.330189,0.113208,57,72,2,98.666667,0.019874,0,0,0.011883,0.011883,0,12.150943,0.453421,0,0,12,14,13,15,12,12,12,0,30,0.383442,52,0.957204,0,10.018868,0.181392,701,11,0.042796,7,1,31,1.259629,1,1,1,8,106,106,0,106,20.777778,0,0,19,0,25.454545
bqwh-15-106-56_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97.5,?,?,?,?,?,?,?,0.481493,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,31.666667,?,?,?,?,?,?,?,?,?,20.333333,?,?,?,?,24.909091
bqwh-15-106-57_ext.xml.minion.converted.minion.gz,1,811,0.015359,0.42915,0.132075,83,0.122642,0.106379,0.105376,0.113208,58.313754,0.028302,65,18.754717,0.084906,1,18,1,18.181818,0.00551,0.424069,0,0.013435,0.013435,592,11.169811,0.377599,0,0,12,14,14,15,9,3,13,0,0,1.628008,0,0,0,11.273585,0.041772,1396,12,0,9,2,5,1.424069,1,1,1,2,106,106,0,106,3.619048,804,0,6,0,4.545455
bqwh-15-106-57_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,93,?,?,?,?,?,?,?,0.425188,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,27.4,?,?,?,?,?,?,?,?,?,18.428571,?,?,?,?,22.333333
bqwh-15-106-58_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97,?,?,?,?,?,?,?,0.429008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,34.25,?,?,?,?,?,?,?,?,?,21.625,?,?,?,?,26.285714
bqwh-15-106-59_ext.xml.minion.converted.minion.gz,1,243,0.011073,0.430434,0.132075,87,0.113208,0.108895,0.107868,0.113208,60.006065,0.075472,67,18.160377,0.084906,0,21,2,13.615385,0,0.459439,0,0.013768,0.013768,606,11.433962,0.335248,0,0,12,14,13,15,9,8,12,0,0,1.173761,105,0,0,10.490566,0.045494,1319,11,0,8,2,5.263158,1.459439,1,1,1,2,106,106,0,106,4.133333,713,0,0,0,4.761905
bqwh-15-106-59_glb.xml.minion.conv.minion,1,978,0.003617,0.455535,0.132075,98,0.113208,0.115723,0.114632,0.113208,122.05249,0.113208,86,8.726415,0.113208,57,72,2,96.5,0.005964,0,0,0.011745,0.011745,0,12.150943,0.45078,0,0,12,14,13,15,12,12,12,0,30,0.383442,105,0.959623,0,10.490566,0.16427,743,11,0.040377,8,1,30.777778,1.244953,1,1,1,8,106,106,0,106,20.384615,0,0,6,0,24.454545
bqwh-15-106-5_ext.xml.minion.converted.minion.gz,1,987,0.017128,0.431513,0.132075,84,0.122642,0.105481,0.104486,0.113208,61.76132,0.009434,67,17.830189,0.084906,3,20,1,13.333333,0.020263,0.450499,0,0.013684,0.013684,587,11.075472,0.397832,0,0,12,14,13,15,9,1,13,0,0,1.815541,105,0,0,10.311321,0.047399,1303,11,0,8,2,5.555556,1.450499,1,1,1,2,106,106,0,106,4.307692,716,0,20,0,4.761905
bqwh-15-106-5_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,98.333333,?,?,?,?,?,?,?,0.464666,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30.111111,?,?,?,?,?,?,?,?,?,20,?,?,?,?,24.181818
bqwh-15-106-60_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96.333333,?,?,?,?,?,?,?,0.465203,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,34.25,?,?,?,?,?,?,?,?,?,21.375,?,?,?,?,27.142857
bqwh-15-106-61_ext.xml.minion.converted.minion.gz,1,853,0.016623,0.429157,0.122642,82,0.113208,0.107817,0.1068,0.113208,57.674157,0.009434,65,19.09434,0.084906,1,18,1,33.333333,0.001815,0.421348,0,0.013409,0.013409,600,11.320755,0.502264,0,0,12,13,14,15,9,1,12,0,0,1.762006,0,0,0,11.396226,0.040502,1424,12,0,9,2,5,1.421348,1,1,1,2,106,106,0,106,3.933333,824,0,2,0,4.347826
bqwh-15-106-61_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,91,?,?,?,?,?,?,?,0.408139,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,26.6,?,?,?,?,?,?,?,?,?,19.111111,?,?,?,?,21.833333
bqwh-15-106-62_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,98,?,?,?,?,?,?,?,0.429852,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,36,?,?,?,?,?,?,?,?,?,22.666667,?,?,?,?,28.2
bqwh-15-106-63_ext.xml.minion.converted.minion.gz,1,876,0.014586,0.421897,0.122642,89,0.103774,0.105481,0.104486,0.113208,64.626312,0.037736,65,17.226415,0.075472,2,21,1,14.866667,0.008677,0.473769,0,0.013903,0.013903,587,11.075472,0.395685,0,0,12,13,12,15,8,4,11,0,0,1.546134,0,0,0,9.698113,0.05216,1239,10,0,7,2,5.555556,1.473769,1,1,1,2,106,106,0,106,4.347826,652,0,8,0,4.933333
bqwh-15-106-63_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96.666667,?,?,?,?,?,?,?,0.441967,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,34.25,?,?,?,?,?,?,?,?,?,21,?,?,?,?,25.818182
bqwh-15-106-65_ext.xml.minion.converted.minion.gz,1,513,0.016746,0.43177,0.132075,89,0.113208,0.104762,0.103774,0.103774,64.436275,0.018868,68,17.04717,0.075472,0,22,1,23.333333,0.013043,0.476307,0,0.013927,0.013927,583,11,0.436892,0,0,11,14,13,15,8,2,12,0,0,1.77509,20.2,0,0,9.679245,0.052644,1224,10,0,7,2,5.555556,1.476307,1,1,1,2,106,106,0,106,4.166667,641,0,12,0,5
bqwh-15-106-65_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99.5,?,?,?,?,?,?,?,0.502258,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32.111111,?,?,?,?,?,?,?,?,?,20.846154,?,?,?,?,25.272727
bqwh-15-106-66_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97.666667,?,?,?,?,?,?,?,0.435387,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.666667,?,?,?,?,?,?,?,?,?,20,?,?,?,?,23.272727
bqwh-15-106-67_ext.xml.minion.converted.minion.gz,1,335,0.013709,0.414869,0.132075,98,0.113208,0.105121,0.10413,0.113208,65.522936,0.066038,64,16.830189,0.075472,1,22,2,10,0,0.487907,0,0.014037,0.014037,585,11.037736,0.329289,0,0,12,14,11,15,8,7,12,0,0,1.453198,105,0,0,9.283019,0.054648,1199,10,0,7,2,5.882353,1.487907,1,1,1,2,106,106,0,106,4.315789,614,0,0,0,5.263158
bqwh-15-106-67_glb.xml.minion.conv.minion,1,979,0.003617,0.455535,0.132075,121,0.113208,0.115723,0.114632,0.113208,139.931677,0.113208,97,7.792453,0.113208,57,78,2,96.666667,0.164009,0,0,0.0121,0.0121,0,12.150943,0.410983,0,0,12,14,11,15,12,12,12,0,30,0.383442,105,0.953416,0,9.283019,0.217285,644,10,0.046584,7,1,35.25,1.282609,1,1,1,8,106,106,0,106,21.461538,0,0,144,0,28.6
bqwh-15-106-68_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,98.666667,?,?,?,?,?,?,?,0.523953,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,31.5,?,?,?,?,?,?,?,?,?,20.222222,?,?,?,?,24.272727
bqwh-15-106-69_ext.xml.minion.converted.minion.gz,1,223,0.010384,0.432962,0.122642,87,0.113208,0.109254,0.108224,0.113208,58.970588,0.037736,65,18.566038,0.09434,2,18,1,11.769231,0.000967,0.447059,0,0.013651,0.013651,608,11.471698,0.339658,0,0,12,13,13,15,10,4,12,0,0,1.100665,52,0,0,10.754717,0.043361,1360,11,0,9,2,5.263158,1.447059,1,1,1,2,106,106,0,106,4.125,752,0,1,0,4.761905
bqwh-15-106-69_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,94,?,?,?,?,?,?,?,0.403303,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30.666667,?,?,?,?,?,?,?,?,?,19.769231,?,?,?,?,24.181818
bqwh-15-106-6_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,94.333333,?,?,?,?,?,?,?,0.43147,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30.555556,?,?,?,?,?,?,?,?,?,20.222222,?,?,?,?,23.666667
bqwh-15-106-70_glb.xml.minion.conv.minion,1,954,0.003617,0.455535,0.132075,108,0.122642,0.115723,0.114632,0.113208,137.696203,0.113208,92,7.679245,0.113208,57,80,2,95.333333,0.004515,0,0,0.012151,0.012151,0,12.150943,0.44154,0,0,12,14,12,15,12,12,13,0,30,0.383442,105,0.952532,0,9.358491,0.217874,632,10,0.047468,7,1,35.125,1.287975,1,1,1,8,106,106,0,106,22,0,0,4,0,27.3
bqwh-15-106-71_ext.xml.minion.converted.minion.gz,1,324,0.009534,0.433252,0.122642,98,0.113208,0.109973,0.108936,0.113208,65.413765,0.075472,68,17.150943,0.084906,2,22,2,14.666667,0,0.507463,0,0.014221,0.014221,612,11.54717,0.370909,0,0,12,13,12,14,9,8,12,0,0,1.010624,105,0,0,9.377358,0.05424,1206,9,0,7,2,5.882353,1.507463,2,1,1,2,106,106,0,106,4.545455,594,0,0,0,5
