@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC

@DATA
FolioSuite/hardwareASP/hard_inst_9_9_8242.gr.gz,1,0.1194,0.6119,0,0.2687,101,0.5983,203,44560
FolioSuite/hardwareASP/hard_inst_11_12_18926.gr.gz,1,0.1195,0.6117,0,0.2688,102,0.5986,193,86157
FolioSuite/hardwareASP/hard_inst_12_7_7410.gr.gz,1,0.119,0.611,0,0.27,107,0.5971,197,58306
FolioSuite/hardwareASP/hard_inst_5_8_22173.gr.gz,1,0.1199,0.613,0,0.2671,104,0.5996,367,11667
FolioSuite/hardwareASP/hard_inst_5_9_11305.gr.gz,1,0.1199,0.613,0,0.2671,98,0.5998,392,12275
FolioSuite/hardwareASP/hard_inst_7_6_1974.gr.gz,1,0.1188,0.6117,0,0.2695,105,0.5966,203,14310
FolioSuite/hardwareASP/hard_inst_6_11_20080.gr.gz,1,0.1199,0.6129,0,0.2672,105,0.5994,249,22708
FolioSuite/hardwareASP/hard_inst_6_12_13512.gr.gz,1,0.12,0.613,0,0.267,103,0.5998,240,26171
FolioSuite/hardwareASP/hard_inst_5_6_21684.gr.gz,1,0.1193,0.6124,0,0.2683,113,0.5976,225,7419
FolioSuite/hardwareASP/hard_inst_10_9_10448.gr.gz,1,0.1194,0.6118,0,0.2688,97,0.5983,209,59569
FolioSuite/hardwareASP/hard_inst_7_5_10755.gr.gz,1,0.1185,0.6114,0,0.2702,98,0.5957,224,11969
FolioSuite/hardwareASP/hard_inst_9_10_27391.gr.gz,1,0.1195,0.612,0,0.2685,101,0.5985,204,48398
FolioSuite/hardwareASP/hard_inst_9_7_6566.gr.gz,1,0.119,0.6115,0,0.2696,102,0.5969,192,29206
FolioSuite/hardwareASP/hard_inst_9_12_21990.gr.gz,1,0.1197,0.6121,0,0.2682,101,0.5989,196,59911
FolioSuite/hardwareASP/hard_inst_7_11_15374.gr.gz,1,0.1197,0.6125,0,0.2677,102,0.599,197,30705
FolioSuite/hardwareASP/hard_inst_8_5_11214.gr.gz,1,0.1183,0.6111,0,0.2705,107,0.5953,211,15553
FolioSuite/hardwareASP/hard_inst_7_8_23798.gr.gz,1,0.1195,0.6123,0,0.2682,100,0.5984,196,23679
FolioSuite/hardwareASP/hard_inst_10_8_4281.gr.gz,1,0.1192,0.6115,0,0.2693,101,0.5976,206,45398
FolioSuite/hardwareASP/hard_inst_9_8_2565.gr.gz,1,0.1193,0.6118,0,0.2688,111,0.5981,200,40720
FolioSuite/hardwareASP/hard_inst_11_11_6617.gr.gz,1,0.1194,0.6116,0,0.269,102,0.5983,190,74753
FolioSuite/hardwareASP/hard_inst_7_8_27873.gr.gz,1,0.1193,0.6121,0,0.2685,99,0.5979,200,20166
FolioSuite/hardwareASP/hard_inst_7_9_533.gr.gz,1,0.1195,0.6124,0,0.2681,103,0.5986,198,24848
FolioSuite/hardwareASP/hard_inst_11_7_24468.gr.gz,1,0.1191,0.6113,0,0.2696,110,0.5974,194,51945
FolioSuite/hardwareASP/hard_inst_8_9_18928.gr.gz,1,0.1194,0.6121,0,0.2685,102,0.5982,204,32298
FolioSuite/hardwareASP/hard_inst_5_12_7218.gr.gz,1,0.1203,0.6133,0,0.2663,108,0.6006,292,18345
FolioSuite/hardwareASP/hard_inst_6_11_28693.gr.gz,1,0.1199,0.6129,0,0.2672,112,0.5996,241,23574
FolioSuite/hardwareASP/hard_inst_11_8_22827.gr.gz,1,0.1191,0.6113,0,0.2695,103,0.5975,193,54796
FolioSuite/hardwareASP/hard_inst_6_10_31516.gr.gz,1,0.1199,0.6128,0,0.2672,102,0.5994,215,21842
FolioSuite/hardwareASP/hard_inst_11_7_23062.gr.gz,1,0.119,0.6111,0,0.2699,107,0.597,193,46243
FolioSuite/hardwareASP/hard_inst_6_12_24774.gr.gz,1,0.1201,0.613,0,0.2669,100,0.5999,225,28770
FolioSuite/hardwareASP/hard_inst_12_11_13514.gr.gz,1,0.1194,0.6115,0,0.2691,103,0.5983,194,92166
FolioSuite/hardwareASP/hard_inst_12_8_11588.gr.gz,1,0.1192,0.6112,0,0.2696,103,0.5976,188,68463
FolioSuite/hardwareASP/hard_inst_5_11_13077.gr.gz,1,0.1202,0.6132,0,0.2667,104,0.6001,218,14703
FolioSuite/hardwareASP/hard_inst_10_5_23026.gr.gz,1,0.1183,0.6106,0,0.2711,103,0.595,190,24140
FolioSuite/hardwareASP/hard_inst_9_8_6082.gr.gz,1,0.1192,0.6117,0,0.269,88,0.5978,187,36884
FolioSuite/hardwareASP/hard_inst_11_9_2657.gr.gz,1,0.1193,0.6115,0,0.2692,101,0.598,187,66199
FolioSuite/hardwareASP/hard_inst_5_12_16376.gr.gz,1,0.1202,0.6134,0,0.2664,102,0.6005,210,17735
FolioSuite/hardwareASP/hard_inst_6_7_22666.gr.gz,1,0.1196,0.6126,0,0.2679,100,0.5986,211,15779
FolioSuite/hardwareASP/hard_inst_7_12_28095.gr.gz,1,0.1198,0.6126,0,0.2676,101,0.5992,202,33045
FolioSuite/hardwareASP/hard_inst_10_6_31235.gr.gz,1,0.1186,0.6109,0,0.2705,100,0.5959,194,28864
FolioSuite/hardwareASP/hard_inst_6_5_18711.gr.gz,1,0.1187,0.6117,0,0.2696,106,0.596,207,8852
FolioSuite/hardwareASP/hard_inst_6_8_2039.gr.gz,1,0.1196,0.6126,0,0.2678,100,0.5987,238,16645
FolioSuite/hardwareASP/hard_inst_11_10_4218.gr.gz,1,0.1194,0.6116,0,0.269,113,0.5983,203,74753
FolioSuite/hardwareASP/hard_inst_5_7_28562.gr.gz,1,0.1197,0.6128,0,0.2675,108,0.5988,202,9846
FolioSuite/hardwareASP/hard_inst_5_6_1498.gr.gz,1,0.1193,0.6124,0,0.2683,111,0.5977,224,7418
FolioSuite/hardwareASP/hard_inst_10_9_28340.gr.gz,1,0.1193,0.6116,0,0.2691,103,0.5979,192,50120
FolioSuite/hardwareASP/hard_inst_11_6_7393.gr.gz,1,0.1185,0.6107,0,0.2707,111,0.5958,197,34839
FolioSuite/hardwareASP/hard_inst_12_6_15744.gr.gz,1,0.1185,0.6106,0,0.2709,103,0.5957,189,41376
FolioSuite/hardwareASP/hard_inst_5_11_20848.gr.gz,1,0.1203,0.6134,0,0.2663,104,0.6004,221,17736
FolioSuite/hardwareASP/hard_inst_8_11_20372.gr.gz,1,0.1196,0.6122,0,0.2682,103,0.5987,200,38386
FolioSuite/hardwareASP/hard_inst_9_5_25105.gr.gz,1,0.1183,0.6108,0,0.2709,103,0.5951,193,19613
FolioSuite/hardwareASP/hard_inst_9_7_11850.gr.gz,1,0.1191,0.6116,0,0.2693,108,0.5974,198,33046
FolioSuite/hardwareASP/hard_inst_7_10_24634.gr.gz,1,0.1197,0.6125,0,0.2678,100,0.5989,200,29534
FolioSuite/hardwareASP/hard_inst_11_11_15854.gr.gz,1,0.1195,0.6116,0,0.2689,103,0.5984,208,77604
FolioSuite/hardwareASP/hard_inst_12_7_2539.gr.gz,1,0.1188,0.6109,0,0.2703,112,0.5967,196,51534
FolioSuite/hardwareASP/hard_inst_10_7_26892.gr.gz,1,0.1189,0.6112,0,0.2698,102,0.5968,193,35950
FolioSuite/hardwareASP/hard_inst_11_10_29476.gr.gz,1,0.1195,0.6116,0,0.2689,107,0.5984,194,77604
FolioSuite/hardwareASP/hard_inst_12_10_31636.gr.gz,1,0.1194,0.6114,0,0.2692,113,0.5982,205,85394
FolioSuite/hardwareASP/hard_inst_12_12_22669.gr.gz,1,0.1195,0.6115,0,0.269,98,0.5985,192,102324
FolioSuite/hardwareASP/hard_inst_10_12_3879.gr.gz,1,0.1196,0.6119,0,0.2686,113,0.5987,205,71380
FolioSuite/hardwareASP/hard_inst_11_6_12999.gr.gz,1,0.1185,0.6107,0,0.2707,103,0.5958,191,34839
FolioSuite/hardwareASP/hard_inst_8_9_21601.gr.gz,1,0.1194,0.6121,0,0.2685,100,0.5982,199,32298
FolioSuite/hardwareASP/hard_inst_8_11_14130.gr.gz,1,0.1197,0.6123,0,0.268,101,0.5989,225,42952
FolioSuite/hardwareASP/hard_inst_8_7_11562.gr.gz,1,0.1192,0.6119,0,0.2689,101,0.5976,210,26210
FolioSuite/hardwareASP/hard_inst_7_5_1923.gr.gz,1,0.1185,0.6114,0,0.2701,98,0.5956,196,11969
FolioSuite/hardwareASP/hard_inst_12_5_4301.gr.gz,1,0.1182,0.6103,0,0.2715,103,0.5948,189,34604
FolioSuite/hardwareASP/hard_inst_6_12_26485.gr.gz,1,0.12,0.6129,0,0.267,108,0.5997,204,25306
FolioSuite/hardwareASP/hard_inst_6_9_32144.gr.gz,1,0.1198,0.6127,0,0.2675,108,0.5992,237,19244
FolioSuite/hardwareASP/hard_inst_5_8_13347.gr.gz,1,0.1199,0.613,0,0.2672,101,0.5992,266,11060
FolioSuite/hardwareASP/hard_inst_12_12_17302.gr.gz,1,0.1195,0.6115,0,0.2689,101,0.5986,196,105710
FolioSuite/laby/laby_21_21_01.lp.gz,1,0.0233,0.6151,0,0.3616,523,0.7325,855,94114
FolioSuite/laby/laby_13_13_02.lp.gz,1,0.0335,0.6067,0,0.3598,1300,0.7167,1768,21902
FolioSuite/laby/laby_10_10_13.lp.gz,1,0.043,0.6006,0,0.3564,760,0.707,1533,9730
FolioSuite/laby/laby_12_12_08.lp.gz,1,0.0373,0.604,0,0.3586,622,0.7145,1267,17104
FolioSuite/laby/laby_15_15_03.lp.gz,1,0.0307,0.6091,0,0.3602,6380,0.7228,6698,33829
FolioSuite/laby/laby_18_18_04.lp.gz,1,0.0278,0.6117,0,0.3605,1082,0.729,1407,58861
FolioSuite/laby/laby_10_10_18.lp.gz,1,0.0411,0.601,0,0.3579,1948,0.7044,2413,9812
FolioSuite/laby/laby_16_16_10.lp.gz,1,0.03,0.6097,0,0.3603,3044,0.7249,3249,41175
FolioSuite/laby/laby_10_10_12.lp.gz,1,0.0408,0.6011,0,0.3581,936,0.7032,1052,9819
FolioSuite/laby/laby_11_11_04.lp.gz,1,0.0394,0.6025,0,0.3581,875,0.7101,1932,13118
FolioSuite/laby/laby_22_22_03.lp.gz,1,0.0226,0.6158,0,0.3616,935,0.7338,11276,108269
FolioSuite/laby/laby_19_19_10.lp.gz,1,0.0265,0.6127,0,0.3608,577,0.7304,1657,69387
FolioSuite/laby/laby_21_21_07.lp.gz,1,0.0242,0.6145,0,0.3614,482,0.7328,757,94059
FolioSuite/laby/laby_19_19_02.lp.gz,1,0.0253,0.6133,0,0.3614,5363,0.7295,5599,69542
FolioSuite/laby/laby_11_11_16.lp.gz,1,0.0411,0.6013,0,0.3576,1670,0.7102,2430,13122
FolioSuite/laby/laby_10_10_04.lp.gz,1,0.0407,0.6015,0,0.3577,1433,0.7056,2099,9792
FolioSuite/laby/laby_18_18_02.lp.gz,1,0.0268,0.6122,0,0.3609,1926,0.7286,2020,58933
FolioSuite/laby/laby_14_14_06.lp.gz,1,0.0322,0.6077,0,0.3601,1277,0.7198,5895,27468
FolioSuite/laby/laby_16_16_09.lp.gz,1,0.0286,0.6107,0,0.3607,859,0.7248,978,41145
FolioSuite/laby/laby_21_21_15.lp.gz,1,0.0232,0.6151,0,0.3617,1805,0.7324,2691,94091
FolioSuite/laby/laby_12_12_17.lp.gz,1,0.0369,0.6042,0,0.3589,710,0.713,1957,17180
FolioSuite/laby/laby_17_17_16.lp.gz,1,0.0275,0.6114,0,0.3612,1639,0.726,2166,49653
FolioSuite/laby/laby_20_20_20.lp.gz,1,0.0248,0.614,0,0.3612,2586,0.7317,4262,81047
FolioSuite/laby/laby_16_16_07.lp.gz,1,0.0298,0.6098,0,0.3605,1350,0.7249,1546,41208
FolioSuite/laby/laby_19_19_15.lp.gz,1,0.0255,0.6133,0,0.3611,1777,0.7299,1979,69418
FolioSuite/laby/laby_22_22_08.lp.gz,1,0.0228,0.6157,0,0.3616,13022,0.7339,13906,108297
FolioSuite/laby/laby_12_12_12.lp.gz,1,0.0367,0.6042,0,0.3591,652,0.7135,1800,17162
FolioSuite/laby/laby_10_10_17.lp.gz,1,0.0397,0.6018,0,0.3584,918,0.7037,1576,9840
FolioSuite/laby/laby_18_18_20.lp.gz,1,0.0265,0.6124,0,0.3611,590,0.7287,1111,58939
FolioSuite/laby/laby_15_15_07.lp.gz,1,0.032,0.6082,0,0.3598,2456,0.7229,3066,33824
FolioSuite/laby/laby_10_10_08.lp.gz,1,0.0424,0.6006,0,0.3571,683,0.7056,1628,9789
FolioSuite/laby/laby_18_18_01.lp.gz,1,0.0263,0.6124,0,0.3613,1661,0.7279,1912,59030
FolioSuite/laby/laby_20_20_19.lp.gz,1,0.0254,0.6135,0,0.3611,2627,0.7314,3034,81183
FolioSuite/laby/laby_14_14_16.lp.gz,1,0.0328,0.6079,0,0.3594,1304,0.7206,1545,27332
FolioSuite/laby/laby_16_16_05.lp.gz,1,0.0296,0.6101,0,0.3603,449,0.7256,4829,41093
FolioSuite/laby/laby_17_17_18.lp.gz,1,0.0277,0.6113,0,0.361,15830,0.7265,16367,49567
FolioSuite/laby/laby_22_22_13.lp.gz,1,0.0232,0.6153,0,0.3616,5769,0.7335,6097,108433
FolioSuite/laby/laby_20_20_07.lp.gz,1,0.0238,0.6144,0,0.3618,2406,0.731,3060,81251
FolioSuite/laby/laby_20_20_18.lp.gz,1,0.0254,0.6136,0,0.361,868,0.7319,1183,81110
FolioSuite/laby/laby_15_15_20.lp.gz,1,0.0321,0.6082,0,0.3597,?,0.7233,?,33788
FolioSuite/laby/laby_17_17_13.lp.gz,1,0.0275,0.6116,0,0.3609,4337,0.7267,5081,49558
FolioSuite/laby/laby_14_14_12.lp.gz,1,0.032,0.608,0,0.36,3088,0.7206,4025,27405
FolioSuite/laby/laby_12_12_10.lp.gz,1,0.0363,0.6047,0,0.359,3097,0.7137,4164,17125
FolioSuite/laby/laby_17_17_17.lp.gz,1,0.028,0.6112,0,0.3608,777,0.7268,1129,49523
FolioSuite/laby/laby_11_11_18.lp.gz,1,0.0375,0.6035,0,0.359,1933,0.7083,3611,13177
FolioSuite/laby/laby_13_13_15.lp.gz,1,0.0363,0.605,0,0.3587,1666,0.7173,2470,21880
FolioSuite/laby/laby_21_21_06.lp.gz,1,0.0242,0.6146,0,0.3612,2433,0.7333,9005,93932
FolioSuite/laby/laby_18_18_07.lp.gz,1,0.0271,0.612,0,0.3609,422,0.7287,676,58907
FolioSuite/laby/laby_20_20_04.lp.gz,1,0.0242,0.6142,0,0.3616,2229,0.7311,2652,81228
FolioSuite/laby/laby_19_19_19.lp.gz,1,0.0254,0.6135,0,0.3611,8990,0.7299,9261,69426
FolioSuite/laby/laby_11_11_17.lp.gz,1,0.0406,0.6023,0,0.3571,1176,0.7109,1448,13061
FolioSuite/laby/laby_20_20_08.lp.gz,1,0.0245,0.614,0,0.3615,5088,0.731,5257,81227
FolioSuite/laby/laby_18_18_17.lp.gz,1,0.0269,0.6122,0,0.3608,634,0.7285,976,58919
FolioSuite/laby/laby_19_19_09.lp.gz,1,0.0257,0.6131,0,0.3612,1015,0.7299,1387,69460
FolioSuite/laby/laby_11_11_02.lp.gz,1,0.0358,0.6046,0,0.3597,1187,0.7078,1419,13211
FolioSuite/laby/laby_20_20_11.lp.gz,1,0.0236,0.6146,0,0.3618,899,0.7311,1306,81208
FolioSuite/laby/laby_15_15_17.lp.gz,1,0.0312,0.6088,0,0.36,655,0.7226,1121,33859
FolioSuite/laby/laby_15_15_10.lp.gz,1,0.0304,0.6091,0,0.3604,4254,0.7223,5485,33854
FolioSuite/laby/laby_11_11_06.lp.gz,1,0.0374,0.6037,0,0.3589,1816,0.7087,2219,13143
FolioSuite/laby/laby_13_13_10.lp.gz,1,0.0364,0.605,0,0.3586,670,0.7187,1182,21818
FolioSuite/laby/laby_16_16_17.lp.gz,1,0.0284,0.6107,0,0.3609,7259,0.7242,7535,41229
FolioSuite/laby/laby_21_21_14.lp.gz,1,0.0227,0.6154,0,0.3619,1793,0.7324,2132,94127
FolioSuite/laby/laby_19_19_16.lp.gz,1,0.025,0.6138,0,0.3612,7606,0.7304,9366,69341
FolioSuite/laby/laby_20_20_15.lp.gz,1,0.0249,0.6138,0,0.3613,948,0.7313,1482,81169
FolioSuite/laby/laby_13_13_06.lp.gz,1,0.0331,0.6069,0,0.3601,864,0.7164,1286,21923
FolioSuite/laby/laby_10_10_06.lp.gz,1,0.0415,0.602,0,0.3565,1929,0.7068,2082,9720
FolioSuite/laby/laby_16_16_13.lp.gz,1,0.0292,0.6104,0,0.3603,566,0.725,865,41146
FolioSuite/laby/laby_19_19_11.lp.gz,1,0.0257,0.6131,0,0.3612,1364,0.73,14303,69463
FolioSuite/laby/laby_14_14_14.lp.gz,1,0.0318,0.6082,0,0.36,793,0.7203,6167,27400
FolioSuite/laby/laby_18_18_11.lp.gz,1,0.0261,0.6127,0,0.3611,19504,0.7284,19929,58918
FolioSuite/laby/laby_15_15_16.lp.gz,1,0.0321,0.6082,0,0.3597,539,0.723,1697,33820
FolioSuite/laby/laby_22_22_17.lp.gz,1,0.0229,0.6157,0,0.3614,4098,0.7341,4272,108169
FolioSuite/laby/laby_15_15_04.lp.gz,1,0.0315,0.6085,0,0.3601,1031,0.7227,1409,33841
FolioSuite/laby/laby_13_13_03.lp.gz,1,0.0319,0.6073,0,0.3608,802,0.7154,3419,21980
FolioSuite/laby/laby_15_15_11.lp.gz,1,0.0331,0.6079,0,0.359,1155,0.724,4202,33732
FolioSuite/laby/laby_14_14_19.lp.gz,1,0.0335,0.6072,0,0.3592,1071,0.7215,2152,27308
FolioSuite/laby/laby_20_20_03.lp.gz,1,0.025,0.614,0,0.361,1610,0.7318,2369,81049
FolioSuite/laby/laby_19_19_05.lp.gz,1,0.0259,0.6129,0,0.3612,6396,0.7299,7311,69438
FolioSuite/laby/laby_12_12_06.lp.gz,1,0.0358,0.605,0,0.3592,2498,0.7135,3733,17149
FolioSuite/laby/laby_21_21_13.lp.gz,1,0.0246,0.6143,0,0.3611,364,0.7328,1362,94053
FolioSuite/laby/laby_20_20_09.lp.gz,1,0.024,0.6144,0,0.3616,17001,0.7309,17662,81233
FolioSuite/laby/laby_13_13_17.lp.gz,1,0.036,0.6053,0,0.3587,?,0.7183,?,21823
FolioSuite/laby/laby_19_19_17.lp.gz,1,0.0258,0.6132,0,0.361,2599,0.7302,3208,69393
FolioSuite/laby/laby_17_17_02.lp.gz,1,0.0285,0.6113,0,0.3602,1820,0.7279,2130,49390
FolioSuite/laby/laby_18_18_06.lp.gz,1,0.0275,0.6119,0,0.3606,1925,0.7291,2306,58829
FolioSuite/laby/laby_14_14_10.lp.gz,1,0.0332,0.6071,0,0.3597,1598,0.7202,5482,27432
FolioSuite/laby/laby_21_21_18.lp.gz,1,0.0241,0.6145,0,0.3614,5506,0.7324,5651,94152
FolioSuite/laby/laby_11_11_08.lp.gz,1,0.0372,0.6038,0,0.359,484,0.7084,2106,13171
FolioSuite/laby/laby_16_16_12.lp.gz,1,0.0294,0.6101,0,0.3605,1104,0.7248,1545,41191
FolioSuite/laby/laby_16_16_14.lp.gz,1,0.0301,0.6096,0,0.3603,1448,0.7245,1848,41232
FolioSuite/laby/laby_13_13_19.lp.gz,1,0.0355,0.6054,0,0.3591,630,0.7177,1249,21861
FolioSuite/laby/laby_21_21_09.lp.gz,1,0.0239,0.6146,0,0.3615,5793,0.7326,6861,94097
FolioSuite/laby/laby_22_22_20.lp.gz,1,0.0232,0.6154,0,0.3614,528,0.7341,736,108215
FolioSuite/laby/laby_14_14_05.lp.gz,1,0.0329,0.6074,0,0.3598,757,0.7204,7261,27425
FolioSuite/laby/laby_19_19_18.lp.gz,1,0.0254,0.6134,0,0.3612,1349,0.7302,1495,69404
FolioSuite/laby/laby_17_17_01.lp.gz,1,0.028,0.6112,0,0.3609,2900,0.7266,3114,49556
FolioSuite/laby/laby_15_15_08.lp.gz,1,0.0305,0.6093,0,0.3602,798,0.7229,2989,33788
FolioSuite/laby/laby_10_10_05.lp.gz,1,0.0418,0.6004,0,0.3578,1304,0.7041,1702,9830
FolioSuite/laby/laby_15_15_05.lp.gz,1,0.0316,0.6087,0,0.3598,386,0.7235,947,33759
FolioSuite/laby/laby_14_14_15.lp.gz,1,0.0314,0.6081,0,0.3605,550,0.7192,1240,27518
FolioSuite/laby/laby_18_18_05.lp.gz,1,0.0274,0.6119,0,0.3606,1414,0.7292,1622,58826
FolioSuite/laby/laby_19_19_04.lp.gz,1,0.0244,0.614,0,0.3616,1007,0.7298,3194,69446
FolioSuite/laby/laby_10_10_15.lp.gz,1,0.0402,0.6019,0,0.3579,707,0.7035,1270,9826
FolioSuite/laby/laby_21_21_11.lp.gz,1,0.0238,0.6148,0,0.3613,15019,0.7331,15153,93957
FolioSuite/laby/laby_15_15_18.lp.gz,1,0.0329,0.6078,0,0.3592,852,0.7242,1472,33691
FolioSuite/laby/laby_17_17_19.lp.gz,1,0.0286,0.611,0,0.3604,677,0.7269,1013,49507
FolioSuite/laby/laby_22_22_19.lp.gz,1,0.0229,0.6156,0,0.3615,2550,0.7337,2910,108303
FolioSuite/laby/laby_20_20_16.lp.gz,1,0.0244,0.6142,0,0.3614,2146,0.7315,3069,81095
FolioSuite/laby/laby_15_15_09.lp.gz,1,0.03,0.6095,0,0.3605,1920,0.7226,2224,33859
FolioSuite/laby/laby_17_17_05.lp.gz,1,0.0274,0.6115,0,0.361,510,0.7262,779,49599
FolioSuite/laby/laby_22_22_07.lp.gz,1,0.0228,0.6156,0,0.3616,21426,0.7338,21620,108300
FolioSuite/laby/laby_22_22_18.lp.gz,1,0.0229,0.6155,0,0.3616,1358,0.7335,1505,108422
FolioSuite/laby/laby_17_17_07.lp.gz,1,0.0284,0.611,0,0.3605,760,0.7269,1331,49495
FolioSuite/laby/laby_15_15_15.lp.gz,1,0.0298,0.6094,0,0.3608,1171,0.722,1450,33898
FolioSuite/laby/laby_16_16_15.lp.gz,1,0.03,0.6099,0,0.3602,2126,0.7254,2678,41107
FolioSuite/laby/laby_14_14_08.lp.gz,1,0.0326,0.6075,0,0.36,26155,0.7197,26629,27458
FolioSuite/laby/laby_16_16_08.lp.gz,1,0.0292,0.6104,0,0.3603,1333,0.7251,1807,41109
FolioSuite/laby/laby_18_18_14.lp.gz,1,0.0269,0.6121,0,0.3609,667,0.7288,1140,58929
FolioSuite/laby/laby_10_10_16.lp.gz,1,0.0388,0.6024,0,0.3589,?,0.7031,?,9855
FolioSuite/laby/laby_22_22_04.lp.gz,1,0.0228,0.6157,0,0.3615,14777,0.7338,15162,108270
FolioSuite/laby/laby_12_12_15.lp.gz,1,0.0366,0.6047,0,0.3587,1006,0.7144,1744,17107
FolioSuite/laby/laby_12_12_20.lp.gz,1,0.0367,0.6049,0,0.3583,791,0.7156,873,17029
FolioSuite/laby/laby_13_13_13.lp.gz,1,0.0358,0.6052,0,0.359,822,0.718,1419,21832
FolioSuite/laby/laby_19_19_14.lp.gz,1,0.0254,0.6133,0,0.3613,3616,0.7299,4084,69457
FolioSuite/laby/laby_20_20_01.lp.gz,1,0.0241,0.6145,0,0.3614,655,0.7315,824,81106
FolioSuite/laby/laby_16_16_06.lp.gz,1,0.0311,0.6092,0,0.3597,1515,0.7261,1785,41079
FolioSuite/laby/laby_12_12_07.lp.gz,1,0.0366,0.6045,0,0.3589,547,0.7143,3611,17130
FolioSuite/laby/laby_17_17_15.lp.gz,1,0.0289,0.6107,0,0.3604,555,0.7272,1042,49510
FolioSuite/laby/laby_12_12_11.lp.gz,1,0.0355,0.605,0,0.3595,878,0.7133,1291,17137
FolioSuite/laby/laby_12_12_16.lp.gz,1,0.0352,0.6058,0,0.359,943,0.7141,1171,17106
FolioSuite/laby/laby_10_10_20.lp.gz,1,0.0416,0.6004,0,0.3579,1576,0.7042,2256,9827
FolioSuite/laby/laby_13_13_05.lp.gz,1,0.0348,0.6059,0,0.3594,595,0.7176,1235,21855
FolioSuite/laby/laby_18_18_03.lp.gz,1,0.027,0.612,0,0.3609,3236,0.7285,3511,58940
FolioSuite/laby/laby_19_19_13.lp.gz,1,0.026,0.6131,0,0.3609,486,0.7306,698,69359
FolioSuite/planning/coins/coins13.lp-23-1847.sm.gz,1,0.0968,0.6572,1,0.246,450,0.6139,761,18094
FolioSuite/planning/coins/coins07.lp-21-429.sm.gz,1,0.057,0.7424,1,0.2006,712,0.6097,981,4906
FolioSuite/planning/coins/coins06.lp-17-102.sm.gz,1,0.0591,0.7404,1,0.2004,225,0.6072,456,2978
FolioSuite/planning/coins/coins07.lp-19-523.sm.gz,1,0.0576,0.7423,1,0.2001,712,0.6086,951,4390
FolioSuite/planning/coins/coins12.lp-25-423.sm.gz,1,0.0959,0.6576,1,0.2464,497,0.6149,745,22802
FolioSuite/planning/coins/coins11.lp-23-2361.sm.gz,1,0.0967,0.6574,1,0.2458,1119,0.6139,1692,20830
FolioSuite/planning/coins/coins07.lp-25-1853.sm.gz,1,0.0561,0.7426,1,0.2013,712,0.6115,921,5938
FolioSuite/planning/coins/coins09.lp-20-2239.sm.gz,1,0.0578,0.7409,1,0.2013,277,0.6092,713,4648
FolioSuite/planning/coins/coins08.lp-23-848.sm.gz,1,0.0565,0.7427,1,0.2008,361,0.6107,733,5422
FolioSuite/planning/coins/coins10.lp-19-827.sm.gz,1,0.0578,0.7413,1,0.2008,247,0.6086,417,5470
FolioSuite/planning/coins/coins13.lp-26-20100.sm.gz,1,0.0959,0.6576,1,0.2465,318,0.6153,466,20788
FolioSuite/planning/coins/coins10.lp-23-7197.sm.gz,1,0.0567,0.7418,1,0.2015,247,0.6107,450,6758
FolioSuite/planning/coins/coins12.lp-27-6063.sm.gz,1,0.0954,0.6579,1,0.2467,497,0.6156,774,24854
FolioSuite/planning/coins/coins07.lp-22-7117.sm.gz,1,0.0568,0.7425,1,0.2008,272,0.6102,613,5164
FolioSuite/planning/coins/coins07.lp-18-458.sm.gz,1,0.0579,0.7422,1,0.1999,272,0.6079,512,4132
FolioSuite/planning/coins/coins08.lp-24-424.sm.gz,1,0.0563,0.7427,1,0.2009,712,0.6111,870,5680
FolioSuite/planning/coins/coins14.lp-26-20100.sm.gz,1,0.0963,0.6571,1,0.2466,831,0.6153,1439,23716
FolioSuite/planning/coins/coins14.lp-21-108.sm.gz,1,0.098,0.6562,1,0.2458,997,0.6129,1299,18586
FolioSuite/planning/coins/coins15.lp-22-733.sm.gz,1,0.0968,0.6576,1,0.2456,474,0.6134,609,19660
FolioSuite/planning/coins/coins12.lp-29-20025.sm.gz,1,0.095,0.6581,1,0.247,497,0.6163,791,26906
FolioSuite/planning/coins/coins14.lp-25-15526.sm.gz,1,0.0966,0.6569,1,0.2465,1117,0.6149,1588,22690
FolioSuite/planning/coins/coins10.lp-20-726.sm.gz,1,0.0575,0.7415,1,0.201,395,0.6092,543,5792
FolioSuite/planning/coins/coins10.lp-24-14145.sm.gz,1,0.0565,0.7418,1,0.2017,395,0.6111,618,7080
FolioSuite/planning/coins/coins13.lp-20-169.sm.gz,1,0.098,0.6567,1,0.2453,318,0.6122,497,15400
