@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE OCCEN_OCCN NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_SET NUMERIC
@ATTRIBUTE TOTAL_SET NUMERIC
@ATTRIBUTE FORALL_SET NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC

@DATA
k_grz_p-10-shuffled,1,0.679235,0.196961,1,1,0.5,0.468425,0.486544,0.063729,0.51244,0.976516,0.874039,0.960753,0.430331,0.506809,0.506809,0.505941,0.908673,0.460523,0.910231,2.272932,0.16601,9,17,8,0.16601,0.33202,20,47.180915,4629,350,1777,53.666667
k_grz_p-17-shuffled,1,0.658406,0.180709,1,1,0.5,0.457364,0.475324,0.061425,0.52296,0.953416,0.880011,0.958753,0.426651,0.513594,0.513594,0.511924,0.907068,0.465864,0.910027,2.313763,0.162028,9,17,8,0.162028,0.324056,22,51.724138,6919,474,2623,71.666667
k_grz_p-21-shuffled,1,0.641723,0.173488,1,1,0.5,0.448493,0.466497,0.058282,0.531238,0.934061,0.88728,0.956762,0.424672,0.519296,0.519296,0.517047,0.910901,0.473027,0.914864,2.3427,0.154551,9,17,8,0.154551,0.309102,24,53.991206,8682,568,3274,85.777778
k_lin_n-10-shuffled,1,0.350843,0.076268,1,1,0.5,0.347716,0.382012,0.051411,0.606556,0.729284,0.911096,0.883773,0.370315,0.587245,0.587245,0.578274,0.904243,0.531012,0.91827,2.554536,0.146382,5,9,4,0.146382,0.292763,16,66.668457,51818,1388,18199,406.4
k_lin_n-13-shuffled,1,0.290156,0.062934,1,1,0.5,0.333501,0.360372,0.042191,0.62846,0.682875,0.928998,0.897618,0.363588,0.602904,0.602904,0.594221,0.921013,0.555283,0.934471,2.631515,0.121257,5,9,4,0.121257,0.242515,16,76.757321,84758,1856,29491,543.2
k_lin_n-14-shuffled,1,0.274334,0.059472,1,1,0.5,0.329842,0.354882,0.039809,0.634149,0.671314,0.933467,0.901574,0.36186,0.606838,0.606838,0.598332,0.925385,0.561558,0.93854,2.651592,0.114688,5,9,4,0.114688,0.229375,16,80.100338,97466,2012,33831,588.8
k_lin_n-21-shuffled,1,0.207199,0.042483,1,1,0.5,0.313917,0.333016,0.031918,0.656786,0.627087,0.948067,0.914637,0.353487,0.62241,0.62241,0.614595,0.939876,0.584988,0.951826,2.728913,0.09304,5,9,4,0.09304,0.186081,18,105.999781,212984,3104,73065,908
k_lin_n-9-shuffled,1,0.363989,0.083804,1,1,0.5,0.352069,0.384978,0.049236,0.604379,0.734327,0.914608,0.889915,0.374171,0.584958,0.584958,0.576592,0.908524,0.531449,0.921706,2.553296,0.139446,5,9,4,0.139446,0.278893,14,60.716722,41636,1232,14701,360.8
k_lin_p-12-shuffled,1,0.54504,0.132075,1,1,0.5,0.393368,0.438881,0.061708,0.553833,0.841149,0.886387,0.881661,0.395153,0.549213,0.549213,0.543139,0.892013,0.489905,0.901988,2.377663,0.167377,4,7,3,0.167377,0.334753,11,36.298742,8913,434,3286,156.25
k_lin_p-16-shuffled,1,0.489583,0.116422,1,1,0.5,0.380982,0.421429,0.056518,0.570007,0.797968,0.898382,0.886018,0.387298,0.563344,0.563344,0.556184,0.899928,0.506969,0.911513,2.43607,0.155229,4,7,3,0.155229,0.310458,12,39.894358,13447,570,4896,205.25
k_lin_p-21-shuffled,1,0.441336,0.100489,1,1,0.5,0.36864,0.407876,0.054587,0.582259,0.766822,0.903554,0.882461,0.379425,0.574075,0.574075,0.565988,0.901689,0.517637,0.914573,2.477594,0.15182,4,7,3,0.15182,0.303639,13,45.26506,20481,740,7364,266.5
k_lin_p-8-shuffled,1,0.610125,0.155532,1,1,0.5,0.412107,0.457656,0.063542,0.537261,0.889218,0.879956,0.890582,0.407139,0.533588,0.533588,0.529319,0.893264,0.476635,0.900467,2.323069,0.169102,4,7,3,0.169102,0.338205,10,31.471526,5099,298,1916,107.25
k_path_n-10-shuffled,1,0.851943,0.242991,1,1,0.5,0.497996,0.536204,0.074393,0.467937,1.094301,0.844198,0.935973,0.448121,0.473551,0.473551,0.477486,0.892677,0.422728,0.88532,2.138711,0.186916,13,25,12,0.186916,0.373832,34,68.826503,5108,494,2033,53.692308
k_path_n-20-shuffled,1,0.853457,0.242485,1,1,0.5,0.500423,0.537723,0.074325,0.466467,1.094533,0.844324,0.937942,0.448242,0.473493,0.473493,0.477433,0.891296,0.422023,0.88394,2.140531,0.186874,23,45,22,0.186874,0.373747,64,121.765406,10037,968,3992,59.304348
k_path_n-21-shuffled,1,0.85343,0.242599,1,1,0.5,0.500686,0.53778,0.07428,0.46641,1.094427,0.844427,0.938335,0.448263,0.473524,0.473524,0.477458,0.891586,0.422188,0.884241,2.140794,0.186763,24,47,23,0.186763,0.373526,67,126.757392,10447,1008,4155,59.208333
k_path_p-10-shuffled,1,0.85027,0.242703,1,1,0.5,0.496807,0.536243,0.075269,0.467983,1.094595,0.842342,0.933818,0.447312,0.473418,0.473418,0.477419,0.890867,0.421752,0.8834,2.135135,0.189189,12,23,11,0.189189,0.378378,31,63.427286,4650,449,1850,53
k_path_p-16-shuffled,1,0.852356,0.242535,1,1,0.5,0.499242,0.537301,0.07469,0.466913,1.094527,0.84356,0.93651,0.447875,0.473472,0.473472,0.477435,0.891008,0.421867,0.883613,2.138686,0.18779,18,35,17,0.18779,0.375581,49,95.178538,7578,731,3014,57.333333
k_path_p-21-shuffled,1,0.853604,0.242492,1,1,0.5,0.500432,0.537676,0.074251,0.466504,1.094434,0.844486,0.938025,0.448293,0.473524,0.473524,0.477456,0.891422,0.42211,0.884081,2.140891,0.186687,23,45,22,0.186687,0.373373,64,121.806858,10047,969,3996,59.347826
k_path_p-9-shuffled,1,0.850719,0.242806,1,1,0.5,0.496455,0.53577,0.074922,0.468399,1.094453,0.843078,0.933887,0.447626,0.473477,0.473477,0.477452,0.891698,0.422199,0.884276,2.136091,0.188249,11,21,10,0.188249,0.376499,28,58.34609,4191,405,1668,52.090909
k_ph_n-10-shuffled,1,0.46234,0.0865,1,1,0.5,0.363283,0.417464,0.067424,0.57137,0.796163,0.878895,0.847545,0.375833,0.565587,0.565587,0.556742,0.870658,0.492432,0.884489,2.444183,0.190484,3,5,2,0.190484,0.380968,9,40.34364,33608,1029,11896,471.333333
k_ph_n-13-shuffled,1,0.337422,0.057715,1,1,0.5,0.336274,0.376699,0.05381,0.60969,0.708045,0.908089,0.861558,0.360725,0.595772,0.595772,0.585465,0.895461,0.53349,0.911225,2.5732,0.155164,3,5,2,0.155164,0.310327,10,56.516173,107916,2160,37425,965.333333
k_ph_n-14-shuffled,1,0.300673,0.050844,1,1,0.5,0.329054,0.364553,0.048384,0.621916,0.682362,0.918601,0.87032,0.357214,0.604516,0.604516,0.594402,0.905766,0.54755,0.921178,2.617109,0.140192,3,5,2,0.140192,0.280385,10,62.451035,152385,2674,52592,1188
k_ph_n-15-shuffled,1,0.268964,0.045037,1,1,0.5,0.322896,0.354224,0.043604,0.632577,0.660859,0.92758,0.878813,0.354298,0.611852,0.611852,0.602098,0.914902,0.559785,0.929724,2.655565,0.126856,3,5,2,0.126856,0.253713,10,68.806273,210783,3263,72452,1442
k_ph_n-8-shuffled,1,0.564267,0.114916,1,1,0.5,0.388207,0.450702,0.074767,0.542034,0.87308,0.859955,0.847676,0.391353,0.539837,0.539837,0.53388,0.859144,0.463798,0.86873,2.353827,0.206932,3,5,2,0.206932,0.413864,8,31.454545,13415,557,4847,261.333333
k_ph_n-9-shuffled,1,0.497062,0.099004,1,1,0.5,0.372716,0.427453,0.067473,0.562791,0.817428,0.877373,0.85249,0.382299,0.558063,0.558063,0.550228,0.871474,0.486338,0.883884,2.42233,0.188937,3,5,2,0.188937,0.377874,8,35.39779,21920,775,7828,359.333333
k_ph_p-11-shuffled,1,0.396493,0.072938,1,1,0.5,0.349432,0.394802,0.058486,0.592708,0.745103,0.897937,0.85794,0.368482,0.582706,0.582706,0.573032,0.886852,0.516774,0.901824,2.52019,0.166919,3,5,2,0.166919,0.333839,9,46.27682,60220,1539,21100,693
k_ph_p-12-shuffled,1,0.364684,0.06296,1,1,0.5,0.341635,0.385918,0.057856,0.600606,0.727656,0.900045,0.855383,0.363325,0.589133,0.589133,0.578819,0.887669,0.522955,0.903486,2.541457,0.166279,3,5,2,0.166279,0.332558,10,53.058667,89014,1950,30972,871.666667
k_ph_p-8-shuffled,1,0.552012,0.11221,1,1,0.5,0.385088,0.445491,0.072385,0.54671,0.859673,0.865387,0.849541,0.389886,0.544116,0.544116,0.537729,0.862707,0.469412,0.872953,2.373465,0.200887,3,5,2,0.200887,0.401774,8,32.31961,16274,658,5864,305
k_ph_p-9-shuffled,1,0.489447,0.097694,1,1,0.5,0.370984,0.423838,0.065249,0.566235,0.808348,0.882006,0.855264,0.38176,0.560944,0.560944,0.552991,0.875134,0.490901,0.88772,2.438425,0.182985,3,5,2,0.182985,0.36597,8,36.005632,25778,898,9192,411.666667
k_poly_n-12-shuffled,1,0.769823,0.295877,1,1,0.5,0.515752,0.514671,0.054029,0.48641,1.043077,0.889615,1.00421,0.456514,0.488181,0.488181,0.489458,0.964956,0.471073,0.962438,2.146806,0.130041,39,77,38,0.130041,0.260082,74,160.868098,5312,653,2207,23.179487
k_poly_n-13-shuffled,1,0.76989,0.295798,1,1,0.5,0.515693,0.514686,0.054068,0.486396,1.042936,0.889543,1.004067,0.456441,0.488217,0.488217,0.489492,0.964706,0.470986,0.962195,2.146879,0.130151,43,85,42,0.130151,0.260302,82,177.470534,5900,725,2451,23.348837
k_poly_n-20-shuffled,1,0.77009,0.29556,1,1,0.5,0.515523,0.514735,0.054186,0.48635,1.042514,0.889325,1.003647,0.456222,0.488328,0.488328,0.489593,0.963955,0.470726,0.961465,2.147099,0.130482,63,125,62,0.130482,0.260964,122,260.4631,8840,1085,3671,23.873016
k_poly_n-21-shuffled,1,0.770115,0.29553,1,1,0.5,0.515503,0.514742,0.0542,0.486343,1.042461,0.889298,1.003595,0.456194,0.488342,0.488342,0.489605,0.963861,0.470694,0.961373,2.147126,0.130524,67,133,66,0.130524,0.261047,130,277.0594,9428,1157,3915,23.940299
k_poly_p-19-shuffled,1,0.770069,0.295585,1,1,0.5,0.515541,0.51473,0.054173,0.486355,1.042558,0.889348,1.00369,0.456245,0.488316,0.488316,0.489582,0.964034,0.470754,0.961542,2.147076,0.130447,60,119,59,0.130447,0.260894,116,248.015534,8399,1031,3488,23.816667
k_poly_p-21-shuffled,1,0.770109,0.295537,1,1,0.5,0.515508,0.51474,0.054197,0.486345,1.042474,0.889305,1.003607,0.456201,0.488338,0.488338,0.489602,0.963884,0.470701,0.961395,2.14712,0.130514,66,131,65,0.130514,0.261028,128,272.910369,9281,1139,3854,23.924242
k_t4p_n-12-shuffled,1,0.674758,0.229969,1,1,0.5,0.469669,0.493187,0.063681,0.506186,0.978527,0.874005,0.951105,0.430892,0.506219,0.506219,0.505427,0.915141,0.463261,0.916575,2.215915,0.161708,30,59,29,0.161708,0.323417,81,158.842317,13913,1260,5479,55.433333
k_t4p_n-17-shuffled,1,0.673274,0.229304,1,1,0.5,0.468616,0.492517,0.063529,0.506796,0.976718,0.87442,0.950147,0.430582,0.506746,0.506746,0.505889,0.914474,0.463406,0.916024,2.218033,0.16142,40,79,39,0.16142,0.32284,111,214.255728,19613,1770,7719,58.325
k_t4p_n-21-shuffled,1,0.67259,0.228998,1,1,0.5,0.468126,0.492211,0.063459,0.507075,0.975887,0.874612,0.949689,0.430439,0.506989,0.506989,0.506102,0.914164,0.463471,0.915766,2.21901,0.161287,48,95,47,0.161287,0.322574,135,258.543609,24173,2178,9511,59.770833
k_t4p_n-4-shuffled,1,0.684433,0.234301,1,1,0.5,0.476239,0.497691,0.064678,0.502093,0.990449,0.871262,0.956481,0.432923,0.502756,0.502756,0.502399,0.919259,0.462163,0.919912,2.202111,0.163588,14,27,13,0.163588,0.327177,33,69.584936,4793,444,1895,42.214286
k_t4p_p-12-shuffled,1,0.678289,0.23125,1,1,0.5,0.471577,0.494649,0.064332,0.504852,0.982515,0.872461,0.952395,0.431258,0.505061,0.505061,0.50441,0.91626,0.462767,0.917443,2.209868,0.163158,19,37,18,0.163158,0.326316,48,98.201226,7710,703,3040,49
k_t4p_p-20-shuffled,1,0.675083,0.229925,1,1,0.5,0.469537,0.493235,0.063896,0.506139,0.978713,0.873569,0.950748,0.430725,0.506167,0.506167,0.505379,0.915016,0.463151,0.916443,2.214818,0.162252,27,53,26,0.162252,0.324503,72,142.707602,12270,1111,4832,54.333333
k_t4p_p-21-shuffled,1,0.674842,0.229826,1,1,0.5,0.469383,0.49313,0.063863,0.506235,0.978428,0.873652,0.950618,0.430685,0.50625,0.50625,0.505452,0.914921,0.463179,0.916366,2.21519,0.162184,28,55,27,0.162184,0.324367,75,148.257303,12840,1162,5056,54.785714
k_t4p_p-4-shuffled,1,0.690705,0.236378,1,1,0.5,0.479191,0.50035,0.066032,0.499684,0.997464,0.868104,0.957777,0.433333,0.500732,0.500732,0.500635,0.920672,0.461009,0.92085,2.190705,0.166667,11,21,10,0.166667,0.333333,24,52.952267,3150,295,1248,35.909091
k_t4p_p-8-shuffled,1,0.681903,0.232743,1,1,0.5,0.473832,0.496273,0.064825,0.503375,0.986828,0.871204,0.954105,0.43186,0.503809,0.503809,0.503315,0.917609,0.462299,0.918509,2.204291,0.164179,15,29,14,0.164179,0.328358,36,75.781116,5430,499,2144,44.2
lognBWLARGEB1-shuffled,1,0.037863,0.005818,1.313131,1.313131,0.567686,0.031283,0.031319,0.001092,0.967771,0.034371,0.998871,0.970653,0.031795,0.968124,0.968124,0.966771,0.998008,0.966196,0.999405,2.02428,0.002909,2,3,1,0.002215,0.005124,1,18.611438,362756,1040,178750,935
lut4_2_f2-shuffled,1,0.09417,0.995516,1,1,0.5,0.349504,0.529371,0.177184,0.482547,1.116981,0.624906,0.675433,0.350446,0.457206,0.457206,0.472371,0.71737,0.327986,0.69434,4.060538,1.11435,2,3,1,1.11435,2.2287,7,36.214286,2805,444,446,31.5
lut4_AND_f1-shuffled,1,0.075556,0.997037,1,1,0.5,0.235998,0.444586,0.232528,0.526278,0.939884,0.548922,0.498179,0.251977,0.528965,0.528965,0.515495,0.598817,0.316753,0.614465,3.708148,1.611852,2,3,1,1.611852,3.223704,8,52.28,4679,673,675,33.5
lut4_XOR_fOR-shuffled,1,0.184524,0.940476,1,1,0.5,0.442467,0.541133,0.13191,0.470277,1.078329,0.725849,0.83528,0.386935,0.474403,0.474403,0.481156,0.833047,0.3952,0.821355,3.488095,0.625,2,3,1,0.625,1.25,5,18.651163,796,158,168,19
mutex-128-s,1,0.737312,0.457886,1.001124,1.001124,0.500281,0.403374,0.43168,0.09654,0.560985,0.801584,0.826074,0.918815,0.348284,0.56832,0.56832,0.555067,0.844167,0.479757,0.864323,1.982994,0.237546,1,2,1,0.237279,0.474825,512,2.526707,36855,6866,14995,11058
mutex-16-s,1,0.737493,0.459809,1.009479,1.009479,0.502358,0.404512,0.432095,0.096457,0.560364,0.804124,0.825979,0.920108,0.348343,0.567905,0.567905,0.554286,0.845437,0.480128,0.86621,1.982574,0.23946,1,2,1,0.237212,0.476672,64,2.521045,4375,818,1779,1314
mutex-2-s,1,0.740157,0.488189,1.133333,1.133333,0.53125,0.421084,0.438247,0.095238,0.551237,0.842105,0.824561,0.93832,0.349206,0.561753,0.561753,0.542857,0.863228,0.484921,0.893275,1.976378,0.267717,1,2,1,0.23622,0.503937,8,2.442308,315,62,127,96
mutex-32-s,1,0.737388,0.458686,1.004598,1.004598,0.501147,0.403847,0.431853,0.096506,0.560727,0.802639,0.826035,0.919354,0.348308,0.568147,0.568147,0.554742,0.844696,0.479912,0.865108,1.98282,0.238342,1,2,1,0.237251,0.475593,128,2.524347,9015,1682,3667,2706
mutex-4-s,1,0.738292,0.46832,1.046512,1.046512,0.511364,0.409528,0.433936,0.096089,0.557621,0.815416,0.825558,0.925739,0.348603,0.566064,0.566064,0.550838,0.850958,0.481697,0.87448,1.980716,0.247934,1,2,1,0.236915,0.484848,16,2.496503,895,170,363,270
mutex-64-s,1,0.737337,0.458149,1.002265,1.002265,0.500566,0.403529,0.431737,0.096529,0.5609,0.80193,0.826061,0.918992,0.348292,0.568263,0.568263,0.55496,0.844341,0.479808,0.864581,1.982937,0.237807,1,2,1,0.23727,0.475077,256,2.525931,18295,3410,7443,5490
mutex-8-s,1,0.737725,0.462275,1.020202,1.020202,0.505,0.40597,0.432628,0.09635,0.559569,0.807388,0.825858,0.921756,0.348418,0.567372,0.567372,0.553285,0.847054,0.480594,0.86862,1.982036,0.241916,1,2,1,0.237126,0.479042,32,2.513846,2055,386,835,618
ncf_16_32_8_d.10,1,0.691259,0.137012,0.888229,0.888229,0.470403,0.318659,0.314679,0.14462,0.657352,0.604159,0.768007,0.929989,0.248165,0.65861,0.65861,0.62338,0.919183,0.605383,0.97113,1.923745,0.339946,5,10,5,0.382724,0.72267,484,15.429991,12806,663,4839,366
ncf_16_32_8_d.1,1,0.701591,0.137012,0.940622,0.940622,0.484701,0.313199,0.309287,0.140715,0.657352,0.605164,0.774129,0.914053,0.244651,0.663444,0.663444,0.622989,0.919183,0.609826,0.978871,1.923745,0.350279,5,10,5,0.372391,0.72267,484,15.429991,12806,663,4839,366
ncf_16_32_8_d.2,1,0.691895,0.136729,0.893629,0.893629,0.471913,0.317805,0.313965,0.144293,0.657408,0.603974,0.768558,0.927651,0.247604,0.659305,0.659305,0.623451,0.918978,0.605887,0.971827,1.923696,0.341307,5,10,5,0.381934,0.723242,484,15.468885,12835,663,4849,366
ncf_16_32_8_d.3,1,0.674007,0.136448,0.81102,0.81102,0.447825,0.326733,0.322915,0.150964,0.657465,0.601993,0.758157,0.953866,0.253343,0.651332,0.651332,0.624223,0.918774,0.598427,0.958675,1.923647,0.324141,5,10,5,0.399671,0.723811,484,15.507779,12864,663,4859,366
ncf_16_32_8_d.4,1,0.682239,0.136448,0.849106,0.849106,0.459198,0.322388,0.318621,0.147854,0.657465,0.602791,0.76302,0.941181,0.250544,0.655183,0.655183,0.623912,0.918774,0.601965,0.964824,1.923647,0.332373,5,10,5,0.391439,0.723811,484,15.507779,12864,663,4859,366
ncf_16_32_8_d.5,1,0.712803,0.13758,0.995982,0.995982,0.498993,0.308303,0.304201,0.136649,0.657237,0.606756,0.780439,0.899463,0.241528,0.667889,0.667889,0.622372,0.919595,0.614188,0.98685,1.923843,0.360033,5,10,5,0.361486,0.721519,484,15.352204,12748,663,4819,366
ncf_16_32_8_d.6,1,0.701809,0.137867,0.93471,0.93471,0.483127,0.314643,0.310328,0.140892,0.657179,0.605934,0.773737,0.917806,0.245617,0.662343,0.662343,0.62269,0.919803,0.609225,0.978376,1.923893,0.348305,5,10,5,0.372635,0.72094,484,15.31331,12719,663,4809,366
ncf_16_32_8_d.7,1,0.683752,0.13758,0.847503,0.847503,0.458729,0.323675,0.319369,0.147631,0.657237,0.603926,0.763211,0.944312,0.251412,0.654298,0.654298,0.62347,0.919595,0.60169,0.965066,1.923843,0.330982,5,10,5,0.390537,0.721519,484,15.352204,12748,663,4819,366
ncf_16_32_8_d.8,1,0.678935,0.137867,0.822818,0.822818,0.451399,0.326754,0.322273,0.14954,0.657179,0.603707,0.760182,0.953133,0.2534,0.651643,0.651643,0.623555,0.919803,0.599383,0.961235,1.923893,0.325431,5,10,5,0.395508,0.72094,484,15.31331,12719,663,4809,366
ncf_16_32_8_d.9,1,0.700761,0.136448,0.940949,0.940949,0.484788,0.312611,0.308959,0.140858,0.657465,0.60459,0.77398,0.912639,0.244248,0.663849,0.663849,0.623212,0.918774,0.609927,0.978683,1.923647,0.350895,5,10,5,0.372916,0.723811,484,15.507779,12864,663,4859,366
ncf_16_32_8_edau.10,1,0.691259,0.137012,0.888229,0.888229,0.470403,0.332415,0.314679,0.14462,0.661421,0.604159,0.768007,0.981794,0.248165,0.65861,0.65861,0.62338,0.919183,0.605383,0.97113,1.923745,0.339946,5,10,5,0.382724,0.72267,484,14.615817,12806,663,4839,366
ncf_16_32_8_edau.1,1,0.701591,0.137012,0.940622,0.940622,0.484701,0.326719,0.309287,0.140715,0.663023,0.605164,0.774129,0.969557,0.244651,0.663444,0.663444,0.622989,0.919183,0.609826,0.978871,1.923745,0.350279,5,10,5,0.372391,0.72267,484,14.546672,12806,663,4839,366
ncf_16_32_8_edau.2,1,0.691895,0.136729,0.893629,0.893629,0.471913,0.331592,0.313965,0.144293,0.66168,0.603974,0.768558,0.980114,0.247604,0.659305,0.659305,0.623451,0.918978,0.605887,0.971827,1.923696,0.341307,5,10,5,0.381934,0.723242,484,14.640882,12835,663,4849,366
ncf_16_32_8_edau.3,1,0.674007,0.136448,0.81102,0.81102,0.447825,0.340975,0.322915,0.150964,0.659069,0.601993,0.758157,1.000131,0.253343,0.651332,0.651332,0.624223,0.918774,0.598427,0.958675,1.923647,0.324141,5,10,5,0.399671,0.723811,484,14.790406,12864,663,4859,366
ncf_16_32_8_edau.4,1,0.682239,0.136448,0.849106,0.849106,0.459198,0.336441,0.318621,0.147854,0.660344,0.602791,0.76302,0.990535,0.250544,0.655183,0.655183,0.623912,0.918774,0.601965,0.964824,1.923647,0.332373,5,10,5,0.391439,0.723811,484,14.735091,12864,663,4859,366
ncf_16_32_8_edau.5,1,0.712803,0.13758,0.995982,0.995982,0.498993,0.321479,0.304201,0.136649,0.66444,0.606756,0.780439,0.958038,0.241528,0.667889,0.667889,0.622372,0.919595,0.614188,0.98685,1.923843,0.360033,5,10,5,0.361486,0.721519,484,14.41357,12748,663,4819,366
ncf_16_32_8_edau.6,1,0.701809,0.137867,0.93471,0.93471,0.483127,0.328023,0.310328,0.140892,0.662572,0.605934,0.773737,0.972125,0.245617,0.662343,0.662343,0.62269,0.919803,0.609225,0.978376,1.923893,0.348305,5,10,5,0.372635,0.72094,484,14.457649,12719,663,4809,366
ncf_16_32_8_edau.7,1,0.683752,0.13758,0.847503,0.847503,0.458729,0.337509,0.319369,0.147631,0.659933,0.603926,0.763211,0.992476,0.251412,0.654298,0.654298,0.62347,0.919595,0.60169,0.965066,1.923843,0.330982,5,10,5,0.390537,0.721519,484,14.607174,12748,663,4819,366
ncf_16_32_8_edau.8,1,0.678935,0.137867,0.822818,0.822818,0.451399,0.340649,0.322273,0.14954,0.659021,0.603707,0.760182,0.999032,0.2534,0.651643,0.651643,0.623555,0.919803,0.599383,0.961235,1.923893,0.325431,5,10,5,0.395508,0.72094,484,14.609767,12719,663,4809,366
ncf_16_32_8_edau.9,1,0.700761,0.136448,0.940949,0.940949,0.484788,0.326238,0.308959,0.140858,0.663213,0.60459,0.77398,0.968679,0.244248,0.663849,0.663849,0.623212,0.918774,0.609927,0.978683,1.923647,0.350895,5,10,5,0.372916,0.723811,484,14.610631,12864,663,4859,366
ncf_16_32_8_euad.10,1,0.691259,0.137012,0.888229,0.888229,0.470403,0.294308,0.295035,0.14462,0.67117,0.604159,0.768007,0.895014,0.248165,0.65861,0.65861,0.62338,0.919183,0.605383,0.97113,1.923745,0.339946,5,10,5,0.382724,0.72267,484,13.969317,12806,663,4839,366
ncf_16_32_8_euad.1,1,0.701591,0.137012,0.940622,0.940622,0.484701,0.291092,0.291812,0.140715,0.669135,0.605164,0.774129,0.879791,0.244651,0.663444,0.663444,0.622989,0.919183,0.609826,0.978871,1.923745,0.350279,5,10,5,0.372391,0.72267,484,14.055748,12806,663,4839,366
ncf_16_32_8_euad.2,1,0.691895,0.136729,0.893629,0.893629,0.471913,0.293591,0.294466,0.144293,0.671057,0.603974,0.768558,0.892529,0.247604,0.659305,0.659305,0.623451,0.918978,0.605887,0.971827,1.923696,0.341307,5,10,5,0.381934,0.723242,484,14.008211,12835,663,4849,366
ncf_16_32_8_euad.3,1,0.674007,0.136448,0.81102,0.81102,0.447825,0.298638,0.299679,0.150964,0.67459,0.601993,0.758157,0.917727,0.253343,0.651332,0.651332,0.624223,0.918774,0.598427,0.958675,1.923647,0.324141,5,10,5,0.399671,0.723811,484,13.89153,12864,663,4859,366
ncf_16_32_8_euad.4,1,0.682239,0.136448,0.849106,0.849106,0.459198,0.296078,0.29711,0.147854,0.67297,0.602791,0.76302,0.905353,0.250544,0.655183,0.655183,0.623912,0.918774,0.601965,0.964824,1.923647,0.332373,5,10,5,0.391439,0.723811,484,13.960674,12864,663,4859,366
ncf_16_32_8_euad.5,1,0.712803,0.13758,0.995982,0.995982,0.498993,0.288642,0.289061,0.136649,0.666898,0.606756,0.780439,0.866529,0.241528,0.667889,0.667889,0.622372,0.919595,0.614188,0.98685,1.923843,0.360033,5,10,5,0.361486,0.721519,484,14.081677,12748,663,4819,366
ncf_16_32_8_euad.6,1,0.701809,0.137867,0.93471,0.93471,0.483127,0.292592,0.292866,0.140892,0.669051,0.605934,0.773737,0.884099,0.245617,0.662343,0.662343,0.62269,0.919803,0.609225,0.978376,1.923893,0.348305,5,10,5,0.372635,0.72094,484,13.956353,12719,663,4809,366
ncf_16_32_8_euad.7,1,0.683752,0.13758,0.847503,0.847503,0.458729,0.297691,0.298123,0.147631,0.672623,0.603926,0.763211,0.909321,0.251412,0.654298,0.654298,0.62347,0.919595,0.60169,0.965066,1.923843,0.330982,5,10,5,0.390537,0.721519,484,13.839672,12748,663,4819,366
ncf_16_32_8_euad.8,1,0.678935,0.137867,0.822818,0.822818,0.451399,0.299719,0.3,0.14954,0.67356,0.603707,0.760182,0.918143,0.2534,0.651643,0.651643,0.623555,0.919803,0.599383,0.961235,1.923893,0.325431,5,10,5,0.395508,0.72094,484,13.766206,12719,663,4809,366
ncf_16_32_8_euad.9,1,0.700761,0.136448,0.940949,0.940949,0.484788,0.290317,0.291329,0.140858,0.669326,0.60459,0.77398,0.877956,0.244248,0.663849,0.663849,0.623212,0.918774,0.609927,0.978683,1.923647,0.350895,5,10,5,0.372916,0.723811,484,14.116249,12864,663,4859,366
