@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC

@DATA
normalized-gp10-08-1093.xml.mzn_AND_NODATA,1,0.678571,0.321429,0.05313,0.94687,7.063598,1.107784,1.107784,0.303804,5.042588,1.107784,2791871,0.299547,0.303804,0,1,2.085569
normalized-fapp27-2550-9.xml.mzn_AND_NODATA,1,0.800291,0.156592,0.617239,0.382761,16.212698,2.370356,3.86548,1.919973,9.887495,-1,54413,3.150692,3.044808,-1,-1,0.777556
normalized-gp10-09-1111.xml.mzn_AND_NODATA,1,0.678571,0.321429,0.05313,0.94687,7.079294,1.107784,1.107784,0.303804,5.053099,1.107784,19478048,0.299547,0.303804,0,1,2.085569
normalized-graceful--K4-P2.xml.mzn_AND_NODATA,1,1,0,1,0,4.522197,0.43275,1.428337,1.521928,4.096151,1.428337,10046009,0.970951,1.521928,0,0,0.671478
normalized-graceful--K5-P2.xml.mzn_AND_NODATA,1,1,0,1,0,5.158141,0,1.162489,1.483356,4.706939,1.035907,10718545,0.979869,1.483356,0,0,0.772982
normalized-fischer-5-9-fair.xml.mzn_AND_NODATA,1,0.910864,0.089136,0.838639,0.161361,14.287785,1.802693,2.533304,1.541573,4.748839,-1,2115558,9.391413,1.723871,-1,-1,1.024569
normalized-graceful--K6-P2.xml.mzn_AND_NODATA,1,1,0,1,0,5.679875,0.448864,0.952585,1.448816,5.214397,0.952585,10718853,0.985228,1.448816,0,0,0.841843
normalized-graph12-w1.xml.mzn_AND_NODATA,1,0.771505,0,1,0,10.600842,1.088406,6.035157,2.498155,9.79807,3.119815,170652,1.749453,6.186842,0.749145,1,0.649634
normalized-gp10-10-1092.xml.mzn_AND_NODATA,1,0.678571,0.321429,0.05313,0.94687,7.062718,1.107784,1.107784,0.303804,5.041999,1.107784,16192487,0.299547,0.303804,0,1,2.085569
normalized-gp10-08-1092.xml.mzn_AND_NODATA,1,0.678571,0.321429,0.05313,0.94687,7.062718,1.107784,1.107784,0.303804,5.041999,1.107784,2801282,0.299547,0.303804,0,1,2.085569
normalized-graph13-w1.xml.mzn_AND_NODATA,1,0.763552,0,1,0,10.600842,0.998267,6.110063,2.515121,9.826634,3.13379,127976,1.758529,6.213169,0.74171,1,0.643593
normalized-fapp27-2550-8.xml.mzn_AND_NODATA,1,0.800149,0.156754,0.61706,0.38294,16.212698,2.370736,3.865165,1.915352,9.884579,-1,58263,3.148366,3.041439,-1,-1,0.777223
normalized-frb35-17-3-mgd_ext.xml.mzn_AND_NODATA,1,0.027422,0.971979,0.055556,0.944444,4.087463,0.188547,0.188547,6.075908,1.044182,-1,21616426,4.392172,0.309543,-1,-1,0.306616
normalized-gp10-02-1097.xml.mzn_AND_NODATA,1,0.678571,0.321429,0.05313,0.94687,7.067108,1.107784,1.107784,0.303804,5.044939,1.107784,9217477,0.299547,0.303804,0,1,2.085569
normalized-gp10-10-1091.xml.mzn_AND_NODATA,1,0.678571,0.321429,0.05313,0.94687,7.061838,1.107784,1.107784,0.303804,5.041409,1.107784,16648959,0.299547,0.303804,0,1,2.085569
normalized-fapp27-2550-3.xml.mzn_AND_NODATA,1,0.800037,0.156882,0.61692,0.38308,16.212698,2.371034,3.865055,1.91162,9.882285,-1,56148,3.143747,3.038478,-1,-1,0.776961
normalized-graph10.xml.mzn_AND_NODATA,1,0.919943,0,1,0,10.600842,0.377904,6.722999,1.852995,9.897715,-1,461073,1.346677,5.965101,-1,-1,1.340461
normalized-graph3.xml.mzn_AND_NODATA,1,0.918963,0,1,0,10.600842,0.485244,6.716706,1.802803,9.883536,3.336411,1835491,1.33673,5.996126,0.432236,1,1.279872
normalized-graph2-f24.xml.mzn_AND_NODATA,1,0.9182,0,1,0,9.564149,0.384856,6.625499,1.863562,8.848706,3.662716,1244689,1.344749,5.603067,0.514605,1,1.328998
normalized-fapp27-2550-4.xml.mzn_AND_NODATA,1,0.800037,0.156882,0.61692,0.38308,16.212698,2.371034,3.865055,1.91162,9.882285,-1,56148,3.143747,3.038478,-1,-1,0.776961
normalized-fapp34-0750-4.xml.mzn_AND_NODATA,1,0.812667,0.171318,0.580952,0.419048,16.614552,2.477937,7.1155,1.614247,9.834936,-1,62433,2.815691,4.928069,-1,-1,1.276485
normalized-graph11.xml.mzn_AND_NODATA,1,0.917012,0,1,0,10.600842,0.805282,7.514802,1.880919,9.814022,-1,404868,1.364883,6.742011,-1,-1,1.370674
normalized-graph2-f25.xml.mzn_AND_NODATA,1,0.9182,0,1,0,9.509775,0.426086,6.022576,1.863562,8.810764,3.662716,1109989,1.344749,5.274521,0.514605,1,1.328998
normalized-fapp34-0750-2.xml.mzn_AND_NODATA,1,0.812627,0.17136,0.580906,0.419094,16.614552,2.478009,7.115155,1.612971,9.834166,-1,63466,2.811199,4.926816,-1,-1,1.276372
normalized-graph12.xml.mzn_AND_NODATA,1,0.921965,0,1,0,10.600842,0.864704,7.383039,1.786708,9.798102,-1,265037,1.337991,6.617808,-1,-1,1.30746
normalized-gp10-09-1112.xml.mzn_AND_NODATA,1,0.678571,0.321429,0.05313,0.94687,7.080159,1.107784,1.107784,0.303804,5.053678,1.107784,19639929,0.299547,0.303804,0,1,2.085569
normalized-frb35-17-3_ext.xml.mzn_AND_NODATA,1,0.024926,0.975074,0.055556,0.944444,2.543731,0.168268,0.168268,6.150367,1.038478,-1,22280020,3.387818,0.309543,-1,-1,0.321601
normalized-graph6.xml.mzn_AND_NODATA,1,0.915612,0,1,0,10.600842,0.865165,6.996995,1.896764,9.810281,3.723198,809215,1.361217,6.482753,0.560784,1,1.437417
normalized-graph4.xml.mzn_AND_NODATA,1,0.918167,0,1,0,10.600842,0.514285,6.839058,1.85888,9.877961,3.604049,587263,1.34669,6.059785,0.468477,1,1.315781
normalized-graph7.xml.mzn_AND_NODATA,1,0.915612,0,1,0,10.600842,0.846151,7.42405,1.896764,9.80466,3.723198,763814,1.361217,6.721834,0.560784,1,1.437417
normalized-fapp34-0750-6.xml.mzn_AND_NODATA,1,0.81272,0.171262,0.581012,0.418988,16.614552,2.47784,7.115699,1.615933,9.835974,-1,63742,2.822288,4.929639,-1,-1,1.276637
normalized-fapp34-0750-10.xml.mzn_AND_NODATA,1,0.812894,0.171079,0.58121,0.41879,16.614552,2.477524,7.11702,1.621289,9.839338,-1,63438,2.832675,4.934535,-1,-1,1.277131
normalized-haystacks-05.xml.mzn_AND_NODATA,1,1,0,1,0,3.446617,0.999711,1.468042,1.964842,2.609231,3.64521,7783513,1.962152,1.72621,0,1,0.969225
normalized-haystacks-06.xml.mzn_AND_NODATA,1,1,0,1,0,3.85424,0.699772,1.507982,2.023582,2.935389,3.59218,6717164,2.140615,1.62867,0.119633,1,1.066218
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,0.025014,0.974986,0.055556,0.944444,2.543731,0.168733,0.168733,5.918667,1.038614,-1,22035397,3.143161,0.309543,-1,-1,0.279497
normalized-haystacks-08.xml.mzn_AND_NODATA,1,1,0,1,0,4.476164,0.708238,1.513964,1.917307,3.402124,3.940114,3432917,1.791781,1.531524,0,1,1.288135
normalized-graph5.xml.mzn_AND_NODATA,1,0.918963,0,1,0,10.600842,0.972952,7.422512,1.856841,9.764551,3.651906,1513314,1.348426,6.776781,0.556504,1,1.461053
normalized-haystacks-10.xml.mzn_AND_NODATA,1,1,0,1,0,4.945235,1.530293,1.530293,1.737293,3.799124,3.859555,2507574,1.355853,1.424653,0.093089,1,1.458389
normalized-fapp27-2550-5.xml.mzn_AND_NODATA,1,0.800037,0.156882,0.61692,0.38308,16.212698,2.371034,3.865055,1.91162,9.882285,-1,56724,3.143747,3.038478,-1,-1,0.776961
normalized-graph8-f11.xml.mzn_AND_NODATA,1,0.917012,0,1,0,10.072803,0.880513,6.796266,1.880919,9.380915,-1,376514,1.364883,5.960267,-1,-1,1.370674
normalized-graph14-f27.xml.mzn_AND_NODATA,1,0.910126,0,1,0,9.394463,0.43605,5.114171,1.833003,8.749087,-1,577026,1.371626,4.683916,-1,-1,1.205929
normalized-haystacks-12.xml.mzn_AND_NODATA,1,1,0,1,0,5.321996,0.752666,1.530889,1.679974,4.095155,4.118929,1773811,1.38665,1.370653,0.007525,1,1.614683
normalized-hanoi4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0.003714,1.06776,3.977929,0.9778,5.060711,7036365,4.574248,2.563252,0.99529,0,0.87181
normalized-graph14-f28.xml.mzn_AND_NODATA,1,0.910126,0,1,0,9.333155,0.43605,5.365282,1.833003,8.685378,-1,442304,1.371626,4.689651,-1,-1,1.205929
normalized-haystacks-13.xml.mzn_AND_NODATA,1,1,0,1,0,5.485879,0.754668,1.530983,1.629757,4.224382,4.110171,1509630,1.374306,1.348544,0,1,1.686836
normalized-haystacks-07.xml.mzn_AND_NODATA,1,1,0,1,0,4.190268,0.692105,1.50192,2.013382,3.174463,4.026867,4876421,1.929264,1.588986,0.059262,1,1.176558
normalized-frb35-17-5_ext.xml.mzn_AND_NODATA,1,0.024734,0.975266,0.055556,0.944444,2.543731,0.167253,0.167253,6.028736,1.038183,-1,22348978,2.993172,0.309543,-1,-1,0.293773
normalized-graph13.xml.mzn_AND_NODATA,1,0.920084,0,1,0,10.600842,0.749948,7.470361,1.848969,9.827959,-1,251170,1.349707,6.65268,-1,-1,1.332793
normalized-fapp32-0550-5.xml.mzn_AND_NODATA,1,0.815364,0.173874,0.574764,0.425236,17.001995,2.447472,4.80827,1.543191,10.080791,-1,73066,2.755567,3.364153,-1,-1,1.656679
normalized-haystacks-09.xml.mzn_AND_NODATA,1,1,0,1,0,4.724975,0.733885,1.52699,1.848023,3.616405,4.18337,3016708,1.705692,1.468856,0,1,1.406928
normalized-haystacks-11.xml.mzn_AND_NODATA,1,1,0,1,0,5.14283,1.529912,1.529912,1.730728,3.94764,4.17059,2080443,1.438713,1.40167,0.031714,1,1.536899
normalized-haystacks-16.xml.mzn_AND_NODATA,1,1,0,1,0,5.907391,0.762373,1.530711,1.547806,4.562656,4.233578,1069817,1.282955,1.291942,0,1,1.884102
normalized-graph9-f10.xml.mzn_AND_NODATA,1,0.919705,0,1,0,10.314017,1.00149,6.477183,1.869694,9.563814,-1,237655,1.362556,5.837848,-1,-1,1.463939
normalized-haystacks-18.xml.mzn_AND_NODATA,1,1,0,1,0,6.144497,0.772202,1.528809,1.485178,4.762533,4.227947,679582,1.240299,1.256914,0,1,2.005337
normalized-haystacks-17.xml.mzn_AND_NODATA,1,1,0,1,0,6.029596,0.766319,1.530165,1.51325,4.663842,4.173538,751792,1.280148,1.274731,0,1,1.944662
normalized-haystacks-14.xml.mzn_AND_NODATA,1,1,0,1,0,5.636885,0.753316,1.530927,1.604033,4.339667,4.062364,1257277,1.396653,1.332011,0,1,1.755137
normalized-graph9.xml.mzn_AND_NODATA,1,0.919705,0,1,0,10.600842,0.294129,6.237665,1.869694,9.957914,-1,865478,1.362556,5.443595,-1,-1,1.463939
normalized-graph8-f10.xml.mzn_AND_NODATA,1,0.917012,0,1,0,10.314017,1.001536,7.006687,1.880919,9.569108,-1,426721,1.364883,6.189257,-1,-1,1.370674
normalized-graph9-f9.xml.mzn_AND_NODATA,1,0.919705,0,1,0,10.345405,0.425964,5.199479,1.869694,9.709303,-1,414420,1.362556,4.970807,-1,-1,1.463939
normalized-hanoi5.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.231318,3.669214,0.984837,-1,4739359,4.769701,0.898417,-1,-1,0.795374
normalized-haystacks-20.xml.mzn_AND_NODATA,1,1,0,1,0,6.355553,1.527524,1.527524,1.445494,4.934518,-1,576699,1.209741,1.231844,-1,-1,2.111885
normalized-haystacks-15.xml.mzn_AND_NODATA,1,1,0,1,0,5.776891,0.757312,1.531004,1.57986,4.453882,4.165552,1167227,1.308118,1.311695,0,1,1.818331
normalized-haystacks-19.xml.mzn_AND_NODATA,1,1,0,1,0,6.252919,1.528166,1.528166,1.465253,4.850887,4.253121,583379,1.219752,1.243816,-1,-1,2.060402
normalized-fischer-7-6-fair.xml.mzn_AND_NODATA,1,0.910865,0.089135,0.838795,0.161205,14.287785,1.812551,2.543298,1.53325,4.775565,-1,3846117,8.911739,1.72538,-1,-1,1.125898
normalized-haystacks-22.xml.mzn_AND_NODATA,1,1,0,1,0,6.545721,1.528023,1.528023,1.409849,5.082388,-1,365040,1.201973,1.214674,-1,-1,2.204984
normalized-fapp34-0750-5.xml.mzn_AND_NODATA,1,0.812707,0.171276,0.580997,0.419003,16.614552,2.477864,7.115603,1.615513,9.835721,-1,63305,2.820525,4.929246,-1,-1,1.276599
normalized-haystacks-23.xml.mzn_AND_NODATA,1,1,0,1,0,6.63419,0.776665,1.527325,1.394012,5.155354,-1,375128,1.184724,1.204676,-1,-1,2.255386
normalized-haystacks-24.xml.mzn_AND_NODATA,1,1,0,1,0,6.718767,0.778816,1.526464,1.380992,5.225698,-1,303804,1.179944,1.195096,-1,-1,2.30783
normalized-fischer-9-4-fair.xml.mzn_AND_NODATA,1,0.909968,0.090032,0.837353,0.162647,14.287785,1.82129,2.555777,1.553255,4.795535,-1,7372960,10.256753,1.728602,-1,-1,1.21265
normalized-haystacks-25.xml.mzn_AND_NODATA,1,1,0,1,0,6.799782,0.783095,1.524455,1.365115,5.296815,-1,257196,1.169035,1.184302,-1,-1,2.363941
normalized-fischer-5-10-fair.xml.mzn_AND_NODATA,1,0.911163,0.088837,0.839146,0.160854,14.287785,1.799811,2.528787,1.53846,4.745538,-1,2024952,9.792328,1.721805,-1,-1,1.026041
normalized-haystacks-26.xml.mzn_AND_NODATA,1,1,0,1,0,6.877521,0.784297,1.523818,1.34826,5.36048,-1,212236,1.16648,1.176553,-1,-1,2.410568
normalized-haystacks-27.xml.mzn_AND_NODATA,1,1,0,1,0,6.95224,0.784499,1.523708,1.338632,5.420163,-1,185670,1.154506,1.170016,-1,-1,2.456014
normalized-fischer-8-5-fair.xml.mzn_AND_NODATA,1,0.910626,0.089374,0.838436,0.161564,14.287785,1.816222,2.547975,1.546124,4.785268,-1,5045641,9.550349,1.72684,-1,-1,1.171629
normalized-haystacks-28.xml.mzn_AND_NODATA,1,1,0,1,0,7.024165,0.786069,1.52282,1.322447,5.479963,-1,142485,1.152614,1.162769,-1,-1,2.500494
normalized-frb40-19-1-mgd_ext.xml.mzn_AND_NODATA,1,0.024462,0.974894,0.05,0.95,4.247928,0.173541,0.173541,6.403551,1.041817,-1,20990742,4.615452,0.286397,-1,-1,0.336934
normalized-fapp32-0550-7.xml.mzn_AND_NODATA,1,0.815426,0.17381,0.574833,0.425167,17.001995,2.447291,4.808197,1.545087,10.082018,-1,74272,2.754423,3.365936,-1,-1,1.656889
normalized-hole-08_ext.xml.mzn_AND_NODATA,1,0.326531,0.673469,0.333333,0.666667,1,0,0.143726,1.584963,1,1.369812,13048121,2.059072,0.918296,0.688048,0,0.7615
normalized-frb40-19-2-mgd_ext.xml.mzn_AND_NODATA,1,0.023959,0.975505,0.05,0.95,4.247928,0.169703,0.169703,6.282444,1.040649,-1,21253935,4.588968,0.286397,-1,-1,0.296645
normalized-hole-09_ext.xml.mzn_AND_NODATA,1,0.302521,0.697479,0.333333,0.666667,1,0,0.123115,1.584963,1,1.301161,12435563,1.984928,0.918296,0.653264,0,0.808122
normalized-hole-10_ext.xml.mzn_AND_NODATA,1,0.28169,0.71831,0.333333,0.666667,1,0,0.106792,1.584963,1,1.239446,11494983,1.920168,0.918296,0.62204,0,0.848528
normalized-fischer-6-8-fair.xml.mzn_AND_NODATA,1,0.91128,0.08872,0.839435,0.160565,14.287785,1.804909,2.533563,1.529122,4.759786,-1,2663972,9.689534,1.722614,-1,-1,1.078648
normalized-homer-10.xml.mzn_AND_NODATA,1,1,0,1,0,3.321928,0,0,3.422027,3.321928,6.64711,368449,1.616048,2.375582,0.313437,1,1.757161
normalized-fapp34-0750-8.xml.mzn_AND_NODATA,1,0.81272,0.171262,0.581012,0.418988,16.614552,2.47784,7.115699,1.615933,9.835974,-1,63240,2.822288,4.929639,-1,-1,1.276637
normalized-homer-11.xml.mzn_AND_NODATA,1,1,0,1,0,3.459432,0,0,3.422027,3.459432,6.64711,521044,1.616048,2.535279,0.313437,1,1.757161
normalized-frb40-19-3-mgd_ext.xml.mzn_AND_NODATA,1,0.023395,0.976235,0.05,0.95,4.247928,0.164835,0.164835,6.114308,1.039193,-1,21259150,3.863894,0.286397,-1,-1,0.274463
normalized-homer-12.xml.mzn_AND_NODATA,1,1,0,1,0,3.584963,0,0,3.422027,3.584963,6.64711,427011,1.616048,2.533011,0.313437,1,1.757161
normalized-huck-10.xml.mzn_AND_NODATA,1,1,0,1,0,3.321928,0,0,3.659486,3.321928,5.001147,2122197,1.319403,1.967838,0.141067,1,0.902243
normalized-haystacks-29.xml.mzn_AND_NODATA,1,1,0,1,0,7.093497,0.786467,1.522586,1.313525,5.535794,-1,130933,1.143615,1.156782,-1,-1,2.543609
normalized-huck-9.xml.mzn_AND_NODATA,1,1,0,1,0,3.169925,0,0,3.659486,3.169925,5.001147,2647077,1.319403,2.100796,0.141067,1,0.902243
normalized-homer-8.xml.mzn_AND_NODATA,1,1,0,1,0,3,0,0,3.422027,3,6.64711,512366,1.616048,2.397292,0.313437,1,1.757161
normalized-huck-8.xml.mzn_AND_NODATA,1,1,0,1,0,3,0,0,3.659486,3,5.001147,3125051,1.319403,2.084803,0.141067,1,0.902243
normalized-fischer-9-5-fair.xml.mzn_AND_NODATA,1,0.911179,0.088821,0.839416,0.160584,14.287785,1.81522,2.543981,1.542532,4.790904,-1,4699101,9.429735,1.724194,-1,-1,1.21987
normalized-fapp34-0750-7.xml.mzn_AND_NODATA,1,0.81272,0.171262,0.581012,0.418988,16.614552,2.47784,7.115699,1.615933,9.835974,-1,63677,2.822288,4.929639,-1,-1,1.276637
normalized-fischer-8-6-fair.xml.mzn_AND_NODATA,1,0.911463,0.088537,0.839861,0.160139,14.287785,1.81151,2.53909,1.5385,4.781456,-1,3577665,9.670387,1.723348,-1,-1,1.176391
normalized-fapp32-0550-9.xml.mzn_AND_NODATA,1,0.815525,0.173708,0.574943,0.425057,17.001995,2.447253,4.808597,1.548077,10.083964,-1,74456,2.741747,3.368436,-1,-1,1.657225
normalized-haystacks-30.xml.mzn_AND_NODATA,1,1,0,1,0,7.160416,0.78655,1.522537,1.305586,5.589207,-1,112843,1.140666,1.151334,-1,-1,2.585684
normalized-ii-16b2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.335778,1.82635,1,-1,16385887,3.235806,0.989768,-1,-1,1.5492
normalized-frb40-19-4-mgd_ext.xml.mzn_AND_NODATA,1,0.022496,0.977238,0.05,0.95,4.247928,0.158772,0.158772,6.179484,1.037398,-1,21439786,4.17689,0.286397,-1,-1,0.283151
normalized-ii-32b2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.476306,3.175791,1,4.071655,16226648,2.735881,0.563397,0.163997,0,0.608631
normalized-ii-16a1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.15179,2.552546,1,-1,13405699,2.719248,1.006992,-1,-1,0.899215
normalized-fischer-7-7-fair.xml.mzn_AND_NODATA,1,0.911479,0.088521,0.83984,0.16016,14.287785,1.807604,2.535264,1.527164,4.770139,-1,2995283,11.2058,1.721904,-1,-1,1.129232
normalized-fischer-10-6-fair.xml.mzn_AND_NODATA,1,0.912517,0.087483,0.84173,0.15827,14.287785,1.809567,2.531474,1.525572,4.792274,-1,3243276,10.797604,1.719176,-1,-1,1.271311
normalized-ii-16c1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.348287,2.601611,1,-1,10434181,3.78211,0.878174,-1,-1,0.656845
normalized-ii-16a2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.193273,1.852468,1,-1,13170769,2.072012,1.022055,-1,-1,1.575417
normalized-ii-16d2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.453544,1.974706,1,-1,13679662,3.629273,0.983023,-1,-1,1.475295
normalized-frb40-19-5-mgd_ext.xml.mzn_AND_NODATA,1,0.022208,0.977588,0.05,0.95,4.247928,0.156459,0.156459,6.197863,1.036729,-1,21371052,3.968093,0.286397,-1,-1,0.280782
normalized-ii-32c3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.543111,3.141962,1,4.174208,15704750,0.824558,0.637387,0.377822,0,0.720512
normalized-ii-32d1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.300654,2.981558,1,3.877554,17887983,3.163449,0.513217,0.516728,0,0.549188
normalized-fapp34-0750-9.xml.mzn_AND_NODATA,1,0.812774,0.171206,0.581073,0.418927,16.614552,2.477743,7.116078,1.6176,9.837013,-1,63356,2.82278,4.931166,-1,-1,1.276789
normalized-fischer-11-5-fair.xml.mzn_AND_NODATA,1,0.912184,0.087816,0.841187,0.158813,14.287785,1.813382,2.536648,1.521088,4.801586,-1,4086571,10.267721,1.720505,-1,-1,1.310989
normalized-ii-16e2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.683947,2.295966,1,-1,10857137,3.872597,0.957829,-1,-1,1.483696
normalized-ii-32b3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.531295,3.111496,1,4.612992,14600389,2.717894,0.767652,-1,-1,0.862612
normalized-ii-32d2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.323568,3.140217,1,4.037379,18188307,3.797152,0.686959,0.760975,0,0.510164
normalized-ii-32b4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.531028,3.023977,1,-1,10575324,2.62403,0.808143,-1,-1,0.936521
normalized-fischer-6-9-fair.xml.mzn_AND_NODATA,1,0.911649,0.088351,0.840063,0.159937,14.287785,1.802416,2.529031,1.525266,4.75764,-1,2135736,10.113369,1.720721,-1,-1,1.080554
normalized-ii-8a3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.466736,2.539962,1,3.793673,15922825,3.607229,0.902393,0.571676,0,0.674052
normalized-ii-16b1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.276836,1.969525,1,-1,13343247,5.682925,0.98411,-1,-1,1.340599
normalized-ii-8a4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.506238,2.301961,1,3.751091,16332670,3.144213,0.957181,0.271713,0,0.934803
normalized-ii-32a1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.360932,2.920878,1,-1,15902490,2.785363,0.869816,-1,-1,0.778913
normalized-ii-16c2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.406736,1.889447,1,-1,10968985,3.685471,0.986113,-1,-1,1.500743
normalized-frb40-19-3_ext.xml.mzn_AND_NODATA,1,0.02166,0.97834,0.05,0.95,2.623964,0.150665,0.150665,6.042902,1.035176,-1,21869906,3.289775,0.286397,-1,-1,0.268583
normalized-ii-8b2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.283945,2.030129,1,3.853459,18339189,1.728633,1.055255,0.147386,1,1.220262
normalized-frb40-19-1_ext.xml.mzn_AND_NODATA,1,0.02151,0.97849,0.05,0.95,2.623964,0.149835,0.149835,6.408747,1.034931,-1,21640434,3.339404,0.286397,-1,-1,0.318931
normalized-frb40-19-2_ext.xml.mzn_AND_NODATA,1,0.021537,0.978463,0.05,0.95,2.623964,0.149986,0.149986,6.353232,1.034975,-1,21534289,3.300957,0.286397,-1,-1,0.301457
normalized-ii-8d1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.285137,2.684345,1,3.652535,14363551,2.45799,1.064229,0.187878,1,0.791595
normalized-ii-32e4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.520601,3.036689,1,-1,10531343,3.230626,0.814335,-1,-1,0.936046
normalized-ii-8e1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.31363,2.560507,1,3.622555,14737338,2.528778,1.002889,0.312765,1,0.766543
normalized-ii-16d1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.388957,2.361845,1,-1,10052601,4.675667,0.95061,-1,-1,0.99002
normalized-ii-32e3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.494409,3.154874,1,4.526092,13351808,3.307465,0.739741,0.998051,0,0.770374
normalized-ii-32e5.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.445147,2.674936,1,-1,12435185,2.087132,0.900081,-1,-1,1.04824
normalized-ii-8b4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.258392,1.641096,1,-1,18003621,1.622915,1.039305,-1,-1,1.787823
normalized-ii-8b3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.277263,1.805576,1,4.042632,18066020,1.662338,1.046471,0.141538,1,1.519586
normalized-ii-32c4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.578316,2.409325,1,-1,1465630,1.05489,0.954797,-1,-1,1.687831
normalized-haystacks-31.xml.mzn_AND_NODATA,1,1,0,1,0,7.225085,0.787355,1.522051,1.295686,5.642098,-1,136453,1.138614,1.145625,-1,-1,2.628832
normalized-ii-32d3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.349527,2.622858,1,-1,8815506,3.957902,0.929209,-1,-1,1.019837
normalized-inithx-i-1-10.xml.mzn_AND_NODATA,1,1,0,1,0,3.321928,0,0,4.332733,3.321928,-1,2046543,1.821407,4.336869,-1,-1,1.679736
normalized-ii-16e1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.613484,2.641416,1,-1,8588164,4.39482,0.889949,-1,-1,1.023129
normalized-frb40-19-4_ext.xml.mzn_AND_NODATA,1,0.021321,0.978679,0.05,0.95,2.623964,0.148797,0.148797,6.079888,1.034625,-1,21457037,3.372146,0.286397,-1,-1,0.270581
normalized-ii-8e2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.317881,2.171002,1,4.054228,15138058,2.391471,1.022142,0.142711,1,1.111658
normalized-inithx-i-1-15.xml.mzn_AND_NODATA,1,1,0,1,0,3.906891,0,0,4.332733,3.906891,-1,2513229,1.821407,4.712197,-1,-1,1.679736
normalized-inithx-i-1-20.xml.mzn_AND_NODATA,1,1,0,1,0,4.321928,0,0,4.332733,4.321928,-1,2273449,1.821407,4.929429,-1,-1,1.679736
normalized-frb40-19-5_ext.xml.mzn_AND_NODATA,1,0.021313,0.978687,0.05,0.95,2.623964,0.14875,0.14875,6.106918,1.034612,-1,21915424,3.109384,0.286397,-1,-1,0.274352
normalized-fapp32-0550-8.xml.mzn_AND_NODATA,1,0.815475,0.173759,0.574888,0.425112,17.001995,2.447272,4.808446,1.546589,10.08299,-1,74455,2.749305,3.367212,-1,-1,1.657057
