@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC

@DATA
T-adeu-7,1,0.619559,0.218843,1.287113,1.287113,0.562767,0.222319,0.275129,0.156248
T-adeu-8,1,0.621108,0.217952,1.259905,1.259905,0.557504,0.221551,0.275129,0.15998
T-adeu-9,1,0.619559,0.218843,1.268489,1.268489,0.559178,0.222485,0.275829,0.158542
T-edau-0,1,0.624169,0.216191,1.260938,1.260938,0.557706,0.218646,0.270048,0.160552
T-edau-1,1,0.619559,0.218843,1.232813,1.232812,0.552134,0.222145,0.274569,0.16313
T-edau-2,1,0.624169,0.216191,1.278922,1.278922,0.561196,0.218386,0.269227,0.158294
T-edau-3,1,0.619559,0.218843,1.232813,1.232812,0.552134,0.222145,0.274569,0.16313
T-edau-4,1,0.622645,0.217068,1.269414,1.269414,0.559358,0.219537,0.270708,0.159132
T-edau-5,1,0.622645,0.217068,1.251563,1.251563,0.555864,0.2198,0.271538,0.161402
T-edau-6,1,0.624169,0.216191,1.278922,1.278922,0.561196,0.218386,0.269227,0.158294
T-edau-7,1,0.619559,0.218843,1.287113,1.287113,0.562767,0.22134,0.272038,0.156248
T-edau-8,1,0.621108,0.217952,1.259905,1.259905,0.557504,0.2207,0.272206,0.15998
T-edau-9,1,0.619559,0.218843,1.268489,1.268489,0.559178,0.221607,0.272877,0.158542
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.618197,0.253118,1,1,0.5,0.468686,0.466121,0.002656
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.629285,0.244486,1,1,0.5,0.476683,0.47335,0.002725
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.616378,0.251615,1,1,0.5,0.466258,0.466321,0.000632
test1_quant2,1,0.471933,0.628378,1,1,0.5,0.400267,0.448272,0.121638
test1_quant3,1,0.462348,0.647368,1,1,0.5,0.395639,0.450786,0.117926
test1_quant_squaring2,1,0.471933,0.628378,1,1,0.5,0.400267,0.448272,0.121638
test1_quant_squaring3,1,0.455902,0.659483,1,1,0.5,0.397154,0.450992,0.135037
test3_quant2-shuffled,1,0.482115,0.581649,1,1,0.5,0.395841,0.443888,0.113321
test3_quant4,1,0.465872,0.621885,1,1,0.5,0.390449,0.448615,0.11079
test3_quant_squaring4,1,0.455528,0.643392,1,1,0.5,0.392814,0.449064,0.134634
test4_quant2,1,0.506912,0.544931,1,1,0.5,0.399495,0.4399,0.102355
test4_quant4,1,0.48505,0.592193,1,1,0.5,0.393367,0.445189,0.103205
test4_quant_squaring2,1,0.506912,0.544931,1,1,0.5,0.399495,0.4399,0.102355
test4_quant_squaring4,1,0.471429,0.618831,1,1,0.5,0.396738,0.445675,0.12748
test5_quant5-shuffled,1,0.42933,0.701382,1,1,0.5,0.393358,0.457987,0.116883
test5_quant_squaring5-shuffled,1,0.426942,0.705631,1,1,0.5,0.397646,0.458082,0.147826
texas.ifetch1^4.E-f4-shuffled,1,0.54622,0.333295,1,1,0.5,0.416082,0.420514,0.030519
texas.ifetch1^9.E-f4-shuffled,1,0.548504,0.333293,1,1,0.5,0.412044,0.419273,0.037114
TOILET10.1.iv.20-shuffled,1,0.452341,0.20262,1.666667,1.666667,0.625,0.35342,0.369136,0.017789
TOILET16.1.iv.32-shuffled,1,0.384852,0.171138,1,1,0.5,0.328968,0.343411,0.020705
TOILET7.1.iv.13-shuffled,1,0.496311,0.226023,1.333333,1.333333,0.571429,0.370483,0.383033,0.01799
TOILET7.1.iv.14-shuffled,1,0.497512,0.224502,1.333333,1.333333,0.571429,0.372081,0.383747,0.016702
toilet_a_02_01.2-shuffled,1,0.641026,0.307692,2,2,0.666667,0.391304,0.4,0.046512
toilet_a_02_10.2-shuffled,1,0.237745,0.073529,2,2,0.666667,0.252092,0.251192,0.004556
toilet_a_04_10.2-shuffled,1,0.173378,0.098434,1.142857,1.142857,0.533333,0.203191,0.234109,0.053846
toilet_a_06_01.4-shuffled,1,0.226502,0.647149,1.032258,1.032258,0.507937,0.15588,0.437333,0.345297
toilet_a_06_10.2-shuffled,1,0.12355,0.237819,1.032258,1.032258,0.507937,0.14164,0.265348,0.202688
toilet_a_08_01.4-shuffled,1,0.079457,0.862083,1.007874,1.007874,0.501961,0.096386,0.471373,0.423422
toilet_a_08_10.2-shuffled,1,0.068125,0.52187,1.007874,1.007874,0.501961,0.093847,0.352297,0.361888
toilet_a_10_01.11-shuffled,1,0.057647,0.885894,1.001957,1.001957,0.500489,0.074786,0.476229,0.440703
toilet_a_10_01.5-shuffled,1,0.027701,0.946432,1.001957,1.001957,0.500489,0.072541,0.488171,0.448336
toilet_a_10_10.2-shuffled,1,0.025623,0.799844,1.001957,1.001957,0.500489,0.070493,0.439115,0.432941
toilet_c_02_01.2-shuffled,1,0.621622,0.162162,1,1,0.5,0.380401,0.376623,0.026316
toilet_c_04_01.4-shuffled,1,0.518919,0.248649,1,1,0.5,0.359929,0.375959,0.038462
toilet_c_04_10.2-shuffled,1,0.176471,0.051765,1,1,0.5,0.210051,0.212418,0.008753
toilet_c_06_01.5-shuffled,1,0.46114,0.238342,1.571429,1.571429,0.611111,0.324291,0.35819,0.046307
toilet_c_06_10.2-shuffled,1,0.148336,0.049204,1.571429,1.571429,0.611111,0.183458,0.1907,0.013981
toilet_c_08_01.13-shuffled,1,0.438056,0.19165,1,1,0.5,0.344424,0.363453,0.028803
toilet_c_08_01.16-shuffled,1,0.441291,0.185865,1,1,0.5,0.350844,0.366531,0.023529
toilet_c_08_01.4-shuffled,1,0.399558,0.260486,1,1,0.5,0.2726,0.324042,0.087912
toilet_c_08_05.10-shuffled,1,0.23723,0.060166,1,1,0.5,0.273869,0.27901,0.008619
toilet_c_08_05.6-shuffled,1,0.229604,0.066781,1,1,0.5,0.261413,0.269979,0.014674
toilet_c_08_05.7-shuffled,1,0.232368,0.064384,1,1,0.5,0.265942,0.273287,0.012482
toilet_c_08_05.8-shuffled,1,0.234411,0.062611,1,1,0.5,0.269279,0.275707,0.01086
toilet_c_08_05.9-shuffled,1,0.235983,0.061247,1,1,0.5,0.271841,0.277554,0.009611
toilet_c_08_10.2-shuffled,1,0.129371,0.04995,1,1,0.5,0.164847,0.174332,0.022039
toilet_c_10_01.11-shuffled,1,0.39916,0.192077,1.666667,1.666667,0.625,0.309672,0.343977,0.038256
toilet_c_10_01.15-shuffled,1,0.405393,0.180371,1.666667,1.666667,0.625,0.323724,0.349949,0.028642
toilet_c_10_01.20-shuffled,1,0.409711,0.172265,1.666667,1.666667,0.625,0.333778,0.35402,0.021796
toilet_c_10_01.4-shuffled,1,0.359551,0.266453,1.666667,1.666667,0.625,0.231327,0.303163,0.092707
toilet_c_10_05.11-shuffled,1,0.21619,0.054422,1.666667,1.666667,0.625,0.256752,0.264263,0.009077
toilet_c_10_05.12-shuffled,1,0.21705,0.053516,1.666667,1.666667,0.625,0.258398,0.265298,0.00831
toilet_c_10_05.7-shuffled,1,0.210195,0.060738,1.666667,1.666667,0.625,0.245325,0.256937,0.014388
toilet_c_10_05.9-shuffled,1,0.21388,0.056856,1.666667,1.666667,0.625,0.252337,0.261462,0.011132
toilet_c_10_10.2-shuffled,1,0.115867,0.051661,1.666667,1.666667,0.625,0.146905,0.161064,0.025
toilet_g_02_01.2-shuffled,1,0.772727,0.181818,1,1,0.5,0.407407,0.4,0.045455
toilet_g_04_01.2-shuffled,1,0.653846,0.461538,1,1,0.5,0.305556,0.357143,0.133333
toilet_g_08_01.2-shuffled,1,0.492647,0.588235,1,1,0.5,0.185345,0.294118,0.24
toilet_g_20_01.2-shuffled,1,0.284483,0.758621,1.5,1.5,0.6,0.069079,0.192308,0.289855
uclid-pipe2,1,0.735711,0.30388,1,1,0.5,0.455356,0.465361,0.071705
uclid-pipe3a,1,0.739515,0.307372,1,1,0.5,0.463203,0.465934,0.066614
Umbrella_tbm_05.tex.module.000011,1,0.49566,0.506556,2.540284,2.540284,0.717537,0.315515,0.347836,0.070465
Umbrella_tbm_05.tex.module.000015,1,0.495334,0.506906,2.548077,2.548077,0.718157,0.31607,0.347836,0.070194
Umbrella_tbm_05.tex.module.000025,1,0.493222,0.509171,2.47,2.47,0.711816,0.319952,0.349246,0.072046
Umbrella_tbm_05.tex.module.000030,1,0.491228,0.511308,2.367347,2.367347,0.70303,0.324026,0.350988,0.074809
Umbrella_tbm_05.tex.module.000039,1,0.488494,0.51424,2.217617,2.217617,0.689211,0.329803,0.353695,0.079332
Umbrella_tbm_05.tex.module.000043,1,0.486422,0.516462,2.148936,2.148936,0.682432,0.333974,0.355703,0.081456
Umbrella_tbm_05.tex.module.000053,1,0.482849,0.520293,2.010929,2.010929,0.667877,0.34117,0.358415,0.086288
Umbrella_tbm_05.tex.module.000064,1,0.474311,0.529449,1.725714,1.725714,0.633124,0.358156,0.36646,0.098447
Umbrella_tbm_05.tex.module.000065,1,0.473365,0.530463,1.72093,1.72093,0.632479,0.36057,0.368012,0.098488
Umbrella_tbm_05.tex.module.000079,1,0.47031,0.533738,1.684848,1.684848,0.62754,0.364757,0.369088,0.099831
Umbrella_tbm_05.tex.module.000088,1,0.471777,0.532404,1.716981,1.716981,0.631944,0.365179,0.368234,0.09935
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.244434,0.757921,1.953488,1.953488,0.661417,0.247119,0.256849,0.040092
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.244434,0.757921,1.953488,1.953488,0.661417,0.24731,0.256849,0.040092
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.246208,0.756141,1.953795,1.953795,0.661453,0.248359,0.257705,0.040278
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.245026,0.757326,1.950331,1.950331,0.661055,0.247685,0.257135,0.040198
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.243246,0.759112,1.95,1.95,0.661017,0.246347,0.256277,0.040012
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.24384,0.758516,1.946844,1.946844,0.660654,0.246977,0.256563,0.040119
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.244434,0.757921,1.943709,1.943709,0.660292,0.247543,0.256849,0.040225
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.244434,0.757921,1.953488,1.953488,0.661417,0.247214,0.256849,0.040092
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.24384,0.758516,1.946844,1.946844,0.660654,0.247009,0.256563,0.040119
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.24384,0.758516,1.946844,1.946844,0.660654,0.247072,0.256563,0.040119
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.244434,0.757921,1.953488,1.953488,0.661417,0.247214,0.256849,0.040092
Umbrella_tbm_21.tex.module.000024,1,0.486379,0.516592,2.425926,2.425926,0.708108,0.331637,0.355976,0.072231
Umbrella_tbm_21.tex.module.000029,1,0.484613,0.51849,2.358491,2.358491,0.702247,0.334946,0.357441,0.073981
Umbrella_tbm_21.tex.module.000044,1,0.478235,0.525343,2.14,2.14,0.681529,0.347335,0.362778,0.080283
Umbrella_tbm_21.tex.module.000049,1,0.478235,0.525343,2.14,2.14,0.681529,0.347335,0.362778,0.080283
Umbrella_tbm_21.tex.module.000056,1,0.477404,0.526236,2.114094,2.114094,0.678879,0.349114,0.36348,0.081102
Umbrella_tbm_21.tex.module.000069,1,0.479482,0.524221,2.122449,2.122449,0.679739,0.35133,0.365851,0.081413
Umbrella_tbm_21.tex.module.000079,1,0.478357,0.525434,2.111111,2.111111,0.678571,0.350318,0.364326,0.081633
Umbrella_tbm_21.tex.module.000129,1,0.477774,0.526063,2.097902,2.097902,0.677201,0.351574,0.364761,0.082033
Umbrella_tbm_21.tex.module.000134,1,0.476565,0.527368,2.056338,2.056338,0.672811,0.354089,0.365909,0.083451
Umbrella_tbm_21.tex.module.000139,1,0.475618,0.52839,2.028369,2.028369,0.669789,0.355988,0.366748,0.084411
Umbrella_tbm_21.tex.module.000149,1,0.474634,0.529452,1.985816,1.985816,0.665083,0.358057,0.367879,0.086018
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.243558,0.758883,2.071161,2.071161,0.67439,0.23133,0.239714,0.036984
Umbrella_tbm_24.tex.module.000066,1,0.471005,0.534794,1.543103,1.543103,0.60678,0.392946,0.384017,0.107159
Umbrella_tbm_24.tex.module.000103,1,0.466482,0.539737,1.522523,1.522523,0.603571,0.392732,0.380573,0.109819
Umbrella_tbm_24.tex.module.000131,1,0.462828,0.543732,1.432432,1.432432,0.588889,0.396285,0.384362,0.115685
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.269215,0.73344,1.855019,1.855019,0.64974,0.258699,0.267949,0.048769
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.269215,0.73344,1.855019,1.855019,0.64974,0.258699,0.267949,0.048769
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.269215,0.73344,1.855019,1.855019,0.64974,0.258699,0.267949,0.048769
Umbrella_tbm_25.tex.module.000003,1,0.501244,0.500622,3.172414,3.172414,0.760331,0.305285,0.343391,0.057132
Umbrella_tbm_25.tex.module.000031,1,0.501244,0.500622,3.131707,3.131707,0.757969,0.305358,0.343391,0.057694
Umbrella_tbm_25.tex.module.000041,1,0.500559,0.501358,3.073892,3.073892,0.754534,0.306715,0.344038,0.058677
Umbrella_tbm_25.tex.module.000084,1,0.490881,0.511756,2.43956,2.43956,0.709265,0.327896,0.353176,0.072119
Umbrella_tbm_25.tex.module.000087,1,0.490881,0.511756,2.43956,2.43956,0.709265,0.327783,0.353176,0.072119
Umbrella_tbm_25.tex.module.000099,1,0.48976,0.512883,2.505618,2.505618,0.714744,0.327165,0.352257,0.070646
Umbrella_tbm_25.tex.module.000106,1,0.493109,0.509517,2.480663,2.480663,0.712698,0.328509,0.354505,0.07144
Umbrella_tbm_25.tex.module.000121,1,0.491967,0.510749,2.497143,2.497143,0.714052,0.325593,0.351218,0.071417
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.275721,0.726052,2.282421,2.282421,0.695347,0.234416,0.247401,0.040632
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.274732,0.727043,2.280347,2.280347,0.695154,0.23386,0.246894,0.040563
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.275721,0.726052,2.282421,2.282421,0.695347,0.234416,0.247401,0.040632
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.275474,0.726299,2.260745,2.260745,0.693322,0.234434,0.247349,0.040886
Umbrella_tbm_26.tex.module.000004,1,0.482412,0.520762,2.153846,2.153846,0.682927,0.336813,0.358106,0.080338
Umbrella_tbm_26.tex.module.000021,1,0.483777,0.519388,2.147059,2.147059,0.682243,0.337274,0.359212,0.08066
Umbrella_tbm_26.tex.module.000041,1,0.475348,0.528445,1.86875,1.86875,0.651416,0.354531,0.366867,0.090682
Umbrella_tbm_26.tex.module.000061,1,0.475938,0.528045,1.78125,1.78125,0.640449,0.361736,0.372221,0.095193
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.293142,0.709621,1.721014,1.721014,0.63249,0.277508,0.288383,0.059385
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.294029,0.708731,1.708633,1.708633,0.63081,0.277772,0.288926,0.059764
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.293142,0.709621,1.721014,1.721014,0.63249,0.277508,0.288383,0.059385
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.293142,0.709621,1.721014,1.721014,0.63249,0.277508,0.288383,0.059385
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.294029,0.708731,1.718412,1.718412,0.632138,0.278121,0.288816,0.059537
Umbrella_tbm_29.tex.module.000009,1,0.49921,0.503636,1.946078,1.946078,0.660566,0.320605,0.351685,0.093481
Umbrella_tbm_29.tex.module.000010,1,0.498717,0.504169,1.935644,1.935644,0.659359,0.321296,0.35181,0.093888
Umbrella_tbm_29.tex.module.000078,1,0.482949,0.521565,1.52795,1.52795,0.604423,0.345735,0.358484,0.116456
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.288925,0.713737,1.668919,1.668919,0.625316,0.2461,0.257349,0.060665
vis.arbiter.E-f4-shuffled,1,0.524408,0.333303,1,1,0.5,0.419261,0.42433,0.01486
vis.coherence^1.E-d4-shuffled,1,0.523227,0.333303,1,1,0.5,0.428086,0.427754,0.003051
vis.elevator^1.E-f2-shuffled,1,0.528612,0.333294,1,1,0.5,0.407944,0.420774,0.032938
vis.emodel.E-f4-shuffled,1,0.530837,0.333295,1,1,0.5,0.420321,0.424538,0.014757
vis.prodcell^01.E-d4-shuffled,1,0.52681,0.333315,1,1,0.5,0.426228,0.427615,0.004258
vis.prodcell^04.E-f4-shuffled,1,0.525342,0.333325,1,1,0.5,0.420766,0.425964,0.012296
vis.prodcell^05.E-f4-shuffled,1,0.524914,0.333325,1,1,0.5,0.42091,0.425951,0.011925
vis.prodcell^08.E-f4-shuffled,1,0.525663,0.333327,1,1,0.5,0.422441,0.426301,0.009153
vis.prodcell^09.E-f2-shuffled,1,0.528683,0.333313,1,1,0.5,0.409371,0.422598,0.0304
vis.prodcell^23.E-f4-shuffled,1,0.525255,0.333327,1,1,0.5,0.422324,0.426274,0.009366
vis.prodcell^24.E-f3-shuffled,1,0.525837,0.333323,1,1,0.5,0.41893,0.425251,0.014842
vonNeumann-ripple-carry-13-c-shuffled,1,0.728408,0.33492,1,1,0.5,0.424924,0.425986,0.002148
vonNeumann-ripple-carry-15-c-shuffled,1,0.728984,0.334724,1,1,0.5,0.425018,0.425961,0.001867
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.488166,0.514338,2.496815,2.496815,0.714026,0.338974,0.376955,0.0638
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.467636,0.5342,2.591743,2.591743,0.721584,0.316094,0.354001,0.059452
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.456435,0.546084,2.407186,2.407186,0.706503,0.327374,0.361045,0.062193
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.475003,0.526622,3.150485,3.150485,0.759064,0.308767,0.350726,0.049898
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.458091,0.544599,2.130682,2.130682,0.680581,0.335116,0.367512,0.069908
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.441227,0.560628,2.52193,2.52193,0.716065,0.30612,0.340024,0.057651
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.448481,0.553165,3.050926,3.050926,0.753143,0.298801,0.3364,0.048618
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.430798,0.571904,2.069892,2.069892,0.674256,0.324905,0.353988,0.068117
x120.0,1,0.627274,0.150196,1.820438,1.820438,0.645445,0.244604,0.27752,0.090885
x120.1,1,0.627075,0.150277,1.818248,1.818248,0.64517,0.244744,0.277669,0.090939
x120.2,1,0.626928,0.150156,1.816393,1.816393,0.644936,0.244731,0.277669,0.091024
x120.3,1,0.627027,0.150009,1.817322,1.817322,0.645053,0.244593,0.27753,0.091024
x120.4,1,0.627285,0.150156,1.820503,1.820503,0.645453,0.244573,0.27749,0.090891
x120.5,1,0.626774,0.15029,1.814801,1.814801,0.644735,0.244885,0.277827,0.091048
x120.6,1,0.626493,0.150116,1.811341,1.811341,0.644298,0.244897,0.277862,0.091195
x120.7,1,0.626786,0.150357,1.815031,1.815031,0.644764,0.244923,0.277862,0.091027
x120.8,1,0.626439,0.150317,1.810998,1.810998,0.644254,0.24505,0.278011,0.091166
x120.9,1,0.627308,0.150183,1.820803,1.820803,0.645491,0.244581,0.277495,0.090876
x240.0,1,0.627068,0.149618,1.818743,1.818743,0.645232,0.244355,0.277288,0.091032
x240.1,1,0.626919,0.149677,1.817109,1.817109,0.645026,0.244459,0.2774,0.091073
x240.2,1,0.627473,0.149544,1.823305,1.823305,0.645805,0.24413,0.277042,0.0909
x240.3,1,0.626885,0.149637,1.816664,1.816664,0.64497,0.244448,0.277392,0.091095
x240.4,1,0.627272,0.149518,1.820955,1.820955,0.64551,0.244201,0.277126,0.090981
x240.5,1,0.627034,0.149578,1.818297,1.818297,0.645176,0.244344,0.277281,0.091055
x240.6,1,0.627118,0.149598,1.819288,1.819288,0.645301,0.24432,0.277252,0.091019
x240.7,1,0.627405,0.149465,1.822408,1.822408,0.645693,0.244108,0.277027,0.090945
x240.8,1,0.627352,0.149611,1.822,1.822,0.645641,0.244226,0.277143,0.090929
x240.9,1,0.627101,0.149604,1.819106,1.819106,0.645278,0.244332,0.277264,0.091023
x30.0,1,0.623457,0.153958,1.772861,1.772861,0.639362,0.248516,0.281613,0.09182
x30.1,1,0.622772,0.154238,1.765487,1.765487,0.6384,0.248999,0.282126,0.092007
x30.2,1,0.625954,0.154126,1.801493,1.801493,0.643047,0.247522,0.280466,0.090847
x30.3,1,0.624319,0.153902,1.782544,1.782544,0.640617,0.248099,0.281148,0.091512
x30.4,1,0.62673,0.154406,1.810811,1.810811,0.644231,0.24736,0.280248,0.090489
x30.5,1,0.62409,0.154294,1.780415,1.780415,0.640342,0.248453,0.2815,0.091501
x30.6,1,0.626277,0.154745,1.806015,1.806015,0.643623,0.247778,0.280679,0.090575
x30.7,1,0.625912,0.15438,1.8006,1.8006,0.642934,0.247757,0.280679,0.090822
x30.8,1,0.62331,0.154914,1.772321,1.772321,0.639291,0.249198,0.282267,0.091641
x30.9,1,0.623593,0.153902,1.774336,1.774336,0.639553,0.24842,0.281511,0.091783
x60.0,1,0.626279,0.151499,1.807777,1.807777,0.643846,0.245816,0.278775,0.091079
x60.1,1,0.625987,0.151472,1.804396,1.804396,0.643417,0.245927,0.278905,0.091195
x60.2,1,0.626774,0.151662,1.813697,1.813697,0.644596,0.245703,0.278627,0.090854
x60.3,1,0.62583,0.15139,1.802487,1.802487,0.643174,0.245944,0.278934,0.091273
x60.4,1,0.625135,0.151744,1.795022,1.795022,0.642221,0.246479,0.279496,0.091445
x60.5,1,0.625337,0.151881,1.797506,1.797506,0.642539,0.246477,0.279478,0.091336
x60.6,1,0.626387,0.151092,1.80848,1.80848,0.643935,0.245507,0.278474,0.091139
x60.7,1,0.626638,0.151499,1.811903,1.811903,0.644369,0.245658,0.278596,0.090946
x60.8,1,0.626101,0.151717,1.806025,1.806025,0.643624,0.246035,0.278997,0.091092
x60.9,1,0.625202,0.151282,1.79519,1.79519,0.642243,0.246152,0.279182,0.091534
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.71134,0.350515,1,1,0.5,0.472099,0.469187,0.006237
