@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.9802,0.9802,0.9333,0.1187,3.2172,5.8786,0.9802,0.0056,0.8884,4,0.4761,4,0.9992,0.9539,37,0.9952,0.9812,46,0.977,160,5.7387,766,2.4079,0.9993,1,766,0.0041,166,0.9433,1,0.0062,0,0.0199,0.0008,0.0989,0,0,0.0733,1.5739,0.1204,0.3192,0.5,0.1454,0.0438,97.7799,0.0562,0.0241,98.7117,0.0488,94.6139,0,81.512,72.0435,72.0435,1.7582,0.153,0.1595,115.5,115.5,?,0.0041,0.0041,106.6333,0.1917
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0.0909,0.0909,1,0.5992,0,0,0.7727,0,0.9999,0,0.0323,0,1,0.5993,0,0.5993,0.5993,0,0.5993,0,0,0,0.6205,0.5993,0.5993,0,0.0909,0,1,0.5993,0.3528,0.3528,0.3528,0.3528,0,0.3528,0,0,0,0.0323,0.0323,0.3528,0.8158,0.0909,3.2447,0.3528,0.3528,3.2526,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.0902,0.0902,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0.9818,0.9818,0.9394,0.445,2.9496,4.9822,0.9818,0.0052,0.8848,43,0.5203,13,0.9993,0.8088,54,0.9206,0.8903,280,0.8972,200.6364,4.4148,374,2.4442,0.9482,0.962,351,0.0058,317,0.9461,0.9996,0,0,0.0005,0,0.0801,0,0,0.075,0.6676,0.0993,0.341,0.0244,0.1024,0.0444,84.8551,0.0004,0,78.0576,4.8186,89.9555,0,86.4351,85.3636,84.037,4.6063,0.0863,0.2536,113.814,90.3362,?,0.0058,0.0058,90.2679,0.2844
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.0319,0.0319,1,0.5075,0,0,0.758,0,0.9544,3425,0.0109,3425,1,0.5077,3425,0.5077,0.5077,3577,0.5077,3501,0,3577,0.5926,0.5077,0.5078,3577,0.0319,3577,0.9967,0.5081,0.006,0.006,0.006,0.006,0,0.006,0,0,0.0217,0.0109,0.0109,0.006,0.6857,0.0357,6.496,0.006,0.006,6.6224,48.3218,34.9281,0,30.7394,30.7394,30.7394,0.0007,0.1199,0,39.1168,39.1168,?,0.0318,0.0318,39.1168,0
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0323,0.0323,1,0.5088,0,0,0.7581,0,0.9571,3793,0.011,3793,1,0.509,3793,0.509,0.509,3846,0.509,3819.5,0,3846,0.5928,0.509,0.5091,3846,0.0323,3846,0.9969,0.5091,0.0064,0.0064,0.0064,0.0064,0,0.0064,0,0,0.0069,0.011,0.011,0.0064,0.6867,0.0364,6.4456,0.0064,0.0064,6.5961,48.3632,39.2021,0,32.2418,32.2418,32.2418,0.0002,0.1776,0,46.1625,46.1625,?,0.0322,0.0322,46.1625,0
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0191,0.0191,1,0.4503,0,0,0.7548,0,0.8255,581,0.0065,581,1,0.4505,581,0.4506,0.4505,3692,0.4506,2710.6667,0,3859,0.5865,0.4506,0.4507,3859,0.0191,3859,0.947,0.4508,0.0001,0.0001,0.0001,0.0001,0,0.0001,0,0,0.5561,0.0065,0.0065,0.0001,0.6461,0.0222,5.4255,0.0001,0.0001,7.3884,23.6629,36.2486,0,28.8632,28.8632,28.8632,0.0006,0.1445,0,40.4114,40.4114,?,0.0191,0.0191,40.4114,0
./SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,0.0209,0.4071,0,0,0.6138,2.0746,0.3685,0.7546,0.4151,4075,0.7073,4075,0.4238,0.0001,4085,0.0026,0.0006,4155,0.0448,4141.1667,2.1846,4217,0.2773,0.0245,0.0887,4217,0.1722,4165,0.9302,0.763,0.0283,0.0145,0.0482,0.0246,1.7012,0.0102,0.1151,0.079,0.0117,0,0.0186,0.2759,1.2332,0.0485,0.9146,0.073,0.0485,1.1995,0.4294,26.0871,0.7051,23.664,22.5289,22.5289,1.0878,0.0898,0.4794,28.613,28.613,0.233,0.0116,0.0052,28.4563,0.344
./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0.1475,0.1487,0,0.002,1.361,2.7085,0.2739,0.7632,0.725,0,0.992,0,0.3889,0.8955,0,0.9951,0.995,0,0.9587,0,4.7939,0,0.2387,0.9951,0.9965,0,0.0108,0,0.966,0.9976,0,0,0.0052,0,1.1761,0,0.1369,0.1092,0,0,0.9379,0.4929,0.4792,0.0173,10.1799,0.0001,0,10.1594,0.3901,0,0.4722,0,0,0,8.7827,0,0.5461,0,0,0.0004,0.0032,0.0005,0,0.8164
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,0,1,0.3333,0,0.2852,0.2852,0.5238,0.5772,0.8131,3905,0.3333,3905,0.4947,0.0014,4057,0.0125,0.0045,4119,0.0369,4144.8889,1.6763,4532,0,0.0581,0.0772,4532,0.4802,4203,0.9599,0.2164,0.3223,0.3079,0.3159,0.3157,0.5534,0.264,0.0394,0.0918,0.0409,0,0.0275,0.3248,0,0.0248,0.4813,0.3241,0.3231,0.7945,0.5299,19.6559,0.0453,19.3295,17.6681,17.6681,0.0503,0.0574,0.1322,22.2048,22.2048,0.1538,0.0241,0.0238,19.79,0.4427
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0.9446,0.9446,0.8,0.7852,2.7956,5.0442,0.9446,0.0183,0.7856,174,0.3518,64,0.9956,0.8157,188,0.8333,0.8242,209,0.8328,214.0909,4.5398,414,1.6247,0.8411,0.8486,275,0.012,230,0.9224,0.8832,0,0,0,0,0.2195,0,0,0.0423,0.2901,0.0855,0.1852,0,0.2296,0.0356,40.679,0,0,34.2672,0.1719,52.3187,0.1779,47.1605,45.5739,44.3779,12.7488,0.1593,0.1587,84.2656,60.5,?,0.0029,0.0012,54.2247,0.1559
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,0.0039,0.0039,1,0.0026,0,0,0.751,0,0.5032,3767,0.0013,3767,1,0.3476,3767,0.6969,0.5804,3767,0.6441,3767,0,3767,0.5792,0.8119,0.863,3767,0.0039,3767,0.5658,0.8992,0.2689,0.1033,0.2646,0.1988,0,0,0,0,0,0.0013,0.0013,0.5,0.5858,0.0049,27.9356,0.4057,0.3496,31.2083,0.017,28.9153,0,28.9153,28.9153,28.9153,0.4418,0,0,28.9153,28.9153,?,0.0039,0.0039,28.9153,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0.9261,0.9261,0.8182,0.7442,2.8138,4.5152,0.9261,0.0276,0.8286,242,0.3026,242,0.9923,0.7717,450,0.7914,0.7805,551,0.7914,1553.4,4.0288,3781,1.3868,0.8024,0.8109,3781,0.0168,2743,0.9425,0.8412,0,0,0,0,0.2697,0,0,0.0416,0.9248,0.0854,0.1767,0,0.2836,0.0486,28.2707,0,0,24.2171,12.8502,65.6897,0.1671,52.6116,51.6067,51.6067,6.786,0.216,0.1324,85.0653,85.0653,?,0.0058,0.0034,80.3343,0.1355
./SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0.9532,0.955,0,0.1601,2.6307,2.7181,0.713,0.9983,0.4565,35,0.8378,5,0.4935,0.7338,66,0.8269,0.7851,83,0.8136,85.7547,3.0013,233,0.4767,0.8578,0.8788,128,0.1035,110,0.649,0.9305,0.0149,0.0127,0.0149,0.0137,0.9181,0.0093,0.0493,0.0519,0.4645,0.4,0.7112,0.0189,0.2836,0.0019,3.7458,0.017,0.0161,2.848,0.1742,27.0885,0.2012,21.1356,20.1139,15.0746,0.1103,0.4077,0.1731,72.4,36,0.0065,0.0003,0.0001,28.1515,0.3917
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0.0203,0.0205,0,0.0006,2.6207,4.9323,0.3379,0.623,0.2788,365,0.9465,113,0.3979,0.0131,594,0.3005,0.0174,808,0.4159,720.5238,4.1841,1246,0.4113,0.842,0.9543,1007,0.0044,888,0.6902,0.9725,0.0014,0,0.0051,0,2.0344,0,0.1221,0.3456,0.3684,0,0.2395,0.0595,1.2623,0.054,9.5469,0.0107,0.0058,13.4842,0.4565,13.9981,0.3649,12.9027,12.5008,9.8761,2.0279,0.114,0.5896,16.8637,16.1796,?,0.0017,0.0002,15.0387,0.842
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,0.9742,0.9742,0.9231,0.832,2.8969,4.7775,0.9742,0.0079,0.8801,30,0.4354,30,0.9988,0.8639,84,0.8992,0.8796,178,0.8962,444,4.0895,1484,2.1832,0.9138,0.9249,1484,0.0086,1484,0.9563,0.9421,0,0,0,0,0.1062,0,0,0.0714,1.3576,0.102,0.294,0.0001,0.1366,0.0571,43.9585,0,0,51.6619,1.858,83.3543,0,76.4333,73.6742,73.6742,4.4658,0.1013,0.2428,93.3214,93.3214,?,0.0086,0.0086,93.3214,0.2718
./SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.9725,0.9725,0.875,0.8389,2.7913,3.71,0.9725,0.0122,0.8987,578,0.7606,518,0.9983,0.8652,620,0.8913,0.879,718,0.891,1140.2727,3.1503,4477,1.7007,0.904,0.9153,1634,0.0185,960,0.9596,0.9849,0,0,0,0,0.104,0,0,0.0766,0.9593,0.2672,0.4265,0.0005,0.1592,0.0952,24.0516,0.0001,0.0001,25.0503,14.0629,54.5767,0,48.266,48.1419,46.429,1.5649,0.129,0.1432,70.3538,64.3721,?,0.0185,0.0185,57.5667,0.1841
./SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2051,0.8122,0,0.0045,2.6643,2.7799,0.698,0.6183,0.1271,710,0.8571,703,0.4161,0.1091,836,0.8354,0.6406,904,0.71,913.1111,2.7189,1318,0.5989,0.95,0.9592,1094,0.1267,973,0.634,0.9806,0.0218,0.0044,0.0813,0.0119,1.2069,0.0022,0.0998,0.241,0.1555,0,0.4796,0.3397,1.1172,0.0171,0.9042,0.2345,0.1492,1.5776,0.216,20.3294,0.2919,16.7072,14.0307,12.5036,1.1273,0.2648,1.0956,34.4604,28.4135,0.01,0.0043,0.0005,23.3481,1.0811
./SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,0,1,0.3333,0,0.2274,0.2712,0.5072,0.5763,0.8016,3960,0.3333,3960,0.4855,0.001,4163,0.0146,0.0033,4174,0.0353,4189.6667,1.7094,4471,0,0.0234,0.077,4471,0.4819,4227,0.9599,0.262,0.3227,0.3122,0.3168,0.3201,0.5372,0.2205,0.0288,0.0793,0.0304,0,0.0201,0.325,0,0.0226,0.4579,0.3246,0.3241,0.7671,0.5343,21.2634,0.0479,20.0839,19.0545,19.0545,0.0561,0.0667,0.1401,23.7133,23.7133,0.1538,0.022,0.0217,21.6007,0.4509
./SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.104,0.2202,0,0.0034,1.119,1.3931,0.3576,0.6818,0.1505,2698,0.5894,2698,0.2946,0.1563,3239,0.7183,0.1712,3876,0.5539,3444,1.268,3963,0.2366,0.8947,0.8958,3963,0.1046,3963,0.4805,0.909,0.028,0.0239,0.0516,0.0243,1.2377,0,0.0516,0.091,0.1491,0,0.053,0.1076,0.7652,0.0047,0.4368,0.091,0.0904,0.8,0.2388,34.9264,1.5609,35.4696,29.5374,29.5374,0.634,0.0918,1.8329,37.5572,37.5572,0.0213,0.0012,0.0006,37.5572,1.9106
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0.2415,0.5521,0,0.0003,2.1954,2.0945,0.5526,0.7382,0.1206,2657,0.9487,2657,0.4874,0.0283,2993,0.2055,0.0756,3229,0.2752,3144,1.6444,3485,0.9928,0.3792,0.6508,3485,0.1629,3337,0.499,0.9609,0.3076,0.0842,0.2727,0.2631,1.8292,0,0.0813,0.2429,0.0787,0,0.2476,0.3874,1.7384,0.0289,0.3977,0.3484,0.3322,1.3709,0.2026,16.9642,1.9272,15.7147,14.9793,14.9793,0.3527,0.1304,3.5252,21.9515,21.9515,?,0.0046,0.001,18.7361,4.0951
./SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.8333,0.8333,0,0.5831,0,0,0.6713,1.067,0.6788,4484,0.3333,4484,0.438,0.5831,4514,0.5832,0.5832,4541,0.5832,4535.1667,1.2514,4579,0.4472,0.5832,0.5832,4579,0.4167,4553,0.8349,0.5833,0.2295,0.2295,0.2295,0.2295,1.0976,0.2294,0.0936,0,0.0066,0.3333,0.3333,0.2295,0.4506,0.0278,0.6079,0.2295,0.2295,1.1278,0.2429,33.3541,0.0192,32.0081,29.6164,29.6164,0.0001,0.0728,0,37.3144,37.3144,0.0952,0.0276,0.0255,35.2104,0.3222
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0.962,0.962,0.8667,0.7394,3.1807,4.971,0.962,0.0126,0.8803,74,0.372,74,0.9977,0.843,430,0.8754,0.8591,714,0.8708,1412,4.6972,4430,1.9397,0.8873,0.8959,4430,0.0106,4430,0.9519,0.9096,0,0,0,0,0.1689,0,0.1286,0.0659,1.2444,0.0608,0.2317,0,0.2492,0.0718,45.5226,0,0,41.4118,0.0955,68.7286,0.1096,60.607,57.9496,57.9496,3.6319,0.1494,0.1419,83.6955,83.6955,?,0.0102,0.003,83.6955,0.1752
./SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,0.9797,0.9797,0,0.8589,2.8978,4.3094,0.7483,1.0135,0.9308,18,0.6211,18,0.4914,0.8732,67,0.9135,0.8884,527,0.907,954.25,4.6747,3205,1.9141,0.9226,0.9287,3205,0.0113,3205,0.978,0.9556,0,0,0,0,0.8062,0,0,0.1013,1.3776,0.2574,0.4433,0.0001,0.1175,0.0714,31.5407,0,0,40.1438,0.0955,87.0601,0,86.7222,61.888,61.888,2.1544,0.205,0.1862,112.3763,112.3763,?,0.0113,0.0113,112.3763,0.415
./SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.0909,0.0909,1,0.5992,0,0,0.7727,0,0.9998,0,0.0323,0,1,0.5993,0,0.5993,0.5993,0,0.5993,0,0,0,0.6205,0.5993,0.5993,0,0.0909,0,1,0.5993,0.3528,0.3528,0.3528,0.3528,0,0.3528,0,0,0,0.0323,0.0323,0.3528,0.8158,0.0952,3.2254,0.3528,0.3528,3.2192,0,0,0,0,0,0,0,0,0,0,0,0.0065,0.0902,0.0902,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,0.9855,0.9855,0.931,0.0942,3.2003,6.2244,0.9855,0.0044,0.8806,8,0.5558,8,0.9995,0.9493,22,0.9935,0.9743,47,0.9762,122.7143,6.0237,586,2.4659,0.9992,1,586,0.0043,107,0.9306,1,0.0078,0,0.0225,0.0009,0.0718,0,0,0.0652,1.5597,0.2469,0.4056,0.5,0.1032,0.0408,106.152,0.0601,0.0326,94.8668,0.1247,111.8842,0,99.6667,86.5327,86.5327,1.6263,0.1652,0.253,149.3404,149.3404,?,0.0043,0.0043,119.125,0.2818
./SAT03/handmade/anton/UNSAT/SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf,1,0.9798,0.9798,0,0.848,3.1132,4.3862,0.7508,1.0105,0.8884,271,0.5939,63,0.4927,0.8817,295,0.9059,0.8942,342,0.9039,335.5909,4.7054,675,1.9099,0.9164,0.9217,396,0.0116,385,0.9462,0.9405,0,0,0,0,0.8136,0,0,0.0719,0.3368,0.2845,0.4523,0.0001,0.1182,0.0741,41.3569,0,0,39.9959,9.9717,74.6724,0,72.2411,70.5017,68.7101,2.9491,0.0402,0.1887,80.8254,78.8059,?,0.0116,0.0116,76.037,0.4136
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0.9723,0.9723,0,0.8698,2.8225,3.6208,0.7269,1.0134,0.9643,61,0.5865,61,0.4902,0.8816,387,0.9039,0.8895,2264,0.9037,1258.25,4.0122,2321,1.8311,0.9146,0.9314,2321,0.0138,2321,0.9826,0.9518,0,0,0,0,0.8437,0,0,0.0848,0.8272,0.2308,0.3715,0.0002,0.1431,0.1333,30.3554,0,0,36.1181,13.0641,100.629,0,82.1311,60.9457,60.9457,1.7597,0.3068,0.1313,139.8061,139.8061,?,0.0138,0.0138,139.8061,0.3882
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0.9772,0.9772,0.9231,0.766,3.3837,5.7095,0.9772,0.0068,0.8917,6,0.5306,6,0.9991,0.8561,16,0.9053,0.8835,45,0.9003,268.5,5.4059,1595,2.3039,0.9241,0.9377,1595,0.0075,399,0.9564,0.9702,0,0,0,0,0.1065,0,0,0.0818,1.7532,0.0909,0.3036,0.0001,0.1506,0.0514,60.9642,0,0,61.7148,6.452,98.0937,0,86.0426,80.6255,79.7544,7.7608,0.1288,0.2476,120.516,120.516,?,0.0075,0.0075,108.375,0.2773
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g6.cnf,1,0.0236,0.0236,0,0,1.5106,3.5717,0.4588,0.5631,0.2863,1767,1,1767,0.4192,0.0001,2587,0.0764,0.0003,2942,0.3005,2738.8333,3.4291,3278,0.3084,0.7681,0.9579,3278,0.0068,3016,0.8424,1,0.1594,0,0.2283,0.0028,2.0155,0,0.1441,0.3534,0.1756,0,0.1999,1,1.3963,0.0552,14.9912,0.4621,0.4602,15.0293,0.3831,20.3644,0.6024,18.5427,15.9327,15.9327,0.8862,0.1346,0.8653,24.263,24.263,?,0.0023,0.0003,22.834,1.0511
./SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,0.0069,0.0069,1,0.0046,0,0,0.7517,0,0.6057,512,0.0023,473,1,0.314,529,0.3542,0.3263,635,0.3498,1230.4545,0,3844,0.5807,0.382,0.402,3528,0.0069,1499,0.6509,0.4683,0,0,0,0,0,0,0,0,0.9679,0.0023,0.0023,0,0.5999,0.0084,15.2414,0,0,20.2505,0.6413,30.681,0,29.0075,28.5201,27.1445,12.2899,0.0724,0,35.8509,32.3426,?,0.0069,0.0069,31.7579,0
./SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0,0.9752,0,0.0013,3.3924,2.6235,0.5262,0.5791,0.3172,3635,1,3635,0.5006,0.1135,3690,0.4024,0.2135,3729,0.4124,3744.4286,2.3268,3826,0.0527,0.5834,0.7395,3826,0.2318,3824,0.5474,1,0.0788,0.0326,0.0918,0.0509,0.6649,0.008,0,0.182,0.0177,0,0.2367,0.298,0.1183,0.0085,0.3157,0.1771,0.1212,0.9037,0.426,33.2907,0.26,30.6762,30.5214,30.5214,0.6066,0.0859,0.2626,39.0994,39.0994,0.0556,0.0102,0.0039,35.7598,0.3677
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0.932,0.932,0.8333,0.7687,2.8704,4.8583,0.932,0.024,0.8194,151,0.3261,151,0.9936,0.7848,151,0.8049,0.7942,2511,0.8049,1331,4.3132,2511,1.4728,0.8154,0.8242,2511,0.0149,2511,0.9193,0.857,0,0,0,0,0.2505,0,0,0.0441,0.8866,0.0795,0.1705,0,0.2657,0.0433,32.1558,0,0,27.8905,0.175,81,0.1907,80.2119,80.2119,80.2119,4.7253,0.0097,0.1683,81.7881,81.7881,?,0.0047,0.0028,81.7881,0.1569
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0,0,0,0,0.7809,1.365,0.2633,0.7972,0.2153,635,0.2,635,0.3739,0.0004,2029,0.0139,0.0032,2695,0.0395,2439.6667,1.802,3447,0.1374,0.0347,0.1666,3447,0.1398,3230,0.5099,0.3273,0.1042,0.0863,0.1092,0.0923,1.6431,0.0814,0.0224,0.0462,0.3559,0,0.0228,0.1901,0.8437,0.0184,1.0198,0.1384,0.119,1.5766,0.1401,29.3885,0.114,30.2928,8.3323,8.3323,0.2068,0.2759,0.275,36.0594,36.0594,0.3012,0.0037,0.0026,33.6694,0.1864
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0,0.5344,0.2,0.0003,3.9728,5.9868,0.1004,0.3454,0.3881,437,0.9824,369,0.775,0.1487,444,0.6006,0.3465,528,0.5754,612.0769,4.9018,1359,0.518,0.7948,0.9911,835,0.0149,635,0.5309,0.9994,0,0,0,0,0.9346,0,0,0.3061,0.4055,0,0.3204,0.0046,0.9982,0.0114,3.6188,0,0,7.3162,0.6314,32.5177,0.1536,29.7064,28.5506,28.3547,5.6869,0.1629,0.4084,46.2862,42.5749,?,0.0056,0.003,31.2816,0.6597
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf,1,0.935,0.935,0.7778,0.7628,2.7927,4.874,0.935,0.0236,0.746,261,0.3585,261,0.9939,0.7895,374,0.8091,0.799,438,0.8092,1044.8571,4.4041,2363,1.4697,0.8196,0.8294,2363,0.015,2102,0.9192,0.8674,0,0,0,0,0.242,0,0.0825,0.0401,0.7931,0.0837,0.1916,0,0.2624,0.0433,31.7811,0,0,27.2878,1.7082,59.1435,0.1973,47.8174,41.139,41.139,5.6708,0.2677,0.1757,86.0404,86.0404,?,0.0042,0.002,78.5671,0.1707
./SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.8678,0.8678,1,0.7821,0,0,0.8678,0,0.9026,0,0.0667,0,1,0.7821,0,0.7821,0.7821,0,0.7821,0,0,0,1.1841,0.7821,0.7821,0,0.2479,0,0.9352,0.7821,0.2725,0.2725,0.2725,0.2725,0,0.2724,0,0,0,0.0667,0.0667,0.2725,0.3906,0.125,1.6108,0.2725,0.2725,2.0881,0.5661,0,0.0304,0,0,0,0,0,0,0,0,0.0189,0.1784,0.1736,0,0
./SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0.9235,0.9235,1,0.8576,0,0,0.9235,0,0.9133,4833,0.037,4833,1,0.8576,4833,0.8576,0.8576,4902,0.8576,4867.5,0,4902,1.663,0.8576,0.8576,4902,0.1421,4902,0.9309,0.8576,0.2043,0.2042,0.2043,0.2043,0,0.2042,0,0,0.0071,0.037,0.037,0.2043,0.2701,0.0714,2.4473,0.2043,0.2043,3.1342,3.0013,132.9823,0.0176,132.982,132.982,132.982,0.0001,0,0,132.9826,132.9826,0.0059,0.0981,0.0972,132.9826,0
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0,0.0006,0,0.0001,0.8816,1.0701,0.1911,0.6637,0.5613,3862,0.0263,3862,0.3715,0.0024,3862,0.0192,0.0098,3883,0.0235,3972.4286,2.6091,4305,0.0431,0.0333,0.0508,4305,0.0641,4097,0.7223,0.0936,0.0064,0.0056,0.0064,0.006,0.9981,0.0044,0,0.0082,0.0393,0,0.0066,0.0076,0.1898,0.0227,0.6477,0.0072,0.0069,1.1968,0.3406,44.8123,0.0283,43.8499,43.7532,43.7532,0.0972,0.0191,0.01,46.2724,46.2724,0.0456,0.0483,0.0446,45.7533,0.2338
