@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_disjoint NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE gc_global_card NUMERIC
@ATTRIBUTE gc_array_set NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE gc_link_set NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC

@DATA
normalized-squares-38-38.xml.mzn_AND_NODATA,1,0.999684,0,0.506667,0.493333,6.880555,1.0486,5.615236,1.091166,2.744157,1.529987,33530129,1.686273,0.077283,-1,-1,2.816697,1.007847,0,1,0.17213,14.54,2.501787,3.562105,6097.428438,139,-1,0.085503,0.710851,3.805218,0.071019,1.853333,6.39,2812,76,1.395802,-1,2888,5700,1407,2812,2812,0.000316,0,1,1.127959,0,-1,0,1,0,6146.922154,0,1,0.104499,0.341996,0.958495,20304,0,2128,823,5744.728772,0,6.03,112,2888,67.126698,8686.410407,0.900474,0,6330,586,5297.02,2.973684,21803,1.110526,0,51761,2,2,1,4.933684,13,9,0,261.461077,0,6328,16950,0,11.140351,15157.570536,0,0,0.386748,0,38,2,0,2,0,50478.506427,2,17370.513342,3,2.677725,7.974488,0.671053,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-ssa-0432-003.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.599801,2.704065,0.986718,2.988075,9118175,4.517426,2.643557,0.710677,1,0.713357,0.535443,0,1,0.793508,2.56,0.69468,1.76092,1120.336656,2,0.413055,0.904042,0.064622,0.242215,0.644687,2,0.33,0,24,0.719973,0.350039,870,870,43,0,0,0,0,0.5,0.677723,0,0,0,1,0,662,0,1,2.294769,0.223108,0.191814,1532,0,76971,38476,465.835714,0,0.18,24,870,6.375479,1147.556772,0.833333,0,1044,30,8733.88,2.618391,3132,1.2,0,1413,0,0,1,3.291954,41,0,0,5,0,1044,2278,0,10.656322,1123.385219,0,0,0.499877,0,5,0,0,0,0,2231,2,1030.133333,0,2.181992,2.136973,0.083333,0,0,2,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-e0ddr2-5.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.087463,1.2403,4.43101,0.497979,3.920221,2.705896,28107486,0.362051,0.449271,0.131345,1,1.931351,1.253507,675,1,0.563564,2.9,1.894132,10.641379,1834.642689,136,0.688489,0.086453,0.514122,2.987229,0.809176,6.8,0.23,1350,41,0.961474,0.303072,100,1450,80,1350,1350,0,0,1,0.6592,0,0,0,1,0,2049.054619,0,1,0.497979,0.186073,0.544829,15430,0,26556,13249,1817.585536,0,0.62,59,100,45.735763,2984.699376,0.660592,0,2195,150,12805.2,3.958621,7210,1.513793,0,2379,2,0,1,5.82069,3,2,0,15.164278,0,1520,5740,0,2.931034,6593.719245,0,0,0.498908,0,3,0,0,2,0,23951.260422,2,8604.884425,3,2.615034,10.911736,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-e0ddr2-6.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.108524,1.2403,4.707815,0.497979,3.922789,2.705896,8253524,0.362051,0.459518,0.131345,1,1.931351,1.254521,675,1,0.577357,2.89,1.894132,10.668966,1834.642689,138,0.688489,0.086453,0.51421,2.987332,0.810977,6.9,0.21,1350,41,0.961474,0.303072,100,1450,80,1350,1350,0,0,1,0.6592,0,0,0,1,0,2049.581552,0,1,0.497979,0.186073,0.544886,15470,0,85578,42765,1819.054775,0,0.63,59,100,45.735763,2984.699376,0.660592,0,2195,77,3760.15,3.958621,7210,1.513793,0,1991,2,0,1,5.82069,3,2,0,15.130892,0,1520,5740,0,2.931034,6595.295752,0,0,0.49972,0,3,0,0,2,0,23967.279188,2,8610.522609,3,2.615034,10.919034,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-squares-37-37.xml.mzn_AND_NODATA,1,0.999666,0,0.506849,0.493151,6.812596,1.086986,5.580564,1.093176,2.724097,1.532883,31694494,1.686461,0.073311,-1,-1,2.777009,1.007635,0,1,0.175781,12.9,2.4656,3.530174,5786.086275,133,-1,0.085715,0.707856,3.710914,0.068553,1.821918,5.22,2664,74,1.395979,-1,2738,5402,1333,2664,2664,0.000334,0,1,1.126566,0,-1,0,1,0,5832.132112,0,1,0.106875,0.341685,0.955287,19070,0,2307,924,5443.242133,0,5.56,109,2738,65.349341,8229.759009,0.900784,0,5997,552,5285.06,2.972973,20656,1.110144,0,47985,2,2,1,4.931877,13,9,0,252.066056,0,5995,16060,0,11.13569,14325.124615,0,0,0.40052,0,37,2,0,2,0,47468.873583,2,16336.410586,3,2.678006,7.915437,0.662162,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-rand-2-50-23-587-230-50_ext.xml.mzn_AND_NODATA,1,0.018536,0.981126,0.041667,0.958333,4.523562,0.137518,0.137518,6.531848,1.033848,-1,20829163,4.794433,0.249882,-1,-1,0.273153,0.059112,60872,1,0.249882,611.9,0.273153,2.875,7938.398672,23,-1,0.30737,0.238089,1.459601,3.201297,1,604.82,1150,196,0,-1,50,1200,-1,1150,1150,0.000338,0,1,-1,9856,-1,0,1,0,1376.178098,8.213333,1,-102.432692,0,0.238089,3450,0,12879,6434,70.934947,0,4.75,196,50,-1,62043,0.019341,0,62043,35,335.721,103.405,125236,51.7025,0,6404,-1,21,1,103.405,53,5,21,9.047124,0,1150,124086,0,24.766667,63774.165392,0,0,0.499573,0,2,0,0,0,0,128286.085852,2,64143.042926,23,2,2.067696,0.010204,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-socialGolfer-6-4-6.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.277291,0.927527,1,-1,3202552,4.697368,0,-1,-1,0.648673,0.215184,0,1,0,10.08,0.563161,2,8661.271499,2,-1,0.178501,0,0,0.453776,0.285714,2.96,0,25,0.277291,-1,2520,2520,-1,0,0,0,0,1,-1,0,-1,0,1,0,2520,0,1,0.927527,0.426285,0.426285,5040,0,32614,16177,542.262857,0,4.99,51,2520,-1,16998.930307,0.242494,0,10392,329,308.175,13.171429,31176,4.12381,0,31008,-1,0,1,28.657143,94,34,0,24,0,10392,33192,0,66.00119,16998.930307,0,0,0.496014,0,24,0,0,7,0,33192,3,10392,17,3.193995,3.193995,0.08,0,0,3,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-ssa-7552-159_ext.xml.mzn_AND_NODATA,1,0.421512,0.284884,0.484536,0.515464,1,0,0.810664,2.531412,0.998983,3.039656,4723597,5.021643,1.001679,0.97441,1,1.236858,0.946119,980,1,0.015499,4.56,1.055468,1.998578,3497.08464,2,0.481701,0.63585,0.022555,0.018855,0.509835,2,0.98,1450,136,0.790137,0.526191,1363,2813,137,1450,1450,0.293605,0,0.5,2.353195,24,0,0,1,0,2809,0.008532,1,2.095511,0.213505,0.215081,5622,0,14094,7011,2661.431409,0,1.51,136,1363,12.665116,3842.885109,0.817733,0,3440,84,1593.12,2.699964,8330,1.222894,0,4616,1,1010,1,3.294703,53,2,1010,5,0,1450,7595,0,16.415215,3835.885109,0,0,0.497446,0,5,0,0,0,0,7588,2,3436.5,1,2.207849,2.205814,0.014706,0,0,1,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-enddr1-2.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.965784,1.2403,4.40692,0.497979,3.849723,2.749032,24572665,0.362051,0.4655,0.131345,1,1.931351,1.222856,675,1,0.563564,2.89,1.894132,9.806897,1834.642689,125,0.688509,0.086453,0.510921,2.929641,0.733044,6.25,0.21,1350,41,0.961474,0.303048,100,1450,80,1350,1350,0,0,1,0.65911,0,0,0,1,0,2034.592687,0,1,0.497979,0.186073,0.542586,14220,0,31772,15859,1773.141035,0,0.63,59,100,45.735763,2984.699376,0.660592,0,2195,197,11194.8,3.958621,7210,1.513793,0,2124,2,0,1,5.82069,3,2,0,14.919981,0,1520,5740,0,2.931034,6550.603856,0,0,0.49915,0,3,0,0,2,0,23511.617689,2,8450.141752,3,2.615034,10.711443,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-rand-2-50-23-587-230-19_ext.xml.mzn_AND_NODATA,1,0.017804,0.981979,0.041667,0.958333,4.523562,0.13187,0.13187,6.500219,1.03213,-1,20496383,4.612355,0.249882,-1,-1,0.271345,0.058742,63429,1,0.249882,645.29,0.271345,2.875,8008.175312,23,-1,0.260122,0.231151,1.459601,3.262548,1,638.24,1150,192,0,-1,50,1200,-1,1150,1150,0.000217,0,1,-1,6596,-1,0,1,0,1376.178098,5.496667,1,-63.238056,0,0.231151,3450,0,12668,6329,70.49084,0,4.74,192,50,-1,64593,0.018578,0,64593,30,317.316,107.655,130336,53.8275,0,7813,-1,14,1,107.655,44,7,14,9.047124,0,1150,129186,0,23.869167,66308.923178,0,0,0.499605,0,2,0,0,0,0,133336.755984,2,66668.377992,23,2,2.06426,0.010417,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-enddr1-4.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.97728,1.2403,4.888527,0.497979,3.833134,2.744905,20387770,0.362051,0.476631,0.131345,1,1.931351,1.21627,675,1,0.59115,2.9,1.894132,9.627586,1834.642689,126,0.688503,0.086453,0.510188,2.918065,0.716998,6.3,0.22,1350,41,0.961474,0.303055,100,1450,80,1350,1350,0,0,1,0.659137,0,0,0,1,0,2031.189615,0,1,0.497979,0.186073,0.542079,13960,0,31006,15492,1763.590977,0,0.62,59,100,45.735763,2984.699376,0.660592,0,2195,126,9288.28,3.958621,7210,1.513793,0,1352,2,0,1,5.82069,3,2,0,14.872098,0,1520,5740,0,2.931034,6540.302941,0,0,0.499645,0,3,0,0,2,0,23408.164288,2,8413.728878,3,2.615034,10.664312,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-e0ddr1-1.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.84549,1.2403,4.683119,0.497979,3.802068,2.74903,18582118,0.362051,0.460562,0.131345,1,1.931351,1.203604,675,1,0.577357,2.91,1.894132,9.282759,1834.642689,115,0.688511,0.086453,0.508649,2.885667,0.682368,5.75,0.22,1350,41,0.961474,0.303046,100,1450,80,1350,1350,0,0,1,0.659105,0,0,0,1,0,2024.816817,0,1,0.497979,0.186073,0.540988,13460,0,36926,18445,1745.22548,0,0.62,59,100,45.735763,2984.699376,0.660592,0,2195,115,8465.66,3.958621,7210,1.513793,0,2249,2,0,1,5.82069,3,2,0,14.67838,0,1520,5740,0,2.931034,6521.003528,0,0,0.499513,0,3,0,0,2,0,23214.431244,2,8345.539944,3,2.615034,10.576051,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-e0ddr1-3.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.882643,1.2403,4.046544,0.497979,3.809301,2.741304,17185159,0.362051,0.472697,0.131345,1,1.931351,1.20639,675,1,0.535977,2.89,1.894132,9.358621,1834.642689,118,0.688501,0.086453,0.508987,2.891724,0.689571,5.9,0.21,1350,41,0.961474,0.303059,100,1450,80,1350,1350,0,0,1,0.659147,0,0,0,1,0,2026.300477,0,1,0.497979,0.186073,0.541224,13570,0,35987,17983,1749.265889,0,0.63,59,100,45.735763,2984.699376,0.660592,0,2195,59,7829.23,3.958621,7210,1.513793,0,1478,2,0,1,5.82069,3,2,0,14.677059,0,1520,5740,0,2.931034,6525.530056,0,0,0.499708,0,3,0,0,2,0,23259.534495,2,8361.415102,3,2.615034,10.596599,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-enddr1-7.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.022368,1.2403,4.682679,0.497979,3.884406,2.744905,15193389,0.362051,0.462419,0.131345,1,1.931351,1.237548,675,1,0.577357,2.9,1.894132,10.206897,1834.642689,130,0.688503,0.086453,0.51251,2.958336,0.769961,6.5,0.22,1350,41,0.961474,0.303055,100,1450,80,1350,1350,0,0,1,0.659137,0,0,0,1,0,2041.707649,0,1,0.497979,0.186073,0.543699,14800,0,53800,26875,1794.44501,0,0.62,59,100,45.735763,2984.699376,0.660592,0,2195,113,6921.82,3.958621,7210,1.513793,0,2121,2,0,1,5.82069,3,2,0,15.033595,0,1520,5740,0,2.931034,6571.922148,0,0,0.499535,0,3,0,0,2,0,23727.912541,2,8526.271848,3,2.615034,10.809983,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-enddr2-4.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.159871,1.2403,4.416786,0.497979,3.942075,2.695152,11087233,0.362051,0.471262,0.131345,1,1.931351,1.26364,675,1,0.563564,2.91,1.894132,10.917241,1834.642689,143,0.688486,0.086453,0.51509,3.004231,0.833514,7.15,0.22,1350,41,0.961474,0.303075,100,1450,80,1350,1350,0,0,1,0.659211,0,0,0,1,0,2053.537895,0,1,0.497979,0.186073,0.545506,15830,0,46175,23075,1832.277933,0,0.63,59,100,45.735763,2984.699376,0.660592,0,2195,60,5051.13,3.958621,7210,1.513793,0,1606,2,0,1,5.82069,3,2,0,15.236687,0,1520,5740,0,2.931034,6606.915738,0,0,0.499729,0,3,0,0,2,0,24087.552005,2,8652.855475,3,2.615034,10.973828,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-enddr2-2.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.199672,1.2403,4.545064,0.497979,3.952107,2.705896,6621922,0.362051,0.493369,0.131345,1,1.931351,1.268706,675,1,0.563564,2.91,1.894132,11.055172,1834.642689,147,0.688489,0.086453,0.515579,3.015427,0.846754,7.35,0.22,1350,41,0.961474,0.303072,100,1450,80,1350,1350,0,0,1,0.6592,0,0,0,1,0,2055.595826,0,1,0.497979,0.186073,0.545856,16030,0,146283,73112,1839.624131,0,0.63,59,100,45.735763,2984.699376,0.660592,0,2195,122,3016.82,3.958621,7210,1.513793,0,1993,2,0,1,5.82069,3,2,0,15.318613,0,1520,5740,0,2.931034,6612.908097,0,0,0.499798,0,3,0,0,2,0,24150.113096,2,8674.875333,3,2.615034,11.002329,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-enddr2-5.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.149747,1.2403,4.696511,0.497979,3.950548,2.705896,7848853,0.362051,0.487332,0.131345,1,1.931351,1.267946,675,1,0.577357,2.9,1.894132,11.034483,1834.642689,142,0.688489,0.086453,0.515508,3.014017,0.844876,7.1,0.23,1350,41,0.961474,0.303072,100,1450,80,1350,1350,0,0,1,0.6592,0,0,0,1,0,2055.275963,0,1,0.497979,0.186073,0.545806,16000,0,112176,56056,1838.522201,0,0.62,59,100,45.735763,2984.699376,0.660592,0,2195,102,3575.79,3.958621,7210,1.513793,0,1993,2,0,1,5.82069,3,2,0,15.299494,0,1520,5740,0,2.931034,6611.973368,0,0,0.499715,0,3,0,0,2,0,24140.389274,2,8671.452804,3,2.615034,10.997899,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-ewddr2-1.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.228819,1.2403,4.650955,0.497979,3.957556,2.715377,16574535,0.362051,0.498846,0.131345,1,1.931351,1.271493,675,1,0.577357,2.89,1.894132,11.131034,1834.642689,150,0.688491,0.086453,0.515842,3.021659,0.854067,7.5,0.22,1350,41,0.961474,0.303069,100,1450,80,1350,1350,0,0,1,0.65919,0,0,0,1,0,2056.713676,0,1,0.497979,0.186073,0.546044,16140,0,53591,26778,1843.66454,0,0.62,59,100,45.735763,2984.699376,0.660592,0,2195,131,7551.04,3.958621,7210,1.513793,0,1993,2,0,1,5.82069,3,2,0,15.428491,0,1520,5740,0,2.931034,6616.157219,0,0,0.499673,0,3,0,0,2,0,24184.09576,2,8686.836337,3,2.615034,11.017811,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-e0ddr2-8.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.055282,1.2403,3.961547,0.497979,3.903601,2.689294,27247167,0.362051,0.450537,0.131345,1,1.931351,1.245908,675,1,0.535977,2.9,1.894132,10.434483,1834.642689,133,0.688485,0.086453,0.513363,2.972737,0.790218,6.65,0.22,1350,41,0.961474,0.303076,100,1450,80,1350,1350,0,0,1,0.659216,0,0,0,1,0,2045.645312,0,1,0.497979,0.186073,0.544294,15130,0,18787,9379,1806.566238,0,0.62,59,100,45.735763,2984.699376,0.660592,0,2195,73,12413.3,3.958621,7210,1.513793,0,1607,2,0,1,5.82069,3,2,0,15.055282,0,1520,5740,0,2.931034,6583.643626,0,0,0.499228,0,3,0,0,2,0,23847.617495,2,8568.404842,3,2.615034,10.864518,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-ssa-2670-141.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.726526,2.84441,0.99959,3.89841,3693440,4.353312,0.817951,0.973517,0,0.716621,0.641172,0,1,0.113644,4.3,0.619361,1.984787,3335.74744,2,0.485894,0.740134,0.01169,0.061669,0.354369,1,1.04,0,32,0.730312,0.450383,1972,1972,60,0,0,0,0,0.666667,0.793896,0,0,0,1,0,1942,0,1,2.275381,0.22805,0.227823,3914,0,24051,12003,1264.390783,0,1.18,32,1972,9.545986,3578.621434,0.606583,0,3251,57,1136.09,3.603448,9753,1.64858,0,3590,2,0,1,4.450304,48,0,0,5,0,3251,7106,0,10.778905,3576.281584,0,0,0.499064,0,5,0,0,0,0,7102,2,3249.666667,0,2.185789,2.184559,0.0625,0,0,2,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-ewddr2-4.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.247928,1.2403,4.912018,0.497979,3.972972,2.695152,17427829,0.362051,0.50159,0.131345,1,1.931351,1.279346,675,1,0.59115,2.89,1.894132,11.344828,1834.642689,152,0.688486,0.086453,0.516567,3.036524,0.873578,7.6,0.22,1350,41,0.961474,0.303075,100,1450,80,1350,1350,0,0,1,0.659211,0,0,0,1,0,2059.875996,0,1,0.497979,0.186073,0.54656,16450,0,47101,23527,1855.051148,0,0.62,59,100,45.735763,2984.699376,0.660592,0,2195,127,7939.79,3.958621,7210,1.513793,0,2249,2,0,1,5.82069,3,2,0,15.457381,0,1520,5740,0,2.931034,6625.334403,0,0,0.499501,0,3,0,0,2,0,24280.23029,2,8720.673161,3,2.615034,11.061608,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-super-jobShop-ewddr2-7.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.219169,1.2403,4.512415,0.497979,3.992807,2.715377,19761963,0.362051,0.487013,0.131345,1,1.931351,1.288718,675,1,0.563564,2.92,1.894132,11.6,1834.642689,149,0.688491,0.086453,0.517344,3.045458,0.89322,7.45,0.22,1350,41,0.961474,0.303069,100,1450,80,1350,1350,0,0,1,0.65919,0,0,0,1,0,2063.945047,0,1,0.497979,0.186073,0.547091,16820,0,50141,25045,1868.641615,0,0.63,59,100,45.735763,2984.699376,0.660592,0,2195,100,9003.17,3.958621,7210,1.513793,0,1992,2,0,1,5.82069,3,2,0,15.418841,0,1520,5740,0,2.931034,6637.208162,0,0,0.499491,0,3,0,0,2,0,24403.929432,2,8764.212004,3,2.615034,11.117963,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-sudoku368.xml.mzn_AND_NODATA,1,0,0,1,0,4.643856,1.9853,5.340443,1.337921,3.553306,1.668322,620477,4.160909,1.197449,0.731926,1,0.748397,1.71645,0,1,1.66358,3.12,0.539005,4.513369,565.169925,25,0.818797,0.425012,0.308911,1.589472,0.879433,6.25,0.6,0,4,0.742769,0.431825,1309,1309,37,0,0,0.210674,0,0,1.276569,0,0,0,1,0,1131.229259,0,1,0.766272,1.616018,1.48536,5908,0,29061,14517,2246.833333,281,0.47,72,1309,7.539326,348.289214,3.676966,0.789326,356,51,8384.82,1.647059,637,0.271963,0,2183,0,75,1,33.465241,29,1,0,80.445478,0,0,2156,0,13.186402,-1,0,0,0.499535,75,25,0,0,1,0,4522.917038,1,1264.976771,24,6.05618,12.704823,0.666667,0,0,0,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
