@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-mean NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_CG-max NUMERIC

@DATA
bool/chnl/chnl-15-25.xml,1,100,0,0,0.818182,-1,0,0.870968,0.340942,0.21451,3.003537,3.175788,0.25403,0.227759,0.002231,0.7,0.011069,0.870968,0.000083,3.175788,0,0.000338,0.7,0.590364,0.006579,0.220134,0.227759,0.002231,0.000066,0,0.000307,0.7,-1,0,93.75,0.458611,0.320545,0.458611,0.220134,0.006579,0.638427,0.000066,0.001904,0.000326,0.000326,0.000429,0.629649,0.000307,0.005698,0.001272,0.000971,0.420277,0.006689,0.761148,9.550747,0.000284,0.000971,0.000489,0.000155,0.000692,0.000429,0.420277,0.000773,0.000262,0.006689
bool/chnl/chnl-20-30.xml,1,100,0.333333,0.333333,0.818182,-1,0,0.902439,0.355224,0.215676,3.042561,3.312533,0.235493,0.208201,0.001274,0.7,0.007555,0.902439,0.000045,3.312533,0,0.000193,0.7,0.576207,0.005141,0.216206,0.208201,0.001274,0.000034,0,0.000171,0.7,-1,0,120,0.48545,0.328887,0.48545,0.216206,0.005141,0.65618,0.000034,0.001128,0.000183,0.000183,0.000244,0.664185,0.000171,0.00432,0.000757,0.000551,0.412311,0.004363,0.769231,10.228819,0.000165,0.000551,0.00029,0.00009,0.000401,0.000244,0.412311,0.00045,0.00015,0.004363
bool/chnl/chnl-10-20.xml,1,100,0.333333,0.333333,0.777778,-1,0,0.826087,0.335131,0.201432,2.792911,2.9681,0.27776,0.258952,0.003457,0.7,0.016026,0.826087,0.000188,2.9681,0,0.000665,0.7,0.609087,0.010363,0.208876,0.258952,0.003457,0.000161,20,0.000614,0.7,-1,0,133.333333,0.442029,0.300755,0.442029,0.208876,0.010363,0.62746,0.000161,0.003009,0.000661,0.000661,0.000857,0.579241,0.000614,0.008982,0.002073,0.00166,0.418205,0.010278,0.763026,8.643856,0.000567,0.00166,0.00094,0.000428,0.001319,0.000857,0.418205,0.001392,0.000532,0.010278
bool/chnl/chnl-50-60.xml,1,100,0.333333,0.333333,0.897436,-1,0,0.960396,0.37508,0.243457,3.663799,3.980943,0.169158,0.137104,0.000406,0.7,0.00205,0.960396,0.000005,3.980943,0,0.000036,0.7,0.541257,0.001349,0.223606,0.137104,0.000406,0.000003,0,0.00003,0.7,-1,0,0,0.534046,0.372809,0.534046,0.223606,0.001349,0.667728,0.000003,0.000473,0.000029,0.000029,0.00004,0.870046,0.00003,0.001802,0.000185,0.000112,0.400681,0.001601,0.781235,12.550747,0.000028,0.000112,0.000055,0.000009,0.000085,0.00004,0.400681,0.000108,0.000025,0.001601
bool/chnl/chnl-20-25.xml,1,100,0,0,0.818182,-1,0,0.902439,0.348324,0.216676,2.988947,3.295635,0.243352,0.213588,0.001573,0.7,0.011069,0.902439,0.000057,3.295635,0,0.000237,0.7,0.570103,0.006579,0.218257,0.213588,0.001573,0.000043,0,0.000213,0.7,-1,0,111.111111,0.477105,0.325712,0.477105,0.218257,0.006579,0.659997,0.000043,0.001402,0.000228,0.000228,0.000303,0.64698,0.000213,0.003909,0.000873,0.000633,0.417719,0.00436,0.763645,9.965784,0.000203,0.000633,0.000362,0.000101,0.000474,0.000303,0.417719,0.000576,0.000185,0.00436
bool/chnl/chnl-30-40.xml,1,100,0.333333,0.333333,0.866667,-1,0,0.934426,0.365255,0.228328,3.260016,3.621241,0.207317,0.175332,0.000855,0.7,0.004546,0.934426,0.000018,3.621241,0,0.000092,0.7,0.555601,0.002766,0.220956,0.175332,0.000855,0.000012,0,0.00008,0.7,-1,0,0,0.507683,0.35026,0.507683,0.220956,0.002766,0.667677,0.000012,0.000785,0.000083,0.000083,0.000112,0.736989,0.00008,0.002855,0.000392,0.000263,0.408798,0.002963,0.772889,11.228819,0.000076,0.000263,0.000142,0.000033,0.00022,0.000112,0.408798,0.000246,0.000068,0.002963
bool/chnl/chnl-10-11.xml,1,100,0,0,0.692308,-1,0,0.809524,0.31946,0.195963,2.727663,2.785028,0.304935,0.287524,0.004391,0.7,0.043506,0.809524,0.000428,2.785028,0,0.001405,0.7,0.619227,0.030303,0.20295,0.287524,0.004391,0.000382,28.571429,0.001332,0.7,-1,0,104.761905,0.405835,0.27293,0.405835,0.20295,0.030303,0.611047,0.000382,0.003933,0.001394,0.001394,0.001777,0.534491,0.001332,0.007839,0.003563,0.003057,0.431743,0.008278,0.748939,7.78136,0.001133,0.003057,0.001895,0.000891,0.001995,0.001777,0.431743,0.002547,0.001098,0.008278
bool/chnl/chnl-40-50.xml,1,100,0.333333,0.333333,0.894737,-1,0,0.950617,0.368252,0.23797,3.495109,3.876132,0.185623,0.151912,0.000634,0.7,0.003091,0.950617,0.000009,3.876132,0,0.000054,0.7,0.540861,0.001735,0.222782,0.151912,0.000634,0.000006,0,0.000046,0.7,-1,0,0,0.523383,0.366979,0.523383,0.222782,0.001735,0.673147,0.000006,0.000591,0.000046,0.000046,0.000063,0.807789,0.000046,0.002108,0.000261,0.000164,0.40542,0.002222,0.776381,11.965784,0.000043,0.000164,0.000084,0.000015,0.000135,0.000063,0.40542,0.000154,0.000038,0.002222
bool/chnl/chnl-30-31.xml,1,100,0,0,0.826087,-1,0,0.934426,0.365657,0.225098,3.135457,3.450349,0.218262,0.184759,0.000783,0.7,0.007103,0.934426,0.000025,3.450349,0,0.000122,0.7,0.555709,0.004926,0.2207,0.184759,0.000783,0.000018,0,0.00011,0.7,-1,0,0,0.497238,0.334695,0.497238,0.2207,0.004926,0.667495,0.000018,0.001067,0.000112,0.000112,0.000151,0.709325,0.00011,0.002591,0.000555,0.000381,0.414283,0.002497,0.767228,10.861087,0.000103,0.000381,0.000189,0.000042,0.000236,0.000151,0.414283,0.000358,0.000092,0.002497
bool/chnl/chnl-20-21.xml,1,100,0,0,0.789474,-1,0,0.902439,0.346704,0.214765,2.919632,3.164552,0.251477,0.220934,0.001582,0.7,0.014699,0.902439,0.000072,3.164552,0,0.000286,0.7,0.571219,0.009302,0.217605,0.220934,0.001582,0.000055,29.268293,0.000261,0.7,-1,0,204.878049,0.471192,0.317927,0.471192,0.217605,0.009302,0.659189,0.000055,0.001722,0.000279,0.000279,0.00037,0.627447,0.000261,0.003732,0.001101,0.000807,0.419536,0.003926,0.761748,9.714246,0.000247,0.000807,0.00044,0.000128,0.000526,0.00037,0.419536,0.000734,0.000226,0.003926
bool/chnl/chnl-35-36.xml,1,100,0,0,0.846154,-1,0,0.943662,0.367486,0.231464,3.257924,3.602144,0.206366,0.171571,0.000683,0.7,0.005417,0.943662,0.000017,3.602144,0,0.000088,0.7,0.549046,0.00354,0.22245,0.171571,0.000683,0.000011,0,0.000078,0.7,-1,0,0,0.50838,0.346135,0.50838,0.22245,0.00354,0.669762,0.000011,0.000854,0.000079,0.000079,0.000107,0.742245,0.000078,0.002255,0.000425,0.000281,0.410859,0.002145,0.770795,11.299208,0.000073,0.000281,0.000137,0.000027,0.000185,0.000107,0.410859,0.000266,0.000065,0.002145
bool/chnl/chnl-30-35.xml,1,100,0,0,0.84,-1,0,0.934426,0.365825,0.227407,3.210695,3.525102,0.213242,0.180974,0.000801,0.7,0.005666,0.934426,0.000021,3.525102,0,0.000107,0.7,0.558183,0.003788,0.221222,0.180974,0.000801,0.000015,0,0.000095,0.7,-1,0,0,0.501779,0.340885,0.501779,0.221222,0.003788,0.664937,0.000015,0.000925,0.000097,0.000097,0.000131,0.721367,0.000095,0.002746,0.000471,0.000321,0.411796,0.002644,0.769823,11.036174,0.000089,0.000321,0.000165,0.000035,0.000228,0.000131,0.411796,0.000301,0.00008,0.002644
bool/chnl/chnl-10-15.xml,1,100,0,0,0.714286,-1,0,0.809524,0.328817,0.196749,2.770757,2.870997,0.292953,0.276096,0.003422,0.7,0.026047,0.809524,0.000283,2.870997,0,0.000961,0.7,0.618115,0.018868,0.206445,0.276096,0.003422,0.00025,24,0.000899,0.7,-1,0,120,0.421679,0.281712,0.421679,0.206445,0.018868,0.614983,0.00025,0.00303,0.000957,0.000957,0.001227,0.552565,0.000899,0.00831,0.002644,0.002163,0.425366,0.008735,0.755685,8.228819,0.000795,0.002163,0.001316,0.000582,0.001511,0.001227,0.425366,0.001747,0.00076,0.008735
bool/chnl/chnl-40-41.xml,1,100,0,0,0.870968,-1,0,0.950617,0.366834,0.237144,3.373681,3.692885,0.195145,0.159318,0.000626,0.7,0.004356,0.950617,0.000012,3.692885,0,0.000066,0.7,0.540363,0.002614,0.224161,0.159318,0.000626,0.000008,0,0.000058,0.7,-1,0,0,0.517534,0.359345,0.517534,0.224161,0.002614,0.674496,0.000008,0.000745,0.000058,0.000058,0.000079,0.772769,0.000058,0.001969,0.000337,0.000214,0.407179,0.001946,0.774602,11.67948,0.000054,0.000214,0.000105,0.000018,0.000149,0.000079,0.407179,0.000204,0.000048,0.001946
bool/garden/g-15x15.xml,1,?,0,0,0.6,?,0,0.636364,0.27628,0.193283,3.065972,3.05888,0.362164,0.3467,0.00147,0.7,0.158103,0.636364,0.000325,3.05888,0,0.001845,0.7,0.675509,0.134199,0.185572,0.3467,0.00147,0.00031,?,0.001662,0.7,?,0,?,0.282213,0.229849,0.282213,0.185572,0.134199,0.526777,0.00031,0.0016,0.001025,0.001025,0.001192,0.465598,0.001662,0.00563,0.002923,0.00279,0.476789,0.005374,0.700169,?,0.000669,0.00279,0.001244,0.00062,0.000866,0.001192,0.476789,0.001033,0.000735,0.005374
bool/garden/g-9x3.xml,1,?,0,0,0.6,?,0,0.636364,0.278477,0.195722,3.003895,2.989661,0.391532,0.372602,0.015686,0.7,0.158103,0.636364,0.003866,2.989661,0,0.017115,0.7,0.690722,0.134199,0.185973,0.372602,0.015686,0.003659,?,0.01508,0.7,?,0,?,0.284466,0.206549,0.284466,0.185973,0.134199,0.50994,0.003659,0.017241,0.010698,0.010698,0.012645,0.430964,0.01508,0.052835,0.032216,0.030488,0.469434,0.05122,0.707114,?,0.007198,0.030488,0.013153,0.007317,0.010309,0.012645,0.469434,0.012195,0.007843,0.05122
bool/garden/g-100x100.xml,1,?,0,0,0.6,?,0,0.636364,0.275511,0.191246,2.794486,2.82999,0.353078,0.338748,0.000031,0.7,0.158103,0.636364,0.000007,2.82999,0,0.00004,0.7,0.671071,0.134199,0.184685,0.338748,0.000031,0.000006,?,0.000036,0.7,?,0,?,0.281356,0.235886,0.281356,0.184685,0.134199,0.531651,0.000006,0.000034,0.000022,0.000022,0.000025,0.473241,0.000036,0.000115,0.00006,0.000057,0.478878,0.00011,0.698247,?,0.000014,0.000057,0.000026,0.000013,0.000018,0.000025,0.478878,0.000021,0.000016,0.00011
bool/garden/g-7x7.xml,1,?,0,0,0.6,?,0,0.636364,0.277097,0.194306,3.220155,3.160964,0.374366,0.357638,0.007561,0.7,0.158103,0.636364,0.001748,3.160964,0,0.009046,0.7,0.681624,0.134199,0.185742,0.357638,0.007561,0.001663,?,0.008071,0.7,?,0,?,0.283058,0.221254,0.283058,0.185742,0.134199,0.52004,0.001663,0.008264,0.005226,0.005226,0.006115,0.45117,0.008071,0.030303,0.015734,0.014967,0.473826,0.028825,0.702975,?,0.003453,0.014967,0.006377,0.003326,0.004662,0.006115,0.473826,0.005543,0.003781,0.028825
bool/garden/g-4x4.xml,1,?,0,0,0.6,?,0,0.636364,0.277727,0.190856,3.121075,3.063239,0.392797,0.375298,0.029412,0.7,0.158103,0.636364,0.007246,3.063239,0,0.032288,0.7,0.691224,0.134199,0.183004,0.375298,0.029412,0.006881,?,0.028154,0.7,?,0,?,0.283493,0.208108,0.283493,0.183004,0.134199,0.509427,0.006881,0.032258,0.020103,0.020103,0.023745,0.417895,0.028154,0.103865,0.065217,0.061927,0.468847,0.100917,0.707951,?,0.013424,0.061927,0.024622,0.013761,0.019324,0.023745,0.468847,0.022936,0.014706,0.100917
bool/garden/g-9x9.xml,1,?,0,0,0.6,?,0,0.636364,0.276788,0.194146,3.177136,3.137829,0.369263,0.353017,0.004343,0.7,0.158103,0.636364,0.000986,3.137829,0,0.005306,0.7,0.679041,0.134199,0.185831,0.353017,0.004343,0.000939,?,0.004755,0.7,?,0,?,0.282751,0.224904,0.282751,0.185831,0.134199,0.522889,0.000939,0.004739,0.003012,0.003012,0.003516,0.457831,0.004755,0.017083,0.00887,0.008448,0.475093,0.01627,0.701763,?,0.001981,0.008448,0.003668,0.001877,0.002628,0.003516,0.475093,0.003129,0.002172,0.01627
bool/garden/g-2x2.xml,1,?,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0
real/fapp26-30/fapp26/fapp26-2300-8.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-3.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-6.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-5.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-1.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-10.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-9.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-0.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-4.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-7.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-2.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.801303,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-1.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-9.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-10.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-3.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-6.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-8.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-7.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-4.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-5.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-2.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp28/fapp28-2800-0.xml,1,0.451947,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42.12814,?,?,7.312883,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-6.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-5.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-3.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-10.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-9.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-1.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-8.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-4.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-7.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-2.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp30/fapp30-3000-0.xml,1,0,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.464496,?,?,-1,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
