@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC

@DATA
bqwh-15-106-80_glb.xml.minion.conv.minion,1,959,0.003617,0.455535,0.132075,102,0.113208,0.115723,0.114632,0.113208,123.253078,0.113208,87,8.613208,0.113208,57,72,2,92,0.067358,0,0,0.011783,0.011783,0,12.150943,0.473683,0,0,12,14,13,15
bqwh-15-106-81_ext.xml.minion.converted.minion.gz,1,767,0.011862,0.420299,0.132075,88,0.113208,0.106199,0.105198,0.103774,64.563666,0.075472,68,17.207547,0.075472,2,22,2,18.181818,0.012035,0.479319,0,0.013956,0.013956,591,11.150943,0.38558,0,0,11,14,13,15
bqwh-15-106-81_glb.xml.minion.conv.minion,1,978,0.003617,0.455535,0.132075,106,0.113208,0.115723,0.114632,0.113208,131.735119,0.113208,90,8.056604,0.113208,57,75,2,98,0.140044,0,0,0.011989,0.011989,0,12.150943,0.472532,0,0,12,14,13,15
bqwh-15-106-83_ext.xml.minion.converted.minion.gz,1,243,0.013495,0.428577,0.132075,90,0.122642,0.108356,0.107334,0.113208,64.053702,0.04717,69,17.283019,0.084906,2,22,1,13,0,0.490643,0,0.014063,0.014063,603,11.377358,0.340874,0,0,12,14,12,14
bqwh-15-106-83_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96,?,?,?,?,?,?,?,0.454079,?,?,?,?,?,?
bqwh-15-106-84_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,95.5,?,?,?,?,?,?,?,0.436242,?,?,?,?,?,?
bqwh-15-106-85_ext.xml.minion.converted.minion.gz,1,335,0.013092,0.418286,0.132075,88,0.122642,0.10602,0.10502,0.113208,62.892714,0.04717,67,17.349057,0.075472,2,21,2,13,0.005365,0.472378,0,0.01389,0.01389,590,11.132075,0.360049,0,0,12,14,13,15
bqwh-15-106-85_glb.xml.minion.conv.minion,1,965,0.003617,0.455535,0.132075,106,0.122642,0.115723,0.114632,0.113208,127.597968,0.113208,88,8.216981,0.113208,57,71,2,98,0.04721,0,0,0.011926,0.011926,0,12.150943,0.523888,0,0,12,14,13,15
bqwh-15-106-86_glb.xml.minion.conv.minion,1,968,0.003617,0.455535,0.132075,98,0.122642,0.115723,0.114632,0.113208,119.974734,0.113208,86,8.811321,0.113208,57,71,2,95.333333,0.00197,0,0,0.011717,0.011717,0,12.150943,0.449664,0,0,12,14,13,15
bqwh-15-106-87_ext.xml.minion.converted.minion.gz,1,335,0.01504,0.416355,0.132075,88,0.113208,0.104043,0.103062,0.103774,60.975441,0.056604,67,17.754717,0.075472,1,20,1,10.052632,0.004036,0.444359,0,0.013626,0.013626,579,10.924528,0.332644,0,0,11,14,13,15
bqwh-15-106-87_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,92.5,?,?,?,?,?,?,?,0.415664,?,?,?,?,?,?
bqwh-15-106-88_glb.xml.minion.conv.minion,1,949,0.003617,0.455535,0.132075,104,0.113208,0.115723,0.114632,0.113208,123.402189,0.113208,84,8.613208,0.113208,57,72,2,95,0.009082,0,0,0.011783,0.011783,0,12.150943,0.432806,0,0,12,14,12,15
bqwh-15-106-89_ext.xml.minion.converted.minion.gz,1,335,0.012399,0.428707,0.122642,89,0.122642,0.107817,0.1068,0.113208,61.907812,0.066038,65,17.735849,0.075472,1,20,1,12.857143,0.003119,0.46875,0,0.013856,0.013856,600,11.320755,0.352042,0,0,12,13,13,15
bqwh-15-106-89_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97.666667,?,?,?,?,?,?,?,0.416036,?,?,?,?,?,?
bqwh-15-106-8_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96.666667,?,?,?,?,?,?,?,0.390076,?,?,?,?,?,?
bqwh-15-106-90_glb.xml.minion.conv.minion,1,978,0.003617,0.455535,0.132075,121,0.122642,0.115723,0.114632,0.113208,142.173139,0.113208,97,7.54717,0.113208,57,81,2,96.333333,0.017381,0,0,0.012212,0.012212,0,12.150943,0.436243,0,0,12,14,12,15
bqwh-15-106-91_ext.xml.minion.converted.minion.gz,1,335,0.010214,0.434757,0.132075,89,0.113208,0.109973,0.108936,0.113208,64.530328,0.075472,68,17.283019,0.084906,2,25,1,12.647059,0.007848,0.501639,0,0.014166,0.014166,612,11.54717,0.340684,0,0,12,14,12,15
bqwh-15-106-92_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97.333333,?,?,?,?,?,?,?,0.434258,?,?,?,?,?,?
bqwh-15-106-93_ext.xml.minion.converted.minion.gz,1,243,0.012187,0.430809,0.132075,89,0.103774,0.108356,0.107334,0.113208,63.787479,0.037736,66,17.141509,0.084906,2,22,1,11.75,0.002252,0.496705,0,0.01412,0.01412,603,11.377358,0.329416,0,0,12,14,12,14
bqwh-15-106-93_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97,?,?,?,?,?,?,?,0.463654,?,?,?,?,?,?
bqwh-15-106-94_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,94.333333,?,?,?,?,?,?,?,0.418801,?,?,?,?,?,?
bqwh-15-106-95_ext.xml.minion.converted.minion.gz,1,793,0.014062,0.426205,0.132075,88,0.113208,0.107457,0.106444,0.113208,62.465571,0.018868,67,17.698113,0.084906,2,22,1,20,0.014523,0.467919,0,0.013848,0.013848,598,11.283019,0.363001,0,0,12,14,12,15
bqwh-15-106-95_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,95.666667,?,?,?,?,?,?,?,0.441456,?,?,?,?,?,?
bqwh-15-106-96_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,92.5,?,?,?,?,?,?,?,0.407467,?,?,?,?,?,?
bqwh-15-106-97_ext.xml.minion.converted.minion.gz,1,882,0.013016,0.430533,0.132075,89,0.113208,0.107996,0.106978,0.113208,65.448505,0.04717,67,17.028302,0.084906,1,24,1,15,0.005714,0.499169,0,0.014143,0.014143,601,11.339623,0.364426,0,0,12,14,12,15
bqwh-15-106-97_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,95.666667,?,?,?,?,?,?,?,0.454737,?,?,?,?,?,?
bqwh-15-106-98_glb.xml.minion.conv.minion,1,975,0.003617,0.455535,0.132075,109,0.113208,0.115723,0.114632,0.113208,135.251534,0.113208,92,7.867925,0.113208,57,77,3,96,0.087006,0,0,0.012067,0.012067,0,12.150943,0.484422,0,0,12,14,12,15
bqwh-15-106-99_ext.xml.minion.converted.minion.gz,1,249,0.008176,0.442925,0.122642,88,0.113208,0.11195,0.110894,0.113208,62.045597,0.084906,65,17.877358,0.084906,2,22,2,11.166667,0.001066,0.48978,0,0.014055,0.014055,623,11.754717,0.322537,0,0,12,13,12,15
bqwh-15-106-99_glb.xml.minion.conv.minion,1,966,0.003377,0.455601,0.122642,106,0.113208,0.115723,0.114632,0.113208,129.459499,0.113208,90,8.122642,0.113208,57,75,2,97.333333,0,0,0,0.011963,0.011963,0,12.150943,0.456811,0,0,12,13,12,15
bqwh-15-106-9_ext.xml.minion.converted.minion.gz,1,335,0.013197,0.430063,0.122642,86,0.113208,0.106739,0.105732,0.113208,59.372957,0.04717,65,18.301887,0.075472,1,19,3,11.111111,0.001947,0.441308,0,0.013597,0.013597,594,11.207547,0.329118,0,0,12,13,14,15
bqwh-15-106-9_glb.xml.minion.conv.minion,1,972,0.003617,0.455535,0.132075,104,0.113208,0.115723,0.114632,0.113208,119.025575,0.113208,83,9.09434,0.113208,57,70,3,95.333333,0.000974,0,0,0.01163,0.01163,0,12.150943,0.464528,0,0,12,14,14,15
bqwh-18-141-11_ext.xml.minion.converted.minion.gz,1,876,0.013146,0.425965,0.099291,83,0.099291,0.088754,0.088124,0.092199,56.078556,0.021277,61,19.574468,0.06383,0,16,1,14.583333,0.002154,0.464968,0,0.01039,0.01039,876,12.425532,0.372933,0,0,13,14,14,18
bqwh-18-141-13_ext.xml.minion.converted.minion.gz,1,970,0.014105,0.418347,0.099291,72,0.099291,0.086626,0.086012,0.092199,52.869396,0.035461,57,20.617021,0.06383,0,15,1,13.333333,0.004428,0.416667,0,0.010047,0.010047,855,12.12766,0.432762,0,0,13,14,15,18
bqwh-18-141-15_ext.xml.minion.converted.minion.gz,1,335,0.010469,0.426967,0.099291,84,0.099291,0.089362,0.088728,0.092199,56.864821,0.042553,58,19.319149,0.070922,1,18,1,12.470588,0,0.478827,0,0.010488,0.010488,882,12.510638,0.329984,0,0,13,14,13,18
bqwh-18-141-17_ext.xml.minion.converted.minion.gz,1,868,0.013448,0.416239,0.099291,80,0.092199,0.086322,0.08571,0.092199,56.422269,0.042553,56,19.546099,0.06383,0,17,1,22.222222,0.022504,0.447479,0,0.010266,0.010266,852,12.085106,0.413072,0,0,13,14,15,18
bqwh-18-141-19_ext.xml.minion.converted.minion.gz,1,335,0.011555,0.430005,0.099291,78,0.099291,0.089868,0.089231,0.092199,53.885773,0.042553,58,20.198582,0.06383,0,17,2,11.6,0.005438,0.45232,0,0.0103,0.0103,887,12.58156,0.338937,0,0,13,14,15,18
bqwh-18-141-1_ext.xml.minion.converted.minion.gz,1,335,0.011568,0.42562,0.099291,80,0.099291,0.089058,0.088426,0.092199,54.079798,0.035461,57,20.276596,0.06383,0,16,1,12.916667,0.001992,0.443939,0,0.010241,0.010241,879,12.468085,0.355277,0,0,13,14,14,18
bqwh-18-141-21_ext.xml.minion.converted.minion.gz,1,335,0.010661,0.4299,0.099291,79,0.099291,0.089767,0.08913,0.092199,54.39877,0.042553,57,20.120567,0.06383,1,16,2,11.111111,0.001383,0.454126,0,0.010313,0.010313,886,12.567376,0.349434,0,0,13,14,14,18
bqwh-18-141-23_ext.xml.minion.converted.minion.gz,1,988,0.009878,0.426948,0.099291,76,0.092199,0.090071,0.089432,0.092199,52.668434,0.056738,57,21.021277,0.06383,0,15,2,10,0.012626,0.428434,0,0.010131,0.010131,889,12.609929,0.355225,0,0,13,14,15,18
bqwh-18-141-25_ext.xml.minion.converted.minion.gz,1,335,0.010316,0.426047,0.099291,80,0.099291,0.089868,0.089231,0.092199,54.65489,0.042553,59,20.141844,0.070922,0,16,1,10,0.004144,0.454173,0,0.010313,0.010313,887,12.58156,0.325072,0,0,13,14,14,18
bqwh-18-141-27_ext.xml.minion.converted.minion.gz,1,868,0.015455,0.420402,0.099291,78,0.092199,0.085309,0.084704,0.092199,52.553719,0.021277,58,20.560284,0.06383,0,14,1,20,0.015056,0.409334,0,0.009995,0.009995,842,11.943262,0.425996,0,0,13,14,16,18
bqwh-18-141-29_ext.xml.minion.converted.minion.gz,1,335,0.012123,0.431651,0.099291,72,0.092199,0.08997,0.089332,0.092199,51.333494,0.028369,55,21.014184,0.06383,0,15,1,13.785714,0,0.427952,0,0.010127,0.010127,888,12.595745,0.359262,0,0,13,14,16,18
bqwh-18-141-31_ext.xml.minion.converted.minion.gz,1,243,0.009749,0.440725,0.099291,78,0.099291,0.092401,0.091746,0.092199,52.468856,0.028369,58,21.156028,0.070922,1,16,1,9.090909,0.015094,0.440367,0,0.010215,0.010215,912,12.93617,0.317845,0,0,13,14,15,18
bqwh-18-141-33_ext.xml.minion.converted.minion.gz,1,870,0.014282,0.423479,0.099291,79,0.099291,0.087437,0.086817,0.092199,54.232641,0.028369,58,20.113475,0.06383,0,16,1,12.5,0.056081,0.437405,0,0.010194,0.010194,863,12.241135,0.369036,0,0,13,14,15,18
bqwh-18-141-35_ext.xml.minion.converted.minion.gz,1,240,0.01202,0.420448,0.099291,79,0.092199,0.088045,0.08742,0.092199,53.473553,0.007092,60,20.375887,0.070922,1,15,1,13,0.009241,0.433633,0,0.010168,0.010168,869,12.326241,0.335365,0,0,13,14,15,18
bqwh-18-141-37_ext.xml.minion.converted.minion.gz,1,335,0.012315,0.429845,0.099291,78,0.092199,0.089463,0.088829,0.092199,54.052977,0.035461,59,20.319149,0.06383,0,16,2,14.285714,0,0.44551,0,0.010252,0.010252,883,12.524823,0.353469,0,0,13,14,15,18
bqwh-18-141-39_ext.xml.minion.converted.minion.gz,1,335,0.01178,0.424615,0.099291,76,0.092199,0.088045,0.08742,0.092199,54.631013,0.042553,57,20.021277,0.06383,1,16,2,14.285714,0.004765,0.444729,0,0.010246,0.010246,869,12.326241,0.352801,0,0,13,14,15,18
bqwh-18-141-3_ext.xml.minion.converted.minion.gz,1,335,0.011962,0.427065,0.099291,84,0.099291,0.089058,0.088426,0.092199,57.58731,0.049645,60,19.312057,0.06383,0,17,2,10,0,0.476681,0,0.010473,0.010473,879,12.468085,0.32534,0,0,13,14,13,18
bqwh-18-141-41_ext.xml.minion.converted.minion.gz,1,243,0.012162,0.422733,0.099291,83,0.092199,0.087741,0.087118,0.092199,56.418094,0.028369,59,19.390071,0.06383,1,17,1,12.538462,0.00508,0.463597,0,0.01038,0.01038,866,12.283688,0.326531,0,0,13,14,14,18
bqwh-18-141-43_ext.xml.minion.converted.minion.gz,1,243,0.010218,0.445089,0.099291,72,0.099291,0.093212,0.092551,0.099291,49.093412,0.028369,55,22.241135,0.070922,0,14,1,13.111111,0,0.415162,0,0.010037,0.010037,920,13.049645,0.351677,0,0,14,14,16,18
bqwh-18-141-45_ext.xml.minion.converted.minion.gz,1,243,0.012369,0.429756,0.099291,72,0.099291,0.089666,0.08903,0.092199,51.284221,0.028369,56,21.198582,0.070922,1,15,1,10.466667,0,0.420627,0,0.010075,0.010075,885,12.553191,0.366234,0,0,13,14,16,18
bqwh-18-141-47_ext.xml.minion.converted.minion.gz,1,335,0.010134,0.430533,0.099291,83,0.092199,0.090679,0.090036,0.092199,57.378174,0.035461,57,19.475177,0.070922,1,18,2,11.083333,0,0.483522,0,0.010521,0.010521,895,12.695035,0.341926,0,0,13,14,13,18
bqwh-18-141-49_ext.xml.minion.converted.minion.gz,1,335,0.01402,0.430053,0.099291,72,0.092199,0.089564,0.088929,0.092199,54.016975,0.007092,55,20.056738,0.06383,0,17,1,20,0,0.454733,0,0.010317,0.010317,884,12.539007,0.367017,0,0,13,14,15,18
bqwh-18-141-51_ext.xml.minion.converted.minion.gz,1,243,0.010428,0.442073,0.099291,79,0.099291,0.092604,0.091947,0.092199,55.030848,0.035461,57,20.276596,0.070922,0,18,1,11.764706,0,0.469923,0,0.010425,0.010425,914,12.964539,0.372187,0,0,13,14,14,18
bqwh-18-141-53_ext.xml.minion.converted.minion.gz,1,243,0.010048,0.435255,0.099291,83,0.099291,0.091388,0.09074,0.092199,56.529695,0.049645,57,19.652482,0.070922,0,19,1,11.153846,0.005036,0.482611,0,0.010515,0.010515,902,12.794326,0.32525,0,0,13,14,14,18
bqwh-18-141-55_ext.xml.minion.converted.minion.gz,1,335,0.013517,0.415783,0.099291,80,0.092199,0.086525,0.085911,0.085106,55.76096,0.042553,58,19.64539,0.06383,1,16,2,12.5,0,0.44572,0,0.010253,0.010253,854,12.113475,0.354534,0,0,12,14,14,18
bqwh-18-141-57_ext.xml.minion.converted.minion.gz,1,870,0.014934,0.409586,0.099291,79,0.099291,0.084397,0.083799,0.092199,55.452406,0.021277,58,19.468085,0.06383,1,16,1,14.285714,0.017968,0.435669,0,0.010182,0.010182,833,11.815603,0.380945,0,0,13,14,15,18
bqwh-18-141-59_ext.xml.minion.converted.minion.gz,1,335,0.013761,0.419658,0.099291,79,0.099291,0.087538,0.086917,0.092199,53.597678,0.014184,59,20.177305,0.06383,0,15,1,12.909091,0.007958,0.436143,0,0.010185,0.010185,864,12.255319,0.365306,0,0,13,14,15,18
bqwh-18-141-5_ext.xml.minion.converted.minion.gz,1,694,0.015725,0.425918,0.099291,76,0.092199,0.087031,0.086414,0.092199,52.654885,0.014184,58,20.539007,0.06383,1,15,1,28.571429,0,0.421699,0,0.010083,0.010083,859,12.184397,0.386638,0,0,13,14,15,18
bqwh-18-141-61_ext.xml.minion.converted.minion.gz,1,335,0.011131,0.441875,0.099291,79,0.099291,0.090983,0.090338,0.092199,52.591152,0.035461,57,20.957447,0.070922,0,15,1,11.235294,0,0.436558,0,0.010188,0.010188,898,12.737589,0.349991,0,0,13,14,15,18
bqwh-18-141-63_ext.xml.minion.converted.minion.gz,1,335,0.011697,0.431658,0.099291,82,0.092199,0.090071,0.089432,0.092199,55.959644,0.035461,59,19.836879,0.06383,1,17,2,11.666667,0.007067,0.465933,0,0.010397,0.010397,889,12.609929,0.342224,0,0,13,14,14,17
bqwh-18-141-65_ext.xml.minion.converted.minion.gz,1,945,0.013714,0.408668,0.099291,78,0.099291,0.084397,0.083799,0.085106,54.57602,0.035461,57,19.808511,0.06383,0,16,1,16.666667,0.009352,0.425,0,0.010106,0.010106,833,11.815603,0.385813,0,0,12,14,15,18
bqwh-18-141-67_ext.xml.minion.converted.minion.gz,1,492,0.014116,0.424668,0.099291,72,0.092199,0.086424,0.085811,0.092199,51.785167,0.028369,58,20.87234,0.06383,0,15,1,16.777778,0.003092,0.408134,0,0.009987,0.009987,853,12.099291,0.372561,0,0,13,14,16,18
bqwh-18-141-69_ext.xml.minion.converted.minion.gz,1,360,0.01247,0.411038,0.099291,81,0.099291,0.085917,0.085308,0.085106,56.959118,0.021277,59,19.198582,0.06383,1,16,1,11.416667,0,0.456159,0,0.010327,0.010327,848,12.028369,0.358517,0,0,12,14,14,18
bqwh-18-141-71_ext.xml.minion.converted.minion.gz,1,931,0.013281,0.427557,0.099291,80,0.099291,0.088754,0.088124,0.092199,53.910231,0.021277,59,20.35461,0.06383,0,15,1,8.333333,0,0.439318,0,0.010208,0.010208,876,12.425532,0.342949,0,0,13,14,14,18
bqwh-18-141-73_ext.xml.minion.converted.minion.gz,1,335,0.009442,0.427853,0.099291,80,0.092199,0.090679,0.090036,0.092199,56.349814,0.042553,57,19.687943,0.070922,0,19,1,11.666667,0,0.475811,0,0.010467,0.010467,895,12.695035,0.328913,0,0,13,14,14,18
bqwh-18-141-75_ext.xml.minion.converted.minion.gz,1,853,0.011156,0.429539,0.099291,83,0.099291,0.089666,0.08903,0.092199,55.746347,0.056738,58,19.865248,0.070922,0,17,1,13.333333,0.003534,0.4619,0,0.010368,0.010368,885,12.553191,0.357084,0,0,13,14,14,17
bqwh-18-141-77_ext.xml.minion.converted.minion.gz,1,914,0.008692,0.437859,0.099291,72,0.099291,0.092199,0.091545,0.092199,50.218892,0.056738,56,22.070922,0.070922,0,14,1,11.875,0.005291,0.413261,0,0.010023,0.010023,910,12.907801,0.35434,0,0,13,14,16,18
bqwh-18-141-79_ext.xml.minion.converted.minion.gz,1,335,0.013698,0.411394,0.099291,79,0.092199,0.085714,0.085106,0.092199,54.802882,0.021277,59,19.780142,0.06383,1,14,1,12.333333,0,0.435409,0,0.01018,0.01018,846,12,0.369051,0,0,13,14,15,18
bqwh-18-141-7_ext.xml.minion.converted.minion.gz,1,335,0.012779,0.419672,0.099291,76,0.092199,0.087437,0.086817,0.092199,53.458812,0.028369,56,20.326241,0.06383,1,16,1,13.181818,0.004581,0.430854,0,0.010148,0.010148,863,12.241135,0.372914,0,0,13,14,16,18
bqwh-18-141-81_ext.xml.minion.converted.minion.gz,1,243,0.013377,0.421001,0.099291,79,0.085106,0.087234,0.086615,0.085106,53.62406,0.021277,59,20.255319,0.06383,0,15,1,10,0,0.431579,0,0.010153,0.010153,861,12.212766,0.33452,0,0,12,14,15,18
bqwh-18-141-83_ext.xml.minion.converted.minion.gz,1,911,0.015272,0.40696,0.099291,76,0.099291,0.083992,0.083396,0.085106,54.041123,0.007092,57,20.021277,0.056738,0,15,1,18.181818,0.013681,0.415747,0,0.010041,0.010041,829,11.758865,0.405819,0,0,12,14,16,18
bqwh-18-141-85_ext.xml.minion.converted.minion.gz,1,940,0.009997,0.421904,0.099291,79,0.092199,0.088652,0.088024,0.092199,54.936516,0.056738,58,20.170213,0.06383,1,14,2,15.466667,0.006169,0.444388,0,0.010244,0.010244,875,12.411348,0.393267,0,0,13,14,15,18
bqwh-18-141-87_ext.xml.minion.converted.minion.gz,1,243,0.011353,0.433874,0.099291,72,0.092199,0.090983,0.090338,0.092199,50.791725,0.021277,55,21.453901,0.070922,1,14,1,11.111111,0,0.422191,0,0.010086,0.010086,898,12.737589,0.340353,0,0,13,14,16,18
bqwh-18-141-89_ext.xml.minion.converted.minion.gz,1,243,0.011825,0.428229,0.099291,67,0.099291,0.08997,0.089332,0.092199,48.82683,0.042553,53,22.475177,0.06383,0,13,4,10,0.002792,0.389303,0,0.009853,0.009853,888,12.595745,0.363243,0,0,13,14,17,18
bqwh-18-141-91_ext.xml.minion.converted.minion.gz,1,335,0.011324,0.420024,0.099291,79,0.099291,0.087842,0.087219,0.092199,53.222837,0.049645,58,20.248227,0.06383,0,15,1,10.095238,0.000665,0.436117,0,0.010185,0.010185,867,12.297872,0.333725,0,0,13,14,14,18
bqwh-18-141-93_ext.xml.minion.converted.minion.gz,1,335,0.013326,0.423683,0.099291,72,0.099291,0.087437,0.086817,0.092199,51.790944,0.035461,56,20.843972,0.06383,0,14,2,11.111111,0.008186,0.415703,0,0.01004,0.01004,863,12.241135,0.352393,0,0,13,14,15,18
bqwh-18-141-95_ext.xml.minion.converted.minion.gz,1,335,0.011529,0.438501,0.099291,79,0.099291,0.091591,0.090941,0.092199,52.49466,0.021277,61,21.021277,0.070922,1,16,1,11.111111,0.001284,0.438835,0,0.010205,0.010205,904,12.822695,0.315107,0,0,13,14,14,18
bqwh-18-141-97_ext.xml.minion.converted.minion.gz,1,992,0.012404,0.423219,0.099291,80,0.099291,0.08845,0.087823,0.092199,55.090072,0.042553,60,20.049645,0.06383,0,15,2,11.111111,0.013076,0.446776,0,0.010261,0.010261,873,12.382979,0.373798,0,0,13,14,14,18
bqwh-18-141-99_ext.xml.minion.converted.minion.gz,1,335,0.010835,0.431985,0.099291,79,0.092199,0.09078,0.090136,0.092199,53.943227,0.042553,58,20.595745,0.070922,0,16,1,11.111111,0.002651,0.446215,0,0.010257,0.010257,896,12.70922,0.350397,0,0,13,14,15,18
bqwh-18-141-9_ext.xml.minion.converted.minion.gz,1,335,0.01291,0.42922,0.099291,79,0.099291,0.089362,0.088728,0.092199,55.19205,0.035461,57,19.992908,0.06383,1,16,1,15.666667,0.015257,0.455343,0,0.010322,0.010322,882,12.510638,0.388229,0,0,13,14,15,18
composed-25-10-20-0_ext.xml.minion.gz,1,528,0.067932,0.427803,0.295238,492,0.142857,0.113553,0.112472,0.085714,241.248387,0.047619,150,11.809524,0.133333,36,55,10,69.166667,0.419048,1,0,0.019048,0.019048,620,11.809524,0.414456,0,0,9,31,10,10
composed-25-10-20-1_ext.xml.minion.gz,1,542,0.068489,0.44064,0.314286,492,0.171429,0.113553,0.112472,0.085714,241.772581,0.038095,152,11.809524,0.12381,32,54,10,59.714286,0.440212,1,0,0.019048,0.019048,620,11.809524,0.412729,0,0,9,33,10,10
composed-25-10-20-2_ext.xml.minion.gz,1,537,0.068439,0.466889,0.295238,492,0.180952,0.113553,0.112472,0.085714,241.520968,0.038095,151,11.809524,0.114286,25,55,10,65.75,0.478307,1,0,0.019048,0.019048,620,11.809524,0.418856,0,0,9,31,10,10
composed-25-10-20-3_ext.xml.minion.gz,1,534,0.068059,0.440817,0.295238,494,0.171429,0.113553,0.112472,0.085714,241.883871,0.047619,151,11.809524,0.12381,32,54,10,61.8,0.450794,1,0,0.019048,0.019048,620,11.809524,0.408827,0,0,9,31,10,10
composed-25-10-20-4_ext.xml.minion.gz,1,538,0.070159,0.455311,0.314286,492,0.161905,0.113553,0.112472,0.085714,241.951613,0.047619,152,11.809524,0.114286,32,55,10,65.571429,0.406349,1,0,0.019048,0.019048,620,11.809524,0.413022,0,0,9,33,10,10
composed-25-10-20-5_ext.xml.minion.gz,1,536,0.068942,0.448695,0.304762,492,0.171429,0.113553,0.112472,0.085714,242.387097,0.038095,152,11.809524,0.114286,32,56,10,71.666667,0.386243,1,0,0.019048,0.019048,620,11.809524,0.415374,0,0,9,32,10,10
composed-25-10-20-6_ext.xml.minion.gz,1,543,0.067511,0.430059,0.285714,493,0.161905,0.113553,0.112472,0.085714,242.762903,0.038095,152,11.809524,0.114286,34,55,10,61.428571,0.442328,1,0,0.019048,0.019048,620,11.809524,0.403678,0,0,9,30,10,10
composed-25-10-20-7_ext.xml.minion.gz,1,532,0.068552,0.454307,0.304762,492,0.161905,0.113553,0.112472,0.085714,242.282258,0.038095,152,11.809524,0.12381,30,55,10,63,0.334392,1,0,0.019048,0.019048,620,11.809524,0.411886,0,0,9,32,10,10
composed-25-10-20-8_ext.xml.minion.gz,1,539,0.068287,0.452605,0.285714,493,0.180952,0.113553,0.112472,0.085714,241.682258,0.028571,153,11.809524,0.114286,34,54,10,66.333333,0.321693,1,0,0.019048,0.019048,620,11.809524,0.419662,0,0,9,30,10,10
composed-25-10-20-9_ext.xml.minion.gz,1,538,0.06854,0.455749,0.295238,492,0.171429,0.113553,0.112472,0.085714,242.05,0.038095,152,11.809524,0.12381,33,55,10,64.833333,0.445503,1,0,0.019048,0.019048,620,11.809524,0.408044,0,0,9,31,10,10
composed-25-1-2-0_ext.xml.minion.gz,1,677,0.14214,0.664398,0.575758,161,0.454545,0.424242,0.411387,0.454545,197.767857,0.121212,150,13.575758,0.424242,48,143,10,78.75,0.20202,1,0,0.060606,0.060606,224,13.575758,0.794928,0,0,15,19,10,10
