@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC

@DATA
ehi-85-297-31_ext.xml.minion.gz,1,875,0.005296,0.366094,0.10101,515,0.10101,0.093275,0.092961,0.094276,508.042195,0.070707,501,27.609428,0.070707,464,485
ehi-85-297-32_ext.xml.minion.gz,1,777,0.004265,0.362369,0.10101,515,0.097643,0.093685,0.093369,0.094276,507.402623,0.080808,501,27.73064,0.080808,464,485
ehi-85-297-33_ext.xml.minion.gz,1,880,0.004717,0.366952,0.10101,515,0.10101,0.093139,0.092825,0.094276,508.470445,0.074074,501,27.569024,0.074074,464,485
ehi-85-297-34_ext.xml.minion.gz,1,891,0.004755,0.363439,0.10101,515,0.10101,0.093525,0.09321,0.094276,507.109706,0.074074,501,27.683502,0.074074,464,485
ehi-85-297-35_ext.xml.minion.gz,1,875,0.004636,0.363903,0.10101,515,0.10101,0.093503,0.093188,0.094276,507.759854,0.074074,501,27.676768,0.074074,464,485
ehi-85-297-36_ext.xml.minion.gz,1,886,0.004659,0.364509,0.10101,515,0.10101,0.093571,0.093256,0.094276,507.424508,0.070707,501,27.69697,0.074074,464,485
ehi-85-297-37_ext.xml.minion.gz,1,873,0.005079,0.364532,0.10101,515,0.097643,0.093207,0.092893,0.094276,508.177691,0.077441,501,27.589226,0.077441,464,485
ehi-85-297-38_ext.xml.minion.gz,1,777,0.004371,0.359998,0.10101,515,0.10101,0.09373,0.093415,0.094276,506.837136,0.077441,501,27.744108,0.077441,464,485
ehi-85-297-39_ext.xml.minion.gz,1,877,0.004186,0.358864,0.10101,515,0.097643,0.093889,0.093573,0.094276,506.412648,0.077441,501,27.791246,0.077441,464,485
ehi-85-297-3_ext.xml.minion.gz,1,881,0.004918,0.361629,0.10101,515,0.10101,0.09348,0.093165,0.094276,507.854953,0.06734,501,27.670034,0.070707,464,485
ehi-85-297-40_ext.xml.minion.gz,1,877,0.004298,0.35821,0.10101,515,0.10101,0.094117,0.0938,0.094276,506.094271,0.077441,501,27.858586,0.077441,464,485
ehi-85-297-41_ext.xml.minion.gz,1,777,0.004762,0.365826,0.10101,515,0.10101,0.092979,0.092666,0.094276,509.406411,0.070707,501,27.521886,0.070707,464,485
ehi-85-297-42_ext.xml.minion.gz,1,896,0.004413,0.357575,0.10101,515,0.10101,0.09398,0.093664,0.094276,506.288792,0.077441,501,27.818182,0.077441,464,485
ehi-85-297-43_ext.xml.minion.gz,1,885,0.004482,0.362484,0.10101,515,0.10101,0.093525,0.09321,0.094276,507.667477,0.077441,501,27.683502,0.077441,464,485
ehi-85-297-44_ext.xml.minion.gz,1,885,0.004504,0.357736,0.10101,515,0.10101,0.093958,0.093641,0.094276,506.31477,0.077441,501,27.811448,0.077441,464,485
ehi-85-297-45_ext.xml.minion.gz,1,886,0.005221,0.366767,0.10101,515,0.10101,0.092957,0.092644,0.094276,508.90651,0.074074,501,27.515152,0.074074,464,485
ehi-85-297-46_ext.xml.minion.gz,1,777,0.00475,0.364164,0.10101,515,0.10101,0.093434,0.09312,0.094276,507.668615,0.074074,501,27.656566,0.074074,464,485
ehi-85-297-47_ext.xml.minion.gz,1,868,0.004678,0.362021,0.10101,515,0.097643,0.093343,0.093029,0.094276,508.738728,0.074074,501,27.62963,0.074074,464,485
ehi-85-297-48_ext.xml.minion.gz,1,872,0.004871,0.362577,0.10101,515,0.097643,0.093548,0.093233,0.094276,507.850195,0.070707,501,27.690236,0.070707,464,485
ehi-85-297-49_ext.xml.minion.gz,1,886,0.005148,0.363635,0.10101,515,0.10101,0.093821,0.093505,0.094276,506.732299,0.06734,501,27.771044,0.070707,464,485
ehi-85-297-4_ext.xml.minion.gz,1,875,0.004703,0.360006,0.10101,515,0.10101,0.093707,0.093392,0.094276,507.379461,0.077441,501,27.737374,0.077441,464,485
ehi-85-297-50_ext.xml.minion.gz,1,885,0.004477,0.362436,0.10101,515,0.097643,0.093616,0.093301,0.094276,506.977157,0.077441,501,27.710438,0.077441,464,485
ehi-85-297-51_ext.xml.minion.gz,1,896,0.00519,0.36995,0.10101,515,0.097643,0.09348,0.093165,0.094276,507.78973,0.070707,501,27.670034,0.074074,464,485
ehi-85-297-52_ext.xml.minion.gz,1,880,0.004572,0.365528,0.10101,515,0.10101,0.09323,0.092916,0.094276,508.123231,0.077441,501,27.59596,0.077441,464,485
ehi-85-297-53_ext.xml.minion.gz,1,876,0.004886,0.360718,0.10101,515,0.10101,0.093548,0.093233,0.094276,507.30034,0.070707,501,27.690236,0.074074,464,485
ehi-85-297-54_ext.xml.minion.gz,1,875,0.004712,0.363642,0.10101,515,0.10101,0.093412,0.093097,0.094276,507.521432,0.074074,501,27.649832,0.074074,464,485
ehi-85-297-55_ext.xml.minion.gz,1,866,0.00463,0.36381,0.10101,515,0.097643,0.093753,0.093437,0.094276,506.71075,0.077441,501,27.750842,0.077441,464,485
ehi-85-297-56_ext.xml.minion.gz,1,777,0.004745,0.36245,0.10101,515,0.10101,0.093321,0.093006,0.094276,508.568991,0.074074,501,27.622896,0.074074,464,485
ehi-85-297-57_ext.xml.minion.gz,1,891,0.004443,0.362419,0.10101,515,0.097643,0.093616,0.093301,0.094276,506.877764,0.077441,501,27.710438,0.077441,464,485
ehi-85-297-58_ext.xml.minion.gz,1,878,0.004538,0.358664,0.10101,515,0.10101,0.093798,0.093483,0.094276,506.693185,0.077441,501,27.76431,0.077441,464,485
ehi-85-297-59_ext.xml.minion.gz,1,873,0.004979,0.36227,0.10101,515,0.10101,0.093412,0.093097,0.094276,507.413785,0.06734,501,27.649832,0.070707,464,485
ehi-85-297-5_ext.xml.minion.gz,1,880,0.004695,0.366758,0.10101,515,0.10101,0.09323,0.092916,0.094276,508.583699,0.077441,501,27.59596,0.077441,464,485
ehi-85-297-60_ext.xml.minion.gz,1,873,0.004487,0.362854,0.10101,515,0.10101,0.093707,0.093392,0.094276,506.890507,0.074074,501,27.737374,0.074074,464,485
ehi-85-297-61_ext.xml.minion.gz,1,777,0.004626,0.363234,0.10101,515,0.097643,0.09373,0.093415,0.094276,507.22233,0.077441,501,27.744108,0.077441,464,485
ehi-85-297-62_ext.xml.minion.gz,1,777,0.004554,0.363925,0.10101,515,0.10101,0.093343,0.093029,0.094276,508.355837,0.074074,501,27.62963,0.074074,464,485
ehi-85-297-63_ext.xml.minion.gz,1,777,0.004318,0.360557,0.10101,515,0.10101,0.09373,0.093415,0.094276,506.960922,0.077441,501,27.744108,0.077441,464,485
ehi-85-297-64_ext.xml.minion.gz,1,882,0.004319,0.361993,0.10101,515,0.097643,0.093571,0.093256,0.094276,507.854364,0.074074,501,27.69697,0.074074,464,485
ehi-85-297-65_ext.xml.minion.gz,1,878,0.004566,0.362004,0.10101,515,0.10101,0.093639,0.093324,0.094276,507.376093,0.077441,501,27.717172,0.077441,464,485
ehi-85-297-66_ext.xml.minion.gz,1,873,0.004832,0.36559,0.10101,515,0.10101,0.093321,0.093006,0.094276,508.282301,0.077441,501,27.622896,0.077441,464,485
ehi-85-297-67_ext.xml.minion.gz,1,891,0.004795,0.364784,0.10101,515,0.097643,0.093184,0.09287,0.094276,508.95752,0.074074,501,27.582492,0.074074,464,485
ehi-85-297-68_ext.xml.minion.gz,1,777,0.004209,0.358314,0.10101,515,0.097643,0.093867,0.093551,0.094276,506.835676,0.077441,501,27.784512,0.077441,464,485
ehi-85-297-69_ext.xml.minion.gz,1,891,0.004607,0.360982,0.10101,515,0.10101,0.093594,0.093278,0.094276,507.257414,0.074074,501,27.703704,0.074074,464,485
ehi-85-297-6_ext.xml.minion.gz,1,886,0.005408,0.372653,0.10101,515,0.097643,0.092843,0.09253,0.094276,509.099485,0.070707,501,27.481481,0.070707,464,485
ehi-85-297-70_ext.xml.minion.gz,1,877,0.004894,0.366812,0.10101,515,0.097643,0.09307,0.092757,0.094276,508.709362,0.074074,501,27.548822,0.074074,464,485
ehi-85-297-71_ext.xml.minion.gz,1,877,0.005543,0.364726,0.10101,515,0.10101,0.093503,0.093188,0.094276,507.928224,0.06734,501,27.676768,0.070707,464,485
ehi-85-297-72_ext.xml.minion.gz,1,868,0.004582,0.360177,0.10101,515,0.10101,0.093594,0.093278,0.094276,507.615702,0.074074,501,27.703704,0.074074,464,485
ehi-85-297-73_ext.xml.minion.gz,1,891,0.005185,0.365221,0.10101,515,0.10101,0.093457,0.093142,0.094276,507.899708,0.070707,501,27.6633,0.074074,464,485
ehi-85-297-74_ext.xml.minion.gz,1,881,0.00449,0.362517,0.10101,515,0.10101,0.093525,0.09321,0.094276,507.836536,0.077441,501,27.683502,0.077441,464,485
ehi-85-297-75_ext.xml.minion.gz,1,878,0.005066,0.361403,0.10101,515,0.10101,0.093525,0.09321,0.094276,507.66845,0.06734,501,27.683502,0.070707,464,485
ehi-85-297-76_ext.xml.minion.gz,1,892,0.004852,0.366011,0.10101,515,0.10101,0.093366,0.093052,0.094276,508.142788,0.070707,501,27.636364,0.074074,464,485
ehi-85-297-77_ext.xml.minion.gz,1,871,0.004409,0.35985,0.10101,515,0.10101,0.093662,0.093346,0.094276,507.204275,0.074074,501,27.723906,0.074074,464,485
ehi-85-297-78_ext.xml.minion.gz,1,886,0.004196,0.364202,0.10101,515,0.10101,0.093343,0.093029,0.094276,507.661223,0.080808,501,27.62963,0.080808,464,485
ehi-85-297-79_ext.xml.minion.gz,1,885,0.005091,0.366308,0.10101,515,0.097643,0.093434,0.09312,0.094276,507.628439,0.06734,501,27.656566,0.070707,464,485
ehi-85-297-7_ext.xml.minion.gz,1,777,0.00552,0.363033,0.10101,515,0.10101,0.093525,0.09321,0.094276,507.572853,0.063973,501,27.683502,0.070707,464,485
ehi-85-297-80_ext.xml.minion.gz,1,881,0.004222,0.360229,0.10101,515,0.10101,0.093503,0.093188,0.094276,507.789294,0.077441,501,27.676768,0.077441,464,485
ehi-85-297-81_ext.xml.minion.gz,1,873,0.005121,0.364313,0.10101,515,0.10101,0.093616,0.093301,0.094276,507.07339,0.074074,501,27.710438,0.074074,464,485
ehi-85-297-82_ext.xml.minion.gz,1,871,0.004361,0.361819,0.10101,515,0.097643,0.093457,0.093142,0.094276,508.011441,0.077441,501,27.6633,0.077441,464,485
ehi-85-297-83_ext.xml.minion.gz,1,880,0.005054,0.367004,0.10101,515,0.10101,0.093252,0.092938,0.094276,508.17858,0.070707,501,27.602694,0.074074,464,485
ehi-85-297-84_ext.xml.minion.gz,1,777,0.004352,0.3639,0.10101,515,0.10101,0.093525,0.09321,0.094276,507.830941,0.074074,501,27.683502,0.074074,464,485
ehi-85-297-85_ext.xml.minion.gz,1,885,0.005039,0.364421,0.10101,515,0.10101,0.093116,0.092802,0.094276,508.561446,0.070707,501,27.56229,0.074074,464,485
ehi-85-297-86_ext.xml.minion.gz,1,885,0.005489,0.370466,0.10101,515,0.097643,0.093093,0.09278,0.094276,508.54521,0.070707,501,27.555556,0.070707,464,485
ehi-85-297-87_ext.xml.minion.gz,1,880,0.004403,0.359499,0.10101,515,0.10101,0.093912,0.093596,0.094276,506.821463,0.077441,501,27.79798,0.077441,464,485
ehi-85-297-88_ext.xml.minion.gz,1,891,0.004555,0.360081,0.10101,515,0.10101,0.093707,0.093392,0.094276,506.568342,0.080808,499,27.737374,0.080808,464,485
ehi-85-297-89_ext.xml.minion.gz,1,876,0.004853,0.362575,0.10101,515,0.097643,0.093503,0.093188,0.094276,508.072506,0.070707,501,27.676768,0.074074,464,485
ehi-85-297-8_ext.xml.minion.gz,1,878,0.004892,0.365008,0.10101,515,0.097643,0.093503,0.093188,0.094276,507.943796,0.077441,501,27.676768,0.077441,464,485
ehi-85-297-90_ext.xml.minion.gz,1,872,0.004875,0.361459,0.10101,515,0.10101,0.093571,0.093256,0.094276,507.592025,0.070707,501,27.69697,0.074074,464,485
ehi-85-297-91_ext.xml.minion.gz,1,882,0.004828,0.364928,0.10101,515,0.10101,0.093571,0.093256,0.094276,507.11257,0.077441,501,27.69697,0.077441,464,485
ehi-85-297-92_ext.xml.minion.gz,1,878,0.00476,0.364301,0.10101,515,0.10101,0.093412,0.093097,0.094276,507.874087,0.077441,501,27.649832,0.077441,464,485
ehi-85-297-93_ext.xml.minion.gz,1,777,0.004943,0.363406,0.10101,515,0.10101,0.093389,0.093074,0.094276,507.975639,0.074074,501,27.643098,0.074074,464,485
ehi-85-297-94_ext.xml.minion.gz,1,877,0.005011,0.363387,0.10101,515,0.10101,0.093321,0.093006,0.094276,508.454656,0.070707,501,27.622896,0.070707,464,485
ehi-85-297-95_ext.xml.minion.gz,1,879,0.004581,0.363057,0.10101,515,0.10101,0.093321,0.093006,0.094276,508.044369,0.074074,501,27.622896,0.074074,464,485
ehi-85-297-96_ext.xml.minion.gz,1,877,0.004058,0.361005,0.10101,515,0.10101,0.093707,0.093392,0.094276,506.911386,0.077441,501,27.737374,0.077441,464,485
ehi-85-297-97_ext.xml.minion.gz,1,880,0.005164,0.368381,0.10101,515,0.10101,0.093161,0.092848,0.094276,508.660806,0.070707,501,27.575758,0.074074,464,485
ehi-85-297-98_ext.xml.minion.gz,1,891,0.004609,0.357899,0.10101,515,0.10101,0.093821,0.093505,0.094276,507.199564,0.070707,501,27.771044,0.074074,464,485
ehi-85-297-99_ext.xml.minion.gz,1,777,0.004528,0.361386,0.10101,515,0.097643,0.093616,0.093301,0.094276,507.556015,0.077441,501,27.710438,0.077441,464,485
ehi-85-297-9_ext.xml.minion.gz,1,878,0.005134,0.361627,0.10101,515,0.10101,0.093685,0.093369,0.094276,507.11559,0.074074,501,27.73064,0.074074,464,485
ehi-90-315-0_ext.xml.minion.gz,1,886,0.00523,0.367237,0.095238,515,0.095238,0.087817,0.087538,0.088889,509.180981,0.066667,501,27.574603,0.066667,464,485
ehi-90-315-10_ext.xml.minion.gz,1,875,0.004724,0.363494,0.095238,515,0.092063,0.08806,0.08778,0.088889,508.131343,0.066667,501,27.650794,0.069841,464,485
ehi-90-315-11_ext.xml.minion.gz,1,879,0.005068,0.360479,0.095238,515,0.092063,0.088383,0.088103,0.088889,507.132235,0.063492,501,27.752381,0.069841,464,485
ehi-90-315-12_ext.xml.minion.gz,1,896,0.005561,0.36509,0.095238,515,0.095238,0.088343,0.088062,0.088889,508.206912,0.063492,501,27.739683,0.069841,464,485
ehi-90-315-13_ext.xml.minion.gz,1,891,0.004544,0.358375,0.095238,515,0.095238,0.088788,0.088506,0.088889,506.593031,0.069841,501,27.879365,0.069841,464,485
ehi-90-315-14_ext.xml.minion.gz,1,880,0.004497,0.359829,0.095238,515,0.095238,0.088505,0.088224,0.088889,507.00891,0.063492,501,27.790476,0.066667,464,485
ehi-90-315-15_ext.xml.minion.gz,1,880,0.003965,0.360562,0.095238,515,0.095238,0.088586,0.088304,0.088889,506.934946,0.073016,501,27.815873,0.073016,464,485
ehi-90-315-16_ext.xml.minion.gz,1,777,0.004243,0.357452,0.095238,515,0.095238,0.088626,0.088345,0.088889,506.913986,0.073016,501,27.828571,0.073016,464,485
ehi-90-315-17_ext.xml.minion.gz,1,886,0.004216,0.362031,0.095238,515,0.095238,0.088444,0.088163,0.088889,507.379058,0.073016,501,27.771429,0.073016,464,485
ehi-90-315-18_ext.xml.minion.gz,1,885,0.003962,0.358401,0.095238,515,0.095238,0.088565,0.088284,0.088889,507.057078,0.07619,501,27.809524,0.07619,464,485
ehi-90-315-19_ext.xml.minion.gz,1,885,0.003746,0.35884,0.095238,515,0.095238,0.088383,0.088103,0.088889,507.601922,0.07619,501,27.752381,0.07619,464,485
ehi-90-315-1_ext.xml.minion.gz,1,777,0.00376,0.357079,0.095238,515,0.095238,0.088727,0.088445,0.088889,506.563127,0.073016,501,27.860317,0.073016,464,485
ehi-90-315-20_ext.xml.minion.gz,1,872,0.00427,0.358544,0.095238,515,0.092063,0.088545,0.088264,0.088889,506.695593,0.066667,499,27.803175,0.066667,464,485
ehi-90-315-21_ext.xml.minion.gz,1,870,0.004468,0.36042,0.095238,515,0.095238,0.088727,0.088445,0.088889,505.828168,0.073016,499,27.860317,0.073016,464,485
ehi-90-315-22_ext.xml.minion.gz,1,885,0.004864,0.362094,0.095238,515,0.095238,0.088323,0.088042,0.088889,507.423306,0.066667,501,27.733333,0.066667,464,485
ehi-90-315-23_ext.xml.minion.gz,1,868,0.00383,0.359226,0.095238,515,0.095238,0.088464,0.088183,0.088889,507.028571,0.07619,501,27.777778,0.07619,464,485
ehi-90-315-24_ext.xml.minion.gz,1,777,0.004259,0.359045,0.095238,515,0.095238,0.088525,0.088244,0.088889,507.261763,0.073016,501,27.796825,0.073016,464,485
ehi-90-315-25_ext.xml.minion.gz,1,880,0.00392,0.355551,0.095238,515,0.095238,0.088929,0.088647,0.088889,505.796044,0.073016,501,27.92381,0.073016,464,485
ehi-90-315-26_ext.xml.minion.gz,1,777,0.004366,0.359205,0.095238,515,0.095238,0.088363,0.088083,0.088889,507.895423,0.069841,501,27.746032,0.069841,464,485
ehi-90-315-27_ext.xml.minion.gz,1,883,0.004261,0.36098,0.095238,515,0.095238,0.088444,0.088163,0.088889,507.390718,0.073016,501,27.771429,0.073016,464,485
ehi-90-315-28_ext.xml.minion.gz,1,885,0.004848,0.361009,0.095238,515,0.095238,0.088343,0.088062,0.088889,507.600824,0.066667,501,27.739683,0.069841,464,485
ehi-90-315-29_ext.xml.minion.gz,1,885,0.004504,0.357736,0.095238,515,0.095238,0.088606,0.088325,0.088889,506.935418,0.066667,501,27.822222,0.069841,464,485
ehi-90-315-2_ext.xml.minion.gz,1,896,0.004447,0.35689,0.095238,515,0.092063,0.088606,0.088325,0.088889,506.61456,0.069841,501,27.822222,0.069841,464,485
ehi-90-315-30_ext.xml.minion.gz,1,882,0.004238,0.358434,0.095238,515,0.095238,0.088282,0.088002,0.088889,507.729959,0.069841,501,27.720635,0.069841,464,485
ehi-90-315-31_ext.xml.minion.gz,1,875,0.004205,0.357781,0.095238,515,0.095238,0.088848,0.088566,0.088889,506.255348,0.073016,501,27.898413,0.073016,464,485
ehi-90-315-32_ext.xml.minion.gz,1,777,0.004405,0.359832,0.095238,515,0.095238,0.088565,0.088284,0.088889,507.251142,0.07619,501,27.809524,0.07619,464,485
ehi-90-315-33_ext.xml.minion.gz,1,777,0.004172,0.362316,0.095238,515,0.095238,0.088222,0.087942,0.088889,507.919322,0.07619,501,27.701587,0.07619,464,485
ehi-90-315-34_ext.xml.minion.gz,1,891,0.004067,0.354848,0.095238,515,0.092063,0.088768,0.088486,0.088889,505.847153,0.069841,501,27.873016,0.069841,464,485
ehi-90-315-35_ext.xml.minion.gz,1,875,0.004238,0.359538,0.095238,515,0.095238,0.088646,0.088365,0.088889,506.717381,0.066667,501,27.834921,0.069841,464,485
ehi-90-315-36_ext.xml.minion.gz,1,879,0.004743,0.360592,0.095238,515,0.092063,0.088525,0.088244,0.088889,506.778209,0.066667,499,27.796825,0.069841,464,485
ehi-90-315-37_ext.xml.minion.gz,1,873,0.004452,0.360658,0.095238,515,0.095238,0.088444,0.088163,0.088889,507,0.069841,501,27.771429,0.069841,464,485
ehi-90-315-38_ext.xml.minion.gz,1,777,0.004008,0.359095,0.095238,515,0.095238,0.088606,0.088325,0.088889,506.664993,0.07619,501,27.822222,0.07619,464,485
ehi-90-315-39_ext.xml.minion.gz,1,877,0.003685,0.35521,0.095238,515,0.095238,0.08895,0.088667,0.088889,505.728802,0.07619,501,27.930159,0.07619,464,485
ehi-90-315-3_ext.xml.minion.gz,1,861,0.004335,0.360064,0.095238,515,0.095238,0.088484,0.088204,0.088889,507.083638,0.066667,501,27.784127,0.066667,464,485
ehi-90-315-40_ext.xml.minion.gz,1,877,0.00426,0.35744,0.095238,515,0.095238,0.088586,0.088304,0.088889,507.052728,0.073016,501,27.815873,0.073016,464,485
ehi-90-315-41_ext.xml.minion.gz,1,777,0.004241,0.357734,0.095238,515,0.095238,0.088606,0.088325,0.088889,506.633957,0.069841,501,27.822222,0.069841,464,485
ehi-90-315-42_ext.xml.minion.gz,1,896,0.004434,0.359361,0.095238,515,0.095238,0.088424,0.088143,0.088889,507.471301,0.069841,501,27.765079,0.069841,464,485
ehi-90-315-43_ext.xml.minion.gz,1,885,0.004899,0.360496,0.095238,515,0.095238,0.088262,0.087982,0.088889,507.656816,0.069841,501,27.714286,0.069841,464,485
ehi-90-315-44_ext.xml.minion.gz,1,885,0.00397,0.35427,0.095238,515,0.095238,0.08897,0.088687,0.088889,505.948864,0.073016,501,27.936508,0.073016,464,485
ehi-90-315-45_ext.xml.minion.gz,1,886,0.004034,0.357031,0.095238,515,0.095238,0.088343,0.088062,0.088889,507.309224,0.073016,501,27.739683,0.073016,464,485
ehi-90-315-46_ext.xml.minion.gz,1,777,0.004247,0.361965,0.095238,515,0.095238,0.088121,0.087841,0.088889,507.968334,0.073016,501,27.669841,0.073016,464,485
ehi-90-315-47_ext.xml.minion.gz,1,868,0.004317,0.356213,0.095238,515,0.095238,0.088565,0.088284,0.088889,506.665753,0.069841,501,27.809524,0.069841,464,485
ehi-90-315-48_ext.xml.minion.gz,1,872,0.003946,0.359264,0.095238,515,0.095238,0.088626,0.088345,0.088889,506.740132,0.069841,501,27.828571,0.069841,464,485
ehi-90-315-49_ext.xml.minion.gz,1,886,0.004612,0.364249,0.095238,515,0.095238,0.088201,0.087921,0.088889,507.880789,0.069841,501,27.695238,0.069841,464,485
ehi-90-315-4_ext.xml.minion.gz,1,777,0.004271,0.36139,0.095238,515,0.095238,0.088505,0.088224,0.088889,507.15947,0.069841,501,27.790476,0.069841,464,485
ehi-90-315-50_ext.xml.minion.gz,1,885,0.004256,0.358848,0.095238,515,0.095238,0.088666,0.088385,0.088889,506.240821,0.069841,501,27.84127,0.069841,464,485
ehi-90-315-51_ext.xml.minion.gz,1,896,0.005,0.365598,0.095238,515,0.095238,0.088444,0.088163,0.088889,507.294239,0.066667,501,27.771429,0.069841,464,485
ehi-90-315-52_ext.xml.minion.gz,1,880,0.00494,0.362495,0.095238,515,0.092063,0.088424,0.088143,0.088889,507.450949,0.066667,501,27.765079,0.066667,464,485
ehi-90-315-53_ext.xml.minion.gz,1,876,0.004077,0.358587,0.095238,515,0.095238,0.088788,0.088506,0.088889,506.023685,0.066667,501,27.879365,0.069841,464,485
ehi-90-315-54_ext.xml.minion.gz,1,875,0.004795,0.359861,0.095238,515,0.095238,0.088383,0.088103,0.088889,507.518874,0.069841,501,27.752381,0.069841,464,485
ehi-90-315-55_ext.xml.minion.gz,1,777,0.004169,0.360013,0.095238,515,0.095238,0.088586,0.088304,0.088889,506.721753,0.07619,501,27.815873,0.07619,464,485
ehi-90-315-56_ext.xml.minion.gz,1,878,0.00448,0.35894,0.095238,515,0.095238,0.088586,0.088304,0.088889,506.921936,0.066667,501,27.815873,0.069841,464,485
ehi-90-315-57_ext.xml.minion.gz,1,868,0.004352,0.359601,0.095238,515,0.095238,0.088606,0.088325,0.088889,507.175491,0.073016,501,27.822222,0.073016,464,485
ehi-90-315-58_ext.xml.minion.gz,1,878,0.003789,0.358166,0.095238,515,0.095238,0.088626,0.088345,0.088889,506.432352,0.07619,501,27.828571,0.07619,464,485
ehi-90-315-59_ext.xml.minion.gz,1,873,0.004694,0.358793,0.095238,515,0.095238,0.088565,0.088284,0.088889,506.832192,0.063492,501,27.809524,0.066667,464,485
ehi-90-315-5_ext.xml.minion.gz,1,880,0.004771,0.363561,0.095238,515,0.095238,0.088444,0.088163,0.088889,506.999543,0.073016,501,27.771429,0.073016,464,485
ehi-90-315-60_ext.xml.minion.gz,1,873,0.004548,0.360183,0.095238,515,0.095238,0.088464,0.088183,0.088889,507.007543,0.066667,501,27.777778,0.069841,464,485
ehi-90-315-61_ext.xml.minion.gz,1,873,0.004084,0.358502,0.095238,515,0.092063,0.088707,0.088425,0.088889,506.42398,0.07619,501,27.853968,0.07619,464,485
ehi-90-315-62_ext.xml.minion.gz,1,777,0.004257,0.360579,0.095238,515,0.095238,0.088464,0.088183,0.088889,507.1136,0.069841,501,27.777778,0.069841,464,485
ehi-90-315-63_ext.xml.minion.gz,1,885,0.004628,0.359193,0.095238,515,0.095238,0.088586,0.088304,0.088889,507.264323,0.073016,501,27.815873,0.073016,464,485
ehi-90-315-64_ext.xml.minion.gz,1,866,0.004646,0.360615,0.095238,515,0.095238,0.088343,0.088062,0.088889,507.247425,0.073016,501,27.739683,0.073016,464,485
ehi-90-315-65_ext.xml.minion.gz,1,881,0.004364,0.358643,0.095238,515,0.095238,0.088707,0.088425,0.088889,506.531115,0.073016,501,27.853968,0.073016,464,485
ehi-90-315-66_ext.xml.minion.gz,1,873,0.004224,0.364471,0.095238,515,0.092063,0.087898,0.087619,0.088889,508.991718,0.07619,501,27.6,0.07619,464,485
ehi-90-315-67_ext.xml.minion.gz,1,891,0.005224,0.362301,0.095238,515,0.095238,0.088141,0.087861,0.088889,507.952512,0.063492,501,27.67619,0.066667,464,485
