@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC

@DATA
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,698,0.050544,0.170565,0.3
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,707,0.053254,0.120299,0.3
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,693,0.053254,0.187783,0.3
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,714,0.052067,0.134215,0.275
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,691,0.065848,0.15671,0.3
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,702,0.054127,0.198505,0.275
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,697,0.055269,0.19062,0.275
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,693,0.060143,0.19706,0.275
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,698,0.061173,0.137509,0.325
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,699,0.058564,0.187716,0.275
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,701,0.058296,0.183085,0.325
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,689,0.062936,0.15357,0.35
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,700,0.063676,0.218616,0.325
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,695,0.062936,0.168633,0.3
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,693,0.049922,0.16303,0.325
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,707,0.059359,0.17742,0.325
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,695,0.055269,0.150209,0.325
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,695,0.058564,0.219423,0.3
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,688,0.046687,0.199091,0.275
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,698,0.045329,0.164264,0.275
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,710,0.056389,0.179504,0.275
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,717,0.063676,0.256048,0.3
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,692,0.053837,0.176032,0.25
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,702,0.042848,0.155599,0.275
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,709,0.05883,0.168452,0.35
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,697,0.053837,0.147199,0.3
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,704,0.051766,0.148328,0.3
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,707,0.051463,0.161374,0.275
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,689,0.059095,0.147303,0.3
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,683,0.059883,0.172568,0.325
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,696,0.058027,0.135242,0.3
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,708,0.055269,0.135195,0.3
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,708,0.051463,0.182523,0.275
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,702,0.063431,0.206329,0.3
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,700,0.048007,0.142661,0.275
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,701,0.05883,0.160692,0.325
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,833,0.047942,0.150397,0.225
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,838,0.054069,0.179821,0.25
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,826,0.057432,0.133373,0.275
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,829,0.04891,0.141687,0.225
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,835,0.043857,0.096508,0.225
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,829,0.050482,0.096548,0.25
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,839,0.045604,0.112857,0.225
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,847,0.047615,0.105992,0.25
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,853,0.05851,0.116508,0.25
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,836,0.043499,0.100595,0.2
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,827,0.0529,0.125258,0.25
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,836,0.051402,0.144953,0.275
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,833,0.043857,0.088115,0.225
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,841,0.060866,0.195437,0.275
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,822,0.046284,0.103175,0.225
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,839,0.051705,0.124118,0.3
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,835,0.057974,0.149067,0.3
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,836,0.051705,0.110893,0.225
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,827,0.0529,0.174425,0.25
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,834,0.056333,0.135951,0.275
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,837,0.047286,0.087837,0.25
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,834,0.048589,0.184325,0.25
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,839,0.046284,0.157691,0.275
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,829,0.050791,0.124962,0.275
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,836,0.049859,0.121369,0.25
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,843,0.051402,0.185813,0.25
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,835,0.048589,0.128512,0.225
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,835,0.047942,0.106658,0.275
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,836,0.051402,0.136905,0.25
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,828,0.047286,0.105893,0.2
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,828,0.045945,0.100666,0.275
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,838,0.049228,0.105238,0.2
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,843,0.049545,0.085087,0.3
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,829,0.053779,0.13711,0.275
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,825,0.055213,0.083036,0.25
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,832,0.051097,0.108591,0.25
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,834,0.057159,0.155678,0.275
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,835,0.05851,0.157069,0.275
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,832,0.049228,0.148611,0.225
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,829,0.052604,0.088988,0.25
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,269,0.025341,0.965076,0.975
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,224,0.026546,0.965077,0.975
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,240,0.02678,0.962575,0.975
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,214,0.030078,0.96306,0.975
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,241,0.030078,0.96309,0.975
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,233,0.027272,0.963992,0.975
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,252,0.027128,0.96529,0.975
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,233,0.030898,0.965702,0.975
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,242,0.024077,0.964912,0.975
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,242,0.024717,0.964986,0.975
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,221,0.028477,0.962824,0.975
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,229,0.028804,0.965333,0.975
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,224,0.02678,0.962577,0.975
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,252,0.027698,0.965386,0.975
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,233,0.027839,0.964075,0.975
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,291,0.033331,0.966256,0.975
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,242,0.026546,0.96527,0.975
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,262,0.03,0.964287,0.975
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,221,0.032016,0.964575,0.975
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,225,0.030898,0.965678,0.975
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,216,0.031024,0.964537,0.975
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,231,0.031024,0.964337,0.975
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,231,0.030388,0.965833,0.975
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,234,0.027358,0.962666,0.975
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,246,0.037914,0.962964,0.975
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,245,0.024717,0.965005,0.975
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,242,0.027128,0.965295,0.975
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,233,0.02902,0.96269,0.975
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,248,0.02894,0.964273,0.975
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,250,0.02894,0.964071,0.975
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,227,0.032113,0.961925,0.975
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,238,0.028395,0.964052,0.975
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,225,0.025341,0.965064,0.975
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,230,0.030516,0.964258,0.975
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,248,0.027923,0.962664,0.975
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,220,0.025341,0.965084,0.975
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,256,0.028395,0.964126,0.975
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,225,0.029686,0.956255,0.975
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,240,0.030516,0.964498,0.975
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,246,0.028395,0.964166,0.975
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,251,0.024875,0.963684,0.975
rand-24-24-276-139-48021_ext.xml.minion.gz,1,276,0,1,0.958333
rand-24-24-276-139-49021_ext.xml.minion.gz,1,278,0,1,0.958333
rand-24-24-276-139-50021_ext.xml.minion.gz,1,293,0,1,0.958333
rand-24-24-276-139-51021_ext.xml.minion.gz,1,287,0,1,0.958333
rand-24-24-276-139-52021_ext.xml.minion.gz,1,284,0,1,0.958333
rand-24-24-276-139-53021_ext.xml.minion.gz,1,281,0,1,0.958333
rand-24-24-276-139-54021_ext.xml.minion.gz,1,282,0,1,0.958333
rand-24-24-276-139-55021_ext.xml.minion.gz,1,285,0,1,0.958333
rand-24-24-276-139-56021_ext.xml.minion.gz,1,287,0,1,0.958333
rand-24-24-276-139-57021_ext.xml.minion.gz,1,289,0,1,0.958333
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,556,0.062354,0.376286,0.58
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,735,0.06653,0.377986,0.58
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,650,0.068235,0.380307,0.5
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,672,0.07291,0.38265,0.56
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,620,0.059781,0.377556,0.5
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,680,0.070717,0.398776,0.56
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,583,0.072129,0.382223,0.52
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,630,0.062502,0.384146,0.56
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,639,0.067262,0.397092,0.56
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,646,0.063543,0.394221,0.58
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,653,0.059765,0.377832,0.54
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,615,0.0664,0.385574,0.52
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,662,0.06845,0.385062,0.56
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,693,0.064374,0.387636,0.56
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,703,0.060958,0.366434,0.5
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,635,0.071777,0.390012,0.58
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,663,0.069669,0.388508,0.58
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,655,0.060101,0.375865,0.5
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,674,0.069282,0.391399,0.56
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,583,0.060048,0.395324,0.48
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,629,0.072774,0.387362,0.56
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,741,0.066062,0.382865,0.56
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,675,0.062656,0.382097,0.52
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,636,0.064726,0.382471,0.5
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,639,0.059297,0.372673,0.5
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,597,0.076151,0.386103,0.54
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,668,0.060032,0.361136,0.5
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,721,0.06407,0.365606,0.5
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,650,0.065361,0.370312,0.56
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,626,0.068702,0.398502,0.54
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,636,0.071245,0.371175,0.5
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,576,0.074752,0.384413,0.54
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,672,0.051716,0.361868,0.46
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,670,0.070341,0.387744,0.58
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,662,0.072129,0.384162,0.56
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,649,0.066482,0.378695,0.5
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,620,0.063744,0.39091,0.54
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,630,0.061818,0.383058,0.54
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,618,0.072492,0.374188,0.56
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,655,0.059765,0.383998,0.5
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,670,0.065135,0.372965,0.56
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,783,0.068136,0.363979,0.5
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,695,0.068977,0.384966,0.54
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,560,0.069513,0.382767,0.54
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,669,0.071357,0.380234,0.6
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,642,0.060605,0.375805,0.52
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,574,0.060663,0.368495,0.54
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,619,0.072553,0.385831,0.54
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,728,0.059754,0.378983,0.52
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,576,0.059834,0.374011,0.48
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,712,0.06653,0.377986,0.58
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,683,0.07291,0.38265,0.56
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,702,0.070717,0.398776,0.56
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,638,0.062502,0.384146,0.56
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,656,0.063543,0.394221,0.58
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,692,0.06845,0.385062,0.56
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,742,0.060958,0.366434,0.5
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,669,0.069669,0.388508,0.58
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,647,0.069282,0.391399,0.56
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,652,0.072774,0.387362,0.56
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,645,0.064726,0.382471,0.5
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,553,0.076151,0.386103,0.54
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,746,0.06407,0.365606,0.5
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,641,0.068702,0.398502,0.54
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,558,0.074752,0.384413,0.54
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,663,0.072129,0.384162,0.56
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,642,0.063744,0.39091,0.54
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,670,0.072492,0.374188,0.56
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,676,0.065135,0.372965,0.56
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,651,0.068977,0.384966,0.54
rand-25-25-300-147-50021_ext.xml.minion.gz,1,266,0,1,0.96
rand-25-25-300-147-51021_ext.xml.minion.gz,1,278,0,1,0.96
rand-25-25-300-147-52021_ext.xml.minion.gz,1,281,0,1,0.96
rand-25-25-300-147-53021_ext.xml.minion.gz,1,271,0,1,0.96
rand-25-25-300-147-54021_ext.xml.minion.gz,1,271,0,1,0.96
rand-25-25-300-147-55021_ext.xml.minion.gz,1,271,0,1,0.96
rand-25-25-300-147-56021_ext.xml.minion.gz,1,284,0,1,0.96
rand-25-25-300-147-57021_ext.xml.minion.gz,1,277,0,1,0.96
rand-25-25-300-147-58021_ext.xml.minion.gz,1,271,0,1,0.96
rand-25-25-300-147-59021_ext.xml.minion.gz,1,269,0,1,0.96
rand-26-26-325-155-52021_ext.xml.minion.gz,1,262,0,1,0.961538
rand-26-26-325-155-53021_ext.xml.minion.gz,1,267,0,1,0.961538
rand-26-26-325-155-54021_ext.xml.minion.gz,1,266,0,1,0.961538
rand-26-26-325-155-55021_ext.xml.minion.gz,1,267,0,1,0.961538
rand-26-26-325-155-56021_ext.xml.minion.gz,1,273,0,1,0.961538
rand-26-26-325-155-57021_ext.xml.minion.gz,1,267,0,1,0.961538
rand-26-26-325-155-58021_ext.xml.minion.gz,1,272,0,1,0.961538
rand-26-26-325-155-59021_ext.xml.minion.gz,1,260,0,1,0.961538
rand-26-26-325-155-60021_ext.xml.minion.gz,1,268,0,1,0.961538
rand-26-26-325-155-61021_ext.xml.minion.gz,1,277,0,1,0.961538
rand-27-27-351-163-54021_ext.xml.minion.gz,1,263,0,1,0.962963
rand-27-27-351-163-55021_ext.xml.minion.gz,1,264,0,1,0.962963
rand-27-27-351-163-56021_ext.xml.minion.gz,1,260,0,1,0.962963
rand-27-27-351-163-57021_ext.xml.minion.gz,1,261,0,1,0.962963
rand-27-27-351-163-58021_ext.xml.minion.gz,1,257,0,1,0.962963
rand-27-27-351-163-59021_ext.xml.minion.gz,1,265,0,1,0.962963
rand-27-27-351-163-60021_ext.xml.minion.gz,1,258,0,1,0.962963
rand-27-27-351-163-61021_ext.xml.minion.gz,1,273,0,1,0.962963
rand-27-27-351-163-62021_ext.xml.minion.gz,1,259,0,1,0.962963
rand-27-27-351-163-63021_ext.xml.minion.gz,1,268,0,1,0.962963
renault-mgd_ext.xml.minion.converted.minion.gz,1,1000,0.150452,0.798533,0.831683
ruler-17-6-a3.xml.minion.conv.minion,1,837,0.129073,0.753968,0.761905
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,837,0.129073,0.753968,0.761905
ruler-17-6-a4.xml.minion.conv.minion,1,501,0.08753,0.577069,0.761905
ruler-17-7-a3.xml.minion.conv.minion,1,837,0.154647,0.788961,0.785714
ruler-17-7-a4.xml.minion.conv.minion,1,501,0.112938,0.624901,0.785714
ruler-25-7-a3.xml.minion.conv.minion,1,825,0.154647,0.788961,0.785714
ruler-25-7-a4.xml.minion.conv.minion,1,528,0.112938,0.624901,0.785714
ruler-25-8-a3.xml.minion.conv.minion,1,825,0.173225,0.816976,0.805556
ruler-25-8-a4.xml.minion.conv.minion,1,528,0.133931,0.666463,0.805556
ruler-34-8-a3.xml.minion.conv.minion,1,835,0.173225,0.816976,0.805556
ruler-34-8-a4.xml.minion.conv.minion,1,509,0.133931,0.666463,0.805556
ruler-34-9-a3.xml.minion.conv.minion,1,835,0.186667,0.839399,0.822222
ruler-34-9-a4.xml.minion.conv.minion,1,509,0.150383,0.701335,0.822222
ruler-44-10-a3.xml.minion.conv.minion,1,847,0.196354,0.857522,0.836364
ruler-44-10-a4.xml.minion.conv.minion,1,516,0.163059,0.730438,0.836364
ruler-44-9-a3.xml.minion.conv.minion,1,847,0.186667,0.839399,0.822222
ruler-44-9-a4.xml.minion.conv.minion,1,516,0.150383,0.701335,0.822222
ruler-55-10-a3.xml.minion.conv.minion,1,827,0.196354,0.857522,0.836364
ruler-55-10-a4.xml.minion.conv.minion,1,513,0.163059,0.730438,0.836364
ruler-55-11-a3.xml.minion.conv.minion,1,827,0.203279,0.872351,0.848485
ruler-55-11-a4.xml.minion.conv.minion,1,513,0.172754,0.754842,0.848485
ruler-67-11-a3.xml.minion.conv.minion,1,819,0.203279,0.872351,0.848485
ruler-67-11-a4.xml.minion.conv.minion,1,518,0.172754,0.754842,0.848485
ruler-67-12-a3.xml.minion.conv.minion,1,819,0.208155,0.884643,0.858974
ruler-67-12-a4.xml.minion.conv.minion,1,518,0.180127,0.775476,0.858974
ruler-70-12-a3.xml.minion.conv.minion,1,845,0.208155,0.884643,0.858974
ruler-70-12-a4.xml.minion.conv.minion,1,506,0.180127,0.775476,0.858974
ruler-70-13-a3.xml.minion.conv.minion,1,845,0.211494,0.894954,0.868132
ruler-70-13-a4.xml.minion.conv.minion,1,506,0.185695,0.793084,0.868132
series-100.xml.minion.conv.minion,1,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?,?
series-20.xml.minion.conv.minion,1,?,?,?,?
series-25.xml.minion.conv.minion,1,?,?,?,?
series-30.xml.minion.conv.minion,1,?,?,?,?
series-35.xml.minion.conv.minion,1,?,?,?,?
series-40.xml.minion.conv.minion,1,?,?,?,?
series-45.xml.minion.conv.minion,1,?,?,?,?
series-50.xml.minion.conv.minion,1,?,?,?,?
series-5.xml.minion.conv.minion,1,?,?,?,?
series-60.xml.minion.conv.minion,1,?,?,?,?
series-6.xml.minion.conv.minion,1,?,?,?,?
series-70.xml.minion.conv.minion,1,?,?,?,?
series-7.xml.minion.conv.minion,1,?,?,?,?
series-80.xml.minion.conv.minion,1,?,?,?,?
series-8.xml.minion.conv.minion,1,?,?,?,?
series-90.xml.minion.conv.minion,1,?,?,?,?
series-9.xml.minion.conv.minion,1,?,?,?,?
slangford-3-11-ext.xml.minion.gz,1,987,0,1,0.969697
socialGolfer-10-4-8.xml.minion,1,1000,0.002773,0.326368,0.009176
socialGolfer-6-3-5.xml.minion,1,986,0.00776,0.334733,0.02963
socialGolfer-6-3-6.xml.minion,1,997,0.006919,0.336765,0.024904
socialGolfer-6-3-7.xml.minion,1,999,0.006204,0.340213,0.021475
socialGolfer-6-3-8.xml.minion,1,1000,0.005605,0.34417,0.018875
socialGolfer-6-4-5.xml.minion,1,995,0.007376,0.327326,0.024138
socialGolfer-6-4-6.xml.minion,1,1000,0.006404,0.330101,0.020238
socialGolfer-6-4-7.xml.minion,1,1000,0.005645,0.334283,0.017422
socialGolfer-6-4-8.xml.minion,1,1000,0.005041,0.338931,0.015293
socialGolfer-7-4-8.xml.minion,1,1000,0.004231,0.332079,0.013108
socialGolfer-8-4-8.xml.minion,1,1000,0.003623,0.328106,0.011469
socialGolfer-9-4-8.xml.minion,1,1000,0.003151,0.326368,0.010195
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,513,0.005223,0.386313,0.057471
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,513,0.001896,0.419831,0.022811
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,513,0.002728,0.607874,0.02046
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,513,0.000267,0.368127,0.001249
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,513,0.003336,0.320373,0.090606
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,513,0.003606,0.297586,0.09978
ssa-7552-159_ext.xml.minion.converted.minion.gz,1,513,0.003606,0.29768,0.09978
ssa-7552-160_ext.xml.minion.converted.minion.gz,1,508,0.001784,0.623238,0.011889
tsp-20-142_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-190_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-193_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-1_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-29_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-2_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-30_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-366_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-453_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-68_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-727_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-75_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-76_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-8_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-20-901_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869
tsp-25-13_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947
tsp-25-163_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947
tsp-25-190_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947
tsp-25-312_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947
