@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC

@DATA
normalized-lei450-25b-20.xml.mzn_AND_NODATA,1,1,0
normalized-magicSquare-12_glb.xml.mzn_AND_NODATA,1,0.962963,0
normalized-lei450-25a-23.xml.mzn_AND_NODATA,1,1,0
normalized-magicSquare-14_glb.xml.mzn_AND_NODATA,1,0.967742,0
normalized-lemma-20-9-mod.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-15d-12.xml.mzn_AND_NODATA,1,1,0
normalized-geo50-20-d4-75-46_ext.xml.mzn_AND_NODATA,1,0.022606,0.977394
normalized-frb45-21-1_ext.xml.mzn_AND_NODATA,1,0.01858,0.98142
normalized-frb45-21-5_ext.xml.mzn_AND_NODATA,1,0.018809,0.981191
normalized-magicSquare-16_glb.xml.mzn_AND_NODATA,1,0.971429,0
normalized-lei450-25b-22.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25b-24.xml.mzn_AND_NODATA,1,1,0
normalized-magicSquare-17_glb.xml.mzn_AND_NODATA,1,0.972973,0
normalized-lei450-25a-24.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25c-24.xml.mzn_AND_NODATA,1,1,0
normalized-magicSquare-10_glb.xml.mzn_AND_NODATA,1,0.956522,0
normalized-magicSquare-20_glb.xml.mzn_AND_NODATA,1,0.976744,0
normalized-langford-4-19.xml.mzn_AND_NODATA,1,1,0
normalized-magicSquare-9_glb.xml.mzn_AND_NODATA,1,0.952381,0
normalized-lei450-15d-13.xml.mzn_AND_NODATA,1,1,0
normalized-magicSquare-11_glb.xml.mzn_AND_NODATA,1,0.96,0
normalized-magicSquare-18_glb.xml.mzn_AND_NODATA,1,0.974359,0
normalized-lemma-66-4.xml.mzn_AND_NODATA,1,0.668966,0.331034
normalized-fischer-10-8-fair.xml.mzn_AND_NODATA,1,0.913572,0.086428
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,0.969697,0
normalized-lei450-25d-23.xml.mzn_AND_NODATA,1,1,0
normalized-lemma-67-4.xml.mzn_AND_NODATA,1,0.668896,0.331104
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,1,0
normalized-magicSquare-8_glb.xml.mzn_AND_NODATA,1,0.947368,0
normalized-magicSquare-7_glb.xml.mzn_AND_NODATA,1,0.941176,0
normalized-miles1000-20.xml.mzn_AND_NODATA,1,1,0
normalized-lemma-50-9-mod.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25d-10.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25c-10.xml.mzn_AND_NODATA,1,1,0
normalized-magicSquare-13_glb.xml.mzn_AND_NODATA,1,0.965517,0
normalized-lemma-30-9-mod.xml.mzn_AND_NODATA,1,1,0
normalized-lemma-100-9-mod.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25c-22.xml.mzn_AND_NODATA,1,1,0
normalized-miles1000-15.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25c-23.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25d-15.xml.mzn_AND_NODATA,1,1,0
normalized-miles500-15.xml.mzn_AND_NODATA,1,1,0
normalized-miles250-6.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25d-25.xml.mzn_AND_NODATA,1,1,0
normalized-magicSquare-19_glb.xml.mzn_AND_NODATA,1,0.97561,0
normalized-miles1500-40.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-50.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25c-25.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-55.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-05a-05.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-70.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-71.xml.mzn_AND_NODATA,1,1,0
normalized-miles1000-41.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-72.xml.mzn_AND_NODATA,1,1,0
normalized-miles500-19.xml.mzn_AND_NODATA,1,1,0
normalized-miles1000-25.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-10.xml.mzn_AND_NODATA,1,1,0
normalized-miles250-7.xml.mzn_AND_NODATA,1,1,0
normalized-miles1000-38.xml.mzn_AND_NODATA,1,1,0
normalized-miles750-15.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-15d-15.xml.mzn_AND_NODATA,1,1,0
normalized-miles750-28.xml.mzn_AND_NODATA,1,1,0
normalized-miles1000-10.xml.mzn_AND_NODATA,1,1,0
normalized-miles750-30.xml.mzn_AND_NODATA,1,1,0
normalized-miles750-25.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-20.xml.mzn_AND_NODATA,1,1,0
normalized-mps-p0548.xml.mzn_AND_NODATA,1,1,0
normalized-fischer-7-11-fair.xml.mzn_AND_NODATA,1,0.912853,0.087147
normalized-mps-cracpb1.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-60.xml.mzn_AND_NODATA,1,1,0
normalized-miles1000-35.xml.mzn_AND_NODATA,1,1,0
normalized-miles750-10.xml.mzn_AND_NODATA,1,1,0
normalized-langford-4-50.xml.mzn_AND_NODATA,1,1,0
normalized-miles750-20.xml.mzn_AND_NODATA,1,1,0
normalized-miles1000-40.xml.mzn_AND_NODATA,1,1,0
normalized-miles1000-30.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-est.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-afiro.xml.mzn_AND_NODATA,1,1,0
normalized-mps-lp4l.xml.mzn_AND_NODATA,1,1,0
normalized-miles750-29.xml.mzn_AND_NODATA,1,1,0
normalized-mps-l152lav.xml.mzn_AND_NODATA,1,1,0
normalized-mps-neos16.xml.mzn_AND_NODATA,1,1,0
normalized-miles500-10.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25d-24.xml.mzn_AND_NODATA,1,1,0
normalized-geo50-20-d4-75-71_ext.xml.mzn_AND_NODATA,1,0.024333,0.975667
normalized-mps-red-egout.xml.mzn_AND_NODATA,1,1,0
normalized-mknap-1-6.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-glass4.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-markshare1.xml.mzn_AND_NODATA,1,1,0
normalized-lei450-25d-22.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-30.xml.mzn_AND_NODATA,1,1,0
normalized-miles500-18.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-adlittle.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-markshare2.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-gr4x6.xml.mzn_AND_NODATA,1,1,0
normalized-mps-mod010.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-bell4.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-kb2.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-flugpl.xml.mzn_AND_NODATA,1,1,0
normalized-miles1500-65.xml.mzn_AND_NODATA,1,1,0
normalized-langford-3-40.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-mod013.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-fiber.xml.mzn_AND_NODATA,1,1,0
normalized-miles1000-39.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-pk1.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-markshare1-1.xml.mzn_AND_NODATA,1,1,0
normalized-mps-p2756.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-markshare2-1.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-misc05.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-bal8x12.xml.mzn_AND_NODATA,1,1,0
normalized-haystacks-36.xml.mzn_AND_NODATA,1,1,0
normalized-mug100-1-3.xml.mzn_AND_NODATA,1,1,0
normalized-mug88-1-3.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-blend.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-bell3a.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-net12.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-qnet1.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-ran10x12.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-boeing2.xml.mzn_AND_NODATA,1,1,0
normalized-mps-aflow30a.xml.mzn_AND_NODATA,1,1,0
normalized-mps-vpm1.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-agg.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-sample2.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-scagr7.xml.mzn_AND_NODATA,1,1,0
normalized-mps-protfold.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-stocfor1.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-1-15.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-qnet1-o.xml.mzn_AND_NODATA,1,1,0
normalized-geo50-20-d4-75-1_ext.xml.mzn_AND_NODATA,1,0.020816,0.979184
normalized-mulsol-i-1-25.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-2-15.xml.mzn_AND_NODATA,1,1,0
normalized-mps-vpm2.xml.mzn_AND_NODATA,1,1,0
normalized-mitre.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-share2b.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-1-40.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-1-45.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-1-46.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-1-10.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-2-20.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-aflow30a.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-2-25.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-blend2.xml.mzn_AND_NODATA,1,1,0
normalized-mps-mitre.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-2-28.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-berlin-5-8_0.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-2-30.xml.mzn_AND_NODATA,1,1,0
normalized-mug88-25-3.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-1-35.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-mkc.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-ran14x18.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-2-29.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-4-10.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-modglob.xml.mzn_AND_NODATA,1,1,0
normalized-geo50-20-d4-75-68_ext.xml.mzn_AND_NODATA,1,0.023276,0.976724
normalized-mulsol-i-4-20.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-1-47.xml.mzn_AND_NODATA,1,1,0
normalized-myciel-5g-5-ext.xml.mzn_AND_NODATA,1,0.166078,0.833922
normalized-mulsol-i-3-10.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-4-28.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-4-29.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-3-28.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-5-10.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-3-15.xml.mzn_AND_NODATA,1,1,0
normalized-myciel7-5.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-1-48.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-ran8x32.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-4-25.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-1-20.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-3-20.xml.mzn_AND_NODATA,1,1,0
normalized-myciel7-7.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-3-29.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-5-30.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-5-20.xml.mzn_AND_NODATA,1,1,0
normalized-mug100-25-3.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-agg3.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-5-25.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,1,0
normalized-ortholatin-10.xml.mzn_AND_NODATA,1,0,0
normalized-myciel7-6.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-3-30.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-ran4x64.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-2-10.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-ran10x26.xml.mzn_AND_NODATA,1,1,0
normalized-ortholatin-15.xml.mzn_AND_NODATA,1,0,0
normalized-mulsol-i-1-30.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-liu.xml.mzn_AND_NODATA,1,1,0
normalized-ooo-rf6.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-ran12x21.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-4-15.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-share1b.xml.mzn_AND_NODATA,1,1,0
normalized-ooo-burch-dill-2-accl.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-agg2.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-3-25.xml.mzn_AND_NODATA,1,1,0
normalized-ortholatin-20.xml.mzn_AND_NODATA,1,0,0
normalized-ooo-burch-dill-2-accl-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-mulsol-i-5-28.xml.mzn_AND_NODATA,1,1,0
normalized-myciel5-5.xml.mzn_AND_NODATA,1,1,0
normalized-mps-red-vtp-base.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-myciel6-6.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-100-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ooo-rf6-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-mulsol-i-5-29.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-105-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-105-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-mulsol-i-4-30.xml.mzn_AND_NODATA,1,1,0
normalized-ortholatin-8.xml.mzn_AND_NODATA,1,0,0
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,0,0
normalized-os-taillard-10-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,1,0
normalized-ooo-rf7.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-mps-manna81.xml.mzn_AND_NODATA,1,1,0
normalized-haystacks-37.xml.mzn_AND_NODATA,1,1,0
normalized-ooo-burch-dill-4-accl-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ortholatin-9.xml.mzn_AND_NODATA,1,0,0
normalized-mps-red-timtab2.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-mps-red-ran6x43.xml.mzn_AND_NODATA,1,1,0
normalized-ortholatin-7.xml.mzn_AND_NODATA,1,0,0
normalized-os-taillard-10-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-mps-red-ran14x18-1.xml.mzn_AND_NODATA,1,1,0
normalized-ooo-tag8.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ooo-burch-dill-3-accl.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-geo50-20-d4-75-28_ext.xml.mzn_AND_NODATA,1,0.021173,0.978827
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-myciel6-5.xml.mzn_AND_NODATA,1,1,0
normalized-geo50-20-d4-75-35_ext.xml.mzn_AND_NODATA,1,0.021477,0.978523
normalized-mps-red-lotfi.xml.mzn_AND_NODATA,1,1,0
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-105-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-95-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-mps-red-bienst1.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-10-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ooo-rf8.xml.mzn_AND_NODATA,1,1,0
normalized-ooo-tag8-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-15-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ooo-rf8-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-15-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-105-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-105-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-geo50-20-d4-75-56_ext.xml.mzn_AND_NODATA,1,0.021811,0.978189
normalized-os-taillard-15-100-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-4-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-4-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-4-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-fischer-8-10-fair.xml.mzn_AND_NODATA,1,0.913194,0.086806
normalized-os-taillard-5-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-4-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-10-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-100-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-4-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-4-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-mps-red-bg512142.xml.mzn_AND_NODATA,1,1,0
normalized-fischer-7-12-fair.xml.mzn_AND_NODATA,1,0.913057,0.086943
normalized-os-taillard-5-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-fischer-9-9-fair.xml.mzn_AND_NODATA,1,0.913434,0.086566
normalized-os-taillard-5-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-105-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-15-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-geo50-20-d4-75-51_ext.xml.mzn_AND_NODATA,1,0.02136,0.97864
normalized-os-taillard-7-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-105-0.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-105-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-mps-red-neos14.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-7-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-p0548.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-5-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-105-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-geo50-20-d4-75-53_ext.xml.mzn_AND_NODATA,1,0.021313,0.978687
normalized-os-taillard-7-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-95-3.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-4-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-5-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ooo-tag10-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-par-16-2.xml.mzn_AND_NODATA,1,1,0
normalized-geo50-20-d4-75-41_ext.xml.mzn_AND_NODATA,1,0.020835,0.979165
normalized-os-taillard-7-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ooo-tag10.xml.mzn_AND_NODATA,1,1,0
normalized-geo50-20-d4-75-85_ext.xml.mzn_AND_NODATA,1,0.023325,0.976675
normalized-geo50-20-d4-75-19_ext.xml.mzn_AND_NODATA,1,0.019725,0.980275
normalized-par-16-2-c.xml.mzn_AND_NODATA,1,1,0
normalized-haystacks-38.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-5-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-os-taillard-7-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ooo-rf9.xml.mzn_AND_NODATA,1,1,0
normalized-os-taillard-7-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333
normalized-ooo-rf9-ucl.xml.mzn_AND_NODATA,1,1,0
