@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
qcp-15-120-5_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.12,0.09996
qcp-15-120-6_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.124444,0.09996
qcp-15-120-7_ext.xml.minion.gz,1,82,0.026607,0.415309,0.124444,72,0.124444,0.1
qcp-15-120-8_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.12,0.09996
qcp-15-120-9_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.124444,0.09996
qcp-20-187-0_ext.xml.minion.gz,1,63,0.02416,0.410731,0.095,51,0.0925,0.069424
qcp-20-187-1_ext.xml.minion.gz,1,63,0.024157,0.410762,0.095,51,0.095,0.069424
qcp-20-187-2_ext.xml.minion.gz,1,63,0.024156,0.41077,0.095,53,0.0925,0.069424
qcp-20-187-3_ext.xml.minion.gz,1,63,0.02416,0.410731,0.095,53,0.095,0.069424
qcp-20-187-4_ext.xml.minion.gz,1,63,0.024156,0.41077,0.095,53,0.095,0.069424
qcp-20-187-5_ext.xml.minion.gz,1,63,0.02416,0.410723,0.095,51,0.095,0.069424
qcp-20-187-6_ext.xml.minion.gz,1,63,0.024161,0.410715,0.095,51,0.095,0.069424
qcp-20-187-7_ext.xml.minion.gz,1,63,0.024159,0.410739,0.095,53,0.095,0.069424
qcp-20-187-8_ext.xml.minion.gz,1,63,0.02416,0.410731,0.095,51,0.0925,0.069424
qcp-20-187-9_ext.xml.minion.gz,1,63,0.024158,0.410746,0.095,51,0.09,0.069424
qcp-25-264-0_ext.xml.minion.gz,1,57,0.021289,0.408911,0.0768,42,0.0768,0.05201
qcp-25-264-1_ext.xml.minion.gz,1,57,0.021287,0.408935,0.0768,43,0.0768,0.05201
qcp-25-264-2_ext.xml.minion.gz,1,57,0.021289,0.408903,0.0768,43,0.0752,0.05201
qcp-25-264-3_ext.xml.minion.gz,1,57,0.021288,0.408927,0.0768,43,0.0768,0.05201
qcp-25-264-4_ext.xml.minion.gz,1,57,0.021287,0.408935,0.0768,43,0.0768,0.05201
qcp-25-264-5_ext.xml.minion.gz,1,57,0.021288,0.408919,0.0768,43,0.0752,0.05201
qcp-25-264-6_ext.xml.minion.gz,1,57,0.021289,0.408903,0.0768,43,0.0768,0.05201
qcp-25-264-7_ext.xml.minion.gz,1,57,0.021287,0.408947,0.0768,43,0.0768,0.05201
qcp-25-264-8_ext.xml.minion.gz,1,57,0.021286,0.408955,0.0768,43,0.0736,0.05201
qcp-25-264-9_ext.xml.minion.gz,1,57,0.021288,0.408923,0.0768,42,0.0752,0.05201
queens-100.xml.minion.conv.minion,1,989,0.001953,0.167538,0.0198,490,0.0099,0.000396
queens-10.xml.minion.conv.minion,1,910,0.048929,0.179412,0.18,475,0.09,0.036364
queens-120.xml.minion.conv.minion,1,987,0.001491,0.167387,0.016528,488,0.008264,0.000275
queens-12.xml.minion.conv.minion,1,908,0.038958,0.176587,0.152778,436,0.076389,0.025641
queens-150.xml.minion.conv.minion,1,994,0.001071,0.167239,0.013244,498,0.006622,0.000177
queens-15.xml.minion.conv.minion,1,934,0.029143,0.174074,0.124444,466,0.062222,0.016667
queens-20.xml.minion.conv.minion,1,953,0.019766,0.171847,0.095,471,0.0475,0.009524
queens-30.xml.minion.conv.minion,1,968,0.011223,0.169883,0.064444,461,0.032222,0.004301
queens-4.xml.minion.conv.minion,1,746,0.121031,0.225,0.375,423,0.1875,0.2
queens-50.xml.minion.conv.minion,1,985,0.005391,0.168488,0.0392,493,0.0196,0.001569
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,324,0.045255,0.503092,0.64,324,0.48,0.533333
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,263,0.045255,0.503092,0.64,263,0.48,0.533333
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,184,0.045255,0.503092,0.64,184,0.48,0.533333
queens-80.xml.minion.conv.minion,1,996,0.002713,0.167768,0.024688,491,0.012344,0.000617
queens-8.xml.minion.conv.minion,1,877,0.063709,0.184295,0.21875,482,0.109375,0.055556
qwh-10-57-0_ext.xml.minion.gz,1,112,0.033445,0.410636,0.18,104,0.18,0.152727
qwh-10-57-1_ext.xml.minion.gz,1,112,0.033445,0.410636,0.18,104,0.18,0.152727
qwh-10-57-2_ext.xml.minion.gz,1,112,0.033415,0.410737,0.18,104,0.17,0.152727
qwh-10-57-3_ext.xml.minion.gz,1,112,0.033385,0.410838,0.18,104,0.18,0.152727
qwh-10-57-4_ext.xml.minion.gz,1,108,0.033445,0.410636,0.18,104,0.18,0.152727
qwh-10-57-5_ext.xml.minion.gz,1,112,0.033445,0.410636,0.18,104,0.18,0.152727
qwh-10-57-6_ext.xml.minion.gz,1,112,0.033355,0.410939,0.18,104,0.18,0.152727
qwh-10-57-7_ext.xml.minion.gz,1,112,0.033415,0.410737,0.18,104,0.17,0.152727
qwh-10-57-8_ext.xml.minion.gz,1,112,0.033475,0.410535,0.18,104,0.17,0.152727
qwh-10-57-9_ext.xml.minion.gz,1,112,0.033445,0.410636,0.18,104,0.18,0.152727
qwh-15-106-0_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444,72,0.124444,0.092222
qwh-15-106-1_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444,72,0.124444,0.092222
qwh-15-106-2_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444,72,0.12,0.092222
qwh-15-106-3_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444,72,0.12,0.092222
qwh-15-106-4_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444,72,0.124444,0.092222
qwh-15-106-5_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444,72,0.124444,0.092222
qwh-15-106-6_ext.xml.minion.gz,1,82,0.030819,0.402753,0.124444,72,0.124444,0.092222
qwh-15-106-7_ext.xml.minion.gz,1,82,0.030819,0.402753,0.124444,72,0.115556,0.092222
qwh-15-106-8_ext.xml.minion.gz,1,82,0.030819,0.402753,0.124444,72,0.12,0.092222
qwh-15-106-9_ext.xml.minion.gz,1,82,0.030819,0.402753,0.124444,72,0.124444,0.092222
qwh-20-166-0_ext.xml.minion.gz,1,63,0.026431,0.402331,0.095,53,0.095,0.06381
qwh-20-166-1_ext.xml.minion.gz,1,63,0.026432,0.402321,0.095,53,0.09,0.06381
qwh-20-166-2_ext.xml.minion.gz,1,63,0.026431,0.402341,0.095,53,0.0925,0.06381
qwh-20-166-3_ext.xml.minion.gz,1,63,0.026432,0.402321,0.095,51,0.095,0.06381
qwh-20-166-4_ext.xml.minion.gz,1,63,0.026431,0.402331,0.095,53,0.09,0.06381
qwh-20-166-5_ext.xml.minion.gz,1,63,0.026432,0.402321,0.095,51,0.09,0.06381
qwh-20-166-6_ext.xml.minion.gz,1,63,0.026434,0.402291,0.095,53,0.095,0.06381
qwh-20-166-7_ext.xml.minion.gz,1,63,0.026432,0.402321,0.095,53,0.0925,0.06381
qwh-20-166-8_ext.xml.minion.gz,1,63,0.026433,0.402311,0.095,53,0.095,0.06381
qwh-20-166-9_ext.xml.minion.gz,1,63,0.02643,0.40235,0.095,53,0.0925,0.06381
qwh-25-235-0_ext.xml.minion.gz,1,57,0.022669,0.403146,0.0768,43,0.0752,0.047692
qwh-25-235-1_ext.xml.minion.gz,1,57,0.02267,0.403126,0.0768,43,0.072,0.047692
qwh-25-235-2_ext.xml.minion.gz,1,57,0.02267,0.403126,0.0768,43,0.0768,0.047692
qwh-25-235-3_ext.xml.minion.gz,1,57,0.022671,0.403096,0.0768,43,0.0752,0.047692
qwh-25-235-4_ext.xml.minion.gz,1,57,0.022671,0.403106,0.0768,43,0.072,0.047692
qwh-25-235-5_ext.xml.minion.gz,1,57,0.02267,0.403131,0.0768,43,0.0768,0.047692
qwh-25-235-6_ext.xml.minion.gz,1,57,0.02267,0.403131,0.0768,43,0.0752,0.047692
qwh-25-235-7_ext.xml.minion.gz,1,57,0.02267,0.403111,0.0768,43,0.0752,0.047692
qwh-25-235-8_ext.xml.minion.gz,1,57,0.02267,0.403116,0.0768,43,0.0752,0.047692
qwh-25-235-9_ext.xml.minion.gz,1,57,0.022669,0.403141,0.0768,43,0.072,0.047692
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,628,0.082701,0.520038,0.7,382,0.6,0.528736
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,720,0.086381,0.484237,0.6,401,0.533333,0.487356
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,776,0.076948,0.507448,0.7,391,0.5,0.514943
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,678,0.084736,0.50513,0.666667,387,0.533333,0.508046
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,770,0.08421,0.50127,0.633333,386,0.566667,0.512644
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,678,0.096609,0.528961,0.666667,385,0.633333,0.517241
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,719,0.071871,0.488779,0.666667,385,0.566667,0.501149
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,650,0.061423,0.480902,0.633333,383,0.533333,0.508046
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,586,0.089691,0.505011,0.666667,392,0.6,0.503448
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,635,0.093386,0.50611,0.7,392,0.566667,0.501149
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,719,0.104704,0.536827,0.733333,385,0.5,0.517241
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,627,0.092055,0.529737,0.7,394,0.533333,0.510345
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,649,0.079784,0.524082,0.666667,378,0.633333,0.526437
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,647,0.08421,0.527761,0.666667,384,0.533333,0.521839
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,662,0.079536,0.515166,0.666667,254,0.633333,0.524138
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,631,0.103256,0.530558,0.8,384,0.5,0.508046
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,678,0.092989,0.52586,0.666667,385,0.566667,0.512644
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,698,0.073904,0.500586,0.7,372,0.533333,0.512644
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,687,0.085519,0.515788,0.766667,385,0.533333,0.521839
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,597,0.094255,0.524203,0.633333,381,0.566667,0.51954
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,654,0.067987,0.513493,0.7,381,0.6,0.524138
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,608,0.078284,0.506128,0.6,389,0.5,0.512644
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,640,0.106017,0.534795,0.666667,386,0.566667,0.512644
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,660,0.071457,0.495426,0.7,385,0.466667,0.514943
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,654,0.086381,0.505177,0.666667,378,0.6,0.521839
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,686,0.082701,0.520038,0.7,384,0.6,0.528736
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,678,0.086381,0.484237,0.6,393,0.533333,0.487356
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,791,0.076948,0.507448,0.7,390,0.5,0.514943
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,676,0.084736,0.50513,0.666667,383,0.533333,0.508046
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,697,0.08421,0.50127,0.633333,393,0.566667,0.512644
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,755,0.071871,0.488779,0.666667,394,0.566667,0.501149
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,655,0.061423,0.480902,0.633333,390,0.533333,0.508046
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,584,0.089691,0.505011,0.666667,398,0.6,0.503448
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,594,0.093386,0.50611,0.7,392,0.566667,0.501149
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,731,0.104704,0.536827,0.733333,376,0.5,0.517241
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,618,0.092055,0.529737,0.7,391,0.533333,0.510345
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,661,0.079784,0.524082,0.666667,375,0.633333,0.526437
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,629,0.08421,0.527761,0.666667,377,0.533333,0.521839
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,706,0.079536,0.515166,0.666667,254,0.633333,0.524138
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,646,0.103256,0.530558,0.8,386,0.5,0.508046
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,729,0.073904,0.500586,0.7,378,0.533333,0.512644
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,673,0.085519,0.515788,0.766667,378,0.533333,0.521839
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,559,0.094255,0.524203,0.633333,385,0.566667,0.51954
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,645,0.067987,0.513493,0.7,386,0.6,0.524138
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,581,0.078284,0.506128,0.6,387,0.5,0.512644
rand-23-23-253-131-46021_ext.xml.minion.gz,1,291,0,1,0.956522,256,0.956522,1
rand-23-23-253-131-47021_ext.xml.minion.gz,1,288,0,1,0.956522,258,0.956522,1
rand-23-23-253-131-48021_ext.xml.minion.gz,1,292,0,1,0.956522,256,0.956522,1
rand-23-23-253-131-49021_ext.xml.minion.gz,1,292,0,1,0.956522,258,0.956522,1
rand-23-23-253-131-50021_ext.xml.minion.gz,1,284,0,1,0.956522,258,0.956522,1
rand-23-23-253-131-51021_ext.xml.minion.gz,1,291,0,1,0.956522,256,0.956522,1
rand-23-23-253-131-52021_ext.xml.minion.gz,1,286,0,1,0.956522,256,0.956522,1
rand-23-23-253-131-53021_ext.xml.minion.gz,1,283,0,1,0.956522,260,0.956522,1
rand-23-23-253-131-54021_ext.xml.minion.gz,1,291,0,1,0.956522,257,0.956522,1
rand-23-23-253-131-55021_ext.xml.minion.gz,1,291,0,1,0.956522,258,0.956522,1
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,321,0.078899,0.53484,0.675,224,0.6,0.530769
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,317,0.074204,0.523801,0.65,230,0.575,0.530769
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,311,0.078102,0.536258,0.725,226,0.55,0.530769
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,364,0.070312,0.532155,0.675,222,0.6,0.530769
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,319,0.084076,0.5334,0.675,229,0.575,0.530769
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,352,0.068966,0.531031,0.65,227,0.6,0.530769
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,314,0.075457,0.528203,0.675,225,0.65,0.530769
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,325,0.082576,0.529013,0.75,231,0.75,0.530769
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,302,0.082953,0.539434,0.75,227,0.525,0.530769
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,313,0.093575,0.537019,0.675,226,0.6,0.530769
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,331,0.068966,0.528055,0.65,226,0.625,0.530769
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,301,0.066427,0.524489,0.65,226,0.525,0.530769
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,335,0.072068,0.52729,0.625,223,0.55,0.530769
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,346,0.061543,0.529342,0.65,222,0.55,0.530769
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,340,0.076893,0.531307,0.675,226,0.6,0.530769
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,311,0.075457,0.530879,0.7,224,0.5,0.530769
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,330,0.081624,0.529105,0.7,225,0.6,0.530769
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,346,0.082765,0.534029,0.675,228,0.625,0.530769
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,326,0.070312,0.528548,0.675,225,0.625,0.530769
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,334,0.087178,0.533628,0.7,229,0.575,0.530769
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,315,0.072068,0.527372,0.65,225,0.575,0.530769
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,328,0.088424,0.542686,0.725,227,0.575,0.530769
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,306,0.07587,0.536563,0.675,226,0.575,0.530769
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,345,0.069417,0.531803,0.675,225,0.6,0.530769
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,330,0.079883,0.531024,0.675,226,0.525,0.530769
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,296,0.078302,0.528639,0.675,224,0.575,0.530769
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,316,0.068053,0.532062,0.675,224,0.6,0.530769
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,320,0.087357,0.538244,0.7,227,0.525,0.530769
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,321,0.086819,0.543776,0.7,224,0.475,0.530769
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,314,0.081815,0.533912,0.675,232,0.625,0.530769
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,304,0.094901,0.53661,0.7,229,0.55,0.530769
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,342,0.082765,0.540413,0.675,228,0.625,0.530769
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,304,0.08124,0.534565,0.7,230,0.6,0.530769
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,321,0.079096,0.524491,0.675,230,0.65,0.530769
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,300,0.090347,0.538962,0.725,225,0.575,0.530769
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,317,0.081432,0.528124,0.75,226,0.55,0.530769
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,310,0.067593,0.526219,0.65,221,0.65,0.530769
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,319,0.068283,0.522447,0.65,225,0.525,0.530769
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,337,0.087178,0.537689,0.65,224,0.625,0.530769
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,431,0.061492,0.312134,0.425,374,0.425,0.320513
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,446,0.073314,0.331942,0.5,366,0.375,0.320513
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,451,0.077661,0.332116,0.45,379,0.4,0.320513
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,439,0.069821,0.323702,0.45,370,0.4,0.320513
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,435,0.080039,0.32836,0.5,375,0.475,0.320513
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,431,0.068465,0.318515,0.475,373,0.325,0.320513
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,429,0.069147,0.326709,0.475,368,0.4,0.320513
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,478,0.068237,0.319229,0.45,373,0.425,0.320513
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,444,0.063492,0.319391,0.45,373,0.4,0.320513
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,442,0.073314,0.306085,0.45,375,0.425,0.320513
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,457,0.068237,0.327637,0.45,371,0.4,0.320513
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,448,0.074791,0.334485,0.45,373,0.4,0.320513
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,476,0.073527,0.323802,0.45,372,0.4,0.320513
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,423,0.061237,0.309689,0.45,368,0.375,0.320513
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,429,0.066144,0.310017,0.475,372,0.475,0.320513
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,438,0.078462,0.301622,0.5,369,0.325,0.320513
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,449,0.074372,0.313138,0.45,374,0.4,0.320513
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,462,0.089617,0.340709,0.5,373,0.475,0.320513
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,441,0.061237,0.332446,0.425,376,0.425,0.320513
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,433,0.091001,0.334415,0.525,377,0.45,0.320513
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,435,0.064226,0.312273,0.45,374,0.375,0.320513
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,461,0.074791,0.333073,0.5,374,0.425,0.320513
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,448,0.067082,0.347833,0.5,369,0.325,0.320513
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,437,0.053327,0.290885,0.425,371,0.35,0.320513
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,453,0.070267,0.332797,0.475,376,0.35,0.320513
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,446,0.074372,0.313086,0.475,377,0.4,0.320513
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,439,0.073314,0.336241,0.5,374,0.35,0.320513
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,456,0.073314,0.34933,0.475,371,0.375,0.320513
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,455,0.084963,0.313981,0.525,373,0.35,0.320513
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,430,0.069372,0.317708,0.425,372,0.4,0.320513
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,471,0.081968,0.332584,0.5,372,0.35,0.320513
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,473,0.073314,0.321438,0.475,371,0.425,0.320513
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,442,0.084963,0.337759,0.525,372,0.425,0.320513
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,447,0.065907,0.312814,0.475,373,0.475,0.320513
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,452,0.074372,0.311425,0.475,373,0.4,0.320513
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,447,0.06567,0.29926,0.475,370,0.45,0.320513
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,445,0.069147,0.330634,0.45,370,0.45,0.320513
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,458,0.061492,0.296398,0.45,374,0.4,0.320513
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,477,0.061237,0.296832,0.45,372,0.4,0.320513
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,429,0.081009,0.344085,0.5,371,0.425,0.320513
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,921,0.044088,0.16244,0.2,906,0.2,0.107692
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,918,0.046165,0.164881,0.225,905,0.175,0.107692
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,921,0.048798,0.107976,0.225,907,0.125,0.107692
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,920,0.044791,0.166369,0.2,906,0.125,0.107692
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,918,0.039607,0.06119,0.2,907,0.15,0.107692
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,921,0.049434,0.149286,0.225,909,0.225,0.107692
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,935,0.037165,0.091905,0.2,904,0.175,0.107692
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,922,0.040774,0.075714,0.2,905,0.2,0.107692
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,922,0.058417,0.13379,0.25,907,0.175,0.107692
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,921,0.044791,0.10119,0.2,906,0.2,0.107692
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,921,0.049434,0.13871,0.225,908,0.15,0.107692
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,927,0.042647,0.128968,0.25,908,0.2,0.107692
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,925,0.03881,0.053452,0.175,904,0.15,0.107692
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,930,0.051599,0.112262,0.2,907,0.175,0.107692
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,918,0.042647,0.111548,0.2,906,0.15,0.107692
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,932,0.05099,0.100417,0.225,910,0.15,0.107692
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,919,0.053092,0.142083,0.25,907,0.15,0.107692
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,919,0.048153,0.111548,0.225,907,0.175,0.107692
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,922,0.0475,0.157659,0.25,908,0.175,0.107692
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,924,0.048153,0.087897,0.225,910,0.2,0.107692
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,922,0.037165,0.055119,0.2,906,0.125,0.107692
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,923,0.044088,0.094405,0.2,906,0.15,0.107692
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,928,0.035444,0.091905,0.175,909,0.15,0.107692
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,916,0.044791,0.073512,0.2,907,0.175,0.107692
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,927,0.040389,0.073988,0.225,905,0.175,0.107692
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,920,0.044791,0.127024,0.175,904,0.15,0.107692
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,927,0.041533,0.092857,0.175,905,0.175,0.107692
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,920,0.042279,0.049306,0.25,907,0.175,0.107692
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,918,0.043732,0.079524,0.25,908,0.125,0.107692
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,926,0.046165,0.082738,0.175,906,0.175,0.107692
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,930,0.041155,0.093571,0.175,907,0.15,0.107692
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,923,0.049749,0.11631,0.2,906,0.175,0.107692
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,918,0.044441,0.093095,0.225,904,0.225,0.107692
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,924,0.046165,0.076607,0.2,908,0.2,0.107692
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,926,0.048477,0.060278,0.225,909,0.175,0.107692
