@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC

@DATA
normalized-mulsol-i-5-30.xml.mzn_AND_NODATA,1,1,0,1,0,4.906891
normalized-mulsol-i-5-20.xml.mzn_AND_NODATA,1,1,0,1,0,4.321928
normalized-mug100-25-3.xml.mzn_AND_NODATA,1,1,0,1,0,1.584963
normalized-mps-red-agg3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-mulsol-i-5-25.xml.mzn_AND_NODATA,1,1,0,1,0,4.643856
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,1,0,1,0,3.906891
normalized-ortholatin-10.xml.mzn_AND_NODATA,1,0,0,1,0,6.643856
normalized-myciel7-6.xml.mzn_AND_NODATA,1,1,0,1,0,2.584963
normalized-mulsol-i-3-30.xml.mzn_AND_NODATA,1,1,0,1,0,4.906891
normalized-mps-red-ran4x64.xml.mzn_AND_NODATA,1,1,0,1,0,0.548387
normalized-mulsol-i-2-10.xml.mzn_AND_NODATA,1,1,0,1,0,3.321928
normalized-mps-red-ran10x26.xml.mzn_AND_NODATA,1,1,0,1,0,0.548387
normalized-ortholatin-15.xml.mzn_AND_NODATA,1,0,0,1,0,7.813781
normalized-mulsol-i-1-30.xml.mzn_AND_NODATA,1,1,0,1,0,4.906891
normalized-mps-red-liu.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-ooo-rf6.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-mps-red-ran12x21.xml.mzn_AND_NODATA,1,1,0,1,0,0.580645
normalized-mulsol-i-4-15.xml.mzn_AND_NODATA,1,1,0,1,0,3.906891
normalized-mps-red-share1b.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-ooo-burch-dill-2-accl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-mps-red-agg2.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-mulsol-i-3-25.xml.mzn_AND_NODATA,1,1,0,1,0,4.643856
normalized-ortholatin-20.xml.mzn_AND_NODATA,1,0,0,1,0,8.643856
normalized-ooo-burch-dill-2-accl-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-mulsol-i-5-28.xml.mzn_AND_NODATA,1,1,0,1,0,4.807355
normalized-myciel5-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928
normalized-mps-red-vtp-base.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-10-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.489875
normalized-os-taillard-10-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.544937
normalized-myciel6-6.xml.mzn_AND_NODATA,1,1,0,1,0,2.584963
normalized-os-taillard-10-100-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.472153
normalized-ooo-rf6-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-10-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.489878
normalized-os-taillard-10-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.44327
normalized-mulsol-i-5-29.xml.mzn_AND_NODATA,1,1,0,1,0,4.857981
normalized-os-taillard-10-105-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.595591
normalized-os-taillard-10-105-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.509627
normalized-mulsol-i-4-30.xml.mzn_AND_NODATA,1,1,0,1,0,4.906891
normalized-ortholatin-8.xml.mzn_AND_NODATA,1,0,0,1,0,6
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,0,0,1,0,5.169925
normalized-os-taillard-10-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.490675
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-ooo-rf7.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-10-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.557671
normalized-mps-manna81.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-haystacks-37.xml.mzn_AND_NODATA,1,1,0,1,0,7.573166
normalized-ooo-burch-dill-4-accl-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-10-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.536614
normalized-ortholatin-9.xml.mzn_AND_NODATA,1,0,0,1,0,6.33985
normalized-mps-red-timtab2.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-10-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.536612
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.32482
normalized-os-taillard-10-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.477022
normalized-os-taillard-10-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.548701
normalized-os-taillard-10-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.46317
normalized-os-taillard-10-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.422076
normalized-mps-red-ran6x43.xml.mzn_AND_NODATA,1,1,0,1,0,0.548387
normalized-ortholatin-7.xml.mzn_AND_NODATA,1,0,0,1,0,5.61471
normalized-os-taillard-10-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.440751
normalized-mps-red-ran14x18-1.xml.mzn_AND_NODATA,1,1,0,1,0,0.548387
normalized-ooo-tag8.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-10-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.495444
normalized-os-taillard-10-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.422091
normalized-os-taillard-10-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.592007
normalized-os-taillard-10-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.519738
normalized-ooo-burch-dill-3-accl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-10-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.374677
normalized-os-taillard-10-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.427219
normalized-geo50-20-d4-75-28_ext.xml.mzn_AND_NODATA,1,0.021173,0.978827,0.047619,0.952381,2.660964
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.499406
normalized-myciel6-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928
normalized-geo50-20-d4-75-35_ext.xml.mzn_AND_NODATA,1,0.021477,0.978523,0.047619,0.952381,2.660964
normalized-mps-red-lotfi.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-10-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.440754
normalized-os-taillard-15-105-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.97959
normalized-os-taillard-15-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.923798
normalized-os-taillard-10-95-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.393407
normalized-os-taillard-15-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.936423
normalized-os-taillard-15-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.967037
normalized-os-taillard-15-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.921252
normalized-mps-red-bienst1.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-10-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.460706
normalized-os-taillard-15-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.983421
normalized-os-taillard-10-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.51041
normalized-os-taillard-15-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.911519
normalized-ooo-rf8.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-ooo-tag8-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-15-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.8907
normalized-ooo-rf8-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-15-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.87425
normalized-os-taillard-15-105-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.981029
normalized-os-taillard-15-105-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.937927
normalized-os-taillard-15-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.908425
normalized-os-taillard-15-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.88701
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.9324
normalized-geo50-20-d4-75-56_ext.xml.mzn_AND_NODATA,1,0.021811,0.978189,0.047619,0.952381,2.660964
normalized-os-taillard-15-100-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.928362
normalized-os-taillard-4-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.530897
normalized-os-taillard-15-95-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.874785
normalized-os-taillard-4-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.593035
normalized-os-taillard-15-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.86186
normalized-os-taillard-4-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.47747
normalized-fischer-8-10-fair.xml.mzn_AND_NODATA,1,0.913194,0.086806,0.84281,0.15719,14.287785
normalized-os-taillard-5-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.797909
normalized-os-taillard-15-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.933911
normalized-os-taillard-15-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.884365
normalized-os-taillard-5-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.794624
normalized-os-taillard-15-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.841034
normalized-os-taillard-5-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.891738
normalized-os-taillard-5-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.77948
normalized-os-taillard-15-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.970433
normalized-os-taillard-4-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.54889
normalized-os-taillard-15-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.878522
normalized-os-taillard-10-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.414354
normalized-os-taillard-5-100-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.925306
normalized-os-taillard-5-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.83153
normalized-os-taillard-15-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.958739
normalized-os-taillard-4-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.374613
normalized-os-taillard-4-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.621573
normalized-os-taillard-5-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.922431
normalized-os-taillard-5-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.845871
normalized-os-taillard-15-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.858602
normalized-os-taillard-5-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.853842
normalized-os-taillard-5-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.975648
normalized-os-taillard-5-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.747427
normalized-os-taillard-5-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.875213
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.84295
normalized-os-taillard-5-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.79486
normalized-os-taillard-5-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.846083
normalized-os-taillard-5-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.806297
normalized-mps-red-bg512142.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fischer-7-12-fair.xml.mzn_AND_NODATA,1,0.913057,0.086943,0.842526,0.157474,14.287785
normalized-os-taillard-5-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.77948
normalized-os-taillard-7-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.213114
normalized-os-taillard-5-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.675925
normalized-os-taillard-7-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.228231
normalized-os-taillard-7-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.124331
normalized-os-taillard-15-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.955794
normalized-os-taillard-7-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.2038
normalized-os-taillard-5-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.938169
normalized-os-taillard-7-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.147389
normalized-os-taillard-7-100-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.073938
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.824831
normalized-fischer-9-9-fair.xml.mzn_AND_NODATA,1,0.913434,0.086566,0.84326,0.15674,14.287785
normalized-os-taillard-5-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.727982
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.917166
normalized-os-taillard-7-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.113712
normalized-os-taillard-5-105-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.828358
normalized-os-taillard-15-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,6.882774
normalized-os-taillard-7-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.16429
normalized-os-taillard-15-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.034483,0.965517,7.014449
normalized-geo50-20-d4-75-51_ext.xml.mzn_AND_NODATA,1,0.02136,0.97864,0.047619,0.952381,2.660964
normalized-os-taillard-7-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.137088
normalized-os-taillard-5-105-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.845871
normalized-os-taillard-7-105-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.235539
normalized-os-taillard-5-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.756278
normalized-mps-red-neos14.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-7-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.074013
normalized-os-taillard-5-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.894715
normalized-os-taillard-7-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.153048
normalized-os-taillard-7-95-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.087451
normalized-os-taillard-7-105-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.275257
normalized-p0548.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-5-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.872183
normalized-os-taillard-7-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.252007
normalized-os-taillard-7-105-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.194099
normalized-os-taillard-7-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.121925
normalized-os-taillard-7-95-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.139389
normalized-geo50-20-d4-75-53_ext.xml.mzn_AND_NODATA,1,0.021313,0.978687,0.047619,0.952381,2.660964
normalized-os-taillard-7-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.15529
normalized-os-taillard-7-95-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.178787
normalized-os-taillard-4-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.142857,0.857143,5.424222
normalized-os-taillard-5-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.880905
normalized-ooo-tag10-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-16-2.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-geo50-20-d4-75-41_ext.xml.mzn_AND_NODATA,1,0.020835,0.979165,0.047619,0.952381,2.660964
normalized-os-taillard-7-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.254032
normalized-ooo-tag10.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-geo50-20-d4-75-85_ext.xml.mzn_AND_NODATA,1,0.023325,0.976675,0.047619,0.952381,2.660964
normalized-geo50-20-d4-75-19_ext.xml.mzn_AND_NODATA,1,0.019725,0.980275,0.047619,0.952381,2.660964
normalized-par-16-2-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-haystacks-38.xml.mzn_AND_NODATA,1,1,0,1,0,7.625515
normalized-os-taillard-5-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.111111,0.888889,5.825556
normalized-os-taillard-7-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.098294
normalized-os-taillard-7-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.188665
normalized-os-taillard-7-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.162846
normalized-os-taillard-7-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.260882
normalized-ooo-rf9.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-7-95-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.02343
normalized-ooo-rf9-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fischer-10-9-fair.xml.mzn_AND_NODATA,1,0.91393,0.08607,0.84414,0.15586,14.287785
normalized-geo50-20-d4-75-55_ext.xml.mzn_AND_NODATA,1,0.020962,0.979038,0.047619,0.952381,2.660964
normalized-par-16-1.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-7-105-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.21234
normalized-os-taillard-7-105-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.184288
normalized-p2756.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-geo50-20-d4-75-99_ext.xml.mzn_AND_NODATA,1,0.024593,0.975407,0.047619,0.952381,2.660964
normalized-mps-red-UMTS.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-7-100-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.205928
normalized-os-taillard-7-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.076923,0.923077,6.172146
normalized-fischer-11-8-fair.xml.mzn_AND_NODATA,1,0.914043,0.085957,0.84436,0.15564,14.287785
normalized-par-32-2-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-16-3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-16-5-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-le-450-5a-5-ext.xml.mzn_AND_NODATA,1,0.073005,0.926995,0.166667,0.833333,1.660964
normalized-par-16-3-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-16-4-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-20-100-3.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.025641,0.974359,7.236533
normalized-geo50-20-d4-75-52_ext.xml.mzn_AND_NODATA,1,0.020383,0.979617,0.047619,0.952381,2.660964
normalized-os-taillard-20-100-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.025641,0.974359,7.2299
normalized-par-32-5-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-20-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.025641,0.974359,7.193346
normalized-os-taillard-20-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.025641,0.974359,7.252558
normalized-mps-air05.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-pigeon-cardinality-15-10.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-32-4-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-pigeon-cardinality-21-20.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-pigeon-cardinality-11-10.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-32-1-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-geo50-20-d4-75-63_ext.xml.mzn_AND_NODATA,1,0.020728,0.979272,0.047619,0.952381,2.660964
normalized-par-32-3-c.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-patat-02-small-5.xml.mzn_AND_NODATA,1,0.658405,0.329202,0.035261,0.964739,5.491853
normalized-pigeon-cardinality-31-30.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-patat-08-comp-14.xml.mzn_AND_NODATA,1,0.54742,0.27371,0.152207,0.847793,5.491853
normalized-os-taillard-20-100-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.025641,0.974359,7.224338
normalized-os-taillard-20-100-6.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.025641,0.974359,7.266897
normalized-mps-red-arki001.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-patat-02-small-4.xml.mzn_AND_NODATA,1,0.661943,0.330972,0.029674,0.970326,5.491853
normalized-pigeon-cardinality-41-40.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-pigeon-cardinality-25-20.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-pigeon-clauses-11-10.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-patat-02-small-3.xml.mzn_AND_NODATA,1,0.658099,0.329049,0.035537,0.964463,5.491853
normalized-pigeon-cardinality-51-50.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-patat-02-small-1.xml.mzn_AND_NODATA,1,0.658529,0.329265,0.042265,0.957735,5.491853
normalized-pigeon-cardinality-55-50.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-pigeon-cardinality-45-40.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-pigeon-cardinality-35-30.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-32-2.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-mps-red-air05.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-32-5.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-20-105-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.025641,0.974359,7.299776
normalized-pigeon-clauses-21-20.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-16-5.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-32-4.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-patat-08-comp-7.xml.mzn_AND_NODATA,1,0.619971,0.309986,0.058072,0.941928,5.491853
normalized-geo50-20-d4-75-12_ext.xml.mzn_AND_NODATA,1,0.018895,0.981105,0.047619,0.952381,2.660964
normalized-pigeon-clauses-25-20.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-mps-air04.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-os-taillard-20-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.025641,0.974359,7.20518
normalized-pigeon-cardinality-75-70.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-32-1.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-par-32-3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-pigeon-cardinality-71-70.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-patat-08-comp-8.xml.mzn_AND_NODATA,1,0.614512,0.307256,0.065125,0.934875,5.491853
normalized-pigeon-clauses-31-30.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-mps-air06.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-pigeons-14.xml.mzn_AND_NODATA,1,1,0,1,0,3.70044
normalized-os-taillard-20-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.025641,0.974359,7.163702
normalized-pigeons-20-ord.xml.mzn_AND_NODATA,1,1,0,1,0,4.247928
normalized-pigeons-18.xml.mzn_AND_NODATA,1,1,0,1,0,4.087463
normalized-pigeons-25.xml.mzn_AND_NODATA,1,1,0,1,0,4.584963
normalized-pigeons-15.xml.mzn_AND_NODATA,1,1,0,1,0,3.807355
normalized-pigeons-30.xml.mzn_AND_NODATA,1,1,0,1,0,4.857981
normalized-pigeons-40.xml.mzn_AND_NODATA,1,1,0,1,0,5.285402
