@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.0901,0.1414,0.1051,1.6062,0.2474
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.0022,0.1571,0.019,1.4304,0.7167
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0.0119,0.2155,0.0618,1.4844,0.3834
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0.0149,0.2016,0.061,1.6773,0.8363
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2125430099-013.cnf,1,0.0478,0.2328,0.092,0.7395,0.2862
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1889416016-07-UNSAT.cnf,1,0.0614,0.2649,0.1196,0.9848,0.32
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.0449,0.2331,0.0886,0.6865,0.2943
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.0222,0.1709,0.0308,1.0356,0.5122
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S914323646-060.cnf,1,0.0488,0.2338,0.0941,0.7095,0.2885
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.0222,0.1709,0.0308,1.0356,0.5122
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1279108477-06.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,1.008,0.0397
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1926673460-089.SATISFIABLE.cnf,1,0.0009,0.0469,0.0017,0.8282,0.0976
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0.0526,0.0192,0.2,1.9686,2.0992
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.0015,0.1011,0.0247,1.0303,2.6323
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1373941726-12.UNSAT.shuffled.cnf,1,0.0392,0.2303,0.0827,0.7121,0.3003
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0.4225,0.0131,0.4237,1.0258,0.0276
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.0014,0.05,0.0027,0.8312,0.1006
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,0.0467,0.2336,0.0928,0.7152,0.2915
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,0.0136,0.095,0.0516,1.4576,1.9561
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S1906521511-089.cnf,1,0.0399,0.2312,0.0842,0.7058,0.2618
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0.0548,0.1601,0.0598,1.2869,0.5458
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.0236,0.1894,0.0685,1.3268,0.9938
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.0215,0.1442,0.037,1.5502,1.273
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.0011,0.0404,0.1318,0.8012,2.1775
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0365,0.0605,0.0369,0.9762,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.015,0.145,0.081,1.7997,1.0653
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0046,0.0055,0.1166,0.5118,1.1287
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.4796,0.1806,0.4523,2.6103,1.235
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9955,0.0354
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.0239,0.1667,0.0486,1.7084,0.438
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.0009,0.1685,0.0142,1.3295,0.4772
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.0019,0.1563,0.0749,1.0639,0.6433
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1402143852-01.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0017,0.8407,0.0811
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.0225,0.1719,0.0308,1.0394,0.5097
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0478,0.2317,0.0916,0.6781,0.2807
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.0007,0.0176,0.1603,1.2202,2.2761
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.0465,0.2312,0.0914,0.7116,0.2976
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.1874,0.1944,0.1968,1.0941,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.2577,0.2208,0.2577,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.0128,0.141,0.0895,1.5938,0.9563
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.0036,0.1951,0.0207,1.4196,0.7789
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,0.0231,0.1274,0.077,1.7719,1.7579
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0,0.0133,0,0.2333,0.1761
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.0056,0.1615,0.0321,1.7444,0.7639
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,0.0785,0.0228,0.1946,1.9947,2.4239
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.012,0.163,0.032,1.4994,0.9001
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,0.0248,0.1309,0.0752,1.8022,1.4065
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0,0.0097,0.0089,0.5502,1.072
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.0446,0.2302,0.0868,0.6933,0.2726
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.0025,0.0105,0.1606,2.1041,0.6709
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.0005,0.0753,0.0247,1.2577,1.8009
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.0474,0.2336,0.0923,0.7125,0.2863
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.8304,0.101
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/480/unif-k3-r4.25-v480-c2040-S926047226-039.cnf,1,0.0408,0.2326,0.086,0.6468,0.2737
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1528023000-027.cnf,1,0.0452,0.2327,0.0875,0.6683,0.2747
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.0094,0.0621,0.1252,1.7266,0.8489
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.0036,0.0552,0.0592,1.5446,1.9356
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0.4939,0.0027,0.4943,1.3548,0.2775
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0.047,0.0969,0.0724,1.2508,2.8549
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0.0246,0.214,0.0606,1.3966,2.378
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0,0.0149,0,0.2507,0.1303
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0,0.0068,0,0.6752,0.0042
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9967,0.0459
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0047,0.0074,0.0176,1.1251,0.7349
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0,0.0082,0.0471,2.1453,0.6349
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.0009,0.0469,0.0016,0.8253,0.1075
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0,0.0042,0.0029,2.0236,0.6728
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0505,0.2315,0.0599,0.8703,0.9028
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0,0.0112,0.0001,1.0112,0.0398
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.0005,0.074,0.0352,1.3314,1.4201
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.024,0.1915,0.1099,1.6241,0.6485
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.0022,0.1761,0.0152,1.3711,0.4429
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.0231,0.1699,0.0312,1.0057,0.604
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.493,0.013,0.4527,1.0605,0.2994
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.0459,0.2301,0.0904,0.7353,0.2781
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.0049,0.1696,0.0159,1.3742,0.5839
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.0249,0.2025,0.0434,1.2071,0.8164
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,0.0015,0.05,0.0028,0.8277,0.1005
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0,0.0364,0.0571,1.2843,13.382
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.0039,0.1856,0.0168,1.3877,0.436
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0,0.0112,0.0001,0.9895,0.0348
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.4984,0.2134,0.4542,2.9444,3.9143
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.4938,0.0026,0.494,1.349,0.2016
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0215,0.2408,0.0329,1.132,0.7993
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.0225,0.172,0.0308,1.0398,0.5098
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.0051,0.1739,0.0159,1.3793,0.5444
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,0.0476,0.2338,0.0923,0.7022,0.2886
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.0047,0.176,0.0159,1.3813,0.5067
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.035,0.1566,0.0552,1.2759,3.34
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0.042,0.25,0.042,0.5623,0
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0,0.0047,0.0035,2.0877,0.6764
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0.0233,0.1978,0.0475,1.2407,1.6616
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.4996,0.0001,0.4992,0,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.0017,0.1589,0.0149,1.3441,0.6067
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.0028,0.178,0.0155,1.3751,0.4451
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1037473581-12.UNSAT.shuffled.cnf,1,0.0469,0.2297,0.0911,0.7681,0.3059
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.0473,0.2333,0.0924,0.7368,0.2941
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,0.019,0.0957,0.0591,1.373,2.272
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.0231,0.1699,0.0312,1.0062,0.6042
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.0509,0.2318,0.0918,0.6649,0.2626
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,0.0015,0.05,0.0028,0.8288,0.0992
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0009,0.047,0.0016,0.84,0.0882
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.0485,0.2302,0.0944,0.7408,0.3004
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.0083,0.0857,0.0706,1.6172,1.3074
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0.0249,0.21,0.0487,1.2385,1.7504
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.0005,0.0476,0.0877,1.0028,6.4535
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0.0135,0.1342,0.0718,1.8559,1.208
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,0.0242,0.1658,0.0497,1.7066,0.4849
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.0469,0.234,0.0914,0.6954,0.2901
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0.0246,0.1293,0.0791,1.7773,2.0667
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1337875718-086.cnf,1,0.0477,0.2335,0.0937,0.71,0.2826
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S981523907-072.cnf,1,0.0438,0.2321,0.089,0.6887,0.2798
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,0.0095,0.217,0.0231,1.3625,0.2498
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0.0001,0.0645,0.0455,1.2568,1.3995
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.0054,0.0056,0.1183,0.5228,1.1305
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.0548,0.1601,0.0598,1.2812,0.5437
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,0.0469,0.2316,0.0878,0.6911,0.2765
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,0,0.0112,0.0001,0.9842,0.0364
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,0.0015,0.05,0.0028,0.8216,0.1015
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.0217,0.2406,0.033,1.1271,0.8045
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0.0231,0.1833,0.043,1.2931,0.5336
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1880984131-087.cnf,1,0.0462,0.231,0.0957,0.7206,0.2899
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S814638510-058.cnf,1,0.0001,0.0118,0.0001,0.9957,0.0417
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,0,0.0169,0,0.263,0.1904
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp.cnf,1,0.0083,0.0855,0.0708,1.6173,1.3698
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,0.0262,0.0927,0.0853,2.0296,2.133
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.0555,0.241,0.1271,0.9602,0.4156
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9986,0.0397
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf,1,0.0847,0.2944,0.1531,1.1742,0.3495
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.4923,0.2249,0.4549,3.0185,4.1923
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1,0.0416,0.2249,0.0792,0.8537,0.2921
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,0.0415,0.2301,0.0849,0.7116,0.291
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.0001,0.0808,0.0181,1.5953,2.2027
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.0001,0.0983,0.0538,1.0571,1.2749
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.0127,0.2013,0.0309,1.4047,0.4809
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,0.0434,0.2308,0.0895,0.6907,0.2816
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S709804505-031-UNKNOWN.cnf,1,0.0466,0.2337,0.0912,0.7108,0.2867
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.4972,0.2135,0.4256,2.9945,4.4365
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,0.0112,0.0247,0.1508,1.5662,1.922
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0.0396,0.1325,0.1223,1.7604,0.5465
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S498187802-14.cnf,1,0.0001,0.0118,0.0001,1.0011,0.0357
SAT_Competition2009/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,1,0,0.0192,0,0.1068,0.1426
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,0.4604,0.5132,0.4604,1.0083,0.0825
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.2225,0.1661,0.2225,0,0
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,1.0027,0.0371
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1108,0.2995,0.1102,0.5582,0.0108
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.0216,0.2406,0.033,1.1426,0.7969
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,0.0306,0.2172,0.1686,1.5832,1.9942
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.0022,0.1761,0.0152,1.3711,0.4429
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0047,0.0074,0.0176,1.1251,0.7349
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S956671877-054.cnf,1,0.0461,0.232,0.093,0.6466,0.286
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,0.0387,0.2319,0.0832,0.6549,0.278
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.0136,0.1503,0.0148,1.0132,0.1983
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0,0.0095,0.0092,0.532,1.0705
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0,0.0012,0,0,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,0.375,0.0159,0.4018,2.6481,1.5058
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0.0515,0.0436,0.0517,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,0.0146,0.1169,0.0607,1.4415,1.3604
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.0007,0.0122,0.0866,1.1491,0.735
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1022834397-10.cnf,1,0.0014,0.05,0.0027,0.8337,0.1017
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,0.0031,0.1339,0.0703,1.5592,2.2199
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,0.0464,0.2309,0.0906,0.6967,0.2855
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1588170820-15.cnf,1,0.0453,0.2336,0.0919,0.707,0.2921
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.0231,0.1699,0.0312,1.0062,0.6042
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0.0043,0.1814,0.0165,1.3871,0.4687
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,0.0034,0.0641,0.0042,1.2762,0.0189
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.0231,0.1699,0.0312,1.0064,0.6044
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0.0056,0.073,0.0662,1.5974,1.5465
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,0.3059,0.4597,0.3022,0,0.1949
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.0225,0.172,0.0308,1.0398,0.5098
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,0.0011,0.0469,0.002,0.8333,0.1051
