@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1459690542-033.cnf,1,11.8219,0.0087,0.0087,0.0142,9.982,0.0085,78,86,78,69,78.1663,0.017,77.8358,70,86,0.0033
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S375588147-050.cnf,1,19.6391,0.0318,0.0318,0.0318,19.7593,0.0318,36,43,36,30,36.4691,0.0117,36.331,30,42,0.0284
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S539876024-03.SAT.shuffled.cnf,1,16.307,0.0061,0.0061,0.0102,13.8098,0.0061,110,120,110,100,110.092,0.012,109.933,100,120,0.0024
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1341479044-12.UNSAT.shuffled.cnf,1,26.168,0.0048,0.0048,0.0079,20.3444,0.0048,137,149,137,127,137.4,0.0097,137.08,126,148,0.0018
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1963731659-060.cnf,1,9.6671,0.0417,0.0417,0.0417,8.6876,0.0417,24,29,24,19,24.0511,0.0452,23.9947,19,29,0.0297
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1367181683-025.cnf,1,15.5485,0.0067,0.0067,0.0089,12.6436,0.0067,100,110,100,91,100.051,0.0131,100.356,91,110,0.0015
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,25.9754,0.0039,0.0039,0.0065,20.1491,0.0039,170,183,171,158,170.488,0.0079,170.672,158,183,0.0015
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S2088061175-062.cnf,1,686.4,0.0002,0.0002,0.0003,341.154,0.0002,3847,3878,3841,3799,3843.23,0.0003,3831.2,3809,3856,0
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1543261951-042.cnf,1,14.8002,0.0437,0.0437,0.0437,14.9658,0.0437,26,32,26,21,26.5372,0.0117,26.6314,21,32,0.0387
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,1225,0.0002,0.0002,0.0003,378.818,0.0002,4219,4321,4252.5,0,4232.91,0.0003,3208,4158,4262,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S380157195-014.SATISFIABLE.cnf,1,15.6855,0.007,0.007,0.0115,12.8542,0.0069,96,106,96,87,96.2404,0.0139,96.3867,87,106,0.0026
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1623694027-006.SATISFIABLE.cnf,1,9.4538,0.0875,0.0875,0.0875,9.3065,0.0875,14,17,14,10,13.7371,0.0111,13.8042,10,17,0.0801
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,13.4462,0.0088,0.0088,0.0117,11.2025,0.0087,76,84,76,68,75.9304,0.0172,75.8813,68,84,0.0034
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S141590207-13.SAT.shuffled.cnf,1,14.3128,0.0078,0.0078,0.0128,11.8337,0.0077,87,96,86,78,86.7557,0.0152,86.6139,78,96,0.0029
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,14.1311,0.0467,0.0467,0.0467,14.3702,0.0467,25,30,25,20,24.9348,0.0117,24.9199,20,30,0.0415
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S751835224-10.cnf,1,15.1239,0.0437,0.0437,0.0437,15.3071,0.0437,27,32,26,21,26.6804,0.0117,26.3921,22,32,0.0397
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf,1,13.5715,0.008,0.008,0.0104,11.2463,0.0078,85,93,85,76,84.6617,0.0158,84.7704,76,94,0.003
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S25157261-20-UNSAT.cnf,1,42.6024,0.0017,0.0017,0.004,32.9786,0.0011,373,392,372,353,373.791,0.0034,371.722,355,391,0.0002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,381.571,0.0002,0.0002,0.0004,279.538,0.0002,3202,3262,3209,3168,3193.31,0.0004,3210,3117,3245,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,8.7699,0.1,0.1,0.1,8.468,0.1,12,15,12,9,12.1018,0.0111,12.1559,9,15,0.0934
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S23858409-056.cnf,1,17.8072,0.0058,0.0058,0.0096,14.6375,0.0057,116,126,116,106,115.636,0.0116,115.65,105,126,0.0018
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,13.3946,0.0068,0.0068,0.009,11.0962,0.0067,100,109,99,90,99.619,0.0133,99.2827,90,109,0.0026
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S267191961-079.cnf,1,10.2768,0.0417,0.0417,0.0417,9.3036,0.0417,24,29,24,19,23.9126,0.0452,23.9398,19,29,0.0301
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1326039470-063.cnf,1,13.1898,0.0078,0.0078,0.0129,10.9071,0.0077,87,96,87,78,86.9318,0.0153,86.8249,78,96,0.003
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1229813320-044.cnf,1,17.1854,0.0065,0.0065,0.0107,14.0883,0.0064,104,113,103,94,103.441,0.0128,103.257,94,113,0.002
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1145101718-14.cnf,1,395.65,0.0003,0.0003,0.0006,162.538,0.0003,2131,2166,2116.5,2075,2126.19,0.0006,2017.3,2078,2156,0.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S2018484485-019.cnf,1,115.339,0.0008,0.0008,0.0013,75.065,0.0008,853,880,855,830,853.935,0.0016,855.2,828,882,0.0002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,1216,0.0001,0.0001,0.0002,1462.8,0.0001,8473,8541,8494,8494,8501.6,0.0002,8494,8442,8494,0
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1422217194-16.SAT.shuffled.cnf,1,12.8332,0.0086,0.0086,0.0114,10.65,0.0085,79,87,79,70,79.1129,0.0168,78.8551,71,87,0.0026
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1998470614-06.cnf,1,13.2864,0.05,0.05,0.05,13.4973,0.05,23,28,23,19,23.2444,0.0117,23.1458,19,28,0.0449
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S1326526519-03-SAT.cnf,1,70.5049,0.0006,0.0006,0.0017,67.2981,0.0004,993,1024,992,960,984.346,0.0013,990.097,955,1015,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,22.2297,0.0047,0.0047,0.0063,18.0285,0.0047,140,152,140,129,140.17,0.0094,140.282,129,152,0.0015
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S2014736708-037.SATISFIABLE.cnf,1,10.5065,0.0778,0.0778,0.0778,10.4639,0.0778,15,19,15,12,15.2746,0.0111,15.3927,12,19,0.0702
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1769448312-079.cnf,1,219.98,0.0005,0.0005,0.0009,98.1071,0.0005,1282,1325,1274,1241,1282.75,0.001,1250.71,1251,1312,0.0001
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1518709554-16.UNSAT.shuffled.cnf,1,24.048,0.0048,0.0048,0.0064,18.856,0.0048,139,150,139,128,139.055,0.0096,139.432,128,151,0.0015
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf,1,25.733,0.0048,0.0048,0.0095,20.2252,0.0048,138,150,139,127,138.394,0.0096,138.81,127,150,0.0018
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S722024572-014-UNKNOWN.cnf,1,71.0623,0.0013,0.0013,0.0025,48.65,0.0012,527,550,529,507,527.218,0.0026,525.802,504,546,0.0003
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,32.9642,0.0175,0.0175,0.0175,32.5642,0.0175,66,76,66,57,65.848,0.0117,66.202,57,74,0.0157
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S966455977-02-UNSAT.cnf,1,30.3146,0.0033,0.0033,0.0066,23.3083,0.0022,197,209,197,183,197.135,0.0066,196.636,184,210,0.0009
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1949086545-083.cnf,1,20.2517,0.0055,0.0055,0.0091,16.2221,0.0055,121,131,121,111,120.938,0.011,120.957,110,131,0.0004
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,14.957,0.0071,0.0071,0.0093,12.2915,0.007,95,104,95,86,95.1045,0.0138,95.1863,86,104,0.0016
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S120857050-04.cnf,1,13.3953,0.05,0.05,0.05,13.5374,0.05,23,28,23,19,23.2542,0.0117,23.1927,19,28,0.0458
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,12.6197,0.0079,0.0079,0.0104,10.6017,0.0078,85,94,85,77,85.3193,0.0157,85.1779,77,94,0.003
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,75.1538,0.0012,0.0012,0.002,53.7155,0.0012,533,557,536,512,532.54,0.0025,535.862,512,559,0.0005
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1,1476.5,0.0001,0.0001,0.0002,1387.4,0.0001,7388,7438,7377.5,7336,5928.4,0.0002,7377.5,0,7336,0
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1376493471-11.SAT.shuffled.cnf,1,10.2931,0.0417,0.0417,0.0417,9.3333,0.0417,24,29,24,19,23.8621,0.0451,23.8926,19,29,0.0313
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1517604033-06.UNSAT.shuffled.cnf,1,9.7301,0.0455,0.0455,0.0455,8.7782,0.0455,22,27,22,17,21.901,0.0456,21.9225,17,26,0.0354
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S882603971-022.cnf,1,59.5417,0.0045,0.0045,0.0045,48.4836,0.0045,212,224,210.5,197,210.361,0.0152,210.497,196,225,0.0033
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,66.53,0.004,0.004,0.004,54.9024,0.004,239,256,240,223,238.678,0.0137,240.533,226,258,0.0028
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,10.583,0.04,0.04,0.04,9.4876,0.04,25,30,25,20,24.8758,0.0452,24.8695,20,30,0.0316
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,18.0757,0.035,0.035,0.035,18.5761,0.035,33,39,33,27,32.9941,0.0117,32.852,27,39,0.0311
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,10.5823,0.04,0.04,0.04,9.4775,0.04,25,30,25,20,24.9337,0.0451,24.939,20,30,0.0327
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,27.553,0.0039,0.0039,0.0051,21.1747,0.0038,173,186,173,161,173.038,0.0077,173.471,160,186,0.0015
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S409751023-10.cnf,1,19.784,0.0318,0.0318,0.0318,20.1344,0.0318,36,42,36,30,36.2305,0.0117,36.4964,30,43,0.0287
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1736056721-032.cnf,1,9.3215,0.0455,0.0455,0.0455,8.3232,0.0455,22,27,22,18,22.066,0.0457,22.0516,18,27,0.0346
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,21.6034,0.028,0.028,0.028,22.3638,0.028,41,47,41,35,40.8812,0.0117,41.2137,35,48,0.0248
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1,961.5,0.0001,0.0001,0.0002,884.857,0.0001,6358,6372,6394,6376,6344.57,0.0002,6394,6302,6376,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S136987316-008.cnf,1,57.4116,0.0016,0.0016,0.0026,40.4347,0.0015,424,442,422,405,423.835,0.0032,423.523,405,446,0.0004
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S900957093-043.cnf,1,18.965,0.0061,0.0061,0.0101,15.2906,0.0061,109,119,109,100,109.007,0.0121,109.206,99,119,0.0024
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,1878.2,0.0002,0.0002,0.0003,351.9,0.0002,4270,4313,4248,0,4279.1,0.0003,3403.8,4258,4253,0
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1629945861-01-UNKNOWN.cnf,1,33.9017,0.0027,0.0027,0.0046,26.0972,0.0018,239,253,239,225,238.749,0.0054,239.23,225,254,0.0007
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S834811574-084.cnf,1,8.7787,0.1,0.1,0.1,8.506,0.1,12,15,12,9,12.1216,0.0111,12.0697,9,15,0.0913
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1895787950-064.cnf,1,8.2009,0.1077,0.1077,0.1077,7.7029,0.1077,11,14,11,8,11.3267,0.0111,11.374,8,15,0.0997
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S338979727-056-UNKNOWN.cnf,1,467.842,0.0003,0.0003,0.0006,223.68,0.0003,2118,2154,2132,2086,2037.48,0.0006,2025.68,2090,2175,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,8.5351,0.0556,0.0556,0.0556,7.6695,0.0556,18,22,18,14,18.0439,0.046,18.1326,14,22,0.0433
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,458.5,0.0002,0.0002,0.0004,270.625,0.0002,3200.5,3235,3196.5,3105,3196.38,0.0004,3195.88,3153,3230,0
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1970456972-046.cnf,1,38.0391,0.0071,0.0071,0.0071,31.3087,0.0071,134,146,134,124,134.35,0.0218,134.428,123,147,0.0049
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,22.5264,0.0048,0.0048,0.0079,17.7941,0.0048,139,150,139,128,139.193,0.0096,138.677,128,150,0.0011
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,8.7168,0.1,0.1,0.1,8.4674,0.1,12,15,12,9,12.1207,0.0111,12.1249,9,15,0.0896
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,19.824,0.0061,0.0061,0.0081,15.8526,0.0061,109,119,109,100,109.185,0.0119,109.164,99,119,0.0024
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S303265982-092-UNKNOWN.cnf,1,78.3128,0.0033,0.0033,0.0033,65.2113,0.0033,285,307,285,270,285.606,0.0117,285.678,269,303,0.0023
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1353769076-009.cnf,1,43.7222,0.0063,0.0063,0.0063,36.212,0.0063,153,165,153,140,152.807,0.0197,153.075,140,166,0.0046
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,13.8676,0.0286,0.0286,0.0286,12.5473,0.0286,35,41,35,29,34.6018,0.0428,34.6453,29,41,0.0212
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S268463339-081.cnf,1,317.278,0.0003,0.0003,0.0006,161.519,0.0003,2136,2173,2113.5,2065,2137.33,0.0006,1999.06,2108,2150,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,654.5,0.0001,0.0001,0.0002,514.2,0.0001,5317,5384,5298,5290,5316.4,0.0003,5298,5225,5290,0
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1253795703-015.cnf,1,49.3522,0.0056,0.0056,0.0056,39.5545,0.0056,171,186,173,159,171.131,0.0179,172.83,158,186,0.0037
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S183128297-005.SATISFIABLE.cnf,1,13.6943,0.0076,0.0076,0.0101,11.2796,0.0076,88,97,88,80,88.2774,0.0148,88.4557,80,97,0.0029
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,68.9393,0.004,0.004,0.004,54.9821,0.004,239,256,240,225,237.958,0.0137,239.87,223,258,0.0028
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1254315629-032.SATISFIABLE.cnf,1,9.6962,0.0875,0.0875,0.0875,9.5428,0.0875,13,17,14,10,13.6288,0.0111,13.7172,10,17,0.0772
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,57.0907,0.005,0.005,0.005,45.2045,0.005,191,205,190.5,176,192.133,0.0165,190.886,179,207,0.0036
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1841979702-078.cnf,1,13.6083,0.0082,0.0082,0.0108,11.4378,0.0081,82,91,82,74,82.3442,0.016,82.432,74,91,0.0031
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1096972624-15.cnf,1,16.6289,0.0389,0.0389,0.0389,16.8081,0.0389,30,36,29,24,30.0164,0.0117,29.5014,24,35,0.0355
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf,1,6.5527,0.1556,0.1556,0.1556,5.8238,0.1556,8,11,8,6,8.0578,0.011,8.1123,6,11,0.1421
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S660110840-06.cnf,1,21.0297,0.0292,0.0292,0.0292,21.4714,0.0292,40,46,39,34,39.8238,0.0117,39.8003,34,47,0.0259
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S856579407-15.cnf,1,245.781,0.0004,0.0004,0.0007,110.833,0.0004,1490.5,1514,1487.5,1454,1489.17,0.0009,1442.66,1453,1516,0.0001
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1438185261-13.cnf,1,385.933,0.0003,0.0003,0.0006,164.174,0.0003,2130,2181,2117,2063,2129.17,0.0006,1980.27,2085,2141,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,9.4632,0.0455,0.0455,0.0455,8.553,0.0455,22,27,22,18,22.0055,0.0456,21.9795,18,27,0.038
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,17.7402,0.035,0.035,0.035,18.3636,0.035,33,39,33,27,33.1723,0.0117,33.1066,27,40,0.0313
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S879514135-06.cnf,1,19.6715,0.0318,0.0318,0.0318,19.7259,0.0318,36.5,43,36,30,36.7027,0.0117,36.2706,30,43,0.0283
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1773173258-010.cnf,1,505.2,0.0002,0.0002,0.0003,539,0.0002,3822,3876,3825,3786,3480.82,0.0004,3833.4,3787,3863,0
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S787287513-16.cnf,1,21.0451,0.0292,0.0292,0.0292,21.5185,0.0292,40,46,40,34,39.7735,0.0117,39.7143,33,46,0.0258
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,1882,0.0001,0.0001,0.0001,3371.75,0.0001,10572.5,10573,10758,10758,7933.5,0.0001,10758,0,10758,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,7.7588,0.1167,0.1167,0.1167,7.3408,0.1167,10,13,10,8,10.492,0.011,10.4926,8,13,0.1056
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1939769766-11-SAT.cnf,1,29.3171,0.0021,0.0021,0.0056,24.3527,0.0014,310,326,310,293,309.464,0.0041,309.941,293,327,0.0002
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,26.1278,0.0233,0.0233,0.0233,26.016,0.0233,50,57,50,42,49.9315,0.0117,49.8564,43,58,0.0209
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S251010207-06.cnf,1,120.183,0.0008,0.0008,0.0015,75.6941,0.0008,854,878,848.5,827,854.953,0.0016,841.963,829,879,0.0001
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S108421787-03.SAT.shuffled.cnf,1,7.4735,0.1273,0.1273,0.1273,6.9172,0.1273,10,12,10,7,9.6533,0.011,9.6597,7,12,0.1175
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,8.472,0.1077,0.1077,0.1077,7.8891,0.1077,11,15,11,8,11.3128,0.0111,11.2501,8,14,0.0961
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1109841921-18.SAT.shuffled.cnf,1,10.6689,0.0385,0.0385,0.0385,9.6843,0.0385,26,31,26,21,25.9816,0.0449,25.9026,21,31,0.0285
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1629487320-053.cnf,1,168.686,0.0005,0.0005,0.001,102.492,0.0005,1283,1310,1268,1247,1280.98,0.001,1274.76,1247,1312,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1048138627-064.cnf,1,19.8249,0.0058,0.0058,0.0078,16.0176,0.0058,114,124,114,104,114.325,0.0114,114.086,104,124,0.0009
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S803029538-050.cnf,1,9.4127,0.0933,0.0933,0.0933,9.0763,0.0933,13,16,13,10,12.9847,0.0111,12.9186,10,16,0.0834
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1172889356-05.cnf,1,1236.17,0.0002,0.0002,0.0004,396.071,0.0002,4024.5,4090,4000.5,0,4030.79,0.0003,3344.83,3965,4021,0
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,42.1574,0.0009,0.0009,0.0033,38.2228,0.0006,694,723,699,673,695.918,0.0018,695.777,670,724,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1462223811-042.SATISFIABLE.cnf,1,12.5822,0.0077,0.0077,0.0102,10.6811,0.0076,88,97,87,79,87.6604,0.0151,87.4518,79,97,0.0029
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S219795104-099.cnf,1,321.111,0.0003,0.0003,0.0005,192.941,0.0003,2558,2610,2567,2543,2560.24,0.0005,2571.44,2492,2611,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,14.2537,0.0068,0.0068,0.0112,11.9147,0.0067,99,109,100,91,99.4716,0.0134,99.7268,90,109,0.0026
