@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S274221008-04.cnf,1,55.3806,0.005,0.005,0.005,43.9723,0.005,192,207,191,179,191.213,0.0165,190.717,177,205,0.0035,0.4785,1000,1000,41,43,0.074,0.0024,32,0.5855,35,55,28,0.0015,49,0.0066,0.001,0.001,20000,0.0872,0.0205,0.3581,0.05,0.0028,20000,74.8571,0.0018,0.0036,63.8485,88,1.0451,0.0869,0.0052,3,3.7284,0.0799,58.3043,57.7904,61.5333,0.2401,0.0978,3,0.0631,0.4522,2.8713,0.6499,3.0338,0.5334,50.65
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,19.4119,0.0052,0.0052,0.0068,15.5362,0.0051,129,141,130,119,129.514,0.0103,129.951,119,141,0.002,0.3107,600,585,3797,3792.125,0.0676,0.0727,3678,0.5585,3764,3937,3678,0.0456,3837,0.0118,0.0026,0.0263,2542,0.0667,0.0228,0.3048,0.2301,0.0882,2556,38.9918,0.0087,0.1223,38.9918,3937,0.8901,0.2864,0.1662,4,2.7082,0.2268,31.3071,32.6409,37.5723,0.0187,0.1062,4,0.1688,0.2844,2.3484,0.5864,3.2831,0.3669,29.0819
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S643238994-057-UNKNOWN.cnf,1,1001,0.0001,0.0001,0.0002,938,0.0001,6367,6405,6416,6386,6369.5,0.0002,6416,6313,6386,0,0.2239,30000,29224,5,5.2039,0.0066,0.0784,3,0.2527,3,9,2,0.0473,6,0.0003,0.0001,0.0283,125159,0.0063,0.0006,0.3777,0.2335,0.0921,126000,261,0.0002,0.1229,114.8,15,0.765,0.2941,0.1754,5.7778,2.7182,0.2272,77,80.954,92.2,0.4778,0.3469,6,0.1705,0.4069,2.3283,0.5877,3.3621,1.4926,55.4
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf,1,2682.25,0.0001,0.0001,0.0002,523.111,0.0001,5345,5387,5336,0,5349.44,0.0003,4014.5,5312,5361,0,0.2264,25000,24385,5,5.6011,0.6667,0.0797,3,0.2625,4,10,2,0.0471,7,0.0003,0.0001,0.0276,104311,0.007,0.0007,0.133,0.2338,0.0926,105000,179.5,0.0002,0.125,116.2857,15,1.32,0.2954,0.176,5.6144,2.7172,0.2282,75.3333,79.4498,95,0.446,0.3232,6,0.1723,1.4888,2.3292,0.5876,3.3742,0.2168,50.0909
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,22.4194,0.0051,0.0051,0.0084,17.747,0.0051,131,142,131,120,130.879,0.01,130.843,120,141,0.002,0.309,600,592,3768,3802.2857,0.0663,0.0749,3690,0.549,3702,3935,3690,0.0447,3926,0.0102,0.0025,0.0254,2548,0.0645,0.0212,0.3066,0.2323,0.0885,2556,35.8637,0.0059,0.1193,35.8637,3935,0.9166,0.2702,0.1726,4,2.6363,0.224,31.4986,32.4875,35.478,0.0251,0.0643,4,0.1676,0.3399,2.3,0.581,3.2968,0.3645,30.0643
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,41.3824,0.0067,0.0067,0.0067,34.8571,0.0067,145,157,143,131,144.732,0.0207,143.258,133,156,0.0045,0.4848,750,750,64,66.6832,0.0778,0.0024,50,0.6028,58,84,40,0.0015,72,0.0091,0.0012,0.001,15000,0.0666,0.0265,0.4094,0.05,0.0027,15000,60.9492,0.0023,0.0034,56.0862,137,1.0925,0.0774,0.005,3,3.6763,0.0786,51.0156,51.1916,53.4194,0.2472,0.0711,3,0.06,0.1729,2.8638,0.6516,3.0022,0.4281,46.4394
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2083146463-03.UNSAT.shuffled.cnf,1,21.3153,0.0056,0.0056,0.0093,17.3191,0.0056,119,130,119,109,119.133,0.0111,119.057,109,129,0.0021,0.3082,550,539,3897,3887.625,0.066,0.0746,3807,0.5671,3841,4012,3807,0.0416,3941,0.0111,0.0027,0.0229,2333,0.0711,0.0206,0.3291,0.231,0.0861,2343,34.3337,0.0069,0.1196,34.3337,4012,0.922,0.2795,0.1676,4,2.7033,0.224,28.8409,29.7175,31.2173,0.0163,0.0663,4,0.1632,0.2402,2.3025,0.5843,3.3091,0.3839,27.8329
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1858385213-060.cnf,1,7.7439,0.1167,0.1167,0.1167,7.3339,0.1167,10,13,10,8,10.4746,0.011,10.543,8,14,0.1043,0.693,60,60,4460,4480.6667,0.2173,0.0001,4439,0.7757,4447,4572,4439,0.0001,4515,0.1255,0.0079,0,5340,0.2156,0.011,1.8699,0.0112,0.0001,5340,23.1024,0.0109,0.0001,23.1024,4572,2.1224,0,0.0001,2,3.5974,0.0383,22.8095,22.7865,23.004,0.0107,0.0095,2,0.0291,0.2766,2.8628,0.6777,2.1573,0.4241,22.4554
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S799705985-049.cnf,1,16.6392,0.0063,0.0063,0.0103,13.4807,0.0062,108,118,108,98,107.881,0.0124,107.973,98,118,0.0024,0.3237,500,485,3830,3847.75,0.0727,0.078,3771,0.6549,3786,3957,3771,0.0482,3923,0.0147,0.0031,0.0273,2109,0.0732,0.0289,0.3501,0.23,0.0901,2125,30.8928,0.0095,0.1241,30.8928,3957,0.9423,0.2866,0.1661,4,2.6824,0.2368,27.4544,27.9007,30.8821,0.0181,0.0694,4,0.1695,0.2701,2.263,0.5857,3.3195,0.4105,25.1146
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1985172968-100.cnf,1,12.3121,0.0082,0.0082,0.0108,10.2576,0.0081,83,91,82,74,82.71,0.0159,82.417,74,91,0.0031,0.3356,380,371,3943,3939,0.0816,0.0787,3848,0.6205,3887,4070,3848,0.0523,4032,0.018,0.0041,0.0293,1608,0.0818,0.0354,0.3975,0.2307,0.0936,1615,26.5889,0.0112,0.1225,26.5889,4070,0.9615,0.2882,0.1784,4,2.722,0.2314,23.373,23.5099,25.8398,0.0189,0.0772,4,0.185,0.38,2.3261,0.5894,3.3382,0.3944,20.8134
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1442480583-017.cnf,1,62.2404,0.0015,0.0015,0.0025,42.7806,0.0015,429,449,429,408,429.288,0.0031,428.071,409,446,0.0004,0.2688,2000,1964,142,153.1111,0.0349,0.0769,121,0.4013,131,180,90,0.0456,153,0.0038,0.0008,0.028,8363,0.0367,0.0077,0.1481,0.2348,0.0917,8400,40.9676,0.0018,0.1246,34.6603,419,0.7231,0.2883,0.1767,4.7922,2.6972,0.2222,31.7754,32.0531,33.0938,0.3245,0.07,5,0.1721,0.2052,2.2907,0.5868,3.3293,0.2942,29.7308
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S1989329161-018.cnf,1,599,0.0002,0.0002,0.0004,281.375,0.0002,3399,3451,3372.5,0,3401.5,0.0004,2963.62,3352,3433,0,0.2365,16000,15565,9,9.8227,0.4042,0.0795,6,0.2808,7,15,4,0.0469,11,0.0006,0.0001,0.0281,66670,0.0125,0.0012,0.0833,0.2335,0.0924,67200,95.8571,0.0003,0.1239,80.5714,25,0.7138,0.2965,0.1742,5.121,2.7249,0.2281,61.6667,62.5155,71,0.3897,0.2073,6,0.1727,0.8981,2.33,0.5877,3.3675,0.1688,45.9286
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,7.8465,0.1167,0.1167,0.1167,7.4667,0.1167,10,13,10,8,10.5247,0.011,10.4865,8,13,0.1086,0.6917,60,60,4496,4507.8,0.2197,0.0001,4447,0.767,4471,4599,4447,0,4526,0.1264,0.0069,0,5340,0.218,0.011,1.8863,0.0112,0.0001,5340,22.8034,0.0096,0.0001,22.8034,4599,2.1268,0,0.0001,2,3.6985,0.0294,22.6569,22.6799,22.7562,0.0117,0.0039,2,0.0205,0.2713,2.8364,0.673,1.9306,0.4221,22.5676
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S461794864-15.SAT.shuffled.cnf,1,8.5047,0.1077,0.1077,0.1077,8.0207,0.1077,11,14,11,8,11.293,0.0111,11.3004,8,14,0.0968,0.686,65,65,4438,4467.1667,0.212,0.0001,4411,0.7665,4425,4602,4411,0,4500,0.1193,0.0065,0,5785,0.2127,0.0111,1.8467,0.0112,0.0001,5785,24.5741,0.0083,0.0001,24.5741,4602,2.1089,0,0.0001,2,3.7663,0.031,24.278,24.1973,24.3133,0.0149,0.009,2,0.0232,0.2649,2.8755,0.6796,2.0194,0.4172,23.9187
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,7.7645,0.1167,0.1167,0.1167,7.437,0.1167,10,13,10,8,10.4508,0.011,10.4631,8,14,0.1064,0.6905,60,60,4517,4493.8333,0.221,0.0001,4436,0.769,4439,4588,4436,0,4525,0.1255,0.0074,0,5340,0.2181,0.011,1.8957,0.0112,0.0001,5340,23.0636,0.0101,0.0001,23.0636,4588,2.1175,0,0.0001,2,3.7534,0.0386,22.6422,22.6771,22.6614,0.0122,0.0079,2,0.0271,0.2816,2.9505,0.6823,2.1942,0.4194,22.5249
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1912687159-077.cnf,1,12.865,0.0081,0.0081,0.0107,10.8727,0.008,83,92,83,75,83.2241,0.0157,83.4488,75,92,0.0012,0.3323,380,374,3954,3952.2857,0.08,0.0762,3811,0.5887,3901,4065,3811,0.0425,4044,0.0174,0.0042,0.0231,1609,0.0812,0.0329,0.3828,0.2324,0.0878,1615,26.6408,0.0106,0.1149,26.6408,4065,0.9432,0.2884,0.1663,4.008,2.7012,0.2291,22.7628,23.565,26.4033,0.0201,0.0838,5,0.1728,0.3543,2.3139,0.5843,3.3331,0.3907,21.1705
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,53.5361,0.005,0.005,0.005,43.5876,0.005,193,208,191,177,192.201,0.0165,191.371,177,204,0.0036,0.4785,1000,1000,42,43,0.0547,0.0024,32,0.5905,37,54,29,0.0016,48,0.0069,0.001,0.001,20000,0.0609,0.021,0.3367,0.05,0.0028,20000,69.2759,0.0017,0.0036,65.5405,74,1.0393,0.0857,0.0052,3,3.7113,0.0831,56.4,56.9012,60.6458,0.2006,0.0991,3,0.0642,0.1539,2.8547,0.6513,3.0562,0.4046,49.9762
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1298256564-085.UNKNOWN.cnf,1,24.7391,0.0047,0.0047,0.0078,19.508,0.0047,142,152,141,130,141.409,0.0093,141.653,130,153,0.0018,0.306,650,641,3763,3777.75,0.0633,0.0737,3578,0.5468,3706,4027,3578,0.0452,3917,0.0098,0.0023,0.0271,2760,0.0656,0.0199,0.2924,0.2322,0.0862,2769,39.2527,0.0051,0.1158,39.2527,4027,0.8893,0.2722,0.1615,4.0031,2.6432,0.2247,33.8508,34.59,38.1112,0.0351,0.0737,5,0.1638,0.2217,2.2809,0.5818,3.313,0.3687,31.0862
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,12.8521,0.0333,0.0333,0.0333,11.7006,0.0333,29,35,29,24,29.5283,0.0438,29.5928,24,35,0.0263,0.5423,150,150,4123,4137.8571,0.1435,0.0014,4072,0.7037,4074,4259,4072,0.001,4225,0.0407,0.0062,0.0007,3195,0.1408,0.046,1.0054,0.0469,0.0017,3195,33.464,0.011,0.0022,33.464,4259,1.474,0.0242,0.0034,3,3.5486,0.0757,31.4988,31.5972,32.7715,0.0168,0.0394,3,0.0598,0.2573,2.8393,0.6516,2.9177,0.43,29.9544
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S603077945-019.cnf,1,8.708,0.1,0.1,0.1,8.4082,0.1,12,16,12,9,12.1199,0.0111,12.1107,9,15,0.0904,0.679,70,70,4436,4463,0.2054,0.0001,4395,0.7545,4420,4608,4395,0,4498,0.1093,0.0065,0,6230,0.2067,0.0111,1.7991,0.0112,0.0001,6230,25.7984,0.0088,0.0001,25.7984,4608,2.034,0,0.0001,2,3.6754,0.0296,25.6397,25.5807,25.7572,0.0162,0.0073,2,0.0192,0.2662,3.1405,0.6843,1.8829,0.4272,25.2428
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S541865505-057.cnf,1,13.3823,0.05,0.05,0.05,13.4909,0.05,23,28,23,19,23.3883,0.0117,23.4174,19,28,0.0448,0.6458,140,140,4146,4193.4,0.1596,0.0001,4034,0.7483,4113,4343,4034,0.0001,4331,0.0543,0.0031,0.0001,11900,0.1567,0.0117,1.4518,0.0118,0.0001,11900,44.7651,0.0043,0.0001,44.7651,4343,1.7126,0,0.0002,2,4.1616,0.0329,43.6629,43.9758,44.6911,0.0293,0.0142,2,0.0219,0.2204,3.098,0.6754,2.0561,0.4247,43.3382
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S64317265-01-SAT.cnf,1,27.7088,0.002,0.002,0.0041,24.9925,0.0014,314,332,314,298,314.533,0.0039,314.637,299,332,0.0002,0.2605,1665,1466,985,1101.6471,0.0576,0.144,780,0.4945,853,1952,776,0.0888,1118,0.0077,0.001,0.0482,4923,0.0411,0.0154,0.1693,0.2978,0.1557,5177,41.5435,0.0043,0.2092,40.5796,2022,0.662,0.3779,0.2748,5.0464,2.5731,0.2653,28.948,30.4424,30.0464,0.3307,0.1482,6,0.2005,0.4793,2.203,0.706,3.0213,0.3123,26.9861
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S82160031-050.SATISFIABLE.cnf,1,13.7459,0.0286,0.0286,0.0286,12.4318,0.0286,35,41,35,29,34.7847,0.0427,34.6716,29,41,0.0212,0.5349,175,175,4113,4110.75,0.1346,0.0016,4011,0.7237,4058,4276,4011,0.0009,4174,0.0365,0.0053,0.0006,3727,0.1353,0.0453,0.9244,0.047,0.0019,3727,37.4532,0.0083,0.0025,37.4532,4276,1.4384,0.0292,0.0031,3,3.5734,0.0835,36.0267,35.8092,37.1497,0.0192,0.0327,3,0.0621,0.248,2.8542,0.6604,3.0003,0.4335,33.8938
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1,1085.67,0.0001,0.0001,0.0003,2259.86,0.0001,5308,5350,5350,5323,4544.86,0.0003,5376.33,0,5350,0,0.2162,25000,24387,6,6.8315,0.0131,0.0799,3,0.2649,5,12,2,0.0474,8,0.0004,0.0001,0.0282,104354,0.4411,0.0008,1.2484,0.2337,0.093,105000,166.5,0.0002,0.125,106.5,15,0.8958,0.2937,0.1768,5.4744,2.7159,0.2286,71.5,75.5061,85.8333,0.4466,0.292,6,0.1717,0.7689,2.3315,0.5874,3.374,2.3849,50.8889
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1826381479-08.cnf,1,453.286,0.0002,0.0002,0.0003,266.4,0.0002,3407,3479,3396,3346,3417.93,0.0004,3397.43,3357,3426,0,0.224,16000,15623,9,10.1082,0.0148,0.0792,6,0.2875,7,16,4,0.0476,12,0.0005,0.0001,0.028,66822,0.014,0.001,0.0846,0.2338,0.0927,67200,125.25,0.0003,0.1248,81.5714,26,0.5947,0.2897,0.1764,5.0773,2.702,0.2281,62.2727,63.7028,72.2,0.3992,0.2278,6,0.1714,0.2465,2.3233,0.5866,3.362,0.1956,47.1818
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S971556279-001-UNKNOWN.cnf,1,107.203,0.0025,0.0025,0.0025,83.2581,0.0025,389,402,383,361,382.301,0.0091,380.643,362,406,0.0016,0.4563,2000,2000,16,18.0491,0.0955,0.0023,13,0.5489,15,26,10,0.0015,20,0.0036,0.0005,0.001,40000,0.1142,0.0127,0.2524,0.05,0.0028,40000,108.619,0.0009,0.0035,86.6,36,0.9645,0.0928,0.0052,3,3.7173,0.0788,73,72.9491,80.5833,0.2925,0.1467,3,0.0612,0.1857,2.8574,0.6514,3.0117,1.0099,58.5
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S617358728-082.cnf,1,16.2228,0.0067,0.0067,0.0089,13.1483,0.0067,100,110,100,91,99.886,0.0132,100.035,90,110,0.0026,0.3251,460,450,3906,3908,0.0754,0.0733,3839,0.5629,3871,4027,3839,0.0424,3953,0.0123,0.0033,0.0267,1945,0.0757,0.0242,0.3513,0.2314,0.0853,1955,29.3866,0.0087,0.1143,29.3866,4027,0.931,0.2712,0.1606,4,2.6722,0.2208,26.1487,26.6758,28.7169,0.0146,0.0582,4,0.1619,0.3091,2.321,0.5848,3.3058,0.3744,24.6837
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S714125262-017.cnf,1,13.7195,0.0079,0.0079,0.013,11.3581,0.0078,86,94,85,77,85.5188,0.0156,85.4937,77,94,0.003,0.3355,400,385,3923,3955.5714,0.0796,0.0788,3863,0.576,3868,4134,3863,0.0453,4086,0.0173,0.0038,0.0287,1681,0.0787,0.0357,0.3989,0.229,0.0946,1700,26.0854,0.0083,0.127,26.0854,4134,0.9915,0.2866,0.182,4,2.7286,0.2375,23.6339,24.0724,25.9335,0.0255,0.0546,4,0.174,0.2749,2.3009,0.5969,3.3367,0.3951,22.3905
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S1752604460-10.SAT.shuffled.cnf,1,13.9406,0.0079,0.0079,0.0129,11.572,0.0077,86,94,86,77,85.9851,0.0154,86.1687,78,95,0.0035,0.3331,400,388,3933,3929.5714,0.0785,0.0798,3846,0.5881,3852,4064,3846,0.0447,3963,0.0201,0.0037,0.0263,1692,0.0776,0.0372,0.387,0.2293,0.0942,1704,25.8264,0.0083,0.1301,25.8264,4064,0.9874,0.3016,0.1836,4,2.7404,0.2335,23.0768,23.5136,25.5834,0.0177,0.0629,4,0.1783,0.2958,2.2941,0.5888,3.3815,0.3931,21.701
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,7.9344,0.05,0.05,0.05,7.0279,0.05,20,25,20,16,20.3071,0.0458,20.2635,16,25,0.0399,0.5692,100,100,4252,4282.625,0.1681,0.0017,4207,0.7085,4247,4396,4207,0.0011,4341,0.0606,0.01,0.0009,2130,0.17,0.0465,1.1821,0.0469,0.0021,2130,25.3549,0.0164,0.0026,25.3549,4396,1.6149,0.0137,0.0039,2.697,3.4873,0.0996,23.5055,23.4231,23.7566,0.0146,0.0378,3,0.0672,0.3256,2.7488,0.6472,3.0448,0.4362,22.2676
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1545977164-16-SAT.cnf,1,49.525,0.0009,0.0009,0.0025,43.4406,0.0006,680.5,705,682,658,680.535,0.0019,680.175,658,710,0.0001,0.205,4500,3256,1833,1778.5556,0.0771,0.1691,984,0.4323,1762,2301,984,0.1028,2034,0.0036,0.0004,0.0587,10208,0.0271,0.0078,0.1102,0.319,0.1836,12014,45.4465,0.0016,0.2466,45.4465,2301,0.5676,0.4606,0.3134,5.753,2.6348,0.2894,42.0136,40.4979,43.0065,0.2207,0.1045,7,0.2122,0.3917,2.1526,0.7617,3.0305,0.2782,31.7802
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S28271012-055.cnf,1,19.2714,0.0055,0.0055,0.0073,15.7295,0.0055,120,131,121,110,120.346,0.011,120.674,110,131,0.0017,0.3178,560,548,3832,3833.625,0.0673,0.078,3757,0.5779,3775,3979,3757,0.0452,3882,0.011,0.0027,0.0265,2368,0.071,0.0215,0.3185,0.2314,0.0928,2380,37.7431,0.0068,0.127,37.7431,3979,0.9177,0.2856,0.1807,4,2.7133,0.2376,30.7505,31.9294,36.3825,0.0181,0.0962,4,0.1728,0.2545,2.3133,0.5854,3.3231,0.3824,28.6592
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf,1,8.0533,0.0556,0.0556,0.0556,7.1572,0.0556,18,22,18,14,18.1378,0.046,18.2211,14,22,0.0396,0.5739,90,90,4328,4343.625,0.1748,0.0014,4288,0.7132,4316,4474,4288,0.001,4362,0.0662,0.011,0.0007,1917,0.1775,0.0464,1.2484,0.0469,0.0018,1917,22.964,0.0167,0.0022,22.964,4474,1.6447,0.0106,0.0033,2.5506,3.3934,0.0812,21.7263,21.6666,22.3815,0.0125,0.0304,3,0.0592,0.3004,2.8694,0.6389,2.8208,0.4295,20.8825
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1,84.0944,0.0033,0.0033,0.0033,63.1689,0.0033,286,303,287,265,286.838,0.0117,284.464,271,302,0.0024,0.4669,1500,1500,24,24.6943,0.0826,0.0023,18,0.5647,21,32,13,0.0014,28,0.0044,0.0006,0.001,30000,0.0486,0.0151,0.2712,0.05,0.0027,30000,93.8824,0.0011,0.0035,76,47,1.0114,0.0898,0.0051,3,3.7067,0.0793,66.1786,66.2823,72.1739,0.247,0.1312,3,0.0584,0.5151,2.8779,0.653,3.0003,0.381,55.1154
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1739132237-05.cnf,1,20.5624,0.0292,0.0292,0.0292,21.2582,0.0292,40,47,40,34,39.9914,0.0117,39.7369,33,46,0.0264,0.621,240,240,227,265.4545,0.1216,0.0001,193,0.7316,206,300,168,0.0001,251,0.0329,0.0019,0.0001,20400,0.1356,0.0117,1.2039,0.0118,0.0001,20400,60.0638,0.0026,0.0001,51.2326,1081,1.5219,0,0.0002,2,4.337,0.0364,48.0074,48.7361,49.79,0.5868,0.0579,2,0.0281,0.1917,3.1721,0.685,2.2076,0.4172,46.4772
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1299985238-16.cnf,1,1115.2,0.0002,0.0002,0.0003,366.556,0.0002,4033,4127,4030,0,4044.56,0.0003,3220,3963,4055,0,0.2263,19000,18499,8,8.1694,0.5592,0.0787,5,0.2883,6,12,3,0.0466,10,0.0004,0.0001,0.0273,79239,0.0138,0.0009,0.1018,0.2335,0.0924,79800,122,0.0003,0.1248,86.6,21,0.9363,0.2946,0.1767,5.3343,2.7224,0.2266,62.6667,64.7068,75.6667,0.3989,0.2698,6,0.1716,1.1808,2.3359,0.588,3.3763,0.2216,42.8571
