@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC

@DATA
composed-25-1-2-7_ext.xml.minion.gz,1,224,0.424242,33,33,33,0.060606,0.060606,224,0.393939,13.575758,0.411387,0.661122,0.484848,0.515152,47,0.749308,198.90625,161,676,10,0.575758,13.575758,0.145047,10,144,152,10,0.887974,13.5,0.151515,16.125,10,8.473684,4.786536,65,21.5625,16,80.8,10,17,0.790491,26.376434,19,10,0.218855,5,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-2-8_ext.xml.minion.gz,1,224,0.424242,33,33,33,0.060606,0.060606,224,0.363636,13.575758,0.411387,0.67409,0.484848,0.575758,51,0.749308,198.1875,161,666,10,0.606061,13.575758,0.147519,10,144,153,10,0.884766,13.789474,0.121212,15.941176,10,7.722222,4.868142,62,21.588235,16,80.833333,10,19,0.788629,26.49154,20,10,0.208754,4,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-2-9_ext.xml.minion.gz,1,224,0.424242,33,33,33,0.060606,0.060606,224,0.393939,13.575758,0.411387,0.667431,0.484848,0.545455,46,0.749308,198.473214,159,680,10,0.606061,13.575758,0.149952,10,145,152,10,0.886041,13.666667,0.151515,16.263158,10,6.4375,4.948402,67,21.166667,16,80.5,10,18,0.788797,26.500954,20,10,0.225589,5,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-0_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.424242,15.878788,0.481175,0.555803,0.515152,0.484848,37,0.73923,176.133588,159,677,10,0.666667,15.878788,0.115994,10,139,147,10,0.672266,12.65,0.212121,15.1,10,7.222222,3.82779,69,22.388889,17,60.25,10,16,0.567308,19.927844,22,10,0.232323,7,14,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-1_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.393939,15.878788,0.481175,0.568,0.484848,0.545455,39,0.73923,176.965649,158,674,10,0.727273,15.878788,0.131297,10,138,149,10,0.675441,12.611111,0.181818,15.285714,10,7.904762,4.332804,54,22.066667,16,53.5,10,18,0.535501,19.777616,24,10,0.181818,6,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-2_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.363636,15.878788,0.481175,0.558631,0.484848,0.575758,39,0.73923,176.541985,158,669,10,0.757576,15.878788,0.127207,10,137,148,10,0.673824,13,0.212121,15.333333,10,8.333333,4.197817,67,19.636364,16,46.714286,10,19,0.523588,19.644645,25,10,0.225589,7,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-3_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.393939,15.878788,0.481175,0.550562,0.515152,0.545455,40,0.73923,176.816794,159,675,10,0.636364,15.878788,0.114058,10,140,148,10,0.674873,13.071429,0.242424,15.066667,10,8.35,3.763924,74,21,17,49.3,10,18,0.530967,19.659154,21,10,0.249158,8,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-4_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.363636,15.878788,0.481175,0.54616,0.515152,0.515152,37,0.73923,177.557252,159,675,10,0.666667,15.878788,0.118838,10,140,149,10,0.677699,12.941176,0.242424,15.2,10,7.846154,3.921638,65,20.25,17,58.75,10,17,0.54414,19.726131,22,10,0.218855,8,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-5_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.363636,15.878788,0.481175,0.55894,0.484848,0.545455,36,0.73923,177.125954,159,673,10,0.666667,15.878788,0.118368,10,140,149,10,0.676053,12.818182,0.272727,15.25,10,7.571429,3.906153,66,20.454545,16,47,10,18,0.515619,19.48836,22,10,0.222222,9,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-6_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.363636,15.878788,0.481175,0.566287,0.515152,0.515152,35,0.73923,177.301527,159,670,10,0.666667,15.878788,0.118133,10,140,150,10,0.676723,12.761905,0.242424,15.125,10,7.933333,3.898388,67,20.176471,17,52.555556,10,17,0.552586,19.701985,22,10,0.225589,8,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-7_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.393939,15.878788,0.481175,0.569049,0.515152,0.515152,40,0.73923,177.458015,159,676,10,0.666667,15.878788,0.120696,10,138,148,10,0.677321,12.777778,0.181818,15.235294,10,8.125,3.982976,77,20.222222,17,75.833333,10,17,0.6318,20.145051,22,10,0.259259,6,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-8_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.363636,15.878788,0.481175,0.560348,0.515152,0.575758,40,0.73923,176.553435,159,666,10,0.69697,15.878788,0.126768,10,138,150,10,0.673868,12.954545,0.242424,15.25,10,7.666667,4.183355,70,20.6,17,46.272727,10,19,0.522935,19.608247,23,10,0.23569,8,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-40-9_ext.xml.minion.gz,1,262,0.496212,33,33,33,0.060606,0.060606,262,0.393939,15.878788,0.481175,0.557759,0.515152,0.545455,39,0.73923,176.977099,157,680,10,0.69697,15.878788,0.122527,10,139,149,10,0.675485,12.882353,0.242424,15.375,10,6.4375,4.043383,65,20.777778,17,51.5,10,18,0.531055,19.615086,23,10,0.218855,8,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-0_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.424242,18.30303,0.554637,0.581501,0.575758,0.575758,35,0.730939,159.291391,157,677,10,0.727273,18.30303,0.089361,10,58,145,10,0.527455,11.809524,0.363636,14.347826,10,7.222222,2.948907,64,19.214286,19,35.533333,10,19,0.392488,16.587104,24,10,0.215488,12,14,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-1_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.424242,18.30303,0.554637,0.608253,0.545455,0.575758,37,0.730939,160.122517,156,674,10,0.787879,18.30303,0.11736,10,60,146,10,0.530207,12.117647,0.333333,14.434783,10,6.692308,3.872865,63,19.533333,18,36.4,10,19,0.381167,16.584771,26,10,0.212121,11,14,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-2_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.424242,18.30303,0.554637,0.588095,0.575758,0.575758,28,0.730939,159.731788,156,669,10,0.787879,18.30303,0.101052,10,61,145,10,0.528913,12.153846,0.363636,14.45,10,7.9,3.33471,81,17.833333,19,38.230769,10,19,0.393031,16.584616,26,10,0.272727,12,14,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-3_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.454545,18.30303,0.554637,0.596033,0.575758,0.575758,37,0.730939,160.07947,156,675,10,0.727273,18.30303,0.090598,10,60,146,10,0.530064,12.263158,0.30303,14.157895,10,7.26087,2.989728,97,18.142857,19,42.3,10,19,0.397897,16.662227,24,10,0.326599,10,15,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-4_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.393939,18.30303,0.554637,0.585685,0.545455,0.515152,37,0.730939,160.725166,157,675,10,0.787879,18.30303,0.099665,10,62,147,10,0.532203,12.222222,0.363636,14.5,10,7.6,3.288961,76,18.882353,18,37.166667,10,17,0.372429,16.564153,26,10,0.255892,12,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-5_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.393939,18.30303,0.554637,0.586212,0.545455,0.545455,31,0.730939,159.990066,157,673,10,0.757576,18.30303,0.09826,10,60,146,10,0.529768,12.181818,0.333333,14.227273,10,6.941176,3.242566,77,18.764706,18,35.1875,10,18,0.38278,16.52604,25,10,0.259259,11,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-6_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.424242,18.30303,0.554637,0.586212,0.545455,0.515152,35,0.730939,160.764901,157,670,10,0.787879,18.30303,0.095386,10,61,148,10,0.532334,12.192308,0.363636,14.166667,10,7.588235,3.147725,72,18.529412,18,38.923077,10,17,0.389058,16.512886,26,10,0.242424,12,14,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-7_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.424242,18.30303,0.554637,0.588976,0.575758,0.515152,39,0.730939,160.480132,158,676,10,0.727273,18.30303,0.09121,10,61,146,10,0.531391,12.117647,0.363636,14.52381,10,7.642857,3.009932,73,18.2,19,41.583333,10,17,0.408774,16.587851,24,10,0.245791,12,14,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-8_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.393939,18.30303,0.554637,0.576743,0.575758,0.575758,37,0.730939,159.857616,157,666,10,0.69697,18.30303,0.095386,10,59,146,10,0.52933,12.285714,0.363636,14.217391,10,7.142857,3.147725,61,18.764706,19,34.125,10,19,0.385691,16.517686,23,10,0.205387,12,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-25-1-80-9_ext.xml.minion.gz,1,302,0.57197,33,33,33,0.060606,0.060606,302,0.393939,18.30303,0.554637,0.582989,0.575758,0.545455,39,0.730939,160.086093,155,680,10,0.727273,18.30303,0.092121,10,60,147,10,0.530086,12.315789,0.333333,14.315789,10,6.4375,3.039985,70,19.368421,19,34.214286,10,18,0.377564,16.502046,24,10,0.23569,11,13,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-0_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.13253,15.036145,0.181158,0.262333,0.180723,0.228916,48,0.713651,166.641026,158,668,10,0.289157,15.036145,0.052681,10,142,150,10,0.267053,13.3,0.048193,15.307692,10,6,4.372548,55,17.8,15,77.75,10,19,0.741992,19.609989,24,10,0.073628,4,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-1_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.13253,15.036145,0.181158,0.269018,0.180723,0.289157,37,0.713651,167.740385,159,668,10,0.301205,15.036145,0.058978,10,144,152,10,0.268815,13.375,0.048193,15.428571,10,6.153846,4.895156,62,17.733333,15,82.25,10,24,0.746379,19.630041,25,10,0.082999,4,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-2_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.13253,15.036145,0.181158,0.268823,0.192771,0.277108,48,0.713651,167.009615,158,671,10,0.277108,15.036145,0.052348,10,142,150,10,0.267644,13.421053,0.048193,15.352941,10,6,4.344906,64,17.5625,16,83,10,23,0.743178,19.617289,23,10,0.085676,4,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-3_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.144578,15.036145,0.181158,0.254974,0.192771,0.253012,49,0.713651,167.424679,158,679,10,0.277108,15.036145,0.052979,10,144,150,10,0.268309,13.166667,0.048193,15.333333,10,6.8,4.397277,66,17.769231,16,83,10,21,0.739923,19.586155,23,10,0.088353,4,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-4_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.144578,15.036145,0.181158,0.261224,0.180723,0.228916,55,0.713651,167.706731,158,684,10,0.325301,15.036145,0.055368,10,143,150,10,0.268761,13.263158,0.060241,15.176471,10,6.272727,4.59556,44,17.647059,15,84.4,10,19,0.741466,19.586112,27,10,0.058902,5,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-0_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.13253,15.590361,0.187836,0.224882,0.180723,0.228916,37,0.712186,162.530139,158,668,10,0.301205,15.590361,0.049057,10,142,149,10,0.251206,13.166667,0.072289,15.181818,10,6,4.071754,69,17.538462,15,64.666667,10,19,0.532768,17.65404,25,10,0.092369,6,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-1_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.13253,15.590361,0.187836,0.226102,0.192771,0.289157,32,0.712186,163.496136,158,668,10,0.301205,15.590361,0.05385,10,142,151,10,0.252699,13.166667,0.084337,15.142857,10,6.153846,4.469539,59,17.444444,16,65,10,24,0.539065,17.621348,25,10,0.078983,7,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-2_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.13253,15.590361,0.187836,0.231866,0.192771,0.277108,41,0.712186,162.882535,157,671,10,0.277108,15.590361,0.047426,10,141,150,10,0.25175,13.25,0.048193,15.166667,10,6,3.936349,65,17.266667,16,79,10,23,0.566852,17.809471,23,10,0.087015,4,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-3_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.144578,15.590361,0.187836,0.217754,0.192771,0.253012,42,0.712186,163.309119,158,679,10,0.289157,15.590361,0.048807,10,143,149,10,0.25241,13,0.072289,15.125,10,6.8,4.050989,60,17.652174,16,60.666667,10,21,0.516779,17.595005,24,10,0.080321,6,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-4_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.144578,15.590361,0.187836,0.224724,0.192771,0.228916,43,0.712186,163.551777,158,684,10,0.337349,15.590361,0.05098,10,143,150,10,0.252785,13.095238,0.072289,15.047619,10,6.272727,4.231369,48,17.466667,16,61.666667,10,19,0.540376,17.685416,28,10,0.064257,6,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-5_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.13253,15.590361,0.187836,0.230807,0.192771,0.26506,32,0.712186,164.139104,158,686,10,0.313253,15.590361,0.054624,10,144,151,10,0.253693,13.230769,0.072289,15,10,7.1,4.533772,66,17.423077,16,63,10,22,0.527345,17.612214,26,10,0.088353,6,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-6_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.13253,15.590361,0.187836,0.244278,0.192771,0.240964,39,0.712186,164.114374,159,681,10,0.313253,15.590361,0.051152,10,144,151,10,0.253654,13.066667,0.072289,15.130435,10,5.181818,4.245582,65,17.4,16,74.666667,10,20,0.557945,17.6693,26,10,0.087015,6,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-7_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.13253,15.590361,0.187836,0.228724,0.192771,0.216867,35,0.712186,163.35085,158,687,10,0.301205,15.590361,0.052368,10,142,150,10,0.252474,13.111111,0.072289,15.071429,10,7.166667,4.346543,65,17.111111,16,70,10,18,0.550638,17.661305,25,10,0.087015,6,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-8_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.13253,15.590361,0.187836,0.236119,0.180723,0.289157,41,0.712186,163.162287,158,666,10,0.337349,15.590361,0.051865,10,142,150,10,0.252183,13,0.072289,15.117647,10,6.714286,4.304764,63,17.555556,15,60.125,10,24,0.527689,17.600847,28,10,0.084337,6,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-25-9_ext.xml.minion.gz,1,647,0.190126,83,83,83,0.024096,0.024096,647,0.13253,15.590361,0.187836,0.234371,0.192771,0.26506,37,0.712186,162.976816,157,678,10,0.349398,15.590361,0.054463,10,142,150,10,0.251896,13.3,0.060241,15.166667,10,5.4,4.520465,70,17.571429,16,75.333333,10,22,0.578812,17.810363,29,10,0.093708,5,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-5_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.13253,15.036145,0.181158,0.269393,0.192771,0.26506,46,0.713651,168.439103,158,686,10,0.301205,15.036145,0.05787,10,145,151,10,0.269934,13.363636,0.060241,15.214286,10,7.833333,4.803226,63,17.583333,16,74.8,10,22,0.738057,19.542281,25,10,0.084337,5,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-6_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.13253,15.036145,0.181158,0.278807,0.192771,0.240964,50,0.713651,168.258013,159,681,10,0.289157,15.036145,0.054637,10,144,151,10,0.269644,13.181818,0.036145,15.35,10,5.181818,4.53486,62,17.578947,16,78.333333,10,20,0.746546,19.620889,24,10,0.082999,3,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-7_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.13253,15.036145,0.181158,0.264417,0.192771,0.216867,35,0.713651,167.490385,158,687,10,0.301205,15.036145,0.057446,10,143,150,10,0.268414,13.3125,0.048193,15.176471,10,7.166667,4.76798,56,17.363636,16,81.166667,10,18,0.743718,19.586352,25,10,0.074967,4,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-8_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.13253,15.036145,0.181158,0.277364,0.180723,0.289157,46,0.713651,167.375,158,666,10,0.337349,15.036145,0.055746,10,143,151,10,0.268229,13.210526,0.048193,15.315789,10,6.714286,4.626914,52,17.65,15,80.166667,10,24,0.742435,19.558304,28,10,0.069612,4,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-2-9_ext.xml.minion.gz,1,624,0.183368,83,83,83,0.024096,0.024096,624,0.13253,15.036145,0.181158,0.263939,0.192771,0.26506,50,0.713651,167.161859,157,678,10,0.337349,15.036145,0.057385,10,143,150,10,0.267888,13.45,0.060241,15.333333,10,5.4,4.762924,51,17.625,16,78.6,10,22,0.74142,19.579259,28,10,0.068273,5,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-0_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.13253,15.951807,0.19219,0.212898,0.192771,0.228916,37,0.711279,160.024169,157,668,10,0.313253,15.951807,0.046377,10,141,149,10,0.241728,13.066667,0.108434,15,10,6,3.84928,65,17.428571,16,51.333333,10,19,0.430372,16.834173,26,10,0.087015,9,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-1_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.13253,15.951807,0.19219,0.215697,0.192771,0.289157,32,0.711279,160.91994,158,668,10,0.313253,15.951807,0.050941,10,142,151,10,0.243081,13.136364,0.096386,15,10,6.153846,4.228143,51,17.375,16,56.875,10,24,0.44689,16.819246,26,10,0.068273,8,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-2_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.13253,15.951807,0.19219,0.224195,0.192771,0.277108,41,0.711279,160.332326,157,671,10,0.289157,15.951807,0.04527,10,141,149,10,0.242194,13.136364,0.048193,15.076923,10,6,3.757414,68,17.176471,16,79,10,23,0.507932,17.10343,24,10,0.091031,4,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-3_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.144578,15.951807,0.19219,0.209122,0.192771,0.253012,42,0.711279,160.723565,157,679,10,0.289157,15.951807,0.045655,10,142,149,10,0.242785,12.888889,0.084337,14.947368,10,6.8,3.789343,59,17.5,16,47.272727,10,21,0.431065,16.824991,24,10,0.078983,7,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-4_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.144578,15.951807,0.19219,0.213297,0.192771,0.228916,42,0.711279,160.944109,158,684,10,0.337349,15.951807,0.048659,10,141,149,10,0.243118,13,0.084337,14.933333,10,6.272727,4.038679,50,17.384615,16,55.857143,10,19,0.446956,16.894453,28,10,0.066934,7,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-5_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.13253,15.951807,0.19219,0.220757,0.192771,0.26506,32,0.711279,161.626888,157,686,10,0.313253,15.951807,0.052096,10,143,151,10,0.244149,13.076923,0.096386,14.875,10,7.1,4.323942,68,17.25,16,54.3,10,22,0.435664,16.817635,26,10,0.091031,8,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-6_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.13253,15.951807,0.19219,0.23043,0.192771,0.240964,39,0.711279,161.55136,158,681,10,0.325301,15.951807,0.048117,10,143,150,10,0.244035,13,0.096386,15.052632,10,5.181818,3.993681,67,17.238095,16,57.5,10,20,0.462929,16.877216,27,10,0.089692,8,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-7_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.13253,15.951807,0.19219,0.217124,0.192771,0.216867,35,0.711279,160.702417,158,687,10,0.325301,15.951807,0.050111,10,141,149,10,0.242753,13.055556,0.084337,14.909091,10,6.142857,4.159193,61,17,16,57.777778,10,18,0.450613,16.849092,27,10,0.08166,7,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-8_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.13253,15.951807,0.19219,0.230956,0.192771,0.289157,39,0.711279,160.57855,157,666,10,0.337349,15.951807,0.050111,10,142,150,10,0.242566,12.916667,0.096386,15,10,6.714286,4.159193,49,17.4375,16,60.125,10,24,0.460673,16.90813,28,10,0.065596,8,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-40-9_ext.xml.minion.gz,1,662,0.194534,83,83,83,0.024096,0.024096,662,0.13253,15.951807,0.19219,0.227325,0.192771,0.26506,35,0.711279,160.432024,157,678,10,0.349398,15.951807,0.052696,10,142,149,10,0.242344,13.1875,0.060241,15.090909,10,5.4,4.373809,68,17.368421,16,75.333333,10,22,0.542911,17.191348,29,10,0.091031,5,11,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
composed-75-1-80-0_ext.xml.minion.gz,1,702,0.206289,83,83,83,0.024096,0.024096,702,0.144578,16.915663,0.203803,0.204861,0.204819,0.228916,36,0.709026,153.69943,157,668,10,0.313253,16.915663,0.041661,10,139,147,10,0.218945,12.75,0.120482,14.666667,10,6.357143,3.457852,61,17,17,36.916667,10,19,0.292275,15.560644,26,10,0.08166,10,12,0,0,0,0,1,0,2,2,0,2,2,2,0,0,0,0,0
