@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC

@DATA
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.72437,1.38051,0,0.463492,13.666667,2,18.866976,1,3570,0,0,78.171429,0.453832,35
normalized-fapp32-0550-4.xml.mzn_AND_NODATA,1,0.815339,0.574737,1.222727,0.817844,0.425263,1139638.036653,2.754856,3309339.114067,23.751996,10.080304,138330374968,0.173899,2.893396,3.516794,4.808246,51.005985
normalized-fpga35-33-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.724755,1.379777,0,0.463935,13.339296,2,18.405255,1,3466,0,0,76.692441,1.303137,35
normalized-fpga-40-38.xml.mzn_AND_NODATA,1,1,1,0.717544,1.393643,0,0.461538,15,2,20.904645,1,4560,0,0,88.333333,0.324102,40
normalized-fischer-5-7-fair.xml.mzn_AND_NODATA,1,0.910022,0.837209,0.949178,1.053543,0.162791,3321.249191,2.680934,6681.210806,13.940505,4.753815,66651759,0.089978,1.342613,4.970329,2.543684,42.863354
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,0.909873,0.836823,0.948884,1.053869,0.163177,3306.100511,2.679544,6648.234936,13.897137,4.73706,67632494,0.090127,1.347151,4.966087,2.537876,42.863354
normalized-fpga40-38-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.717544,1.393643,0,0.461538,15,2,20.904645,1,4560,0,0,88.333333,0.324102,40
normalized-fischer-10-4-fair.xml.mzn_AND_NODATA,1,0.910495,0.838282,0.95026,1.052344,0.161718,3370.38655,2.68621,6787.473578,14.063796,4.801279,80920260,0.089505,1.329227,4.985908,2.551998,42.863354
normalized-fpsol2-i-1-10.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.089705,46.991935,10,6.643856,3.321928,4960,0,0,46.991935,0,6.643856
normalized-fpsol2-i-1-15.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.134557,46.991935,15,7.813781,3.906891,7440,0,0,46.991935,0,7.813781
normalized-fpsol2-i-1-20.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.17941,46.991935,20,8.643856,4.321928,9920,0,0,46.991935,0,8.643856
normalized-fpga20-18-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.77037,1.298077,0,0.479532,8.333333,2,10.817308,1,1080,0,0,41.666667,0.532111,20
normalized-fpga-45-43.xml.mzn_AND_NODATA,1,1,1,0.711678,1.405131,0,0.459525,16.671374,2,23.42546,1,5806,0,0,100.019979,1.253706,45
normalized-fischer-9-2-fair.xml.mzn_AND_NODATA,1,0.904459,0.827979,0.94905,1.053685,0.172021,3345.723655,2.675475,6755.815371,14.066232,4.821071,39116171,0.095541,1.33691,4.946459,2.60515,42.863354
normalized-fpsol2-i-1-40.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.35882,46.991935,40,10.643856,5.321928,19840,0,0,46.991935,0,10.643856
normalized-fpga-35-33.xml.mzn_AND_NODATA,1,1,1,0.724755,1.379777,0,0.463935,13.339296,2,18.405255,1,3466,0,0,76.692441,1.303137,35
normalized-fpga-35-34.xml.mzn_AND_NODATA,1,1,1,0.72437,1.38051,0,0.463492,13.666667,2,18.866976,1,3570,0,0,78.171429,0.453832,35
normalized-fpga45-44-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.711448,1.405584,0,0.459259,17,2,23.894936,1,5940,0,0,101.503704,0.376907,45
normalized-fpga45-43-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.711678,1.405131,0,0.459525,16.671374,2,23.42546,1,5806,0,0,100.019979,1.253706,45
normalized-fpsol2-i-1-60.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.53823,46.991935,60,11.813781,5.906891,29760,0,0,46.991935,0,11.813781
normalized-fpsol2-i-1-62.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.556171,46.991935,62,11.908393,5.954196,30752,0,0,46.991935,0,11.908393
normalized-fpsol2-i-1-63.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.565141,46.991935,63,11.95456,5.97728,31248,0,0,46.991935,0,11.95456
normalized-fpsol2-i-1-35.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.313967,46.991935,35,10.258566,5.129283,17360,0,0,46.991935,0,10.258566
normalized-fischer-8-3-fair.xml.mzn_AND_NODATA,1,0.907453,0.833037,0.949364,1.053337,0.166963,3344.282784,2.679485,6741.730396,14.029259,4.797357,49261824,0.092547,1.336804,4.962365,2.577976,42.863354
normalized-fpsol2-i-2-15.xml.mzn_AND_NODATA,1,1,1,19.27051,0.051893,0,0.403709,38.54102,15,7.813781,3.906891,6765,0,0,38.54102,0,7.813781
normalized-fpsol2-i-2-20.xml.mzn_AND_NODATA,1,1,1,19.27051,0.051893,0,0.538279,38.54102,20,8.643856,4.321928,9020,0,0,38.54102,0,8.643856
normalized-fpsol2-i-1-64.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.574112,46.991935,64,12,6,31744,0,0,46.991935,0,12
normalized-fpsol2-i-1-30.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.269115,46.991935,30,9.813781,4.906891,14880,0,0,46.991935,0,9.813781
normalized-fpsol2-i-2-26.xml.mzn_AND_NODATA,1,1,1,19.27051,0.051893,0,0.699763,38.54102,26,9.400879,4.70044,11726,0,0,38.54102,0,9.400879
normalized-fischer-6-6-fair.xml.mzn_AND_NODATA,1,0.910192,0.837587,0.949439,1.053253,0.162413,3334.450166,2.682231,6709.526392,13.977737,4.767777,69403341,0.089808,1.338669,4.974285,2.547275,42.863354
normalized-fpsol2-i-2-28.xml.mzn_AND_NODATA,1,1,1,19.27051,0.051893,0,0.753591,38.54102,28,9.61471,4.807355,12628,0,0,38.54102,0,9.61471
normalized-fpsol2-i-1-45.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.403672,46.991935,45,10.983706,5.491853,22320,0,0,46.991935,0,10.983706
normalized-fpsol2-i-3-10.xml.mzn_AND_NODATA,1,1,1,20.442353,0.048918,0,0.285769,40.884706,10,6.643856,3.321928,4250,0,0,40.884706,0,6.643856
normalized-fpsol2-i-3-15.xml.mzn_AND_NODATA,1,1,1,20.442353,0.048918,0,0.428654,40.884706,15,7.813781,3.906891,6375,0,0,40.884706,0,7.813781
normalized-fapp10-0900-10.xml.mzn_AND_NODATA,1,0.816948,0.583378,1.21667,0.821916,0.416622,527499.061664,2.736449,1534665.14555,22.907315,9.758778,76928159751,0.168295,2.870339,3.493407,7.229983,48.680367
normalized-fpsol2-i-2-27.xml.mzn_AND_NODATA,1,1,1,19.27051,0.051893,0,0.726677,38.54102,27,9.509775,4.754888,12177,0,0,38.54102,0,9.509775
normalized-fischer-11-4-fair.xml.mzn_AND_NODATA,1,0.910996,0.839161,0.950517,1.052059,0.160839,3379.936958,2.687823,6806.418516,14.082829,4.807104,89545242,0.089004,1.3266,4.991183,2.548522,42.863354
normalized-fpsol2-i-3-25.xml.mzn_AND_NODATA,1,1,1,20.442353,0.048918,0,0.714423,40.884706,25,9.287712,4.643856,10625,0,0,40.884706,0,9.287712
normalized-fpsol2-i-3-28.xml.mzn_AND_NODATA,1,1,1,20.442353,0.048918,0,0.800154,40.884706,28,9.61471,4.807355,11900,0,0,40.884706,0,9.61471
normalized-fpsol2-i-3-29.xml.mzn_AND_NODATA,1,1,1,20.442353,0.048918,0,0.828731,40.884706,29,9.715962,4.857981,12325,0,0,40.884706,0,9.715962
normalized-fpsol2-i-2-10.xml.mzn_AND_NODATA,1,1,1,19.27051,0.051893,0,0.26914,38.54102,10,6.643856,3.321928,4510,0,0,38.54102,0,6.643856
normalized-fapp10-0900-0.xml.mzn_AND_NODATA,1,0.81329,0.579264,1.222194,0.818201,0.420736,523765.078027,2.74536,1523842.886972,22.728855,9.689106,76928160463,0.172123,2.881746,3.496979,7.205046,48.680367
normalized-fpsol2-i-1-25.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.224262,46.991935,25,9.287712,4.643856,12400,0,0,46.991935,0,9.287712
normalized-fpsol2-i-2-25.xml.mzn_AND_NODATA,1,1,1,19.27051,0.051893,0,0.672849,38.54102,25,9.287712,4.643856,11275,0,0,38.54102,0,9.287712
normalized-fpsol2-i-3-27.xml.mzn_AND_NODATA,1,1,1,20.442353,0.048918,0,0.771577,40.884706,27,9.509775,4.754888,11475,0,0,40.884706,0,9.509775
normalized-fapp33-0650-5.xml.mzn_AND_NODATA,1,0.813836,0.578443,1.222514,0.817986,0.421557,723427.017737,2.747665,2104190.205548,23.14803,9.859513,80861925409,0.172329,2.878268,3.50147,5.406327,49.590283
normalized-fpga-45-44.xml.mzn_AND_NODATA,1,1,1,0.711448,1.405584,0,0.459259,17,2,23.894936,1,5940,0,0,101.503704,0.376907,45
normalized-fapp10-0900-4.xml.mzn_AND_NODATA,1,0.813351,0.579333,1.222101,0.818263,0.420667,523827.576382,2.745211,1524024.01987,22.731827,9.690267,76928160451,0.172059,2.881554,3.496919,7.205417,48.680367
normalized-fpsol2-i-2-29.xml.mzn_AND_NODATA,1,1,1,19.27051,0.051893,0,0.780505,38.54102,29,9.715962,4.857981,13079,0,0,38.54102,0,9.715962
normalized-fpsol2-i-1-61.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.5472,46.991935,61,11.861475,5.930737,30256,0,0,46.991935,0,11.861475
normalized-fpsol2-i-1-55.xml.mzn_AND_NODATA,1,1,1,23.495968,0.04256,0,0.493377,46.991935,55,11.562719,5.78136,27280,0,0,46.991935,0,11.562719
normalized-fapp33-0650-4.xml.mzn_AND_NODATA,1,0.813782,0.578383,1.222595,0.817932,0.421617,723351.487904,2.747795,2103971.207478,23.145373,9.858476,80861925417,0.172384,2.878436,3.501522,5.40633,49.590283
normalized-fapp10-0900-2.xml.mzn_AND_NODATA,1,0.81329,0.579264,1.222194,0.818201,0.420736,523765.078027,2.74536,1523842.886972,22.728855,9.689106,76928160463,0.172123,2.881746,3.496979,7.205046,48.680367
normalized-fapp10-0900-6.xml.mzn_AND_NODATA,1,0.813575,0.579586,1.221762,0.81849,0.420414,524056.841741,2.744664,1524688.542404,22.742749,9.694532,76928160407,0.171825,2.880851,3.4967,7.206916,48.680367
normalized-fapp10-0900-8.xml.mzn_AND_NODATA,1,0.814329,0.580437,1.220619,0.819257,0.419563,524829.513925,2.74282,1526928.013715,22.779577,9.70891,76928160259,0.171036,2.878483,3.495961,7.212684,48.680367
normalized-fapp33-0650-6.xml.mzn_AND_NODATA,1,0.813876,0.578489,1.222454,0.818027,0.421511,723483.662524,2.747567,2104354.484021,23.150031,9.860294,80861925403,0.172287,2.878142,3.501431,5.406386,49.590283
normalized-ft06x2-54.xml.mzn_AND_NODATA,1,0.923077,1,1.068493,0.935897,0,18.046804,2.958904,49.630137,14.755403,5.204807,3623,0,0.132924,12.821918,5.003351,68.429899
normalized-ft06x2-55.xml.mzn_AND_NODATA,1,0.923077,1,1.068493,0.935897,0,18.402968,2.958904,50.616438,14.830379,5.231326,3695,0,0.132334,12.821918,5.028992,68.759785
normalized-fischer-10-5-fair.xml.mzn_AND_NODATA,1,0.911695,0.840328,0.950461,1.052121,0.159672,3374.027315,2.688161,6790.915524,14.061613,4.796524,99520867,0.088305,1.327932,4.993245,2.540319,42.863354
normalized-ft06x3-54.xml.mzn_AND_NODATA,1,0.947368,1,1.045872,0.95614,0,18.12895,2.972477,49.853211,15.143703,5.193104,5434,0,0.114919,18.825688,4.962926,102.644849
normalized-ft06x3-55.xml.mzn_AND_NODATA,1,0.947368,1,1.045872,0.95614,0,18.486748,2.972477,50.844037,15.220652,5.21957,5542,0,0.114223,18.825688,4.987091,103.139677
normalized-ft10x2-837.xml.mzn_AND_NODATA,1,0.952381,1,1.044776,0.957143,0,276.414842,2.985075,787.557214,26.581861,9.164926,158299,0,0.080585,20.895522,6.752341,192.954316
normalized-ft10x3-838.xml.mzn_AND_NODATA,1,0.967742,1,1.0299,0.970968,0,277.222702,2.990033,789.860465,27.015731,9.159208,237748,0,0.069464,30.89701,6.673757,289.485455
normalized-frb30-15-2-mgd_ext.xml.mzn_AND_NODATA,1,0.033363,0.0625,28.1,0.035587,0.9375,0.092926,56.2,2.8125,2.102586,1.051293,1350,0.965673,1.118862,56.2,0.221985,7.813781
normalized-games120-7.xml.mzn_AND_NODATA,1,1,1,5.316667,0.188088,0,0.667442,10.633333,7,5.61471,2.807355,840,0,0,10.633333,0,5.61471
normalized-fapp10-0900-1.xml.mzn_AND_NODATA,1,0.81329,0.579264,1.222194,0.818201,0.420736,523765.078027,2.74536,1523842.886972,22.728855,9.689106,76928160463,0.172123,2.881746,3.496979,7.205046,48.680367
normalized-games120-8.xml.mzn_AND_NODATA,1,1,1,5.316667,0.188088,0,0.762791,10.633333,8,6,3,960,0,0,10.633333,0,6
normalized-frb30-15-4-mgd_ext.xml.mzn_AND_NODATA,1,0.033103,0.0625,28.320833,0.03531,0.9375,0.092614,56.641667,2.8125,2.101358,1.050679,1350,0.966014,1.118862,56.641667,0.219908,7.813781
normalized-frb30-15-3-mgd_ext.xml.mzn_AND_NODATA,1,0.032472,0.0625,28.870833,0.034637,0.9375,0.092086,57.741667,2.8125,2.098588,1.049294,1350,0.966806,1.118862,57.741667,0.21518,7.813781
normalized-frb30-15-4_ext.xml.mzn_AND_NODATA,1,0.029611,0.0625,31.660417,0.031585,0.9375,0.091979,63.320833,2.8125,2.086076,1.043038,1350,0.970389,1.118862,63.320833,0.192438,4.906891
normalized-fapp10-0900-9.xml.mzn_AND_NODATA,1,0.81517,0.581383,1.219348,0.82011,0.418617,525688.389472,2.74077,1529417.286527,22.820585,9.724919,76928160095,0.170156,2.875856,3.495139,7.217768,48.680367
normalized-fapp33-0650-8.xml.mzn_AND_NODATA,1,0.81409,0.578729,1.22213,0.818244,0.421271,723786.024216,2.747045,2105231.069279,23.160655,9.864437,80861925371,0.172063,2.877471,3.501224,5.407531,49.590283
normalized-fapp10-0900-7.xml.mzn_AND_NODATA,1,0.81388,0.579931,1.221299,0.8188,0.420069,524369.795955,2.743917,1525595.643966,22.75767,9.700359,76928160347,0.171506,2.879891,3.496401,7.209193,48.680367
normalized-frb30-15-2_ext.xml.mzn_AND_NODATA,1,0.029524,0.0625,31.754167,0.031492,0.9375,0.091673,63.508333,2.8125,2.085822,1.042911,1350,0.970476,1.118862,63.508333,0.191998,4.906891
normalized-fapp33-0650-7.xml.mzn_AND_NODATA,1,0.813956,0.578579,1.222332,0.818108,0.421421,723597.023819,2.747371,2104683.117933,23.154011,9.861846,80861925391,0.172203,2.87789,3.501353,5.406922,49.590283
normalized-fapp33-0650-9.xml.mzn_AND_NODATA,1,0.814384,0.579061,1.221684,0.818542,0.420939,724202.167478,2.746327,2106437.56713,23.175295,9.870147,80861925327,0.171756,2.876547,3.500938,5.408732,49.590283
normalized-frb30-15-3_ext.xml.mzn_AND_NODATA,1,0.029607,0.0625,31.664583,0.031581,0.9375,0.092056,63.329167,2.8125,2.086065,1.043032,1350,0.970393,1.118862,63.329167,0.192418,4.906891
normalized-fapp10-0900-3.xml.mzn_AND_NODATA,1,0.81331,0.579287,1.222163,0.818222,0.420713,523785.909016,2.74531,1523903.259821,22.729845,9.689493,76928160459,0.172102,2.881682,3.496959,7.205118,48.680367
normalized-fapp10-0900-5.xml.mzn_AND_NODATA,1,0.813453,0.579448,1.221947,0.818366,0.420552,523931.750927,2.744962,1524326.003745,22.736797,9.692208,76928160431,0.171953,2.881235,3.49682,7.205852,48.680367
normalized-fapp34-0750-1.xml.mzn_AND_NODATA,1,0.812613,0.580891,1.222408,0.818058,0.419109,666273.848936,2.742595,1943795.253021,23.027114,9.833914,74480402710,0.171374,2.910508,3.490409,7.11506,49.843656
normalized-fapp27-2550-10.xml.mzn_AND_NODATA,1,0.800514,0.617519,1.220029,0.819652,0.382481,497327.482251,2.678751,1438651.108363,22.46226,9.892082,69686821038,0.156336,3.019003,3.365965,3.865772,48.638094
normalized-fapp27-2550-0.xml.mzn_AND_NODATA,1,0.800037,0.61692,1.220785,0.819145,0.38308,496843.440071,2.680031,1437256.551004,22.438414,9.882285,69686821132,0.156882,3.020628,3.36658,3.865055,48.638094
normalized-g-125-17.xml.mzn_AND_NODATA,1,1,1,16.093412,0.062137,0,0.515919,32.628,2,2.027413,1,8500,0,0,40.128,0.019257,17
normalized-fischer-9-3-fair.xml.mzn_AND_NODATA,1,0.908034,0.834061,0.94966,1.053008,0.165939,3354.487813,2.681344,6761.976346,14.047732,4.802927,55745733,0.091966,1.334062,4.968462,2.573463,42.863354
normalized-fapp27-2550-1.xml.mzn_AND_NODATA,1,0.800037,0.61692,1.220785,0.819145,0.38308,496843.440071,2.680031,1437256.551004,22.438414,9.882285,69686821132,0.156882,3.020628,3.36658,3.865055,48.638094
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,0.028021,0.055556,33.704762,0.029669,0.944444,0.082102,67.409524,2.833333,2.090876,1.045438,1785,0.971272,1.212678,67.409524,0.192753,8.174926
normalized-fischer-7-5-fair.xml.mzn_AND_NODATA,1,0.910022,0.83736,0.949617,1.053056,0.16264,3344.275744,2.682872,6731.768808,14.00637,4.77963,68542870,0.089978,1.335963,4.97584,2.552437,42.863354
normalized-fischer-5-8-fair.xml.mzn_AND_NODATA,1,0.910494,0.83801,0.949268,1.053444,0.16199,3322.974331,2.681754,6683.17946,13.940322,4.752171,75747156,0.089506,1.342018,4.973355,2.538465,42.863354
normalized-frb35-17-1-mgd_ext.xml.mzn_AND_NODATA,1,0.02658,0.055556,35.531746,0.028144,0.944444,0.081071,71.063492,2.833333,2.084272,1.042136,1785,0.973062,1.212678,71.063492,0.181535,8.174926
normalized-frb35-17-2-mgd_ext.xml.mzn_AND_NODATA,1,0.028147,0.055556,33.553968,0.029803,0.944444,0.081305,67.107937,2.833333,2.091577,1.045788,1785,0.971096,1.212678,67.107937,0.19392,8.174926
normalized-fapp27-2550-7.xml.mzn_AND_NODATA,1,0.800088,0.616984,1.220705,0.819199,0.383016,496894.874276,2.679895,1437404.779646,22.440957,9.883331,69686821122,0.156824,3.020456,3.366515,3.865031,48.638094
normalized-fapp34-0750-0.xml.mzn_AND_NODATA,1,0.812547,0.580815,1.222509,0.81799,0.419185,666186.711685,2.742759,1943541.639789,23.023759,9.832595,74480402720,0.171444,2.91072,3.490475,7.114433,49.843656
normalized-g-125-18.xml.mzn_AND_NODATA,1,1,1,16.091778,0.062144,0,0.515919,32.628,2,2.027619,1,9000,0,0,40.628,0.018332,18
normalized-fischer-8-4-fair.xml.mzn_AND_NODATA,1,0.909404,0.836356,0.949705,1.052959,0.163644,3350.629078,2.682729,6748.243146,14.026539,4.789923,64000338,0.090596,1.334586,4.974483,2.559969,42.863354
normalized-geom-30a-5-ext.xml.mzn_AND_NODATA,1,0.27027,0.166667,3.083333,0.324324,0.833333,0.458933,6.166667,2.5,2.357278,1.178639,450,0.72973,0.447214,6.166667,0.841852,3.321928
normalized-geom-40-4-ext.xml.mzn_AND_NODATA,1,0.333333,0.204082,2.387755,0.418803,0.795918,0.543003,4.77551,2.408163,2.333333,1.166667,472,0.666667,0.334719,4.77551,0.918296,3
normalized-geom-40-5-ext.xml.mzn_AND_NODATA,1,0.333333,0.170213,2.489362,0.401709,0.829787,0.52462,4.978723,2.510638,2.440643,1.220321,590,0.666667,0.449073,4.978723,0.918296,3.321928
normalized-gp10-01-1092.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.500823,3.892688,59.390321,14.624317,5.041999,112901,0.321429,4.100946,5.786428,1.107784,21.188155
normalized-fapp32-0550-6.xml.mzn_AND_NODATA,1,0.815389,0.574792,1.222653,0.817894,0.425208,1139747.362381,2.754737,3309655.827352,23.754515,10.081282,138330374960,0.173848,2.893241,3.516748,4.808198,51.005985
normalized-gp10-01-1093.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.502244,3.892688,59.442925,14.62606,5.042588,113001,0.321429,4.101072,5.786428,1.107784,21.190794
normalized-fapp27-2550-6.xml.mzn_AND_NODATA,1,0.800047,0.616933,1.220769,0.819156,0.383067,496853.712236,2.680004,1437286.194287,22.438931,9.882499,69686821130,0.15687,3.020594,3.366567,3.864941,48.638094
normalized-gp10-03-1080.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.483762,3.892688,58.759074,14.603271,5.034889,111701,0.321429,4.099411,5.786428,1.107784,21.156302
normalized-gp10-03-1081.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.485184,3.892688,58.811678,14.605033,5.035484,111801,0.321429,4.09954,5.786428,1.107784,21.15897
normalized-gp10-04-1076.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.478075,3.892688,58.548659,14.596203,5.032501,111301,0.321429,4.098892,5.786428,1.107784,21.145605
normalized-fapp34-0750-3.xml.mzn_AND_NODATA,1,0.812627,0.580906,1.222388,0.818071,0.419094,666291.325352,2.742562,1943845.98361,23.027762,9.834166,74480402708,0.17136,2.910466,3.490396,7.115155,49.843656
normalized-gp10-04-1077.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.479497,3.892688,58.601262,14.597973,5.033099,111401,0.321429,4.099022,5.786428,1.107784,21.148283
normalized-gp10-05-1070.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.469545,3.892688,58.233035,14.585553,5.028903,110701,0.321429,4.098107,5.786428,1.107784,21.129486
normalized-gp10-05-1071.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.470966,3.892688,58.285639,14.587332,5.029504,110801,0.321429,4.098238,5.786428,1.107784,21.132178
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.469545,3.892688,58.233035,14.585553,5.028903,110701,0.321429,4.098107,5.786428,1.107784,21.129486
normalized-gp10-02-1096.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.50651,3.892688,59.600736,14.631281,5.044352,113301,0.321429,4.10145,5.786428,1.107784,21.198696
normalized-fischer-6-7-fair.xml.mzn_AND_NODATA,1,0.91081,0.838637,0.949553,1.053127,0.161363,3334.446118,2.683287,6707.573624,13.966,4.761796,80309779,0.08919,1.33891,4.978201,2.538873,42.863354
normalized-gp10-06-1071.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.470966,3.892688,58.285639,14.587332,5.029504,110801,0.321429,4.098238,5.786428,1.107784,21.132178
normalized-frb35-17-1_ext.xml.mzn_AND_NODATA,1,0.025013,0.055556,37.75873,0.026484,0.944444,0.081008,75.51746,2.833333,2.077226,1.038613,1785,0.974987,1.212678,75.51746,0.168728,5.087463
normalized-fapp27-2550-2.xml.mzn_AND_NODATA,1,0.800037,0.61692,1.220785,0.819145,0.38308,496843.440071,2.680031,1437256.551004,22.438414,9.882285,69686821132,0.156882,3.020628,3.36658,3.865055,48.638094
normalized-gp10-07-1078.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.480919,3.892688,58.653866,14.59974,5.033696,111501,0.321429,4.099152,5.786428,1.107784,21.150958
normalized-gp10-07-1079.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.48234,3.892688,58.70647,14.601506,5.034293,111601,0.321429,4.099282,5.786428,1.107784,21.153631
normalized-frb35-17-4_ext.xml.mzn_AND_NODATA,1,0.025033,0.055556,37.728571,0.026505,0.944444,0.081692,75.457143,2.833333,2.077287,1.038644,1785,0.974967,1.212678,75.457143,0.168833,5.087463
normalized-gp10-08-1093.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.502244,3.892688,59.442925,14.62606,5.042588,113001,0.321429,4.101072,5.786428,1.107784,21.190794
normalized-fapp27-2550-9.xml.mzn_AND_NODATA,1,0.800291,0.617239,1.220383,0.819415,0.382761,497100.786401,2.67935,1437998.000083,22.451093,9.887495,69686821082,0.156592,3.019764,3.366253,3.86548,48.638094
normalized-gp10-09-1111.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.527836,3.892688,60.389795,14.657172,5.053099,114801,0.321429,4.103311,5.786428,1.107784,21.237882
normalized-graceful--K4-P2.xml.mzn_AND_NODATA,1,1,1,4.5,0.222222,0,7.309091,9.4,23,8.583985,4.096151,920,0,0.355353,9.8,1.428337,13.21932
normalized-graceful--K5-P2.xml.mzn_AND_NODATA,1,1,1,6.583333,0.151899,0,11.35119,13.583333,36,9.731881,4.706939,2160,0,0.352278,14,1.162489,15.073305
normalized-fischer-5-9-fair.xml.mzn_AND_NODATA,1,0.910864,0.838639,0.949338,1.053365,0.161361,3323.148575,2.682398,6682.363379,13.93406,4.748839,84812556,0.089136,1.342092,4.975733,2.533304,42.863354
normalized-graceful--K6-P2.xml.mzn_AND_NODATA,1,1,1,9.142857,0.109375,0,16.382353,18.714286,52,10.688306,5.214397,4368,0,0.349798,19.142857,0.952585,16.608731
normalized-graph12-w1.xml.mzn_AND_NODATA,1,0.771505,1,1.128983,0.885753,0,534.332442,2.306525,989.470789,20.02137,9.79807,2608245,0,0.449443,3.2261,6.035157,29.804384
normalized-gp10-10-1092.xml.mzn_AND_NODATA,1,0.678571,0.05313,1.472909,0.678929,0.94687,2.500823,3.892688,59.390321,14.624317,5.041999,112901,0.321429,4.100946,5.786428,1.107784,21.188155
