@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC

@DATA
ncf_16_32_8_u.10,1,0.339946,366,0.604159,0.62338,2.08427,4690,0.691259,2314,1830,1.923745,0.307809,0.676129,3345,484,0.768007,4176
ncf_16_32_8_u.1,1,0.350279,366,0.605164,0.622989,2.08643,4717,0.701591,2314,1830,1.923745,0.304446,0.675703,3395,484,0.774129,4176
ncf_16_32_8_u.2,1,0.341307,366,0.603974,0.623451,2.088591,4709,0.691895,2314,1830,1.923696,0.30713,0.676228,3355,484,0.768558,4186
ncf_16_32_8_u.3,1,0.324141,366,0.601993,0.624223,2.089023,4656,0.674007,2314,1830,1.923647,0.31248,0.67709,3275,484,0.758157,4196
ncf_16_32_8_u.4,1,0.332373,366,0.602791,0.623912,2.090752,4674,0.682239,2314,1830,1.923647,0.309802,0.676751,3315,484,0.76302,4196
ncf_16_32_8_u.5,1,0.360033,366,0.606756,0.622372,2.08038,4706,0.712803,2314,1830,1.923843,0.301746,0.674988,3435,484,0.780439,4156
ncf_16_32_8_u.6,1,0.348305,366,0.605934,0.62269,2.073898,4687,0.701809,2314,1830,1.923893,0.305804,0.675314,3375,484,0.773737,4146
ncf_16_32_8_u.7,1,0.330982,366,0.603926,0.62347,2.07433,4661,0.683752,2314,1830,1.923843,0.311205,0.676185,3295,484,0.763211,4156
ncf_16_32_8_u.8,1,0.325431,366,0.603707,0.623555,2.069144,4642,0.678935,2314,1830,1.923893,0.313252,0.676256,3265,484,0.760182,4146
ncf_16_32_8_u.9,1,0.350895,366,0.60459,0.623212,2.094641,4737,0.700761,2314,1830,1.923647,0.303774,0.675988,3405,484,0.77398,4196
ncf_8_16_4_d.10,1,0.315481,174.666667,0.624408,0.615609,1.793051,1162,0.643515,662,524,1.902092,0.344939,0.640803,769,138,0.769595,1006
ncf_8_16_4_d.1,1,0.318901,174.666667,0.623954,0.615781,1.802115,1153,0.645296,662,524,1.901749,0.342849,0.641086,775,138,0.770921,1012
ncf_8_16_4_d.2,1,0.302403,174.666667,0.620135,0.617233,1.805136,1149,0.627175,662,524,1.901408,0.350295,0.641365,757,138,0.760249,1018
ncf_8_16_4_d.3,1,0.328893,174.666667,0.625654,0.615137,1.805136,1163,0.655287,662,524,1.901749,0.338065,0.641086,787,138,0.776963,1012
ncf_8_16_4_d.4,1,0.328893,174.666667,0.625654,0.615137,1.805136,1163,0.655287,662,524,1.901749,0.338065,0.641086,787,138,0.776963,1012
ncf_8_16_4_d.5,1,0.300418,174.666667,0.621849,0.61658,1.78852,1137,0.628452,662,524,1.902092,0.352159,0.640803,751,138,0.760504,1006
ncf_8_16_4_d.6,1,0.315481,174.666667,0.624408,0.615609,1.793051,1147,0.643515,662,524,1.902092,0.344939,0.640803,769,138,0.769595,1006
ncf_8_16_4_d.7,1,0.348876,174.666667,0.629066,0.613849,1.811178,1173,0.675271,662,524,1.901749,0.328497,0.641086,811,138,0.789087,1012
ncf_8_16_4_d.8,1,0.315481,174.666667,0.624408,0.615609,1.793051,1147,0.643515,662,524,1.902092,0.344939,0.640803,769,138,0.769595,1006
ncf_8_16_4_d.9,1,0.327258,174.666667,0.62435,0.615631,1.812689,1159,0.65203,662,524,1.901408,0.338407,0.641365,787,138,0.775234,1018
ncf_8_16_4_edau.10,1,0.315481,174.666667,0.624408,0.615609,1.793051,1162,0.643515,662,524,1.902092,0.355689,0.643358,769,138,0.769595,1006
ncf_8_16_4_edau.1,1,0.318901,174.666667,0.623954,0.615781,1.802115,1153,0.645296,662,524,1.901749,0.353652,0.643968,775,138,0.770921,1012
ncf_8_16_4_edau.2,1,0.302403,174.666667,0.620135,0.617233,1.805136,1149,0.627175,662,524,1.901408,0.36145,0.642501,757,138,0.760249,1018
ncf_8_16_4_edau.3,1,0.328893,174.666667,0.625654,0.615137,1.805136,1163,0.655287,662,524,1.901749,0.348717,0.64501,787,138,0.776963,1012
ncf_8_16_4_edau.4,1,0.328893,174.666667,0.625654,0.615137,1.805136,1163,0.655287,662,524,1.901749,0.348717,0.64501,787,138,0.776963,1012
ncf_8_16_4_edau.5,1,0.300418,174.666667,0.621849,0.61658,1.78852,1137,0.628452,662,524,1.902092,0.363134,0.641786,751,138,0.760504,1006
ncf_8_16_4_edau.6,1,0.315481,174.666667,0.624408,0.615609,1.793051,1147,0.643515,662,524,1.902092,0.355689,0.643358,769,138,0.769595,1006
ncf_8_16_4_edau.7,1,0.348876,174.666667,0.629066,0.613849,1.811178,1173,0.675271,662,524,1.901749,0.338848,0.647093,811,138,0.789087,1012
ncf_8_16_4_edau.8,1,0.315481,174.666667,0.624408,0.615609,1.793051,1147,0.643515,662,524,1.902092,0.355689,0.643358,769,138,0.769595,1006
ncf_8_16_4_edau.9,1,0.327258,174.666667,0.62435,0.615631,1.812689,1159,0.65203,662,524,1.901408,0.349184,0.64509,787,138,0.775234,1018
ncf_8_16_4_euad.10,1,0.315481,174.666667,0.624408,0.615609,1.793051,1162,0.643515,662,524,1.902092,0.322397,0.653632,769,138,0.769595,1006
ncf_8_16_4_euad.1,1,0.318901,174.666667,0.623954,0.615781,1.802115,1153,0.645296,662,524,1.901749,0.320588,0.653571,775,138,0.770921,1012
ncf_8_16_4_euad.2,1,0.302403,174.666667,0.620135,0.617233,1.805136,1149,0.627175,662,524,1.901408,0.324842,0.656701,757,138,0.760249,1018
ncf_8_16_4_euad.3,1,0.328893,174.666667,0.625654,0.615137,1.805136,1163,0.655287,662,524,1.901749,0.317549,0.651968,787,138,0.776963,1012
ncf_8_16_4_euad.4,1,0.328893,174.666667,0.625654,0.615137,1.805136,1163,0.655287,662,524,1.901749,0.317549,0.651968,787,138,0.776963,1012
ncf_8_16_4_euad.5,1,0.300418,174.666667,0.621849,0.61658,1.78852,1137,0.628452,662,524,1.902092,0.326981,0.656051,751,138,0.760504,1006
ncf_8_16_4_euad.6,1,0.315481,174.666667,0.624408,0.615609,1.793051,1147,0.643515,662,524,1.902092,0.322397,0.653632,769,138,0.769595,1006
ncf_8_16_4_euad.7,1,0.348876,174.666667,0.629066,0.613849,1.811178,1173,0.675271,662,524,1.901749,0.311471,0.648761,811,138,0.789087,1012
ncf_8_16_4_euad.8,1,0.315481,174.666667,0.624408,0.615609,1.793051,1147,0.643515,662,524,1.902092,0.322397,0.653632,769,138,0.769595,1006
ncf_8_16_4_euad.9,1,0.327258,174.666667,0.62435,0.615631,1.812689,1159,0.65203,662,524,1.901408,0.317288,0.652714,787,138,0.775234,1018
ncf_8_16_4_u.10,1,0.315481,174.666667,0.624408,0.615609,1.793051,1162,0.643515,662,524,1.902092,0.333049,0.656764,769,138,0.769595,1006
ncf_8_16_4_u.1,1,0.318901,174.666667,0.623954,0.615781,1.802115,1153,0.645296,662,524,1.901749,0.331301,0.657046,775,138,0.770921,1012
ncf_8_16_4_u.2,1,0.302403,174.666667,0.620135,0.617233,1.805136,1149,0.627175,662,524,1.901408,0.33582,0.658424,757,138,0.760249,1018
ncf_8_16_4_u.3,1,0.328893,174.666667,0.625654,0.615137,1.805136,1163,0.655287,662,524,1.901749,0.328161,0.656494,787,138,0.776963,1012
ncf_8_16_4_u.4,1,0.328893,174.666667,0.625654,0.615137,1.805136,1163,0.655287,662,524,1.901749,0.328161,0.656494,787,138,0.776963,1012
ncf_8_16_4_u.5,1,0.300418,174.666667,0.621849,0.61658,1.78852,1137,0.628452,662,524,1.902092,0.337784,0.657597,751,138,0.760504,1006
ncf_8_16_4_u.6,1,0.315481,174.666667,0.624408,0.615609,1.793051,1147,0.643515,662,524,1.902092,0.333049,0.656764,769,138,0.769595,1006
ncf_8_16_4_u.7,1,0.348876,174.666667,0.629066,0.613849,1.811178,1173,0.675271,662,524,1.901749,0.32188,0.655389,811,138,0.789087,1012
ncf_8_16_4_u.8,1,0.315481,174.666667,0.624408,0.615609,1.793051,1147,0.643515,662,524,1.902092,0.333049,0.656764,769,138,0.769595,1006
ncf_8_16_4_u.9,1,0.327258,174.666667,0.62435,0.615631,1.812689,1159,0.65203,662,524,1.901408,0.32801,0.657051,787,138,0.775234,1018
nusmv.dme1-16.B-d4-shuffled,1,0.058006,639.5,0.750227,0.571355,2.407273,2379,0.574622,1375,1279,2.216918,0.435985,0.576648,1902,96,0.956482,2206
nusmv.queue.B-d4-shuffled,1,0.084549,5362,0.750024,0.571421,2.843118,25864,0.613261,10970,10724,2.164193,0.403701,0.578724,19127,246,0.936586,20792
nusmv.reactor^1.C-d4-shuffled,1,0.096924,4773,0.750027,0.57142,2.804476,19882,0.555318,9830,9546,2.139437,0.402481,0.57865,15309,284,0.927304,18378
nusmv.reactor^2.C-d4-shuffled,1,0.095914,4810,0.750027,0.57142,2.80329,20029,0.55568,9908,9620,2.141458,0.402862,0.578664,15434,288,0.928062,18516
nusmv.reactor^5.C-f4-shuffled,1,0.095635,4692,0.750028,0.57142,2.8012,19544,0.554169,9668,9384,2.142013,0.403139,0.578623,15008,284,0.928271,18054
nusmv.syncarb10^2.B-f2,1,0.057918,479.5,0.750275,0.571339,2.730731,2133,0.618768,999,959,2.217009,0.423027,0.576226,1688,40,0.956546,1818
nusmv.syncarb10^2.B-f3,1,0.057967,682.5,0.750192,0.571366,2.767491,3056,0.616956,1415,1365,2.217058,0.421068,0.576139,2416,50,0.956513,2610
nusmv.syncarb10^2.B-f4,1,0.057994,885.5,0.750147,0.571381,2.787548,3979,0.615987,1831,1771,2.217085,0.420006,0.576092,3144,60,0.956496,3402
nusmv.syncarb5^2.B-f4-shuffled,1,0.078962,325.5,0.750406,0.571296,2.715125,1409,0.591671,681,651,2.174689,0.415802,0.577868,1094,30,0.940747,1232
nusmv.tcas^2.B-f2-shuffled,1,0.075651,4734,0.750028,0.57142,2.773398,19830,0.549012,9766,9468,2.181983,0.410411,0.578388,14870,298,0.94326,18056
nusmv.tcas^4.B-f3-shuffled,1,0.079827,7602.5,0.750017,0.571423,2.804091,31989,0.544632,15645,15205,2.173649,0.40862,0.577973,23893,440,0.940129,29246
nusmv.tcas-t^5.B-f2-shuffled,1,0.077295,5018.5,0.750026,0.57142,2.784754,21014,0.548496,10337,10037,2.178698,0.4092,0.578425,15789,300,0.942027,19190
nusmv.tcas-t^6.B-f3-shuffled,1,0.078749,7947,0.750016,0.571423,2.811643,33502,0.547038,16336,15894,2.175807,0.408563,0.577939,25126,442,0.940937,30620
par16-1-c-00-shuffled,1,0.317185,1106.5,0.683752,0.593912,2.325296,5075,0.577426,2530,2213,1.784804,0.271349,0.639229,3397,317,0.753487,4740
par8-1-c-50-shuffled,1,0.354689,189,0.679924,0.595265,2.436652,932,0.558032,442,378,1.762303,0.264857,0.636478,601,64,0.75947,852
par8-2-90-shuffled,1,0.361144,763,0.688337,0.592299,2.27452,3715,0.583548,1876,1526,1.728381,0.280255,0.631959,2490,350,0.74996,3435
par8-2-c-50-shuffled,1,0.354895,200,0.679335,0.595474,2.444444,985,0.560315,468,400,1.762238,0.264563,0.636855,641,68,0.758907,903
par8-3-c-00-shuffled,1,0.323466,260.5,0.684289,0.593722,2.323826,1201,0.573285,596,521,1.783394,0.270234,0.637858,794,75,0.757411,1116
par8-3-c-90-shuffled,1,0.377422,194.5,0.674432,0.597218,2.55819,1003,0.557709,464,389,1.747262,0.260251,0.637112,662,75,0.758523,918
par8-4-90-shuffled,1,0.361463,765,0.68862,0.5922,2.269149,3717,0.583919,1880,1530,1.728786,0.280272,0.631668,2491,350,0.750767,3438
par8-4-c-90-shuffled,1,0.379867,172.5,0.675,0.597015,2.555825,887,0.562203,412,345,1.745489,0.260281,0.63638,592,67,0.759615,816
par8-5-c-90-shuffled,1,0.37934,192.5,0.674087,0.597341,2.567391,995,0.558848,460,385,1.745978,0.259934,0.637086,660,75,0.758562,912
Qq2k3k3v100v100m1000s10,1,1.511,100,1.011398,0.497167,15.085,101,0.111,200,100,3,0.669333,0.497444,111,100,0.500838,0
Qq2k3k3v100v100m1000s1,1,1.48,100,1.004678,0.498833,15.035,106,0.101,200,100,3,0.678667,0.496222,101,100,0.492148,0
Qq2k3k3v100v100m1000s2,1,1.487,100,0.99005,0.5025,14.925,120,0.116,200,100,3,0.665778,0.501889,116,100,0.498176,0
Qq2k3k3v100v100m1000s3,1,1.488,100,1.013423,0.496667,15.1,121,0.128,200,100,3,0.680889,0.494222,128,100,0.492617,0
Qq2k3k3v100v100m1000s4,1,1.507,100,0.979545,0.505167,14.845,127,0.119,200,100,3,0.649778,0.507667,119,100,0.507423,0
Qq2k3k3v100v100m1000s5,1,1.482,100,0.978892,0.505333,14.84,117,0.114,200,100,3,0.660444,0.505111,114,100,0.49934,0
Qq2k3k3v100v100m1000s6,1,1.54,100,1.031144,0.492333,15.23,109,0.13,200,100,3,0.669333,0.494222,130,100,0.505755,0
Qq2k3k3v100v100m1000s7,1,1.474,100,0.981506,0.504667,14.86,126,0.114,200,100,3,0.665778,0.503333,114,100,0.496037,0
Qq2k3k3v100v100m1000s8,1,1.527,100,1.031144,0.492333,15.23,91,0.122,200,100,3,0.675111,0.492778,122,100,0.501354,0
Qq2k3k3v100v100m1000s9,1,1.467,100,0.980198,0.505,14.85,110,0.11,200,100,3,0.668,0.503,110,100,0.494059,0
Qq2k3k3v100v100m1200s10,1,1.5025,100,0.993355,0.501667,17.94,126,0.109167,200,100,3,0.661111,0.5025,131,100,0.502492,0
Qq2k3k3v100v100m1200s1,1,1.4925,100,1.013423,0.496667,18.12,125,0.105,200,100,3,0.678889,0.494722,126,100,0.494128,0
Qq2k3k3v100v100m1200s2,1,1.476667,100,0.988401,0.502917,17.895,153,0.118333,200,100,3,0.669259,0.501296,142,100,0.495167,0
Qq2k3k3v100v100m1200s3,1,1.485,100,1.012297,0.496944,18.11,146,0.128333,200,100,3,0.681481,0.494259,154,100,0.491895,0
Qq2k3k3v100v100m1200s4,1,1.5075,100,0.975309,0.50625,17.775,149,0.115,200,100,3,0.646667,0.509167,138,100,0.508642,0
Qq2k3k3v100v100m1200s5,1,1.491667,100,0.978022,0.505556,17.8,137,0.114167,200,100,3,0.655556,0.506481,137,100,0.502747,0
Qq2k3k3v100v100m1200s6,1,1.5275,100,1.023609,0.494167,18.21,131,0.126667,200,100,3,0.67,0.495278,152,100,0.503373,0
Qq2k3k3v100v100m1200s7,1,1.500833,100,1.002225,0.499444,18.02,141,0.115833,200,100,3,0.667778,0.499352,139,100,0.499722,0
Qq2k3k3v100v100m1200s8,1,1.536667,100,1.055381,0.486528,18.485,103,0.125,200,100,3,0.686296,0.486111,150,100,0.498715,0
Qq2k3k3v100v100m1200s9,1,1.459167,100,0.984564,0.503889,17.86,135,0.113333,200,100,3,0.674444,0.500648,136,100,0.490353,0
Qq2k3k3v100v100m1400s10,1,1.514286,100,0.998097,0.500476,20.98,150,0.112143,200,100,3,0.659048,0.502222,157,100,0.505233,0
Qq2k3k3v100v100m1400s1,1,1.468571,100,0.993355,0.501667,20.93,156,0.102857,200,100,3,0.67619,0.49873,144,100,0.49122,0
Qq2k3k3v100v100m1400s2,1,1.465714,100,0.983003,0.504286,20.82,171,0.11,200,100,3,0.670476,0.501905,154,100,0.492918,0
Qq2k3k3v100v100m1400s3,1,1.489286,100,1.008608,0.497857,21.09,171,0.127143,200,100,3,0.677143,0.495952,178,100,0.494261,0
Qq2k3k3v100v100m1400s4,1,1.493571,100,0.973684,0.506667,20.72,171,0.111429,200,100,3,0.651746,0.508175,156,100,0.504464,0
Qq2k3k3v100v100m1400s5,1,1.512857,100,0.999048,0.500238,20.99,161,0.120714,200,100,3,0.660317,0.501746,169,100,0.504522,0
Qq2k3k3v100v100m1400s6,1,1.524286,100,1.015839,0.496071,21.165,155,0.125714,200,100,3,0.666349,0.49746,176,100,0.5042,0
Qq2k3k3v100v100m1400s7,1,1.498571,100,1.011976,0.497024,21.125,159,0.118571,200,100,3,0.675238,0.495873,166,100,0.496527,0
Qq2k3k3v100v100m1400s8,1,1.516429,100,1.030948,0.492381,21.32,127,0.115,200,100,3,0.679683,0.491667,161,100,0.497824,0
Qq2k3k3v100v100m1400s9,1,1.451429,100,0.984408,0.503929,20.835,152,0.110714,200,100,3,0.677778,0.499841,155,100,0.487834,0
Qq2k3k3v100v100m1600s10,1,1.506875,100,1,0.5,24,173,0.11125,200,100,3,0.663611,0.500764,178,100,0.502292,0
Qq2k3k3v100v100m1600s1,1,1.47875,100,0.997503,0.500625,23.97,180,0.103125,200,100,3,0.674444,0.498472,165,100,0.49355,0
Qq2k3k3v100v100m1600s2,1,1.456875,100,0.975309,0.50625,23.7,194,0.1075,200,100,3,0.669167,0.503542,172,100,0.491975,0
Qq2k3k3v100v100m1600s3,1,1.49375,100,1.009629,0.497604,24.115,191,0.128125,200,100,3,0.675833,0.496111,205,100,0.495499,0
Qq2k3k3v100v100m1600s4,1,1.5,100,0.981015,0.504792,23.77,188,0.10875,200,100,3,0.653889,0.506389,174,100,0.504746,0
Qq2k3k3v100v100m1600s5,1,1.511875,100,1.00627,0.498438,24.075,180,0.12,200,100,3,0.665556,0.499236,192,100,0.502403,0
Qq2k3k3v100v100m1600s6,1,1.51875,100,1.021904,0.494583,24.26,177,0.126875,200,100,3,0.672778,0.494861,203,100,0.500842,0
Qq2k3k3v100v100m1600s7,1,1.50625,100,1.016807,0.495833,24.2,185,0.11875,200,100,3,0.675,0.495139,190,100,0.497899,0
Qq2k3k3v100v100m1600s8,1,1.5175,100,1.039082,0.490417,24.46,151,0.120625,200,100,3,0.684444,0.489167,193,100,0.496177,0
Qq2k3k3v100v100m1600s9,1,1.461875,100,0.989637,0.502604,23.875,172,0.115625,200,100,3,0.676667,0.499236,185,100,0.489948,0
Qq2k3k3v100v100m1800s10,1,1.505556,100,0.99446,0.501389,26.925,193,0.109444,200,100,3,0.660494,0.502469,197,100,0.503232,0
Qq2k3k3v100v100m1800s1,1,1.491667,100,1.01005,0.4975,27.135,194,0.107222,200,100,3,0.677037,0.495741,193,100,0.494696,0
Qq2k3k3v100v100m1800s2,1,1.457778,100,0.980198,0.505,26.73,213,0.106667,200,100,3,0.672099,0.501975,192,100,0.491016,0
Qq2k3k3v100v100m1800s3,1,1.495,100,1.006689,0.498333,27.09,215,0.125,200,100,3,0.673333,0.497222,225,100,0.496656,0
Qq2k3k3v100v100m1800s4,1,1.508333,100,0.98895,0.502778,26.85,209,0.111111,200,100,3,0.655556,0.50463,200,100,0.505525,0
Qq2k3k3v100v100m1800s5,1,1.498889,100,0.987852,0.503056,26.835,211,0.115556,200,100,3,0.659012,0.503951,208,100,0.502669,0
Qq2k3k3v100v100m1800s6,1,1.529444,100,1.024367,0.493981,27.325,200,0.123889,200,100,3,0.66963,0.495247,223,100,0.503843,0
Qq2k3k3v100v100m1800s7,1,1.500556,100,1.020202,0.495,27.27,204,0.119444,200,100,3,0.679753,0.493395,215,100,0.495137,0
Qq2k3k3v100v100m1800s8,1,1.513889,100,1.034281,0.491574,27.455,168,0.117222,200,100,3,0.682963,0.490309,211,100,0.496139,0
Qq2k3k3v100v100m1800s9,1,1.462222,100,0.983835,0.504074,26.78,199,0.115,200,100,3,0.672593,0.501235,207,100,0.49155,0
Qq2k3k3v100v100m2000s10,1,1.496,100,0.99071,0.502333,29.86,214,0.1075,200,100,3,0.662222,0.502667,215,100,0.500995,0
Qq2k3k3v100v100m2000s1,1,1.4915,100,1.007025,0.49825,30.105,219,0.107,200,100,3,0.675111,0.496722,214,100,0.495401,0
Qq2k3k3v100v100m2000s2,1,1.461,100,0.981506,0.504667,29.72,241,0.1095,200,100,3,0.671556,0.501889,219,100,0.491744,0
Qq2k3k3v100v100m2000s3,1,1.483,100,0.998335,0.500417,29.975,239,0.12,200,100,3,0.673111,0.498667,240,100,0.494754,0
Qq2k3k3v100v100m2000s4,1,1.503,100,0.982816,0.504333,29.74,236,0.11,200,100,3,0.653778,0.506111,220,100,0.505288,0
Qq2k3k3v100v100m2000s5,1,1.5045,100,0.995676,0.501083,29.935,226,0.1155,200,100,3,0.661778,0.501944,231,100,0.502578,0
Qq2k3k3v100v100m2000s6,1,1.5275,100,1.030113,0.492583,30.445,214,0.1225,200,100,3,0.674222,0.493167,245,100,0.501776,0
Qq2k3k3v100v100m2000s7,1,1.4955,100,1.013761,0.496583,30.205,227,0.1195,200,100,3,0.677778,0.494944,239,100,0.49505,0
Qq2k3k3v100v100m2000s8,1,1.511,100,1.032176,0.492083,30.475,183,0.115,200,100,3,0.682889,0.490667,230,100,0.495682,0
Qq2k3k3v100v100m2000s9,1,1.4735,100,0.993024,0.50175,29.895,219,0.1165,200,100,3,0.673778,0.499389,233,100,0.492941,0
Qq2k3k3v100v100m400s10,1,1.5,100,0.991701,0.502083,5.975,45,0.1025,200,100,3,0.661111,0.502778,41,100,0.502075,0
Qq2k3k3v100v100m400s1,1,1.4825,100,1.030457,0.4925,6.09,42,0.11,200,100,3,0.694444,0.488056,44,100,0.486464,0
Qq2k3k3v100v100m400s2,1,1.505,100,1.016807,0.495833,6.05,48,0.1175,200,100,3,0.675556,0.495,47,100,0.497479,0
Qq2k3k3v100v100m400s3,1,1.4925,100,1.02874,0.492917,6.085,49,0.1325,200,100,3,0.688889,0.489722,53,100,0.490279,0
Qq2k3k3v100v100m400s4,1,1.4975,100,0.94332,0.514583,5.825,53,0.1125,200,100,3,0.628889,0.519167,45,100,0.51336,0
Qq2k3k3v100v100m400s5,1,1.4825,100,0.968827,0.507917,5.905,46,0.1,200,100,3,0.653333,0.508611,40,100,0.502051,0
Qq2k3k3v100v100m400s6,1,1.555,100,1.037351,0.490833,6.11,45,0.135,200,100,3,0.666667,0.493889,54,100,0.509338,0
Qq2k3k3v100v100m400s7,1,1.4825,100,0.996672,0.500833,5.99,47,0.12,200,100,3,0.672222,0.499167,48,100,0.495008,0
Qq2k3k3v100v100m400s8,1,1.515,100,0.983471,0.504167,5.95,39,0.1275,200,100,3,0.648889,0.507222,51,100,0.509091,0
Qq2k3k3v100v100m400s9,1,1.5075,100,0.986755,0.503333,5.96,46,0.11,200,100,3,0.654444,0.505278,44,100,0.505795,0
Qq2k3k3v100v100m600s10,1,1.505,100,1.002225,0.499444,9.01,68,0.106667,200,100,3,0.665926,0.499815,64,100,0.501112,0
Qq2k3k3v100v100m600s1,1,1.478333,100,0.995565,0.501111,8.98,68,0.1,200,100,3,0.673333,0.499074,60,100,0.493902,0
Qq2k3k3v100v100m600s2,1,1.468333,100,0.963993,0.509167,8.835,79,0.11,200,100,3,0.656296,0.508704,66,100,0.498636,0
Qq2k3k3v100v100m600s3,1,1.515,100,1.01455,0.496389,9.065,69,0.121667,200,100,3,0.66963,0.496852,73,100,0.501399,0
Qq2k3k3v100v100m600s4,1,1.51,100,0.974767,0.506389,8.885,74,0.116667,200,100,3,0.645185,0.50963,70,100,0.5096,0
Qq2k3k3v100v100m600s5,1,1.51,100,0.995565,0.501111,8.98,63,0.116667,200,100,3,0.659259,0.502593,70,100,0.504435,0
Qq2k3k3v100v100m600s6,1,1.553333,100,1.030457,0.4925,9.135,65,0.125,200,100,3,0.662963,0.495926,75,100,0.510434,0
Qq2k3k3v100v100m600s7,1,1.485,100,0.992252,0.501944,8.965,73,0.116667,200,100,3,0.668148,0.500926,70,100,0.496956,0
Qq2k3k3v100v100m600s8,1,1.535,100,1.021336,0.494722,9.095,51,0.131667,200,100,3,0.665185,0.496852,79,100,0.506457,0
Qq2k3k3v100v100m600s9,1,1.503333,100,0.99889,0.500278,8.995,64,0.121667,200,100,3,0.664444,0.500741,73,100,0.501388,0
Qq2k3k3v100v100m800s10,1,1.51875,100,1.009209,0.497708,12.055,88,0.11,200,100,3,0.664444,0.499028,88,100,0.503977,0
Qq2k3k3v100v100m800s1,1,1.47125,100,0.997503,0.500625,11.985,85,0.095,200,100,3,0.677778,0.497639,76,100,0.491053,0
Qq2k3k3v100v100m800s2,1,1.45875,100,0.962388,0.509583,11.77,103,0.10875,200,100,3,0.659444,0.508194,87,100,0.495912,0
Qq2k3k3v100v100m800s3,1,1.5075,100,1.036487,0.491042,12.215,91,0.13125,200,100,3,0.687222,0.488889,105,100,0.493424,0
Qq2k3k3v100v100m800s4,1,1.505,100,0.987578,0.503125,11.925,103,0.125,200,100,3,0.656111,0.504722,100,100,0.504762,0
Qq2k3k3v100v100m800s5,1,1.48875,100,0.984291,0.503958,11.905,86,0.1125,200,100,3,0.661111,0.504028,90,100,0.500207,0
Qq2k3k3v100v100m800s6,1,1.54,100,1.029598,0.492708,12.175,84,0.1225,200,100,3,0.668333,0.494722,98,100,0.506131,0
Qq2k3k3v100v100m800s7,1,1.47625,100,0.981833,0.504583,11.89,99,0.115,200,100,3,0.665,0.503472,92,100,0.496697,0
Qq2k3k3v100v100m800s8,1,1.51875,100,1.017654,0.495625,12.105,76,0.125,200,100,3,0.67,0.49625,100,100,0.501892,0
Qq2k3k3v100v100m800s9,1,1.4725,100,0.981833,0.504583,11.89,88,0.115,200,100,3,0.666667,0.503056,92,100,0.495458,0
Qq2k3k3v20v20m120s10,1,1.475,20,0.899736,0.526389,8.525,16,0.075,40,20,3,0.607407,0.532407,9,20,0.51715,0
Qq2k3k3v20v20m120s1,1,1.508333,20,1.093023,0.477778,9.4,9,0.133333,40,20,3,0.722222,0.471296,16,20,0.479651,0
Qq2k3k3v20v20m120s2,1,1.475,20,0.98895,0.502778,8.95,14,0.083333,40,20,3,0.67037,0.500926,10,20,0.494475,0
Qq2k3k3v20v20m120s3,1,1.516667,20,1.03966,0.490278,9.175,14,0.141667,40,20,3,0.685185,0.488889,17,20,0.495751,0
Qq2k3k3v20v20m120s4,1,1.383333,20,0.889764,0.529167,8.475,15,0.083333,40,20,3,0.640741,0.525926,10,20,0.490814,0
Qq2k3k3v20v20m120s5,1,1.408333,20,0.914894,0.522222,8.6,12,0.083333,40,20,3,0.648148,0.519444,10,20,0.492021,0
Qq2k3k3v20v20m120s6,1,1.458333,20,0.956522,0.511111,8.8,15,0.108333,40,20,3,0.655556,0.510185,13,20,0.497283,0
Qq2k3k3v20v20m120s7,1,1.416667,20,0.978022,0.505556,8.9,11,0.125,40,20,3,0.688889,0.498148,15,20,0.478022,0
Qq2k3k3v20v20m120s8,1,1.575,20,1.005571,0.498611,9.025,15,0.141667,40,20,3,0.637037,0.506481,17,20,0.523677,0
Qq2k3k3v20v20m120s9,1,1.508333,20,0.978022,0.505556,8.9,12,0.1,40,20,3,0.648148,0.508333,12,20,0.508242,0
Qq2k3k3v20v20m160s10,1,1.4625,20,0.923848,0.519792,11.525,20,0.08125,40,20,3,0.630556,0.522222,13,20,0.507014,0
Qq2k3k3v20v20m160s1,1,1.51875,20,1.119205,0.471875,12.675,11,0.125,40,20,3,0.733333,0.464583,20,20,0.476821,0
