@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC

@DATA
Umbrella_tbm_05.tex.module.000039,1,0.487583,140.6,0.656544,0.603667,2.859431,2491,0.488494,1686
Umbrella_tbm_05.tex.module.000043,1,0.48546,134.6,0.658284,0.603033,2.817343,2383,0.486422,1626
Umbrella_tbm_05.tex.module.000053,1,0.481802,125.6,0.661288,0.601943,2.748047,2221,0.482849,1536
Umbrella_tbm_05.tex.module.000064,1,0.473058,109.1,0.668481,0.599347,2.597374,1924,0.474311,1371
Umbrella_tbm_05.tex.module.000065,1,0.472089,107.6,0.669279,0.599061,2.581858,1897,0.473365,1356
Umbrella_tbm_05.tex.module.000079,1,0.468961,103.1,0.671859,0.598136,2.533181,1816,0.47031,1311
Umbrella_tbm_05.tex.module.000088,1,0.47561,101.1,0.676514,0.596476,2.501162,1747,0.471777,1291
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.230701,351.125,0.397051,0.715794,2.836491,8471,0.244434,3009
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.230701,351.125,0.397051,0.715794,2.836491,8471,0.244434,3009
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.231725,352.625,0.398541,0.715031,2.830967,8479,0.246208,3029
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.230912,351.625,0.397461,0.715584,2.832947,8475,0.245026,3017
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.229885,350.125,0.395969,0.716348,2.838505,8467,0.243246,2997
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.230097,350.625,0.39638,0.716137,2.834942,8471,0.24384,3005
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.230309,351.125,0.396791,0.715927,2.831397,8475,0.244434,3013
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.230701,351.125,0.397051,0.715794,2.836491,8471,0.244434,3009
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.230097,350.625,0.39638,0.716137,2.834942,8471,0.24384,3005
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.230097,350.625,0.39638,0.716137,2.834942,8471,0.24384,3005
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.230701,351.125,0.397051,0.715794,2.836491,8471,0.244434,3009
Umbrella_tbm_21.tex.module.000024,1,0.486627,124.8,0.659612,0.60255,2.985265,2306,0.486379,1493
Umbrella_tbm_21.tex.module.000029,1,0.484872,120.3,0.661153,0.601991,2.953729,2225,0.484613,1448
Umbrella_tbm_21.tex.module.000044,1,0.478533,106.8,0.666726,0.599979,2.846154,1982,0.478235,1313
Umbrella_tbm_21.tex.module.000049,1,0.478533,106.8,0.666726,0.599979,2.846154,1982,0.478235,1313
Umbrella_tbm_21.tex.module.000056,1,0.477707,105.3,0.667453,0.599717,2.83282,1955,0.477404,1298
Umbrella_tbm_21.tex.module.000069,1,0.481333,104.3,0.674954,0.597031,2.824534,1909,0.479482,1288
Umbrella_tbm_21.tex.module.000079,1,0.480253,101.4,0.670771,0.598526,2.823764,1863,0.478357,1254
Umbrella_tbm_21.tex.module.000129,1,0.479693,100.4,0.671333,0.598325,2.814309,1845,0.477774,1244
Umbrella_tbm_21.tex.module.000134,1,0.478532,98.4,0.672499,0.597908,2.794935,1809,0.476565,1224
Umbrella_tbm_21.tex.module.000139,1,0.477622,96.9,0.673412,0.597581,2.779983,1782,0.475618,1209
Umbrella_tbm_21.tex.module.000149,1,0.476677,95.4,0.674362,0.597243,2.764657,1755,0.474634,1194
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.22498,324.166667,0.360342,0.735109,2.754201,6019,0.243558,2083
Umbrella_tbm_24.tex.module.000066,1,0.46134,67.5,0.692729,0.590762,2.488764,959,0.471005,712
Umbrella_tbm_24.tex.module.000103,1,0.467173,62.25,0.6881,0.592382,2.489426,894,0.466482,662
Umbrella_tbm_24.tex.module.000131,1,0.463557,58,0.690749,0.591454,2.545455,859,0.462828,616
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.264967,264.875,0.423419,0.702534,2.834989,6027,0.269215,2315
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.264967,264.875,0.423419,0.702534,2.834989,6027,0.269215,2315
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.264967,264.875,0.423419,0.702534,2.834989,6027,0.269215,2315
Umbrella_tbm_25.tex.module.000003,1,0.500622,194.1,0.648205,0.606721,3.14588,3439,0.501244,2221
Umbrella_tbm_25.tex.module.000031,1,0.499067,194.1,0.646677,0.607284,3.141378,3449,0.501244,2221
Umbrella_tbm_25.tex.module.000041,1,0.498323,189.6,0.647272,0.607064,3.123621,3368,0.500559,2176
Umbrella_tbm_25.tex.module.000084,1,0.487805,144.6,0.655688,0.603978,2.895133,2558,0.490881,1726
Umbrella_tbm_25.tex.module.000087,1,0.487805,144.6,0.655688,0.603978,2.895133,2558,0.490881,1726
Umbrella_tbm_25.tex.module.000099,1,0.491081,144.6,0.657413,0.60335,2.895133,2538,0.48976,1726
Umbrella_tbm_25.tex.module.000106,1,0.49114,145.6,0.661159,0.601989,2.904378,2553,0.493109,1736
Umbrella_tbm_25.tex.module.000121,1,0.494456,139.8,0.655899,0.603901,2.909472,2456,0.491967,1668
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.269994,369.7,0.38907,0.719906,3.003516,11500,0.275721,3982
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.269338,368.7,0.38812,0.720399,3.00605,11495,0.274732,3967
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.269994,369.7,0.38907,0.719906,3.003516,11500,0.275721,3982
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.269063,368.7,0.388419,0.720244,3.006042,11510,0.275474,3972
Umbrella_tbm_26.tex.module.000004,1,0.481354,118.3,0.660038,0.602396,2.928571,2193,0.482412,1428
Umbrella_tbm_26.tex.module.000021,1,0.481403,118.3,0.661883,0.601727,2.939076,2198,0.483777,1428
Umbrella_tbm_26.tex.module.000041,1,0.472503,101.8,0.669253,0.599071,2.800475,1901,0.475348,1263
Umbrella_tbm_26.tex.module.000061,1,0.472951,98.3,0.67845,0.595788,2.766287,1820,0.475938,1228
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.298292,222.8,0.470015,0.680265,3.004448,6232,0.293142,2473
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.297918,222.8,0.47035,0.68011,3.008492,6242,0.294029,2473
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.298292,222.8,0.470015,0.680265,3.004448,6232,0.293142,2473
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.298292,222.8,0.470015,0.680265,3.004448,6232,0.293142,2473
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.298545,223.3,0.470666,0.679964,2.998389,6237,0.294029,2483
Umbrella_tbm_29.tex.module.000009,1,0.502055,120.125,0.654473,0.604422,3.058459,1716,0.49921,1129
Umbrella_tbm_29.tex.module.000010,1,0.501604,118.625,0.654682,0.604346,3.048344,1695,0.498717,1117
Umbrella_tbm_29.tex.module.000078,1,0.49348,79,0.665161,0.600542,2.803299,1147,0.482949,788
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.292178,220.375,0.413661,0.707383,2.957535,5265,0.288925,1931
vis.arbiter.E-f4-shuffled,1,0.034671,1818.5,0.750069,0.571406,2.947942,7703,0.524408,3669
vis.coherence^1.E-d4-shuffled,1,0.007119,1838,0.750068,0.571406,2.966161,8022,0.523227,3694
vis.elevator^1.E-f2-shuffled,1,0.07685,1432.5,0.750089,0.5714,2.903536,6154,0.528612,2913
vis.emodel.E-f4-shuffled,1,0.034431,1454.5,0.750087,0.5714,2.934014,6293,0.530837,2940
vis.prodcell^01.E-d4-shuffled,1,0.009936,3010,0.750042,0.571415,2.985253,13075,0.52681,6035
vis.prodcell^04.E-f4-shuffled,1,0.028689,6653,0.750019,0.571422,2.972694,29020,0.525342,13367
vis.prodcell^05.E-f4-shuffled,1,0.027824,6847,0.750018,0.571423,2.973464,29850,0.524914,13755
vis.prodcell^08.E-f4-shuffled,1,0.021356,8911.5,0.750014,0.571424,2.979591,38925,0.525663,17884
vis.prodcell^09.E-f2-shuffled,1,0.070931,2709,0.750047,0.571413,2.933382,11762,0.528683,5479
vis.prodcell^23.E-f4-shuffled,1,0.021853,8702,0.750014,0.571424,2.979101,38018,0.525255,17465
vis.prodcell^24.E-f3-shuffled,1,0.034632,5507,0.750023,0.571421,2.967043,24001,0.525837,11075
vonNeumann-ripple-carry-13-c-shuffled,1,0.005014,382003,0.750654,0.571215,1.47037,1036976,0.728408,764370
vonNeumann-ripple-carry-15-c-shuffled,1,0.004359,653071,0.750576,0.57124,1.473835,1779163,0.728984,1306622
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.446063,150.3,0.702504,0.58737,2.989988,2600,0.488166,1698
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.432288,214.2,0.64978,0.606142,3.044266,3922,0.467636,2372
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.422003,158,0.655895,0.603903,2.996056,2963,0.456435,1775
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.439642,237.1,0.648064,0.606773,3.120723,4313,0.475003,2601
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.420215,148.8,0.667727,0.599619,2.994652,2792,0.458091,1683
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.410128,223.5,0.610261,0.621017,3.040162,4391,0.441227,2465
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.417089,246.5,0.606799,0.622355,3.112801,4826,0.448481,2695
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.400042,156.2,0.630404,0.613345,3.004553,3136,0.430798,1757
x120.0,1,0.44488,3604,0.591932,0.628168,3.010204,10850,0.627274,3724
x120.1,1,0.444583,3604,0.59199,0.628145,3.008593,10844,0.627075,3724
x120.2,1,0.444583,3604,0.591902,0.628179,3.01101,10853,0.626928,3724
x120.3,1,0.44486,3604,0.591796,0.628221,3.013963,10864,0.627027,3724
x120.4,1,0.44494,3604,0.591902,0.628179,3.01101,10853,0.627285,3724
x120.5,1,0.444266,3604,0.592,0.628141,3.008324,10843,0.626774,3724
x120.6,1,0.444197,3604,0.591873,0.628191,3.011815,10856,0.626493,3724
x120.7,1,0.444196,3604,0.592048,0.628122,3.006982,10838,0.626786,3724
x120.8,1,0.443899,3604,0.592019,0.628133,3.007787,10841,0.626439,3724
x120.9,1,0.44493,3604,0.591922,0.628172,3.010473,10851,0.627308,3724
x240.0,1,0.445383,7204,0.5916,0.628298,3.02015,21762,0.627068,7444
x240.1,1,0.445161,7204,0.591644,0.628281,3.018941,21753,0.626919,7444
x240.2,1,0.445877,7204,0.591547,0.628319,3.021628,21773,0.627473,7444
x240.3,1,0.445176,7204,0.591615,0.628293,3.019747,21759,0.626885,7444
x240.4,1,0.445709,7204,0.591528,0.628327,3.022166,21777,0.627272,7444
x240.5,1,0.445398,7204,0.591572,0.62831,3.020956,21768,0.627034,7444
x240.6,1,0.445457,7204,0.591586,0.628304,3.020553,21765,0.627118,7444
x240.7,1,0.445906,7204,0.59149,0.628342,3.02324,21785,0.627405,7444
x240.8,1,0.445675,7204,0.591596,0.6283,3.020285,21763,0.627352,7444
x240.9,1,0.445433,7204,0.591591,0.628302,3.020419,21764,0.627101,7444
x30.0,1,0.436456,904,0.594128,0.627302,2.946467,2662,0.623457,934
x30.1,1,0.435431,904,0.594331,0.627222,2.941113,2657,0.622772,934
x30.2,1,0.43875,904,0.59425,0.627254,2.943255,2659,0.625954,934
x30.3,1,0.437387,904,0.594087,0.627318,2.947537,2663,0.624319,934
x30.4,1,0.439184,904,0.594454,0.627174,2.937901,2654,0.62673,934
x30.5,1,0.436681,904,0.594372,0.627206,2.940043,2656,0.62409,934
x30.6,1,0.438321,904,0.5947,0.627077,2.931478,2648,0.626277,934
x30.7,1,0.438321,902,0.594442,0.627179,2.937768,2648,0.625912,932
x30.8,1,0.435148,904,0.594824,0.627029,2.928266,2645,0.62331,934
x30.9,1,0.436661,904,0.594087,0.627318,2.947537,2663,0.623593,934
x60.0,1,0.44229,1804,0.592699,0.627865,2.987661,5389,0.626279,1864
x60.1,1,0.442032,1804,0.592679,0.627873,2.988197,5390,0.625987,1864
x60.2,1,0.442588,1804,0.592818,0.627818,2.984442,5383,0.626774,1864
x60.3,1,0.441973,1804,0.59262,0.627896,2.989807,5393,0.62583,1864
x60.4,1,0.440849,1804,0.592877,0.627795,2.982833,5380,0.625135,1864
x60.5,1,0.440885,1804,0.592976,0.627756,2.98015,5375,0.625337,1864
x60.6,1,0.442893,1804,0.592404,0.627981,2.995708,5404,0.626387,1864
x60.7,1,0.442649,1804,0.592699,0.627865,2.987661,5389,0.626638,1864
x60.8,1,0.441848,1804,0.592857,0.627803,2.983369,5381,0.626101,1864
x60.9,1,0.441477,1804,0.592541,0.627927,2.991953,5397,0.625202,1864
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.015464,31,0.901186,0.525988,3.619048,146,0.71134,63
