@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC

@DATA
FolioSuite/planning/dispose/p03_02.lp-15-183.sm.gz,1,4.12,0,0,316,0
FolioSuite/planning/dispose/p04_04.lp-18-5484.sm.gz,1,6.13,0,0,269,0
FolioSuite/planning/dispose/p04_07.lp-18-3588.sm.gz,1,3.93,0,0,302,0
FolioSuite/planning/dispose/p02_06.lp-15-279.sm.gz,1,4.09,0,0,176,0
FolioSuite/planning/dispose/p03_05.lp-16-480.sm.gz,1,3.95,0,0,306,0
FolioSuite/planning/dispose/p02_04.lp-20-899.sm.gz,1,3.85,0,0,1279,0
FolioSuite/planning/dispose/p03_04.lp-17-3896.sm.gz,1,5.61,0,0,284,0
FolioSuite/planning/dispose/p03_01.lp-15-220.sm.gz,1,3.98,0,0,903,0
FolioSuite/planning/dispose/p04_07.lp-17-1971.sm.gz,1,4.35,0,0,340,0
FolioSuite/planning/dispose/p04_01.lp-15-129.sm.gz,1,4.14,0,0,994,0
FolioSuite/planning/dispose/p04_08.lp-16-919.sm.gz,1,4.85,0,0,352,0
FolioSuite/planning/dispose/p02_09.lp-19-19193.sm.gz,1,3.99,0,0,407,0
FolioSuite/planning/dispose/p02_05.lp-24-3447.sm.gz,1,4.79,0,0,344,0
FolioSuite/planning/dispose/p04_04.lp-19-20100.sm.gz,1,4.04,0,0,354,0
FolioSuite/planning/dispose/p02_07.lp-18-5600.sm.gz,1,4.37,0,0,1279,0
FolioSuite/planning/dispose/p04_02.lp-15-115.sm.gz,1,4.74,0,0,506,0
FolioSuite/planning/dispose/p02_05.lp-16-274.sm.gz,1,4.3,0,0,329,0
FolioSuite/planning/dispose/p03_03.lp-20-13936.sm.gz,1,4.16,0,0,329,0
FolioSuite/planning/dispose/p03_04.lp-19-15341.sm.gz,1,4.4,0,0,284,0
FolioSuite/planning/dispose/p02_05.lp-25-9011.sm.gz,1,4.19,0,0,352,0
FolioSuite/planning/dispose/p03_03.lp-16-633.sm.gz,1,3.86,0,0,329,0
FolioSuite/planning/dispose/p04_09.lp-17-409.sm.gz,1,4.31,0,0,346,0
FolioSuite/planning/dispose/p04_02.lp-17-876.sm.gz,1,4.28,0,0,506,0
FolioSuite/planning/dispose/p02_05.lp-22-380.sm.gz,1,4.37,0,0,342,0
FolioSuite/planning/dispose/p04_05.lp-17-1552.sm.gz,1,4.08,0,0,310,0
FolioSuite/planning/dispose/p03_03.lp-18-1472.sm.gz,1,6.6,0,0,346,0
FolioSuite/planning/dispose/p02_10.lp-15-172.sm.gz,1,4.32,0,0,176,0
FolioSuite/planning/dispose/p02_07.lp-17-324.sm.gz,1,5.46,0,0,346,0
FolioSuite/planning/dispose/p03_03.lp-14-403.sm.gz,1,4.17,0,0,346,0
FolioSuite/planning/dispose/p05_01.lp-17-5711.sm.gz,1,4.48,0,0,889,0
FolioSuite/planning/dispose/p04_04.lp-16-531.sm.gz,1,5.46,0,0,269,0
FolioSuite/planning/dispose/p02_09.lp-18-9569.sm.gz,1,3.48,0,0,368,0
FolioSuite/planning/dispose/p03_07.lp-18-20100.sm.gz,1,3.8,0,0,346,0
FolioSuite/planning/dispose/p03_01.lp-16-905.sm.gz,1,4.66,0,0,270,0
FolioSuite/planning/dispose/p05_01.lp-15-445.sm.gz,1,4.3,0,0,889,0
FolioSuite/planning/dispose/p03_10.lp-16-4450.sm.gz,1,4.32,0,0,306,0
FolioSuite/planning/dispose/p03_01.lp-14-182.sm.gz,1,4.08,0,0,913,0
FolioSuite/planning/dispose/p03_06.lp-17-5563.sm.gz,1,5.94,0,0,346,0
FolioSuite/planning/dispose/p03_02.lp-18-3426.sm.gz,1,4.03,0,0,400,0
FolioSuite/planning/dispose/p03_02.lp-19-7213.sm.gz,1,4.49,0,0,316,0
FolioSuite/planning/dispose/p04_04.lp-17-3609.sm.gz,1,4.21,0,0,354,0
FolioSuite/planning/dispose/p02_08.lp-15-432.sm.gz,1,4.52,0,0,561,0
FolioSuite/planning/dispose/p02_07.lp-15-335.sm.gz,1,4.74,0,0,232,0
FolioSuite/planning/dispose/p02_05.lp-21-1841.sm.gz,1,3.44,0,0,264,0
FolioSuite/planning/dispose/p02_08.lp-18-7252.sm.gz,1,4.75,0,0,814,0
FolioSuite/planning/dispose/p02_10.lp-23-1789.sm.gz,1,7.12,0,0,294,0
FolioSuite/planning/dispose/p03_06.lp-18-6661.sm.gz,1,3.58,0,0,303,0
FolioSuite/planning/dispose/p02_09.lp-15-323.sm.gz,1,5.06,0,0,555,0
FolioSuite/planning/dispose/p04_03.lp-17-9681.sm.gz,1,5.71,0,0,400,0
FolioSuite/planning/dispose/p04_05.lp-16-349.sm.gz,1,4.34,0,0,368,0
FolioSuite/planning/dispose/p04_03.lp-16-648.sm.gz,1,5,0,0,343,0
FolioSuite/planning/dispose/p03_09.lp-18-7247.sm.gz,1,3.11,0,0,348,0
FolioSuite/planning/dispose/p02_07.lp-16-209.sm.gz,1,5.14,0,0,351,0
FolioSuite/planning/dispose/p03_03.lp-21-20100.sm.gz,1,4.83,0,0,305,0
FolioSuite/searchTest-plain/stp_sequence3-ss1.lp.gz,1,?,0,0,32,0
FolioSuite/searchTest-plain/stp_sequence3-ss2.lp.gz,1,?,?,?,?,?
FolioSuite/searchTest-plain/stp_sequence2-ss2.lp.gz,1,2.31,0,0,8188,0
FolioSuite/searchTest-plain/stp_sequence4-ss1.lp.gz,1,?,0,0,32,0
FolioSuite/searchTest-verbose/stv_sequence4-ss1.lp.gz,1,?,0,0,549,0
FolioSuite/searchTest-verbose/stv_sequence3-ss1.lp.gz,1,?,?,?,?,?
FolioSuite/searchTest-verbose/stv_sequence2-ss1.lp.gz,1,?,?,?,?,?
FolioSuite/searchTest-verbose/stv_sequence4-ss2.lp.gz,1,4.77,0,0,4025,0
FolioSuite/searchTest-verbose/stv_sequence4-ss3.lp.gz,1,1.56,0,0,15347,0
