@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC

@DATA
ehi-85-297-92_ext.xml.minion.gz,1,4106,0.093412,297,297,297,0.006734,0.006734,4106,0.077441,27.649832,0.093097,0.364301,0.094276,0.10101,464,0.840205
ehi-85-297-93_ext.xml.minion.gz,1,4105,0.093389,297,297,297,0.006734,0.006734,4105,0.074074,27.643098,0.093074,0.363406,0.094276,0.10101,464,0.840404
ehi-85-297-94_ext.xml.minion.gz,1,4102,0.093321,297,297,297,0.006734,0.006734,4102,0.070707,27.622896,0.093006,0.363387,0.094276,0.10101,464,0.840031
ehi-85-297-95_ext.xml.minion.gz,1,4102,0.093321,297,297,297,0.006734,0.006734,4102,0.074074,27.622896,0.093006,0.363057,0.094276,0.10101,464,0.840101
ehi-85-297-96_ext.xml.minion.gz,1,4119,0.093707,297,297,297,0.006734,0.006734,4119,0.077441,27.737374,0.093392,0.361005,0.094276,0.10101,464,0.840246
ehi-85-297-97_ext.xml.minion.gz,1,4095,0.093161,297,297,297,0.006734,0.006734,4095,0.074074,27.575758,0.092848,0.368381,0.094276,0.10101,464,0.840246
ehi-85-297-98_ext.xml.minion.gz,1,4124,0.093821,297,297,297,0.006734,0.006734,4124,0.074074,27.771044,0.093505,0.357899,0.094276,0.10101,464,0.840194
ehi-85-297-99_ext.xml.minion.gz,1,4115,0.093616,297,297,297,0.006734,0.006734,4115,0.077441,27.710438,0.093301,0.361386,0.094276,0.097643,464,0.840278
ehi-85-297-9_ext.xml.minion.gz,1,4118,0.093685,297,297,297,0.006734,0.006734,4118,0.074074,27.73064,0.093369,0.361627,0.094276,0.10101,464,0.840307
ehi-90-315-0_ext.xml.minion.gz,1,4343,0.087817,315,315,315,0.006349,0.006349,4343,0.066667,27.574603,0.087538,0.367237,0.088889,0.095238,464,0.840157
ehi-90-315-10_ext.xml.minion.gz,1,4355,0.08806,315,315,315,0.006349,0.006349,4355,0.069841,27.650794,0.08778,0.363494,0.088889,0.092063,464,0.840362
ehi-90-315-11_ext.xml.minion.gz,1,4371,0.088383,315,315,315,0.006349,0.006349,4371,0.069841,27.752381,0.088103,0.360479,0.088889,0.092063,464,0.840453
ehi-90-315-12_ext.xml.minion.gz,1,4369,0.088343,315,315,315,0.006349,0.006349,4369,0.069841,27.739683,0.088062,0.36509,0.088889,0.095238,464,0.839908
ehi-90-315-13_ext.xml.minion.gz,1,4391,0.088788,315,315,315,0.006349,0.006349,4391,0.069841,27.879365,0.088506,0.358375,0.088889,0.095238,464,0.840385
ehi-90-315-14_ext.xml.minion.gz,1,4377,0.088505,315,315,315,0.006349,0.006349,4377,0.066667,27.790476,0.088224,0.359829,0.088889,0.095238,464,0.840484
ehi-90-315-15_ext.xml.minion.gz,1,4381,0.088586,315,315,315,0.006349,0.006349,4381,0.073016,27.815873,0.088304,0.360562,0.088889,0.095238,464,0.840391
ehi-90-315-16_ext.xml.minion.gz,1,4383,0.088626,315,315,315,0.006349,0.006349,4383,0.073016,27.828571,0.088345,0.357452,0.088889,0.095238,464,0.840297
ehi-90-315-17_ext.xml.minion.gz,1,4374,0.088444,315,315,315,0.006349,0.006349,4374,0.073016,27.771429,0.088163,0.362031,0.088889,0.095238,464,0.840367
ehi-90-315-18_ext.xml.minion.gz,1,4380,0.088565,315,315,315,0.006349,0.006349,4380,0.07619,27.809524,0.088284,0.358401,0.088889,0.095238,464,0.840163
ehi-90-315-19_ext.xml.minion.gz,1,4371,0.088383,315,315,315,0.006349,0.006349,4371,0.07619,27.752381,0.088103,0.35884,0.088889,0.095238,464,0.840192
ehi-90-315-1_ext.xml.minion.gz,1,4388,0.088727,315,315,315,0.006349,0.006349,4388,0.073016,27.860317,0.088445,0.357079,0.088889,0.095238,464,0.84026
ehi-90-315-20_ext.xml.minion.gz,1,4379,0.088545,315,315,315,0.006349,0.006349,4379,0.066667,27.803175,0.088264,0.358544,0.088889,0.092063,464,0.8405
ehi-90-315-21_ext.xml.minion.gz,1,4388,0.088727,315,315,315,0.006349,0.006349,4388,0.073016,27.860317,0.088445,0.36042,0.088889,0.095238,464,0.840314
ehi-90-315-22_ext.xml.minion.gz,1,4368,0.088323,315,315,315,0.006349,0.006349,4368,0.066667,27.733333,0.088042,0.362094,0.088889,0.095238,464,0.840298
ehi-90-315-23_ext.xml.minion.gz,1,4375,0.088464,315,315,315,0.006349,0.006349,4375,0.07619,27.777778,0.088183,0.359226,0.088889,0.095238,464,0.840093
ehi-90-315-24_ext.xml.minion.gz,1,4378,0.088525,315,315,315,0.006349,0.006349,4378,0.073016,27.796825,0.088244,0.359045,0.088889,0.095238,464,0.840244
ehi-90-315-25_ext.xml.minion.gz,1,4398,0.088929,315,315,315,0.006349,0.006349,4398,0.073016,27.92381,0.088647,0.355551,0.088889,0.095238,464,0.840468
ehi-90-315-26_ext.xml.minion.gz,1,4370,0.088363,315,315,315,0.006349,0.006349,4370,0.069841,27.746032,0.088083,0.359205,0.088889,0.095238,464,0.840148
ehi-90-315-27_ext.xml.minion.gz,1,4374,0.088444,315,315,315,0.006349,0.006349,4374,0.073016,27.771429,0.088163,0.36098,0.088889,0.095238,464,0.840343
ehi-90-315-28_ext.xml.minion.gz,1,4369,0.088343,315,315,315,0.006349,0.006349,4369,0.069841,27.739683,0.088062,0.361009,0.088889,0.095238,464,0.840488
ehi-90-315-29_ext.xml.minion.gz,1,4382,0.088606,315,315,315,0.006349,0.006349,4382,0.069841,27.822222,0.088325,0.357736,0.088889,0.095238,464,0.839959
ehi-90-315-2_ext.xml.minion.gz,1,4382,0.088606,315,315,315,0.006349,0.006349,4382,0.069841,27.822222,0.088325,0.35689,0.088889,0.092063,464,0.840418
ehi-90-315-30_ext.xml.minion.gz,1,4366,0.088282,315,315,315,0.006349,0.006349,4366,0.069841,27.720635,0.088002,0.358434,0.088889,0.095238,464,0.840483
ehi-90-315-31_ext.xml.minion.gz,1,4394,0.088848,315,315,315,0.006349,0.006349,4394,0.073016,27.898413,0.088566,0.357781,0.088889,0.095238,464,0.840246
ehi-90-315-32_ext.xml.minion.gz,1,4380,0.088565,315,315,315,0.006349,0.006349,4380,0.07619,27.809524,0.088284,0.359832,0.088889,0.095238,464,0.84034
ehi-90-315-33_ext.xml.minion.gz,1,4363,0.088222,315,315,315,0.006349,0.006349,4363,0.07619,27.701587,0.087942,0.362316,0.088889,0.095238,464,0.840335
ehi-90-315-34_ext.xml.minion.gz,1,4390,0.088768,315,315,315,0.006349,0.006349,4390,0.069841,27.873016,0.088486,0.354848,0.088889,0.092063,464,0.840341
ehi-90-315-35_ext.xml.minion.gz,1,4384,0.088646,315,315,315,0.006349,0.006349,4384,0.069841,27.834921,0.088365,0.359538,0.088889,0.095238,464,0.840171
ehi-90-315-36_ext.xml.minion.gz,1,4378,0.088525,315,315,315,0.006349,0.006349,4378,0.069841,27.796825,0.088244,0.360592,0.088889,0.092063,464,0.84038
ehi-90-315-37_ext.xml.minion.gz,1,4374,0.088444,315,315,315,0.006349,0.006349,4374,0.069841,27.771429,0.088163,0.360658,0.088889,0.095238,464,0.84048
ehi-90-315-38_ext.xml.minion.gz,1,4382,0.088606,315,315,315,0.006349,0.006349,4382,0.07619,27.822222,0.088325,0.359095,0.088889,0.095238,464,0.840403
ehi-90-315-39_ext.xml.minion.gz,1,4399,0.08895,315,315,315,0.006349,0.006349,4399,0.07619,27.930159,0.088667,0.35521,0.088889,0.095238,464,0.840434
ehi-90-315-3_ext.xml.minion.gz,1,4376,0.088484,315,315,315,0.006349,0.006349,4376,0.066667,27.784127,0.088204,0.360064,0.088889,0.095238,464,0.840374
ehi-90-315-40_ext.xml.minion.gz,1,4381,0.088586,315,315,315,0.006349,0.006349,4381,0.073016,27.815873,0.088304,0.35744,0.088889,0.095238,464,0.840151
ehi-90-315-41_ext.xml.minion.gz,1,4382,0.088606,315,315,315,0.006349,0.006349,4382,0.069841,27.822222,0.088325,0.357734,0.088889,0.095238,464,0.840399
ehi-90-315-42_ext.xml.minion.gz,1,4373,0.088424,315,315,315,0.006349,0.006349,4373,0.069841,27.765079,0.088143,0.359361,0.088889,0.095238,464,0.840447
ehi-90-315-43_ext.xml.minion.gz,1,4365,0.088262,315,315,315,0.006349,0.006349,4365,0.069841,27.714286,0.087982,0.360496,0.088889,0.095238,464,0.840276
ehi-90-315-44_ext.xml.minion.gz,1,4400,0.08897,315,315,315,0.006349,0.006349,4400,0.073016,27.936508,0.088687,0.35427,0.088889,0.095238,464,0.840298
ehi-90-315-45_ext.xml.minion.gz,1,4369,0.088343,315,315,315,0.006349,0.006349,4369,0.073016,27.739683,0.088062,0.357031,0.088889,0.095238,464,0.840519
ehi-90-315-46_ext.xml.minion.gz,1,4358,0.088121,315,315,315,0.006349,0.006349,4358,0.073016,27.669841,0.087841,0.361965,0.088889,0.095238,464,0.840403
ehi-90-315-47_ext.xml.minion.gz,1,4380,0.088565,315,315,315,0.006349,0.006349,4380,0.069841,27.809524,0.088284,0.356213,0.088889,0.095238,464,0.840435
ehi-90-315-48_ext.xml.minion.gz,1,4383,0.088626,315,315,315,0.006349,0.006349,4383,0.069841,27.828571,0.088345,0.359264,0.088889,0.095238,464,0.840338
ehi-90-315-49_ext.xml.minion.gz,1,4362,0.088201,315,315,315,0.006349,0.006349,4362,0.069841,27.695238,0.087921,0.364249,0.088889,0.095238,464,0.840502
ehi-90-315-4_ext.xml.minion.gz,1,4377,0.088505,315,315,315,0.006349,0.006349,4377,0.069841,27.790476,0.088224,0.36139,0.088889,0.095238,464,0.84037
ehi-90-315-50_ext.xml.minion.gz,1,4385,0.088666,315,315,315,0.006349,0.006349,4385,0.069841,27.84127,0.088385,0.358848,0.088889,0.095238,464,0.840514
ehi-90-315-51_ext.xml.minion.gz,1,4374,0.088444,315,315,315,0.006349,0.006349,4374,0.069841,27.771429,0.088163,0.365598,0.088889,0.095238,464,0.840307
ehi-90-315-52_ext.xml.minion.gz,1,4373,0.088424,315,315,315,0.006349,0.006349,4373,0.066667,27.765079,0.088143,0.362495,0.088889,0.092063,464,0.840402
ehi-90-315-53_ext.xml.minion.gz,1,4391,0.088788,315,315,315,0.006349,0.006349,4391,0.069841,27.879365,0.088506,0.358587,0.088889,0.095238,464,0.84036
ehi-90-315-54_ext.xml.minion.gz,1,4371,0.088383,315,315,315,0.006349,0.006349,4371,0.069841,27.752381,0.088103,0.359861,0.088889,0.095238,464,0.840308
ehi-90-315-55_ext.xml.minion.gz,1,4381,0.088586,315,315,315,0.006349,0.006349,4381,0.07619,27.815873,0.088304,0.360013,0.088889,0.095238,464,0.840407
ehi-90-315-56_ext.xml.minion.gz,1,4381,0.088586,315,315,315,0.006349,0.006349,4381,0.069841,27.815873,0.088304,0.35894,0.088889,0.095238,464,0.840463
ehi-90-315-57_ext.xml.minion.gz,1,4382,0.088606,315,315,315,0.006349,0.006349,4382,0.073016,27.822222,0.088325,0.359601,0.088889,0.095238,464,0.840174
ehi-90-315-58_ext.xml.minion.gz,1,4383,0.088626,315,315,315,0.006349,0.006349,4383,0.07619,27.828571,0.088345,0.358166,0.088889,0.095238,464,0.840492
ehi-90-315-59_ext.xml.minion.gz,1,4380,0.088565,315,315,315,0.006349,0.006349,4380,0.066667,27.809524,0.088284,0.358793,0.088889,0.095238,464,0.840036
ehi-90-315-5_ext.xml.minion.gz,1,4374,0.088444,315,315,315,0.006349,0.006349,4374,0.073016,27.771429,0.088163,0.363561,0.088889,0.095238,464,0.84043
ehi-90-315-60_ext.xml.minion.gz,1,4375,0.088464,315,315,315,0.006349,0.006349,4375,0.069841,27.777778,0.088183,0.360183,0.088889,0.095238,464,0.840457
ehi-90-315-61_ext.xml.minion.gz,1,4387,0.088707,315,315,315,0.006349,0.006349,4387,0.07619,27.853968,0.088425,0.358502,0.088889,0.092063,464,0.840122
ehi-90-315-62_ext.xml.minion.gz,1,4375,0.088464,315,315,315,0.006349,0.006349,4375,0.069841,27.777778,0.088183,0.360579,0.088889,0.095238,464,0.840382
ehi-90-315-63_ext.xml.minion.gz,1,4381,0.088586,315,315,315,0.006349,0.006349,4381,0.073016,27.815873,0.088304,0.359193,0.088889,0.095238,464,0.840007
ehi-90-315-64_ext.xml.minion.gz,1,4369,0.088343,315,315,315,0.006349,0.006349,4369,0.073016,27.739683,0.088062,0.360615,0.088889,0.095238,464,0.840322
ehi-90-315-65_ext.xml.minion.gz,1,4387,0.088707,315,315,315,0.006349,0.006349,4387,0.073016,27.853968,0.088425,0.358643,0.088889,0.095238,464,0.840286
ehi-90-315-66_ext.xml.minion.gz,1,4347,0.087898,315,315,315,0.006349,0.006349,4347,0.07619,27.6,0.087619,0.364471,0.088889,0.092063,464,0.840137
ehi-90-315-67_ext.xml.minion.gz,1,4359,0.088141,315,315,315,0.006349,0.006349,4359,0.066667,27.67619,0.087861,0.362301,0.088889,0.095238,464,0.840489
ehi-90-315-68_ext.xml.minion.gz,1,4375,0.088464,315,315,315,0.006349,0.006349,4375,0.079365,27.777778,0.088183,0.359778,0.088889,0.095238,464,0.840489
ehi-90-315-69_ext.xml.minion.gz,1,4386,0.088687,315,315,315,0.006349,0.006349,4386,0.073016,27.847619,0.088405,0.357629,0.088889,0.095238,464,0.840296
ehi-90-315-6_ext.xml.minion.gz,1,4365,0.088262,315,315,315,0.006349,0.006349,4365,0.066667,27.714286,0.087982,0.366673,0.088889,0.095238,464,0.8404
ehi-90-315-70_ext.xml.minion.gz,1,4385,0.088666,315,315,315,0.006349,0.006349,4385,0.07619,27.84127,0.088385,0.358245,0.088889,0.092063,464,0.84035
ehi-90-315-71_ext.xml.minion.gz,1,4378,0.088525,315,315,315,0.006349,0.006349,4378,0.066667,27.796825,0.088244,0.360658,0.088889,0.092063,464,0.840352
ehi-90-315-72_ext.xml.minion.gz,1,4378,0.088525,315,315,315,0.006349,0.006349,4378,0.069841,27.796825,0.088244,0.357865,0.088889,0.095238,464,0.840343
ehi-90-315-73_ext.xml.minion.gz,1,4350,0.087959,315,315,315,0.006349,0.006349,4350,0.069841,27.619048,0.08768,0.364477,0.088889,0.092063,464,0.840249
ehi-90-315-74_ext.xml.minion.gz,1,4377,0.088505,315,315,315,0.006349,0.006349,4377,0.073016,27.790476,0.088224,0.360971,0.088889,0.095238,464,0.840501
ehi-90-315-75_ext.xml.minion.gz,1,4380,0.088565,315,315,315,0.006349,0.006349,4380,0.066667,27.809524,0.088284,0.360439,0.088889,0.095238,464,0.840276
ehi-90-315-76_ext.xml.minion.gz,1,4358,0.088121,315,315,315,0.006349,0.006349,4358,0.069841,27.669841,0.087841,0.36658,0.088889,0.095238,464,0.840022
ehi-90-315-77_ext.xml.minion.gz,1,4376,0.088484,315,315,315,0.006349,0.006349,4376,0.073016,27.784127,0.088204,0.357791,0.088889,0.095238,464,0.840427
ehi-90-315-78_ext.xml.minion.gz,1,4376,0.088484,315,315,315,0.006349,0.006349,4376,0.073016,27.784127,0.088204,0.361926,0.088889,0.095238,464,0.840444
ehi-90-315-79_ext.xml.minion.gz,1,4374,0.088444,315,315,315,0.006349,0.006349,4374,0.069841,27.771429,0.088163,0.361667,0.088889,0.095238,464,0.840052
ehi-90-315-7_ext.xml.minion.gz,1,4375,0.088464,315,315,315,0.006349,0.006349,4375,0.069841,27.777778,0.088183,0.359912,0.088889,0.095238,464,0.840206
ehi-90-315-80_ext.xml.minion.gz,1,4397,0.088909,315,315,315,0.006349,0.006349,4397,0.073016,27.91746,0.088627,0.356338,0.088889,0.095238,464,0.840388
ehi-90-315-81_ext.xml.minion.gz,1,4381,0.088586,315,315,315,0.006349,0.006349,4381,0.073016,27.815873,0.088304,0.359821,0.088889,0.095238,464,0.8403
ehi-90-315-82_ext.xml.minion.gz,1,4375,0.088464,315,315,315,0.006349,0.006349,4375,0.069841,27.777778,0.088183,0.360976,0.088889,0.095238,464,0.840434
ehi-90-315-83_ext.xml.minion.gz,1,4370,0.088363,315,315,315,0.006349,0.006349,4370,0.07619,27.746032,0.088083,0.360963,0.088889,0.095238,464,0.839973
ehi-90-315-84_ext.xml.minion.gz,1,4385,0.088666,315,315,315,0.006349,0.006349,4385,0.069841,27.84127,0.088385,0.358749,0.088889,0.095238,464,0.840321
ehi-90-315-85_ext.xml.minion.gz,1,4370,0.088363,315,315,315,0.006349,0.006349,4370,0.073016,27.746032,0.088083,0.359549,0.088889,0.095238,464,0.840359
ehi-90-315-86_ext.xml.minion.gz,1,4372,0.088404,315,315,315,0.006349,0.006349,4372,0.066667,27.75873,0.088123,0.362131,0.088889,0.095238,464,0.840173
ehi-90-315-87_ext.xml.minion.gz,1,4396,0.088889,315,315,315,0.006349,0.006349,4396,0.073016,27.911111,0.088607,0.355897,0.088889,0.092063,464,0.839976
ehi-90-315-88_ext.xml.minion.gz,1,4398,0.088929,315,315,315,0.006349,0.006349,4398,0.069841,27.92381,0.088647,0.354699,0.088889,0.095238,464,0.840285
ehi-90-315-89_ext.xml.minion.gz,1,4384,0.088646,315,315,315,0.006349,0.006349,4384,0.07619,27.834921,0.088365,0.358826,0.088889,0.095238,464,0.840304
ehi-90-315-8_ext.xml.minion.gz,1,4363,0.088222,315,315,315,0.006349,0.006349,4363,0.069841,27.701587,0.087942,0.359403,0.088889,0.095238,464,0.8398
ehi-90-315-90_ext.xml.minion.gz,1,4365,0.088262,315,315,315,0.006349,0.006349,4365,0.073016,27.714286,0.087982,0.361075,0.088889,0.095238,464,0.840458
ehi-90-315-91_ext.xml.minion.gz,1,4377,0.088505,315,315,315,0.006349,0.006349,4377,0.066667,27.790476,0.088224,0.360874,0.088889,0.095238,464,0.840142
ehi-90-315-92_ext.xml.minion.gz,1,4396,0.088889,315,315,315,0.006349,0.006349,4396,0.069841,27.911111,0.088607,0.356532,0.088889,0.095238,464,0.840443
ehi-90-315-93_ext.xml.minion.gz,1,4377,0.088505,315,315,315,0.006349,0.006349,4377,0.069841,27.790476,0.088224,0.361643,0.088889,0.095238,464,0.840516
ehi-90-315-94_ext.xml.minion.gz,1,4380,0.088565,315,315,315,0.006349,0.006349,4380,0.069841,27.809524,0.088284,0.359932,0.088889,0.092063,464,0.840499
ehi-90-315-95_ext.xml.minion.gz,1,4372,0.088404,315,315,315,0.006349,0.006349,4372,0.069841,27.75873,0.088123,0.363859,0.088889,0.095238,464,0.840336
ehi-90-315-96_ext.xml.minion.gz,1,4392,0.088808,315,315,315,0.006349,0.006349,4392,0.073016,27.885714,0.088526,0.357065,0.088889,0.092063,464,0.840393
ehi-90-315-97_ext.xml.minion.gz,1,4376,0.088484,315,315,315,0.006349,0.006349,4376,0.066667,27.784127,0.088204,0.364361,0.088889,0.095238,464,0.840175
ehi-90-315-98_ext.xml.minion.gz,1,4373,0.088424,315,315,315,0.006349,0.006349,4373,0.066667,27.765079,0.088143,0.359728,0.088889,0.095238,464,0.840531
ehi-90-315-99_ext.xml.minion.gz,1,4367,0.088302,315,315,315,0.006349,0.006349,4367,0.073016,27.726984,0.088022,0.360196,0.088889,0.095238,464,0.840459
ehi-90-315-9_ext.xml.minion.gz,1,4370,0.088363,315,315,315,0.006349,0.006349,4370,0.069841,27.746032,0.088083,0.360196,0.088889,0.095238,464,0.839865
frb30-15-1-mgd_ext.xml.minion.gz,1,208,0.478161,30,30,30,0.066667,0.066667,208,0.366667,13.866667,0.462222,0.457899,0.466667,0.433333,212,0.725678
frb30-15-2-mgd_ext.xml.minion.gz,1,217,0.498851,30,30,30,0.066667,0.066667,217,0.366667,14.466667,0.482222,0.492973,0.466667,0.533333,206,0.728554
frb30-15-3-mgd_ext.xml.minion.gz,1,213,0.489655,30,30,30,0.066667,0.066667,213,0.366667,14.2,0.473333,0.480694,0.45,0.666667,214,0.721925
frb30-15-4-mgd_ext.xml.minion.gz,1,212,0.487356,30,30,30,0.066667,0.066667,212,0.366667,14.133333,0.471111,0.463261,0.466667,0.566667,211,0.727274
frb30-15-5-mgd_ext.xml.minion.gz,1,210,0.482759,30,30,30,0.066667,0.066667,210,0.333333,14,0.466667,0.465179,0.466667,0.5,212,0.722602
frb35-17-1-mgd_ext.xml.minion.gz,1,262,0.440336,35,35,35,0.057143,0.057143,262,0.314286,14.971429,0.427755,0.446297,0.428571,0.485714,207,0.711454
frb35-17-2-mgd_ext.xml.minion.gz,1,260,0.436975,35,35,35,0.057143,0.057143,260,0.314286,14.857143,0.42449,0.43269,0.428571,0.485714,216,0.728767
frb35-17-3-mgd_ext.xml.minion.gz,1,266,0.447059,35,35,35,0.057143,0.057143,266,0.314286,15.2,0.434286,0.45642,0.428571,0.571429,208,0.721431
frb35-17-4-mgd_ext.xml.minion.gz,1,262,0.440336,35,35,35,0.057143,0.057143,262,0.314286,14.971429,0.427755,0.453557,0.428571,0.485714,211,0.72631
frb35-17-5-mgd_ext.xml.minion.gz,1,273,0.458824,35,35,35,0.057143,0.057143,273,0.314286,15.6,0.445714,0.477564,0.428571,0.571429,218,0.71197
frb40-19-1-mgd_ext.xml.minion.gz,1,321,0.411538,40,40,40,0.05,0.05,321,0.275,16.05,0.40125,0.441404,0.375,0.55,217,0.72758
frb40-19-2-mgd_ext.xml.minion.gz,1,321,0.411538,40,40,40,0.05,0.05,321,0.3,16.05,0.40125,0.422295,0.4,0.45,214,0.722508
frb40-19-3-mgd_ext.xml.minion.gz,1,308,0.394872,40,40,40,0.05,0.05,308,0.3,15.4,0.385,0.392925,0.375,0.4,214,0.715556
frb40-19-4-mgd_ext.xml.minion.gz,1,326,0.417949,40,40,40,0.05,0.05,326,0.3,16.3,0.4075,0.411315,0.4,0.45,214,0.707894
frb40-19-5-mgd_ext.xml.minion.gz,1,326,0.417949,40,40,40,0.05,0.05,326,0.3,16.3,0.4075,0.415072,0.4,0.575,217,0.704312
frb45-21-1-mgd_ext.xml.minion.gz,1,394,0.39798,45,45,45,0.044444,0.044444,394,0.288889,17.511111,0.389136,0.392164,0.4,0.466667,209,0.708067
frb45-21-2-mgd_ext.xml.minion.gz,1,380,0.383838,45,45,45,0.044444,0.044444,380,0.288889,16.888889,0.375309,0.37282,0.377778,0.422222,216,0.710933
frb45-21-3-mgd_ext.xml.minion.gz,1,369,0.372727,45,45,45,0.044444,0.044444,369,0.288889,16.4,0.364444,0.361947,0.355556,0.377778,215,0.7167
frb45-21-4-mgd_ext.xml.minion.gz,1,378,0.381818,45,45,45,0.044444,0.044444,378,0.266667,16.8,0.373333,0.387177,0.377778,0.444444,214,0.715652
frb45-21-5-mgd_ext.xml.minion.gz,1,375,0.378788,45,45,45,0.044444,0.044444,375,0.266667,16.666667,0.37037,0.384216,0.377778,0.488889,215,0.714491
frb50-23-1-mgd_ext.xml.minion.gz,1,430,0.35102,50,50,50,0.04,0.04,430,0.24,17.2,0.344,0.345028,0.34,0.4,204,0.705526
frb50-23-2-mgd_ext.xml.minion.gz,1,445,0.363265,50,50,50,0.04,0.04,445,0.26,17.8,0.356,0.36137,0.36,0.4,205,0.700364
frb50-23-3-mgd_ext.xml.minion.gz,1,456,0.372245,50,50,50,0.04,0.04,456,0.28,18.24,0.3648,0.362024,0.36,0.38,204,0.704831
frb50-23-4-mgd_ext.xml.minion.gz,1,435,0.355102,50,50,50,0.04,0.04,435,0.26,17.4,0.348,0.364313,0.34,0.38,209,0.706472
frb50-23-5-mgd_ext.xml.minion.gz,1,428,0.349388,50,50,50,0.04,0.04,428,0.26,17.12,0.3424,0.346653,0.34,0.4,215,0.707051
frb53-24-1-mgd_ext.xml.minion.gz,1,475,0.344702,53,53,53,0.037736,0.037736,475,0.245283,17.924528,0.338199,0.349086,0.339623,0.45283,214,0.709423
frb53-24-2-mgd_ext.xml.minion.gz,1,474,0.343977,53,53,53,0.037736,0.037736,474,0.264151,17.886792,0.337487,0.33564,0.320755,0.415094,200,0.7021
frb53-24-3-mgd_ext.xml.minion.gz,1,470,0.341074,53,53,53,0.037736,0.037736,470,0.245283,17.735849,0.334639,0.330409,0.339623,0.433962,213,0.707364
frb53-24-4-mgd_ext.xml.minion.gz,1,473,0.343251,53,53,53,0.037736,0.037736,473,0.245283,17.849057,0.336775,0.349377,0.339623,0.45283,203,0.7059
frb53-24-5-mgd_ext.xml.minion.gz,1,476,0.345428,53,53,53,0.037736,0.037736,476,0.245283,17.962264,0.338911,0.338367,0.339623,0.339623,214,0.710553
frb56-25-1-mgd_ext.xml.minion.gz,1,517,0.335714,56,56,56,0.035714,0.035714,517,0.232143,18.464286,0.329719,0.33136,0.321429,0.339286,209,0.700431
frb56-25-2-mgd_ext.xml.minion.gz,1,511,0.331818,56,56,56,0.035714,0.035714,511,0.232143,18.25,0.325893,0.333414,0.321429,0.410714,209,0.70195
frb56-25-3-mgd_ext.xml.minion.gz,1,511,0.331818,56,56,56,0.035714,0.035714,511,0.232143,18.25,0.325893,0.331678,0.321429,0.375,211,0.70541
frb56-25-4-mgd_ext.xml.minion.gz,1,525,0.340909,56,56,56,0.035714,0.035714,525,0.25,18.75,0.334821,0.342764,0.339286,0.375,209,0.698828
frb56-25-5-mgd_ext.xml.minion.gz,1,512,0.332468,56,56,56,0.035714,0.035714,512,0.232143,18.285714,0.326531,0.328776,0.321429,0.392857,215,0.701888
frb59-26-1-mgd_ext.xml.minion.gz,1,556,0.324956,59,59,59,0.033898,0.033898,556,0.237288,18.847458,0.319448,0.326831,0.322034,0.355932,214,0.702431
frb59-26-2-mgd_ext.xml.minion.gz,1,549,0.320865,59,59,59,0.033898,0.033898,549,0.237288,18.610169,0.315427,0.324909,0.305085,0.389831,207,0.707116
frb59-26-3-mgd_ext.xml.minion.gz,1,547,0.319696,59,59,59,0.033898,0.033898,547,0.237288,18.542373,0.314278,0.319308,0.322034,0.355932,205,0.710421
frb59-26-4-mgd_ext.xml.minion.gz,1,559,0.32671,59,59,59,0.033898,0.033898,559,0.237288,18.949153,0.321172,0.330462,0.322034,0.372881,211,0.697987
frb59-26-5-mgd_ext.xml.minion.gz,1,539,0.31502,59,59,59,0.033898,0.033898,539,0.220339,18.271186,0.309681,0.314706,0.322034,0.355932,210,0.704535
