@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC

@DATA
normalized-mps-red-UMTS.xml.mzn_AND_NODATA,1,1,1,0.327085,3.057307,0,0.369994,5.915651,1.800375,14.942216,0.92483,11526,0,0.22202,660.074039,2.20668,361,0.231771,1.467957,0.721178,0,0.191922,2094,1,2368.704732,0.99931,3.05679,0,0,0,2.039862,18.08596,5193.870787
normalized-os-taillard-7-100-8.xml.mzn_AND_NODATA,1,0.666667,0.076923,1.384615,0.722222,0.923077,2.214744,3.692308,32.846154,12.868977,4.40077,20923,0.333333,3.260345,5.538462,6.267942,18.617783,0.918296,0.391244,0.794887,588,0.546484,588,6.205928,1410.791667,0.561562,0.597266,294,588,588,0.391244,2.666667,1225.95795
normalized-os-taillard-7-105-4.xml.mzn_AND_NODATA,1,0.666667,0.076923,1.384615,0.722222,0.923077,2.161238,3.692308,31.562009,12.786986,4.37344,20105,0.333333,3.252868,5.538462,6.258872,18.516439,0.918296,0.391244,0.791747,588,0.545485,588,6.172146,1376.708333,0.55898,0.596567,294,588,588,0.391244,2.666667,1225.95795
normalized-fischer-11-8-fair.xml.mzn_AND_NODATA,1,0.914043,0.84436,0.951015,1.051508,0.15564,3385.800982,2.692726,6808.34079,14.060883,4.789537,171651888,0.085957,1.324762,5.009678,2.515114,42.863354,1.80111,-0.866695,1.351841,3924,0.931585,21916,14.287785,85362814.345786,1.711661,0.958673,2061,5629,5629,1.502596,2.831422,35638.227452
normalized-par-32-2-c.xml.mzn_AND_NODATA,1,1,1,2.497698,0.400369,0,0.368272,6.850345,2,2.742664,1,5212,0,0,11.892556,0.8227,3,0,1.361906,0,0,0,6509,1,959.717122,0.023493,0.159395,0,0,0,1.423503,2.742664,9336.708728
normalized-par-16-3.xml.mzn_AND_NODATA,1,1,1,1.24335,0.804279,0,0.307081,3.145813,1.610837,2.479398,0.983096,3270,0,0.302675,4.942857,0.998775,3,0,2.476497,0.964257,0,0.074395,2524,1,623.375382,4.953424,0.201491,0,0,0,2.710655,2.530111,3306.679826
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,1,1,2.493691,0.401012,0,0.355062,6.788644,2,2.722328,1,1268,0,0,11.520505,0.85226,3,0,1.710636,0,0,0,1581,1,225.109406,0.055183,0.16451,0,0,0,1.883101,2.722328,2249.027176
normalized-par-16-5-c.xml.mzn_AND_NODATA,1,1,1,2.494135,0.400941,0,0.357983,6.803519,2,2.727807,1,1364,0,0,11.577713,0.844594,3,0,1.640477,0,0,0,1701,1,244.144668,0.051918,0.163167,0,0,0,1.798249,2.727807,2425.183576
normalized-le-450-5a-5-ext.xml.mzn_AND_NODATA,1,0.073005,0.166667,11.414815,0.087605,0.833333,0.232566,22.82963,2.5,2.096507,1.048253,6750,0.926995,0.447214,22.82963,0.377037,3.321928,0.377037,4.325629,0.650022,2250,0.164031,2250,1.660964,627.927409,0.650022,0.164031,28570,2250,2250,4.325629,2,30820
normalized-par-16-3-c.xml.mzn_AND_NODATA,1,1,1,2.494012,0.40096,0,0.35714,6.799401,2,2.726291,1,1336,0,0,11.55988,0.846737,3,0,1.671747,0,0,0,1666,1,238.569689,0.052827,0.163541,0,0,0,1.814162,2.726291,2373.804626
normalized-par-16-4-c.xml.mzn_AND_NODATA,1,1,1,2.493827,0.40099,0,0.355994,6.79321,2,2.72401,1,1296,0,0,11.490741,0.849929,3,0,1.687494,0,0,0,1616,1,230.683966,0.054186,0.164101,0,0,0,1.855669,2.72401,2300.406126
normalized-os-taillard-20-100-3.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.399288,3.897436,34.243333,15.06432,5.132551,534196,0.333333,5.80597,5.846154,8.64127,21.7096,0.918296,0.172037,0.33721,15200,0.569343,15200,7.236533,21828.894737,0.197632,0.613234,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-geo50-20-d4-75-52_ext.xml.mzn_AND_NODATA,1,0.020383,0.047619,46.724762,0.021402,0.952381,0.07634,93.449524,2.857143,2.06771,1.033855,3000,0.979617,1.341641,93.449524,0.143584,5.321928,0.143584,7.033035,0.276195,1000,0.227018,1000,2.660964,80.157047,0.280297,0.227018,48061,1000,1000,7.033035,2,49061
normalized-os-taillard-20-100-4.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.396484,3.897436,34.030256,15.05158,5.128304,530872,0.333333,5.803731,5.846154,8.586761,21.689701,0.918296,0.172037,0.336258,15200,0.569229,15200,7.2299,21785.157895,0.197655,0.613154,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-par-32-5-c.xml.mzn_AND_NODATA,1,1,1,2.49776,0.400359,0,0.369098,6.854369,2,2.744207,1,5356,0,0,11.928305,0.820332,3,0,1.33074,0,0,0,6689,1,988.445439,0.022949,0.158992,0,0,0,1.398241,2.744207,9600.943329
normalized-os-taillard-20-100-5.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.38064,3.897436,32.82609,14.977958,5.103764,512087,0.333333,5.790533,5.846154,8.654441,21.580038,0.918296,0.172037,0.337345,15200,0.568567,15200,7.193346,21537.986842,0.192097,0.612693,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-os-taillard-20-100-1.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.406539,3.897436,34.794423,15.096902,5.143412,542793,0.333333,5.811567,5.846154,8.608101,21.757673,0.918296,0.172037,0.33638,15200,0.569634,15200,7.252558,21942.013158,0.194037,0.613436,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-mps-air05.xml.mzn_AND_NODATA,1,1,1,0.113412,8.817402,0,0.15535,14.110354,2,124.416667,1,14390,0,0,700.502571,7.562145,404,0,2.892338,0,0,0,816,1,1117.739982,0.08359,0.67498,0,0,0,9.937938,124.416667,5339.096519
normalized-pigeon-cardinality-15-10.xml.mzn_AND_NODATA,1,1,1,0.166667,6,0,1,2,2,12,1,300,0,0,23,0.970951,15,0,0,0,0,0,25,1,150,0,0.204124,0,0,0,0,12,88.897827
normalized-par-32-4-c.xml.mzn_AND_NODATA,1,1,1,2.497749,0.40036,0,0.36897,6.853713,2,2.743956,1,5332,0,0,11.923481,0.820719,3,0,1.338887,0,0,0,6659,1,983.6741,0.023038,0.159057,0,0,0,1.400152,2.743956,9556.904229
normalized-pigeon-cardinality-21-20.xml.mzn_AND_NODATA,1,1,1,0.097619,10.243902,0,1,2,2,20.487805,1,840,0,0,39,0.999571,21,0,0,0,0,0,41,1,420,0,0.024398,0,0,0,0,20.487805,178.606838
normalized-pigeon-cardinality-11-10.xml.mzn_AND_NODATA,1,1,1,0.190909,5.238095,0,1,2,2,10.47619,1,220,0,0,19,0.998364,11,0,0,0,0,0,21,1,110,0,0.047673,0,0,0,0,10.47619,71.135525
normalized-par-32-1-c.xml.mzn_AND_NODATA,1,1,1,2.497719,0.400365,0,0.368551,6.851711,2,2.743188,1,5260,0,0,11.896578,0.821898,3,0,1.348723,0,0,0,6569,1,969.289469,0.023309,0.159258,0,0,0,1.412718,2.743188,9424.786929
normalized-geo50-20-d4-75-63_ext.xml.mzn_AND_NODATA,1,0.020728,0.047619,45.945714,0.021765,0.952381,0.07076,91.891429,2.857143,2.068858,1.034429,3000,0.979272,1.341641,91.891429,0.145511,5.321928,0.145511,6.814413,0.276195,1000,0.228767,1000,2.660964,74.297844,0.276195,0.228767,47243,1000,1000,6.814413,2,48243
normalized-par-32-3-c.xml.mzn_AND_NODATA,1,1,1,2.497736,0.400363,0,0.368782,6.85283,2,2.743617,1,5300,0,0,11.904906,0.821239,3,0,1.340115,0,0,0,6619,1,977.273546,0.023157,0.159146,0,0,0,1.406445,2.743617,9498.185429
normalized-patat-02-small-5.xml.mzn_AND_NODATA,1,0.658405,0.035261,1.465268,0.682469,0.964739,0.979336,4.019041,2.774154,6.52897,2.144414,15735,0.329202,2.040833,7.268336,2.661665,104.345209,1.612857,0.421233,0.278133,5472,0.643513,5472,5.491853,5554.792918,0.134427,1.124834,2736,5472,5472,0.44018,2.742871,11658.827167
normalized-pigeon-cardinality-31-30.xml.mzn_AND_NODATA,1,1,1,0.065591,15.245902,0,1,2,2,30.491803,1,1860,0,0,59,0.999806,31,0,0,0,0,0,61,1,930,0,0.016396,0,0,0,0,30.491803,300.739498
normalized-patat-08-comp-14.xml.mzn_AND_NODATA,1,0.54742,0.152207,1.548706,0.6457,0.847793,0.954099,5.971461,5.224125,13.990423,2.701467,13729,0.27371,2.089967,13.772451,5.817277,81.851456,2.332424,1.443077,1.089739,2228,0.651568,2228,5.491853,2507.370955,0.44543,1.58552,1114,2228,2228,1.566421,3.855774,6463.194823
normalized-os-taillard-20-100-2.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.394248,3.897436,33.860256,15.041417,5.124917,528220,0.333333,5.801737,5.846154,8.635342,21.673013,0.918296,0.172037,0.336852,15200,0.569137,15200,7.224338,21750.263158,0.196775,0.61309,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-os-taillard-20-100-6.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.413221,3.897436,35.302244,15.126413,5.153249,550715,0.333333,5.816672,5.846154,8.630186,21.800691,0.918296,0.172037,0.337358,15200,0.569896,15200,7.266897,22046.25,0.191049,0.613619,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-mps-red-arki001.xml.mzn_AND_NODATA,1,1,1,0.176101,5.678571,0,0.146954,13.3776,2,75.965659,1,16536,0,0,470.262216,5.057002,403,0,4.0404,0,0,0,1456,1,1215.019505,2.207797,1.418145,0,0,0,6.695172,75.965659,7046.140012
normalized-patat-02-small-4.xml.mzn_AND_NODATA,1,0.661943,0.029674,1.465875,0.682186,0.970326,0.982858,3.954006,2.650445,6.256558,2.142872,17864,0.330972,1.961982,6.991691,2.533182,65.902237,1.588624,0.328263,0.247789,6540,0.638531,6540,5.491853,6624.461276,0.136337,0.839996,3270,6540,6540,0.340487,2.697368,13819.39363
normalized-pigeon-cardinality-41-40.xml.mzn_AND_NODATA,1,1,1,0.04939,20.246914,0,1,2,2,40.493827,1,3280,0,0,79,0.99989,41,0,0,0,0,0,81,1,1640,0,0.012347,0,0,0,0,40.493827,432.501132
normalized-pigeon-cardinality-25-20.xml.mzn_AND_NODATA,1,1,1,0.09,11.111111,0,1,2,2,22.222222,1,1000,0,0,43,0.991076,25,0,0,0,0,0,45,1,500,0,0.111803,0,0,0,0,22.222222,200.925326
normalized-pigeon-clauses-11-10.xml.mzn_AND_NODATA,1,1,1,5.1,0.196078,0,0.181818,11,2,2.156863,1,220,0,0,19,0.139233,10,0,0,0,0,0,561,1,20,0,0.514259,0,0,0,0,2.156863,586.541209
normalized-patat-02-small-3.xml.mzn_AND_NODATA,1,0.658099,0.035537,1.465529,0.682347,0.964463,0.979396,3.978145,2.771322,6.198818,2.084699,15597,0.329049,2.050973,7.079602,2.707964,71.39409,1.595088,0.402735,0.287562,5428,0.680047,5428,5.491853,5512.039097,0.13383,0.996176,2714,5428,5428,0.423588,2.714476,11531.074469
normalized-pigeon-cardinality-51-50.xml.mzn_AND_NODATA,1,1,1,0.039608,25.247525,0,1,2,2,50.49505,1,5100,0,0,99,0.999929,51,0,0,0,0,0,101,1,2550,0,0.009901,0,0,0,0,50.49505,571.457933
normalized-patat-02-small-1.xml.mzn_AND_NODATA,1,0.658529,0.042265,1.454353,0.687591,0.957735,0.979094,3.96661,2.910186,6.125441,2.039375,13771,0.329265,2.12615,7.146238,2.536408,82.377796,1.395627,0.488502,0.287108,4532,0.710972,4532,5.491853,4633.075151,0.167627,1.083656,2266,4532,4532,0.505539,2.727405,9647.258563
normalized-pigeon-cardinality-55-50.xml.mzn_AND_NODATA,1,1,1,0.038182,26.190476,0,1,2,2,52.380952,1,5500,0,0,103,0.998364,55,0,0,0,0,0,105,1,2750,0,0.047673,0,0,0,0,52.380952,599.480076
normalized-pigeon-cardinality-45-40.xml.mzn_AND_NODATA,1,1,1,0.047222,21.176471,0,1,2,2,42.352941,1,3600,0,0,83,0.997503,45,0,0,0,0,0,85,1,1800,0,0.058926,0,0,0,0,42.352941,459.160888
normalized-pigeon-cardinality-35-30.xml.mzn_AND_NODATA,1,1,1,0.061905,16.153846,0,1,2,2,32.307692,1,2100,0,0,63,0.995727,35,0,0,0,0,0,65,1,1050,0,0.077152,0,0,0,0,32.307692,325.619661
normalized-par-32-2.xml.mzn_AND_NODATA,1,1,1,2.031171,0.492327,0,0.477186,5.135705,1.977802,2.517517,0.994536,12563,0,0.07449,7.940491,1.072602,3,0,2.475753,0.153608,0,0.052269,12902,1,3031.084877,0.992387,0.206992,0,0,0,2.840559,2.528445,16890.27433
normalized-mps-red-air05.xml.mzn_AND_NODATA,1,1,1,0.113412,8.817402,0,0.15535,14.110354,2,124.416667,1,14390,0,0,700.502571,7.562145,404,0,2.892338,0,0,0,816,1,1117.739982,0.08359,0.67498,0,0,0,9.937938,124.416667,5339.096519
normalized-par-32-5.xml.mzn_AND_NODATA,1,1,1,2.042034,0.489708,0,0.474366,5.179156,1.977802,2.525403,0.994565,12563,0,0.07449,8.049118,1.070559,3,0,2.474024,0.153608,0,0.05213,12971,1,3013.173613,0.995308,0.206172,0,0,0,2.837973,2.536273,17039.999155
normalized-os-taillard-20-105-1.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.429144,3.897436,36.512372,15.195017,5.176117,569593,0.333333,5.828099,5.846154,8.621056,21.899329,0.918296,0.172037,0.33638,15200,0.570502,15200,7.299776,22294.644737,0.195431,0.61404,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-pigeon-clauses-21-20.xml.mzn_AND_NODATA,1,1,1,10.05,0.099502,0,0.095238,21,2,2.089552,1,840,0,0,39,0.045225,20,0,0,0,0,0,4221,1,40,0,0.606092,0,0,0,0,2.089552,4290.76049
normalized-par-16-5.xml.mzn_AND_NODATA,1,1,1,1.260591,0.793279,0,0.309759,3.194089,1.617734,2.483783,0.983327,3284,0,0.300384,5.032512,0.999241,3,0,2.489959,0.959627,0,0.073894,2559,1,628.811253,4.881,0.2012,0,0,0,2.725198,2.533802,3358.058776
normalized-par-32-4.xml.mzn_AND_NODATA,1,1,1,2.039043,0.490426,0,0.474574,5.167191,1.977802,2.52324,0.994557,12563,0,0.07449,8.019207,1.071155,3,0,2.461776,0.153608,0,0.052168,12952,1,3014.491382,0.993381,0.206401,0,0,0,2.837056,2.534126,16998.77058
normalized-patat-08-comp-7.xml.mzn_AND_NODATA,1,0.619971,0.058072,1.519309,0.658194,0.941928,0.966266,4.683943,3.211672,8.784571,2.307918,22122,0.309986,2.140102,9.573461,5.032435,81.62303,1.874166,0.687778,0.506839,6488,0.666616,6488,5.491853,6655.640792,0.21617,1.599635,3244,6488,6488,0.716971,3.082943,15235.911081
normalized-geo50-20-d4-75-12_ext.xml.mzn_AND_NODATA,1,0.018895,0.047619,50.402857,0.01984,0.952381,0.068617,100.805714,2.857143,2.062769,1.031385,3000,0.981105,1.341641,100.805714,0.135193,5.321928,0.135193,6.929115,0.276195,1000,0.219268,1000,2.660964,72.048034,0.276195,0.219268,51923,1000,1000,6.929115,2,52923
normalized-pigeon-clauses-25-20.xml.mzn_AND_NODATA,1,1,1,12.05,0.082988,0,0.08,25,2,2.074689,1,1000,0,0,43,0.038807,20,0,0,0,0,0,6025,1,40,0,0.55771,0,0,0,0,2.074689,6108.048202
normalized-mps-air04.xml.mzn_AND_NODATA,1,1,1,0.175651,5.693095,0,0.142526,15.765723,2,89.755754,1,17808,0,0,474.560198,7.378152,368,0,3.161342,0,0,0,1564,1,1269.049648,0.103744,0.646406,0,0,0,9.49618,89.755754,9636.902252
normalized-os-taillard-20-100-7.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.385998,3.897436,33.233269,15.00321,5.112181,518439,0.333333,5.794976,5.846154,8.619965,21.61554,0.918296,0.172037,0.336568,15200,0.568794,15200,7.20518,21621.565789,0.194986,0.612851,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-pigeon-cardinality-75-70.xml.mzn_AND_NODATA,1,1,1,0.027619,36.206897,0,1,2,2,72.413793,1,10500,0,0,143,0.999142,75,0,0,0,0,0,145,1,5250,0,0.034503,0,0,0,0,72.413793,895.713535
normalized-par-32-1.xml.mzn_AND_NODATA,1,1,1,2.033375,0.491793,0,0.475636,5.144521,1.977802,2.519124,0.994542,12563,0,0.07449,7.962531,1.072215,3,0,2.450797,0.153608,0,0.052241,12916,1,3021.240085,0.990294,0.206828,0,0,0,2.829626,2.53004,16920.65328
normalized-par-32-3.xml.mzn_AND_NODATA,1,1,1,2.037154,0.490881,0,0.475278,5.159635,1.977802,2.52187,0.994552,12563,0,0.07449,8.000315,1.071518,3,0,2.465901,0.153608,0,0.052192,12940,1,3018.963194,0.993468,0.206545,0,0,0,2.839281,2.532767,16972.73148
normalized-pigeon-cardinality-71-70.xml.mzn_AND_NODATA,1,1,1,0.02837,35.248227,0,1,2,2,70.496454,1,9940,0,0,139,0.999964,71,0,0,0,0,0,141,1,4970,0,0.007092,0,0,0,0,70.496454,865.661393
normalized-patat-08-comp-8.xml.mzn_AND_NODATA,1,0.614512,0.065125,1.521329,0.65732,0.934875,0.961431,4.866493,3.345979,9.381644,2.307085,20551,0.307256,2.176427,9.269945,4.917768,81.978763,1.85935,0.748766,0.54032,5742,0.691883,5742,5.491853,5905.106498,0.228911,1.686355,2871,5742,5742,0.780751,3.198844,13816.835836
normalized-pigeon-clauses-31-30.xml.mzn_AND_NODATA,1,1,1,15.033333,0.066519,0,0.064516,31,2,2.062084,1,1860,0,0,59,0.022745,30,0,0,0,0,0,13981,1,60,0,0.638677,0,0,0,0,2.062084,14102.113608
normalized-mps-air06.xml.mzn_AND_NODATA,1,1,1,0.178509,5.601948,0,0.143035,15.752985,1.999652,88.23961,0.998655,17251,0,0.009324,505.421352,7.507393,461,0,3.2213,0.004497,0,0.017907,1540,1,1233.966708,0.114172,0.739609,0,0,0,9.671482,88.247403,9266.461627
normalized-pigeons-14.xml.mzn_AND_NODATA,1,1,1,6.5,0.153846,0,1,13,13,7.400879,3.70044,182,0,0,13,0,7.400879,0,0,0,0,0,91,3.70044,14,0,0,0,0,0,0,2,91
normalized-os-taillard-20-100-0.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.368634,3.897436,31.91359,14.920233,5.084522,497852,0.333333,5.779855,5.846154,8.538214,21.491105,0.918296,0.172037,0.335253,15200,0.568043,15200,7.163702,21350.684211,0.197075,0.612328,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-pigeons-20-ord.xml.mzn_AND_NODATA,1,1,1,19,0.052632,0,0.5,38,19,8.495855,4.247928,380,0,0,19,0,8.495855,0,0,0,0,0,380,4.247928,10,0,0,0,0,0,0,2,380
normalized-pigeons-18.xml.mzn_AND_NODATA,1,1,1,8.5,0.117647,0,1,17,17,8.174926,4.087463,306,0,0,17,0,8.174926,0,0,0,0,0,153,4.087463,18,0,0,0,0,0,0,2,153
normalized-pigeons-25.xml.mzn_AND_NODATA,1,1,1,12,0.083333,0,1,24,24,9.169925,4.584963,600,0,0,24,0,9.169925,0,0,0,0,0,300,4.584963,25,0,0,0,0,0,0,2,300
normalized-pigeons-15.xml.mzn_AND_NODATA,1,1,1,7,0.142857,0,1,14,14,7.61471,3.807355,210,0,0,14,0,7.61471,0,0,0,0,0,105,3.807355,15,0,0,0,0,0,0,2,105
normalized-pigeons-30.xml.mzn_AND_NODATA,1,1,1,14.5,0.068966,0,1,29,29,9.715962,4.857981,870,0,0,29,0,9.715962,0,0,0,0,0,435,4.857981,30,0,0,0,0,0,0,2,435
normalized-pigeons-40.xml.mzn_AND_NODATA,1,1,1,19.5,0.051282,0,1,39,39,10.570804,5.285402,1560,0,0,39,0,10.570804,0,0,0,0,0,780,5.285402,40,0,0,0,0,0,0,2,780
normalized-os-taillard-20-100-8.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.403327,3.897436,34.550321,15.082533,5.138622,538985,0.333333,5.809125,5.846154,8.687134,21.735921,0.918296,0.172037,0.338372,15200,0.569506,15200,7.245307,21891.907895,0.195226,0.613347,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-pigeons-30-ord.xml.mzn_AND_NODATA,1,1,1,29,0.034483,0,0.5,58,29,9.715962,4.857981,870,0,0,29,0,9.715962,0,0,0,0,0,870,4.857981,15,0,0,0,0,0,0,2,870
normalized-pigeon-clauses-15-10.xml.mzn_AND_NODATA,1,1,1,7.1,0.140845,0,0.133333,15,2,2.112676,1,300,0,0,23,0.106792,10,0,0,0,0,0,1065,1,20,0,0.446219,0,0,0,0,2.112676,1099.828921
normalized-mps-red-air04.xml.mzn_AND_NODATA,1,1,1,0.175651,5.693095,0,0.142526,15.765723,2,89.755754,1,17808,0,0,474.560198,7.378152,368,0,3.161342,0,0,0,1564,1,1269.049648,0.103744,0.646406,0,0,0,9.49618,89.755754,9636.902252
normalized-geo50-20-d4-75-67_ext.xml.mzn_AND_NODATA,1,0.021253,0.047619,44.812381,0.022315,0.952381,0.070909,89.624762,2.857143,2.0706,1.0353,3000,0.978747,1.341641,89.624762,0.148417,5.321928,0.148417,6.749315,0.276195,1000,0.231385,1000,2.660964,74.454023,0.276195,0.231385,46053,1000,1000,6.749315,2,47053
normalized-pigeons-40-ord.xml.mzn_AND_NODATA,1,1,1,39,0.025641,0,0.5,78,39,10.570804,5.285402,1560,0,0,39,0,10.570804,0,0,0,0,0,1560,5.285402,20,0,0,0,0,0,0,2,1560
normalized-pigeons-11.xml.mzn_AND_NODATA,1,1,1,5,0.2,0,1,10,10,6.643856,3.321928,110,0,0,10,0,6.643856,0,0,0,0,-1,55,3.321928,11,0,-1,0,0,0,0,2,55
normalized-pigeon-cardinality-91-90.xml.mzn_AND_NODATA,1,1,1,0.0221,45.248619,0,1,2,2,90.497238,1,16380,0,0,179,0.999978,91,0,0,0,0,0,181,1,8190,0,0.005525,0,0,0,0,90.497238,1176.460149
normalized-pigeons-12.xml.mzn_AND_NODATA,1,1,1,5.5,0.181818,0,1,11,11,6.918863,3.459432,132,0,0,11,0,6.918863,0,0,0,0,-1,66,3.459432,12,0,-1,0,0,0,0,2,66
normalized-pigeons-16.xml.mzn_AND_NODATA,1,1,1,7.5,0.133333,0,1,15,15,7.813781,3.906891,240,0,0,15,0,7.813781,0,0,0,0,0,120,3.906891,16,0,0,0,0,0,0,2,120
normalized-pigeon-clauses-41-40.xml.mzn_AND_NODATA,1,1,1,20.025,0.049938,0,0.04878,41,2,2.047441,1,3280,0,0,79,0.013842,40,0,0,0,0,0,32841,1,80,0,0.655367,0,0,0,0,2.047441,33018.199052
normalized-pret-150-25_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0,1,2,2,3,1,300,0,0,4,0,3,0,-0.733594,0,0,0,0,1,150,0,0,0,0,0,0,3,158.49625
normalized-pigeons-35.xml.mzn_AND_NODATA,1,1,1,17,0.058824,0,1,34,34,10.174926,5.087463,1190,0,0,34,0,10.174926,0,0,0,0,0,595,5.087463,35,0,0,0,0,0,0,2,595
normalized-geo50-20-d4-75-87_ext.xml.mzn_AND_NODATA,1,0.022184,0.047619,42.931429,0.023293,0.952381,0.073059,85.862857,2.857143,2.073693,1.036846,3000,0.977816,1.341641,85.862857,0.153532,5.321928,0.153532,6.802633,0.276195,1000,0.235935,1000,2.660964,76.711542,0.276195,0.235935,44078,1000,1000,6.802633,2,45078
normalized-os-taillard-20-100-9.xml.mzn_AND_NODATA,1,0.666667,0.025641,1.461538,0.684211,0.974359,1.390793,3.897436,33.597692,15.025443,5.119592,524124,0.333333,5.799142,5.846154,8.63422,21.652859,0.918296,0.172037,0.337319,15200,0.568995,15200,7.21762,21696.368421,0.195626,0.612991,7600,15200,15200,0.172037,2.666667,31691.430011
normalized-pret-150-60_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0,1,2,2,3,1,300,0,0,4,0,3,0,-0.733594,0,0,0,0,1,150,0,0,0,0,0,0,3,158.49625
normalized-pret-150-75_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0,1,2,2,3,1,300,0,0,4,0,3,0,-0.733594,0,0,0,0,1,150,0,0,0,0,0,0,3,158.49625
normalized-pigeon-cardinality-101-100.xml.mzn_AND_NODATA,1,1,1,0.019901,50.248756,0,1,2,2,100.497512,1,20200,0,0,199,0.999982,101,0,0,0,0,0,201,1,10100,0,0.004975,0,0,0,0,100.497512,1336.850623
normalized-pret-60-25_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0,1,2,2,3,1,120,0,0,4,0,3,0,-1.833985,0,0,0,0,1,60,0,0,0,0,0,0,3,63.3985
normalized-pret-150-40_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0,1,2,2,3,1,300,0,0,4,0,3,0,-0.733594,0,0,0,0,1,150,0,0,0,0,0,0,3,158.49625
normalized-pigeons-50.xml.mzn_AND_NODATA,1,1,1,24.5,0.040816,0,1,49,49,11.22942,5.61471,2450,0,0,49,0,11.22942,0,0,0,0,0,1225,5.61471,50,0,0,0,0,0,0,2,1225
normalized-pret-60-60_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0,1,2,2,3,1,120,0,0,4,0,3,0,-1.833985,0,0,0,0,1,60,0,0,0,0,0,0,3,63.3985
normalized-pret-60-75_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0,1,2,2,3,1,120,0,0,4,0,3,0,-1.833985,0,0,0,0,1,60,0,0,0,0,0,0,3,63.3985
