@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC

@DATA
bool/mpsReduced/mps-red-misc01.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-enigma.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-agg.xml,1,0,0,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,0,?,21.909234,29.930316,?,?,?,?,?,?,100,?,?,?,?,?,100,?,16.117075,?,-1,?,15.548099,?,?,?,-1,540,?,?,10.358651,?,?,?,?,0,?,?,?,?,?,?,-1,?,3.53757,0,-1,?,13.05833,2.540667
bool/mpsReduced/mps-red-sc205.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-afiro.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-gr4x6.xml,1,32.727273,272.727273,1.414214,1.234582,100,0.491676,0.89854,0.393411,0.95302,0.763661,0.986963,0.592792,1,0.259404,169.090909,0.967535,22.770513,15.612206,0.004972,0.709094,0.336648,0.174024,0.993039,0.000333,100,0.948578,0.16529,0.693042,0.788935,0.449852,100,3.950188,11.375039,0.656635,-1,0.656635,10.821774,0.39577,3.29199,0.001661,-1,180,0.664567,3.103429,12.349834,0.974865,0.000166,0.000166,0.788935,0,0.864872,0.576228,0.000717,0.210585,0.693042,0.004514,-1,0.210585,7.497103,0,-1,0.39577,10.059344,9.250762
bool/mpsReduced/mps-red-bk4x3.xml,1,?,?,?,?,?,0.496131,0.96171,0.415631,0.942519,0.796124,0.983051,0.555275,1,0.253008,?,1.007692,?,?,0.006629,0.721274,0.328935,0.227489,0.990559,0.000681,?,0.837163,0.188422,0.718144,0.785842,0.440893,?,3.81095,?,0.640321,?,0.640321,?,0.400139,3.302865,0.002757,?,?,0.680961,2.967479,?,0.967747,0.000361,0.000361,0.785842,?,0.714314,0.564262,0.001335,0.210763,0.718144,0.008218,?,0.210763,?,?,?,0.400139,?,?
bool/mpsReduced/mps-red-ran8x32.xml,1,45.714286,379.285714,1.414214,1.238251,100,0.431932,0.774741,0.226995,0.981302,0.583293,0.994305,0.661828,0.991031,0.286262,236.190476,0.6996,21.749924,20.598459,0.001997,0.637919,0.361335,0.062352,0.997699,0.000033,100,1.597869,0.077288,0.640329,0.796008,0.477613,100,4.783231,14.816584,0.687308,-1,0.687308,14.273213,0.386744,3.507147,0.000312,-1,960,0.631684,3.701801,11.853699,0.992522,0.000013,0.000013,0.796008,0,1.684079,0.608057,0.000139,0.216328,0.640329,0.002366,-1,0.216328,2.310634,0,-1,0.386744,13.530528,1.71387
bool/mpsReduced/mps-red-ran10x26.xml,1,46.987952,389.759036,1.414214,1.237343,100,0.507197,0.775879,0.346173,0.979307,0.700461,0.99302,0.693861,0.989637,0.290394,242.771084,0.842707,21.645343,20.414679,0.001602,0.645777,0.36993,0.066799,0.997198,0.000031,100,1.432694,0.083955,0.604478,0.825587,0.482111,100,4.736945,14.832099,0.730855,-1,0.730855,14.289731,0.355875,3.516877,0.000271,-1,780,0.592543,3.648577,11.901244,0.99165,0.000012,0.000012,0.825587,0,1.530814,0.614007,0.00013,0.223995,0.604478,0.002015,-1,0.223995,2.319296,0,-1,0.355875,13.532112,2.072673
bool/mpsReduced/mps-red-blend.xml,1,3.076923,26.666667,1.414214,1.259343,100,?,?,?,?,?,?,?,?,?,15.384615,?,23.294304,28.899006,?,?,?,?,?,?,100,?,?,?,?,?,100,?,14.02098,?,-1,?,13.508538,?,?,?,-1,780,?,?,9.887221,?,?,?,?,0,?,?,?,?,?,?,-1,?,5.342472,0,-1,?,12.691307,7.607047
bool/mpsReduced/mps-red-scagr7.xml,1,9.577465,77.13615,1.414214,1.31891,100,?,?,?,?,?,?,?,?,?,47.887324,?,23.051832,26.077176,?,?,?,?,?,?,100,?,?,?,?,?,100,?,14.764405,?,-1,?,14.04354,?,?,?,-1,300,?,?,10.758223,?,?,?,?,0,?,?,?,?,?,?,-1,?,3.819842,0,-1,?,11.877284,6.94127
bool/mpsReduced/mps-red-arki001.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-nazareth.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran10x10b.xml,1,?,?,?,?,?,0.515522,0.79632,0.389365,0.967828,0.748216,0.989183,0.63718,0.956989,0.290894,?,0.920398,?,?,0.001773,0.666867,0.370473,0.086386,0.995008,0.000079,?,1.093508,0.120066,0.641981,0.812088,0.461419,?,4.300922,?,0.705999,?,0.705999,?,0.371137,3.481075,0.000437,?,?,0.62334,3.367437,?,0.98498,0.000035,0.000035,0.812088,?,1.060197,0.595836,0.000138,0.225483,0.641981,0.001308,?,0.225483,?,?,?,0.371137,?,?
bool/mpsReduced/mps-red-est.xml,1,17.142857,71.428571,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,35.714286,?,23.199476,25.06352,?,?,?,?,?,?,100,?,?,?,?,?,100,?,9.211888,?,-1,?,8.499846,?,?,?,-1,74,?,?,14.570627,?,?,?,?,0,?,?,?,?,?,?,-1,?,10.158778,0,-1,?,-1,11.461049
bool/mpsReduced/mps-red-egout.xml,1,?,?,?,?,?,0.548982,0.950582,0.476666,0.97321,0.778826,0.989263,1.09815,1,0.3216,?,1.005714,?,?,0.002662,0.668255,0.347842,0.334368,0.995888,0.000101,?,0.884878,0.120145,0.548725,0.864684,0.741682,?,4.624133,?,0.788675,?,0.788675,?,0.312985,3.351009,0.000714,?,?,0.545637,3.266682,?,0.989101,0.000042,0.000042,0.864684,?,1.210247,0.65609,0.000295,0.247644,0.548725,0.003264,?,0.247644,?,?,?,0.312985,?,?
bool/mpsReduced/mps-red-neos20.xml,1,45.771268,202.327828,1.414214,1.211446,78.311,?,?,?,?,?,?,?,?,?,111.093799,?,22.817904,30.862751,?,?,?,?,?,?,100,?,?,?,?,?,100,?,15.66689,?,-1,?,14.879775,?,?,?,-1,270,?,?,10.23002,?,?,?,?,0,?,?,?,?,?,?,-1,?,3.461531,21.689,-1,?,13.077984,5.556815
bool/mpsReduced/mps-red-neos15.xml,1,5.504587,20.183486,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,10.091743,?,21.494069,30.769211,?,?,?,?,?,?,100,?,?,?,?,?,100,?,16.650252,?,-1,?,15.917116,?,?,?,-1,150,?,?,12.439571,?,?,?,?,0,?,?,?,?,?,?,-1,?,2.076822,0,-1,?,13.609063,0.887456
bool/mpsReduced/mps-red-ran10x10a.xml,1,?,?,?,?,?,0.515312,0.798919,0.389055,0.967807,0.748156,0.989165,0.637358,0.957447,0.29097,?,0.920314,?,?,0.001772,0.667023,0.370224,0.087926,0.995013,0.000079,?,1.092286,0.120118,0.642127,0.812126,0.46148,?,4.304675,?,0.705825,?,0.705825,?,0.371122,3.473253,0.000437,?,?,0.623413,3.377089,?,0.984997,0.000035,0.000035,0.812126,?,1.059871,0.596109,0.000138,0.225417,0.642127,0.001307,?,0.225417,?,?,?,0.371122,?,?
bool/mpsReduced/mps-red-glass4.xml,1,6.122449,28.253968,1.414214,1.412399,100,?,?,?,?,?,?,?,?,?,17.732426,?,22.159701,31.369655,?,?,?,?,?,?,100,?,?,?,?,?,100,?,15.461671,?,-1,?,14.874117,?,?,?,-1,101,?,?,8.924813,?,?,?,?,0,?,?,?,?,?,?,-1,?,5.336633,0,-1,?,3.584963,5.110955
bool/mpsReduced/mps-red-liu.xml,1,0,0,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,0,?,23.051679,30.664521,?,?,?,?,?,?,100,?,?,?,?,?,100,?,17.699478,?,-1,?,17.040161,?,?,?,-1,63,?,?,10.739781,?,?,?,?,0,?,?,?,?,?,?,-1,?,5.465713,0,-1,?,-1,4.855165
bool/mpsReduced/mps-red-adlittle.xml,1,3.380282,28.732394,1.414214,1.276405,100,?,?,?,?,?,?,?,?,?,16.901408,?,23.549571,25.940292,?,?,?,?,?,?,100,?,?,?,?,?,100,?,13.767253,?,-1,?,13.253847,?,?,?,-1,810,?,?,12.158294,?,?,?,?,0,?,?,?,?,?,?,-1,?,5.036205,0,-1,?,12.065753,8.446175
bool/mpsReduced/mps-red-sc50b.xml,1,0,0,1.414214,1.326022,100,?,?,?,?,?,?,?,?,?,0,?,23.0947,23.691577,?,?,?,?,?,?,100,?,?,?,?,?,100,?,12.574594,?,-1,?,11.893302,?,?,?,-1,120,?,?,14.875461,?,?,?,?,0,?,?,?,?,?,?,-1,?,11.180367,0,-1,?,9.499846,13.224241
bool/mpsReduced/mps-red-25fv47.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-beaconfd.xml,1,0,0,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,0,?,24.789441,29.439859,?,?,?,?,?,?,100,?,?,?,?,?,100,?,17.274915,?,-1,?,16.676646,?,?,?,-1,4620,?,?,9.754888,?,?,?,?,0,?,?,?,?,?,?,-1,?,4.390835,0,-1,?,15.88841,4.313011
bool/mpsReduced/mps-red-ran17x17.xml,1,?,?,?,?,?,0.436324,0.777516,0.241343,0.978328,0.61118,0.99269,0.659473,0.983539,0.274844,?,0.733983,?,?,0.000952,0.648422,0.355218,0.069959,0.997105,0.000029,?,1.26384,0.087248,0.637592,0.80202,0.485479,?,4.594039,?,0.695665,?,0.695665,?,0.380396,3.485617,0.000168,?,?,0.624614,3.673937,?,0.991401,0.000011,0.000011,0.80202,?,1.367715,0.61071,0.000076,0.217498,0.637592,0.001128,?,0.217498,?,?,?,0.380396,?,?
bool/mpsReduced/mps-red-qnet1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-misc07.xml,1,24.534413,120.080972,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,69.635628,?,21.442157,25.522209,?,?,?,?,?,?,100,?,?,?,?,?,100,?,13.479528,?,-1,?,13.180842,?,?,?,-1,263,?,?,8.438792,?,?,?,?,0,?,?,?,?,?,?,-1,?,1.757695,0,-1,?,-1,3.50995
bool/mpsReduced/mps-red-agg3.xml,1,0,0,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,0,?,24.470249,29.120512,?,?,?,?,?,?,100,?,?,?,?,?,100,?,16.981523,?,-1,?,16.416534,?,?,?,-1,1440,?,?,12.652173,?,?,?,?,0,?,?,?,?,?,?,-1,?,3.463327,0,-1,?,13.829624,2.560733
bool/mpsReduced/mps-red-pk1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-rout.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-lotfi.xml,1,3.629032,29.919355,1.414214,1.340955,100,?,?,?,?,?,?,?,?,?,18.145161,?,22.114835,29.500743,?,?,?,?,?,?,100,?,?,?,?,?,100,?,16.161506,?,-1,?,15.487149,?,?,?,-1,3990,?,?,10.522582,?,?,?,?,0,?,?,?,?,?,?,-1,?,4.097657,0,-1,?,13.141469,7.248363
bool/mpsReduced/mps-red-bandm.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-aflow30a.xml,1,54.551148,304.812109,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,154.60334,?,23.280656,31.463908,?,?,?,?,?,?,100,?,?,?,?,?,100,?,16.259026,?,-1,?,15.305741,?,?,?,-1,555,?,?,12.565816,?,?,?,?,0,?,?,?,?,?,?,-1,?,2.526271,0,-1,?,-1,-0.369428
bool/mpsReduced/mps-red-sc105.xml,1,0,0,1.414214,1.373348,100,?,?,?,?,?,?,?,?,?,0,?,23.16867,30.174724,?,?,?,?,?,?,100,?,?,?,?,?,100,?,14.085721,?,-1,?,13.358651,?,?,?,-1,120,?,?,13.734921,?,?,?,?,0,?,?,?,?,?,?,-1,?,11.1752,0,-1,?,9.782998,15.752524
bool/mpsReduced/mps-red-vpm1.xml,1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,-1,?,-1,-1,?,?,?,?,?,?,-1,?,?,?,?,?,-1,?,-1,?,-1,?,-1,?,?,?,-1,-1,?,?,-1,?,?,?,?,-1,?,?,?,?,?,?,-1,?,-1,-1,-1,?,-1,-1
bool/mpsReduced/mps-red-UMTS.xml,1,37.995849,63.024014,1.414214,1.34178,70.827157,?,?,?,?,?,?,?,?,?,43.634747,?,21.966445,30.753846,?,?,?,?,?,?,100,?,?,?,?,?,100,?,15.179326,?,-1,?,14.591172,?,?,?,-1,511,?,?,9.865733,?,?,?,?,0,?,?,?,?,?,?,-1,?,3.11621,29.172843,0,?,13.207014,4.120913
bool/mpsReduced/mps-red-recipe.xml,1,22.331839,128.026906,1.414214,1.374457,100,?,?,?,?,?,?,?,?,?,64.618834,?,22.063882,29.303492,?,?,?,?,?,?,100,?,?,?,?,?,100,?,15.163728,?,-1,?,14.461799,?,?,?,-1,420,?,?,10.97728,?,?,?,?,0,?,?,?,?,?,?,-1,?,2.936927,0,-1,?,10.791977,3.928391
bool/mpsReduced/mps-red-timtab2.xml,1,27.303058,113.846154,1.414214,1.414214,89.805375,?,?,?,?,?,?,?,?,?,56.923077,?,21.621737,30.787984,?,?,?,?,?,?,100,?,?,?,?,?,100,?,16.363433,?,-1,?,15.377516,?,?,?,-1,141,?,?,9.601771,?,?,?,?,0,?,?,?,?,?,?,-1,?,3.152768,10.194625,-1,?,-1,5.115133
bool/mpsReduced/mps-red-ran14x18.xml,1,47.848101,398.291139,1.414214,1.241458,100,0.49118,0.778665,0.330106,0.97782,0.692582,0.992578,0.669057,0.983264,0.28676,247.21519,0.840025,21.230598,20.253681,0.001119,0.656109,0.359026,0.077386,0.996853,0.00003,100,1.24963,0.091089,0.623449,0.814881,0.487097,100,4.657065,14.821674,0.71367,-1,0.71367,14.274378,0.367339,3.489776,0.000206,-1,540,0.610885,3.593809,11.875365,0.990663,0.000012,0.000012,0.814881,0,1.336586,0.615671,0.000087,0.218949,0.623449,0.001231,-1,0.218949,2.272501,0,-1,0.367339,13.436191,0.756217
bool/mpsReduced/mps-red-kb2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-stocfor1.xml,1,5.333333,47.555556,1.414214,1.263723,100,0.472949,0.555568,0.28666,0.991993,0.637815,0.996047,1.492015,1,0.35944,26.666667,0.766971,22.499296,21.088023,0.002888,0.640771,0.396579,0.087345,?,0.00004,100,?,0.054666,?,?,?,100,?,13.875365,?,-1,?,13.334413,?,3.485068,0.000343,-1,240,?,3.861753,12.992584,?,?,?,?,0,1.676017,?,0.000161,?,?,?,-1,?,10.061096,0,-1,?,12.117968,12.560458
bool/mpsReduced/mps-red-ran16x16.xml,1,?,?,?,?,?,0.441335,0.774918,0.254437,0.977403,0.628741,0.992255,0.652679,0.982533,0.286488,?,0.757659,?,?,0.001016,0.655412,0.359016,0.072114,0.996798,0.000032,?,1.246786,0.090855,0.647001,0.796686,0.488127,?,4.705112,?,0.68681,?,0.68681,?,0.386213,3.528895,0.000188,?,?,0.63533,3.662065,?,0.990649,0.000013,0.000013,0.796686,?,1.307697,0.605539,0.000084,0.218706,0.647001,0.001198,?,0.218706,?,?,?,0.386213,?,?
bool/mpsReduced/mps-red-bal8x12.xml,1,42.352941,352.941176,1.414214,1.24218,100,0.482006,0.83391,0.344506,0.969733,0.71292,0.990864,0.664366,0.969925,0.274834,218.823529,0.886474,21.226345,18.289681,0.002104,0.681288,0.345083,0.114872,0.995671,0.000079,100,1.152334,0.118774,0.655779,0.799287,0.487608,100,4.301403,13.433585,0.684612,-1,0.684612,12.884171,0.383974,3.352659,0.000488,-1,360,0.63897,3.399447,10.784635,0.985819,0.000035,0.000035,0.799287,0,1.175875,0.600995,0.000208,0.213103,0.655779,0.001902,-1,0.213103,2.024994,0,-1,0.383974,12.002112,3.70842
bool/mpsReduced/mps-red-harp2.xml,1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,-1,?,-1,-1,?,?,?,?,?,?,-1,?,?,?,?,?,-1,?,-1,?,-1,?,-1,?,?,?,-1,-1,?,?,-1,?,?,?,?,-1,?,?,?,?,?,?,-1,?,-1,-1,-1,?,-1,-1
bool/mpsReduced/mps-red-pp08a.xml,1,19.2,160,1.414214,1.365338,100,?,?,?,?,?,?,?,?,?,99.2,?,21.780967,31.700558,?,?,?,?,?,?,100,?,?,?,?,?,100,?,14.889884,?,-1,?,14.142107,?,?,?,-1,240,?,?,12.399545,?,?,?,?,0,?,?,?,?,?,?,-1,?,7.289392,0,-1,?,11.503826,12.611102
bool/mpsReduced/mps-red-misc02.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-rgn.xml,1,38.709677,187.096774,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,93.548387,?,23.250683,30.111405,?,?,?,?,?,?,100,?,?,?,?,?,100,?,13.442943,?,-1,?,12.460456,?,?,?,-1,127,?,?,12.250595,?,?,?,?,0,?,?,?,?,?,?,-1,?,8.695113,0,-1,?,-1,11.333855
bool/mpsReduced/mps-red-noswot.xml,1,?,?,?,?,?,0.465388,0.796446,0.401615,0.946684,0.86988,0.970753,0.671902,1,0.274885,?,1.078383,?,?,0.001239,0.751972,0.331117,0.109719,0.985261,0.000097,?,0.729533,0.182666,0.748333,0.776947,0.543846,?,4.022574,?,0.647438,?,0.647438,?,0.411699,3.411895,0.000478,?,?,0.749618,3.001343,?,0.972473,0.000052,0.000052,0.776947,?,0.762649,0.572711,0.000323,0.219217,0.748333,0.001703,?,0.219217,?,?,?,0.411699,?,?
bool/mpsReduced/mps-red-fiber.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-misc05.xml,1,30.455927,261.033435,1.414214,1.290129,91.489362,?,?,?,?,?,?,?,?,?,189.544073,?,22.467538,26.037637,?,?,?,?,?,?,100,?,?,?,?,?,100,?,13.766115,?,-1,?,13.264443,?,?,?,-1,451,?,?,8.761551,?,?,?,?,0,?,?,?,?,?,?,-1,?,3.387245,8.510638,-1,?,11.051889,4.101799
bool/mpsReduced/mps-red-mkc.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-markshare2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-share2b.xml,1,1.651376,13.211009,1.414214,1.251834,100,?,?,?,?,?,?,?,?,?,8.256881,?,23.001338,21.513044,?,?,?,?,?,?,100,?,?,?,?,?,100,?,13.911766,?,-1,?,13.668109,?,?,?,-1,360,?,?,9.896332,?,?,?,?,0,?,?,?,?,?,?,-1,?,4.505953,0,-1,?,12.051209,6.842422
bool/mpsReduced/mps-red-vpm2.xml,1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,-1,?,-1,-1,?,?,?,?,?,?,-1,?,?,?,?,?,-1,?,-1,?,-1,?,-1,?,?,?,-1,-1,?,?,-1,?,?,?,?,-1,?,?,?,?,?,?,-1,?,-1,-1,-1,?,-1,-1
bool/mpsReduced/mps-red-bg512142.xml,1,0.039037,0.039037,1.414214,1.414003,99.934938,?,?,?,?,?,?,?,?,?,0.026025,?,21.790897,31.794988,?,?,?,?,?,?,100,?,?,?,?,?,100,?,17.20065,?,-1,?,16.517854,?,?,?,-1,183,?,?,11.917745,?,?,?,?,0,?,?,?,?,?,?,-1,?,2.749569,0.065062,-1,?,14.053926,1.499086
bool/mpsReduced/mps-red-blend2.xml,1,47.142857,395.408163,1.414214,1.315666,93.877551,?,?,?,?,?,?,?,?,?,229.013605,?,24.836841,25.36018,?,?,?,?,?,?,100,?,?,?,?,?,100,?,15.063142,?,-1,?,14.689998,?,?,?,-1,2659,?,?,10.343186,?,?,?,?,0,?,?,?,?,?,?,-1,?,3.633144,6.122449,-1,?,12.956921,2.032676
bool/mpsReduced/mps-red-bienst1.xml,1,2.622951,9.562842,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,4.972678,?,21.455702,29.725324,?,?,?,?,?,?,100,?,?,?,?,?,100,?,16.35275,?,-1,?,15.73169,?,?,?,-1,390,?,?,8.823367,?,?,?,?,0,?,?,?,?,?,?,-1,?,2.780858,0,-1,?,14.317695,3.027286
