@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE nclauses NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-7-12-unsat.cnf,1,0.2851,0.2791,0.2851,0,0,0.2851,0,0.757,0.8372,0,0.2851,0.4443,0,4874,4863,4857.8,4879,0.2851,4841,0.0287,0.757,0.757,1.0176,301,0,0,0.9668,0,3,84,1,301
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S23858409-056.cnf,1,0.0456,0.2296,0.0894,0.7674,0.2991,0.1184,0.5991,0.3907,0,0.0325,0.4564,0.2172,0.5929,3892,3871,3846.9,4006,0.1668,3791,0.2988,0.1957,0.3807,0.0817,2295,0.4032,0.6783,0.8437,2.7128,5,540,0,2278
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x14.cnf,1,0.0002,0.0205,0.0002,0,0,0.0002,0.0002,0.4585,0.0205,0.3333,0.0002,0.6509,0,3900,3900,3786.5,3900,0.0002,3673,0,0.4585,0.4585,0.5872,25200,0,0.0007,1.024,0,2,672,1,24528
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,0.001,0.0469,0.002,0.8393,0.0984,0.0026,0.6616,0.1812,0,0,0.0094,0,0.6406,4359,4297,4308.1,4457,0.0041,4244,0.0162,0.0549,0.1947,0,2130,0.2415,0.7629,0.8622,3.4985,3,100,0.2,2130
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1422217194-16.SAT.shuffled.cnf,1,0.0453,0.2305,0.0906,0.6688,0.2625,0.1232,0.5866,0.4065,0,0.0227,0.3629,0.1141,0.5817,4001,3978,3956.4,4020,0.1676,3925,0.2549,0.2091,0.4002,0.0508,1533,0.3868,0.6725,0.8521,2.6265,4,360,0,1527
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S722024572-014-UNKNOWN.cnf,1,0.0467,0.2324,0.0926,0.7459,0.2948,0.1228,0.5712,0.3963,0,0.0331,0.5126,0.1965,0.5935,120,108,116.78,133,0.1767,99,0.2976,0.2107,0.383,0.073,10500,0.4021,0.6729,0.8308,2.7369,5,2500,0,10414
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,0.0448,0.2342,0.0896,0.6909,0.282,0.1217,0.5963,0.3832,0,0.0212,0.4186,0.1341,0.5859,117,105,113.1,137,0.1704,93,0.2843,0.1971,0.3736,0.0589,10500,0.3881,0.6598,0.833,2.6799,5,2500,0,10451
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.0021,0.155,0.0199,1.4285,0.7099,0.0375,0.5785,0.5813,0.5625,0.9581,0.095,1.0802,0.9243,91,85,58.667,91,0.0516,0,0.6264,0.2554,0.7734,0.4568,1010000,0.8463,1.067,1.9707,2.9663,22,199000,0,657000
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1376493471-11.SAT.shuffled.cnf,1,0.0009,0.0469,0.0018,0.8353,0.0923,0.002,0.6953,0.1575,0,0,0.0074,0,0.6418,4328,4209,4231,4439,0.0035,4170,0.0179,0.0761,0.1285,0,2556,0.1822,0.7036,0.8577,3.45,3,120,0.2,2556
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,0.0047,0.1296,0.0401,1.5838,0.9596,0.0541,0.5928,0.5441,0.6204,1.072,0.3217,1.3418,1.3182,75,75,75,75,0.1211,75,0.7488,0.221,0.626,0.7966,890000,1.0149,1.334,1.0366,3.4781,84,181000,0,676000
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,0.018,0.1345,0.0785,1.854,1.2239,0.1204,0.4793,0.5454,0.1379,4.8954,0.4595,1.699,0.734,317,271,295.58,445,0.1495,237,1.1611,0.3843,0.6115,0.4037,222000,1.4553,0.9305,0.8684,3.1946,9,75496,0,95236
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0.4771,0.1737,0.4491,2.5879,1.2737,0.499,0.2068,0.7337,0.0706,0.0345,0.9996,2.1333,0.882,2062,1995,1904.6,2165,0.4997,1798,1.5111,0.6665,0.7722,0.3771,18718,2.3524,0.3178,0.8976,3.4979,6,2969,0,16525
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0,0.0051,0,0.0858,0.2364,0,0.1045,0.8953,0.9808,0.022,0.0062,0.1259,0.0056,41,17,112.27,134,0,5,0,0.8857,0.928,2.3907,406000,0.2713,6.1062,1.0017,5.9715,2,2088,0.9286,404000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.0431,0.2293,0.087,0.7598,0.2961,0.1178,0.5901,0.3883,0,0.0317,0.7169,0.2014,0.5965,3863,3783,3808.8,4007,0.1649,3764,0.2949,0.2,0.3745,0.0758,2769,0.3766,0.7056,0.8407,2.736,5,650,0,2748
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S268463339-081.cnf,1,0.0489,0.2339,0.0934,0.7148,0.286,0.1244,0.581,0.3939,0,0.0245,0.9442,0.1567,0.5854,20,16,17.672,26,0.1758,13,0.2897,0.206,0.3839,0.0636,42000,0.3959,0.6547,0.8295,2.6977,6,10000,0,41731
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.0363,0.057,1.2841,13.374,0.0231,0.2157,0.9131,0.6352,0.0779,0.5,0.9332,0.6954,0,0,0,0,0.2406,0,1.3038,0.9749,0.9987,3.795,13400000,9.189,2.2487,2.7286,4.3568,0,521000,0,13300000
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0.3611,0.125,0.3611,0,0,0.3611,0.0001,0.5758,0.125,0.3333,0.3611,0.8688,0,0,0,0,0,0.3611,0,0,0.5758,0.5758,0.6364,896,0,0,1,0,2,128,1,768
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0,0.051,0.0418,1.125,5.0609,0.0367,0.1898,0.9389,0.8646,0.354,0.5,0.7485,0.5516,0,0,0,0,0.1667,0,3.701,0.9701,1,2.2924,8560000,4.3539,2.1585,3.6644,3.5571,4,570000,0,8240000
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0.0068,0.1559,0.0447,1.796,1.3111,0.0677,0.6029,0.5281,0.5118,1.1505,0.2648,1.5008,1.0307,185,44,89.083,222,0.1254,29,0.9339,0.2011,0.5813,0.6191,687000,1.1895,1.2315,0.9992,3.1956,76,165000,0,492000
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0,0.0149,0,0.9346,0.4084,0,0.4989,0.5754,0,0.5753,0.0046,0.9982,0.3454,726,532,619.58,835,0,444,0.1536,0.3465,0.6006,0.518,159000,0.6597,5.6869,0.9859,5.9868,3,2070,0.2,88301
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,0.0062,0.1767,0.031,1.6091,0.9847,0.0425,0.4976,0.56,0.5844,1.4843,0.4551,1.3558,0.9217,438,403,402,438,0.0746,365,0.9008,0.3252,0.619,0.5679,425000,0.9006,1.1913,0.9398,3.2443,18,120000,0,274000
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,0.0286,0.1648,0.093,1.4187,2.6456,0.1312,0.3688,0.6706,0.6521,0.7863,0.4571,1.2632,1.3919,666,332,455.73,921,0.1904,239,2.1268,0.5079,0.7828,2.9187,161000,2.4529,1.02,0.9788,2.9669,6,33582,0,114000
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9959,0.0402,0.0001,0.7196,0.0583,0,0,0.0002,0,0.6796,4521,4520,4506.5,4609,0.0001,4472,0,0.0254,0.0473,0,5340,0.1613,0.4182,0.8739,3.7534,2,60,0.1429,5340
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0,0.0169,0,0.2633,0.1965,0,0.0236,0.7978,0.9299,0.0556,0,0.2786,0.0271,1941,1558,1456.8,3342,0,761,0.2043,0.7837,0.799,1.377,43649,0.1889,4.1782,0.9994,4.8632,3,760,0.6,42658
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,0.0129,0.141,0.0675,1.656,1.4309,0.0998,0.5704,0.548,0.1212,4.9468,0.434,1.5621,0.7261,849,715,737.06,954,0.1526,631,1.2634,0.2801,0.5918,0.489,104000,1.5064,1.0283,3.1878,3.269,8,35086,0,41834
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0.0276,0.029,0.2008,0.3645,1.3583,0.3316,0.4335,0.6438,0.0403,0.012,0.5,0.4928,3.1488,0,0,0,0,0.3343,0,1.2051,0.4752,0.6451,0.1277,3360000,2.3366,0.703,0.9934,5.5097,13,98651,0,3360000
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,0,0.08,0.0291,1.9296,2.9581,0.0447,0.4382,0.6695,0.4291,6.3731,0.3243,1.8884,0.9638,1760,1760,1760,1760,0.0892,1760,1.7667,0.4445,0.7862,0.9176,399000,4.0643,1.3647,0.9898,4.0877,18,115000,0,194000
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.006,0.0641,0.0064,0.9981,0.01,0.0069,0.8221,0.0235,0,0,0.0076,0.1898,0.6637,4097,3883,3972.4,4305,0.0072,3862,0.0283,0.0098,0.0192,0.0431,3432,0.2338,0.0972,0.8449,1.0701,3,220,0,3432
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1410489780-030.cnf,1,0.001,0.0469,0.0019,0.8456,0.0928,0.0022,0.7402,0.166,0,0,0.0071,0,0.6375,4431,4306,4336,4506,0.0037,4286,0.0085,0.0621,0.1727,0,1917,0.2285,0.7073,0.8608,3.3413,3,90,0.2,1917
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,0.0049,0.1396,0.0398,2.0241,1.3121,0.0536,0.4588,0.6085,0.503,2.429,0.4896,1.7142,1.0022,644,616,618,644,0.1022,594,1.0322,0.4247,0.6744,0.6834,886000,1.5423,1.5117,1.0896,3.7023,93,228000,0,476000
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.1818,0.1515,0.1896,1.2462,0,0.1962,0.0137,0.8279,0.8293,0.1,0.2149,0.4981,1.0802,4858,4844,4835.8,4861,0.2047,4812,0.2204,0.82,0.8295,1.0232,1742,0.3535,0.049,0.9953,0,3,286,0,1716
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0.007,0.1561,0.0446,1.7963,1.3095,0.0672,0.5997,0.5309,0.5114,1.2054,0.2645,1.5013,1.0305,743,487,474,771,0.1257,313,0.9333,0.2043,0.583,0.6187,469000,1.1879,1.2349,0.9414,3.1989,51,113000,0,328000
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.0901,0.1414,0.1051,1.6062,0.2474,0.1131,1.6104,0.0404,0,0,0.1703,0.7698,0.7894,3422,2852,2579.7,3545,0.1312,1896,0.1138,0.0037,0.0196,0.1242,2200,0.2075,0.1721,0.9649,1.2709,7,311,0,2200
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.0022,0.1571,0.019,1.4304,0.7167,0.0342,0.6197,0.5478,0.5642,0.8959,0.1649,1.0823,0.9265,45,44,60.5,255,0.0532,4,0.6331,0.1988,0.7461,0.4489,822000,0.8472,1.1057,1.0561,2.89,77,163000,0,547000
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0.0119,0.2155,0.0618,1.4844,0.3834,0.0674,0.8744,0.2676,0.2361,7.6403,0.4803,1.2239,0.7847,724,539,583,809,0.2052,456,0.4455,0.0921,0.1825,0.4579,531000,0.4888,1.2413,0.8502,2.8324,89,195000,0,105000
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0.0149,0.2016,0.061,1.6773,0.8363,0.0817,0.5748,0.4245,0.3105,4.7892,1,1.4953,0.7987,1160,859,755,1160,0.1411,246,0.769,0.2145,0.4213,0.4278,179000,0.8089,1.1565,0.8966,3.1391,12,61933,0,53052
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2125430099-013.cnf,1,0.0478,0.2328,0.092,0.7395,0.2862,0.1222,0.5711,0.3938,0,0.03,0.6853,0.182,0.5879,37,32,34.211,47,0.1729,28,0.2895,0.2074,0.3887,0.0695,25200,0.3939,0.659,0.8279,2.7081,5,6000,0,25026
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0,0,0,0.042,0,0.5774,4534,4499,4472.6,4591,0.042,4412,0.0311,0,0,0,1120,0.2698,0.0001,0.8701,0,7,280,0.3333,1120
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1889416016-07-UNSAT.cnf,1,0.0614,0.2649,0.1196,0.9848,0.32,0.1648,0.5687,0.409,0.097,0.063,0.4421,0.5827,0.658,3987,3794,3841.4,4058,0.221,3756,0.3273,0.2173,0.4088,0.1438,2931,0.4491,0.6147,0.8405,2.6335,5,810,0,2877
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.0449,0.2331,0.0886,0.6865,0.2943,0.1189,0.5744,0.3903,0,0.0172,0.4885,0.1215,0.5857,3801,3724,3738.4,3931,0.1605,3677,0.2935,0.2075,0.3794,0.0528,2769,0.3894,0.6797,0.8405,2.7207,4,650,0,2741
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.0222,0.1709,0.0308,1.0356,0.5122,0.0417,1.9036,0.0751,0.0805,1.4356,0.2106,0.9171,0.4339,272,234,249.1,341,0.0447,200,0.5197,0.0001,0.0043,0.1863,210000,0.5011,0.7285,0.8458,2.5579,14,50073,0,120000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S914323646-060.cnf,1,0.0488,0.2338,0.0941,0.7095,0.2885,0.127,0.5751,0.3975,0,0.0251,0.7997,0.1552,0.5867,10,7,8.3589,13,0.1769,6,0.2917,0.2076,0.3942,0.063,75600,0.3996,0.6412,0.8364,2.7091,6,18000,0,75112
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.0222,0.1709,0.0308,1.0356,0.5122,0.0417,1.9036,0.0751,0.0805,1.4356,0.2106,0.9171,0.4339,272,236,249.92,354,0.0447,200,0.5197,0.0001,0.0043,0.1863,210000,0.5011,0.7285,0.8818,2.5579,14,50073,0,120000
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1279108477-06.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,1.008,0.0397,0.0001,0.7296,0.0621,0,0,0.0002,0,0.6816,4509,4453,4487.2,4598,0.0001,4438,0,0.0328,0.0567,0,5340,0.1267,0.4193,0.8731,3.7303,2,60,0.1429,5340
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1926673460-089.SATISFIABLE.cnf,1,0.0009,0.0469,0.0017,0.8282,0.0976,0.0022,0.7339,0.1537,0,0,0.0081,0,0.648,4372,4268,4289.8,4398,0.0031,4262,0.0121,0.0586,0.135,0,2130,0.2249,0.6921,0.8578,3.4893,3,100,0.2,2130
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0.0526,0.0192,0.2,1.9686,2.0992,0.3517,1.3411,0.1755,0.0114,55.222,0.5,1.0838,0.7297,498,479,441.33,637,0.4164,338,0.923,0.0199,0.0659,0.1708,1610000,1.6196,0.7763,0.8758,3.9039,12,277000,0,256000
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.0015,0.1011,0.0247,1.0303,2.6323,0.0327,0.0696,0.8167,0.2501,0.1991,0.1731,2.0149,0.6316,1381,836,938.27,1450,0.0636,639,1.0995,0.8037,0.8122,0.7076,45569,3.1404,1.3808,1.0015,1.832,7,4740,0,39088
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1373941726-12.UNSAT.shuffled.cnf,1,0.0392,0.2303,0.0827,0.7121,0.3003,0.1089,0.6104,0.3735,0,0.0256,0.3215,0.1532,0.5916,4048,3956,3958.3,4058,0.1611,3906,0.2888,0.183,0.3861,0.0609,1533,0.3927,0.6907,0.8413,2.7357,4,360,0,1524
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0.4225,0.0131,0.4237,1.0258,0.0276,0.4252,0.7744,0.0262,0,0,0.4269,0,0.6873,0,0,0,0,0.4267,0,0,0.0095,0.0214,0,1532,0.1189,0.0047,0.8713,2.7616,2,20,0.1429,1532
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.0014,0.05,0.0027,0.8312,0.1006,0.0035,0.6632,0.1643,0,0,0.0112,0,0.6478,48,42,43.523,55,0.0049,37,0.0839,0.075,0.1504,0,20000,0.2248,0.6389,0.8407,3.6956,3,1000,0.2,20000
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,0.0467,0.2336,0.0928,0.7152,0.2915,0.1248,0.5782,0.3935,0,0.0254,0.8468,0.1589,0.5875,7,5,5.7685,10,0.1773,4,0.295,0.2051,0.3859,0.0636,105000,0.3985,0.6617,0.8372,2.7217,6,25000,0,104000
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,0.0136,0.095,0.0516,1.4576,1.9561,0.08,0.3532,0.6214,0.1304,7.0941,1,1.2989,0.6445,1119,952,682.63,1385,0.0929,66,2.3089,0.5309,0.603,0.5005,863000,1.6501,0.7741,0.9982,2.8186,7,188000,0,244000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S1906521511-089.cnf,1,0.0399,0.2312,0.0842,0.7058,0.2618,0.1179,0.5648,0.3897,0,0.0256,0.277,0.1312,0.5836,3998,3960,3966.6,4021,0.1647,3949,0.254,0.2148,0.3851,0.0554,1530,0.3801,0.6745,0.8413,2.6148,4,360,0,1518
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0.0548,0.1601,0.0598,1.2869,0.5458,0.0697,1.3513,0.1006,0.0454,0.0843,0.0973,0.6196,0.8609,1305,1153,1161,1600,0.0698,868,0.9235,0.0061,0.0172,0.141,19785,0.918,0.2268,0.7328,1.2803,7,3073,0,17697
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.0236,0.1894,0.0685,1.3268,0.9938,0.1088,0.8811,0.2927,0.1395,1.4905,0.2521,1.1936,0.681,914,884,784.93,978,0.1785,699,0.5276,0.083,0.2144,0.3216,108000,1.0666,0.9104,0.8857,2.7555,10,33054,0,70079
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.0215,0.1442,0.037,1.5502,1.273,0.0403,1.3437,0.1967,0.0741,8.0676,0.2556,1.1991,0.5895,1102,925,924,1221,0.084,878,1.2703,0.0198,0.0632,0.5451,404000,1.0078,0.7014,0.8881,2.6988,26,136000,0,104000
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.0011,0.0404,0.1318,0.8012,2.1775,0.256,0.4669,0.7613,0.9842,0.0492,0.5,0.1231,0.9598,0,0,0,0,0.4921,0,1.085,0.4989,0.9765,13.814,5310000,2.5294,1.4467,0.5,3.7374,16,224000,0,5290000
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0365,0.0605,0.0369,0.9762,0,0.0373,0.0009,0.8962,0.938,0.0625,0.0379,0.2422,1.037,4788,4750,4021.4,4809,0.0377,3275,0.2357,0.8954,0.896,1.2878,5067,0.3387,0.0178,0.9989,0,3,306,0,4761
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.015,0.145,0.081,1.7997,1.0653,0.1186,0.5322,0.5321,0.1486,4.529,0.4567,1.6791,0.7563,438,349,390.45,504,0.1595,330,0.9909,0.313,0.6008,0.3947,69895,1.1917,1.0536,0.9028,3.4185,9,23891,0,29802
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0046,0.0055,0.1166,0.5118,1.1287,0.1918,0.645,0.5644,0.0125,0.4992,0.5,0.2965,0.5407,185,185,112,185,0.3122,39,1.0839,0.1741,0.6139,1.5923,542000,0.8501,1.0729,1.0086,3.8192,4,4466,0,541000
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.4796,0.1806,0.4523,2.6103,1.235,0.4991,0.1923,0.7379,0.0718,0.0377,0.9999,2.0999,0.8778,1926,1833,1724.1,2113,0.4997,1506,1.4587,0.6725,0.7503,0.3772,17675,2.4517,0.2811,0.9031,3.3545,6,2917,0,15566
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9955,0.0354,0.0001,0.7199,0.0683,0,0,0.0001,0,0.6751,4471,4369,4394.2,4521,0.0001,4329,0,0.0276,0.0588,0,7120,0.1699,0.3574,0.8741,3.8221,2,80,0.1429,7120
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.0239,0.1667,0.0486,1.7084,0.438,0.0493,2.6563,0.03,0.0109,0.4098,0.3186,1.2227,0.7557,4245,4199,4189.3,4246,0.0993,4146,0.6677,0.0006,0.0025,0.2659,832,0.2857,1.0765,0.8581,1.778,6,172,0,732
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.0009,0.1685,0.0142,1.3295,0.4772,0.0243,0.5812,0.5222,0.5995,2.6502,0.2058,0.9757,1.0652,49,49,49,49,0.0308,49,0.4869,0.2223,0.6291,0.3989,824000,0.4577,0.9103,0.91,2.7895,15,181000,0,294000
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.0019,0.1563,0.0749,1.0639,0.6433,0.0872,0.6078,0.6114,0.9005,0.3071,0.5,0.4516,0.9718,1554,1427,1263,1991,0.3324,1113,0.779,0.2212,0.8123,0.8702,142000,0.8465,1.6279,0.9776,2.5587,13,25631,0,125000
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1402143852-01.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0017,0.8407,0.0811,0.0021,0.7237,0.1466,0,0,0.0103,0,0.6457,4483,4424,4427.9,4494,0.003,4400,0.007,0.079,0.1227,0,1491,0.2123,0.7815,0.8601,3.2792,3,70,0.2,1491
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.0225,0.1719,0.0308,1.0394,0.5097,0.041,1.8584,0.0775,0.0825,1.451,0.2106,0.9208,0.4372,293,258,256.12,359,0.0447,198,0.5184,0.0002,0.006,0.1873,204000,0.4982,0.7216,0.8499,2.571,14,48689,0,116000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0478,0.2317,0.0916,0.6781,0.2807,0.1213,0.5647,0.4046,0,0.0165,0.6019,0.1164,0.5846,2498,867,1478.4,3244,0.1734,717,0.2789,0.214,0.4036,0.052,3408,0.3912,0.6781,0.8423,2.682,5,800,0,3397
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.0007,0.0176,0.1603,1.2202,2.2761,0.3102,0.4839,0.676,0.7681,11.733,0.5,1.2848,1.9129,0,0,0,0,0.4309,0,1.9547,0.3905,0.8347,3.1453,937000,2.9707,1.0545,0.9988,5.7156,13,148000,0,661000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.0465,0.2312,0.0914,0.7116,0.2976,0.121,0.598,0.3955,0,0.0246,0.3524,0.1713,0.5853,3925,3865,3874.1,4046,0.1738,3813,0.2949,0.1931,0.3949,0.0696,2130,0.3934,0.6549,0.8437,2.7193,4,500,0,2111
