@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,15000,0.0067,15000,131,48.6508,35.0276,51.2124,51.4314,56.1918,60.9492,67.0116,41.6235,0.0265,46.4426,53.4194,750
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.7441,8.8899,28.032,28.1314,30.5424,30.5424,4217.1429,10.0735,0.0466,26.5742,29.0444,125
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1,208696,0.0001,210000,10716,74.5,1878.33,108.5449,102,162.75,286,2.7955,2795,0.0004,56.6667,134,49999
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,1488,0.0086,1491,69,20.5267,11.2611,21.1344,20.8072,22.5346,22.5346,4009.4286,13.7375,0.0329,20.3661,21.5801,350
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,62533,0.0002,63000,0,48.125,259,59.8407,60.2308,76.7857,102.1667,11.7822,845.375,0.0012,42.3333,69.7143,15000
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,104334,0.0001,105000,5233,62.1905,505.833,81.8775,75,128.4,203.3333,6.4949,1267,0.0007,50.8571,94.2,25000
SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3403,9.3859,28.4644,28.3856,29.2299,29.2299,4412.2,9.6704,0.0111,27.8501,28.5162,80
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S517749870-003-UNKNOWN.cnf,1,208673,0.0001,210000,10545,77,1865.67,110.3553,107,187.5,250,2.6444,2504,0.0004,53.6667,134,50000
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S328068950-002.SATISFIABLE.cnf,1,2130,0.05,2130,16,22.6114,8.1575,23.5809,23.3478,25.2696,25.2696,4318,9.0987,0.0465,22.4949,24.3703,100
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,104287,0.0001,105000,5303,64.4,839.857,80.057,75.8,106,236,6.8958,967,0.0007,56.4286,91.3333,24998
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,3393,0.0038,3408,160,28.745,21,32.8706,30.2618,41.3268,41.7334,1623.8125,27.5693,0.0147,26.8968,39.2353,800
SAT11/random/large/unif-k7-r85-v300-c25500-S1158419275-045-UNKNOWN.cnf,1,25500,0.0233,25500,41,50.1257,25.6131,51.869,51.5935,54.586,61.3094,138.6765,25.9231,0.0117,48,54.0469,300
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1,2124,0.0061,2130,99,27.0211,14.8497,29.391,27.9278,33.8085,33.8085,3849.7143,18.2335,0.024,26.7165,33.6297,500
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,3175,0.0041,3195,150,37.1105,19.3136,38.1631,37.2023,41.4788,41.4788,3509.75,24.4472,0.0192,36.6475,39.8151,750
SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,8010,0.0778,8010,12,31.0878,10.5851,30.9287,31.1647,31.1762,31.1762,4406.5,10.6878,0.0111,30.2862,31.1762,90
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,20883,0.0006,21000,1032,39.7111,87.2113,42.4635,42.0286,47.3034,55.25,46.9561,141.726,0.0034,37.6977,45.2885,5000
SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,25000,0.004,25000,223,57.9615,55.6129,63.2868,62.6923,72.8235,86.5,32.5463,66.8443,0.0178,53.9,67.9189,1250
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1511266249-002.UNKNOWN.cnf,1,1696,0.0077,1704,78,22.5434,12.9969,24.0978,24.1131,25.6445,25.6445,3957.7143,15.768,0.0313,22.5055,25.4842,400
SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,8010,0.0778,8010,12,31.0737,10.4861,31.1786,31.1528,31.9372,31.9372,4350.8,10.4882,0.0111,30.4266,31.3024,90
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,1059,0.0123,1065,47,16.3297,9.7431,16.675,16.4586,17.51,17.51,4085.2857,11.5046,0.0548,16.0405,16.9834,250
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S720541313-052.UNKNOWN.cnf,1,2329,0.0056,2343,108,28.7221,17.7973,30.7338,29.3387,35.1407,35.1407,3846.8571,22.7923,0.0232,27.5774,34.5774,550
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.5669,6.3586,19.0566,18.916,20.2178,20.2178,4385,7.2822,0.0463,18.4288,19.2865,75
SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.113,9.5512,28.2083,28.2476,28.5842,28.5842,4394.2,9.8109,0.0111,27.6754,28.4214,80
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,2130,0.05,2130,16,22.478,7.694,23.1972,23.4741,24.1302,24.1302,4300.8571,8.6069,0.0465,22.3815,23.6545,100
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf,1,104311,0.0001,105000,5209,60.1429,526.333,82.9535,82.5714,117.3333,160,6.2323,793.667,0.0007,49.5,104.25,25000
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,3195,0.0333,3195,25,31.3515,10.6054,32.2858,31.4408,35.3542,35.3542,4148.2857,11.7187,0.046,30.9821,33.085,150
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1552308135-080.SATISFIABLE.cnf,1,2330,0.0056,2343,109,28.818,16.3747,30.8261,30.5022,34.9273,34.9273,3834.7143,20.4878,0.0266,27.2787,34.5358,550
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,125173,0.0001,126000,6405,65.6,672.8,83.0441,78.8889,117,154.5,5.1828,863,0.0006,55.6,94.5,30000
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,3727,0.0286,3727,29,34.6396,13.1226,35.647,35.5625,37.9175,37.9175,4118.5714,14.3997,0.0459,34.1044,37.0169,175
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,2745,0.0047,2769,128,31.6197,20.8034,33.1673,32.3661,37.0031,37.0031,3755.2857,26.3503,0.0197,30.8531,36.2646,650
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S2061684506-048.UNKNOWN.cnf,1,2122,0.0061,2130,98,26.4288,14.6963,28.4737,27.4271,32.2777,32.2777,3860.7143,18.0627,0.0273,26.3499,31.4774,500
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,41695,0.0003,42000,2070,45.6923,171,52.647,52.6,64,78.6,18.5259,293.118,0.0019,41.6087,58.8667,10000
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,2960,0.0044,2982,140,34.2243,19.4684,35.7956,35.0856,38.9124,38.9124,3744.4286,24.3365,0.0209,33.2126,38.1629,700
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,1065,0.1,1065,8,13.6499,4.7406,13.7794,13.7892,14.1704,14.1704,4530.8333,5.5506,0.046,13.4234,13.9163,50
