@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,0.1023,0.0205,0.4345,0.0161,0.1429,0.0009,0.5408,32.2728,0.0118,0.0077,0.0001,0.4836,3.2658,0.5747,0.6629,3.0751
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,0.0888,0.0099,0.9506,0,0.8824,0,0.7106,62.4177,0.0024,0,0,0.207,46.2233,0.7882,0.8798,54.7997
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.2286,0.2142,0.1334,1,0,0.4996,0.5322,14.0413,0.6301,0.4999,0.4934,2.5667,0.8966,0.6638,0.7999,0.2331
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-250-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,37.3892,0.01,0.2295,0.2295,0.4506,1.051,0.5831,0.5832,0.5263
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-01-S2069048075.sat05-488.reshuffled-07.cnf,1,0.5903,0.002,0.4961,0.2992,0,0.0342,0.0856,28.6595,0.0094,0.0612,0.0189,0.0833,0.9795,0.2001,0.559,0.3136
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_3_6_fbc.cnf,1,0.3084,0,0.8168,0.2833,0,0.0117,0.3113,28.4736,0.0068,0.0903,0.0002,1.0624,3.7689,0.7518,0.9562,2.7348
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen7-n390-02-S178568232.sat05-479.reshuffled-07.cnf,1,0,0,0.5,0.0404,0.3333,0.0369,0,30.1181,0.0093,0.0384,0.0223,0,0.9807,0,0,0.4051
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.2301,0.2099,0.1132,1,0,0.4995,0.5529,13.2415,0.6068,0.4999,0.4923,2.5543,0.7928,0.6651,0.7998,0.1869
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-03-S1609878926.sat05-487.reshuffled-07.cnf,1,0.5817,0.002,0.4904,0.2785,0,0.0356,0.0935,28.9678,0.0077,0.0627,0.0187,0.0521,0.9899,0.1932,0.5665,0.3088
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,1.1369,0.8204,0.4111,1,0,0.0024,0,13.0756,0.0733,0.0424,0,1.5069,11.6746,0.0003,0.7525,12.5789
SAT_Competition2009/CRAFTED/ramseycube/Q3inK11.cnf,1,0,0,0.5,0.5,1,0.5,0,0,0.2182,0.5,0.4998,0,13.6471,0,0,9.7385
SAT_Competition2007/crafted/spence/hard/s101-100.cnf,1,1.4435,0,0.5,0.3238,1,0.3204,0.0019,15.6007,0.0425,0.3217,0.3136,0,0.8603,0.0062,0.0608,0.5249
SAT_Competition2007/crafted/spence/medium/s77-100.cnf,1,1.3245,0,0.5,0.3218,1,0.3182,0.001,13.4812,0.0549,0.3196,0.3114,0,0.993,0.0041,0.0744,0.6178
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.259,0.2406,0.1363,1,0,0.4997,0.5,13.7379,0.557,0.4999,0.4962,2.6087,0.9132,0.6655,0.7998,0.2151
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.2415,0.2294,0.1313,0.9999,0,0.4997,0.5001,18.7332,0.7117,0.4999,0.4972,2.62,1.0063,0.6127,0.7999,0.3442
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,0.5129,0,0.0114,0.4961,0,0.4942,0.0245,18.0833,0.1219,0.4946,0.4939,0.0082,1.5026,0.1199,0.172,0.9358
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0070.sat05-1334.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,2.4398,0.024,0.3819,0.2383,0,0.1307,0,33.2979,0.0329,0.1379,0.06,0.7656,0.3951,0,0,0.135
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.4934,0.0618,0.8316,0.3625,0,0.035,0.0915,14.935,0.0065,0.0597,0.0037,1.2398,5.2246,0.3815,0.831,2.4035
SAT_Competition2007/crafted/spence/medium/s61-100.cnf,1,1.2696,0,0.5,0.3183,1,0.3105,0.0006,10.1463,0.0682,0.3166,0.3047,0,1.0474,0.0023,0.0713,0.6938
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1,0.0004,0.0159,0.753,0,1,0,0.3987,23.4401,0.0069,0,0,0.6204,12.9442,0.3987,0.3989,11.5814
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0.0008,0,0.5047,0,0,0,0.5024,48.2652,0.0019,0,0,0.0748,14.1915,0.5024,0.5024,11.3436
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.2011,0.1072,0.1285,0.9991,0,0.4958,0.626,15.615,0.0198,0.499,0.4765,2.148,0.6758,0.667,0.827,0.0721
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07.cnf,1,0.1,0.0219,0.4453,0.0176,0.1429,0.0012,0.5454,26.1271,0.0092,0.0089,0.0006,0.4845,3.071,0.5813,0.67,2.8963
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0,0,0.9134,0.2226,1,0.2226,0.8397,101.1227,0.0138,0.2226,0.2225,0.2947,2.7319,0.8398,0.8398,2.0959
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1,0.0193,0.0193,0.9348,0,0.8182,0,0.7876,40.5753,0.0052,0,0,0.2623,27.3859,0.7971,0.8195,31.9936
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0.7744,0,0.0685,0.4269,0.1429,0.4237,0.0078,0,0.3688,0.4252,0.4225,0,2.5981,0.0095,0.0423,2.1385
SAT_Competition2007/crafted/Hard/contest04/others/Composite-096BitPrimes-0.sat05-507.reshuffled-07.cnf,1,0.6785,0.0225,0.2818,0.1077,0,0.0728,0.1557,87.4449,0.0107,0.0906,0.0232,0.6752,0.5978,0.1606,0.8977,0.1828
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00250.sat05-1330.reshuffled-07.cnf,1,0.4889,0.0508,0.0837,0.4987,0,0.4364,0.1744,10.2028,0.0744,0.471,0.378,1.9656,5.5321,0.3355,0.7544,3.7525
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.105,0.0018,0.4991,0.1109,0,0.1109,0.2576,32.215,0.0196,0.1109,0.1108,0.0131,0.8986,0.258,0.258,0.3924
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp.cnf,1,0.5378,0.083,0.7991,0.3659,0,0.0296,0.0753,13.4944,0.0105,0.0684,0.0058,1.3044,2.3687,0.3237,0.8405,0.8174
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,1,0.4999,0.7912,0.1004,0.0043,0.2,0,0.1484,29.3109,0.0115,0,0,0.9982,7.2955,0.3464,0.794,3.3492
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp.cnf,1,0.7095,0.1582,0.7125,0.372,0,0.0575,0.0505,0,0.0298,0.1247,0.0127,1.2863,1.29,0.1425,0.741,0.7494
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-151-100.cnf,1,1.6815,0,0.5,0.3256,1,0.3229,0.0013,19.5579,0.0285,0.3243,0.3167,0,0.7215,0.0031,0.054,0.4292
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,0.016,0.0164,0.9446,0,0.8,0,0.8157,45.5739,0.0037,0,0,0.2296,34.5497,0.8242,0.8411,40.9837
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,2.3058,0.1313,0.3472,0.2754,0,0.03,0.0005,23.3496,0.0808,0.0484,0.0239,1.1838,1.2974,0.0019,0.0229,0.9791
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,1,0.0204,0.0207,0.9359,0,0.7143,0,0.7898,48.7004,0.0057,0,0,0.2599,27.4283,0.7995,0.8216,32
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n600-d0.02-s1676244754.sat05-535.reshuffled-07.cnf,1,0.1023,0.0207,0.4443,0.0145,0.1429,0.0009,0.5403,19.8789,0.0178,0.0078,0.0001,0.4837,3.5044,0.5736,0.6606,3.4944
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-clqcolor-unsat-set-b-clqcolor-08-06-07.sat05-1257.reshuffled-07.cnf,1,0.072,0.0099,0.3671,0.3282,0,0.1307,0.6631,18.1045,0.0635,0.2818,0.0445,1.0642,5.0601,0.6924,0.7316,4.3004
SAT_Competition2011/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.2756,0,0.8734,0.0826,0,0.0003,0.4601,26.7436,0.0031,0.0249,0.0001,0.8605,8.3082,0.9343,0.9771,6.6928
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0533,0.0059,0.5046,0.0534,0,0.0113,0.852,54.5885,0.0065,0.0319,0.0047,0.5951,41.9521,0.8778,0.9599,36.0043
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes9.cnf,1,0.0215,0.0118,0.9439,0,0.8667,0,0.8088,63.7971,0.0031,0,0,0.2291,37.2831,0.8195,0.8465,42.4854
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s405595518.sat05-531.reshuffled-07.cnf,1,0.1013,0.0216,0.4383,0.0164,0.1429,0.0012,0.5452,43.2696,0.0095,0.0085,0.0005,0.4822,3.1265,0.582,0.6674,3.0459
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,0,0,0.1801,0.4731,0,0.4409,0,15.7973,0.2353,0.4509,0.389,1.1407,1.5695,0,0,1.6053
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n140-s20078956-unsat.cnf,1,1.6665,0,0.5034,0.3255,0.3333,0.3229,0.0007,18.2519,0.0308,0.3242,0.3166,0,0.7388,0.003,0.0202,0.4458
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0,0,0.4833,0.042,0.3333,0.042,0,28.9081,0.0111,0.042,0.042,0,1.1634,0,0,0.4332
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,1,0,0,0.5068,0.042,0.3333,0.042,0,23.8837,0.0136,0.042,0.042,0,1.214,0,0,0.4854
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.1916,0,0.7101,0.018,0,0.0149,0.5445,23.5678,0.0016,0.0161,0.0136,0.4592,2.1789,0.6617,0.7984,1.4225
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,0.0341,0.0065,0.9824,0.0001,0.9259,0,0.8699,71.4644,0.0023,0,0,0.1149,70.5038,0.896,0.9322,68.3218
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.9363,0.5166,0.3379,0.0594,0,0.0014,0.0129,12.4727,0.0444,0.0061,0,1.2623,14.8541,0.0172,0.8422,9.2967
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf,1,0.23,0.2079,0.1262,1,0,0.4997,0.5245,11.9792,0.6459,0.4999,0.4976,2.5799,1.0414,0.6649,0.7999,0.3846
SAT_Competition2011/SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.6068,0.0063,0.4719,0.0354,0,0.0216,0.1504,18.923,0.025,0.0326,0.0216,1.0627,1.191,0.1766,0.6311,0.5988
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.0061,0.0118,0.6653,0.2008,0,0.1929,0.834,36.2866,0.022,0.1929,0.1928,0.4379,3.2618,0.8428,0.8431,3.3412
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.2514,0.0214,0.6678,0.5,0,0.0316,0.5483,0,0.0006,0.1339,0.0007,0.5153,107.113,0.8342,0.9958,61.5288
SAT_Competition2007/crafted/Hard/contest03/others/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,1,0.577,0.0003,0.218,0.2241,0,0.0212,0.0898,24.4498,0.0175,0.0456,0.0067,1.7813,1.7676,0.2427,0.7335,0.5909
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,0.5254,0.011,0.0259,0.4999,0,0.4402,0.0837,10.1682,0.2154,0.4689,0.375,1.8653,7.572,0.3082,0.7537,6.0825
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0.0001,0.0454,0.98,0.0523,1,0.0517,0.9311,0,0.0053,0.0518,0.0515,0.0979,12.0069,0.9311,0.9312,12.0518
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0,0.129,0.7742,0.3547,1,0.3547,0.5946,0,0.0468,0.3547,0.3547,0.8259,3.1025,0.5946,0.5946,3.0923
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.2514,0.0214,0.6678,0.5,0,0.0316,0.5483,0,0.0006,0.1339,0.0007,0.5153,75.1391,0.8342,0.9958,43.1427
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,0.0189,0.0078,0.9793,0.0035,0.9048,0,0.8862,71.4537,0.0031,0,0,0.1304,59.9563,0.8981,0.923,48.7224
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,2.679,5.0495,0.3091,0.4665,0,0.4604,0,6.4703,0.0048,0.4604,0.4604,0.0375,0.5557,0,0.0012,0.1343
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.0058,0.0069,0.6713,0.1823,0,0.1703,0.8681,50.1492,0.0131,0.176,0.165,0.3701,4.1457,0.8683,0.8789,4.2771
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,1.2881,0.7023,0.5419,0.2091,0,0.0297,0.0074,23.2688,0.0159,0.0365,0.021,0.9063,0.6927,0.0083,0.159,0.2769
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,1,0.2958,0,0.8693,0.0972,0,0.0176,0.5175,14.8163,0.0047,0.0322,0.0019,1.0374,5.0391,0.627,0.9649,3.541
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,0.015,0.0126,0.7352,0.0011,0,0,0.8885,67.4886,0.005,0,0,0.1198,35.9675,0.9009,0.9141,34.8796
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,29.7478,0.0156,0.2295,0.2295,0.4506,1.1577,0.5831,0.5832,0.6452
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0.0202,0.013,0.7267,0,0,0,0.8555,58.1329,0.0059,0,0,0.187,34.1208,0.8659,0.8934,34.7276
SAT_Competition2007/crafted/spence/hard/s105-100.cnf,1,1.4446,0,0.5,0.3245,1,0.3204,0.0009,16.9595,0.0409,0.3217,0.3148,0,0.8568,0.0066,0.0597,0.518
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,0.7669,0,0.2105,0.0063,0,0.0042,0.0082,15.2123,0.0833,0.0048,0.0034,0.4757,1.6245,0.0172,0.059,1.2376
SAT_Competition2007/crafted/spence/medium/s89-100.cnf,1,1.3958,0,0.5,0.3227,1,0.3189,0.0008,14.4065,0.0479,0.3209,0.3128,0,0.9409,0.0039,0.0628,0.5633
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.0424,0.0015,0.5044,0.1195,0,0.1109,0.258,29.4486,0.0074,0.1109,0.1109,0.006,0.663,0.258,0.258,0.2515
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.0001,0,0.6592,0.2295,0,0.2295,0.5831,41.6127,0.0089,0.2295,0.2295,0.4506,1.0276,0.5831,0.5832,0.4978
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0,0,0.5,0.2667,1,0.0101,0,29.3487,0.0138,0.0301,0.0042,0,1.032,0,0,0.3767
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,0.1077,0,0.0873,0,1,0,0.6301,36.6908,0.0305,0,0,0.3202,22.1139,0.6422,0.7091,24.5857
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,8.3598,0.003,0.297,0.2683,0,0.2673,0,31.707,0.0299,0.2677,0.2654,0.0203,0.8972,0,0,0.4373
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0.0151,0.0138,0.938,0,0.8571,0,0.8005,52.6635,0.0042,0,0,0.2474,31.4953,0.808,0.8248,36.4231
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,1.3257,0,0.5,0.3161,1,0.3099,0.0003,10.8071,0.0968,0.3157,0.3059,0,1.1042,0.0035,0.069,0.7266
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.1916,0,0.7101,0.018,0,0.0149,0.5445,23.5678,0.0016,0.0161,0.0136,0.4592,2.1065,0.6617,0.7984,1.6246
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0.0212,0.0156,0.9463,0,0.7778,0,0.8122,46.1424,0.0035,0,0,0.2246,35.9105,0.824,0.8497,43.0376
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.0001,0.0399,0.9822,0.0319,1,0.0312,0.9303,0,0.0042,0.0314,0.031,0.0895,13.4803,0.9304,0.9306,13.5396
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,0.1168,0.1154,0.7281,0.272,0,0.0065,0.7011,25.6108,0.0019,0.0119,0.0003,0.267,20.6009,0.9432,0.9889,17.2783
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0.0209,0.0118,0.9439,0,0.875,0,0.809,55.4955,0.0031,0,0,0.2278,34.6273,0.8196,0.8462,42.4691
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.0001,0.0444,0.9812,0.0597,1,0.0595,0.9352,0,0.005,0.0595,0.0595,0.0932,12.2749,0.9352,0.9353,12.3197
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.2059,0.4417,0.2922,0.9987,0,0.484,0.599,30.0254,0.0251,0.4982,0.0308,1.5155,4.2343,0.7273,0.9053,1.3672
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.0007,0.057,0.6868,0.0323,0,0.0315,0.9027,55.1648,0.0082,0.0317,0.0311,0.2211,9.5389,0.903,0.9037,9.5964
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,0.1062,0,0.0915,0,1,0,0.6431,48.9554,0.0159,0,0,0.306,21.2387,0.6469,0.7046,23.6338
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0.1873,0.0113,0.9558,0.0495,0.8333,0,0.6729,62.3626,0.0019,0,0,0.1918,57.8766,0.8568,0.9397,57.9364
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0,0.0482,0.759,0.0127,1,0.0126,0.5238,35.4444,0.0197,0.0126,0.0126,0.6975,6.1087,0.5238,0.5238,6.0291
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,0,0,0.9052,0.233,1,0.233,0.8287,84.1817,0.0165,0.233,0.233,0.3136,2.6306,0.8288,0.8288,2.0526
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp_ci_ce.cnf,1,0.5242,0.0709,0.8163,0.3581,0,0.0281,0.0612,15.0066,0.0081,0.0651,0.004,1.2696,2.3723,0.3468,0.8527,1.0547
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.0169,0.016,0.7612,0.0058,0,0.0002,0.9127,60.1488,0.0074,0.0005,0.0001,0.0719,32.3618,0.9302,0.9425,27.203
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0.0966,0,0.0753,0,1,0,0.6592,40.9879,0.0264,0,0,0.3344,24.4078,0.6759,0.7333,26.9563
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.7665,0,0.1908,0.0043,0,0.0032,0.0046,25.2953,0.0455,0.0035,0.0029,0.2835,1.4537,0.0105,0.0345,1.0099
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,0.9029,0.6278,0.5668,0.4048,0,0.3186,0.0339,11.9613,0.2288,0.3395,0.2893,1.5412,1.4224,0.0814,0.3228,0.2924
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.0001,0,0.6406,0.2295,0,0.2295,0.5831,36.883,0.0104,0.2295,0.2295,0.4506,1.062,0.5832,0.5832,0.5386
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0.1935,0,0.1451,0.0017,1,0,0.5092,26.6204,0.0432,0.0002,0,0.4141,8.7394,0.5185,0.6277,7.8979
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,0.02,0.0155,0.9463,0,0.7778,0,0.813,48.1301,0.0037,0,0,0.2239,35.3105,0.8242,0.849,43.2954
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0,0,0.8901,0.2435,1,0.2435,0.8154,72.6638,0.0209,0.2435,0.2435,0.3463,2.4338,0.8154,0.8155,1.8905
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.7854,0,0.5087,0.0496,0.3333,0.035,0.0124,26.5875,0.0054,0.0402,0.0296,0,0.8557,0.0297,0.1702,0.312
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1,0.2052,0.1157,0.14,0.9999,0,0.4958,0.6063,14.8156,0.0208,0.499,0.4742,2.1248,0.7011,0.6662,0.8269,0.0909
SAT_Competition2007/crafted/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,0.4629,0.0137,0.1621,0,0,0,0.0134,27.1791,0.0061,0,0,1.2688,6.5796,0.0167,0.0293,5.4884
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,40.4516,0.0093,0.2295,0.2295,0.4506,1.0361,0.5831,0.5832,0.5069
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g4.cnf,1,0.0429,0.0107,0.9472,0,0.875,0,0.7775,55.9333,0.0027,0,0,0.2185,39.3236,0.8039,0.8529,46.8901
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0.2953,0.0314,0.6597,0.1855,0,0,0.3801,0,0.0012,0,0,0.5398,45.6253,0.5548,0.8236,21.6651
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,0.1001,0.0205,0.457,0.0169,0.1429,0.0009,0.5396,27.9803,0.0136,0.0079,0.0001,0.4848,3.4642,0.5707,0.6582,3.3313
