@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC

@DATA
ev-pr-6x6-11-5-0-1-2-lg-shuffled,1,0.116337,777.166667,1.262563,0.441977,17.771818,15556,0.480449,4698,4663,3.683286,0.585998,0.394606,18357,35,0.932783,4134,149621,762,0.232674,0.967961,144.63112,254,0.528315,0.610653,34002,0.947643,127,0.438311,0.438311,0.415363,0.029708,0.889918
ev-pr-6x6-13-5-0-1-2-lg-shuffled,1,0.118744,786,1.280974,0.438409,17.944264,17713,0.480988,5544,5502,3.706077,0.591455,0.389208,21606,42,0.931318,4136,177145,889,0.237489,0.968341,172.709416,254,0.53148,0.616333,40712,0.946952,127,0.434462,0.434462,0.411415,0.030111,0.906322
ev-pr-6x6-15-5-0-1-2-lg-shuffled,1,0.120526,792.625,1.294624,0.435801,18.071049,19870,0.481388,6390,6341,3.722943,0.595449,0.385266,24855,49,0.930232,4138,204669,1016,0.241052,0.968629,200.803912,254,0.533794,0.620481,47422,0.946447,127,0.431644,0.431644,0.408529,0.030405,0.918461
ev-pr-6x6-5-5-0-1-2-lg-shuffled,1,0.098384,715.333333,1.126514,0.470253,16.443981,9085,0.476428,2160,2146,3.513336,0.543295,0.437329,8610,14,0.943609,4128,67049,381,0.196768,0.965565,60.683796,254,0.503229,0.565679,13872,0.953142,127,0.468587,0.468587,0.44663,0.026518,0.767596
ev-pr-6x6-5-5-0-1-2-s-shuffled,1,0.137859,5381.666667,0.67339,0.597589,15.526762,159052,0.220066,16385,16145,2.700891,0.435351,0.532713,46740,240,0.922498,58187,632205,366,0.275718,0.931656,65.385413,244,0.356097,0.464572,154132,0.92086,122,0.607552,0.607552,0.55947,0.046314,0.725699
ev-pr-6x6-7-5-0-1-2-s-shuffled,1,0.149869,5997,0.766475,0.566099,16.245564,209391,0.237795,24348,23988,2.810964,0.478782,0.490227,69687,360,0.914894,58189,911607,488,0.299739,0.939206,96.61693,244,0.385722,0.510579,234794,0.917204,122,0.573148,0.573148,0.525693,0.048179,0.801194
ev-pr-8x8-11-7-0-1-2-lg-shuffled,1,0.129161,1466.166667,1.240451,0.446339,19.687903,32445,0.47596,8837,8797,3.720847,0.576796,0.399723,37587,40,0.927276,8606,314239,1530,0.258323,0.960882,159.325789,510,0.521202,0.605798,70237,0.939333,255,0.442613,0.442613,0.415761,0.032459,0.889402
ev-pr-8x8-13-7-0-1-2-lg-shuffled,1,0.131837,1483,1.258428,0.442786,19.875539,36938,0.476476,10429,10381,3.743101,0.582212,0.394307,44237,48,0.92569,8608,371997,1785,0.263674,0.961233,190.214786,510,0.524311,0.611528,84106,0.938513,255,0.438756,0.438756,0.411778,0.032903,0.905905
ev-pr-8x8-19-7-0-1-2-lg-shuffled,1,0.136551,1513.3,1.290198,0.436643,20.202696,50417,0.477386,15205,15133,3.782314,0.5916,0.384956,64187,72,0.922886,8614,545271,2550,0.273103,0.961882,282.965998,510,0.529685,0.621418,125713,0.937095,255,0.432069,0.432069,0.404889,0.033671,0.934982
ev-pr-8x8-5-7-0-1-2-lg-shuffled,1,0.109214,1348.333333,1.107636,0.474465,18.242305,18966,0.472108,4061,4045,3.554928,0.534544,0.442471,17637,16,0.938998,8600,140965,765,0.218427,0.958775,66.974144,510,0.496591,0.560568,28630,0.94584,255,0.472896,0.472896,0.447284,0.028943,0.766369
ev-pr-8x8-7-7-0-1-2-lg-shuffled,1,0.119464,1407.25,1.175617,0.45964,18.995578,23459,0.474087,5653,5629,3.640184,0.556651,0.419994,24287,24,0.932998,8602,198723,1020,0.238927,0.959733,97.661065,510,0.509564,0.584344,42499,0.942408,255,0.456991,0.456991,0.430672,0.030797,0.829589
ev-pr-8x8-9-7-0-1-2-lg-shuffled,1,0.125346,1442.6,1.214881,0.451492,19.417805,27952,0.475223,7245,7213,3.689109,0.568964,0.40758,30937,32,0.929533,8604,256481,1275,0.250691,0.960406,128.466253,510,0.516693,0.597484,56368,0.940524,255,0.448195,0.448195,0.421538,0.031815,0.865868
f600-00-shuffled,1,0.319137,2174,0.678006,0.595945,2.424818,10748,0.523087,4948,4348,1.787298,0.265804,0.642788,6276,600,0.75017,9447,29694,12.763333,0.687615,0.744107,4.471504,13.75,0.275106,0.31839,2551,0.821821,6.381667,0.619054,0.619054,0.508752,0.148885,0.212619
ii32c1-00,1,0.597585,976.5,0.615255,0.619097,3.688705,7926,0.798108,2178,1953,1.840428,0.160133,0.635491,6412,225,0.884745,7905,21092,42.675556,0.784914,0.439311,7.274105,28.026667,0.153281,0.202288,129,0.781787,21.337778,0.781347,0.781347,0.610847,0.071354,0.016057
ii32c1-50-shuffled,1,0.622456,869.5,0.610689,0.620852,3.927189,7605,0.803578,1964,1739,1.833787,0.153559,0.635229,6198,225,0.889311,7584,20343,42.675556,0.803708,0.420974,7.794297,27.551111,0.143145,0.192979,129,0.785234,21.337778,0.794118,0.794118,0.623568,0.068721,0.016725
ii32e1-00-shuffled,1,0.612998,925,0.609589,0.621277,3.779923,7725,0.805541,2072,1850,1.848315,0.153866,0.636934,6309,222,0.8908,7701,20680,43.252252,0.792135,0.423798,7.455116,27.945946,0.146567,0.193941,131,0.784,21.626126,0.790619,0.790619,0.619845,0.067843,0.016726
ii32e1-50-shuffled,1,0.640475,813,0.604516,0.623241,4.056277,7389,0.811766,1848,1626,1.841515,0.14658,0.636708,6085,222,0.895887,7365,19896,43.252252,0.8127,0.403477,8.055736,27.441441,0.135454,0.183545,131,0.788534,21.626126,0.804767,0.804767,0.634586,0.064887,0.017476
ii8a1-00-shuffled,1,0.289663,191,0.717241,0.582329,1.857143,801,0.655048,448,382,1.774038,0.307396,0.622302,545,66,0.762931,813,1992,7.30303,0.620192,0.813869,3.515625,7.818182,0.296687,0.348311,19,0.868984,3.651515,0.599593,0.599593,0.521037,0.138052,0.022837
ii8a1-90-shuffled,1,0.369632,131,0.708696,0.585242,1.987805,621,0.65184,328,262,1.711656,0.298127,0.617117,425,66,0.766304,633,1572,7.30303,0.699387,0.778638,3.887195,6.909091,0.26145,0.327957,19,0.888759,3.651515,0.63172,0.63172,0.561447,0.136768,0.029141
ii8a3-90,1,0.416742,928,0.697654,0.589048,2.608962,5454,0.682878,2120,1856,1.721208,0.255196,0.61459,3777,264,0.793895,5382,13459,17.462121,0.712168,0.662142,5.173585,14.920455,0.239691,0.308941,149,0.807945,8.731061,0.661134,0.661134,0.534161,0.121406,0.026939
ii8c1-90-shuffled,1,0.375287,1836.5,0.711911,0.584143,2.497729,10332,0.664625,4183,3673,1.707408,0.272305,0.613774,6944,510,0.770782,10272,25124,15.376471,0.697263,0.70504,4.921587,14.284314,0.259791,0.329048,176,0.808628,7.688235,0.634116,0.634116,0.512764,0.133896,0.016845
ii8d1-00-shuffled,1,0.321525,2392.5,0.720064,0.581374,2.29445,12077,0.660599,5315,4785,1.737679,0.28422,0.616525,8056,530,0.762695,12037,29131,14.796226,0.651087,0.741168,4.434243,14.981132,0.284027,0.345027,158,0.808011,7.398113,0.609551,0.609551,0.492524,0.137963,0.012956
impl18-shuffled,1,0.493151,2.947368,1.004608,0.498851,2.945946,74,0.506849,74,56,1.993151,0.44255,0.49994,74,18,0.668203,1,435,76,0.986301,0.884993,55.972973,8,0.335632,0.50009,144,0.88399,4,0.498282,0.498282,0.440476,0.165517,0.986301
irst.dme4.B-d4-shuffled,1,0.05145,448.5,0.750306,0.571329,2.591534,1744,0.560229,945,897,2.22989,0.430313,0.575899,1372,48,0.961397,1632,5713,5.25,0.102899,1.014647,7.228571,5.25,0.406616,0.42165,816,1.007041,2.625,0.57462,0.57462,0.578666,0.022055,0.333197
irst.dme5.B-d4-shuffled,1,0.056069,630.5,0.750217,0.571358,2.611321,2447,0.559827,1325,1261,2.220809,0.427222,0.576285,1937,64,0.957936,2306,8072,6.0625,0.112139,1.008277,7.243774,6.0625,0.404609,0.421009,1153,1.000246,3.03125,0.574961,0.574961,0.575103,0.024034,0.333237
jnh1-50-shuffled,1,0.412167,530,0.600622,0.624757,4.662069,4800,0.46949,1160,1060,1.842456,0.183988,0.68164,2539,100,0.753554,4620,14412,44.58,0.822485,0.577925,8.143966,44.48,0.22058,0.24011,788,0.756592,22.29,0.680951,0.680951,0.515202,0.153969,0.14571
jnh207-90-shuffled,1,0.398866,458,0.602353,0.624082,4.686024,4154,0.451166,1016,916,1.831548,0.190083,0.683276,2148,100,0.741144,4018,12665,37.98,0.828607,0.600153,8.145669,39.45,0.225977,0.245504,743,0.763677,18.99,0.671789,0.671789,0.51303,0.161548,0.15606
jnh218-00-shuffled,1,0.3756,548.5,0.609607,0.62127,4.177109,4419,0.4634,1197,1097,1.8398,0.197269,0.681138,2317,100,0.740917,4275,13202,37.56,0.8006,0.618667,7.246449,40.03,0.236479,0.256186,725,0.760306,18.78,0.660615,0.660615,0.50227,0.16096,0.145
jnh218-90-shuffled,1,0.39704,458.5,0.603162,0.623767,4.650934,4149,0.451797,1017,917,1.830655,0.191005,0.682997,2137,100,0.7405,4005,12572,37.56,0.827273,0.602534,8.086529,39.13,0.226853,0.246619,725,0.763862,18.78,0.670632,0.670632,0.51227,0.161868,0.153277
k3_1_2-shuffled,1,0.201117,133,1.077754,0.481289,1.855019,212,0.678771,269,266,2.284916,0.46743,0.47733,243,3,0.844492,110,962,48,0.402235,0.894311,4.628253,48,0.443867,0.525788,247,0.859902,24,0.477995,0.477995,0.411029,0.074844,0.689944
k4_2_2-shuffled,1,0.174525,519,1.10078,0.476014,1.897313,850,0.706545,1042,1038,2.306122,0.478232,0.471454,1004,4,0.861915,488,3773,124,0.34905,0.904806,4.824376,124,0.458256,0.53187,932,0.871887,62,0.472383,0.472383,0.411865,0.06573,0.655876
k5_2_2,1,0.19582,992,1.122443,0.471155,1.875817,1682,0.730106,1989,1984,2.195453,0.475916,0.466265,1991,5,0.83935,1124,7055,213.6,0.391639,0.891671,4.856209,213.6,0.453154,0.538249,1602,0.850757,106.8,0.46601,0.46601,0.396461,0.075691,0.587459
k5_3_2-shuffled,1,0.159216,1442,1.115346,0.472736,1.914503,2392,0.719739,2889,2884,2.315922,0.485497,0.467892,2866,5,0.872152,1454,10490,253.6,0.318433,0.912403,4.921772,253.6,0.466826,0.535475,2527,0.880647,126.8,0.468987,0.468987,0.413012,0.060439,0.634606
k_branch_n-20-shuffled,1,0.127703,595.391304,0.784609,0.560347,6.891397,63261,0.476193,13821,13694,2.488632,0.381939,0.586184,37595,127,0.916947,68845,216639,1904.913386,0.255405,0.922969,204.69691,158.771654,0.393115,0.407252,10103,0.915334,79.385827,0.56654,0.56654,0.518574,0.046538,0.127969
k_branch_n-4-shuffled,1,0.125536,111.714286,0.979777,0.505107,4.042341,1839,0.7154,803,782,2.306043,0.464923,0.507598,1835,21,0.902807,1997,6559,122.095238,0.251072,0.944195,39.666252,30.666667,0.4458,0.491748,567,0.926032,15.333333,0.505664,0.505664,0.468261,0.049093,0.221053
k_branch_n-5-shuffled,1,0.124419,140.5,0.95267,0.512119,4.239339,2817,0.690501,1149,1124,2.328343,0.454485,0.516876,2675,25,0.90573,3055,9984,172.96,0.248838,0.940721,47.18973,38.56,0.439603,0.481715,818,0.92354,19.28,0.513415,0.513415,0.474159,0.048277,0.211151
k_branch_n-6,1,0.122434,169.777778,0.928832,0.518449,4.417469,4069,0.667212,1557,1528,2.349682,0.445523,0.525453,3673,29,0.90898,4389,14283,231.862069,0.244868,0.938838,54.909441,46.482759,0.434363,0.472494,1115,0.92281,23.241379,0.520371,0.520371,0.480204,0.047189,0.202543
k_branch_n-7,1,0.120021,199.4,0.90759,0.524222,4.583621,5609,0.645416,2027,1994,2.369955,0.437594,0.533417,4829,33,0.912279,6023,19528,298.787879,0.240043,0.93787,62.848051,54.424242,0.429793,0.463981,1458,0.923057,27.212121,0.526675,0.526675,0.486151,0.045985,0.194868
k_branch_n-8-shuffled,1,0.142532,229.272727,0.911438,0.523166,4.949377,7497,0.635663,2568,2522,2.34961,0.433333,0.532145,6431,46,0.896594,8269,26655,375.73913,0.285065,0.926212,74.470405,62.695652,0.422735,0.464886,1847,0.908069,31.347826,0.525977,0.525977,0.477623,0.054099,0.182564
k_branch_p-11-shuffled,1,0.133038,319.857143,0.862414,0.536937,5.406477,15154,0.582205,4539,4478,2.402488,0.415423,0.551665,11562,61,0.907152,16568,52995,649.245902,0.266076,0.92659,101.619299,86.622951,0.413209,0.444025,3290,0.912556,43.311475,0.541028,0.541028,0.493719,0.049854,0.165668
k_branch_p-14-shuffled,1,0.124077,411.294118,0.824034,0.548236,5.835739,26620,0.536999,7068,6992,2.447824,0.401016,0.568022,18186,76,0.916052,28718,91302,994.789474,0.248154,0.928327,130.997878,110.578947,0.405741,0.426815,5147,0.917823,55.289474,0.553126,0.553126,0.507671,0.046023,0.151981
k_branch_p-16-shuffled,1,0.138989,472.526316,0.821285,0.549063,6.341923,36764,0.521902,9081,8978,2.440381,0.395859,0.569559,24520,103,0.906878,40366,127714,1267.61165,0.277979,0.919659,158.393459,126.796117,0.399807,0.424545,6615,0.90804,63.398058,0.554651,0.554651,0.503645,0.05113,0.140799
k_branch_p-17-shuffled,1,0.136009,503.2,0.811252,0.552104,6.480684,42490,0.509674,10173,10064,2.45326,0.3921,0.57402,27528,109,0.909607,46592,147195,1414.93578,0.272019,0.920466,169.587142,134.788991,0.397989,0.419878,7418,0.909936,67.394495,0.557882,0.557882,0.507637,0.049907,0.137342
k_branch_p-4-shuffled,1,0.125487,111.714286,0.979487,0.505181,4.043587,1840,0.715511,803,782,2.306313,0.464847,0.507694,1836,21,0.902866,1998,6562,122.095238,0.250974,0.944224,39.67995,30.666667,0.445748,0.491643,567,0.926078,15.333333,0.505745,0.505745,0.468359,0.04907,0.220966
k_branch_p-6-shuffled,1,0.122412,169.777778,0.928716,0.51848,4.418112,4070,0.667272,1557,1528,2.3498,0.445492,0.525493,3674,29,0.909005,4390,14286,231.862069,0.244824,0.938852,54.919075,46.482759,0.434341,0.472451,1115,0.92283,23.241379,0.520405,0.520405,0.480245,0.047179,0.202506
k_branch_p-8-shuffled,1,0.142518,229.272727,0.911379,0.523183,4.949766,7498,0.635699,2568,2522,2.349674,0.433318,0.532166,6432,46,0.896609,8270,26658,375.73913,0.285037,0.926222,74.477804,62.695652,0.422725,0.464863,1847,0.908081,31.347826,0.525995,0.525995,0.477646,0.054093,0.182546
k_d4_n-11-shuffled,1,0.185896,59.5625,0.975248,0.506266,4.521956,2450,0.660931,1002,953,2.216925,0.459601,0.508693,2343,49,0.858158,2821,9177,222.653061,0.371791,0.935466,98.732535,26.897959,0.421924,0.49025,723,0.900412,13.44898,0.507316,0.507316,0.456794,0.07181,0.203949
k_d4_n-14-shuffled,1,0.186362,63.263158,0.973444,0.506728,4.556611,3113,0.65904,1263,1202,2.218792,0.458894,0.509335,2967,61,0.858085,3589,11667,268.95082,0.372723,0.935249,118.172605,27.508197,0.421359,0.489536,912,0.899625,13.754098,0.507859,0.507859,0.456883,0.071912,0.202577
k_d4_n-15-shuffled,1,0.186476,64.25,0.973003,0.506842,4.565185,3334,0.658577,1350,1285,2.219249,0.458726,0.509493,3175,65,0.858068,3845,12497,284.276923,0.372952,0.935209,124.635556,27.661538,0.421221,0.48936,975,0.899431,13.830769,0.507991,0.507991,0.456903,0.071937,0.20224
k_d4_n-16-shuffled,1,0.186576,65.142857,0.972617,0.506941,4.572721,3555,0.658171,1437,1368,2.21965,0.458581,0.509633,3383,69,0.858052,4101,13327,299.565217,0.373152,0.935179,131.092554,27.797101,0.4211,0.489206,1038,0.899261,13.898551,0.508108,0.508108,0.456921,0.071959,0.201946
k_d4_n-17-shuffled,1,0.186664,65.954545,0.972276,0.507028,4.579396,3776,0.657813,1524,1451,2.220004,0.458455,0.509756,3591,73,0.858038,4357,14157,314.821918,0.373328,0.935157,137.544619,27.917808,0.420993,0.489069,1101,0.899111,13.958904,0.50821,0.50821,0.456937,0.071979,0.201685
k_d4_n-18-shuffled,1,0.186743,66.695652,0.971974,0.507106,4.585351,3997,0.657494,1611,1534,2.220318,0.458344,0.509866,3799,77,0.858026,4613,14987,330.051948,0.373486,0.93514,143.992551,28.025974,0.420898,0.488947,1164,0.898976,14.012987,0.508302,0.508302,0.456951,0.071996,0.201454
k_d4_n-19-shuffled,1,0.186813,67.375,0.971703,0.507176,4.590695,4218,0.657208,1698,1617,2.2206,0.458245,0.509965,4007,81,0.858015,4869,15817,345.259259,0.373626,0.935128,150.436985,28.123457,0.420813,0.488837,1227,0.898856,14.061728,0.508383,0.508383,0.456963,0.072011,0.201247
k_d4_n-20-shuffled,1,0.186877,68,0.971459,0.507239,4.595518,4439,0.656951,1785,1700,2.220854,0.458158,0.510054,4215,85,0.858006,5125,16647,360.447059,0.373753,0.935119,156.878431,28.211765,0.420736,0.488738,1290,0.898748,14.105882,0.508457,0.508457,0.456974,0.072025,0.20106
k_d4_n-21-shuffled,1,0.186934,68.576923,0.971238,0.507295,4.599893,4660,0.656719,1872,1783,2.221084,0.458079,0.510135,4423,89,0.857997,5381,17477,375.617978,0.373868,0.935113,163.317308,28.292135,0.420667,0.488649,1353,0.898649,14.146067,0.508523,0.508523,0.456984,0.072038,0.200891
k_d4_n-7-shuffled,1,0.184663,51.75,0.980054,0.505037,4.432722,1566,0.665932,654,621,2.211988,0.461605,0.507027,1511,33,0.85835,1797,5857,159.454545,0.369326,0.936371,72.565749,25.393939,0.423425,0.49211,471,0.90246,12.69697,0.505878,0.505878,0.456535,0.071538,0.20758
k_d4_p-10-shuffled,1,0.14561,40,1.002134,0.499467,3.697638,1280,0.707709,635,600,2.220021,0.484216,0.499233,1322,35,0.88391,1416,4691,118.457143,0.291221,0.96695,75.615748,15.542857,0.44255,0.500839,451,0.935602,7.771429,0.499397,0.499397,0.467237,0.057983,0.241435
k_d4_p-11-shuffled,1,0.145783,41.0625,1.001165,0.499709,3.709353,1406,0.706972,695,657,2.220868,0.483765,0.499515,1450,38,0.883883,1556,5153,127.789474,0.291565,0.966593,81.002878,15.736842,0.442267,0.50053,494,0.935078,7.868421,0.499671,0.499671,0.467231,0.058024,0.240858
k_d4_p-21-shuffled,1,0.146612,47.192308,0.996527,0.50087,3.766795,2666,0.703427,1295,1227,2.224942,0.481662,0.500861,2730,68,0.883759,2956,9773,219.5,0.293223,0.964987,134.515058,16.735294,0.440909,0.499058,924,0.932523,8.367647,0.500984,0.500984,0.46718,0.058222,0.238083
k_d4_p-6-shuffled,1,0.144366,33.818182,1.009187,0.497714,3.61519,776,0.713028,395,372,2.213908,0.48758,0.497175,810,23,0.884099,856,2843,80.26087,0.288732,0.969682,53.853165,14.26087,0.444601,0.503095,279,0.939324,7.130435,0.497416,0.497416,0.467234,0.057686,0.245599
k_d4_p-7-shuffled,1,0.144807,35.75,1.006679,0.498336,3.643956,902,0.711145,455,429,2.216073,0.486372,0.497908,938,26,0.884032,996,3305,90,0.289613,0.96869,59.342857,14.692308,0.443873,0.502291,322,0.938019,7.346154,0.498118,0.498118,0.467244,0.057791,0.244124
k_dum_n-10-shuffled,1,0.1,31.5,1.049444,0.487937,3.191729,957,0.742647,532,504,2.238235,0.513856,0.483695,1010,28,0.915946,978,3316,75.714286,0.2,0.995258,69.759398,9.714286,0.471049,0.517327,381,0.968972,4.857143,0.486859,0.486859,0.471753,0.041013,0.280147
k_dum_n-21-shuffled,1,0.101247,35.777778,1.0426,0.489572,3.251969,1870,0.73895,1016,966,2.242917,0.509905,0.485476,1956,50,0.915431,1913,6473,142,0.202493,0.991023,121.011811,10.72,0.469025,0.515441,733,0.964668,5.36,0.488631,0.488631,0.471366,0.041403,0.276917
k_dum_p-11-shuffled,1,0.100324,34.615385,1.036364,0.491071,3.2537,872,0.739482,473,450,2.245955,0.506929,0.488473,914,23,0.916498,894,3024,69.391304,0.200647,0.991011,59.012685,10.782609,0.467923,0.512243,340,0.964909,5.391304,0.490274,0.490274,0.47307,0.041005,0.275081
k_dum_p-13-shuffled,1,0.099242,35.333333,1.037335,0.490837,3.24237,1023,0.740179,557,530,2.246037,0.508025,0.487975,1074,27,0.917289,1048,3547,78.074074,0.198484,0.992189,67.694794,10.666667,0.468565,0.512755,401,0.965612,5.333333,0.490028,0.490028,0.473176,0.040598,0.276361
k_dum_p-16-shuffled,1,0.098765,36.222222,1.037436,0.490813,3.236496,1256,0.74018,685,652,2.245791,0.508403,0.487748,1319,33,0.917642,1286,4354,93.090909,0.197531,0.992487,81.058394,10.666667,0.468764,0.512988,494,0.965676,5.333333,0.490005,0.490005,0.473186,0.040423,0.277217
k_dum_p-21-shuffled,1,0.096928,36.956522,1.039421,0.490335,3.218365,1627,0.74167,893,850,2.246214,0.510371,0.486877,1714,43,0.918987,1664,5639,113.395349,0.193855,0.994638,102.528555,10.418605,0.469941,0.513881,645,0.967122,5.209302,0.489501,0.489501,0.473407,0.039723,0.2791
ken.flash^10.C-f4-shuffled,1,0.020092,18815,0.750007,0.571426,2.959531,81071,0.505257,37856,37630,2.293138,0.423815,0.572859,56607,226,0.984931,74690,261416,19.920354,0.040184,0.992214,8.6749,19.920354,0.419963,0.426277,37345,0.988681,9.960177,0.572678,0.572678,0.566196,0.008611,0.33333
ken.flash^14.C-d4-shuffled,1,0.043611,5135.5,0.750025,0.57142,2.871156,22296,0.500249,10470,10271,2.246066,0.420351,0.57462,15038,199,0.96729,20040,70141,13.175879,0.087223,0.988177,8.182617,13.175879,0.409889,0.423385,10020,0.981269,6.58794,0.574194,0.574194,0.563439,0.018691,0.333322
ken.oop^1.C-d2,1,0.08085,1076,0.750124,0.571388,2.722098,4371,0.523135,2231,2152,2.171414,0.409102,0.579619,3177,79,0.939353,4048,14169,12.43038,0.161699,0.973169,7.181533,12.43038,0.393959,0.416056,2024,0.96486,6.21519,0.576704,0.576704,0.556439,0.034653,0.333278
k_grz_n-10-shuffled,1,0.136994,55.444444,0.950458,0.5127,4.398844,1319,0.660011,519,499,2.324459,0.45819,0.526186,1190,20,0.897169,1441,4685,81.5,0.273988,0.967024,44.712909,24.7,0.434578,0.471947,361,0.930411,12.35,0.514197,0.514197,0.478415,0.052721,0.200222
k_grz_n-13-shuffled,1,0.128314,61.777778,0.928073,0.518653,4.614583,1576,0.641572,576,556,2.357955,0.448089,0.537104,1355,20,0.905377,1705,5522,86.3,0.256629,0.968012,45.678819,27.1,0.432271,0.460497,406,0.934288,13.55,0.520683,0.520683,0.486467,0.049076,0.192235
k_grz_n-14-shuffled,1,0.126432,69.777778,0.915771,0.521983,4.724191,1842,0.629705,649,628,2.371522,0.442159,0.541734,1539,21,0.907706,1985,6414,96.857143,0.252864,0.964852,47.22188,29.428571,0.429841,0.455563,458,0.933866,14.714286,0.524327,0.524327,0.489651,0.048176,0.187398
k_grz_n-21-shuffled,1,0.124722,91.555556,0.88226,0.531276,5.284198,2765,0.592706,848,824,2.412027,0.425307,0.557786,2129,24,0.911794,2984,9560,118.75,0.249443,0.961767,51.347877,37.333333,0.421862,0.438663,606,0.932673,18.666667,0.534511,0.534511,0.498523,0.046862,0.168708
k_grz_p-10-shuffled,1,0.16601,53.666667,0.976516,0.505941,4.54672,1286,0.679235,503,483,2.272932,0.468425,0.51244,1207,20,0.874039,1426,4629,91.9,0.33202,0.960753,47.180915,29.5,0.430331,0.486544,350,0.908673,14.75,0.506809,0.506809,0.460523,0.063729,0.196961
k_grz_p-17-shuffled,1,0.162028,71.666667,0.953416,0.511924,5.062969,1937,0.658406,667,645,2.313763,0.457364,0.52296,1727,22,0.880011,2148,6919,114.272727,0.324056,0.958753,51.724138,38.636364,0.426651,0.475324,474,0.907068,19.318182,0.513594,0.513594,0.465864,0.061425,0.180709
k_grz_p-21-shuffled,1,0.154551,85.777778,0.934061,0.517047,5.267588,2460,0.641723,796,772,2.3427,0.448493,0.531238,2101,24,0.88728,2704,8682,129.083333,0.309102,0.956762,53.991206,42.166667,0.424672,0.466497,568,0.910901,21.083333,0.519296,0.519296,0.473027,0.058282,0.173488
k_lin_n-10-shuffled,1,0.146382,406.4,0.729284,0.578274,10.67041,14964,0.350843,2048,2032,2.554536,0.347716,0.606556,6385,16,0.911096,16810,51818,1050.75,0.292763,0.883773,66.668457,333,0.370315,0.382012,1388,0.904243,166.5,0.587245,0.587245,0.531012,0.051411,0.076268
k_lin_n-13-shuffled,1,0.121257,543.2,0.682875,0.594221,12.588946,25232,0.290156,2732,2716,2.631515,0.333501,0.62846,8557,16,0.928998,27634,84758,1410.75,0.242515,0.897618,76.757321,447,0.363588,0.360372,1856,0.921013,223.5,0.602904,0.602904,0.555283,0.042191,0.062934
k_lin_n-14-shuffled,1,0.114688,588.8,0.671314,0.598332,13.226014,29234,0.274334,2960,2944,2.651592,0.329842,0.634149,9281,16,0.933467,31818,97466,1530.75,0.229375,0.901574,80.100338,485,0.36186,0.354882,2012,0.925385,242.5,0.606838,0.606838,0.561558,0.039809,0.059472
k_lin_n-21-shuffled,1,0.09304,908,0.627087,0.614595,18.008995,65396,0.207199,4558,4540,2.728913,0.313917,0.656786,15139,18,0.948067,69960,212984,2388.222222,0.186081,0.914637,105.999781,755.333333,0.353487,0.333016,3104,0.939876,377.666667,0.62241,0.62241,0.584988,0.031918,0.042483
k_lin_n-9-shuffled,1,0.139446,360.8,0.734327,0.576592,9.69692,12140,0.363989,1818,1804,2.553296,0.352069,0.604379,5351,14,0.914608,13468,41636,922,0.278893,0.889915,60.716722,292.857143,0.374171,0.384978,1232,0.908524,146.428571,0.584958,0.584958,0.531449,0.049236,0.083804
