@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,4.0084,2.2027,0.2222,0.3709,3.9501,0.3446,1.5913
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,3.2613,1.2749,0.3206,0.1227,3.1239,0.3849,0.9845
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,2.544,0.4809,0.0928,2.5053,2.8824,0.0909,0.684
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0.2756,0.0032,0.0012,0,0.5792,0.528,0.0729
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,0.0901,0.4541,2.4287,0.0776,0.5956
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,2.8303,1.7985,0.1523,5.5414,2.9222,0.1969,1.6184
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,3.2532,1.1922,0.15,4.8055,3.3805,0.1945,1.0731
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,2.7463,0.8846,0.1553,1.8066,3.2592,0.1197,1.5383
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0.9811,0.604,0.0385,1.5106,2.3705,0.0207,0.4858
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,3.0942,0.4772,0.1586,2.6502,2.7895,0.2446,0.4869
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,4.2532,1.922,0.3096,12.3547,5.71,0.4036,1.6992
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,1.4903,0.5465,0.2281,2.8433,1.6525,0.1338,0.9232
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.9299,3.5779,0.2308,0.1278,1.4772,0.3625,1.379
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,2.6359,2.046,0.1472,5.3071,2.727,0.171,1.8225
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,3.0942,0.4772,0.1586,2.6502,2.7895,0.2446,0.4869
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,2.8848,0.4219,0.1602,1.1328,2.5265,0.2707,0.4483
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.0543,0.5846,0.0428,1.4384,2.3496,0.025,0.4551
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,2.3674,0.7985,0.1527,1.2373,2.4635,0.1829,0.7596
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,3.0197,10.2453,0.122,2.7808,2.9826,0.1642,8.9129
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,3.1057,0.4525,0.1577,2.6706,2.7626,0.2465,0.4668
SAT_RACE2008/aloul-chnl11-13.cnf,1,0,0,0,0.1,0,0,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,3.1007,0.5301,0.1584,2.7387,2.8391,0.2398,0.5366
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,3.9795,1.1802,0.2971,0.1674,5.0005,0.3856,1.8787
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,1.7972,18.3064,0.1574,2.2681,1.3348,0.3221,5.2702
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,2.9427,1.3375,0.1541,4.7941,3.1481,0.1761,1.2906
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,3.8257,2.9743,0.2327,6.3238,4.09,0.236,1.7774
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,2.8563,0.4687,0.1616,1.0588,2.5645,0.2668,0.4661
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,1.455,0.8429,0.0626,0.9029,2.105,0.0497,1.6516
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,3.3927,1.1242,0.1738,4.5535,3.5237,0.2062,0.9875
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,1.3141,1.402,0.065,1.9922,1.9164,0.04,2.6617
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,1.6474,1.273,0.1052,8.0676,2.6988,0.0609,1.2703
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,2.9157,1.9942,0.137,3.1085,2.9191,0.1877,1.0571
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,2.3684,1.3447,0.1616,1.3303,2.3973,0.1844,0.7139
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.8471,0.5097,0.0386,1.451,2.571,0.0194,0.5184
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,2.2991,8.571,0.1787,2.3419,1.8801,0.3302,3.1889
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.0543,0.5846,0.0428,1.4384,2.3496,0.025,0.4551
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,2.9164,0.7078,0.1486,1.104,2.9229,0.2349,0.6348
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,3.2514,1.1316,0.1659,4.6715,3.4494,0.1953,1.0431
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,4.2501,8.0329,0.2614,0.2245,4.51,0.346,5.2993
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,2.0738,0.2659,0.0918,0.4741,2.4303,0.0793,0.478
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,2.0738,0.2659,0.0918,0.4741,2.4303,0.0793,0.478
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,3.0595,1.4638,0.1546,4.8831,3.2397,0.1868,1.2973
SAT_RACE2008/fuhs-aprove-16.cnf,1,1.3141,1.402,0.065,1.9922,1.9164,0.04,2.6617
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,4.2313,5.7703,0.2636,0.2606,4.438,0.343,3.9343
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,3.1086,0.4931,0.1578,2.2512,2.7792,0.2459,0.49
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,3.0229,0.4553,0.1196,4.0305,2.9288,0.1566,0.3598
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,1.7742,4.2715,0.0709,0.0173,1.4698,0.1664,2.5108
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,1.7047,0.1767,0.0713,0.9932,1.7734,0.0623,0.33
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,3.1368,1.0924,0.2467,4.7691,3.5091,0.2355,0.8398
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0,0,0,0.1111,0,0,0.1702
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,2.1964,2.2997,0.246,1.5204,2.3426,0.2076,1.9761
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,3.1041,0.5616,0.1571,2.0686,2.8559,0.2446,0.5402
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.2118,1.3463,0.1631,3.3808,3.1102,0.3538,1.7495
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,2.8021,1.3764,0.1552,4.9156,3.0267,0.1714,1.3051
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,0.072,0.0067,2.1434,0.152,2.8301
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.3038,0.004,0.0015,0,0.6461,0.5264,0.0776
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,4.2401,8.9818,0.2583,0.2206,4.5163,0.3466,5.841
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,0.0712,0.0057,1.9392,0.1546,2.2483
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,2.8292,1.7489,0.172,3.3007,3.0698,0.1404,2.1039
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,3.1268,0.5842,0.1567,2.0314,2.8765,0.244,0.5584
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,3.1568,1.2354,0.1602,5.1268,3.3843,0.1964,1.1417
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,2.6029,1.0582,0.3246,0.0194,2.6994,0.4795,0.81
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,2.2258,1.0705,0.3258,0.5311,3.7223,0.2323,1.0031
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0.8607,0.491,0.1432,9.787,2.0516,0.0761,1.2148
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,4.2264,5.5645,0.2966,0.0983,5.2875,0.5671,3.2354
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,3.0442,1.0046,0.1445,0.8505,3.1401,0.1717,0.7817
SAT_RACE2008/een-pico-prop05-75.cnf,1,3.0109,1.1704,0.2001,2.6465,3.0566,0.2005,0.8201
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,2.2121,2.2014,0.2457,1.5302,2.368,0.206,1.9053
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,2.8392,0.5254,0.163,0.9628,2.5717,0.2634,0.4971
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,2.5111,1.1504,0.1758,1.7915,2.3734,0.1658,1.474
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,2.0978,1.9347,0.182,1.7313,2.1374,0.1593,1.6085
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,3.154,0.6221,0.1577,2.5779,2.9493,0.2382,0.6174
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.1876,1.3604,0.1632,3.3575,3.102,0.355,1.7694
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,3.0241,0.9978,0.1451,1.338,3.0734,0.1759,0.8203
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,2.2763,1.7705,0.1153,0.0509,2.41,0.1716,2.9822
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,4.0084,2.2027,0.2222,0.3709,3.9501,0.3446,1.5913
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.1575,1.4436,0.1635,3.2319,3.0565,0.3617,1.8825
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,4.2307,1.8552,0.2997,10.0059,5.4687,0.3621,1.6032
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0.8225,0.5123,0.0382,1.4352,2.5567,0.0189,0.5195
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.0043,0.0016,0,0.6689,0.5255,0.0741
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,2.2615,2.3906,0.1816,1.7535,2.0957,0.1641,3.0913
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,3.0606,0.4744,0.1602,2.649,2.7684,0.2447,0.4865
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,2.4188,0.3099,0.1084,0.6179,2.2089,0.148,0.7376
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,1.3434,0.5553,0.0537,0.17,2.5736,0.0283,0.4976
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,2.7663,0.3643,0.2119,389.9783,2.4006,0.26,0.3581
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,1.9619,13.1175,0.1586,2.2683,1.5274,0.3185,4.2919
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,2.8471,0.5647,0.1639,0.9649,2.5876,0.2618,0.5259
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.9795,0.6042,0.0385,1.5081,2.37,0.0207,0.4859
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,2.783,2.9784,0.1686,3.4383,3.0504,0.1261,1.0295
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.8668,0.6535,0.1434,2.1691,3.0161,0.1741,0.8051
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,1.3217,0.2994,0.2887,0.0026,4.9256,0.2747,0.2878
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1041,1.4973,0.1635,3.1589,3.0333,0.3658,1.9526
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,2.8563,0.4687,0.1616,1.0588,2.5645,0.2668,0.4661
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,2.3814,0.8009,0.1536,1.2368,2.4752,0.1838,0.7596
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,3.69,1.1688,0.164,2.2757,3.6679,0.225,0.9826
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.1618,1.4158,0.1634,3.2719,3.0831,0.3595,1.8455
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,2.8824,1.6521,0.1238,4.6381,3.0906,0.1395,1.3381
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2935,2.5054,0.1872,2.2389,2.2866,0.1619,2.8746
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,2.0668,0.3043,0.0855,0.4523,2.4131,0.0767,0.6218
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.9786,0.6044,0.0385,1.5062,2.368,0.0207,0.486
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,3.2998,0.8363,0.1555,4.7892,3.1391,0.1867,0.769
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,2.0783,1.0207,0.0879,1.5011,2.4715,0.0756,1.2666
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,3.1177,1.9876,0.2184,11.0285,2.9846,0.3765,4.1093
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,3.2103,3.6815,0.2239,5.9733,3.376,0.229,2.3891
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,3.041,0.6938,0.2925,0.3296,2.6931,0.3847,0.8394
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,1.3382,0.5499,0.0535,0.13,2.5565,0.0282,0.4924
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,2.5099,1.1271,0.3089,0.5641,4.1024,0.2496,1.0284
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,1.3245,4.4791,0.2278,0.6461,1.3402,0.3389,0.7804
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,4.249,4.946,0.2785,0.1435,4.8945,0.5096,2.9842
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,3.0361,0.4214,0.1568,2.0373,2.6834,0.2539,0.4352
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,4.2548,7.0241,0.278,0.1149,5.4556,0.5892,4.3722
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,2.0934,3.4899,0.103,0.0461,2.0525,0.1751,2.6076
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,2.8387,1.7648,0.174,3.2059,3.0752,0.1422,2.1247
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,0.1591,2.6721,2.7397,0.2468,0.4655
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,3.0191,0.9938,0.1249,1.4905,2.7555,0.1434,0.5276
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,3.8257,2.9743,0.2327,6.3238,4.09,0.236,1.7774
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,2.8486,0.4521,0.1607,1.0645,2.5613,0.2683,0.4577
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.6337,0.8554,0.1198,2.2049,3.0454,0.1039,0.773
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,2.2025,1.179,0.0801,3.3276,2.5562,0.0884,0.9753
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,2.6588,1.0543,0.2784,0.7736,4.1735,0.3065,0.8426
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.9426,0.7977,0.0756,1.0227,1.6665,0.1264,0.978
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,2.3914,1.3372,0.1651,1.3233,2.413,0.1884,0.7146
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,2.9405,1.3359,0.1548,4.7944,3.1408,0.1757,1.2956
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,2.2763,1.7705,0.1153,0.0509,2.41,0.1716,2.9822
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,4.2501,1.9823,0.3093,13.4324,5.6971,0.4074,1.687
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,2.7463,0.8846,0.1553,1.8066,3.2592,0.1197,1.5383
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,3.2584,0.8667,0.1922,0.8085,3.4529,0.2076,0.6862
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,4.253,1.9419,0.3097,12.7478,5.7035,0.4049,1.6937
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,3.8206,2.9581,0.2312,6.3731,4.0877,0.2341,1.7667
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,3.1053,0.4041,0.1562,2.8191,2.704,0.2488,0.4318
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.2999,0.0038,0.0014,0,0.6298,0.5267,0.0766
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,2.9173,1.9902,0.1257,4.7251,3.1164,0.1345,1.5878
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.8469,0.5097,0.0385,1.4471,2.571,0.0194,0.5183
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,2.8486,0.4521,0.1607,1.0645,2.5613,0.2683,0.4577
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,3.2216,2.1801,0.3148,0.0444,3.3578,0.4943,1.131
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,2.3207,0.7927,0.1585,0.5367,2.3777,0.1388,0.8652
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,2.3597,0.7978,0.1525,1.2843,2.4649,0.1821,0.7594
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,3.0313,2.591,0.1727,4.7455,3.1201,0.1528,2.0724
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,1.7113,1.9214,0.3263,0.3854,1.866,0.4264,0.7094
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,2.7548,3.6132,0.1239,2.9357,2.9115,0.1584,3.0916
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,2.5283,1.1941,0.1818,2.6981,2.9253,0.1798,1.2543
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,3.9377,4.0158,0.352,0.6496,5.1045,0.486,2.7661
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,2.7329,0.7789,0.162,0.8821,2.6946,0.1891,0.7917
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,2.5402,1.2442,0.1795,3.426,2.9194,0.1771,1.2043
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,2.3671,0.7905,0.1533,1.221,2.4678,0.1828,0.7585
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,1.0535,0.5834,0.0435,1.4475,2.3449,0.025,0.4568
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,2.8798,0.5059,0.1632,1.0566,2.5571,0.2639,0.4896
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,2.8611,0.7474,0.1481,0.8556,2.9932,0.2213,0.6558
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,3.1522,0.5994,0.1578,2.5898,2.9225,0.2388,0.5961
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,3.4167,1.385,0.1668,1.4339,3.4834,0.1962,1.0983
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,4.0345,2.8046,0.215,0.2705,4,0.3239,1.7213
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,1.6204,2.4417,0.1137,1.2777,2.5187,0.0595,3.2202
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,2.621,1.9589,0.1479,5.3039,2.7094,0.1711,1.7683
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,2.1412,4.1207,0.148,1.0308,2.4784,0.1047,4.5384
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,2.2615,2.3906,0.1816,1.7535,2.0957,0.1641,3.0913
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,2.05,0.2642,0.0938,0.4809,2.4679,0.0792,0.4402
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,2.4311,2.0427,0.072,62.0545,3.8532,0.0595,0.6627
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,3.1057,0.4525,0.1577,2.6706,2.7626,0.2465,0.4668
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,2.804,0.6467,0.153,565.2526,3.177,0.1312,0.6383
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,0.9694,0.6089,0.0384,1.502,2.3602,0.0205,0.4885
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?,?,?,?,?
