@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04s2-09.cnf,1,3.0137,0.6374,0.1421,2.1745,3.0616,0.1714,0.8067,22653,0.2048,0.2059,0.0015,0.0045,0.2407,0.0003,0.0002,0.6248,0,0.0007,0.0007,0.7778,314.183,0.3452,0.9659,0.0555,0.0052,0.811,1.2756,4665,0.0004,0,0.0077,0.5488,0.0002,0.0026,3.4997,0.0377,0.2222,10.5618,1.4724,3.9306,0.7121,0.0013,0.0008,0.3857,0.5463,0.5202,2.6242,0,0.7792,0.4745,1.1402,48483,1,1.4974,0.8173,7,0,0.0003,0,0.2969,0.0979,960,12,0.1253
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl128.cnf,1,1.6358,2.4539,0.0513,1.7414,1.6617,0.0765,1.7191,561543,0.0524,0.196,0.0009,0.002,0.2858,0,0,2.5924,0.0001,0,0,0.8667,11044,0.1515,1,0.0254,0.0016,0.6726,1.2524,110076,0,0,0.0012,0.2239,?,?,?,?,?,68,?,?,?,?,0.0001,?,0.7465,0.543,1.4223,0,0.9581,0.3734,0.6114,904892,1,1.4219,0.6861,68,0,0,0,0.3258,0,0,68,0
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf,1,4.1237,13.3817,0.2698,0.078,4.3557,0.4832,1.3045,13292925,0.2409,0.0364,0.0083,0.0165,0.5,0,0,9.1961,0,0,0,1,1674150,0.9987,1,0.0571,0.0089,0.9588,0.9333,483476,0,0,0.0138,1,?,?,?,?,?,0,?,?,?,?,0.0001,?,0.4933,0.9568,4.2319,0,0.6954,0.5833,0.0065,13378781,1,1.2843,3.7954,0,0,0,0,0.6355,0,0,0,0
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,1.7343,0.9367,0.2546,0.3931,1.7335,0.3252,0.3872,1759097,0.0012,0.0714,0.0001,0.0001,0.1855,0,0,1.1742,0.0017,0,0,0.9091,129189,0.9335,0.999,0.001,0.0002,0.9647,0.2576,125676,0,0,0.0005,0.9571,?,?,?,?,?,81.9048,?,?,?,?,0.0001,?,0.6875,0.9589,1.6965,0,0.6823,0.6739,0.607,2826936,1,0.8567,1.2913,81,0,0,0,0.9589,0.0036,0,82,0
SAT_RACE2008/anbul-part-10-13-s.cnf,1,2.8563,0.4687,0.1616,1.0588,2.5645,0.2668,0.4661,628528,0.0304,0.1814,0,0.0001,0.1302,0,0,0.4743,0,0,0,0.7778,6147,0.7477,0.9456,0.0161,0.0001,0.8676,1.0251,113985,0,0,0.0001,0.8383,0,0.0277,3.1658,0.0001,0.1556,16.125,0.5813,3.4571,0.6071,0,0,0.6122,0.711,0.7444,2.2754,0,0.9963,0.3934,0.7045,1071339,1,1.3871,0.4929,16,0,0,0,0.6156,0.0205,223,17,0
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f7idw.cnf,1,2.7419,1.5285,0.1566,5.3701,2.9248,0.1818,1.4052,326692,0.1514,0.1264,0.0009,0.0018,0.4531,0,0,1.978,0,0.0001,0.0001,0.9385,2706,0.6643,1,0.0767,0.0013,0.4442,1.6713,41290,0,0,0.0009,0.7606,?,?,?,?,?,7.6207,?,?,?,?,0.0001,?,0.1034,0.4753,2.4862,0,0.7139,0.3733,1.3947,782329,1,1.8279,0.3824,7,0,0,0,0.1291,0.0637,35,8,0
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-9.cnf,1,4.2416,5.6053,0.2855,0.1111,5.0256,0.5357,3.4014,2295926,0.2684,0.0193,0.0065,0.011,1,0,0,5.2206,0,0.0001,0.0001,1,6992,0.9999,1,0.0523,0.009,0.9567,0.3769,44203,0,0,0.0048,1,?,?,?,?,?,3.8333,?,?,?,?,0.0001,?,0.5808,0.9563,4.7811,0,0.2924,0.9126,0.0095,2317839,1,0.5625,2.5842,3,0,0,0,0.9475,0.0972,0,4,0
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,1.6665,1.9243,0.3269,0.3178,1.7974,0.4269,0.7016,8701442,0.0731,0.0563,0.0005,0.0005,0.5,0,0,2.1898,0.0001,0,0,0.9941,933716,0.9837,0.9998,0.0352,0.0007,0.9979,0.1767,489780,0,0,0.0029,0.992,?,?,?,?,?,119,?,?,?,?,0.0001,?,0.34,0.9614,1.7236,0,0.4991,0.7923,0.3556,11795567,1,0.6433,3.3885,119,0,0,0,0.9614,0,0,119,0
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-guid-1-k56.cnf,1,2.7501,0.9431,0.1368,2.1198,2.949,0.1512,1.0837,153826,0.1526,0.2058,0.0006,0.0011,0.4378,0,0,0.9263,0,0.0001,0.0001,0.9417,1821,0.3257,0.9791,0.0618,0.001,0.7505,1.3799,31651,0.0001,0,0.002,0.5873,0,0.0006,3.5202,0.0232,0.2027,9.9,0.813,4.3835,0.6667,0.0003,0.0001,0.4629,0.3313,0.5508,2.5031,0,0.8761,0.3769,0.998,307346,1,1.5853,0.7825,7,0,0,0,0.3093,0.1008,130,12,0.004
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_q0_k.cnf,1,3.8899,3.6777,0.3429,0.7335,5.0901,0.5084,2.4033,4093940,0.36,0.0193,0.0013,0.0048,0.5,0,0,2.8305,0,0,0,0.9848,34752,0.9995,1,0.0979,0.0037,0.9339,0.4957,78914,0,0,0.0045,1,?,?,?,?,?,4,?,?,?,?,0.0001,?,0.1918,0.9336,4.9251,0,0.3239,0.8915,0.0299,4216460,1,0.6842,2.9494,4,0,0,0,0.9229,0,0,4,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf,1,2.2303,2.1507,0.2453,1.535,2.3844,0.2048,1.8676,116176,0.2402,0.1804,0.0013,0.0037,0.2404,0.0001,0.0001,2.4188,0,0.0002,0.0002,0.9149,805.071,0.1566,0.9935,0.1085,0.005,0.7209,1.3396,20954,0.0001,0,0.0019,0.5639,?,?,?,?,?,5.3268,?,?,?,?,0.0002,?,0.2195,0.3806,2.2822,0,0.677,0.4244,0.5327,178062,1,1.5194,0.7162,4,0,0.0001,0,0.1209,0.0973,608,6,0.6667
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,3.1308,0.5536,0.1585,2.6804,2.8662,0.2398,0.556,393294,0.0304,0.1586,0.0001,0.0001,0.1923,0,0,0.5054,0,0,0,0.8095,4750.5,0.6145,0.9899,0.0138,0.0001,0.9277,0.9716,62370,0,0,0.0002,0.7834,0,0.0274,3.2087,0.0002,0.1403,14.6829,0.6541,3.6289,0.6111,0.0001,0,0.7181,0.6525,0.745,2.6083,0,1.0499,0.3463,1.7225,1070757,1,1.3052,0.3785,14,0,0,0,0.5673,0.0317,0,15,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,2.1455,2.8549,0.1402,4.321,2.1708,0.3848,3.4391,944203,0.1088,0.0969,0.001,0.0013,1,0,0,2.7664,0,0,0,1,24196,0.6491,1,0.0724,0.0025,0.8256,0.9998,91522,0,0,0.0002,0.7066,?,?,?,?,?,6,?,?,?,?,0,?,0.0509,0.4301,2.1097,0,0.6164,0.5095,1.6019,2456708,1,1.2508,0.45,6,0,0,0,0.0831,0,0,6,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-ss-8.cnf,1,1.76,1.065,0.124,2.9061,2.1911,0.19,0.8326,65966,0.1335,0.2086,0.002,0.003,0.2171,0.0001,0.0001,1.2377,0,0.0002,0.0002,0.9592,908.217,0.6957,0.9901,0.0658,0.0089,0.8711,1.0619,13761,0.0001,0,0.0073,0.7286,0.0001,0.0048,3.0367,0.0078,0.1276,7.5977,1.1891,4.1339,0.7,0.0007,0.0007,0.6617,0.3353,0.5865,1.9672,0,0.7935,0.444,1.2495,148393,1,1.3213,1.6766,7,0,0.0001,0,0.4161,0.0645,550,8,0.4412
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,2.9427,1.3375,0.1541,4.7941,3.1481,0.1761,1.2906,123658,0.1489,0.1341,0.0026,0.007,0.4419,0.0001,0,1.5902,0,0.0002,0.0002,0.9658,736.263,0.6128,1,0.0795,0.0071,0.4693,1.6396,16584,0.0001,0,0.002,0.7352,?,?,?,?,?,7.4537,?,?,?,?,0.0002,?,0.1818,0.4607,2.6639,0,0.7092,0.3757,1.2966,283993,1,1.7937,0.3904,6,0,0.0001,0,0.1273,0.0731,122,9,0.441
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,2.2492,1.0469,0.1146,0.8361,2.6262,0.0932,1.4748,12797,0.1319,0.1964,0.0244,0.0281,0.2361,0.0007,0.0004,1.4784,0,0.0013,0.0013,0.6364,185.924,0.2538,0.8345,0.0541,0.02,0.6965,1.2304,2513,0.0008,0.0002,0.0302,0.4116,0.0003,0.0059,3.8035,0.0485,0.2519,7.2679,1.3995,4.3231,0.6061,0.0038,0.0009,0.5205,0.5319,0.558,2.3411,0,0.7595,0.3652,0.3001,16637,1,1.4766,0.4406,5,0,0.0006,0,0.2268,0.1024,922,9,0.0287
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,2.9239,0.9652,0.1546,1.3457,3.1511,0.1528,0.8522,168347,0.1357,0.1647,0.0006,0.001,0.3871,0.0001,0,1.0244,0,0.0001,0.0001,1,1546.69,0.5007,1,0.0549,0.001,0.7267,1.5572,27724,0.0001,0,0.001,0.7319,?,?,?,?,?,36.7568,?,?,?,?,0.0001,?,0.1198,0.6405,2.9295,0,1.0528,0.3454,0.5035,253115,1,1.813,0.7294,26,0,0,0,0.4974,0.1727,331,48,0.866
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray08_32.cnf,1,1.6874,0.1652,0.0647,0.9846,1.7506,0.0612,0.2672,40130,0.0436,0.2237,0.0009,0.0016,0.2859,0.0001,0.0001,0.2634,0,0.0003,0.0003,0.7778,211.029,0.121,1,0.0239,0.0017,0.6847,1.1146,8978,0.0002,0,0.003,0.1386,0.0001,0.0314,2.4879,0.0036,0.1523,28.5137,0.3194,2.6843,0.5143,0.0004,0.0002,0.2771,0.36,0.4886,1.4039,0,0.9056,0.3619,0.3129,52685,1,1.3458,0.3192,25,0,0.0002,0,0.3404,0.0471,185,31,0.288
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-15-u.cnf,1,2.9107,0.4872,0.1626,1.0979,2.5792,0.265,0.4792,696175,0.0309,0.1783,0,0.0001,0.1439,0,0,0.4863,0,0,0,0.7895,9751,0.7419,0.9453,0.016,0.0001,0.8731,1.0265,124098,0,0,0.0001,0.8372,0,0.0258,3.1619,0.0001,0.1531,15.8824,0.6011,3.4662,0.6071,0,0,0.6288,0.5667,0.7423,2.3246,0,0.9968,0.3897,0.7213,1198313,1,1.3836,0.4846,15,0,0,0,0.6067,0.0367,179,17,0
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,2.8663,1.4458,0.1406,3.0841,2.8469,0.1478,1.425,144550,0.1466,0.1738,0.0004,0.0014,0.2116,0,0,1.157,0.0001,0.0001,0.0001,0.7576,1483.17,0.456,0.9788,0.0552,0.0013,0.6665,1.5375,25127,0.0001,0,0.0007,0.5536,?,?,?,?,?,13.7516,?,?,?,?,0.0001,?,0.1895,0.4489,2.2615,0,0.7078,0.5142,1.1271,307469,1,1.7997,0.4267,10,0,0,0,0.2785,0.0893,780,16,0.866
SAT_RACE2008/ibm-2002-22r-k60.cnf,1,3.4105,1.3254,0.1574,2.2394,3.4353,0.1847,1.1381,431962,0.0923,0.1491,0.0004,0.0008,0.4599,0,0,1.3315,0,0.0001,0.0001,0.8462,3766.25,0.6278,0.9993,0.0369,0.0008,0.703,1.5621,64392,0,0,0.0004,0.8152,?,?,?,?,?,60.4478,?,?,?,?,0.0001,?,0.1031,0.6104,2.7889,0,1.0433,0.3414,0.9703,851101,1,1.8343,0.6252,59,0,0,0,0.5034,0.0119,493,61,0
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,4.037,2.1893,0.2954,0.5216,4.6271,0.3978,1.6158,289635,0.1985,0.0402,0.0057,0.0162,0.4999,0.0002,0,1.7912,0,0.0003,0.0003,0.9612,1267.86,0.9496,1,0.0477,0.0112,0.9129,0.6874,11639,0.0002,0,0.0113,0.985,?,?,?,?,?,4.6341,?,?,?,?,0.0005,?,0.575,0.9116,4.4733,0,0.4716,0.7982,0.0497,304026,1,1.0185,1.9549,4,0,0,0,0.8894,0.1039,67,5,0.0086
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,1.1107,4.0332,0.2282,0.1857,1.6086,0.3733,1.2934,1262053,0.2302,0.0091,0.0162,0.0162,0.5,0.0007,0,4.3118,0.0078,0.0007,0.0007,0.9989,3539,0.962,1,0.0951,0.0005,0.0449,2.2041,11448,0.0002,0,0.0059,0.9838,?,?,?,?,?,5,?,?,?,?,0,?,0.4899,0.9749,1.6171,0,0.1733,0.9664,0.031,1301188,1,0.2057,0.4279,5,0.1899,0,0,0.0236,0,0,5,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,1.7069,0.1969,0.084,1.0142,1.8073,0.065,0.4531,9499,0.0446,0.2222,0.004,0.0069,0.286,0.0005,0.0005,0.3157,0,0.0014,0.0014,0.8,47.4569,0.1233,1,0.0258,0.0071,0.6795,1.1452,2111,0.0009,0.0001,0.0128,0.1434,0.0005,0.0347,2.554,0.0159,0.1547,19.1891,0.4292,2.7034,0.6286,0.0017,0.0011,0.3289,0.6929,0.4943,1.4702,0,0.9124,0.3603,0.3226,12563,1,1.3728,0.4226,14,0,0.0008,0,0.3412,0.1298,542,25,0.0746
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,2.2025,1.179,0.0801,3.3276,2.5562,0.0884,0.9753,10295,0.0474,0.1752,0.0126,0.0236,0.1622,0.0009,0.0006,1.259,0,0.0018,0.0018,0.7838,101.01,0.1837,0.9743,0.0267,0.0122,0.797,1.0757,1804,0.0011,0.0003,0.01,0.3016,0.0006,0.0149,3.1844,0.0253,0.1375,10.7266,0.8916,4.3578,0.4108,0.0064,0.0014,0.6792,0.9438,0.5361,2.2596,0,0.5176,0.3234,1.3653,24351,1,0.9448,0.3347,9,0,0.0007,0,0.1273,0.0733,2796,12,0.0391
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-04.cnf,1,2.6901,5.8534,0.1615,7.2167,3.038,0.1195,1.2241,42029,0.1027,0.1109,0.0067,0.09,0.2768,0.0002,0.0001,1.2588,0,0.0014,0.0014,0.9984,302.492,0.3012,0.9935,0.0447,0.0074,0.3796,1.9222,4660,0.0004,0,0.0069,0.5097,?,?,?,?,?,8.1797,?,?,?,?,0.0003,?,0.6007,0.3727,2.5081,0,0.8424,0.2884,10.3076,475249,1,2.1208,0.6597,6,0,0.0001,0,0.1758,0.112,529,10,0.1601
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,2.5402,1.2442,0.1795,3.426,2.9194,0.1771,1.2043,620341,0.252,0.1847,0.0002,0.0005,0.3167,0,0,1.2849,0.0003,0,0,0.8958,11443.5,0.1733,1,0.1013,0.0006,0.8413,1.1228,114582,0,0,0.0023,0.4605,?,?,?,?,?,8,?,?,?,?,0.0001,?,0.2505,0.5608,2.46,0,0.7365,0.4103,1.5823,1601920,1,1.3062,1.1862,8,0,0,0,0.1924,0,0,8,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-15.cnf,1,1.0516,0.5839,0.0433,1.4415,2.349,0.025,0.456,163587,0.0567,0.1745,0.0002,0.0003,0.2405,0.0001,0,0.5331,0,0.0001,0.0001,0.6667,2105.71,0.0144,0.7455,0.0313,0.0002,0.5552,0.8803,28546,0.0001,0,0.0006,0.1034,0,0.0849,2.9451,0.0009,0.3003,20.3053,0.4565,3.7478,0.6381,0.0002,0,0.1747,0.0877,0.5126,2.0385,0,0.4531,0.4093,0.3887,227171,1,1.0566,0.1795,16,0,0,0,0.0611,0.1489,167,24,0.0072
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-113.cnf,1,3.0866,1.3972,0.157,4.7794,3.283,0.1879,1.2438,44916,0.1512,0.1416,0.0077,0.0153,0.4342,0.0003,0.0001,1.5411,0.0001,0.0006,0.0006,0.9574,250.671,0.5972,1,0.0696,0.0084,0.5608,1.5725,6360,0.0003,0,0.0047,0.7958,?,?,?,?,?,6.4959,?,?,?,?,0.0005,?,0.3598,0.5224,2.8362,0,0.7247,0.3555,1.4278,109045,1,1.6693,0.4935,5,0,0.0002,0,0.1245,0.0789,499,7,0.1593
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,3.0708,0.5351,0.1596,1.9615,2.793,0.247,0.517,540614,0.0317,0.1656,0.0001,0.0001,0.2021,0,0,0.515,0,0,0,0.8095,17672,0.6486,0.9498,0.0149,0.0001,0.9015,1.0211,89502,0,0,0.0001,0.8112,0,0.0276,3.2429,0.0001,0.1431,15.05,0.6414,3.6099,0.6111,0,0,0.6879,0.6285,0.7406,2.5171,0,1.0218,0.3641,1.2872,1236517,1,1.3577,0.4311,15,0,0,0,0.5753,0.0145,26,16,0
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.10.unsat.cnf,1,2.0227,0.2801,0.0884,0.4638,2.4359,0.0755,0.5506,3159,0.0759,0.2403,0.0063,0.0073,0.3213,0.0017,0.0016,0.5596,0,0.0039,0.0039,0.5,44.0638,0.1721,0.8276,0.0504,0.0092,0.8826,0.9266,759,0.0026,0.0006,0.0277,0.3136,0.0016,0.0218,3.4399,0.0313,0.2751,8.347,0.367,2.8374,0.5662,0.0052,0.0028,0.3278,0.9853,0.4922,2.0087,0,0.8264,0.3513,0.189,3756,1,1.1785,0.3773,7,0,0.0022,0,0.2035,0.0715,1346,9,0.0577
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0.2903,0.0034,0.0013,0,0.6027,0.5274,0.0747,194072,0,0.006,0.0023,0.0023,0,0.0023,0.0007,0.0035,0.6875,0.0023,0.0023,0.5349,26.1064,0.6917,0.6984,0,0.0013,0.9996,0.6733,1156,0.0017,0.0022,0.0294,0.6917,?,?,?,?,?,3,?,?,?,?,0.0013,?,0.9256,0.9996,0.6027,0,0.5473,0.5955,0,194072,1,0.6745,0.292,3,0.5229,0.0022,0,0.3937,0,248,3,0.0317
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_13_UNSAT.cnf,1,2.5287,1.1334,0.2938,0.6078,4.1952,0.2698,0.9924,269831,0.0079,0.0063,0.0048,0.0095,0.1871,0.0016,0,0.8798,0,0.0026,0.0026,0.9277,230,0.5049,0.983,0.0048,0.0036,0.9291,0.41,1698,0.0012,0,0.023,0.7359,?,?,?,?,?,4,?,?,?,?,0.0011,?,0.7363,0.9291,3.9656,0,0.5649,0.4543,0.0054,271285,1,0.616,1.2718,4,0,0,0,0.0157,0,543,4,0.866
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b7.cnf,1,4.251,6.9937,0.276,0.1143,5.3959,0.5811,4.3846,8758283,0.2273,0.0121,0.0043,0.0065,0.5,0,0,6.718,0,0,0,0.9852,58869,1,1,0.0465,0.0053,0.9761,0.3937,105929,0,0,0.0032,1,?,?,?,?,?,0,?,?,?,?,0,?,0.0275,0.976,5.1304,0,0.2668,0.9186,0.0053,8804672,1,0.5294,3.0953,0,0,0,0,0.9264,0,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf,1,4.1162,4.4743,0.2643,0.2918,4.365,0.3308,3.157,933146,0.4075,0.0579,0.012,0.0234,1,0,0,3.8463,0,0.0001,0.0001,1,9345,0.965,1,0.1265,0.024,0.928,0.6672,54024,0,0,0.0019,0.9967,?,?,?,?,?,4.4118,?,?,?,?,0.0001,?,0.522,0.9184,4.0731,0,0.5535,0.7453,0.0377,968295,1,1.0876,1.8913,4,0,0,0,0.89,0.1116,3,5,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-01.cnf,1,3.4414,1.246,0.2131,12.1118,3.3171,0.2402,1.0764,32960,0.2042,0.1894,0.0049,0.0101,1,0.0003,0,1.025,0.0001,0.0006,0.0006,1,169.015,0.4917,1,0.0964,0.0159,0.6914,1.6664,6244,0.0003,0,0.0117,0.8043,0,0,3.5848,0.0289,0.157,8.1834,1.0416,5.2222,0.75,0.0023,0.0008,0.7654,0.3472,0.513,2.7101,0,0.9147,0.3532,8.6588,318353,1,1.8179,0.9734,7,0,0,0,0.3302,0.0766,112,10,0.1631
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,2.621,1.9589,0.1479,5.3039,2.7094,0.1711,1.7683,512827,0.1476,0.1251,0.0036,0.0073,0.4429,0,0,2.3969,0,0.0001,0.0001,0.9477,2670,0.6601,1,0.0758,0.0042,0.4502,1.6393,64148,0,0,0.0008,0.8213,?,?,?,?,?,7.2222,?,?,?,?,0.0001,?,0.0567,0.4661,2.3846,0,0.7034,0.3783,1.3483,1204273,1,1.7966,0.3815,7,0,0,0,0.1265,0.0576,32,8,0
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183,115611,0.0447,0.172,0.0002,0.0005,0.2106,0.0001,0,0.4983,0,0.0002,0.0002,0.2727,2155.06,0.0061,0.6536,0.0308,0.0002,0.5335,0.9209,19882,0.0001,0,0.0002,0.0669,0.0001,0.0887,3.2886,0.0007,0.2563,13.2594,0.4277,3.744,0.5714,0.0003,0.0001,0.2806,0.1313,0.5302,2.3053,0,0.4376,0.4084,0.7651,204067,1,1.0398,0.1873,13,0,0.0001,0,0.0826,0.0331,75,14,0.0066
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,2.3661,0.8045,0.1522,1.3431,2.4667,0.1827,0.7561,55442,0.0559,0.2405,0.0016,0.0021,0.1739,0.0002,0.0001,0.9456,0,0.0002,0.0002,0.7778,973.893,0.853,0.9697,0.0331,0.0022,0.9396,0.9808,13336,0.0001,0.0001,0.0025,0.9011,0.0001,0.0186,3.2245,0.0038,0.1715,8.5205,0.9091,3.8011,0.5333,0.0005,0.0004,0.4685,0.6519,0.8961,1.8747,0,1.5565,0.188,0.6937,93904,1,1.1292,1.0765,7,0,0.0001,0,0.6633,0.0629,0,10,0.3515
