@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC

@DATA
normalized-js-taillard-20-15-105-7.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.717018
normalized-knights-50-25.xml.mzn_AND_NODATA,1,0.875,0.538462,1.846154,0.541667,0.461538,21.217949
normalized-langford-2-17.xml.mzn_AND_NODATA,1,1,1,17,0.058824,0,1
normalized-js-taillard-20-15-95-5.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.475883
normalized-langford-2-18.xml.mzn_AND_NODATA,1,1,1,18,0.055556,0,1
normalized-js-taillard-20-15-95-6.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.6061
normalized-langford-2-25.xml.mzn_AND_NODATA,1,1,1,25,0.04,0,1
normalized-knights-100-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538,218.333333
normalized-js-taillard-20-15-105-0.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.646879
normalized-js-taillard-20-15-100-5.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.562428
normalized-la04x2-572.xml.mzn_AND_NODATA,1,0.952381,1,1.039604,0.961905,0,194.884983
normalized-la03x2-593.xml.mzn_AND_NODATA,1,0.952381,1,1.039604,0.961905,0,202.277723
normalized-langford-2-13.xml.mzn_AND_NODATA,1,1,1,13,0.076923,0,1
normalized-langford-2-30.xml.mzn_AND_NODATA,1,1,1,30,0.033333,0,1
normalized-knights-15-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538,8.557692
normalized-langford-3-14.xml.mzn_AND_NODATA,1,1,1,21.166667,0.047244,0,0.992248
normalized-fischer-9-8-fair.xml.mzn_AND_NODATA,1,0.913072,0.842644,0.950522,1.052054,0.157356,3368.074627
normalized-knights-12-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538,4.846154
normalized-langford-3-15.xml.mzn_AND_NODATA,1,1,1,22.666667,0.044118,0,0.992754
normalized-js-taillard-20-15-95-9.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.477
normalized-langford-2-21.xml.mzn_AND_NODATA,1,1,1,21,0.047619,0,1
normalized-langford-3-18.xml.mzn_AND_NODATA,1,1,1,27.166667,0.03681,0,0.993939
normalized-js-taillard-20-15-95-7.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.536402
normalized-knights-80-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538,143.974359
normalized-langford-2-40.xml.mzn_AND_NODATA,1,1,1,40,0.025,0,1
normalized-langford-2-14.xml.mzn_AND_NODATA,1,1,1,14,0.071429,0,1
normalized-knights-8-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538,3.666667
normalized-langford-3-16.xml.mzn_AND_NODATA,1,1,1,24.166667,0.041379,0,0.993197
normalized-langford-3-20.xml.mzn_AND_NODATA,1,1,1,30.166667,0.033149,0,0.994536
normalized-geo50-20-d4-75-29_ext.xml.mzn_AND_NODATA,1,0.022932,0.047619,41.530476,0.024079,0.952381,0.0745
normalized-js-taillard-20-15-100-4.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.558068
normalized-fischer-8-9-fair.xml.mzn_AND_NODATA,1,0.9129,0.842309,0.950317,1.052281,0.157691,3359.066796
normalized-frb45-21-3_ext.xml.mzn_AND_NODATA,1,0.018945,0.045455,50.383838,0.019848,0.954545,0.064599
normalized-langford-4-15.xml.mzn_AND_NODATA,1,1,1,30.25,0.033058,0,0.991803
normalized-langford-4-17.xml.mzn_AND_NODATA,1,1,1,34.25,0.029197,0,0.992754
normalized-knights-50-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538,37.24359
normalized-js-taillard-20-15-95-4.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.471523
normalized-langford-4-18.xml.mzn_AND_NODATA,1,1,1,36.25,0.027586,0,0.993151
normalized-langford-3-25.xml.mzn_AND_NODATA,1,1,1,37.666667,0.026549,0,0.995614
normalized-latinSquare-dg-10_all.xml.mzn_AND_NODATA,1,0,1,0.4,2.5,0,2.5
normalized-latinSquare-dg-12_all.xml.mzn_AND_NODATA,1,0,1,0.333333,3,0,3
normalized-langford-3-30.xml.mzn_AND_NODATA,1,1,1,45.166667,0.02214,0,0.996337
normalized-js-taillard-20-15-105-2.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.634892
normalized-latinSquare-dg-8_all.xml.mzn_AND_NODATA,1,0,1,0.5,2,0,2
normalized-langford-4-14.xml.mzn_AND_NODATA,1,1,1,28.25,0.035398,0,0.991228
normalized-langford-4-20.xml.mzn_AND_NODATA,1,1,1,40.25,0.024845,0,0.993827
normalized-js-taillard-20-15-105-4.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95,2.644613
normalized-langford-4-21.xml.mzn_AND_NODATA,1,1,1,42.25,0.023669,0,0.994118
normalized-knights-20-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538,9.358974
normalized-js-taillard-20-95-1.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.764871
normalized-geo50-20-d4-75-20_ext.xml.mzn_AND_NODATA,1,0.022171,0.047619,42.955238,0.02328,0.952381,0.072676
normalized-latinSquare-dg-11_all.xml.mzn_AND_NODATA,1,0,1,0.363636,2.75,0,2.75
normalized-frb45-21-2_ext.xml.mzn_AND_NODATA,1,0.0188,0.045455,50.773737,0.019695,0.954545,0.064359
normalized-js-taillard-20-95-7.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.772079
normalized-langford-4-16.xml.mzn_AND_NODATA,1,1,1,32.25,0.031008,0,0.992308
normalized-latinSquare-dg-9_all.xml.mzn_AND_NODATA,1,0,1,0.444444,2.25,0,2.25
normalized-lei450-15a-08.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0,0.325838
normalized-lei450-15a-10.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0,0.407298
normalized-langford-3-21.xml.mzn_AND_NODATA,1,1,1,31.666667,0.031579,0,0.994792
normalized-lei450-15a-13.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0,0.529487
normalized-lei450-15a-15.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0,0.610947
normalized-langford-4-25.xml.mzn_AND_NODATA,1,1,1,50.25,0.0199,0,0.99505
normalized-js-taillard-20-95-3.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.809885
normalized-frb45-21-4_ext.xml.mzn_AND_NODATA,1,0.018824,0.045455,50.709091,0.01972,0.954545,0.064674
normalized-js-taillard-20-95-9.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.752579
normalized-lei450-15b-13.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0,0.554159
normalized-js-taillard-20-105-9.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.955598
normalized-lei450-15b-08.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0,0.341021
normalized-lei450-15b-15.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0,0.639415
normalized-lei450-15a-14.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0,0.570217
normalized-lei450-15a-12.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0,0.488758
normalized-geo50-20-d4-75-38_ext.xml.mzn_AND_NODATA,1,0.022784,0.047619,41.800952,0.023923,0.952381,0.073014
normalized-langford-4-40.xml.mzn_AND_NODATA,1,1,1,80.25,0.012461,0,0.996894
normalized-lei450-15c-10.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0,0.148559
normalized-js-taillard-20-95-5.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.823827
normalized-haystacks-35.xml.mzn_AND_NODATA,1,1,1,1.349678,0.740918,0,392.681197
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.769186
normalized-js-taillard-20-95-2.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.702718
normalized-lei450-15c-08.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0,0.118847
normalized-lei450-15b-10.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0,0.426276
normalized-js-taillard-20-95-6.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.85208
normalized-lei450-15c-13.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0,0.193127
normalized-lei450-15c-14.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0,0.207983
normalized-lei450-15c-15.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0,0.222839
normalized-lei450-15d-10.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0,0.148533
normalized-geo50-20-d4-75-14_ext.xml.mzn_AND_NODATA,1,0.02191,0.047619,43.467619,0.023006,0.952381,0.073202
normalized-lei450-25a-10.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0,0.582493
normalized-langford-3-13.xml.mzn_AND_NODATA,1,1,1,19.666667,0.050847,0,0.991667
normalized-js-taillard-20-95-0.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.808234
normalized-langford-4-30.xml.mzn_AND_NODATA,1,1,1,60.25,0.016598,0,0.995868
normalized-fischer-11-7-fair.xml.mzn_AND_NODATA,1,0.913591,0.84359,0.950942,1.051589,0.15641,3385.269964
normalized-lei450-25b-10.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0,0.501825
normalized-lei450-15d-14.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0,0.207946
normalized-js-taillard-20-95-4.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95,2.733043
normalized-lei450-15c-12.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0,0.178271
normalized-lei450-15b-12.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0,0.511532
normalized-lei450-25b-15.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0,0.752737
normalized-lei450-15d-08.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0,0.118826
normalized-lei450-25b-23.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0,1.154197
normalized-la04x3-570.xml.mzn_AND_NODATA,1,0.967742,1,1.02649,0.974194,0,194.801545
normalized-lemma-24-3.xml.mzn_AND_NODATA,1,0.673267,0.081081,1.364865,0.732673,0.918919,0.790015
normalized-geo50-20-d4-75-43_ext.xml.mzn_AND_NODATA,1,0.022598,0.047619,42.144762,0.023728,0.952381,0.071268
normalized-lei450-25a-22.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0,1.281485
normalized-lei450-25a-20.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0,1.164987
normalized-langford-2-50.xml.mzn_AND_NODATA,1,1,1,50,0.02,0,1
normalized-lei450-25b-20.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0,1.003649
normalized-magicSquare-12_glb.xml.mzn_AND_NODATA,1,0.962963,1,0.1875,5.333333,0,46
normalized-lei450-25a-23.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0,1.339735
normalized-magicSquare-14_glb.xml.mzn_AND_NODATA,1,0.967742,1,0.158163,6.322581,0,63
normalized-lemma-20-9-mod.xml.mzn_AND_NODATA,1,1,1,9.3,0.107527,0,0.484211
normalized-lei450-15d-12.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0,0.17824
normalized-geo50-20-d4-75-46_ext.xml.mzn_AND_NODATA,1,0.022606,0.047619,42.130476,0.023736,0.952381,0.072125
normalized-frb45-21-1_ext.xml.mzn_AND_NODATA,1,0.01858,0.045455,51.374747,0.019465,0.954545,0.064123
normalized-frb45-21-5_ext.xml.mzn_AND_NODATA,1,0.018809,0.045455,50.748485,0.019705,0.954545,0.064403
normalized-magicSquare-16_glb.xml.mzn_AND_NODATA,1,0.971429,1,0.136719,7.314286,0,82.666667
normalized-lei450-25b-22.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0,1.104014
normalized-lei450-25b-24.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0,1.204379
normalized-magicSquare-17_glb.xml.mzn_AND_NODATA,1,0.972973,1,0.128028,7.810811,0,93.533333
normalized-lei450-25a-24.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0,1.397984
normalized-lei450-25c-24.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0,0.395771
normalized-magicSquare-10_glb.xml.mzn_AND_NODATA,1,0.956522,1,0.23,4.347826,0,31.666667
normalized-magicSquare-20_glb.xml.mzn_AND_NODATA,1,0.976744,1,0.1075,9.302326,0,130
normalized-langford-4-19.xml.mzn_AND_NODATA,1,1,1,38.25,0.026144,0,0.993506
normalized-magicSquare-9_glb.xml.mzn_AND_NODATA,1,0.952381,1,0.259259,3.857143,0,25.533333
normalized-lei450-15d-13.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0,0.193093
normalized-magicSquare-11_glb.xml.mzn_AND_NODATA,1,0.96,1,0.206612,4.84,0,38.533333
normalized-magicSquare-18_glb.xml.mzn_AND_NODATA,1,0.974359,1,0.12037,8.307692,0,105
normalized-lemma-66-4.xml.mzn_AND_NODATA,1,0.668966,0.03,1.45,0.689655,0.97,0.815189
normalized-fischer-10-8-fair.xml.mzn_AND_NODATA,1,0.913572,0.843528,0.950774,1.051774,0.156472,3377.099932
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,0.969697,1,0.146667,6.818182,0,72.533333
normalized-lei450-25d-23.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0,0.364572
normalized-lemma-67-4.xml.mzn_AND_NODATA,1,0.668896,0.029554,1.450816,0.689267,0.970446,0.815357
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0,0.329809
normalized-magicSquare-8_glb.xml.mzn_AND_NODATA,1,0.947368,1,0.296875,3.368421,0,20
normalized-magicSquare-7_glb.xml.mzn_AND_NODATA,1,0.941176,1,0.346939,2.882353,0,15.2
normalized-miles1000-20.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,0.493173
normalized-lemma-50-9-mod.xml.mzn_AND_NODATA,1,1,1,24.32,0.041118,0,0.185051
normalized-lei450-25d-10.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0,0.158509
normalized-lei450-25c-10.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0,0.164904
normalized-magicSquare-13_glb.xml.mzn_AND_NODATA,1,0.965517,1,0.171598,5.827586,0,54.2
normalized-lemma-30-9-mod.xml.mzn_AND_NODATA,1,1,1,14.333333,0.069767,0,0.314039
normalized-lemma-100-9-mod.xml.mzn_AND_NODATA,1,1,1,49.33,0.020272,0,0.091224
normalized-lei450-25c-22.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0,0.36279
normalized-miles1000-15.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,0.36988
normalized-lei450-25c-23.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0,0.37928
normalized-lei450-25d-15.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0,0.237764
normalized-miles500-15.xml.mzn_AND_NODATA,1,1,1,9.140625,0.109402,0,1.220572
normalized-miles250-6.xml.mzn_AND_NODATA,1,1,1,3.023438,0.330749,0,1.499746
normalized-lei450-25d-25.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0,0.396273
normalized-magicSquare-19_glb.xml.mzn_AND_NODATA,1,0.97561,1,0.113573,8.804878,0,117.2
normalized-miles1500-40.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,0.568987
normalized-miles1500-50.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,0.711234
normalized-lei450-25c-25.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0,0.412261
normalized-miles1500-55.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,0.782357
normalized-lei450-05a-05.xml.mzn_AND_NODATA,1,1,1,12.697778,0.078754,0,0.206244
normalized-miles1500-70.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,0.995727
normalized-miles1500-71.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,1.009952
normalized-miles1000-41.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,1.011004
normalized-miles1500-72.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,1.024177
normalized-miles500-19.xml.mzn_AND_NODATA,1,1,1,9.140625,0.109402,0,1.546058
normalized-miles1000-25.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,0.616466
normalized-miles1500-10.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,0.142247
normalized-miles250-7.xml.mzn_AND_NODATA,1,1,1,3.023438,0.330749,0,1.749704
normalized-miles1000-38.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,0.937028
normalized-miles750-15.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0,0.608787
normalized-lei450-15d-15.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0,0.222799
normalized-miles750-28.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0,1.136402
normalized-miles1000-10.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,0.246586
normalized-miles750-30.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0,1.217574
normalized-miles750-25.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0,1.014645
normalized-miles1500-20.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,0.284493
normalized-mps-p0548.xml.mzn_AND_NODATA,1,1,1,0.284672,3.512821,0,0.826338
normalized-fischer-7-11-fair.xml.mzn_AND_NODATA,1,0.912853,0.842178,0.950125,1.052493,0.157822,3348.791394
normalized-mps-cracpb1.xml.mzn_AND_NODATA,1,1,1,0.375874,2.660465,0,0.250889
normalized-miles1500-60.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,0.85348
normalized-miles1000-35.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,0.863053
normalized-miles750-10.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0,0.405858
normalized-langford-4-50.xml.mzn_AND_NODATA,1,1,1,100.25,0.009975,0,0.997512
normalized-miles750-20.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0,0.811716
normalized-miles1000-40.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,0.986346
normalized-miles1000-30.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,0.739759
normalized-mps-red-est.xml.mzn_AND_NODATA,1,1,1,0.047945,20.857143,0,0.890411
normalized-mps-red-afiro.xml.mzn_AND_NODATA,1,1,1,0.036458,27.428571,0,0.556076
normalized-mps-lp4l.xml.mzn_AND_NODATA,1,1,1,0.155617,6.426036,0,0.239349
normalized-miles750-29.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0,1.176988
normalized-mps-l152lav.xml.mzn_AND_NODATA,1,1,1,0.097034,10.305699,0,0.219688
normalized-mps-neos16.xml.mzn_AND_NODATA,1,1,1,1.94181,0.514983,0,0.508343
normalized-miles500-10.xml.mzn_AND_NODATA,1,1,1,9.140625,0.109402,0,0.813715
normalized-lei450-25d-24.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0,0.380422
normalized-geo50-20-d4-75-71_ext.xml.mzn_AND_NODATA,1,0.024333,0.047619,39.14,0.025549,0.952381,0.074117
normalized-mps-red-egout.xml.mzn_AND_NODATA,1,1,1,0.082698,12.092199,0,0.358123
normalized-mknap-1-6.xml.mzn_AND_NODATA,1,1,1,0.12,8.333333,0,0.382667
normalized-mps-red-glass4.xml.mzn_AND_NODATA,1,1,1,0.560256,1.784897,0,0.273607
normalized-mps-red-markshare1.xml.mzn_AND_NODATA,1,1,1,0.052174,19.166667,0,0.701449
normalized-lei450-25d-22.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0,0.348721
normalized-miles1500-30.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,0.42674
normalized-miles500-18.xml.mzn_AND_NODATA,1,1,1,9.140625,0.109402,0,1.464687
normalized-mps-red-adlittle.xml.mzn_AND_NODATA,1,1,1,0.024399,40.985915,0,0.399217
normalized-mps-red-markshare2.xml.mzn_AND_NODATA,1,1,1,0.051852,19.285714,0,0.692857
normalized-mps-red-gr4x6.xml.mzn_AND_NODATA,1,1,1,0.05914,16.909091,0,0.356452
normalized-mps-mod010.xml.mzn_AND_NODATA,1,1,1,0.109605,9.123711,0,0.243255
normalized-mps-red-bell4.xml.mzn_AND_NODATA,1,1,1,0.059619,16.773109,0,0.671059
normalized-mps-red-kb2.xml.mzn_AND_NODATA,1,1,1,0.062044,16.117647,0,0.262621
normalized-mps-red-flugpl.xml.mzn_AND_NODATA,1,1,1,0.132075,7.571429,0,0.702695
normalized-miles1500-65.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0,0.924604
normalized-langford-3-40.xml.mzn_AND_NODATA,1,1,1,60.166667,0.01662,0,0.997245
normalized-mps-red-mod013.xml.mzn_AND_NODATA,1,1,1,0.051075,19.578947,0,0.356855
normalized-mps-red-fiber.xml.mzn_AND_NODATA,1,1,1,0.270396,3.698276,0,0.700887
normalized-miles1000-39.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0,0.961687
normalized-mps-red-pk1.xml.mzn_AND_NODATA,1,1,1,0.060914,16.416667,0,0.61489
normalized-mps-red-markshare1-1.xml.mzn_AND_NODATA,1,1,1,0.060714,16.470588,0,0.603434
normalized-mps-p2756.xml.mzn_AND_NODATA,1,1,1,0.267779,3.734417,0,0.717861
normalized-mps-red-markshare2-1.xml.mzn_AND_NODATA,1,1,1,0.060606,16.5,0,0.590952
normalized-mps-red-misc05.xml.mzn_AND_NODATA,1,1,1,0.154639,6.466667,0,0.286017
normalized-mps-red-bal8x12.xml.mzn_AND_NODATA,1,1,1,0.045699,21.882353,0,0.360215
normalized-haystacks-36.xml.mzn_AND_NODATA,1,1,1,1.348156,0.741754,0,415.928916
normalized-mug100-1-3.xml.mzn_AND_NODATA,1,1,1,1.66,0.60241,0,0.92
normalized-mug88-1-3.xml.mzn_AND_NODATA,1,1,1,1.659091,0.60274,0,0.920455
normalized-mps-red-blend.xml.mzn_AND_NODATA,1,1,1,0.046185,21.652174,0,0.302122
normalized-mps-red-bell3a.xml.mzn_AND_NODATA,1,1,1,0.06219,16.07971,0,0.658969
normalized-mps-red-net12.xml.mzn_AND_NODATA,1,1,1,0.560256,1.784897,0,0.273607
normalized-mps-red-qnet1.xml.mzn_AND_NODATA,1,1,1,0.177323,5.639413,0,0.709595
normalized-mps-red-ran10x12.xml.mzn_AND_NODATA,1,1,1,0.044086,22.682927,0,0.35672
normalized-mps-red-boeing2.xml.mzn_AND_NODATA,1,1,1,0.059033,16.939698,0,0.241778
normalized-mps-aflow30a.xml.mzn_AND_NODATA,1,1,1,0.133148,7.510438,0,0.358003
normalized-mps-vpm1.xml.mzn_AND_NODATA,1,1,1,0.109296,9.149502,0,0.587473
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,1,1,0.049305,20.281768,0,0.43001
normalized-mps-red-agg.xml.mzn_AND_NODATA,1,1,1,0.085685,11.670644,0,0.248779
normalized-mps-red-sample2.xml.mzn_AND_NODATA,1,1,1,0.051698,19.343284,0,0.368634
normalized-mps-red-scagr7.xml.mzn_AND_NODATA,1,1,1,0.050714,19.71831,0,0.444498
normalized-mps-protfold.xml.mzn_AND_NODATA,1,1,1,1.171117,0.853886,0,0.179732
normalized-mps-red-stocfor1.xml.mzn_AND_NODATA,1,1,1,0.054054,18.5,0,0.413085
normalized-mulsol-i-1-15.xml.mzn_AND_NODATA,1,1,1,19.923858,0.050191,0,0.211614
normalized-mps-red-qnet1-o.xml.mzn_AND_NODATA,1,1,1,0.17026,5.873362,0,0.723061
normalized-geo50-20-d4-75-1_ext.xml.mzn_AND_NODATA,1,0.020816,0.047619,45.752381,0.021857,0.952381,0.071958
normalized-mulsol-i-1-25.xml.mzn_AND_NODATA,1,1,1,19.923858,0.050191,0,0.35269
normalized-mulsol-i-2-15.xml.mzn_AND_NODATA,1,1,1,20.664894,0.048391,0,0.413809
normalized-mps-vpm2.xml.mzn_AND_NODATA,1,1,1,0.109296,9.149502,0,0.578758
normalized-mitre.xml.mzn_AND_NODATA,1,1,1,0.190694,5.24401,0,0.44047
normalized-mps-red-share2b.xml.mzn_AND_NODATA,1,1,1,0.045992,21.743119,0,0.177821
normalized-mulsol-i-1-40.xml.mzn_AND_NODATA,1,1,1,19.923858,0.050191,0,0.564304
normalized-mulsol-i-1-45.xml.mzn_AND_NODATA,1,1,1,19.923858,0.050191,0,0.634842
normalized-mulsol-i-1-46.xml.mzn_AND_NODATA,1,1,1,19.923858,0.050191,0,0.648949
normalized-mulsol-i-1-10.xml.mzn_AND_NODATA,1,1,1,19.923858,0.050191,0,0.141076
normalized-mulsol-i-2-20.xml.mzn_AND_NODATA,1,1,1,20.664894,0.048391,0,0.551746
normalized-mps-red-aflow30a.xml.mzn_AND_NODATA,1,1,1,0.133148,7.510438,0,0.358003
normalized-mulsol-i-2-25.xml.mzn_AND_NODATA,1,1,1,20.664894,0.048391,0,0.689682
normalized-mps-red-blend2.xml.mzn_AND_NODATA,1,1,1,0.099864,10.013605,0,0.229296
normalized-mps-mitre.xml.mzn_AND_NODATA,1,1,1,0.190694,5.24401,0,0.44047
normalized-mulsol-i-2-28.xml.mzn_AND_NODATA,1,1,1,20.664894,0.048391,0,0.772444
normalized-mps-red-berlin-5-8_0.xml.mzn_AND_NODATA,1,1,1,0.192413,5.197144,0,0.302024
normalized-mulsol-i-2-30.xml.mzn_AND_NODATA,1,1,1,20.664894,0.048391,0,0.827619
normalized-mug88-25-3.xml.mzn_AND_NODATA,1,1,1,1.659091,0.60274,0,0.920455
normalized-mulsol-i-1-35.xml.mzn_AND_NODATA,1,1,1,19.923858,0.050191,0,0.493766
normalized-mps-red-mkc.xml.mzn_AND_NODATA,1,1,1,0.597065,1.67486,0,0.651133
normalized-mps-red-ran14x18.xml.mzn_AND_NODATA,1,1,1,0.040451,24.721519,0,0.359857
normalized-mulsol-i-2-29.xml.mzn_AND_NODATA,1,1,1,20.664894,0.048391,0,0.800031
normalized-mulsol-i-4-10.xml.mzn_AND_NODATA,1,1,1,21.32973,0.046883,0,0.283227
normalized-mps-red-modglob.xml.mzn_AND_NODATA,1,1,1,0.039316,25.435233,0,0.475759
