@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC

@DATA
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,467,0.381224,50,50
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,461,0.376327,50,50
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,471,0.38449,50,50
rand-25-25-300-147-50021_ext.xml.minion.gz,1,300,1,25,25
rand-25-25-300-147-51021_ext.xml.minion.gz,1,300,1,25,25
rand-25-25-300-147-52021_ext.xml.minion.gz,1,300,1,25,25
rand-25-25-300-147-53021_ext.xml.minion.gz,1,300,1,25,25
rand-25-25-300-147-54021_ext.xml.minion.gz,1,300,1,25,25
rand-25-25-300-147-55021_ext.xml.minion.gz,1,300,1,25,25
rand-25-25-300-147-56021_ext.xml.minion.gz,1,300,1,25,25
rand-25-25-300-147-57021_ext.xml.minion.gz,1,300,1,25,25
rand-25-25-300-147-58021_ext.xml.minion.gz,1,300,1,25,25
rand-25-25-300-147-59021_ext.xml.minion.gz,1,300,1,25,25
rand-26-26-325-155-52021_ext.xml.minion.gz,1,325,1,26,26
rand-26-26-325-155-53021_ext.xml.minion.gz,1,325,1,26,26
rand-26-26-325-155-54021_ext.xml.minion.gz,1,325,1,26,26
rand-26-26-325-155-55021_ext.xml.minion.gz,1,325,1,26,26
rand-26-26-325-155-56021_ext.xml.minion.gz,1,325,1,26,26
rand-26-26-325-155-57021_ext.xml.minion.gz,1,325,1,26,26
rand-26-26-325-155-58021_ext.xml.minion.gz,1,325,1,26,26
rand-26-26-325-155-59021_ext.xml.minion.gz,1,325,1,26,26
rand-26-26-325-155-60021_ext.xml.minion.gz,1,325,1,26,26
rand-26-26-325-155-61021_ext.xml.minion.gz,1,325,1,26,26
rand-27-27-351-163-54021_ext.xml.minion.gz,1,351,1,27,27
rand-27-27-351-163-55021_ext.xml.minion.gz,1,351,1,27,27
rand-27-27-351-163-56021_ext.xml.minion.gz,1,351,1,27,27
rand-27-27-351-163-57021_ext.xml.minion.gz,1,351,1,27,27
rand-27-27-351-163-58021_ext.xml.minion.gz,1,351,1,27,27
rand-27-27-351-163-59021_ext.xml.minion.gz,1,351,1,27,27
rand-27-27-351-163-60021_ext.xml.minion.gz,1,351,1,27,27
rand-27-27-351-163-61021_ext.xml.minion.gz,1,351,1,27,27
rand-27-27-351-163-62021_ext.xml.minion.gz,1,351,1,27,27
rand-27-27-351-163-63021_ext.xml.minion.gz,1,351,1,27,27
renault-mgd_ext.xml.minion.converted.minion.gz,1,113,0.096238,101,101
ruler-17-6-a3.xml.minion.conv.minion,1,0,0.714286,21,21
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,0,0.714286,21,21
ruler-17-6-a4.xml.minion.conv.minion,1,0,0.619048,21,21
ruler-17-7-a3.xml.minion.conv.minion,1,0,0.722222,28,28
ruler-17-7-a4.xml.minion.conv.minion,1,0,0.62963,28,28
ruler-25-7-a3.xml.minion.conv.minion,1,0,0.722222,28,28
ruler-25-7-a4.xml.minion.conv.minion,1,0,0.62963,28,28
ruler-25-8-a3.xml.minion.conv.minion,1,0,0.733333,36,36
ruler-25-8-a4.xml.minion.conv.minion,1,0,0.644444,36,36
ruler-34-8-a3.xml.minion.conv.minion,1,0,0.733333,36,36
ruler-34-8-a4.xml.minion.conv.minion,1,0,0.644444,36,36
ruler-34-9-a3.xml.minion.conv.minion,1,0,0.745455,45,45
ruler-34-9-a4.xml.minion.conv.minion,1,0,0.660606,45,45
ruler-44-10-a3.xml.minion.conv.minion,1,0,0.757576,55,55
ruler-44-10-a4.xml.minion.conv.minion,1,0,0.676768,55,55
ruler-44-9-a3.xml.minion.conv.minion,1,0,0.745455,45,45
ruler-44-9-a4.xml.minion.conv.minion,1,0,0.660606,45,45
ruler-55-10-a3.xml.minion.conv.minion,1,0,0.757576,55,55
ruler-55-10-a4.xml.minion.conv.minion,1,0,0.676768,55,55
ruler-55-11-a3.xml.minion.conv.minion,1,0,0.769231,66,66
ruler-55-11-a4.xml.minion.conv.minion,1,0,0.692308,66,66
ruler-67-11-a3.xml.minion.conv.minion,1,0,0.769231,66,66
ruler-67-11-a4.xml.minion.conv.minion,1,0,0.692308,66,66
ruler-67-12-a3.xml.minion.conv.minion,1,0,0.78022,78,78
ruler-67-12-a4.xml.minion.conv.minion,1,0,0.70696,78,78
ruler-70-12-a3.xml.minion.conv.minion,1,0,0.78022,78,78
ruler-70-12-a4.xml.minion.conv.minion,1,0,0.70696,78,78
ruler-70-13-a3.xml.minion.conv.minion,1,0,0.790476,91,91
ruler-70-13-a4.xml.minion.conv.minion,1,0,0.720635,91,91
series-100.xml.minion.conv.minion,1,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?,?
series-20.xml.minion.conv.minion,1,?,?,?,?
series-25.xml.minion.conv.minion,1,?,?,?,?
series-30.xml.minion.conv.minion,1,?,?,?,?
series-35.xml.minion.conv.minion,1,?,?,?,?
series-40.xml.minion.conv.minion,1,?,?,?,?
series-45.xml.minion.conv.minion,1,?,?,?,?
series-50.xml.minion.conv.minion,1,?,?,?,?
series-5.xml.minion.conv.minion,1,?,?,?,?
series-60.xml.minion.conv.minion,1,?,?,?,?
series-6.xml.minion.conv.minion,1,?,?,?,?
series-70.xml.minion.conv.minion,1,?,?,?,?
series-7.xml.minion.conv.minion,1,?,?,?,?
series-80.xml.minion.conv.minion,1,?,?,?,?
series-8.xml.minion.conv.minion,1,?,?,?,?
series-90.xml.minion.conv.minion,1,?,?,?,?
series-9.xml.minion.conv.minion,1,?,?,?,?
slangford-3-11-ext.xml.minion.gz,1,572,1,33,33
socialGolfer-10-4-8.xml.minion,1,0,0.005317,7520,7520
socialGolfer-6-3-5.xml.minion,1,0,0.020466,1080,1080
socialGolfer-6-3-6.xml.minion,1,0,0.01668,1566,1566
socialGolfer-6-3-7.xml.minion,1,0,0.014067,2142,2142
socialGolfer-6-3-8.xml.minion,1,0,0.012158,2808,2808
socialGolfer-6-4-5.xml.minion,1,0,0.013979,1740,1740
socialGolfer-6-4-6.xml.minion,1,0,0.011376,2520,2520
socialGolfer-6-4-7.xml.minion,1,0,0.009585,3444,3444
socialGolfer-6-4-8.xml.minion,1,0,0.008278,4512,4512
socialGolfer-7-4-8.xml.minion,1,0,0.00722,5264,5264
socialGolfer-8-4-8.xml.minion,1,0,0.006427,6016,6016
socialGolfer-9-4-8.xml.minion,1,0,0.00581,6768,6768
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,734,0.009863,435,435
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,2362,0.003362,1359,1359
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,176,0.005522,391,391
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,23560,0.000634,10408,10408
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,2439,0.00278,1501,1501
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,1978,0.002672,1363,1363
ssa-7552-159_ext.xml.minion.converted.minion.gz,1,1977,0.002671,1363,1363
ssa-7552-160_ext.xml.minion.converted.minion.gz,1,846,0.004064,757,757
tsp-20-142_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-190_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-193_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-1_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-29_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-2_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-30_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-366_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-453_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-68_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-727_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-75_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-76_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-8_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-20-901_ext.xml.minion.converted.minion.gz,1,229,0.145902,61,61
tsp-25-13_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-163_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-190_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-312_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-38_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-3_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-456_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-48_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-523_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-54_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-561_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-66_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-681_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-715_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
tsp-25-843_ext.xml.minion.converted.minion.gz,1,349,0.139298,76,76
will199GPIA-5.xml.watchless.minion.gz,1,0,0.027601,701,701
will199GPIA-6.xml.watchless.minion.gz,1,0,0.027601,701,701
will199GPIA-7.xml.watchless.minion.gz,1,0,0.027601,701,701
