@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1895787950-064.cnf,1,8.2009,0.1077,0.1077,0.1077,7.7029,0.1077,11,14,11,8,11.3267,0.0111,11.374,8,15,0.0997,0.6846,65,65,4500,4478.1667,0.2108,0.0001,4419,0.7618,4423,4590,4419,0,4501,0.117,0.0067
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S338979727-056-UNKNOWN.cnf,1,467.842,0.0003,0.0003,0.0006,223.68,0.0003,2118,2154,2132,2086,2037.48,0.0006,2025.68,2090,2175,0,0.2391,10000,9740,16,17.7676,0.2427,0.0791,12,0.3016,14,26,9,0.047,20,0.0008,0.0002
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,8.5351,0.0556,0.0556,0.0556,7.6695,0.0556,18,22,18,14,18.0439,0.046,18.1326,14,22,0.0433,0.5731,90,90,4314,4335.1429,0.1756,0.0013,4237,0.7207,4282,4488,4237,0.0009,4408,0.0657,0.0098
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,458.5,0.0002,0.0002,0.0004,270.625,0.0002,3200.5,3235,3196.5,3105,3196.38,0.0004,3195.88,3153,3230,0,0.2288,15000,14672,10,10.4828,0.0132,0.0787,6,0.2863,8,15,5,0.0471,12,0.0007,0.0001
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1970456972-046.cnf,1,38.0391,0.0071,0.0071,0.0071,31.3087,0.0071,134,146,134,124,134.35,0.0218,134.428,123,147,0.0049,0.4889,700,700,68,71.181,0.0694,0.0024,54,0.6078,60,89,45,0.0015,77,0.0092,0.0013
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,22.5264,0.0048,0.0048,0.0079,17.7941,0.0048,139,150,139,128,139.193,0.0096,138.677,128,150,0.0011,0.3084,650,630,3783,3808.75,0.0661,0.0703,3699,0.538,3764,4007,3699,0.0431,3863,0.0116,0.0023
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,8.7168,0.1,0.1,0.1,8.4674,0.1,12,15,12,9,12.1207,0.0111,12.1249,9,15,0.0896,0.6796,70,70,4424,4458,0.2094,0.0001,4373,0.7578,4413,4591,4373,0,4489,0.1085,0.0062
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,19.824,0.0061,0.0061,0.0081,15.8526,0.0061,109,119,109,100,109.185,0.0119,109.164,99,119,0.0024,0.3187,500,495,3816,3857.125,0.0715,0.0735,3779,0.5564,3790,4045,3779,0.0434,3938,0.0113,0.0029
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S303265982-092-UNKNOWN.cnf,1,78.3128,0.0033,0.0033,0.0033,65.2113,0.0033,285,307,285,270,285.606,0.0117,285.678,269,303,0.0023,0.4645,1500,1500,25,25.6667,0.0443,0.0023,18,0.5708,20,36,13,0.0015,30,0.0043,0.0006
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1353769076-009.cnf,1,43.7222,0.0063,0.0063,0.0063,36.212,0.0063,153,165,153,140,152.807,0.0197,153.075,140,166,0.0046,0.4804,800,800,57,59.802,0.0774,0.0024,47,0.6063,51,72,37,0.0015,66,0.0081,0.0012
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,13.8676,0.0286,0.0286,0.0286,12.5473,0.0286,35,41,35,29,34.6018,0.0428,34.6453,29,41,0.0212,0.5345,175,175,4081,4109.8571,0.1347,0.0015,4004,0.6669,4014,4287,4004,0.0011,4263,0.0368,0.0053
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S268463339-081.cnf,1,317.278,0.0003,0.0003,0.0006,161.519,0.0003,2136,2173,2113.5,2065,2137.33,0.0006,1999.06,2108,2150,0,0.237,10000,9761,16,17.6717,0.2501,0.0801,11,0.3306,13,26,9,0.0489,20,0.0009,0.0002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,654.5,0.0001,0.0001,0.0002,514.2,0.0001,5317,5384,5298,5290,5316.4,0.0003,5298,5225,5290,0,0.2268,25000,24392,6,6.6102,0.0021,0.0791,3,0.2673,4,11,2,0.0475,9,0.0004,0.0001
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1253795703-015.cnf,1,49.3522,0.0056,0.0056,0.0056,39.5545,0.0056,171,186,173,159,171.131,0.0179,172.83,158,186,0.0037,0.4805,900,900,50,52.0948,0.0763,0.0023,40,0.5905,45,66,29,0.0015,58,0.0076,0.001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S183128297-005.SATISFIABLE.cnf,1,13.6943,0.0076,0.0076,0.0101,11.2796,0.0076,88,97,88,80,88.2774,0.0148,88.4557,80,97,0.0029,0.3312,400,396,3917,3933,0.0781,0.0818,3843,0.5683,3889,4074,3843,0.052,4001,0.0141,0.0037
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,68.9393,0.004,0.004,0.004,54.9821,0.004,239,256,240,225,237.958,0.0137,239.87,223,258,0.0028,0.4697,1250,1250,30,31.8435,0.0833,0.0023,24,0.5737,27,42,20,0.0015,36,0.0057,0.0007
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1254315629-032.SATISFIABLE.cnf,1,9.6962,0.0875,0.0875,0.0875,9.5428,0.0875,13,17,14,10,13.6288,0.0111,13.7172,10,17,0.0772,0.6709,80,80,4371,4403.4,0.1967,0.0001,4310,0.752,4356,4532,4310,0,4448,0.0965,0.0057
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,57.0907,0.005,0.005,0.005,45.2045,0.005,191,205,190.5,176,192.133,0.0165,190.886,179,207,0.0036,0.4766,1000,1000,42,43.7778,0.0786,0.0023,33,0.5693,37,55,27,0.0015,49,0.0068,0.0009
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1841979702-078.cnf,1,13.6083,0.0082,0.0082,0.0108,11.4378,0.0081,82,91,82,74,82.3442,0.016,82.432,74,91,0.0031,0.3357,380,371,3985,3981.4286,0.082,0.074,3855,0.6093,3902,4111,3855,0.0451,4052,0.0168,0.0041
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1096972624-15.cnf,1,16.6289,0.0389,0.0389,0.0389,16.8081,0.0389,30,36,29,24,30.0164,0.0117,29.5014,24,35,0.0355,0.6312,180,180,4253,4145,0.1477,0.0001,3963,0.7233,3975,4389,3963,0.0001,4389,0.0429,0.0025
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf,1,6.5527,0.1556,0.1556,0.1556,5.8238,0.1556,8,11,8,6,8.0578,0.011,8.1123,6,11,0.1421,0.7121,45,45,4591,4601.6,0.2397,0.0001,4571,0.7776,4572,4659,4571,0,4615,0.1688,0.0099
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S660110840-06.cnf,1,21.0297,0.0292,0.0292,0.0292,21.4714,0.0292,40,46,39,34,39.8238,0.0117,39.8003,34,47,0.0259,0.6239,240,240,233,274.4138,0.1383,0.0001,194,0.714,206,361,152,0.0001,255,0.0319,0.0019
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S856579407-15.cnf,1,245.781,0.0004,0.0004,0.0007,110.833,0.0004,1490.5,1514,1487.5,1454,1489.17,0.0009,1442.66,1453,1516,0.0001,0.2478,7000,6833,26,29.1818,0.1833,0.0807,20,0.3505,22,49,16,0.0477,33,0.0012,0.0002
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1438185261-13.cnf,1,385.933,0.0003,0.0003,0.0006,164.174,0.0003,2130,2181,2117,2063,2129.17,0.0006,1980.27,2085,2141,0,0.2338,10000,9754,17,18.0683,0.2772,0.0786,12,0.3003,14,27,9,0.0467,21,0.0008,0.0002
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,9.4632,0.0455,0.0455,0.0455,8.553,0.0455,22,27,22,18,22.0055,0.0456,21.9795,18,27,0.038,0.5604,110,110,4268,4275.25,0.1597,0.0015,4198,0.716,4246,4393,4198,0.001,4313,0.0551,0.0082
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,17.7402,0.035,0.035,0.035,18.3636,0.035,33,39,33,27,33.1723,0.0117,33.1066,27,40,0.0313,0.6339,200,200,3668,3543.25,0.1504,0.0001,3182,0.7324,3576,3747,3182,0.0001,3747,0.0389,0.0021
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S879514135-06.cnf,1,19.6715,0.0318,0.0318,0.0318,19.7259,0.0318,36.5,43,36,30,36.7027,0.0117,36.2706,30,43,0.0283,0.6198,220,220,342,509.7368,0.1394,0.0001,234,0.7445,289,1659,224,0.0001,358,0.0359,0.002
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1773173258-010.cnf,1,505.2,0.0002,0.0002,0.0003,539,0.0002,3822,3876,3825,3786,3480.82,0.0004,3833.4,3787,3863,0,0.2298,18000,17562,9,9.1228,0.012,0.0788,6,0.2691,7,14,4,0.0468,11,0.0005,0.0001
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S787287513-16.cnf,1,21.0451,0.0292,0.0292,0.0292,21.5185,0.0292,40,46,40,34,39.7735,0.0117,39.7143,33,46,0.0258,0.6266,240,240,219,266.9118,0.1261,0.0001,197,0.7214,203,296,178,0.0001,263,0.0329,0.0018
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,1882,0.0001,0.0001,0.0001,3371.75,0.0001,10572.5,10573,10758,10758,7933.5,0.0001,10758,0,10758,0,0.2255,50000,48787,2,2.8475,0,0.0795,1,0.2442,1,5,0,0.047,4,0.0002,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,7.7588,0.1167,0.1167,0.1167,7.3408,0.1167,10,13,10,8,10.492,0.011,10.4926,8,13,0.1056,0.6894,60,60,4520,4506.5,0.2164,0.0001,4432,0.7643,4472,4609,4432,0,4521,0.13,0.0079
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1939769766-11-SAT.cnf,1,29.3171,0.0021,0.0021,0.0056,24.3527,0.0014,310,326,310,293,309.464,0.0041,309.941,293,327,0.0002,0.2531,1665,1441,2238,2144.625,0.0433,0.1444,1518,0.4711,1937,2672,1518,0.0846,2515,0.0061,0.001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,26.1278,0.0233,0.0233,0.0233,26.016,0.0233,50,57,50,42,49.9315,0.0117,49.8564,43,58,0.0209,0.6113,300,300,129,133.8696,0.1271,0.0001,107,0.7063,113,165,86,0.0001,139,0.0266,0.0015
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S251010207-06.cnf,1,120.183,0.0008,0.0008,0.0015,75.6941,0.0008,854,878,848.5,827,854.953,0.0016,841.963,829,879,0.0001,0.2551,4000,3911,55,62.2772,0.1144,0.0787,45,0.3656,50,83,39,0.0474,66,0.002,0.0004
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S108421787-03.SAT.shuffled.cnf,1,7.4735,0.1273,0.1273,0.1273,6.9172,0.1273,10,12,10,7,9.6533,0.011,9.6597,7,12,0.1175,0.6968,55,55,4522,4526.6667,0.2233,0.0001,4477,0.77,4512,4590,4477,0,4541,0.1377,0.008
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,8.472,0.1077,0.1077,0.1077,7.8891,0.1077,11,15,11,8,11.3128,0.0111,11.2501,8,14,0.0961,0.6852,65,65,4422,4455.1667,0.2113,0.0001,4399,0.7666,4411,4597,4399,0,4489,0.1156,0.0064
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1109841921-18.SAT.shuffled.cnf,1,10.6689,0.0385,0.0385,0.0385,9.6843,0.0385,26,31,26,21,25.9816,0.0449,25.9026,21,31,0.0285,0.5499,130,130,4180,4218.7143,0.1508,0.0015,4127,0.697,4165,4362,4127,0.0009,4339,0.0462,0.0071
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1629487320-053.cnf,1,168.686,0.0005,0.0005,0.001,102.492,0.0005,1283,1310,1268,1247,1280.98,0.001,1274.76,1247,1312,0,0.2485,6000,5858,33,34.4353,0.018,0.0791,23,0.3323,27,49,18,0.0473,39,0.0017,0.0003
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1048138627-064.cnf,1,19.8249,0.0058,0.0058,0.0078,16.0176,0.0058,114,124,114,104,114.325,0.0114,114.086,104,124,0.0009,0.3122,520,515,3924,3899.375,0.072,0.0762,3763,0.57,3847,4020,3763,0.0428,3980,0.0127,0.0029
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S803029538-050.cnf,1,9.4127,0.0933,0.0933,0.0933,9.0763,0.0933,13,16,13,10,12.9847,0.0111,12.9186,10,16,0.0834,0.6748,75,75,4443,4439.4,0.2035,0.0001,4328,0.7554,4373,4565,4328,0,4488,0.1056,0.0062
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1172889356-05.cnf,1,1236.17,0.0002,0.0002,0.0004,396.071,0.0002,4024.5,4090,4000.5,0,4030.79,0.0003,3344.83,3965,4021,0,0.2191,19000,18510,7,8.0409,0.4901,0.0789,4,0.2838,6,13,3,0.0471,10,0.0005,0.0001
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,42.1574,0.0009,0.0009,0.0033,38.2228,0.0006,694,723,699,673,695.918,0.0018,695.777,670,724,0.0001,0.2234,4500,3321,412,457.7813,0.0765,0.1721,374,0.467,396,612,354,0.1077,457,0.0034,0.0004
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1462223811-042.SATISFIABLE.cnf,1,12.5822,0.0077,0.0077,0.0102,10.6811,0.0076,88,97,87,79,87.6604,0.0151,87.4518,79,97,0.0029,0.3319,400,393,3940,3928.25,0.0814,0.077,3812,0.6469,3904,4034,3812,0.0482,3975,0.0171,0.0038
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S219795104-099.cnf,1,321.111,0.0003,0.0003,0.0005,192.941,0.0003,2558,2610,2567,2543,2560.24,0.0005,2571.44,2492,2611,0,0.2413,12000,11704,13,14.2405,0.0107,0.08,9,0.3226,10,22,6,0.0472,16,0.0007,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,14.2537,0.0068,0.0068,0.0112,11.9147,0.0067,99,109,100,91,99.4716,0.0134,99.7268,90,109,0.0026,0.3248,460,447,3898,3900.5,0.0755,0.0771,3758,0.5784,3870,4056,3758,0.0464,3976,0.0149,0.0032
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S84716411-095.cnf,1,18.3371,0.0058,0.0058,0.0095,14.5846,0.0057,117,126,117,106,116.805,0.0114,116.606,107,127,0.0022,0.3266,540,527,3847,3835,0.0719,0.0751,3666,0.5515,3756,4031,3666,0.0436,3965,0.0114,0.003
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,17.2005,0.0063,0.0063,0.0104,13.8237,0.0062,107,117,107,97,106.895,0.0126,106.722,97,117,0.0024,0.3213,500,483,3887,3874.25,0.0741,0.0756,3755,0.5521,3818,4005,3755,0.0426,3987,0.0137,0.003
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,18.0162,0.0057,0.0057,0.0093,14.4487,0.0056,118,129,118,108,118.111,0.0111,118.38,108,129,0.0022,0.3124,550,536,3804,3829.7143,0.0667,0.0753,3696,0.5448,3717,3996,3696,0.0433,3976,0.0108,0.0028
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1002348653-090.cnf,1,14.986,0.0064,0.0064,0.0085,12.5443,0.0063,105,115,105,96,105.318,0.0125,105.503,96,115,0.001,0.3195,480,473,3842,3880.7143,0.0738,0.0748,3775,0.5616,3801,4039,3775,0.0473,4016,0.0143,0.0031
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1592669696-022.SATISFIABLE.cnf,1,14.0777,0.0286,0.0286,0.0286,12.7613,0.0286,35,41,34,29,34.6595,0.0426,34.5303,29,40,0.0196,0.5331,175,175,4045,4083.75,0.1312,0.0014,3973,0.6917,4038,4258,3973,0.001,4237,0.0346,0.0053
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1788451776-008.cnf,1,50.361,0.0056,0.0056,0.0056,40.1389,0.0056,174,186,172,159,173.025,0.0179,171.73,158,186,0.0038,0.4781,900,900,49,50,0.0774,0.0023,38,0.5864,42,64,31,0.0015,54,0.0072,0.001
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1988754311-026.cnf,1,9.2033,0.0933,0.0933,0.0933,8.7875,0.0933,13,16,13,10,12.939,0.0111,12.9935,10,16,0.0869,0.6751,75,75,4434,4468,0.1998,0.0001,4416,0.7542,4428,4531,4416,0,4531,0.1001,0.0058
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S787972994-025.cnf,1,15.8352,0.007,0.007,0.0116,13.0731,0.0069,96,105,96,87,96.0299,0.0138,95.9545,87,105,0.0027,0.3238,440,432,3883,3877.8571,0.0742,0.0746,3798,0.5582,3808,3995,3798,0.044,3934,0.014,0.0035
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S2070759512-014.cnf,1,302.545,0.0003,0.0003,0.0005,204.85,0.0003,2554.5,2605,2566,2529,2560.55,0.0005,2560.18,2522,2597,0,0.2365,12000,11714,13,14.2315,0.0173,0.0793,9,0.2942,10,21,6,0.0476,16,0.0007,0.0001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,33.2632,0.0175,0.0175,0.0175,33.5492,0.0175,67,76,67,57,67.0697,0.0117,66.4365,58,75,0.0156,0.6058,400,400,78,81.093,0.1143,0.0001,62,0.7099,68,101,53,0.0001,87,0.0195,0.0011
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S592525179-032.cnf,1,14.933,0.0437,0.0437,0.0437,15.483,0.0437,27,32,27,21,26.7907,0.0117,26.7389,22,32,0.0395,0.6374,160,160,4255,4178,0.1568,0.0001,4051,0.7388,4053,4353,4051,0.0001,4353,0.0476,0.0027
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1298436766-097-UNKNOWN.cnf,1,863.2,0.0002,0.0002,0.0003,412.455,0.0002,4277,4366,4242,0,4287.91,0.0003,3414.6,4235,4287,0,0.2291,20000,19534,7,7.9932,0.5591,0.0787,4,0.267,5,13,3,0.0472,10,0.0004,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,11.7446,0.0333,0.0333,0.0333,10.5262,0.0333,30,35,30,24,29.8649,0.0439,29.8837,25,35,0.0272,0.5444,150,150,4111,4146.375,0.1433,0.0016,4057,0.6896,4067,4390,4057,0.0011,4284,0.0401,0.0063
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1638354370-16.cnf,1,39.157,0.0071,0.0071,0.0071,32.1187,0.0071,134,147,134,122,134.425,0.0218,133.991,123,147,0.005,0.4879,700,700,70,72.9906,0.079,0.0023,55,0.6153,61,89,48,0.0015,83,0.0092,0.0013
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1159448555-06.SAT.shuffled.cnf,1,22.5682,0.0048,0.0048,0.0079,17.943,0.0047,141,152,141,129,140.556,0.0095,140.753,129,152,0.0015,0.3065,650,633,3782,3786.125,0.0617,0.072,3674,0.5086,3762,3974,3674,0.0425,3815,0.0109,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,7.8736,0.1167,0.1167,0.1167,7.39,0.1167,10,13,10,8,10.5091,0.011,10.4709,8,13,0.109,0.6895,60,60,4505,4512.5,0.2201,0.0001,4460,0.7768,4478,4612,4460,0.0001,4530,0.1275,0.0072
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S180439591-093.cnf,1,14.1875,0.0075,0.0075,0.0123,11.8521,0.0074,90,99,90,81,90.1712,0.0148,90.1409,81,99,0.0028,0.3275,420,406,3928,3907.8571,0.0787,0.0712,3778,0.5861,3850,3997,3778,0.0429,3968,0.0158,0.0036
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1103412232-098-UNKNOWN.cnf,1,65.7331,0.004,0.004,0.004,52.1486,0.004,241,254,239.5,224,239.358,0.0137,240.242,219,258,0.0026,0.4684,1250,1250,30,31.8,0.054,0.0023,24,0.5625,26,45,21,0.0015,34,0.0054,0.0007
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,21.7826,0.028,0.028,0.028,22.5785,0.028,41,48,41,34,41.0862,0.0117,41.087,34,47,0.025,0.6192,250,250,198,217.4167,0.1337,0.0001,162,0.7074,177,236,158,0.0001,217,0.0312,0.0018
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,71.2857,0.004,0.004,0.004,54.2031,0.004,241,258,239.5,223,241.297,0.0137,239.149,224,257,0.0027,0.4706,1250,1250,31,32.2899,0.0787,0.0023,25,0.561,27,42,19,0.0015,36,0.0054,0.0007
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1736708510-089.cnf,1,9.341,0.0933,0.0933,0.0933,9.0196,0.0933,13,16,13,10,12.8755,0.0111,12.8912,10,16,0.0837,0.6733,75,75,4362,4416.8,0.2023,0.0001,4341,0.7576,4361,4556,4341,0,4464,0.1029,0.0062
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1615006153-07.SAT.shuffled.cnf,1,9.803,0.0417,0.0417,0.0417,8.8507,0.0417,24,29,24,19,24.041,0.0451,24.041,19,29,0.0317,0.5545,120,120,4193,4203.25,0.1562,0.0016,4095,0.6881,4165,4380,4095,0.0011,4294,0.0559,0.0079
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1794178048-059.cnf,1,8.7168,0.1,0.1,0.1,8.4193,0.1,12,15,12,9,12.0826,0.0111,12.1166,9,15,0.0928,0.6813,70,70,4410,4436.2,0.2093,0.0001,4345,0.7611,4395,4548,4345,0,4483,0.1072,0.0065
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,17.9711,0.035,0.035,0.035,18.2814,0.035,33,39,33,27,32.9007,0.0117,32.9814,27,39,0.0314,0.6266,200,200,3539,3507,0.1451,0.0001,2787,0.7336,3319,4003,2787,0.0001,3887,0.0385,0.0021
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S400088537-049.cnf,1,8.4999,0.1077,0.1077,0.1077,7.968,0.1077,11,14,11,8,11.2849,0.0111,11.367,8,14,0.1001,0.6838,65,65,4464,4482.8333,0.2123,0.0001,4435,0.7659,4455,4547,4435,0,4540,0.1179,0.0065
