@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf,1,2944,0.0044,2982,138,33.9146,20.0438,35.9109,36.0186,38.4498,38.4498,3746.7143,25.7183,0.02,33.7646,38.2768,700,0.0007,3640,3596,3596,3717,0.0061,0.0022,3942,679,149.55,150,3942,161,0.0045,0.0045,0.0074,138,149.938,162,150,0.0099,33.7646,0.2019,3895,0.0601,0.0089,0.0494,0.0603,0.3071,0.2306,0.0003,0.5054,0.2204,4.1121,0.0319,0.2778,0.2137,0.0311,0.6689,0.0244,0.0846,0.1644,0.0417,0.0003,0.0294,0.0702,0.3616,3.3579
SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1,21250,0.028,21250,35,47.0828,22.2811,49.0707,48.861,51.4703,60.7759,245.963,22.1548,0.0117,45.6698,50.4122,250,0.0117,181,169,138,214,0.0025,0.0018,296,250,41.1507,41,879,48,0.028,0.028,0.028,34,41.0289,47,41,0.0307,44.5967,0.2554,238,0.1361,0.0117,0.0654,0.1282,0.6218,0.0118,0.0249,0.7321,0.1887,2,0.5786,1.1867,0.1917,0.0601,0.0003,0.0001,0.0001,0.0002,0.0001,0.0011,0.0619,0.0001,0.4242,2.0601
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1,2543,0.0051,2556,118,30.6715,18.8289,32.104,31.0973,35.8885,35.8885,3828,24.2649,0.0204,29.2721,34.8876,600,0.0039,3729,3687,3687,3818,0.0063,0.0025,4026,585,129.111,129,4026,140,0.0052,0.0052,0.0068,119,128.982,140,129,0.0102,29.2721,0.2047,3898,0.0652,0.0103,0.0695,0.0675,0.3095,0.23,0.002,0.5622,0.2174,4.0034,0.0284,0.3066,0.2149,0.0349,0.3272,0.0242,0.0792,0.1456,0.0412,0.0004,0.0319,0.069,0.368,3.24
SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,20000,0.005,20000,177,52.8043,46.1079,56.3427,56.0606,63.5918,69.2857,44.4141,56.3932,0.0216,50.3556,58.9524,1000,0.0124,38,34,27,42,0.0017,0.0009,59,1000,189.751,191,99,204,0.005,0.005,0.005,175,191.776,206,192,0.0066,41.8077,0.2174,46,0.0892,0.0165,0.0911,0.0608,0.475,0.05,0.0036,0.5756,0.1479,3,0.2539,0.343,0.25,0.0271,0.013,0.001,0.0027,0.0047,0.0015,0.0003,0.0564,0.0023,0.596,2.9679
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.2838,6.3667,18.7653,18.8662,19.8559,19.8559,4408.8571,7.2961,0.0463,18.0614,18.9789,75,0.0451,4352,4322,4322,4409,0.0207,0.0124,4526,75,15.2243,15,4526,19,0.0667,0.0667,0.0667,12,15.2511,19,15,0.0802,18.0614,0.272,4450,0.1868,0.0462,0.0297,0.1868,0.5856,0.047,0.0457,0.7155,0.3136,2.2162,0.0147,1.3303,0.3428,0.0907,0.0092,0.0006,0.002,0.005,0.0009,0.0075,0.0926,0.0015,0.4254,2.8443
SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,30000,0.0033,30000,270,61.1304,61.9618,67.5144,67,78.913,103.3077,24.1927,80.5423,0.0147,56.8421,71.9091,1500,0.0086,20,18,15,23,0.0012,0.0006,32,1500,288.099,288,42,306,0.0033,0.0033,0.0033,268,288.557,305,290,0.0043,50.5,0.2321,28,0.0543,0.0117,0.1354,0.0477,0.4628,0.05,0.0024,0.5617,0.1523,3,0.2361,0.2606,0.1305,0.0239,0.0134,0.001,0.0027,0.0051,0.0015,0.0002,0.0218,0.0023,0.3536,3.0264
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf,1,1471,0.0088,1491,67,21.2002,12.0266,21.9459,21.3371,23.9008,23.9008,3988.8571,14.7335,0.0326,20.9629,23.4184,350,0.0068,3939,3926,3926,3975,0.0102,0.0045,4084,341,75.1422,75,4084,83,0.0089,0.0089,0.0147,67,75.2184,83,75,0.017,20.9629,0.2036,4063,0.0859,0.0173,0.0503,0.0853,0.3343,0.2318,0.0034,0.6274,0.2637,4,0.0142,0.4003,0.2534,0.0427,0.4117,0.028,0.0841,0.1561,0.0447,0.0014,0.0417,0.0733,0.3834,3.2404
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1295196126-061.UNKNOWN.cnf,1,1061,0.0122,1065,48,17.1792,8.351,17.8444,18.1321,18.6303,18.6303,4090.1429,10.1513,0.0537,17.0346,18.4219,250,0.0104,4065,4046,4046,4087,0.017,0.0062,4162,245,54.7378,55,4162,62,0.0124,0.0124,0.0204,48,54.6603,62,55,0.0283,17.0346,0.2049,4105,0.0995,0.0238,0.0332,0.0996,0.3622,0.2309,0.0057,0.716,0.3308,4,0.0086,0.4897,0.3077,0.0498,0.2928,0.0309,0.0855,0.1533,0.0465,0.0009,0.0482,0.0785,0.408,3.2874
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S313385224-076-UNKNOWN.cnf,1,83454,0.0002,84000,0,59.5833,371.125,72.0619,68,97.8,122.8,8.5196,1701.4,0.001,51,85,20000,0,6,5,2,8,0.0003,0.0001,13,19525,4243.25,4262,19,4268,0.0002,0.0002,0.0003,4165,3413.6,4309,4245,0.0005,40.6667,1.1586,10,0.0089,0.0003,0.2408,0.5592,0.2357,0.234,0,0.2682,1.5661,5.3036,0.4218,0.1109,0.1101,0.6727,0.6787,0.0288,0.0927,0.1751,0.048,0,0.0075,0.0793,0.2883,3.3627
SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,40000,0.0025,40000,366,67.3182,80.3294,74.9631,73.7333,89.8,105.0909,17.3279,114.273,0.0119,60.381,81.5294,2000,0.0067,14,12,9,17,0.0008,0.0005,24,2000,382.659,382,35,402,0.0025,0.0025,0.0025,365,379.273,403,382,0.0034,54.0909,0.2261,19,0.0374,0.0091,0.1476,0.1001,0.4588,0.05,0.0018,0.5487,0.9066,3,0.265,0.2312,0.1256,0.0932,0.0139,0.001,0.0027,0.005,0.0015,0.0002,0.0167,0.0023,0.3698,3.02
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,2333,0.0056,2343,111,28.8143,13.128,30.6014,29.2537,34.6178,34.6178,3834.4286,15.6901,0.0244,28.0219,34.216,550,0.0034,3752,3745,3745,3834,0.006,0.0027,3933,540,120.659,121,3933,131,0.0056,0.0056,0.0093,110,120.778,131,121,0.0124,28.0219,0.2135,3931,0.0666,0.0111,0.0811,0.0698,0.3179,0.2315,0.0017,0.5884,0.3629,4,0.0194,0.3241,0.2671,0.0532,0.3433,0.0292,0.0965,0.1867,0.0498,0,0.0312,0.0806,0.3699,3.3015
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,2130,0.05,2130,16,23.0862,8.3003,23.5681,23.3584,24.8474,24.8474,4299.4286,9.1793,0.0465,23.0009,24.1271,100,0.0437,4258,4213,4213,4285,0.0131,0.0089,4424,100,19.9753,20,4424,24,0.05,0.05,0.05,16,20.0608,24,20,0.0592,23.0009,0.2617,4334,0.1681,0.0458,0.0266,0.1664,0.5636,0.0469,0.0366,0.7169,0.2902,2.6768,0.0143,1.1963,0.293,0.0818,0.0091,0.0007,0.0017,0.003,0.0009,0.0042,0.0796,0.0014,0.4203,2.739
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,2329,0.0056,2343,107,29.1189,17.4909,30.303,29.5715,34.6534,34.6534,3851.5714,21.4891,0.0279,27.325,32.2778,550,0.0043,3790,3676,3676,3829,0.0064,0.0027,4054,535,117.501,117,4054,128,0.0057,0.0057,0.0093,107,117.552,128,117,0.0146,27.325,0.1984,3945,0.0675,0.0113,0.0735,0.0683,0.3122,0.2297,0.0021,0.5172,0.2294,4.0037,0.0287,0.3215,0.2135,0.0333,0.3368,0.0236,0.0857,0.168,0.0397,0.0004,0.0328,0.0722,0.3622,3.3489
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1,2964,0.0044,2982,140,34.0771,17.5043,35.7248,34.6768,39.6789,39.6789,3690.5714,22.0317,0.0199,32.6463,39.5295,700,0.0034,3586,3543,3543,3650,0.0061,0.0022,3924,681,150.671,150,3924,163,0.0045,0.0045,0.0073,139,151.49,163,151,0.0101,32.6463,0.2059,3836,0.0597,0.0089,0.0717,0.0616,0.3054,0.2298,0.0017,0.5215,0.27,4,0.0346,0.2802,0.2458,0.0318,0.4751,0.0259,0.0874,0.1634,0.0431,0,0.0298,0.074,0.3742,3.3354
SAT11/random/medium/unif-k7-r89-v60-c5340-S1720200795-004.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.571,7.4108,22.7185,22.7194,23.0478,23.0478,4513.8,7.8269,0.011,22.4522,22.8019,60,0.011,4471,4466,4466,4484,0.0094,0.0071,4604,60,10.4695,10,4604,13,0.1167,0.1167,0.1167,8,10.5036,14,10,0.1266,22.4522,0.3206,4544,0.2232,0.011,0.009,0.2195,0.6907,0.0112,0.1084,0.7658,0.2797,2,0.0117,1.8664,0.2795,0.106,0.0001,0,0.0001,0.0001,0,0.0047,0.1109,0.0001,0.4224,2.0594
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,166834,0.0001,168000,8467,75.25,1521.5,102.9991,94,159.3333,380,3.7416,1450,0.0005,58.3333,122,40000,0,2,1,1,3,0.0001,0,7,38972,8533,8532,14,8542,0.0001,0.0001,0.0001,8500,8467,8467,8467,0.0003,3,0,5,0.0034,0.0002,0.4798,0,0.2273,0.2336,0,0.2572,0,5.9459,0.6565,0.5372,0.7648,0,0.9496,0.0284,0.0931,0.1769,0.0476,0,0.0652,0.0796,1.2719,3.3654
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf,1,1690,0.0078,1704,76,24.3142,11.2115,24.9519,24.8235,27.0924,27.0924,3945.5714,13.6041,0.0325,22.107,26.8713,400,0.0059,3863,3851,3851,3880,0.0101,0.0039,4145,383,84.491,84,4145,93,0.008,0.008,0.0104,76,84.9884,94,85,0.0166,22.107,0.211,4086,0.0803,0.0158,0.0623,0.0802,0.3399,0.2266,0.003,0.6299,0.3243,4,0.0282,0.3849,0.3055,0.0394,0.3378,0.0273,0.0885,0.165,0.0463,0.0006,0.039,0.0754,0.3873,3.3287
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S797651048-056.UNKNOWN.cnf,1,1487,0.0086,1491,69,21.7804,11.5727,22.4803,22.2083,25.1957,25.1957,3960.8571,13.907,0.0323,20.8267,22.8178,350,0.0081,3912,3879,3879,3947,0.0094,0.0044,4114,347,76.9135,77,4114,85,0.0087,0.0087,0.0115,68,76.9038,85,77,0.0168,20.8267,0.2004,3974,0.0854,0.0169,0.0556,0.0846,0.3392,0.2334,0.004,0.5996,0.3251,4,0.0176,0.4089,0.2549,0.0435,0.3164,0.0286,0.0887,0.1667,0.0432,0,0.0402,0.0789,0.3962,3.2529
SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1,30000,0.0033,30000,269,59.1905,64.7059,65.672,65.7872,75.3929,93.8824,25.2957,86.11,0.0151,55.0645,72.1739,1500,0.0085,21,18,15,24,0.0011,0.0006,33,1500,287.566,288,47,307,0.0033,0.0033,0.0033,266,286.345,307,288,0.0044,46.1333,0.2182,29,0.0518,0.0117,0.1265,0.0863,0.4669,0.05,0.0024,0.5684,0.7211,3,0.2555,0.2922,0.2236,0.0744,0.0123,0.001,0.0027,0.0051,0.0014,0.0002,0.0269,0.0023,0.7142,3.0003
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1565617179-002.UNKNOWN.cnf,1,2960,0.0044,2982,138,33.4143,20.352,35.3137,34.3028,38.5529,38.5529,3689.4286,25.8958,0.023,33.4007,38.3474,700,0.0034,3615,3580,3580,3683,0.0057,0.0023,3829,678,148.786,149,3829,161,0.0045,0.0045,0.0074,137,149.234,161,149,0.0108,33.4007,0.2103,3748,0.068,0.009,0.0594,0.0642,0.3029,0.2291,0.0017,0.5179,0.2295,4,0.0207,0.2854,0.2224,0.0324,0.345,0.026,0.0895,0.1716,0.0453,0,0.0312,0.0773,0.398,3.3883
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,2114,0.0062,2130,97,27.374,14.0873,28.7976,27.4935,32.6704,32.6704,3887.5714,17.1815,0.0265,25.7134,32.0406,500,0.0047,3818,3755,3755,3887,0.0085,0.003,4005,483,106.912,107,4005,116,0.0063,0.0063,0.0104,97,107.254,117,107,0.0137,25.7134,0.2009,3987,0.0735,0.0126,0.0838,0.0703,0.3219,0.2285,0.0024,0.5975,0.2692,4,0.0213,0.3446,0.4589,0.0354,0.5382,0.0273,0.0889,0.1669,0.0426,0,0.0397,0.0756,0.3604,3.323
SAT11/random/large/unif-k7-r85-v250-c21250-S977260632-016-UNKNOWN.cnf,1,21250,0.028,21250,35,48.3456,22.3092,49.3686,49.2798,51.9,58.624,246.7857,21.7877,0.0117,47.1389,49.7566,250,0.0117,192,181,159,211,0.0026,0.0017,343,250,41.2701,41,782,48,0.028,0.028,0.028,34,41.6383,49,41,0.0311,45.3169,0.251,270,0.1424,0.0117,0.0497,0.1244,0.6208,0.0118,0.0248,0.7281,0.1746,2,0.486,1.1964,0.2062,0.0535,0.0003,0.0001,0.0001,0.0002,0.0001,0.0011,0.065,0.0001,0.4369,2.1729
SAT11/random/medium/unif-k7-r89-v90-c8010-S1458811765-091.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.1107,10.4899,31.3407,31.5792,32.0388,32.0388,4370,10.596,0.0111,30.6339,32.0388,90,0.0111,4327,4307,4307,4392,0.0062,0.0047,4454,90,15.3204,15,4454,19,0.0778,0.0778,0.0778,12,15.377,19,15,0.0844,30.6339,0.298,4454,0.1923,0.0111,0.0167,0.1883,0.6634,0.0112,0.0705,0.7738,0.2393,2,0.0132,1.694,0.2534,0.0892,0.0002,0,0.0001,0.0001,0,0.0031,0.1201,0.0001,0.4194,2.1162
SAT11/random/medium/unif-k7-r89-v90-c8010-S423984545-074.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.017,10.5721,30.9765,31.3231,31.4092,31.4092,4391.75,10.5939,0.0111,30.1569,31.4092,90,0.0111,4328,4292,4292,4406,0.0074,0.0052,4541,90,15.3338,15,4541,19,0.0778,0.0778,0.0778,12,15.3595,19,15,0.084,30.1569,0.2862,4541,0.1883,0.0111,0.016,0.1898,0.6645,0.0112,0.0694,0.7464,0.2438,2,0.0217,1.6918,0.25,0.0914,0.0002,0,0.0001,0.0001,0,0.0035,0.0895,0.0001,0.4042,2.1064
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,2328,0.0056,2343,108,27.6306,13.8397,29.9457,29.2033,34.0454,34.0454,3807.2857,16.7774,0.0288,26.886,32.4933,550,0.0043,3734,3701,3701,3787,0.0082,0.0027,3945,536,118.447,118,3945,129,0.0057,0.0057,0.0093,108,118.087,128,118,0.0142,26.886,0.2122,3917,0.0664,0.0113,0.0798,0.066,0.3191,0.2302,0.0021,0.5495,0.3031,4,0.0224,0.3219,0.2667,0.0347,0.3776,0.0278,0.0944,0.1806,0.0485,0.0004,0.0322,0.0795,0.3659,3.341
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,2130,0.05,2130,16,22.9014,8.1858,23.3902,23.2037,24.2407,24.2407,4311,9.0652,0.0465,22.8858,24.122,100,0.0437,4282,4262,4262,4316,0.0141,0.0091,4354,100,20.0902,20,4354,24,0.05,0.05,0.05,16,20.0553,24,20,0.0615,22.8858,0.2605,4346,0.1665,0.0459,0.0221,0.1685,0.5661,0.0469,0.0418,0.7199,0.2893,2.697,0.0074,1.1902,0.2968,0.0807,0.005,0.0006,0.0017,0.0032,0.0009,0.0038,0.0797,0.0015,0.4322,2.7928
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S436871389-051.SATISFIABLE.cnf,1,2662,0.04,2662,20,27.0441,9.1173,27.7354,27.627,29.5831,29.5831,4223.1429,10.3031,0.0466,26.562,28.252,125,0.0417,4169,4164,4164,4195,0.0128,0.0078,4326,125,24.9543,25,4326,30,0.04,0.04,0.04,20,24.9746,30,25,0.0492,26.562,0.2498,4315,0.159,0.045,0.0335,0.1549,0.5548,0.047,0.0297,0.7042,0.287,2.9758,0.0151,1.0802,0.3021,0.0736,0.0082,0.0007,0.0018,0.0031,0.001,0.0034,0.0728,0.0015,0.4304,2.9607
SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.5287,9.6618,28.6242,28.6082,28.8933,28.8933,4397.4,9.8712,0.0111,28.3392,28.7514,80,0.0111,4360,4316,4316,4366,0.0074,0.0058,4555,80,13.6103,14,4555,17,0.0875,0.0875,0.0875,10,13.6199,17,13,0.1006,28.3392,0.2933,4390,0.1988,0.0111,0.0066,0.1969,0.6704,0.0112,0.0803,0.7546,0.2421,2,0.0187,1.7346,0.2411,0.0944,0.0001,0,0.0001,0.0001,0,0.0041,0.099,0.0001,0.4158,1.9184
SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.6499,7.242,22.7836,22.7725,23.1289,23.1289,4508,7.6448,0.011,22.4635,22.9035,60,0.011,4461,4421,4421,4529,0.0109,0.0078,4594,60,10.5415,10,4594,14,0.1167,0.1167,0.1167,8,10.5359,14,10,0.1281,22.4635,0.3277,4535,0.2161,0.011,0.0099,0.2193,0.6928,0.0112,0.1079,0.7674,0.2821,2,0.0134,1.8555,0.2988,0.1051,0.0001,0,0.0001,0.0001,0.0001,0.0054,0.1076,0.0001,0.425,2.0014
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1836400953-011.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.5654,11.4302,31.42,31.3919,33.2484,33.2484,4175.5714,12.542,0.0463,29.7025,32.0484,150,0.0407,4103,4098,4098,4122,0.01,0.0062,4335,150,29.7213,30,4335,35,0.0333,0.0333,0.0333,24,29.6559,35,30,0.0429,29.7025,0.2425,4280,0.1428,0.0438,0.0335,0.1418,0.5409,0.0469,0.0254,0.6899,0.2532,3,0.0209,0.9982,0.252,0.0711,0.0068,0.0007,0.0018,0.0032,0.001,0.0031,0.0662,0.0016,0.4275,2.8975
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1,83408,0.0002,84000,0,57.8889,508,68.3166,67.3333,85.4,107,8.6495,1993.2,0.0008,51.25,77,20000,0,6,5,3,8,0.0002,0.0001,14,19487,4279.5,4288.5,23,4320,0.0002,0.0002,0.0003,4188,3384.6,4244,4205,0.0004,38.1111,1.3249,10,0.0126,0.0003,0.2008,0.5591,0.2314,0.2336,0,0.2676,1.7088,5.3551,0.4236,0.2566,0.7831,1.0399,0.869,0.0283,0.0932,0.1762,0.0482,0,0.0432,0.0799,1.7273,3.3725
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1,41704,0.0003,42000,2086,48.3,211.05,54.5401,52.8276,66.6667,86.4,18.9138,247.647,0.0018,42.6667,61,10000,0,14,11,9,18,0.0005,0.0002,29,9738,2027.3,2129,42,2170,0.0003,0.0003,0.0005,2076,2120.29,2153,2119,0.0008,31.125,0.1978,22,0.2358,0.0006,0.18,0.0147,0.2385,0.2335,0,0.2896,0.1334,5.1082,0.3514,0.1698,1.517,0.009,0.8861,0.028,0.0937,0.1774,0.0482,0,0.1593,0.0805,2.9073,3.3756
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,2544,0.0051,2556,119,31.0642,15.5496,32.055,32.1982,34.9217,34.9217,3819.2857,19.4681,0.0236,30.0062,32.326,600,0.0039,3755,3630,3630,3802,0.0059,0.0025,4008,587,129.967,130,4008,141,0.0052,0.0052,0.0068,119,129.78,141,130,0.0126,30.0062,0.215,3911,0.0657,0.0103,0.0437,0.0685,0.3104,0.2307,0.002,0.5347,0.4516,4,0.029,0.2993,0.2682,0.0401,0.299,0.0263,0.086,0.1657,0.0421,0.0004,0.0322,0.077,0.3494,3.316
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1116496771-020.SATISFIABLE.cnf,1,3195,0.0333,3195,24,30.5198,11.5634,31.7705,31.4145,34.347,34.347,4174.5714,12.68,0.046,30.1514,32.8145,150,0.0401,4094,4089,4089,4136,0.011,0.006,4389,150,29.7261,30,4389,35,0.0333,0.0333,0.0333,24,29.7138,35,30,0.0404,30.1514,0.2371,4243,0.1431,0.0438,0.0415,0.1427,0.5399,0.0469,0.0254,0.6833,0.247,3,0.0238,0.9956,0.255,0.0666,0.007,0.0005,0.0018,0.0037,0.0009,0.0034,0.0682,0.0014,0.4384,2.8468
SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.8044,7.4636,22.9208,22.8186,23.4932,23.4932,4506.2,7.9314,0.011,22.4852,23.0027,60,0.011,4478,4464,4464,4487,0.0109,0.0073,4603,60,10.4431,10,4603,13,0.1167,0.1167,0.1167,8,10.4415,13,10,0.1264,22.4852,0.3195,4499,0.2183,0.011,0.0144,0.2165,0.6896,0.0112,0.1069,0.7692,0.2706,2,0.011,1.8731,0.2833,0.1076,0.0001,0,0.0001,0.0001,0,0.0041,0.1101,0.0001,0.4284,1.9977
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,208528,0.0001,210000,10567,72.8,1790.33,99.8759,93.3333,156,255,2.7033,2075,0.0004,59.6,118,50000,0,1,1,1,2,0.0001,0,5,48710,10650.3,10658,8,10658,0.0001,0.0001,0.0001,10614,10567,10567,10567,0.0002,6,0,4,0.0031,0.0001,0.3989,0,0.2276,0.2336,0,0.2521,0,6,0.6265,0.4779,0.4482,0,0.7992,0.0282,0.0927,0.1751,0.0477,0,0.0349,0.0798,0.8561,3.3734
SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.7422,7.3822,22.8636,22.8706,23.274,23.274,4521.4,7.8043,0.011,22.5229,22.9084,60,0.011,4485,4472,4472,4520,0.011,0.0079,4609,60,10.4559,10,4609,13,0.1167,0.1167,0.1167,8,10.5195,14,10,0.13,22.5229,0.3202,4521,0.2157,0.011,0.0107,0.2205,0.689,0.0112,0.1056,0.7615,0.2731,2,0.0106,1.8712,0.2846,0.1057,0.0002,0,0.0001,0.0001,0,0.0043,0.1089,0.0001,0.431,1.9589
SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1,17000,0.035,17000,28,56.7825,18.0451,56.914,56.7964,57.9055,57.9055,3774,17.9329,0.0117,56.1715,57.9055,200,0.0117,3719,3640,3640,3854,0.0031,0.0023,3883,200,33.3663,33,3883,39,0.035,0.035,0.035,28,33.3103,39,33,0.0386,56.1715,0.2578,3883,0.1371,0.0117,0.011,0.1367,0.6273,0.0118,0.0317,0.7141,0.2006,2,0.0263,1.2754,0.2054,0.0605,0.0002,0.0001,0.0001,0.0002,0.0001,0.0014,0.059,0.0001,0.4191,2.1732
