@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
normalized-jnh-205.xml.mzn_AND_NODATA,1,1,1,4.5
normalized-inithx-i-2-30.xml.mzn_AND_NODATA,1,1,1,21.672868
normalized-inithx-i-3-20.xml.mzn_AND_NODATA,1,1,1,22.494364
normalized-inithx-i-1-52.xml.mzn_AND_NODATA,1,1,1,21.65162
normalized-jnh-220.xml.mzn_AND_NODATA,1,1,1,4.5
normalized-inithx-i-3-30.xml.mzn_AND_NODATA,1,1,1,22.494364
normalized-inithx-i-2-25.xml.mzn_AND_NODATA,1,1,1,21.672868
normalized-jnh-209.xml.mzn_AND_NODATA,1,1,1,4.5
normalized-jnh-301.xml.mzn_AND_NODATA,1,1,1,5
normalized-inithx-i-3-28.xml.mzn_AND_NODATA,1,1,1,22.494364
normalized-jnh301_ext.xml.mzn_AND_NODATA,1,0.181818,0.333333,3.666667
normalized-inithx-i-1-51.xml.mzn_AND_NODATA,1,1,1,21.65162
normalized-jnh-204.xml.mzn_AND_NODATA,1,1,1,4.5
normalized-jnh-1.xml.mzn_AND_NODATA,1,1,1,4.75
normalized-inithx-i-2-29.xml.mzn_AND_NODATA,1,1,1,21.672868
normalized-js-taillard-15-100-0.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-100-2.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-100-3.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-haystacks-32.xml.mzn_AND_NODATA,1,1,1,1.356409
normalized-js-taillard-15-100-5.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-inithx-i-3-25.xml.mzn_AND_NODATA,1,1,1,22.494364
normalized-js-taillard-15-100-6.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-100-7.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-100-8.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-inithx-i-2-28.xml.mzn_AND_NODATA,1,1,1,21.672868
normalized-js-taillard-15-105-0.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-105-1.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-105-2.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-fischer-7-9-fair.xml.mzn_AND_NODATA,1,0.912313,0.841259,0.950028
normalized-js-taillard-15-105-3.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-105-6.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-100-4.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-105-8.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-95-1.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-105-4.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-105-9.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-95-2.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-95-4.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-95-3.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-jnh-212.xml.mzn_AND_NODATA,1,1,1,4.5
normalized-js-taillard-15-100-9.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-95-9.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-105-7.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-95-0.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-100-1.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-jnh-217.xml.mzn_AND_NODATA,1,1,1,4.5
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-95-6.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-fischer-9-7-fair.xml.mzn_AND_NODATA,1,0.912613,0.84186,0.950443
normalized-js-taillard-15-105-5.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-15-95-8.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-haystacks-33.xml.mzn_AND_NODATA,1,1,1,1.353408
normalized-fischer-6-11-fair.xml.mzn_AND_NODATA,1,0.912192,0.840987,0.949808
normalized-js-taillard-20-100-0.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-100-1.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-100-4.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-100-2.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-fischer-8-8-fair.xml.mzn_AND_NODATA,1,0.912535,0.841689,0.950253
normalized-fischer-11-6-fair.xml.mzn_AND_NODATA,1,0.912998,0.842577,0.950844
normalized-fischer-10-7-fair.xml.mzn_AND_NODATA,1,0.913116,0.842751,0.950698
normalized-js-taillard-20-100-7.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-frb45-21-3-mgd_ext.xml.mzn_AND_NODATA,1,0.02064,0.045455,46.246465
normalized-js-taillard-20-105-0.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-frb45-21-4-mgd_ext.xml.mzn_AND_NODATA,1,0.020522,0.045455,46.514141
normalized-js-taillard-20-100-8.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-105-1.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-100-9.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-15-100-2.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-geo50-20-d4-75-33_ext.xml.mzn_AND_NODATA,1,0.023628,0.047619,40.307619
normalized-frb45-21-5-mgd_ext.xml.mzn_AND_NODATA,1,0.020383,0.045455,46.831313
normalized-geo50-20-d4-75-11_ext.xml.mzn_AND_NODATA,1,0.022758,0.047619,41.848571
normalized-js-taillard-20-100-3.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-105-2.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-105-4.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-15-100-7.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-105-5.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-15-100-9.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-15-105-1.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-15-105-3.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-105-6.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-100-5.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-fischer-7-10-fair.xml.mzn_AND_NODATA,1,0.912609,0.841763,0.950081
normalized-js-taillard-15-95-7.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222
normalized-js-taillard-20-15-105-5.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-105-3.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-15-100-3.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-haystacks-34.xml.mzn_AND_NODATA,1,1,1,1.349212
normalized-frb45-21-2-mgd_ext.xml.mzn_AND_NODATA,1,0.020194,0.045455,47.268687
normalized-knights-100-25.xml.mzn_AND_NODATA,1,0.875,0.538462,1.846154
normalized-js-taillard-20-15-100-8.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-geo50-20-d4-75-13_ext.xml.mzn_AND_NODATA,1,0.022805,0.047619,41.761905
normalized-knights-10-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923
normalized-knights-12-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923
normalized-js-taillard-20-15-100-6.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-15-105-8.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-15-105-6.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-15-95-2.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-knights-15-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769
normalized-knights-20-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923
normalized-knights-25-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923
normalized-frb45-21-1-mgd_ext.xml.mzn_AND_NODATA,1,0.019764,0.045455,48.29697
normalized-js-taillard-20-15-105-9.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-15-100-1.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-knights-25-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769
normalized-knights-50-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923
normalized-js-taillard-20-105-8.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-15-95-3.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-knights-100-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769
normalized-knights-80-25.xml.mzn_AND_NODATA,1,0.875,0.538462,1.846154
normalized-js-taillard-20-15-95-0.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-knights-80-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769
normalized-la03x3-590.xml.mzn_AND_NODATA,1,0.967742,1,1.02649
normalized-js-taillard-20-15-95-8.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-105-7.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-15-95-1.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-100-6.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-15-105-7.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-knights-50-25.xml.mzn_AND_NODATA,1,0.875,0.538462,1.846154
normalized-langford-2-17.xml.mzn_AND_NODATA,1,1,1,17
normalized-js-taillard-20-15-95-5.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-langford-2-18.xml.mzn_AND_NODATA,1,1,1,18
normalized-js-taillard-20-15-95-6.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-langford-2-25.xml.mzn_AND_NODATA,1,1,1,25
normalized-knights-100-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923
normalized-js-taillard-20-15-105-0.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-js-taillard-20-15-100-5.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-la04x2-572.xml.mzn_AND_NODATA,1,0.952381,1,1.039604
normalized-la03x2-593.xml.mzn_AND_NODATA,1,0.952381,1,1.039604
normalized-langford-2-13.xml.mzn_AND_NODATA,1,1,1,13
normalized-langford-2-30.xml.mzn_AND_NODATA,1,1,1,30
normalized-knights-15-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923
normalized-langford-3-14.xml.mzn_AND_NODATA,1,1,1,21.166667
normalized-fischer-9-8-fair.xml.mzn_AND_NODATA,1,0.913072,0.842644,0.950522
normalized-knights-12-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769
normalized-langford-3-15.xml.mzn_AND_NODATA,1,1,1,22.666667
normalized-js-taillard-20-15-95-9.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-langford-2-21.xml.mzn_AND_NODATA,1,1,1,21
normalized-langford-3-18.xml.mzn_AND_NODATA,1,1,1,27.166667
normalized-js-taillard-20-15-95-7.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-knights-80-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923
normalized-langford-2-40.xml.mzn_AND_NODATA,1,1,1,40
normalized-langford-2-14.xml.mzn_AND_NODATA,1,1,1,14
normalized-knights-8-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923
normalized-langford-3-16.xml.mzn_AND_NODATA,1,1,1,24.166667
normalized-langford-3-20.xml.mzn_AND_NODATA,1,1,1,30.166667
normalized-geo50-20-d4-75-29_ext.xml.mzn_AND_NODATA,1,0.022932,0.047619,41.530476
normalized-js-taillard-20-15-100-4.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-fischer-8-9-fair.xml.mzn_AND_NODATA,1,0.9129,0.842309,0.950317
normalized-frb45-21-3_ext.xml.mzn_AND_NODATA,1,0.018945,0.045455,50.383838
normalized-langford-4-15.xml.mzn_AND_NODATA,1,1,1,30.25
normalized-langford-4-17.xml.mzn_AND_NODATA,1,1,1,34.25
normalized-knights-50-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769
normalized-js-taillard-20-15-95-4.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-langford-4-18.xml.mzn_AND_NODATA,1,1,1,36.25
normalized-langford-3-25.xml.mzn_AND_NODATA,1,1,1,37.666667
normalized-latinSquare-dg-10_all.xml.mzn_AND_NODATA,1,0,1,0.4
normalized-latinSquare-dg-12_all.xml.mzn_AND_NODATA,1,0,1,0.333333
normalized-langford-3-30.xml.mzn_AND_NODATA,1,1,1,45.166667
normalized-js-taillard-20-15-105-2.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-latinSquare-dg-8_all.xml.mzn_AND_NODATA,1,0,1,0.5
normalized-langford-4-14.xml.mzn_AND_NODATA,1,1,1,28.25
normalized-langford-4-20.xml.mzn_AND_NODATA,1,1,1,40.25
normalized-js-taillard-20-15-105-4.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667
normalized-langford-4-21.xml.mzn_AND_NODATA,1,1,1,42.25
normalized-knights-20-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769
normalized-js-taillard-20-95-1.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-geo50-20-d4-75-20_ext.xml.mzn_AND_NODATA,1,0.022171,0.047619,42.955238
normalized-latinSquare-dg-11_all.xml.mzn_AND_NODATA,1,0,1,0.363636
normalized-frb45-21-2_ext.xml.mzn_AND_NODATA,1,0.0188,0.045455,50.773737
normalized-js-taillard-20-95-7.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-langford-4-16.xml.mzn_AND_NODATA,1,1,1,32.25
normalized-latinSquare-dg-9_all.xml.mzn_AND_NODATA,1,0,1,0.444444
normalized-lei450-15a-08.xml.mzn_AND_NODATA,1,1,1,18.151111
normalized-lei450-15a-10.xml.mzn_AND_NODATA,1,1,1,18.151111
normalized-langford-3-21.xml.mzn_AND_NODATA,1,1,1,31.666667
normalized-lei450-15a-13.xml.mzn_AND_NODATA,1,1,1,18.151111
normalized-lei450-15a-15.xml.mzn_AND_NODATA,1,1,1,18.151111
normalized-langford-4-25.xml.mzn_AND_NODATA,1,1,1,50.25
normalized-js-taillard-20-95-3.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-frb45-21-4_ext.xml.mzn_AND_NODATA,1,0.018824,0.045455,50.709091
normalized-js-taillard-20-95-9.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-lei450-15b-13.xml.mzn_AND_NODATA,1,1,1,18.153333
normalized-js-taillard-20-105-9.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-lei450-15b-08.xml.mzn_AND_NODATA,1,1,1,18.153333
normalized-lei450-15b-15.xml.mzn_AND_NODATA,1,1,1,18.153333
normalized-lei450-15a-14.xml.mzn_AND_NODATA,1,1,1,18.151111
normalized-lei450-15a-12.xml.mzn_AND_NODATA,1,1,1,18.151111
normalized-geo50-20-d4-75-38_ext.xml.mzn_AND_NODATA,1,0.022784,0.047619,41.800952
normalized-langford-4-40.xml.mzn_AND_NODATA,1,1,1,80.25
normalized-lei450-15c-10.xml.mzn_AND_NODATA,1,1,1,37.066667
normalized-js-taillard-20-95-5.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-haystacks-35.xml.mzn_AND_NODATA,1,1,1,1.349678
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-js-taillard-20-95-2.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-lei450-15c-08.xml.mzn_AND_NODATA,1,1,1,37.066667
normalized-lei450-15b-10.xml.mzn_AND_NODATA,1,1,1,18.153333
normalized-js-taillard-20-95-6.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-lei450-15c-13.xml.mzn_AND_NODATA,1,1,1,37.066667
normalized-lei450-15c-14.xml.mzn_AND_NODATA,1,1,1,37.066667
normalized-lei450-15c-15.xml.mzn_AND_NODATA,1,1,1,37.066667
normalized-lei450-15d-10.xml.mzn_AND_NODATA,1,1,1,37.222222
normalized-geo50-20-d4-75-14_ext.xml.mzn_AND_NODATA,1,0.02191,0.047619,43.467619
normalized-lei450-25a-10.xml.mzn_AND_NODATA,1,1,1,18.355556
normalized-langford-3-13.xml.mzn_AND_NODATA,1,1,1,19.666667
normalized-js-taillard-20-95-0.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-langford-4-30.xml.mzn_AND_NODATA,1,1,1,60.25
normalized-fischer-11-7-fair.xml.mzn_AND_NODATA,1,0.913591,0.84359,0.950942
normalized-lei450-25b-10.xml.mzn_AND_NODATA,1,1,1,18.362222
normalized-lei450-15d-14.xml.mzn_AND_NODATA,1,1,1,37.222222
normalized-js-taillard-20-95-4.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725
normalized-lei450-15c-12.xml.mzn_AND_NODATA,1,1,1,37.066667
normalized-lei450-15b-12.xml.mzn_AND_NODATA,1,1,1,18.153333
normalized-lei450-25b-15.xml.mzn_AND_NODATA,1,1,1,18.362222
normalized-lei450-15d-08.xml.mzn_AND_NODATA,1,1,1,37.222222
normalized-lei450-25b-23.xml.mzn_AND_NODATA,1,1,1,18.362222
normalized-la04x3-570.xml.mzn_AND_NODATA,1,0.967742,1,1.02649
normalized-lemma-24-3.xml.mzn_AND_NODATA,1,0.673267,0.081081,1.364865
normalized-geo50-20-d4-75-43_ext.xml.mzn_AND_NODATA,1,0.022598,0.047619,42.144762
normalized-lei450-25a-22.xml.mzn_AND_NODATA,1,1,1,18.355556
normalized-lei450-25a-20.xml.mzn_AND_NODATA,1,1,1,18.355556
normalized-langford-2-50.xml.mzn_AND_NODATA,1,1,1,50
normalized-lei450-25b-20.xml.mzn_AND_NODATA,1,1,1,18.362222
normalized-magicSquare-12_glb.xml.mzn_AND_NODATA,1,0.962963,1,0.1875
normalized-lei450-25a-23.xml.mzn_AND_NODATA,1,1,1,18.355556
normalized-magicSquare-14_glb.xml.mzn_AND_NODATA,1,0.967742,1,0.158163
normalized-lemma-20-9-mod.xml.mzn_AND_NODATA,1,1,1,9.3
normalized-lei450-15d-12.xml.mzn_AND_NODATA,1,1,1,37.222222
normalized-geo50-20-d4-75-46_ext.xml.mzn_AND_NODATA,1,0.022606,0.047619,42.130476
normalized-frb45-21-1_ext.xml.mzn_AND_NODATA,1,0.01858,0.045455,51.374747
normalized-frb45-21-5_ext.xml.mzn_AND_NODATA,1,0.018809,0.045455,50.748485
normalized-magicSquare-16_glb.xml.mzn_AND_NODATA,1,0.971429,1,0.136719
normalized-lei450-25b-22.xml.mzn_AND_NODATA,1,1,1,18.362222
normalized-lei450-25b-24.xml.mzn_AND_NODATA,1,1,1,18.362222
normalized-magicSquare-17_glb.xml.mzn_AND_NODATA,1,0.972973,1,0.128028
normalized-lei450-25a-24.xml.mzn_AND_NODATA,1,1,1,18.355556
normalized-lei450-25c-24.xml.mzn_AND_NODATA,1,1,1,38.54
normalized-magicSquare-10_glb.xml.mzn_AND_NODATA,1,0.956522,1,0.23
normalized-magicSquare-20_glb.xml.mzn_AND_NODATA,1,0.976744,1,0.1075
normalized-langford-4-19.xml.mzn_AND_NODATA,1,1,1,38.25
normalized-magicSquare-9_glb.xml.mzn_AND_NODATA,1,0.952381,1,0.259259
normalized-lei450-15d-13.xml.mzn_AND_NODATA,1,1,1,37.222222
normalized-magicSquare-11_glb.xml.mzn_AND_NODATA,1,0.96,1,0.206612
normalized-magicSquare-18_glb.xml.mzn_AND_NODATA,1,0.974359,1,0.12037
normalized-lemma-66-4.xml.mzn_AND_NODATA,1,0.668966,0.03,1.45
normalized-fischer-10-8-fair.xml.mzn_AND_NODATA,1,0.913572,0.843528,0.950774
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,0.969697,1,0.146667
normalized-lei450-25d-23.xml.mzn_AND_NODATA,1,1,1,38.722222
normalized-lemma-67-4.xml.mzn_AND_NODATA,1,0.668896,0.029554,1.450816
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,1,1,38.54
normalized-magicSquare-8_glb.xml.mzn_AND_NODATA,1,0.947368,1,0.296875
normalized-magicSquare-7_glb.xml.mzn_AND_NODATA,1,0.941176,1,0.346939
normalized-miles1000-20.xml.mzn_AND_NODATA,1,1,1,25.125
normalized-lemma-50-9-mod.xml.mzn_AND_NODATA,1,1,1,24.32
normalized-lei450-25d-10.xml.mzn_AND_NODATA,1,1,1,38.722222
normalized-lei450-25c-10.xml.mzn_AND_NODATA,1,1,1,38.54
normalized-magicSquare-13_glb.xml.mzn_AND_NODATA,1,0.965517,1,0.171598
normalized-lemma-30-9-mod.xml.mzn_AND_NODATA,1,1,1,14.333333
normalized-lemma-100-9-mod.xml.mzn_AND_NODATA,1,1,1,49.33
normalized-lei450-25c-22.xml.mzn_AND_NODATA,1,1,1,38.54
normalized-miles1000-15.xml.mzn_AND_NODATA,1,1,1,25.125
normalized-lei450-25c-23.xml.mzn_AND_NODATA,1,1,1,38.54
normalized-lei450-25d-15.xml.mzn_AND_NODATA,1,1,1,38.722222
normalized-miles500-15.xml.mzn_AND_NODATA,1,1,1,9.140625
normalized-miles250-6.xml.mzn_AND_NODATA,1,1,1,3.023438
normalized-lei450-25d-25.xml.mzn_AND_NODATA,1,1,1,38.722222
normalized-magicSquare-19_glb.xml.mzn_AND_NODATA,1,0.97561,1,0.113573
normalized-miles1500-40.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-miles1500-50.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-lei450-25c-25.xml.mzn_AND_NODATA,1,1,1,38.54
normalized-miles1500-55.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-lei450-05a-05.xml.mzn_AND_NODATA,1,1,1,12.697778
normalized-miles1500-70.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-miles1500-71.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-miles1000-41.xml.mzn_AND_NODATA,1,1,1,25.125
normalized-miles1500-72.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-miles500-19.xml.mzn_AND_NODATA,1,1,1,9.140625
normalized-miles1000-25.xml.mzn_AND_NODATA,1,1,1,25.125
normalized-miles1500-10.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-miles250-7.xml.mzn_AND_NODATA,1,1,1,3.023438
normalized-miles1000-38.xml.mzn_AND_NODATA,1,1,1,25.125
normalized-miles750-15.xml.mzn_AND_NODATA,1,1,1,16.507813
normalized-lei450-15d-15.xml.mzn_AND_NODATA,1,1,1,37.222222
normalized-miles750-28.xml.mzn_AND_NODATA,1,1,1,16.507813
normalized-miles1000-10.xml.mzn_AND_NODATA,1,1,1,25.125
normalized-miles750-30.xml.mzn_AND_NODATA,1,1,1,16.507813
normalized-miles750-25.xml.mzn_AND_NODATA,1,1,1,16.507813
normalized-miles1500-20.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-mps-p0548.xml.mzn_AND_NODATA,1,1,1,0.284672
normalized-fischer-7-11-fair.xml.mzn_AND_NODATA,1,0.912853,0.842178,0.950125
normalized-mps-cracpb1.xml.mzn_AND_NODATA,1,1,1,0.375874
normalized-miles1500-60.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-miles1000-35.xml.mzn_AND_NODATA,1,1,1,25.125
normalized-miles750-10.xml.mzn_AND_NODATA,1,1,1,16.507813
normalized-langford-4-50.xml.mzn_AND_NODATA,1,1,1,100.25
normalized-miles750-20.xml.mzn_AND_NODATA,1,1,1,16.507813
normalized-miles1000-40.xml.mzn_AND_NODATA,1,1,1,25.125
normalized-miles1000-30.xml.mzn_AND_NODATA,1,1,1,25.125
normalized-mps-red-est.xml.mzn_AND_NODATA,1,1,1,0.047945
normalized-mps-red-afiro.xml.mzn_AND_NODATA,1,1,1,0.036458
normalized-mps-lp4l.xml.mzn_AND_NODATA,1,1,1,0.155617
normalized-miles750-29.xml.mzn_AND_NODATA,1,1,1,16.507813
normalized-mps-l152lav.xml.mzn_AND_NODATA,1,1,1,0.097034
normalized-mps-neos16.xml.mzn_AND_NODATA,1,1,1,1.94181
normalized-miles500-10.xml.mzn_AND_NODATA,1,1,1,9.140625
normalized-lei450-25d-24.xml.mzn_AND_NODATA,1,1,1,38.722222
normalized-geo50-20-d4-75-71_ext.xml.mzn_AND_NODATA,1,0.024333,0.047619,39.14
normalized-mps-red-egout.xml.mzn_AND_NODATA,1,1,1,0.082698
normalized-mknap-1-6.xml.mzn_AND_NODATA,1,1,1,0.12
normalized-mps-red-glass4.xml.mzn_AND_NODATA,1,1,1,0.560256
normalized-mps-red-markshare1.xml.mzn_AND_NODATA,1,1,1,0.052174
normalized-lei450-25d-22.xml.mzn_AND_NODATA,1,1,1,38.722222
normalized-miles1500-30.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-miles500-18.xml.mzn_AND_NODATA,1,1,1,9.140625
normalized-mps-red-adlittle.xml.mzn_AND_NODATA,1,1,1,0.024399
normalized-mps-red-markshare2.xml.mzn_AND_NODATA,1,1,1,0.051852
normalized-mps-red-gr4x6.xml.mzn_AND_NODATA,1,1,1,0.05914
normalized-mps-mod010.xml.mzn_AND_NODATA,1,1,1,0.109605
normalized-mps-red-bell4.xml.mzn_AND_NODATA,1,1,1,0.059619
normalized-mps-red-kb2.xml.mzn_AND_NODATA,1,1,1,0.062044
normalized-mps-red-flugpl.xml.mzn_AND_NODATA,1,1,1,0.132075
normalized-miles1500-65.xml.mzn_AND_NODATA,1,1,1,40.609375
normalized-langford-3-40.xml.mzn_AND_NODATA,1,1,1,60.166667
normalized-mps-red-mod013.xml.mzn_AND_NODATA,1,1,1,0.051075
normalized-mps-red-fiber.xml.mzn_AND_NODATA,1,1,1,0.270396
