@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC

@DATA
normalized-js-taillard-20-100-8.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-105-1.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-100-9.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-15-100-2.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-geo50-20-d4-75-33_ext.xml.mzn_AND_NODATA,1,0.023628,0.047619,40.307619,0.024809,0.952381
normalized-frb45-21-5-mgd_ext.xml.mzn_AND_NODATA,1,0.020383,0.045455,46.831313,0.021353,0.954545
normalized-geo50-20-d4-75-11_ext.xml.mzn_AND_NODATA,1,0.022758,0.047619,41.848571,0.023896,0.952381
normalized-js-taillard-20-100-3.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-105-2.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-105-4.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-15-100-7.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-105-5.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-15-100-9.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-15-105-1.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-15-105-3.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-105-6.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-100-5.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-fischer-7-10-fair.xml.mzn_AND_NODATA,1,0.912609,0.841763,0.950081,1.052542,0.158237
normalized-js-taillard-15-95-7.xml.mzn_AND_NODATA,1,0.680851,0.066667,1.462222,0.683891,0.933333
normalized-js-taillard-20-15-105-5.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-105-3.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-15-100-3.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-haystacks-34.xml.mzn_AND_NODATA,1,1,1,1.349212,0.741173,0
normalized-frb45-21-2-mgd_ext.xml.mzn_AND_NODATA,1,0.020194,0.045455,47.268687,0.021156,0.954545
normalized-knights-100-25.xml.mzn_AND_NODATA,1,0.875,0.538462,1.846154,0.541667,0.461538
normalized-js-taillard-20-15-100-8.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-geo50-20-d4-75-13_ext.xml.mzn_AND_NODATA,1,0.022805,0.047619,41.761905,0.023945,0.952381
normalized-knights-10-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538
normalized-knights-12-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538
normalized-js-taillard-20-15-100-6.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-15-105-8.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-15-105-6.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-15-95-2.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-knights-15-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538
normalized-knights-20-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538
normalized-knights-25-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538
normalized-frb45-21-1-mgd_ext.xml.mzn_AND_NODATA,1,0.019764,0.045455,48.29697,0.020705,0.954545
normalized-js-taillard-20-15-105-9.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-15-100-1.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-knights-25-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538
normalized-knights-50-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538
normalized-js-taillard-20-105-8.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-15-95-3.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-knights-100-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538
normalized-knights-80-25.xml.mzn_AND_NODATA,1,0.875,0.538462,1.846154,0.541667,0.461538
normalized-js-taillard-20-15-95-0.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-knights-80-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538
normalized-la03x3-590.xml.mzn_AND_NODATA,1,0.967742,1,1.02649,0.974194,0
normalized-js-taillard-20-15-95-8.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-105-7.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-15-95-1.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-100-6.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-15-105-7.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-knights-50-25.xml.mzn_AND_NODATA,1,0.875,0.538462,1.846154,0.541667,0.461538
normalized-langford-2-17.xml.mzn_AND_NODATA,1,1,1,17,0.058824,0
normalized-js-taillard-20-15-95-5.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-langford-2-18.xml.mzn_AND_NODATA,1,1,1,18,0.055556,0
normalized-js-taillard-20-15-95-6.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-langford-2-25.xml.mzn_AND_NODATA,1,1,1,25,0.04,0
normalized-knights-100-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538
normalized-js-taillard-20-15-105-0.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-js-taillard-20-15-100-5.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-la04x2-572.xml.mzn_AND_NODATA,1,0.952381,1,1.039604,0.961905,0
normalized-la03x2-593.xml.mzn_AND_NODATA,1,0.952381,1,1.039604,0.961905,0
normalized-langford-2-13.xml.mzn_AND_NODATA,1,1,1,13,0.076923,0
normalized-langford-2-30.xml.mzn_AND_NODATA,1,1,1,30,0.033333,0
normalized-knights-15-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538
normalized-langford-3-14.xml.mzn_AND_NODATA,1,1,1,21.166667,0.047244,0
normalized-fischer-9-8-fair.xml.mzn_AND_NODATA,1,0.913072,0.842644,0.950522,1.052054,0.157356
normalized-knights-12-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538
normalized-langford-3-15.xml.mzn_AND_NODATA,1,1,1,22.666667,0.044118,0
normalized-js-taillard-20-15-95-9.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-langford-2-21.xml.mzn_AND_NODATA,1,1,1,21,0.047619,0
normalized-langford-3-18.xml.mzn_AND_NODATA,1,1,1,27.166667,0.03681,0
normalized-js-taillard-20-15-95-7.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-knights-80-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538
normalized-langford-2-40.xml.mzn_AND_NODATA,1,1,1,40,0.025,0
normalized-langford-2-14.xml.mzn_AND_NODATA,1,1,1,14,0.071429,0
normalized-knights-8-5.xml.mzn_AND_NODATA,1,0.785714,0.538462,1.076923,0.928571,0.461538
normalized-langford-3-16.xml.mzn_AND_NODATA,1,1,1,24.166667,0.041379,0
normalized-langford-3-20.xml.mzn_AND_NODATA,1,1,1,30.166667,0.033149,0
normalized-geo50-20-d4-75-29_ext.xml.mzn_AND_NODATA,1,0.022932,0.047619,41.530476,0.024079,0.952381
normalized-js-taillard-20-15-100-4.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-fischer-8-9-fair.xml.mzn_AND_NODATA,1,0.9129,0.842309,0.950317,1.052281,0.157691
normalized-frb45-21-3_ext.xml.mzn_AND_NODATA,1,0.018945,0.045455,50.383838,0.019848,0.954545
normalized-langford-4-15.xml.mzn_AND_NODATA,1,1,1,30.25,0.033058,0
normalized-langford-4-17.xml.mzn_AND_NODATA,1,1,1,34.25,0.029197,0
normalized-knights-50-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538
normalized-js-taillard-20-15-95-4.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-langford-4-18.xml.mzn_AND_NODATA,1,1,1,36.25,0.027586,0
normalized-langford-3-25.xml.mzn_AND_NODATA,1,1,1,37.666667,0.026549,0
normalized-latinSquare-dg-10_all.xml.mzn_AND_NODATA,1,0,1,0.4,2.5,0
normalized-latinSquare-dg-12_all.xml.mzn_AND_NODATA,1,0,1,0.333333,3,0
normalized-langford-3-30.xml.mzn_AND_NODATA,1,1,1,45.166667,0.02214,0
normalized-js-taillard-20-15-105-2.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-latinSquare-dg-8_all.xml.mzn_AND_NODATA,1,0,1,0.5,2,0
normalized-langford-4-14.xml.mzn_AND_NODATA,1,1,1,28.25,0.035398,0
normalized-langford-4-20.xml.mzn_AND_NODATA,1,1,1,40.25,0.024845,0
normalized-js-taillard-20-15-105-4.xml.mzn_AND_NODATA,1,0.677237,0.05,1.471667,0.679502,0.95
normalized-langford-4-21.xml.mzn_AND_NODATA,1,1,1,42.25,0.023669,0
normalized-knights-20-9.xml.mzn_AND_NODATA,1,0.8125,0.538462,1.230769,0.8125,0.461538
normalized-js-taillard-20-95-1.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-geo50-20-d4-75-20_ext.xml.mzn_AND_NODATA,1,0.022171,0.047619,42.955238,0.02328,0.952381
normalized-latinSquare-dg-11_all.xml.mzn_AND_NODATA,1,0,1,0.363636,2.75,0
normalized-frb45-21-2_ext.xml.mzn_AND_NODATA,1,0.0188,0.045455,50.773737,0.019695,0.954545
normalized-js-taillard-20-95-7.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-langford-4-16.xml.mzn_AND_NODATA,1,1,1,32.25,0.031008,0
normalized-latinSquare-dg-9_all.xml.mzn_AND_NODATA,1,0,1,0.444444,2.25,0
normalized-lei450-15a-08.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0
normalized-lei450-15a-10.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0
normalized-langford-3-21.xml.mzn_AND_NODATA,1,1,1,31.666667,0.031579,0
normalized-lei450-15a-13.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0
normalized-lei450-15a-15.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0
normalized-langford-4-25.xml.mzn_AND_NODATA,1,1,1,50.25,0.0199,0
normalized-js-taillard-20-95-3.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-frb45-21-4_ext.xml.mzn_AND_NODATA,1,0.018824,0.045455,50.709091,0.01972,0.954545
normalized-js-taillard-20-95-9.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-lei450-15b-13.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0
normalized-js-taillard-20-105-9.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-lei450-15b-08.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0
normalized-lei450-15b-15.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0
normalized-lei450-15a-14.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0
normalized-lei450-15a-12.xml.mzn_AND_NODATA,1,1,1,18.151111,0.055093,0
normalized-geo50-20-d4-75-38_ext.xml.mzn_AND_NODATA,1,0.022784,0.047619,41.800952,0.023923,0.952381
normalized-langford-4-40.xml.mzn_AND_NODATA,1,1,1,80.25,0.012461,0
normalized-lei450-15c-10.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0
normalized-js-taillard-20-95-5.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-haystacks-35.xml.mzn_AND_NODATA,1,1,1,1.349678,0.740918,0
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-js-taillard-20-95-2.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-lei450-15c-08.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0
normalized-lei450-15b-10.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0
normalized-js-taillard-20-95-6.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-lei450-15c-13.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0
normalized-lei450-15c-14.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0
normalized-lei450-15c-15.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0
normalized-lei450-15d-10.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0
normalized-geo50-20-d4-75-14_ext.xml.mzn_AND_NODATA,1,0.02191,0.047619,43.467619,0.023006,0.952381
normalized-lei450-25a-10.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0
normalized-langford-3-13.xml.mzn_AND_NODATA,1,1,1,19.666667,0.050847,0
normalized-js-taillard-20-95-0.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-langford-4-30.xml.mzn_AND_NODATA,1,1,1,60.25,0.016598,0
normalized-fischer-11-7-fair.xml.mzn_AND_NODATA,1,0.913591,0.84359,0.950942,1.051589,0.15641
normalized-lei450-25b-10.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0
normalized-lei450-15d-14.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0
normalized-js-taillard-20-95-4.xml.mzn_AND_NODATA,1,0.677419,0.05,1.4725,0.679117,0.95
normalized-lei450-15c-12.xml.mzn_AND_NODATA,1,1,1,37.066667,0.026978,0
normalized-lei450-15b-12.xml.mzn_AND_NODATA,1,1,1,18.153333,0.055086,0
normalized-lei450-25b-15.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0
normalized-lei450-15d-08.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0
normalized-lei450-25b-23.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0
normalized-la04x3-570.xml.mzn_AND_NODATA,1,0.967742,1,1.02649,0.974194,0
normalized-lemma-24-3.xml.mzn_AND_NODATA,1,0.673267,0.081081,1.364865,0.732673,0.918919
normalized-geo50-20-d4-75-43_ext.xml.mzn_AND_NODATA,1,0.022598,0.047619,42.144762,0.023728,0.952381
normalized-lei450-25a-22.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0
normalized-lei450-25a-20.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0
normalized-langford-2-50.xml.mzn_AND_NODATA,1,1,1,50,0.02,0
normalized-lei450-25b-20.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0
normalized-magicSquare-12_glb.xml.mzn_AND_NODATA,1,0.962963,1,0.1875,5.333333,0
normalized-lei450-25a-23.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0
normalized-magicSquare-14_glb.xml.mzn_AND_NODATA,1,0.967742,1,0.158163,6.322581,0
normalized-lemma-20-9-mod.xml.mzn_AND_NODATA,1,1,1,9.3,0.107527,0
normalized-lei450-15d-12.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0
normalized-geo50-20-d4-75-46_ext.xml.mzn_AND_NODATA,1,0.022606,0.047619,42.130476,0.023736,0.952381
normalized-frb45-21-1_ext.xml.mzn_AND_NODATA,1,0.01858,0.045455,51.374747,0.019465,0.954545
normalized-frb45-21-5_ext.xml.mzn_AND_NODATA,1,0.018809,0.045455,50.748485,0.019705,0.954545
normalized-magicSquare-16_glb.xml.mzn_AND_NODATA,1,0.971429,1,0.136719,7.314286,0
normalized-lei450-25b-22.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0
normalized-lei450-25b-24.xml.mzn_AND_NODATA,1,1,1,18.362222,0.05446,0
normalized-magicSquare-17_glb.xml.mzn_AND_NODATA,1,0.972973,1,0.128028,7.810811,0
normalized-lei450-25a-24.xml.mzn_AND_NODATA,1,1,1,18.355556,0.054479,0
normalized-lei450-25c-24.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0
normalized-magicSquare-10_glb.xml.mzn_AND_NODATA,1,0.956522,1,0.23,4.347826,0
normalized-magicSquare-20_glb.xml.mzn_AND_NODATA,1,0.976744,1,0.1075,9.302326,0
normalized-langford-4-19.xml.mzn_AND_NODATA,1,1,1,38.25,0.026144,0
normalized-magicSquare-9_glb.xml.mzn_AND_NODATA,1,0.952381,1,0.259259,3.857143,0
normalized-lei450-15d-13.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0
normalized-magicSquare-11_glb.xml.mzn_AND_NODATA,1,0.96,1,0.206612,4.84,0
normalized-magicSquare-18_glb.xml.mzn_AND_NODATA,1,0.974359,1,0.12037,8.307692,0
normalized-lemma-66-4.xml.mzn_AND_NODATA,1,0.668966,0.03,1.45,0.689655,0.97
normalized-fischer-10-8-fair.xml.mzn_AND_NODATA,1,0.913572,0.843528,0.950774,1.051774,0.156472
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,0.969697,1,0.146667,6.818182,0
normalized-lei450-25d-23.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0
normalized-lemma-67-4.xml.mzn_AND_NODATA,1,0.668896,0.029554,1.450816,0.689267,0.970446
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0
normalized-magicSquare-8_glb.xml.mzn_AND_NODATA,1,0.947368,1,0.296875,3.368421,0
normalized-magicSquare-7_glb.xml.mzn_AND_NODATA,1,0.941176,1,0.346939,2.882353,0
normalized-miles1000-20.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-lemma-50-9-mod.xml.mzn_AND_NODATA,1,1,1,24.32,0.041118,0
normalized-lei450-25d-10.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0
normalized-lei450-25c-10.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0
normalized-magicSquare-13_glb.xml.mzn_AND_NODATA,1,0.965517,1,0.171598,5.827586,0
normalized-lemma-30-9-mod.xml.mzn_AND_NODATA,1,1,1,14.333333,0.069767,0
normalized-lemma-100-9-mod.xml.mzn_AND_NODATA,1,1,1,49.33,0.020272,0
normalized-lei450-25c-22.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0
normalized-miles1000-15.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-lei450-25c-23.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0
normalized-lei450-25d-15.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0
normalized-miles500-15.xml.mzn_AND_NODATA,1,1,1,9.140625,0.109402,0
normalized-miles250-6.xml.mzn_AND_NODATA,1,1,1,3.023438,0.330749,0
normalized-lei450-25d-25.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0
normalized-magicSquare-19_glb.xml.mzn_AND_NODATA,1,0.97561,1,0.113573,8.804878,0
normalized-miles1500-40.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-miles1500-50.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-lei450-25c-25.xml.mzn_AND_NODATA,1,1,1,38.54,0.025947,0
normalized-miles1500-55.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-lei450-05a-05.xml.mzn_AND_NODATA,1,1,1,12.697778,0.078754,0
normalized-miles1500-70.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-miles1500-71.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-miles1000-41.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-miles1500-72.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-miles500-19.xml.mzn_AND_NODATA,1,1,1,9.140625,0.109402,0
normalized-miles1000-25.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-miles1500-10.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-miles250-7.xml.mzn_AND_NODATA,1,1,1,3.023438,0.330749,0
normalized-miles1000-38.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-miles750-15.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0
normalized-lei450-15d-15.xml.mzn_AND_NODATA,1,1,1,37.222222,0.026866,0
normalized-miles750-28.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0
normalized-miles1000-10.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-miles750-30.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0
normalized-miles750-25.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0
normalized-miles1500-20.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-mps-p0548.xml.mzn_AND_NODATA,1,1,1,0.284672,3.512821,0
normalized-fischer-7-11-fair.xml.mzn_AND_NODATA,1,0.912853,0.842178,0.950125,1.052493,0.157822
normalized-mps-cracpb1.xml.mzn_AND_NODATA,1,1,1,0.375874,2.660465,0
normalized-miles1500-60.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-miles1000-35.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-miles750-10.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0
normalized-langford-4-50.xml.mzn_AND_NODATA,1,1,1,100.25,0.009975,0
normalized-miles750-20.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0
normalized-miles1000-40.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-miles1000-30.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-mps-red-est.xml.mzn_AND_NODATA,1,1,1,0.047945,20.857143,0
normalized-mps-red-afiro.xml.mzn_AND_NODATA,1,1,1,0.036458,27.428571,0
normalized-mps-lp4l.xml.mzn_AND_NODATA,1,1,1,0.155617,6.426036,0
normalized-miles750-29.xml.mzn_AND_NODATA,1,1,1,16.507813,0.060577,0
normalized-mps-l152lav.xml.mzn_AND_NODATA,1,1,1,0.097034,10.305699,0
normalized-mps-neos16.xml.mzn_AND_NODATA,1,1,1,1.94181,0.514983,0
normalized-miles500-10.xml.mzn_AND_NODATA,1,1,1,9.140625,0.109402,0
normalized-lei450-25d-24.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0
normalized-geo50-20-d4-75-71_ext.xml.mzn_AND_NODATA,1,0.024333,0.047619,39.14,0.025549,0.952381
normalized-mps-red-egout.xml.mzn_AND_NODATA,1,1,1,0.082698,12.092199,0
normalized-mknap-1-6.xml.mzn_AND_NODATA,1,1,1,0.12,8.333333,0
normalized-mps-red-glass4.xml.mzn_AND_NODATA,1,1,1,0.560256,1.784897,0
normalized-mps-red-markshare1.xml.mzn_AND_NODATA,1,1,1,0.052174,19.166667,0
normalized-lei450-25d-22.xml.mzn_AND_NODATA,1,1,1,38.722222,0.025825,0
normalized-miles1500-30.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-miles500-18.xml.mzn_AND_NODATA,1,1,1,9.140625,0.109402,0
normalized-mps-red-adlittle.xml.mzn_AND_NODATA,1,1,1,0.024399,40.985915,0
normalized-mps-red-markshare2.xml.mzn_AND_NODATA,1,1,1,0.051852,19.285714,0
normalized-mps-red-gr4x6.xml.mzn_AND_NODATA,1,1,1,0.05914,16.909091,0
normalized-mps-mod010.xml.mzn_AND_NODATA,1,1,1,0.109605,9.123711,0
normalized-mps-red-bell4.xml.mzn_AND_NODATA,1,1,1,0.059619,16.773109,0
normalized-mps-red-kb2.xml.mzn_AND_NODATA,1,1,1,0.062044,16.117647,0
normalized-mps-red-flugpl.xml.mzn_AND_NODATA,1,1,1,0.132075,7.571429,0
normalized-miles1500-65.xml.mzn_AND_NODATA,1,1,1,40.609375,0.024625,0
normalized-langford-3-40.xml.mzn_AND_NODATA,1,1,1,60.166667,0.01662,0
normalized-mps-red-mod013.xml.mzn_AND_NODATA,1,1,1,0.051075,19.578947,0
normalized-mps-red-fiber.xml.mzn_AND_NODATA,1,1,1,0.270396,3.698276,0
normalized-miles1000-39.xml.mzn_AND_NODATA,1,1,1,25.125,0.039801,0
normalized-mps-red-pk1.xml.mzn_AND_NODATA,1,1,1,0.060914,16.416667,0
normalized-mps-red-markshare1-1.xml.mzn_AND_NODATA,1,1,1,0.060714,16.470588,0
normalized-mps-p2756.xml.mzn_AND_NODATA,1,1,1,0.267779,3.734417,0
normalized-mps-red-markshare2-1.xml.mzn_AND_NODATA,1,1,1,0.060606,16.5,0
normalized-mps-red-misc05.xml.mzn_AND_NODATA,1,1,1,0.154639,6.466667,0
normalized-mps-red-bal8x12.xml.mzn_AND_NODATA,1,1,1,0.045699,21.882353,0
normalized-haystacks-36.xml.mzn_AND_NODATA,1,1,1,1.348156,0.741754,0
normalized-mug100-1-3.xml.mzn_AND_NODATA,1,1,1,1.66,0.60241,0
normalized-mug88-1-3.xml.mzn_AND_NODATA,1,1,1,1.659091,0.60274,0
normalized-mps-red-blend.xml.mzn_AND_NODATA,1,1,1,0.046185,21.652174,0
normalized-mps-red-bell3a.xml.mzn_AND_NODATA,1,1,1,0.06219,16.07971,0
normalized-mps-red-net12.xml.mzn_AND_NODATA,1,1,1,0.560256,1.784897,0
normalized-mps-red-qnet1.xml.mzn_AND_NODATA,1,1,1,0.177323,5.639413,0
normalized-mps-red-ran10x12.xml.mzn_AND_NODATA,1,1,1,0.044086,22.682927,0
normalized-mps-red-boeing2.xml.mzn_AND_NODATA,1,1,1,0.059033,16.939698,0
