@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC

@DATA
cril-7.ext.xml.minion.converted.minion,1,153,0.314286,36,36,36,0.058824,0.058824,153,0.305556,9,0.305556,0.563636,0.305556,0.305556,96,0.758096,146.745098,96,976,9,0.305556,11,0,9,96,96,9,0.959118,19.111111,0.305556,20.888889,9
cril-7.ext.xml.minion.converted.minion.gz,1,153,0.314286,36,36,36,0.058824,0.058824,153,0.305556,9,0.305556,0.563636,0.305556,0.305556,96,0.758096,146.745098,96,976,9,0.305556,11,0,9,96,96,9,0.959118,19.111111,0.305556,20.888889,9
crossword-m1-uk-23-10.xml.minion.WOR.minion.gz,1,156,0.49145,462,462,462,0.023197,0.023197,2086,0.469697,48.38961,0.490386,0.750563,0.512987,0.668831,0,0.409362,73.938639,0,1000,26,0.686147,226.558442,0.141162,26,0,0,26,0.035445,?,0.106061,?,26
crossword-m1-words-15-01.xml.minion.WOR.minion.gz,1,78,0.476528,189,189,189,0.042965,0.042965,681,0.375661,29.259259,0.474007,0.775067,0.481481,0.656085,0,0.517084,113.362702,0,1000,26,0.671958,89.587302,0.094767,26,0,0,26,0.166465,?,0.21164,?,26
crossword-m1-words-15-06.xml.minion.WOR.minion.gz,1,72,0.565847,195,195,195,0.049925,0.049925,567,0.605128,28.307692,0.562945,0.846985,0.646154,0.805128,0,0.501525,126.137566,0,1000,26,0.841026,109.774359,0.186192,26,0,0,26,0.222465,?,0.107692,?,26
crossword-m1-words-15-10.xml.minion.WOR.minion.gz,1,72,0.71462,190,190,190,0.044442,0.044442,964,0.668421,42.842105,0.710859,0.857354,0.773684,0.831579,0,0.457273,74.294606,0,1000,26,0.868421,135.063158,0.17313,26,0,0,26,0.077069,?,0.142105,?,26
crossword-m1-words-19-03.xml.minion.WOR.minion.gz,1,118,0.52707,307,307,307,0.031579,0.031579,1429,0.472313,45.127036,0.525353,0.817292,0.52443,0.7557,0,0.431995,81.986004,0,1000,26,0.771987,161.283388,0.155686,26,0,0,26,0.057373,?,0.052117,?,26
crossword-m1-words-19-04.xml.minion.WOR.minion.gz,1,132,0.548145,296,296,296,0.024317,0.024317,2314,0.483108,56.27027,0.546293,0.798746,0.550676,0.702703,0,0.44986,56.152118,0,1000,26,0.753378,161.702703,0.146779,26,0,0,26,0.024266,?,0.158784,?,26
crossword-m1-words-21-01.xml.minion.WOR.minion.gz,1,138,0.549742,373,373,373,0.024533,0.024533,2303,0.58445,56.49866,0.548268,0.806651,0.589812,0.788204,0,0.413691,59.596179,0,1000,26,0.80429,204.504021,0.195385,26,0,0,26,0.025878,?,0.104558,?,26
crossword-m1-words-21-06.xml.minion.WOR.minion.gz,1,146,0.534435,373,373,373,0.024525,0.024525,2643,0.579088,64.820375,0.533002,0.84144,0.579088,0.820375,0,0.400035,54.877034,0,1000,26,0.836461,198.809651,0.173286,26,0,0,26,0.020763,?,0.136729,?,26
crossword-m1-words-21-10.xml.minion.WOR.minion.gz,1,134,0.575301,383,383,383,0.028876,0.028876,1869,0.600522,53.968668,0.573799,0.807163,0.600522,0.796345,0,0.39196,71.182451,0,1000,26,0.809399,219.765013,0.175303,26,0,0,26,0.038086,?,0.159269,?,26
crossword-m1-words-23-02.xml.minion.WOR.minion.gz,1,182,0.557752,435,435,435,0.018867,0.018867,4428,0.535632,83.544828,0.55647,0.840542,0.535632,0.850575,0,0.395567,40.68925,0,1000,26,0.862069,242.064368,0.177828,26,0,0,26,0.009189,?,0.098851,?,26
crossword-m1-words-23-03.xml.minion.WOR.minion.gz,1,174,0.565252,440,440,440,0.019554,0.019554,3345,0.479545,65.409091,0.563967,0.791326,0.584091,0.793182,0,0.408447,51.572496,0,1000,26,0.806818,248.145455,0.167334,26,0,0,26,0.015418,?,0.079545,?,26
crossword-m1-words-23-05.xml.minion.WOR.minion.gz,1,180,0.633283,445,445,445,0.02084,0.02084,4690,0.680899,97.739326,0.63186,0.867889,0.680899,0.85618,0,0.364666,38.075906,0,1000,26,0.869663,281.177528,0.19955,26,0,0,26,0.008119,?,0.114607,?,26
driverlogw-01c-sat_ext.xml.minion.converted.minion.gz,1,217,0.087324,71,71,71,0.028169,0.028169,217,0.070423,6.112676,0.086094,0.417952,0.084507,0.098592,62,0.786962,223.156682,260,546,2,0.140845,6.112676,0.031851,3,91,169,2,1.028372,10.75,0.014085,23.5,3
driverlogw-02c-sat_ext.xml.minion.converted.minion.gz,1,4055,0.089812,301,301,301,0.006645,0.006645,4055,0.083056,26.943522,0.089513,0.526019,0.083056,0.152824,21,0.748506,224.224414,309,710,2,0.212625,26.943522,0.048551,4,81,182,2,0.055296,8.921053,0.003322,26.32,5
driverlogw-04c-sat_ext.xml.minion.converted.minion.gz,1,3876,0.105166,272,272,272,0.007353,0.007353,3876,0.095588,28.5,0.104779,0.530598,0.091912,0.194853,4,0.744188,221.995356,302,759,2,0.275735,28.5,0.062421,4,93,178,2,0.057274,8.181818,0.003676,24.780822,5
driverlogw-05c-sat_ext.xml.minion.converted.minion.gz,1,6173,0.100497,351,351,351,0.005698,0.005698,6173,0.105413,35.173789,0.10021,0.563739,0.091168,0.202279,4,0.743866,227.91641,341,759,2,0.273504,35.173789,0.059147,4,90,189,2,0.036921,6.92,0.002849,25.242424,5
driverlogw-08cc-sat_ext.xml.minion.converted.minion.gz,1,9321,0.112263,408,408,408,0.004902,0.004902,9321,0.129902,45.691176,0.111988,0.589244,0.10049,0.205882,11,0.738949,239.019526,342,759,2,0.286765,45.691176,0.07049,4,100,197,2,0.025643,7.458333,0.002451,24.54386,5
driverlogw-08c-sat_ext.xml.minion.converted.minion.gz,1,9321,0.112263,408,408,408,0.004902,0.004902,9321,0.129902,45.691176,0.111988,0.589244,0.10049,0.205882,11,0.738949,238.755713,342,759,2,0.286765,45.691176,0.07049,4,100,197,2,0.025615,7.458333,0.002451,24.54386,5
driverlogw-09-sat_ext.xml.minion.converted.minion.gz,1,17447,0.082717,650,650,650,0.003077,0.003077,17447,0.084615,53.683077,0.082589,0.588281,0.072308,0.146154,5,0.743583,241.366883,349,806,2,0.212308,53.683077,0.051434,4,92,189,2,0.013834,10.833333,0.001538,26.852941,7
dsjc-125-1-4-ext.xml.minion.converted.minion.gz,1,736,0.094968,125,125,125,0.016,0.016,736,0.064,11.776,0.094208,0.099674,0.096,0.136,263,0.698816,263,263,263,4,0.184,11.776,0.026269,4,263,263,4,0.357337,26,0.04,27,4
dsjc-125-1-5-ext.xml.minion.converted.minion.gz,1,736,0.094968,125,125,125,0.016,0.016,736,0.064,11.776,0.094208,0.099674,0.096,0.136,184,0.698816,184,184,184,5,0.184,11.776,0.026269,5,184,184,5,0.25,17,0.04,21,5
dubois-100_ext.xml.minion.converted.minion.gz,1,200,0.013333,300,300,300,0.01,0.01,200,0.01,2,0.013289,0.337778,0.013333,0.013333,499,0.793763,500.99,501,501,2,0.013333,3.986667,0.000382,2,501,501,2,2.50495,45,0.01,50,2
dubois-20_ext.xml.minion.converted.minion.gz,1,40,0.066667,60,60,60,0.05,0.05,40,0.05,2,0.065556,0.355556,0.066667,0.066667,499,0.795234,500.95,501,501,2,0.066667,3.933333,0.004157,2,501,501,2,12.52375,45,0.05,50,2
dubois-21_ext.xml.minion.converted.minion.gz,1,42,0.063492,63,63,63,0.047619,0.047619,42,0.047619,2,0.062484,0.354497,0.063492,0.063492,499,0.795147,500.952381,501,501,2,0.063492,3.936508,0.003871,2,501,501,2,11.927438,45,0.047619,50,2
dubois-22_ext.xml.minion.converted.minion.gz,1,44,0.060606,66,66,66,0.045455,0.045455,44,0.045455,2,0.059688,0.353535,0.060606,0.060606,499,0.795069,500.954545,501,501,2,0.060606,3.939394,0.003615,2,501,501,2,11.385331,45,0.045455,50,2
dubois-23_ext.xml.minion.converted.minion.gz,1,46,0.057971,69,69,69,0.043478,0.043478,46,0.043478,2,0.057131,0.352657,0.057971,0.057971,499,0.794997,500.956522,501,501,2,0.057971,3.942029,0.003387,2,501,501,2,10.890359,45,0.043478,50,2
dubois-24_ext.xml.minion.converted.minion.gz,1,48,0.055556,72,72,72,0.041667,0.041667,48,0.041667,2,0.054784,0.351852,0.055556,0.055556,499,0.794931,500.958333,501,501,2,0.055556,3.944444,0.003181,2,501,501,2,10.436632,45,0.041667,50,2
dubois-25_ext.xml.minion.converted.minion.gz,1,50,0.053333,75,75,75,0.04,0.04,50,0.04,2,0.052622,0.351111,0.053333,0.053333,499,0.79487,500.96,501,501,2,0.053333,3.946667,0.002996,2,501,501,2,10.0192,45,0.04,50,2
dubois-26_ext.xml.minion.converted.minion.gz,1,52,0.051282,78,78,78,0.038462,0.038462,52,0.038462,2,0.050625,0.350427,0.051282,0.051282,499,0.794814,500.961538,501,501,2,0.051282,3.948718,0.002828,2,501,501,2,9.633876,45,0.038462,50,2
dubois-27_ext.xml.minion.converted.minion.gz,1,54,0.049383,81,81,81,0.037037,0.037037,54,0.037037,2,0.048773,0.349794,0.049383,0.049383,499,0.794761,500.962963,501,501,2,0.049383,3.950617,0.002675,2,501,501,2,9.277092,45,0.037037,50,2
dubois-28_ext.xml.minion.converted.minion.gz,1,56,0.047619,84,84,84,0.035714,0.035714,56,0.035714,2,0.047052,0.349206,0.047619,0.047619,499,0.794713,500.964286,501,501,2,0.047619,3.952381,0.002535,2,501,501,2,8.945791,45,0.035714,50,2
dubois-29_ext.xml.minion.converted.minion.gz,1,58,0.045977,87,87,87,0.034483,0.034483,58,0.034483,2,0.045449,0.348659,0.045977,0.045977,499,0.794668,500.965517,501,501,2,0.045977,3.954023,0.002407,2,501,501,2,8.637337,45,0.034483,50,2
dubois-30_ext.xml.minion.converted.minion.gz,1,60,0.044444,90,90,90,0.033333,0.033333,60,0.033333,2,0.043951,0.348148,0.044444,0.044444,499,0.794626,500.966667,501,501,2,0.044444,3.955556,0.00229,2,501,501,2,8.349444,45,0.033333,50,2
dubois-50_ext.xml.minion.converted.minion.gz,1,100,0.026667,150,150,150,0.02,0.02,100,0.02,2,0.026489,0.342222,0.026667,0.026667,499,0.794134,500.98,501,501,2,0.026667,3.973333,0.001074,2,501,501,2,5.0098,45,0.02,50,2
ehi-85-297-0_ext.xml.minion.gz,1,4094,0.093139,297,297,297,0.006734,0.006734,4094,0.077441,27.569024,0.092825,0.3692,0.094276,0.097643,464,0.840488,508.325598,515,886,7,0.10101,27.569024,0.0047,7,485,501,7,0.124164,49.214286,0.077441,50.814815,7
ehi-85-297-10_ext.xml.minion.gz,1,4098,0.09323,297,297,297,0.006734,0.006734,4098,0.074074,27.59596,0.092916,0.366267,0.094276,0.10101,464,0.840238,508.254758,515,875,7,0.10101,27.59596,0.004979,7,485,501,7,0.124025,49.392857,0.074074,50.8,7
ehi-85-297-11_ext.xml.minion.gz,1,4100,0.093275,297,297,297,0.006734,0.006734,4100,0.070707,27.609428,0.092961,0.364352,0.094276,0.10101,464,0.840263,508.336098,515,879,7,0.10101,27.609428,0.004852,7,485,501,7,0.123984,49.333333,0.070707,50.777778,7
ehi-85-297-12_ext.xml.minion.gz,1,4099,0.093252,297,297,297,0.006734,0.006734,4099,0.077441,27.602694,0.092938,0.367008,0.094276,0.097643,464,0.840458,508.496463,515,896,7,0.10101,27.602694,0.00462,7,485,501,7,0.124054,49.310345,0.077441,50.642857,7
ehi-85-297-13_ext.xml.minion.gz,1,4102,0.093321,297,297,297,0.006734,0.006734,4102,0.070707,27.622896,0.093006,0.367219,0.094276,0.097643,464,0.840188,508.506826,515,891,7,0.10101,27.622896,0.004672,7,485,501,7,0.123966,49.392857,0.070707,50.678571,7
ehi-85-297-14_ext.xml.minion.gz,1,4111,0.093525,297,297,297,0.006734,0.006734,4111,0.074074,27.683502,0.09321,0.364807,0.094276,0.10101,464,0.840405,507.680126,515,880,7,0.10101,27.683502,0.00469,7,485,501,7,0.123493,49.310345,0.074074,50.689655,7
ehi-85-297-15_ext.xml.minion.gz,1,4133,0.094026,297,297,297,0.006734,0.006734,4133,0.077441,27.83165,0.093709,0.359789,0.094276,0.097643,464,0.840504,505.544883,515,880,7,0.10101,27.83165,0.004279,7,485,499,7,0.122319,48.965517,0.077441,50.518519,7
ehi-85-297-16_ext.xml.minion.gz,1,4105,0.093389,297,297,297,0.006734,0.006734,4105,0.080808,27.643098,0.093074,0.361876,0.094276,0.10101,464,0.840441,507.866748,515,875,7,0.10101,27.643098,0.004108,7,485,501,7,0.123719,49.310345,0.080808,50.807692,7
ehi-85-297-17_ext.xml.minion.gz,1,4102,0.093321,297,297,297,0.006734,0.006734,4102,0.077441,27.622896,0.093006,0.364956,0.094276,0.097643,464,0.840396,507.86982,515,886,7,0.10101,27.622896,0.004895,7,485,501,7,0.12381,49.344828,0.077441,50.730769,7
ehi-85-297-18_ext.xml.minion.gz,1,4120,0.09373,297,297,297,0.006734,0.006734,4120,0.077441,27.744108,0.093415,0.360326,0.094276,0.10101,464,0.840475,506.698544,515,885,7,0.10101,27.744108,0.004397,7,485,501,7,0.122985,49.241379,0.077441,50.730769,7
ehi-85-297-19_ext.xml.minion.gz,1,4118,0.093685,297,297,297,0.006734,0.006734,4118,0.080808,27.73064,0.093369,0.359699,0.094276,0.10101,464,0.840481,507.163672,515,885,7,0.10101,27.73064,0.004192,7,485,501,7,0.123158,49.214286,0.080808,50.703704,7
ehi-85-297-1_ext.xml.minion.gz,1,4112,0.093548,297,297,297,0.006734,0.006734,4112,0.080808,27.690236,0.093233,0.361811,0.094276,0.10101,464,0.839991,508.037938,515,777,7,0.10101,27.690236,0.004269,7,485,501,7,0.12355,49.444444,0.080808,50.814815,7
ehi-85-297-20_ext.xml.minion.gz,1,4106,0.093412,297,297,297,0.006734,0.006734,4106,0.074074,27.649832,0.093097,0.36371,0.094276,0.10101,464,0.840528,507.918656,515,777,7,0.10101,27.649832,0.004704,7,485,501,7,0.123702,49.214286,0.074074,50.827586,7
ehi-85-297-21_ext.xml.minion.gz,1,4098,0.09323,297,297,297,0.006734,0.006734,4098,0.077441,27.59596,0.092916,0.364791,0.094276,0.10101,464,0.840072,508.800634,515,870,7,0.10101,27.59596,0.004513,7,485,501,7,0.124158,49.517241,0.077441,50.8,7
ehi-85-297-22_ext.xml.minion.gz,1,4107,0.093434,297,297,297,0.006734,0.006734,4107,0.077441,27.656566,0.09312,0.365139,0.094276,0.10101,464,0.840499,507.996104,515,879,7,0.10101,27.656566,0.00466,7,485,501,7,0.12369,49.178571,0.077441,50.730769,7
ehi-85-297-23_ext.xml.minion.gz,1,4126,0.093867,297,297,297,0.006734,0.006734,4126,0.077441,27.784512,0.093551,0.358785,0.094276,0.10101,464,0.840477,506.802957,515,868,7,0.10101,27.784512,0.004118,7,485,501,7,0.122832,49.107143,0.077441,50.586207,7
ehi-85-297-24_ext.xml.minion.gz,1,4105,0.093389,297,297,297,0.006734,0.006734,4105,0.074074,27.643098,0.093074,0.360952,0.094276,0.097643,464,0.840358,507.849939,515,777,7,0.10101,27.643098,0.004558,7,485,501,7,0.123715,49.333333,0.074074,50.769231,7
ehi-85-297-25_ext.xml.minion.gz,1,4097,0.093207,297,297,297,0.006734,0.006734,4097,0.074074,27.589226,0.092893,0.366501,0.094276,0.097643,464,0.84016,508.378326,515,880,7,0.10101,27.589226,0.004656,7,485,501,7,0.124086,49.37931,0.074074,50.892857,7
ehi-85-297-26_ext.xml.minion.gz,1,4102,0.093321,297,297,297,0.006734,0.006734,4102,0.070707,27.622896,0.093006,0.363809,0.094276,0.097643,464,0.840157,508.265968,515,885,7,0.10101,27.622896,0.005392,7,485,501,7,0.123907,49.407407,0.070707,50.678571,7
ehi-85-297-27_ext.xml.minion.gz,1,4120,0.09373,297,297,297,0.006734,0.006734,4120,0.070707,27.744108,0.093415,0.365374,0.094276,0.10101,464,0.840235,507.396602,515,883,7,0.10101,27.744108,0.0055,7,485,501,7,0.123155,49.37037,0.070707,50.689655,7
ehi-85-297-28_ext.xml.minion.gz,1,4100,0.093275,297,297,297,0.006734,0.006734,4100,0.070707,27.609428,0.092961,0.365323,0.094276,0.097643,464,0.840351,508.008537,515,885,7,0.10101,27.609428,0.004756,7,485,501,7,0.123905,49.285714,0.070707,50.724138,7
ehi-85-297-29_ext.xml.minion.gz,1,4110,0.093503,297,297,297,0.006734,0.006734,4110,0.074074,27.676768,0.093188,0.36105,0.094276,0.10101,464,0.840385,508.00219,515,885,7,0.10101,27.676768,0.004876,7,485,501,7,0.123602,49.344828,0.074074,50.642857,7
ehi-85-297-2_ext.xml.minion.gz,1,4120,0.09373,297,297,297,0.006734,0.006734,4120,0.070707,27.744108,0.093415,0.361218,0.094276,0.10101,464,0.840481,506.698301,515,885,7,0.10101,27.744108,0.005052,7,485,501,7,0.122985,49.148148,0.070707,50.642857,7
ehi-85-297-30_ext.xml.minion.gz,1,4121,0.093753,297,297,297,0.006734,0.006734,4121,0.080808,27.750842,0.093437,0.359064,0.094276,0.10101,464,0.840334,507.026935,515,875,7,0.10101,27.750842,0.004376,7,485,501,7,0.123035,49.333333,0.080808,50.607143,7
ehi-85-297-31_ext.xml.minion.gz,1,4100,0.093275,297,297,297,0.006734,0.006734,4100,0.070707,27.609428,0.092961,0.366094,0.094276,0.10101,464,0.840356,508.042195,515,875,7,0.10101,27.609428,0.005296,7,485,501,7,0.123913,49.275862,0.070707,50.740741,7
ehi-85-297-32_ext.xml.minion.gz,1,4118,0.093685,297,297,297,0.006734,0.006734,4118,0.080808,27.73064,0.093369,0.362369,0.094276,0.097643,464,0.840383,507.402623,515,777,7,0.10101,27.73064,0.004265,7,485,501,7,0.123216,49.310345,0.080808,50.615385,7
ehi-85-297-33_ext.xml.minion.gz,1,4094,0.093139,297,297,297,0.006734,0.006734,4094,0.074074,27.569024,0.092825,0.366952,0.094276,0.10101,464,0.840495,508.470445,515,880,7,0.10101,27.569024,0.004717,7,485,501,7,0.124199,49.25,0.074074,50.785714,7
ehi-85-297-34_ext.xml.minion.gz,1,4111,0.093525,297,297,297,0.006734,0.006734,4111,0.074074,27.683502,0.09321,0.363439,0.094276,0.10101,464,0.840202,507.109706,515,891,7,0.10101,27.683502,0.004755,7,485,501,7,0.123354,49.344828,0.074074,50.730769,7
ehi-85-297-35_ext.xml.minion.gz,1,4110,0.093503,297,297,297,0.006734,0.006734,4110,0.074074,27.676768,0.093188,0.363903,0.094276,0.10101,464,0.840228,507.759854,515,875,7,0.10101,27.676768,0.004636,7,485,501,7,0.123543,49.333333,0.074074,50.777778,7
ehi-85-297-36_ext.xml.minion.gz,1,4113,0.093571,297,297,297,0.006734,0.006734,4113,0.074074,27.69697,0.093256,0.364509,0.094276,0.10101,464,0.840411,507.424508,515,886,7,0.10101,27.69697,0.004659,7,485,501,7,0.123371,49.172414,0.070707,50.7,7
ehi-85-297-37_ext.xml.minion.gz,1,4097,0.093207,297,297,297,0.006734,0.006734,4097,0.077441,27.589226,0.092893,0.364532,0.094276,0.097643,464,0.840453,508.177691,515,873,7,0.10101,27.589226,0.005079,7,485,501,7,0.124037,49.259259,0.077441,50.785714,7
ehi-85-297-38_ext.xml.minion.gz,1,4120,0.09373,297,297,297,0.006734,0.006734,4120,0.077441,27.744108,0.093415,0.359998,0.094276,0.10101,464,0.840354,506.837136,515,777,7,0.10101,27.744108,0.004371,7,485,501,7,0.123019,49.214286,0.077441,50.692308,7
ehi-85-297-39_ext.xml.minion.gz,1,4127,0.093889,297,297,297,0.006734,0.006734,4127,0.077441,27.791246,0.093573,0.358864,0.094276,0.097643,464,0.840372,506.412648,515,877,7,0.10101,27.791246,0.004186,7,485,501,7,0.122707,49.178571,0.077441,50.655172,7
ehi-85-297-3_ext.xml.minion.gz,1,4109,0.09348,297,297,297,0.006734,0.006734,4109,0.070707,27.670034,0.093165,0.361629,0.094276,0.10101,464,0.840273,507.854953,515,881,7,0.10101,27.670034,0.004918,7,485,501,7,0.123596,49.310345,0.06734,50.714286,7
ehi-85-297-40_ext.xml.minion.gz,1,4137,0.094117,297,297,297,0.006734,0.006734,4137,0.077441,27.858586,0.0938,0.35821,0.094276,0.10101,464,0.840389,506.094271,515,877,7,0.10101,27.858586,0.004298,7,485,501,7,0.122334,49.137931,0.077441,50.592593,7
ehi-85-297-41_ext.xml.minion.gz,1,4087,0.092979,297,297,297,0.006734,0.006734,4087,0.070707,27.521886,0.092666,0.365826,0.094276,0.10101,464,0.840082,509.406411,515,777,7,0.10101,27.521886,0.004762,7,485,501,7,0.124641,49.482759,0.070707,50.862069,7
ehi-85-297-42_ext.xml.minion.gz,1,4131,0.09398,297,297,297,0.006734,0.006734,4131,0.077441,27.818182,0.093664,0.357575,0.094276,0.10101,464,0.840437,506.288792,515,896,7,0.10101,27.818182,0.004413,7,485,501,7,0.122558,49.185185,0.077441,50.566667,7
ehi-85-297-43_ext.xml.minion.gz,1,4111,0.093525,297,297,297,0.006734,0.006734,4111,0.077441,27.683502,0.09321,0.362484,0.094276,0.10101,464,0.840302,507.667477,515,885,7,0.10101,27.683502,0.004482,7,485,501,7,0.12349,49.259259,0.077441,50.633333,7
ehi-85-297-44_ext.xml.minion.gz,1,4130,0.093958,297,297,297,0.006734,0.006734,4130,0.077441,27.811448,0.093641,0.357736,0.094276,0.10101,464,0.840296,506.31477,515,885,7,0.10101,27.811448,0.004504,7,485,501,7,0.122594,49.266667,0.077441,50.703704,7
ehi-85-297-45_ext.xml.minion.gz,1,4086,0.092957,297,297,297,0.006734,0.006734,4086,0.074074,27.515152,0.092644,0.366767,0.094276,0.10101,464,0.840377,508.90651,515,886,7,0.10101,27.515152,0.005221,7,485,501,7,0.124549,49.444444,0.074074,50.862069,7
ehi-85-297-46_ext.xml.minion.gz,1,4107,0.093434,297,297,297,0.006734,0.006734,4107,0.074074,27.656566,0.09312,0.364164,0.094276,0.10101,464,0.840401,507.668615,515,777,7,0.10101,27.656566,0.00475,7,485,501,7,0.123611,49.259259,0.074074,50.740741,7
ehi-85-297-47_ext.xml.minion.gz,1,4103,0.093343,297,297,297,0.006734,0.006734,4103,0.074074,27.62963,0.093029,0.362021,0.094276,0.097643,464,0.83984,508.738728,515,868,7,0.10101,27.62963,0.004678,7,485,501,7,0.123992,49.592593,0.074074,50.807692,7
ehi-85-297-48_ext.xml.minion.gz,1,4112,0.093548,297,297,297,0.006734,0.006734,4112,0.070707,27.690236,0.093233,0.362577,0.094276,0.097643,464,0.840415,507.850195,515,872,7,0.10101,27.690236,0.004871,7,485,501,7,0.123504,49.214286,0.070707,50.703704,7
ehi-85-297-49_ext.xml.minion.gz,1,4124,0.093821,297,297,297,0.006734,0.006734,4124,0.070707,27.771044,0.093505,0.363635,0.094276,0.10101,464,0.840442,506.732299,515,886,7,0.10101,27.771044,0.005148,7,485,501,7,0.122874,49.133333,0.06734,50.655172,7
ehi-85-297-4_ext.xml.minion.gz,1,4119,0.093707,297,297,297,0.006734,0.006734,4119,0.077441,27.737374,0.093392,0.360006,0.094276,0.10101,464,0.840146,507.379461,515,875,7,0.10101,27.737374,0.004703,7,485,501,7,0.12318,49.310345,0.077441,50.733333,7
ehi-85-297-50_ext.xml.minion.gz,1,4115,0.093616,297,297,297,0.006734,0.006734,4115,0.077441,27.710438,0.093301,0.362436,0.094276,0.097643,464,0.840413,506.977157,515,885,7,0.10101,27.710438,0.004477,7,485,501,7,0.123202,49.233333,0.077441,50.740741,7
ehi-85-297-51_ext.xml.minion.gz,1,4109,0.09348,297,297,297,0.006734,0.006734,4109,0.074074,27.670034,0.093165,0.36995,0.094276,0.097643,464,0.840323,507.78973,515,896,7,0.10101,27.670034,0.00519,7,485,501,7,0.12358,49.285714,0.070707,50.689655,7
ehi-85-297-52_ext.xml.minion.gz,1,4098,0.09323,297,297,297,0.006734,0.006734,4098,0.077441,27.59596,0.092916,0.365528,0.094276,0.10101,464,0.840163,508.123231,515,880,7,0.10101,27.59596,0.004572,7,485,501,7,0.123993,49.433333,0.077441,50.758621,7
ehi-85-297-53_ext.xml.minion.gz,1,4112,0.093548,297,297,297,0.006734,0.006734,4112,0.074074,27.690236,0.093233,0.360718,0.094276,0.10101,464,0.84035,507.30034,515,876,7,0.10101,27.690236,0.004886,7,485,501,7,0.123371,49.172414,0.070707,50.75,7
ehi-85-297-54_ext.xml.minion.gz,1,4106,0.093412,297,297,297,0.006734,0.006734,4106,0.074074,27.649832,0.093097,0.363642,0.094276,0.10101,464,0.84033,507.521432,515,875,7,0.10101,27.649832,0.004712,7,485,501,7,0.123605,49.285714,0.074074,50.740741,7
ehi-85-297-55_ext.xml.minion.gz,1,4121,0.093753,297,297,297,0.006734,0.006734,4121,0.077441,27.750842,0.093437,0.36381,0.094276,0.097643,464,0.840404,506.71075,515,866,7,0.10101,27.750842,0.00463,7,485,501,7,0.122958,49.214286,0.077441,50.633333,7
ehi-85-297-56_ext.xml.minion.gz,1,4102,0.093321,297,297,297,0.006734,0.006734,4102,0.074074,27.622896,0.093006,0.36245,0.094276,0.10101,464,0.840401,508.568991,515,777,7,0.10101,27.622896,0.004745,7,485,501,7,0.123981,49.310345,0.074074,50.807692,7
ehi-85-297-57_ext.xml.minion.gz,1,4115,0.093616,297,297,297,0.006734,0.006734,4115,0.077441,27.710438,0.093301,0.362419,0.094276,0.097643,464,0.84038,506.877764,515,891,7,0.10101,27.710438,0.004443,7,485,501,7,0.123178,49.25,0.077441,50.642857,7
ehi-85-297-58_ext.xml.minion.gz,1,4123,0.093798,297,297,297,0.006734,0.006734,4123,0.077441,27.76431,0.093483,0.358664,0.094276,0.10101,464,0.840353,506.693185,515,878,7,0.10101,27.76431,0.004538,7,485,501,7,0.122894,49.172414,0.077441,50.666667,7
ehi-85-297-59_ext.xml.minion.gz,1,4106,0.093412,297,297,297,0.006734,0.006734,4106,0.070707,27.649832,0.093097,0.36227,0.094276,0.10101,464,0.840508,507.413785,515,873,7,0.10101,27.649832,0.004979,7,485,501,7,0.123579,48.931034,0.06734,50.689655,7
