@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,2.9736,1.2239,0.1583,4.8954,3.1946,0.1879,1.1611,95236,0.1495,0.1345,0.0018,0.0043,0.4595,0.0001,0.0001,1.4553
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,1.6815,1.9062,0.3258,0.288,1.7825,0.4261,0.6972,8847935,0.0734,0.0573,0.0005,0.0005,0.5,0,0,2.174
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,1.9147,0.4925,0.1777,0.4109,2.8547,0.2959,0.7071,3634,0.088,0.1112,0.0129,0.019,0.1168,0.0042,0.0039,0.5809
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.3614,0.0058,0.0021,0,0.7668,0.5229,0.086,67872,0,0.0085,0.0035,0.0046,0,0.0026,0.0013,0.2364
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,0,0.0043,0.0016,0,0.6689,0.5255,0.0741,120147,0,0.007,0.0031,0.0031,0,0.0031,0.0014,0.0043
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,2.3887,1.6275,0.2397,1.5701,2.5827,0.1952,1.4523,42585,0.2402,0.1827,0.0022,0.006,0.2404,0.0002,0.0001,1.7789
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7idw_s.cnf,1,2.94,1.4442,0.1539,4.6465,3.0719,0.1746,1.3593,125963,0.1492,0.1378,0.0055,0.0101,0.4587,0.0001,0,1.7699
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,3.8206,2.9581,0.2312,6.3731,4.0877,0.2341,1.7667,194132,0.0892,0.08,0.0092,0.0095,0.3243,0.0002,0,4.0643
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,1.6503,1.9081,0.3261,0.2482,1.7385,0.4264,0.6925,10311015,0.0731,0.057,0.0004,0.0004,0.5,0,0,2.1752
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,2.1336,2.9341,0.1515,3.8528,2.5911,0.1091,2.8496,212741,0.1219,0.2003,0.0048,0.0104,0.4996,0,0,2.9475
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf,1,2.9245,0.7491,0.1477,0.8559,3.0313,0.2247,0.6588,835606,0.0444,0.1451,0.0001,0.0001,0.0822,0,0,0.8584
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-20-s100.cnf,1,2.3252,0.7957,0.1504,1.2951,2.4407,0.1798,0.7599,56930,0.0555,0.2411,0.0016,0.0019,0.1715,0.0001,0.0001,0.9376
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,3.0708,0.5351,0.1596,1.9615,2.793,0.247,0.517,540614,0.0317,0.1656,0.0001,0.0001,0.2021,0,0,0.515
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,2.8898,0.7099,0.1493,0.9581,2.9663,0.2325,0.6264,656617,0.0516,0.155,0.0001,0.0001,0.095,0,0,0.8463
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-16.cnf,1,1.3141,1.402,0.065,1.9922,1.9164,0.04,2.6617,98030,0.047,0.1786,0.0177,0.0205,0.2371,0.0001,0,2.2324
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,1.7972,18.3064,0.1574,2.2681,1.3348,0.3221,5.2702,2172391,0.2967,0.2059,0.014,0.014,0.5,0,0,23.6939
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-r4b1k1.1.cnf,1,2.5823,1.5342,0.1272,0.1543,2.7545,0.149,0.5487,14229,0.0257,0.1476,0.007,0.016,0.0951,0.0006,0.0013,1.6205
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,1,2.5396,1.216,0.1824,2.5968,2.6499,0.157,1.4145,35182,0.1134,0.1873,0.0023,0.0052,0.3944,0.0002,0.0001,0.9647
SAT_RACE2008/marijn-philips.cnf,1,1.8379,0.4048,0.0898,3.8418,2.3881,0.068,0.6354,3367,0.0646,0.2233,0.0122,0.014,0.3251,0.0019,0.0015,0.9313
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,3.4396,0.9595,0.2054,1.072,3.4781,0.2324,0.7488,676058,0.1211,0.1296,0.0002,0.0003,0.3217,0,0,1.0149
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf,1,3.3433,3.4882,0.207,6.7635,3.3602,0.2259,3.6876,568864,0.3982,0.1467,0.0015,0.0045,0.5,0,0,2.7082
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,2.9736,1.2239,0.1583,4.8954,3.1946,0.1879,1.1611,95236,0.1495,0.1345,0.0018,0.0043,0.4595,0.0001,0.0001,1.4553
SAT_Competition2007/industrial/industrial/grieu/vmpc_26.cnf,1,0.0313,0.0051,0.0019,0,0.7265,0.524,0.0834,86424,0,0.0078,0.0039,0.0039,0,0.0039,0.0011,0.0052
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,2.7473,0.7737,0.1615,0.8148,2.7001,0.1909,0.7729,439653,0.0406,0.1944,0.0001,0.0002,0.0935,0,0,0.8663
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.8229,0.5122,0.0383,1.4356,2.5579,0.0189,0.5197,120270,0.0447,0.1709,0.0002,0.0005,0.2106,0.0001,0,0.5011
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,3.8171,8.1967,0.2074,0.0297,3.5731,0.3863,0.7383,1395303,0.0607,0.0673,0.0124,0.0247,0.5,0,0,6.4741
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-22.cnf,1,1.4576,0.7184,0.0912,2.8866,1.9292,0.0504,1.34,22217,0.053,0.1805,0.0147,0.0201,0.2819,0.0005,0.0002,1.0638
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,4.2559,1.8967,0.3112,12.0039,5.719,0.4033,1.6996,481437,0.4538,0.0242,0.0053,0.0056,0.5,0.0003,0,2.5695
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,4.0084,2.2027,0.2222,0.3709,3.9501,0.3446,1.5913,63162,0.0692,0.0808,0.0102,0.0222,0.2146,0.0003,0.0001,1.8082
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,3.997,2.6266,0.3097,0.5503,4.7182,0.4314,1.7735,514785,0.4154,0.0332,0.0028,0.0118,0.5,0.0001,0,2.0275
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,4.1235,13.3742,0.2697,0.0779,4.3568,0.4835,1.3038,13294664,0.2406,0.0363,0.0083,0.0165,0.5,0,0,9.189
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,1.7403,1.9194,0.3259,0.4312,1.9108,0.426,0.7146,6342632,0.0736,0.0569,0.0007,0.0007,0.5,0,0,2.1869
SAT_RACE2008/manol-pipe-c6bidw_i.cnf,1,2.9427,1.3375,0.1541,4.7941,3.1481,0.1761,1.2906,123658,0.1489,0.1341,0.0026,0.007,0.4419,0.0001,0,1.5902
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,4.2533,2.8108,0.2722,0.1531,4.8616,0.4721,2.1164,700461,0.3483,0.0302,0.0075,0.016,0.5,0.0001,0,2.2581
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.0266,5.0609,0.278,0.354,3.5571,0.3087,3.701,8244707,0.1667,0.051,0.0017,0.0034,0.5,0,0,4.3539
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,3.2477,1.3111,0.1635,1.1505,3.1956,0.2093,0.9339,492233,0.1254,0.1559,0.0003,0.0007,0.2649,0,0,1.1895
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,2.5977,1.637,0.1587,3.2348,2.9294,0.1398,1.0383,57428,0.2318,0.1868,0.0014,0.013,0.7685,0.0001,0,1.0609
SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.6838,4.1706,0.2132,3.0806,1.0825,0.6241,4.041,166084,0.2878,0.1733,0.0028,0.0222,1,0,0,5.3096
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,2.869,0.7174,0.1456,1.0083,2.8899,0.2344,0.6499,397606,0.0547,0.1643,0.0001,0.0002,0.0909,0,0,0.8655
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.0266,5.0609,0.278,0.354,3.5571,0.3087,3.701,8244707,0.1667,0.051,0.0017,0.0034,0.5,0,0,4.3539
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.0017,0,0.6849,0.5251,0.0751,108080,0,0.0073,0.0033,0.0033,0,0.0033,0.0015,0.0045
SAT_RACE2006/SAT-Race-Benchmarks/aloul-chnl11-13.cnf,1,0,0,0,0.1,0,0,0,1716,0.2033,0.1515,0.007,0.014,0.2033,0.007,0.0752,0
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,0.072,0.0067,2.1434,0.152,2.8301,59810,0.0819,0.1565,0.0161,0.0626,0.3031,0.0001,0.0001,4.1397
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,3.2054,0.9847,0.1293,1.4843,3.2443,0.1657,0.9008,274277,0.0746,0.1767,0.0005,0.0009,0.4551,0,0,0.9006
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2935,2.5054,0.1872,2.2389,2.2866,0.1619,2.8746,397738,0.1326,0.1935,0.0009,0.0018,0.453,0,0,1.8964
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,1.9366,3.2938,0.1266,3.5638,1.9536,0.3877,3.8769,1504771,0.1132,0.0977,0.0008,0.0011,1,0,0,3.2634
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-25.cnf,1,2.5841,1.5349,0.127,1.329,2.5898,0.1275,1.6051,22056,0.1431,0.1736,0.0087,0.0131,0.2413,0.0004,0.0002,1.5705
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf,1,0.9811,0.604,0.0385,1.5106,2.3705,0.0207,0.4858,153779,0.0485,0.1699,0.0002,0.0005,0.1579,0.0001,0,0.5862
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,2.5241,2.6456,0.189,0.7863,2.9669,0.1466,2.1268,114078,0.1904,0.1648,0.0089,0.0231,0.4571,0.0001,0.0001,2.4529
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,2.8797,0.4517,0.161,1.1309,2.5823,0.2674,0.4602,472816,0.0321,0.1828,0.0001,0.0001,0.1349,0,0,0.4591
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,2.7421,0.9145,0.1443,1.6927,3.1604,0.1174,1.483,13007,0.1309,0.1769,0.0085,0.017,0.2275,0.0007,0.0002,0.835
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9n.cnf,1,2.9581,1.7134,0.1506,5.3427,3.0637,0.2019,1.5489,224311,0.1498,0.1301,0.0022,0.0046,0.4587,0.0001,0,1.9812
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,1.2996,4.5069,0.2283,0.5414,1.3126,0.3389,0.7756,5651724,0.4058,0.1447,0.0005,0.0005,0.616,0,0,5.4081
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,1.9804,2.144,0.0905,1.4155,1.9242,0.1104,2.5059,532922,0.0872,0.1997,0.001,0.0021,0.1745,0,0,2.2909
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,1.7079,21.5128,0.1567,2.2213,1.2077,0.3241,4.916,3432388,0.2313,0.2054,0.0119,0.0119,0.5,0,0,27.8291
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,2.5871,1.806,0.1227,5.3935,3.0252,0.1193,1.4777,174822,0.115,0.1378,0.0008,0.0028,0.2089,0.0001,0,1.2668
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h50-sat.cnf,1,4.1321,2.1767,0.3197,29.2682,5.6986,0.4207,0.9304,784104,0.4511,0.0267,0.0054,0.0056,0.5,0.0004,0,2.515
SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf,1,2.8639,1.9083,0.1503,4.8029,3.0021,0.176,1.6688,223751,0.1473,0.1343,0.0061,0.014,0.4716,0,0,2.1965
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,2.8998,2.1343,0.1474,4.8736,2.9941,0.1748,1.8478,146946,0.1473,0.133,0.0114,0.0226,0.4657,0.0001,0,2.445
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,1.9969,5.0777,0.0773,0.0133,1.8631,0.1598,2.7604,74136,0.0889,0.1555,0.0114,0.0464,0.3026,0.0001,0.0001,4.7005
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,4.1025,1.8238,0.2891,17.8331,5.1711,0.3775,0.8316,164704,0.1625,0.0422,0.0091,0.0097,0.2889,0.0008,0,2.197
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,2.5713,3.1498,0.1284,1.1404,2.5751,0.1289,2.7875,19862,0.1064,0.1818,0.1203,0.1557,0.2634,0.0005,0.0003,4.4282
SAT_Competition2007/industrial/industrial/narain/clauses-6.cnf,1,1.9619,13.1175,0.1586,2.2683,1.5274,0.3185,4.2919,1017418,0.3144,0.2057,0.0158,0.0158,0.5,0,0,17.232
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,2.6911,2.3942,0.104,4.6818,2.8329,0.1312,1.9332,200818,0.124,0.1374,0.001,0.0035,0.2939,0,0,1.7933
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,3.0438,1.4309,0.1567,4.9468,3.269,0.1923,1.2634,41834,0.1526,0.141,0.0078,0.0181,0.434,0.0003,0.0001,1.5064
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,1.6893,1.3583,0.0396,0.012,5.5097,0.0232,1.2051,3356018,0.3343,0.029,0.0002,0.0004,0.5,0,0,2.3366
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,1.3141,1.402,0.065,1.9922,1.9164,0.04,2.6617,98030,0.047,0.1786,0.0177,0.0205,0.2371,0.0001,0,2.2324
SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf,1,4.2401,8.9818,0.2583,0.2206,4.5163,0.3466,5.841,9444694,0.2975,0.0418,0.0055,0.0101,1,0,0,8.7678
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.0896,0.8492,0.0352,0.1567,4.8554,0.0023,0.8254,269998,0.0148,0.0322,0.0013,0.002,1,0.0001,0,0.9566
SAT_Competition2011/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,1.6395,0.3477,0.2885,0.2122,2.2091,0.1611,2.0692,128200,0.3042,0.2369,0.0001,0.0005,0.3924,0,0,0.3718
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,2.3725,0.8011,0.1537,1.2457,2.473,0.1835,0.7596,58933,0.056,0.2404,0.0015,0.0019,0.1722,0.0001,0.0001,0.9358
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,3.6888,1.1383,0.1663,1.9157,3.8104,0.2144,0.9741,521855,0.0942,0.1364,0.0003,0.0006,0.2809,0,0,1.1924
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9n.cnf,1,2.9581,1.7134,0.1506,5.3427,3.0637,0.2019,1.5489,224311,0.1498,0.1301,0.0022,0.0046,0.4587,0.0001,0,1.9812
SAT-Race-2010-CNF/cryptography/desgen/gss-20-s100.cnf,1,2.3252,0.7957,0.1504,1.2951,2.4407,0.1798,0.7599,56930,0.0555,0.2411,0.0016,0.0019,0.1715,0.0001,0.0001,0.9376
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,3.5458,1.3121,0.1627,2.429,3.7023,0.1993,1.0322,475907,0.1022,0.1397,0.0004,0.0007,0.4896,0,0,1.5423
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0,0,0,0.1,0,0,0.2204,1716,0.2047,0.1515,0.007,0.014,0.2149,0.0049,0.0192,0.3535
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,2.0293,3.3066,0.1487,4.6487,2.5401,0.1025,3.187,235550,0.1189,0.2004,0.0055,0.0085,0.4998,0,0,3.28
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,2.9701,0.7355,0.1485,0.8774,3.1295,0.2267,0.6547,958485,0.0463,0.1447,0,0.0001,0.0811,0,0,0.8431
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-10.cnf,1,2.3058,4.605,0.1144,1.2985,2.6072,0.089,6.1599,168043,0.0718,0.1739,0.0308,0.0534,0.2783,0.0001,0,5.8318
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,3.2519,1.3095,0.1636,1.2054,3.1989,0.2092,0.9333,327639,0.1257,0.1561,0.0005,0.001,0.2645,0,0,1.1879
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,4.249,4.946,0.2785,0.1435,4.8945,0.5096,2.9842,1317234,0.3415,0.0233,0.0074,0.0132,1,0.0001,0,4.4253
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12072.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,2.9871,1.4051,0.1362,2.811,3.0249,0.1453,1.1735,208560,0.1015,0.1963,0.0009,0.0033,0.2415,0,0,1.036
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,3.2307,1.0653,0.1599,4.529,3.4185,0.1963,0.9909,29802,0.1595,0.145,0.0035,0.0093,0.4567,0.0003,0.0002,1.1917
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,2.3353,1.0847,0.2909,0.6418,4.0373,0.2629,0.9207,78593,0.0216,0.0111,0.0084,0.0166,0.1698,0.0031,0.0001,0.8495
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-rotmul.cnf,1,2.122,1.9635,0.1102,0.0711,2.1184,0.1757,1.9856,34168,0.1053,0.1634,0.0068,0.0275,0.3087,0.0001,0.0002,1.8955
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,2.8083,0.3834,0.1629,7.6403,2.8324,0.1403,0.4455,104585,0.2052,0.2155,0.0002,0.0005,0.4803,0.0001,0,0.4888
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq1.cnf,1,3.9885,3.2113,0.2492,0.4568,4.2835,0.2912,2.4185,244145,0.2262,0.0692,0.0179,0.0345,0.4629,0.0001,0,2.6766
SAT_Competition2011/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,1.6906,0.7368,0.2708,0.0835,1.245,0.4788,0.5319,35941,0.1016,0.1096,0.0019,0.0025,0.3191,0.0004,0.0002,0.9131
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,3.2998,0.8363,0.1555,4.7892,3.1391,0.1867,0.769,53052,0.1411,0.2017,0.0023,0.0047,1,0.0001,0,0.8089
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,1.9719,1.9974,0.2553,10.0823,2.743,0.147,1.4871,179278,0.1038,0.0774,0.0014,0.0039,0.4592,0.0001,0,2.0361
SAT_RACE2008/een-pico-prop00-75.cnf,1,3.1686,1.4025,0.1764,2.0393,3.0282,0.2112,0.9057,155777,0.1674,0.1994,0.0006,0.0018,0.3942,0,0,0.9871
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,4.1238,13.3816,0.2698,0.078,4.3556,0.4833,1.3044,13292711,0.2411,0.0364,0.0083,0.0165,0.5,0,0,9.1962
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,4.251,6.9937,0.276,0.1143,5.3959,0.5811,4.3846,8758283,0.2273,0.0121,0.0043,0.0065,0.5,0,0,6.718
SAT_Competition2011/SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.7916,0.1125,0.072,0.0238,0.9491,0.0601,0.9617,14598,0.0615,0.2853,0.0007,0.0011,0.3288,0.0004,0.0003,0.2728
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-g10nid.cnf,1,2.7281,1.5324,0.151,5.0919,2.9134,0.1737,1.4281,276775,0.1477,0.1291,0.0015,0.0033,0.4632,0,0,1.912
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc950.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,2.5807,0.3301,0.1238,0.6988,2.3792,0.1515,0.7973,6639,0.0945,0.266,0.0027,0.0048,0.2921,0.0008,0.0008,0.3725
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.8229,0.5122,0.0383,1.4356,2.5579,0.0189,0.5197,120270,0.0447,0.1709,0.0002,0.0005,0.2106,0.0001,0,0.5011
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,1.8154,1.3478,0.078,0.8442,2.497,0.0544,1.8082,154105,0.0926,0.2152,0.0068,0.009,0.2965,0,0,1.994
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,1.2868,3.5238,0.2169,0.1352,1.7372,0.3662,1.2345,185107,0.026,0.0371,0.0183,0.0185,0.1517,0.0009,0.0001,4.0806
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,1.8955,0.7969,0.065,1.7495,1.9984,0.0784,0.753,8341,0.0526,0.1991,0.0077,0.0169,0.2894,0.0008,0.0007,0.8751
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,1.1386,4.5631,0.0451,1.0217,2.3729,0.0301,10.0365,1300030,0.1659,0.1918,0.0176,0.0185,0.2831,0,0,8.1433
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,3.3902,1.3093,0.1587,2.3973,3.4592,0.1854,1.1323,310068,0.0907,0.1487,0.0005,0.0011,0.4517,0,0,1.3177
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10id.cnf,1,2.8021,1.3764,0.1552,4.9156,3.0267,0.1714,1.3051,206201,0.1436,0.1309,0.0014,0.0028,0.4582,0.0001,0,1.7683
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.9718,0.6085,0.0385,1.5064,2.3627,0.0205,0.4883,157349,0.0485,0.1696,0.0002,0.0005,0.1579,0.0001,0,0.5909
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,2.9386,0.7083,0.1447,0.902,2.9889,0.2339,0.6334,545816,0.0517,0.1567,0.0001,0.0001,0.1509,0,0,0.8451
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,3.8107,4.1373,0.2514,7.3461,4.1513,0.2527,2.3329,571173,0.1094,0.0714,0.0081,0.0083,0.3646,0.0001,0,5.6941
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,2.3826,0.7969,0.1543,1.2804,2.4796,0.1842,0.7595,57628,0.0561,0.2406,0.0015,0.0018,0.1713,0.0001,0.0001,0.9334
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.7626,0.3245,0.0948,0.1906,4.2265,0.0218,0.3872,441393,0,0.0267,0.0003,0.0007,1,0.0002,0,0.3223
