@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC

@DATA
normalized-mps-red-bienst1.xml.mzn_AND_NODATA,1,0.05302,18.860656,6.496016,122.519126,800.334782
normalized-os-taillard-10-95-6.xml.mzn_AND_NODATA,1,1.421053,0.703704,3.789474,13.412985,5.684211
normalized-os-taillard-15-105-5.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.538699,5.793103
normalized-os-taillard-10-100-6.xml.mzn_AND_NODATA,1,1.421053,0.703704,3.789474,13.521742,5.684211
normalized-os-taillard-15-100-9.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.38823,5.793103
normalized-ooo-rf8.xml.mzn_AND_NODATA,1,2.850556,0.350809,7.247658,2.54249,7.032787
normalized-ooo-tag8-ucl.xml.mzn_AND_NODATA,1,2.764851,0.361683,7.360111,2.662028,7.520468
normalized-os-taillard-15-100-7.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.34905,5.793103
normalized-ooo-rf8-ucl.xml.mzn_AND_NODATA,1,2.850849,0.350773,7.248097,2.542435,7.032787
normalized-os-taillard-15-100-2.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.312264,5.793103
normalized-os-taillard-15-105-1.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.531583,5.793103
normalized-os-taillard-15-105-7.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.448414,5.793103
normalized-os-taillard-15-100-6.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.380265,5.793103
normalized-os-taillard-15-95-5.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.335497,5.793103
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.432516,5.793103
normalized-geo50-20-d4-75-56_ext.xml.mzn_AND_NODATA,1,43.664762,0.022902,87.329524,2.072455,87.329524
normalized-os-taillard-15-100-8.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.422159,5.793103
normalized-os-taillard-4-100-1.xml.mzn_AND_NODATA,1,1.285714,0.777778,3.428571,11.376661,5.142857
normalized-os-taillard-15-95-3.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.308585,5.793103
normalized-os-taillard-4-105-8.xml.mzn_AND_NODATA,1,1.285714,0.777778,3.428571,11.659312,5.142857
normalized-os-taillard-15-95-9.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.283326,5.793103
normalized-os-taillard-4-95-1.xml.mzn_AND_NODATA,1,1.285714,0.777778,3.428571,11.246869,5.142857
normalized-fischer-8-10-fair.xml.mzn_AND_NODATA,1,0.950368,1.052224,2.689036,13.998316,4.998048
normalized-os-taillard-5-100-0.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.937035,5.333333
normalized-os-taillard-15-100-1.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.432293,5.793103
normalized-os-taillard-15-95-1.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.327593,5.793103
normalized-os-taillard-5-100-3.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.975948,5.333333
normalized-os-taillard-15-95-7.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.244266,5.793103
normalized-os-taillard-5-100-4.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.081011,5.333333
normalized-os-taillard-5-100-7.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.92856,5.333333
normalized-os-taillard-15-105-3.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.51043,5.793103
normalized-os-taillard-4-105-9.xml.mzn_AND_NODATA,1,1.285714,0.777778,3.428571,11.338311,5.142857
normalized-os-taillard-15-95-8.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.316881,5.793103
normalized-os-taillard-10-95-1.xml.mzn_AND_NODATA,1,1.421053,0.703704,3.789474,13.326242,5.684211
normalized-os-taillard-5-100-8.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.238095,5.333333
normalized-os-taillard-5-100-9.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.082609,5.333333
normalized-os-taillard-15-105-9.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.487702,5.793103
normalized-os-taillard-4-100-6.xml.mzn_AND_NODATA,1,1.285714,0.777778,3.428571,11.055369,5.142857
normalized-os-taillard-4-95-4.xml.mzn_AND_NODATA,1,1.285714,0.777778,3.428571,11.663039,5.142857
normalized-os-taillard-5-105-2.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.176164,5.333333
normalized-os-taillard-5-105-3.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.094465,5.333333
normalized-os-taillard-15-95-6.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.274908,5.793103
normalized-os-taillard-5-105-6.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.052736,5.333333
normalized-os-taillard-5-105-8.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.354435,5.333333
normalized-os-taillard-5-95-0.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.815991,5.333333
normalized-os-taillard-5-100-2.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.062735,5.333333
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.96162,5.333333
normalized-os-taillard-5-95-5.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.869546,5.333333
normalized-os-taillard-5-100-5.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.994861,5.333333
normalized-os-taillard-5-100-6.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.939178,5.333333
normalized-mps-red-bg512142.xml.mzn_AND_NODATA,1,0.073571,13.592233,6.261071,85.07767,284.117024
normalized-fischer-7-12-fair.xml.mzn_AND_NODATA,1,0.950162,1.052452,2.687989,13.976418,4.994893
normalized-os-taillard-5-95-9.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.963252,5.333333
normalized-os-taillard-7-100-2.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.895995,5.538462
normalized-os-taillard-5-100-1.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.671132,5.333333
normalized-os-taillard-7-100-3.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.888575,5.538462
normalized-os-taillard-7-100-4.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.678937,5.538462
normalized-os-taillard-15-105-6.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.480144,5.793103
normalized-os-taillard-7-100-5.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.825817,5.538462
normalized-os-taillard-5-105-4.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.193371,5.333333
normalized-os-taillard-7-100-7.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.723301,5.538462
normalized-os-taillard-7-100-9.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.590379,5.538462
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.207787,5.793103
normalized-fischer-9-9-fair.xml.mzn_AND_NODATA,1,0.950583,1.051986,2.690221,14.037804,5.001742
normalized-os-taillard-5-95-7.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.807179,5.333333
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.395856,5.793103
normalized-os-taillard-7-95-0.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.658579,5.538462
normalized-os-taillard-5-105-7.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.042662,5.333333
normalized-os-taillard-15-95-0.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.327832,5.793103
normalized-os-taillard-7-100-0.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.772838,5.538462
normalized-os-taillard-15-105-4.xml.mzn_AND_NODATA,1,1.448276,0.690476,3.862069,14.600868,5.793103
normalized-geo50-20-d4-75-51_ext.xml.mzn_AND_NODATA,1,44.586667,0.022428,89.173333,2.070957,89.173333
normalized-os-taillard-7-100-6.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.69489,5.538462
normalized-os-taillard-5-105-0.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.050819,5.333333
normalized-os-taillard-7-105-1.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.907782,5.538462
normalized-os-taillard-5-95-6.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.818405,5.333333
normalized-mps-red-neos14.xml.mzn_AND_NODATA,1,0.050224,19.910714,4.33991,86.410714,246.674888
normalized-os-taillard-7-95-4.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.56442,5.538462
normalized-os-taillard-5-105-5.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.112425,5.333333
normalized-os-taillard-7-95-5.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.709582,5.538462
normalized-os-taillard-7-95-6.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.581316,5.538462
normalized-os-taillard-7-105-3.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.994658,5.538462
normalized-p0548.xml.mzn_AND_NODATA,1,0.296015,3.378205,2.814042,9.50641,54.352941
normalized-os-taillard-5-95-8.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.114203,5.333333
normalized-os-taillard-7-105-5.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.935396,5.538462
normalized-os-taillard-7-105-7.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.828999,5.538462
normalized-os-taillard-7-105-9.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.698211,5.538462
normalized-os-taillard-7-95-1.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.688848,5.538462
normalized-geo50-20-d4-75-53_ext.xml.mzn_AND_NODATA,1,44.684762,0.022379,89.369524,2.070801,89.369524
normalized-os-taillard-7-95-8.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.755453,5.538462
normalized-os-taillard-7-95-3.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.776275,5.538462
normalized-os-taillard-4-105-6.xml.mzn_AND_NODATA,1,1.285714,0.777778,3.428571,11.175753,5.142857
normalized-os-taillard-5-105-9.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,12.19493,5.333333
normalized-ooo-tag10-ucl.xml.mzn_AND_NODATA,1,2.856796,0.350042,7.327748,2.565023,7.098005
normalized-par-16-2.xml.mzn_AND_NODATA,1,1.275862,0.783784,3.240394,2.490347,5.126108
normalized-geo50-20-d4-75-41_ext.xml.mzn_AND_NODATA,1,45.710476,0.021877,91.420952,2.069213,91.420952
normalized-os-taillard-7-105-8.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.976149,5.538462
normalized-ooo-tag10.xml.mzn_AND_NODATA,1,2.856576,0.350069,7.327417,2.565066,7.098005
normalized-geo50-20-d4-75-85_ext.xml.mzn_AND_NODATA,1,40.830476,0.024492,81.660952,2.077485,81.660952
normalized-geo50-20-d4-75-19_ext.xml.mzn_AND_NODATA,1,48.281905,0.020712,96.56381,2.065526,96.56381
normalized-par-16-2-c.xml.mzn_AND_NODATA,1,2.494269,0.400919,6.808023,2.729466,11.598854
normalized-haystacks-38.xml.mzn_AND_NODATA,1,1.348685,0.741463,3.662019,16.417741,5.844074
normalized-os-taillard-5-95-2.xml.mzn_AND_NODATA,1,1.333333,0.75,3.555556,11.942132,5.333333
normalized-os-taillard-7-95-7.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.611415,5.538462
normalized-os-taillard-7-100-1.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.801449,5.538462
normalized-os-taillard-7-95-2.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.784124,5.538462
normalized-os-taillard-7-105-2.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,13.001695,5.538462
normalized-ooo-rf9.xml.mzn_AND_NODATA,1,2.883235,0.346833,7.201551,2.497703,6.803067
normalized-os-taillard-7-95-9.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.476096,5.538462
normalized-ooo-rf9-ucl.xml.mzn_AND_NODATA,1,2.883409,0.346812,7.201812,2.497673,6.803067
normalized-fischer-10-9-fair.xml.mzn_AND_NODATA,1,0.950834,1.051708,2.691797,14.053505,5.006918
normalized-geo50-20-d4-75-55_ext.xml.mzn_AND_NODATA,1,45.434286,0.02201,90.868571,2.069633,90.868571
normalized-par-16-1.xml.mzn_AND_NODATA,1,1.207389,0.828233,3.040394,2.465932,4.736946
normalized-os-taillard-7-105-0.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.880656,5.538462
normalized-os-taillard-7-105-6.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.802097,5.538462
normalized-p2756.xml.mzn_AND_NODATA,1,0.269934,3.704607,3.173738,11.757453,166.237747
normalized-geo50-20-d4-75-99_ext.xml.mzn_AND_NODATA,1,38.725714,0.025823,77.451429,2.081696,77.451429
normalized-mps-red-UMTS.xml.mzn_AND_NODATA,1,0.327085,3.057307,5.915651,14.942216,660.074039
normalized-os-taillard-7-100-8.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.868977,5.538462
normalized-os-taillard-7-105-4.xml.mzn_AND_NODATA,1,1.384615,0.722222,3.692308,12.786986,5.538462
normalized-fischer-11-8-fair.xml.mzn_AND_NODATA,1,0.951015,1.051508,2.692726,14.060883,5.009678
normalized-par-32-2-c.xml.mzn_AND_NODATA,1,2.497698,0.400369,6.850345,2.742664,11.892556
normalized-par-16-3.xml.mzn_AND_NODATA,1,1.24335,0.804279,3.145813,2.479398,4.942857
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,2.493691,0.401012,6.788644,2.722328,11.520505
normalized-par-16-5-c.xml.mzn_AND_NODATA,1,2.494135,0.400941,6.803519,2.727807,11.577713
normalized-le-450-5a-5-ext.xml.mzn_AND_NODATA,1,11.414815,0.087605,22.82963,2.096507,22.82963
normalized-par-16-3-c.xml.mzn_AND_NODATA,1,2.494012,0.40096,6.799401,2.726291,11.55988
normalized-par-16-4-c.xml.mzn_AND_NODATA,1,2.493827,0.40099,6.79321,2.72401,11.490741
normalized-os-taillard-20-100-3.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.06432,5.846154
normalized-geo50-20-d4-75-52_ext.xml.mzn_AND_NODATA,1,46.724762,0.021402,93.449524,2.06771,93.449524
normalized-os-taillard-20-100-4.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.05158,5.846154
normalized-par-32-5-c.xml.mzn_AND_NODATA,1,2.49776,0.400359,6.854369,2.744207,11.928305
normalized-os-taillard-20-100-5.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,14.977958,5.846154
normalized-os-taillard-20-100-1.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.096902,5.846154
normalized-mps-air05.xml.mzn_AND_NODATA,1,0.113412,8.817402,14.110354,124.416667,700.502571
normalized-pigeon-cardinality-15-10.xml.mzn_AND_NODATA,1,0.166667,6,2,12,23
normalized-par-32-4-c.xml.mzn_AND_NODATA,1,2.497749,0.40036,6.853713,2.743956,11.923481
normalized-pigeon-cardinality-21-20.xml.mzn_AND_NODATA,1,0.097619,10.243902,2,20.487805,39
normalized-pigeon-cardinality-11-10.xml.mzn_AND_NODATA,1,0.190909,5.238095,2,10.47619,19
normalized-par-32-1-c.xml.mzn_AND_NODATA,1,2.497719,0.400365,6.851711,2.743188,11.896578
normalized-geo50-20-d4-75-63_ext.xml.mzn_AND_NODATA,1,45.945714,0.021765,91.891429,2.068858,91.891429
normalized-par-32-3-c.xml.mzn_AND_NODATA,1,2.497736,0.400363,6.85283,2.743617,11.904906
normalized-patat-02-small-5.xml.mzn_AND_NODATA,1,1.465268,0.682469,4.019041,6.52897,7.268336
normalized-pigeon-cardinality-31-30.xml.mzn_AND_NODATA,1,0.065591,15.245902,2,30.491803,59
normalized-patat-08-comp-14.xml.mzn_AND_NODATA,1,1.548706,0.6457,5.971461,13.990423,13.772451
normalized-os-taillard-20-100-2.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.041417,5.846154
normalized-os-taillard-20-100-6.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.126413,5.846154
normalized-mps-red-arki001.xml.mzn_AND_NODATA,1,0.176101,5.678571,13.3776,75.965659,470.262216
normalized-patat-02-small-4.xml.mzn_AND_NODATA,1,1.465875,0.682186,3.954006,6.256558,6.991691
normalized-pigeon-cardinality-41-40.xml.mzn_AND_NODATA,1,0.04939,20.246914,2,40.493827,79
normalized-pigeon-cardinality-25-20.xml.mzn_AND_NODATA,1,0.09,11.111111,2,22.222222,43
normalized-pigeon-clauses-11-10.xml.mzn_AND_NODATA,1,5.1,0.196078,11,2.156863,19
normalized-patat-02-small-3.xml.mzn_AND_NODATA,1,1.465529,0.682347,3.978145,6.198818,7.079602
normalized-pigeon-cardinality-51-50.xml.mzn_AND_NODATA,1,0.039608,25.247525,2,50.49505,99
normalized-patat-02-small-1.xml.mzn_AND_NODATA,1,1.454353,0.687591,3.96661,6.125441,7.146238
normalized-pigeon-cardinality-55-50.xml.mzn_AND_NODATA,1,0.038182,26.190476,2,52.380952,103
normalized-pigeon-cardinality-45-40.xml.mzn_AND_NODATA,1,0.047222,21.176471,2,42.352941,83
normalized-pigeon-cardinality-35-30.xml.mzn_AND_NODATA,1,0.061905,16.153846,2,32.307692,63
normalized-par-32-2.xml.mzn_AND_NODATA,1,2.031171,0.492327,5.135705,2.517517,7.940491
normalized-mps-red-air05.xml.mzn_AND_NODATA,1,0.113412,8.817402,14.110354,124.416667,700.502571
normalized-par-32-5.xml.mzn_AND_NODATA,1,2.042034,0.489708,5.179156,2.525403,8.049118
normalized-os-taillard-20-105-1.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.195017,5.846154
normalized-pigeon-clauses-21-20.xml.mzn_AND_NODATA,1,10.05,0.099502,21,2.089552,39
normalized-par-16-5.xml.mzn_AND_NODATA,1,1.260591,0.793279,3.194089,2.483783,5.032512
normalized-par-32-4.xml.mzn_AND_NODATA,1,2.039043,0.490426,5.167191,2.52324,8.019207
normalized-patat-08-comp-7.xml.mzn_AND_NODATA,1,1.519309,0.658194,4.683943,8.784571,9.573461
normalized-geo50-20-d4-75-12_ext.xml.mzn_AND_NODATA,1,50.402857,0.01984,100.805714,2.062769,100.805714
normalized-pigeon-clauses-25-20.xml.mzn_AND_NODATA,1,12.05,0.082988,25,2.074689,43
normalized-mps-air04.xml.mzn_AND_NODATA,1,0.175651,5.693095,15.765723,89.755754,474.560198
normalized-os-taillard-20-100-7.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.00321,5.846154
normalized-pigeon-cardinality-75-70.xml.mzn_AND_NODATA,1,0.027619,36.206897,2,72.413793,143
normalized-par-32-1.xml.mzn_AND_NODATA,1,2.033375,0.491793,5.144521,2.519124,7.962531
normalized-par-32-3.xml.mzn_AND_NODATA,1,2.037154,0.490881,5.159635,2.52187,8.000315
normalized-pigeon-cardinality-71-70.xml.mzn_AND_NODATA,1,0.02837,35.248227,2,70.496454,139
normalized-patat-08-comp-8.xml.mzn_AND_NODATA,1,1.521329,0.65732,4.866493,9.381644,9.269945
normalized-pigeon-clauses-31-30.xml.mzn_AND_NODATA,1,15.033333,0.066519,31,2.062084,59
normalized-mps-air06.xml.mzn_AND_NODATA,1,0.178509,5.601948,15.752985,88.23961,505.421352
normalized-pigeons-14.xml.mzn_AND_NODATA,1,6.5,0.153846,13,7.400879,13
normalized-os-taillard-20-100-0.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,14.920233,5.846154
normalized-pigeons-20-ord.xml.mzn_AND_NODATA,1,19,0.052632,38,8.495855,19
normalized-pigeons-18.xml.mzn_AND_NODATA,1,8.5,0.117647,17,8.174926,17
normalized-pigeons-25.xml.mzn_AND_NODATA,1,12,0.083333,24,9.169925,24
normalized-pigeons-15.xml.mzn_AND_NODATA,1,7,0.142857,14,7.61471,14
normalized-pigeons-30.xml.mzn_AND_NODATA,1,14.5,0.068966,29,9.715962,29
normalized-pigeons-40.xml.mzn_AND_NODATA,1,19.5,0.051282,39,10.570804,39
normalized-os-taillard-20-100-8.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.082533,5.846154
normalized-pigeons-30-ord.xml.mzn_AND_NODATA,1,29,0.034483,58,9.715962,29
normalized-pigeon-clauses-15-10.xml.mzn_AND_NODATA,1,7.1,0.140845,15,2.112676,23
normalized-mps-red-air04.xml.mzn_AND_NODATA,1,0.175651,5.693095,15.765723,89.755754,474.560198
normalized-geo50-20-d4-75-67_ext.xml.mzn_AND_NODATA,1,44.812381,0.022315,89.624762,2.0706,89.624762
normalized-pigeons-40-ord.xml.mzn_AND_NODATA,1,39,0.025641,78,10.570804,39
normalized-pigeons-11.xml.mzn_AND_NODATA,1,5,0.2,10,6.643856,10
normalized-pigeon-cardinality-91-90.xml.mzn_AND_NODATA,1,0.0221,45.248619,2,90.497238,179
normalized-pigeons-12.xml.mzn_AND_NODATA,1,5.5,0.181818,11,6.918863,11
normalized-pigeons-16.xml.mzn_AND_NODATA,1,7.5,0.133333,15,7.813781,15
normalized-pigeon-clauses-41-40.xml.mzn_AND_NODATA,1,20.025,0.049938,41,2.047441,79
normalized-pret-150-25_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,4
normalized-pigeons-35.xml.mzn_AND_NODATA,1,17,0.058824,34,10.174926,34
normalized-geo50-20-d4-75-87_ext.xml.mzn_AND_NODATA,1,42.931429,0.023293,85.862857,2.073693,85.862857
normalized-os-taillard-20-100-9.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.025443,5.846154
normalized-pret-150-60_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,4
normalized-pret-150-75_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,4
normalized-pigeon-cardinality-101-100.xml.mzn_AND_NODATA,1,0.019901,50.248756,2,100.497512,199
normalized-pret-60-25_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,4
normalized-pret-150-40_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,4
normalized-pigeons-50.xml.mzn_AND_NODATA,1,24.5,0.040816,49,11.22942,49
normalized-pret-60-60_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,4
normalized-pret-60-75_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,4
normalized-os-taillard-20-105-3.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.161166,5.846154
normalized-primes-10-20-2-3.xml.mzn_AND_NODATA,1,0.2,5,0.78,18.748684,2.42
normalized-pigeons-45.xml.mzn_AND_NODATA,1,22,0.045455,44,10.918863,44
normalized-pigeons-20.xml.mzn_AND_NODATA,1,9.5,0.105263,19,8.495855,19
normalized-primes-10-40-3-5.xml.mzn_AND_NODATA,1,0.4,2.5,2.3,27.642291,11.5
normalized-os-taillard-20-105-2.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.139391,5.846154
normalized-primes-10-40-3-7.xml.mzn_AND_NODATA,1,0.4,2.5,2.91,34.973507,18.18
normalized-pigeon-cardinality-105-100.xml.mzn_AND_NODATA,1,0.019524,51.219512,2,102.439024,203
normalized-primes-10-60-3-7.xml.mzn_AND_NODATA,1,0.6,1.666667,4.02,32.209278,22.72
normalized-pigeon-cardinality-95-90.xml.mzn_AND_NODATA,1,0.021637,46.216216,2,92.432432,183
normalized-primes-15-40-2-7.xml.mzn_AND_NODATA,1,0.4,2.5,2.42,33.41755,13.16
normalized-pigeon-clauses-45-40.xml.mzn_AND_NODATA,1,22.025,0.045403,45,2.043133,83
normalized-primes-15-40-3-5.xml.mzn_AND_NODATA,1,0.4,2.5,2.3,31.760481,11.5
normalized-pigeons-50-ord.xml.mzn_AND_NODATA,1,49,0.020408,98,11.22942,49
normalized-primes-15-60-2-7.xml.mzn_AND_NODATA,1,0.6,1.666667,3.47,31.9446,17.8
normalized-primes-15-60-3-5.xml.mzn_AND_NODATA,1,0.6,1.666667,3.45,31.760481,16.56
normalized-primes-10-40-2-7.xml.mzn_AND_NODATA,1,0.4,2.5,2.42,29.084497,13.16
normalized-primes-15-80-3-5.xml.mzn_AND_NODATA,1,0.8,1.25,4.6,31.760481,20.98
normalized-primes-10-40-3-3.xml.mzn_AND_NODATA,1,0.4,2.5,1.87,22.474384,7.1
normalized-os-taillard-20-105-0.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.018163,5.846154
normalized-primes-20-20-3-7.xml.mzn_AND_NODATA,1,0.2,5,1.42,43.517909,9.1
normalized-primes-20-40-2-5.xml.mzn_AND_NODATA,1,0.4,2.5,1.74,26.662381,6.82
normalized-os-taillard-20-95-3.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,14.962337,5.846154
normalized-primes-20-40-2-7.xml.mzn_AND_NODATA,1,0.4,2.5,2.42,37.082162,13.16
normalized-pigeons-13.xml.mzn_AND_NODATA,1,6,0.166667,12,7.169925,12
normalized-primes-20-40-3-5.xml.mzn_AND_NODATA,1,0.4,2.5,2.3,35.243377,11.5
normalized-primes-20-40-3-7.xml.mzn_AND_NODATA,1,0.4,2.5,2.91,44.590534,18.18
normalized-primes-15-60-3-7.xml.mzn_AND_NODATA,1,0.6,1.666667,4.02,37.007865,22.72
normalized-primes-20-60-3-7.xml.mzn_AND_NODATA,1,0.6,1.666667,4.02,41.066196,22.72
normalized-primes-20-80-3-5.xml.mzn_AND_NODATA,1,0.8,1.25,4.6,35.243377,20.98
normalized-primes-25-20-3-1.xml.mzn_AND_NODATA,1,0.2,5,0.73,24.035113,1.96
normalized-os-taillard-20-105-9.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,15.122735,5.846154
normalized-pigeon-clauses-35-30.xml.mzn_AND_NODATA,1,17.033333,0.058708,35,2.054795,63
normalized-primes-25-40-2-7.xml.mzn_AND_NODATA,1,0.4,2.5,2.42,39.839023,13.16
normalized-primes-25-40-3-3.xml.mzn_AND_NODATA,1,0.4,2.5,1.87,30.7847,7.1
normalized-primes-25-40-3-5.xml.mzn_AND_NODATA,1,0.4,2.5,2.3,37.863534,11.5
normalized-os-taillard-20-95-2.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,14.938181,5.846154
