@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
ncf_16_32_8_euad.9,1,0.350895,366,0.623212,0.60459,0.700761,1.923647,1830,0.669326,484,2.094641,0.290317,4737,0.77398,2314,20.630165,12864
ncf_16_32_8_u.10,1,0.339946,366,0.62338,0.604159,0.691259,1.923745,1830,0.676129,484,2.08427,0.307809,4690,0.768007,2314,15.621901,12806
ncf_16_32_8_u.1,1,0.350279,366,0.622989,0.605164,0.701591,1.923745,1830,0.675703,484,2.08643,0.304446,4717,0.774129,2314,16.221074,12806
ncf_16_32_8_u.2,1,0.341307,366,0.623451,0.603974,0.691895,1.923696,1830,0.676228,484,2.088591,0.30713,4709,0.768558,2314,15.741736,12835
ncf_16_32_8_u.3,1,0.324141,366,0.624223,0.601993,0.674007,1.923647,1830,0.67709,484,2.089023,0.31248,4656,0.758157,2314,14.783058,12864
ncf_16_32_8_u.4,1,0.332373,366,0.623912,0.602791,0.682239,1.923647,1830,0.676751,484,2.090752,0.309802,4674,0.76302,2314,15.262397,12864
ncf_16_32_8_u.5,1,0.360033,366,0.622372,0.606756,0.712803,1.923843,1830,0.674988,484,2.08038,0.301746,4706,0.780439,2314,16.700413,12748
ncf_16_32_8_u.6,1,0.348305,366,0.62269,0.605934,0.701809,1.923893,1830,0.675314,484,2.073898,0.305804,4687,0.773737,2314,15.981405,12719
ncf_16_32_8_u.7,1,0.330982,366,0.62347,0.603926,0.683752,1.923843,1830,0.676185,484,2.07433,0.311205,4661,0.763211,2314,15.022727,12748
ncf_16_32_8_u.8,1,0.325431,366,0.623555,0.603707,0.678935,1.923893,1830,0.676256,484,2.069144,0.313252,4642,0.760182,2314,14.663223,12719
ncf_16_32_8_u.9,1,0.350895,366,0.623212,0.60459,0.700761,1.923647,1830,0.675988,484,2.094641,0.303774,4737,0.77398,2314,16.340909,12864
ncf_8_16_4_d.10,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.640803,138,1.793051,0.344939,1162,0.769595,662,9.833333,3088
ncf_8_16_4_d.1,1,0.318901,174.666667,0.615781,0.623954,0.645296,1.901749,524,0.641086,138,1.802115,0.342849,1153,0.770921,662,10.050725,3105
ncf_8_16_4_d.2,1,0.302403,174.666667,0.617233,0.620135,0.627175,1.901408,524,0.641365,138,1.805136,0.350295,1149,0.760249,662,9.398551,3122
ncf_8_16_4_d.3,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.641086,138,1.805136,0.338065,1163,0.776963,662,10.485507,3105
ncf_8_16_4_d.4,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.641086,138,1.805136,0.338065,1163,0.776963,662,10.485507,3105
ncf_8_16_4_d.5,1,0.300418,174.666667,0.61658,0.621849,0.628452,1.902092,524,0.640803,138,1.78852,0.352159,1137,0.760504,662,9.181159,3088
ncf_8_16_4_d.6,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.640803,138,1.793051,0.344939,1147,0.769595,662,9.833333,3088
ncf_8_16_4_d.7,1,0.348876,174.666667,0.613849,0.629066,0.675271,1.901749,524,0.641086,138,1.811178,0.328497,1173,0.789087,662,11.355072,3105
ncf_8_16_4_d.8,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.640803,138,1.793051,0.344939,1147,0.769595,662,9.833333,3088
ncf_8_16_4_d.9,1,0.327258,174.666667,0.615631,0.62435,0.65203,1.901408,524,0.641365,138,1.812689,0.338407,1159,0.775234,662,10.485507,3122
ncf_8_16_4_edau.10,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.643358,138,1.793051,0.355689,1162,0.769595,662,8.311594,3088
ncf_8_16_4_edau.1,1,0.318901,174.666667,0.615781,0.623954,0.645296,1.901749,524,0.643968,138,1.802115,0.353652,1153,0.770921,662,8.471014,3105
ncf_8_16_4_edau.2,1,0.302403,174.666667,0.617233,0.620135,0.627175,1.901408,524,0.642501,138,1.805136,0.36145,1149,0.760249,662,7.992754,3122
ncf_8_16_4_edau.3,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.64501,138,1.805136,0.348717,1163,0.776963,662,8.789855,3105
ncf_8_16_4_edau.4,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.64501,138,1.805136,0.348717,1163,0.776963,662,8.789855,3105
ncf_8_16_4_edau.5,1,0.300418,174.666667,0.61658,0.621849,0.628452,1.902092,524,0.641786,138,1.78852,0.363134,1137,0.760504,662,7.833333,3088
ncf_8_16_4_edau.6,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.643358,138,1.793051,0.355689,1147,0.769595,662,8.311594,3088
ncf_8_16_4_edau.7,1,0.348876,174.666667,0.613849,0.629066,0.675271,1.901749,524,0.647093,138,1.811178,0.338848,1173,0.789087,662,9.427536,3105
ncf_8_16_4_edau.8,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.643358,138,1.793051,0.355689,1147,0.769595,662,8.311594,3088
ncf_8_16_4_edau.9,1,0.327258,174.666667,0.615631,0.62435,0.65203,1.901408,524,0.64509,138,1.812689,0.349184,1159,0.775234,662,8.789855,3122
ncf_8_16_4_euad.10,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.653632,138,1.793051,0.322397,1162,0.769595,662,9.833333,3088
ncf_8_16_4_euad.1,1,0.318901,174.666667,0.615781,0.623954,0.645296,1.901749,524,0.653571,138,1.802115,0.320588,1153,0.770921,662,10.050725,3105
ncf_8_16_4_euad.2,1,0.302403,174.666667,0.617233,0.620135,0.627175,1.901408,524,0.656701,138,1.805136,0.324842,1149,0.760249,662,9.398551,3122
ncf_8_16_4_euad.3,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.651968,138,1.805136,0.317549,1163,0.776963,662,10.485507,3105
ncf_8_16_4_euad.4,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.651968,138,1.805136,0.317549,1163,0.776963,662,10.485507,3105
ncf_8_16_4_euad.5,1,0.300418,174.666667,0.61658,0.621849,0.628452,1.902092,524,0.656051,138,1.78852,0.326981,1137,0.760504,662,9.181159,3088
ncf_8_16_4_euad.6,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.653632,138,1.793051,0.322397,1147,0.769595,662,9.833333,3088
ncf_8_16_4_euad.7,1,0.348876,174.666667,0.613849,0.629066,0.675271,1.901749,524,0.648761,138,1.811178,0.311471,1173,0.789087,662,11.355072,3105
ncf_8_16_4_euad.8,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.653632,138,1.793051,0.322397,1147,0.769595,662,9.833333,3088
ncf_8_16_4_euad.9,1,0.327258,174.666667,0.615631,0.62435,0.65203,1.901408,524,0.652714,138,1.812689,0.317288,1159,0.775234,662,10.485507,3122
ncf_8_16_4_u.10,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.656764,138,1.793051,0.333049,1162,0.769595,662,8.311594,3088
ncf_8_16_4_u.1,1,0.318901,174.666667,0.615781,0.623954,0.645296,1.901749,524,0.657046,138,1.802115,0.331301,1153,0.770921,662,8.471014,3105
ncf_8_16_4_u.2,1,0.302403,174.666667,0.617233,0.620135,0.627175,1.901408,524,0.658424,138,1.805136,0.33582,1149,0.760249,662,7.992754,3122
ncf_8_16_4_u.3,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.656494,138,1.805136,0.328161,1163,0.776963,662,8.789855,3105
ncf_8_16_4_u.4,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.656494,138,1.805136,0.328161,1163,0.776963,662,8.789855,3105
ncf_8_16_4_u.5,1,0.300418,174.666667,0.61658,0.621849,0.628452,1.902092,524,0.657597,138,1.78852,0.337784,1137,0.760504,662,7.833333,3088
ncf_8_16_4_u.6,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.656764,138,1.793051,0.333049,1147,0.769595,662,8.311594,3088
ncf_8_16_4_u.7,1,0.348876,174.666667,0.613849,0.629066,0.675271,1.901749,524,0.655389,138,1.811178,0.32188,1173,0.789087,662,9.427536,3105
ncf_8_16_4_u.8,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.656764,138,1.793051,0.333049,1147,0.769595,662,8.311594,3088
ncf_8_16_4_u.9,1,0.327258,174.666667,0.615631,0.62435,0.65203,1.901408,524,0.657051,138,1.812689,0.32801,1159,0.775234,662,8.789855,3122
nusmv.dme1-16.B-d4-shuffled,1,0.058006,639.5,0.571355,0.750227,0.574622,2.216918,1279,0.576648,96,2.407273,0.435985,2379,0.956482,1375,4,7722
nusmv.queue.B-d4-shuffled,1,0.084549,5362,0.571421,0.750024,0.613261,2.164193,10724,0.578724,246,2.843118,0.403701,25864,0.936586,10970,21.439024,72773
nusmv.reactor^1.C-d4-shuffled,1,0.096924,4773,0.57142,0.750027,0.555318,2.139437,9546,0.57865,284,2.804476,0.402481,19882,0.927304,9830,18.816901,64324
nusmv.reactor^2.C-d4-shuffled,1,0.095914,4810,0.57142,0.750027,0.55568,2.141458,9620,0.578664,288,2.80329,0.402862,20029,0.928062,9908,18.5,64807
nusmv.reactor^5.C-f4-shuffled,1,0.095635,4692,0.57142,0.750028,0.554169,2.142013,9384,0.578623,284,2.8012,0.403139,19544,0.928271,9668,18.239437,63190
nusmv.syncarb10^2.B-f2,1,0.057918,479.5,0.571339,0.750275,0.618768,2.217009,959,0.576226,40,2.730731,0.423027,2133,0.956546,999,7.9,6364
nusmv.syncarb10^2.B-f3,1,0.057967,682.5,0.571366,0.750192,0.616956,2.217058,1365,0.576139,50,2.767491,0.421068,3056,0.956513,1415,9.08,9136
nusmv.syncarb10^2.B-f4,1,0.057994,885.5,0.571381,0.750147,0.615987,2.217085,1771,0.576092,60,2.787548,0.420006,3979,0.956496,1831,9.866667,11908
nusmv.syncarb5^2.B-f4-shuffled,1,0.078962,325.5,0.571296,0.750406,0.591671,2.174689,651,0.577868,30,2.715125,0.415802,1409,0.940747,681,9.733333,4313
nusmv.tcas^2.B-f2-shuffled,1,0.075651,4734,0.57142,0.750028,0.549012,2.181983,9468,0.578388,298,2.773398,0.410411,19830,0.94326,9766,13.751678,63197
nusmv.tcas^4.B-f3-shuffled,1,0.079827,7602.5,0.571423,0.750017,0.544632,2.173649,15205,0.577973,440,2.804091,0.40862,31989,0.940129,15645,15.918182,102362
nusmv.tcas-t^5.B-f2-shuffled,1,0.077295,5018.5,0.57142,0.750026,0.548496,2.178698,10037,0.578425,300,2.784754,0.4092,21014,0.942027,10337,14.833333,67166
nusmv.tcas-t^6.B-f3-shuffled,1,0.078749,7947,0.571423,0.750016,0.547038,2.175807,15894,0.577939,442,2.811643,0.408563,33502,0.940937,16336,16.366516,107171
par16-1-c-00-shuffled,1,0.317185,1106.5,0.593912,0.683752,0.577426,1.784804,2213,0.639229,317,2.325296,0.271349,5075,0.753487,2530,11.772871,14487
par8-1-c-50-shuffled,1,0.354689,189,0.595265,0.679924,0.558032,1.762303,378,0.636478,64,2.436652,0.264857,932,0.75947,442,11.9375,2661
par8-2-90-shuffled,1,0.361144,763,0.592299,0.688337,0.583548,1.728381,1526,0.631959,350,2.27452,0.280255,3715,0.74996,1876,8.805714,10466
par8-2-c-50-shuffled,1,0.354895,200,0.595474,0.679335,0.560315,1.762238,400,0.636855,68,2.444444,0.264563,985,0.758907,468,11.941176,2828
par8-3-c-00-shuffled,1,0.323466,260.5,0.593722,0.684289,0.573285,1.783394,521,0.637858,75,2.323826,0.270234,1201,0.757411,596,11.946667,3409
par8-3-c-90-shuffled,1,0.377422,194.5,0.597218,0.674432,0.557709,1.747262,389,0.637112,75,2.55819,0.260251,1003,0.758523,464,11.946667,2947
par8-4-90-shuffled,1,0.361463,765,0.5922,0.68862,0.583919,1.728786,1530,0.631668,350,2.269149,0.280272,3717,0.750767,1880,8.811429,10461
par8-4-c-90-shuffled,1,0.379867,172.5,0.597015,0.675,0.562203,1.745489,345,0.63638,67,2.555825,0.260281,887,0.759615,412,11.940299,2613
par8-5-c-90-shuffled,1,0.37934,192.5,0.597341,0.674087,0.558848,1.745978,385,0.637086,75,2.567391,0.259934,995,0.758562,460,11.946667,2933
Qq2k3k3v100v100m1000s10,1,1.511,100,0.497167,1.011398,0.111,3,100,0.497444,100,15.085,0.669333,101,0.500838,200,15.11,6000
Qq2k3k3v100v100m1000s1,1,1.48,100,0.498833,1.004678,0.101,3,100,0.496222,100,15.035,0.678667,106,0.492148,200,14.8,6000
Qq2k3k3v100v100m1000s2,1,1.487,100,0.5025,0.99005,0.116,3,100,0.501889,100,14.925,0.665778,120,0.498176,200,14.87,6000
Qq2k3k3v100v100m1000s3,1,1.488,100,0.496667,1.013423,0.128,3,100,0.494222,100,15.1,0.680889,121,0.492617,200,14.88,6000
Qq2k3k3v100v100m1000s4,1,1.507,100,0.505167,0.979545,0.119,3,100,0.507667,100,14.845,0.649778,127,0.507423,200,15.07,6000
Qq2k3k3v100v100m1000s5,1,1.482,100,0.505333,0.978892,0.114,3,100,0.505111,100,14.84,0.660444,117,0.49934,200,14.82,6000
Qq2k3k3v100v100m1000s6,1,1.54,100,0.492333,1.031144,0.13,3,100,0.494222,100,15.23,0.669333,109,0.505755,200,15.4,6000
Qq2k3k3v100v100m1000s7,1,1.474,100,0.504667,0.981506,0.114,3,100,0.503333,100,14.86,0.665778,126,0.496037,200,14.74,6000
Qq2k3k3v100v100m1000s8,1,1.527,100,0.492333,1.031144,0.122,3,100,0.492778,100,15.23,0.675111,91,0.501354,200,15.27,6000
Qq2k3k3v100v100m1000s9,1,1.467,100,0.505,0.980198,0.11,3,100,0.503,100,14.85,0.668,110,0.494059,200,14.67,6000
Qq2k3k3v100v100m1200s10,1,1.5025,100,0.501667,0.993355,0.109167,3,100,0.5025,100,17.94,0.661111,126,0.502492,200,18.03,7200
Qq2k3k3v100v100m1200s1,1,1.4925,100,0.496667,1.013423,0.105,3,100,0.494722,100,18.12,0.678889,125,0.494128,200,17.91,7200
Qq2k3k3v100v100m1200s2,1,1.476667,100,0.502917,0.988401,0.118333,3,100,0.501296,100,17.895,0.669259,153,0.495167,200,17.72,7200
Qq2k3k3v100v100m1200s3,1,1.485,100,0.496944,1.012297,0.128333,3,100,0.494259,100,18.11,0.681481,146,0.491895,200,17.82,7200
Qq2k3k3v100v100m1200s4,1,1.5075,100,0.50625,0.975309,0.115,3,100,0.509167,100,17.775,0.646667,149,0.508642,200,18.09,7200
Qq2k3k3v100v100m1200s5,1,1.491667,100,0.505556,0.978022,0.114167,3,100,0.506481,100,17.8,0.655556,137,0.502747,200,17.9,7200
Qq2k3k3v100v100m1200s6,1,1.5275,100,0.494167,1.023609,0.126667,3,100,0.495278,100,18.21,0.67,131,0.503373,200,18.33,7200
Qq2k3k3v100v100m1200s7,1,1.500833,100,0.499444,1.002225,0.115833,3,100,0.499352,100,18.02,0.667778,141,0.499722,200,18.01,7200
Qq2k3k3v100v100m1200s8,1,1.536667,100,0.486528,1.055381,0.125,3,100,0.486111,100,18.485,0.686296,103,0.498715,200,18.44,7200
Qq2k3k3v100v100m1200s9,1,1.459167,100,0.503889,0.984564,0.113333,3,100,0.500648,100,17.86,0.674444,135,0.490353,200,17.51,7200
Qq2k3k3v100v100m1400s10,1,1.514286,100,0.500476,0.998097,0.112143,3,100,0.502222,100,20.98,0.659048,150,0.505233,200,21.2,8400
Qq2k3k3v100v100m1400s1,1,1.468571,100,0.501667,0.993355,0.102857,3,100,0.49873,100,20.93,0.67619,156,0.49122,200,20.56,8400
Qq2k3k3v100v100m1400s2,1,1.465714,100,0.504286,0.983003,0.11,3,100,0.501905,100,20.82,0.670476,171,0.492918,200,20.52,8400
Qq2k3k3v100v100m1400s3,1,1.489286,100,0.497857,1.008608,0.127143,3,100,0.495952,100,21.09,0.677143,171,0.494261,200,20.85,8400
Qq2k3k3v100v100m1400s4,1,1.493571,100,0.506667,0.973684,0.111429,3,100,0.508175,100,20.72,0.651746,171,0.504464,200,20.91,8400
Qq2k3k3v100v100m1400s5,1,1.512857,100,0.500238,0.999048,0.120714,3,100,0.501746,100,20.99,0.660317,161,0.504522,200,21.18,8400
Qq2k3k3v100v100m1400s6,1,1.524286,100,0.496071,1.015839,0.125714,3,100,0.49746,100,21.165,0.666349,155,0.5042,200,21.34,8400
Qq2k3k3v100v100m1400s7,1,1.498571,100,0.497024,1.011976,0.118571,3,100,0.495873,100,21.125,0.675238,159,0.496527,200,20.98,8400
Qq2k3k3v100v100m1400s8,1,1.516429,100,0.492381,1.030948,0.115,3,100,0.491667,100,21.32,0.679683,127,0.497824,200,21.23,8400
Qq2k3k3v100v100m1400s9,1,1.451429,100,0.503929,0.984408,0.110714,3,100,0.499841,100,20.835,0.677778,152,0.487834,200,20.32,8400
Qq2k3k3v100v100m1600s10,1,1.506875,100,0.5,1,0.11125,3,100,0.500764,100,24,0.663611,173,0.502292,200,24.11,9600
Qq2k3k3v100v100m1600s1,1,1.47875,100,0.500625,0.997503,0.103125,3,100,0.498472,100,23.97,0.674444,180,0.49355,200,23.66,9600
Qq2k3k3v100v100m1600s2,1,1.456875,100,0.50625,0.975309,0.1075,3,100,0.503542,100,23.7,0.669167,194,0.491975,200,23.31,9600
Qq2k3k3v100v100m1600s3,1,1.49375,100,0.497604,1.009629,0.128125,3,100,0.496111,100,24.115,0.675833,191,0.495499,200,23.9,9600
Qq2k3k3v100v100m1600s4,1,1.5,100,0.504792,0.981015,0.10875,3,100,0.506389,100,23.77,0.653889,188,0.504746,200,24,9600
Qq2k3k3v100v100m1600s5,1,1.511875,100,0.498438,1.00627,0.12,3,100,0.499236,100,24.075,0.665556,180,0.502403,200,24.19,9600
Qq2k3k3v100v100m1600s6,1,1.51875,100,0.494583,1.021904,0.126875,3,100,0.494861,100,24.26,0.672778,177,0.500842,200,24.3,9600
Qq2k3k3v100v100m1600s7,1,1.50625,100,0.495833,1.016807,0.11875,3,100,0.495139,100,24.2,0.675,185,0.497899,200,24.1,9600
Qq2k3k3v100v100m1600s8,1,1.5175,100,0.490417,1.039082,0.120625,3,100,0.489167,100,24.46,0.684444,151,0.496177,200,24.28,9600
Qq2k3k3v100v100m1600s9,1,1.461875,100,0.502604,0.989637,0.115625,3,100,0.499236,100,23.875,0.676667,172,0.489948,200,23.39,9600
Qq2k3k3v100v100m1800s10,1,1.505556,100,0.501389,0.99446,0.109444,3,100,0.502469,100,26.925,0.660494,193,0.503232,200,27.1,10800
Qq2k3k3v100v100m1800s1,1,1.491667,100,0.4975,1.01005,0.107222,3,100,0.495741,100,27.135,0.677037,194,0.494696,200,26.85,10800
Qq2k3k3v100v100m1800s2,1,1.457778,100,0.505,0.980198,0.106667,3,100,0.501975,100,26.73,0.672099,213,0.491016,200,26.24,10800
Qq2k3k3v100v100m1800s3,1,1.495,100,0.498333,1.006689,0.125,3,100,0.497222,100,27.09,0.673333,215,0.496656,200,26.91,10800
Qq2k3k3v100v100m1800s4,1,1.508333,100,0.502778,0.98895,0.111111,3,100,0.50463,100,26.85,0.655556,209,0.505525,200,27.15,10800
Qq2k3k3v100v100m1800s5,1,1.498889,100,0.503056,0.987852,0.115556,3,100,0.503951,100,26.835,0.659012,211,0.502669,200,26.98,10800
Qq2k3k3v100v100m1800s6,1,1.529444,100,0.493981,1.024367,0.123889,3,100,0.495247,100,27.325,0.66963,200,0.503843,200,27.53,10800
Qq2k3k3v100v100m1800s7,1,1.500556,100,0.495,1.020202,0.119444,3,100,0.493395,100,27.27,0.679753,204,0.495137,200,27.01,10800
Qq2k3k3v100v100m1800s8,1,1.513889,100,0.491574,1.034281,0.117222,3,100,0.490309,100,27.455,0.682963,168,0.496139,200,27.25,10800
Qq2k3k3v100v100m1800s9,1,1.462222,100,0.504074,0.983835,0.115,3,100,0.501235,100,26.78,0.672593,199,0.49155,200,26.32,10800
Qq2k3k3v100v100m2000s10,1,1.496,100,0.502333,0.99071,0.1075,3,100,0.502667,100,29.86,0.662222,214,0.500995,200,29.92,12000
Qq2k3k3v100v100m2000s1,1,1.4915,100,0.49825,1.007025,0.107,3,100,0.496722,100,30.105,0.675111,219,0.495401,200,29.83,12000
Qq2k3k3v100v100m2000s2,1,1.461,100,0.504667,0.981506,0.1095,3,100,0.501889,100,29.72,0.671556,241,0.491744,200,29.22,12000
Qq2k3k3v100v100m2000s3,1,1.483,100,0.500417,0.998335,0.12,3,100,0.498667,100,29.975,0.673111,239,0.494754,200,29.66,12000
Qq2k3k3v100v100m2000s4,1,1.503,100,0.504333,0.982816,0.11,3,100,0.506111,100,29.74,0.653778,236,0.505288,200,30.06,12000
Qq2k3k3v100v100m2000s5,1,1.5045,100,0.501083,0.995676,0.1155,3,100,0.501944,100,29.935,0.661778,226,0.502578,200,30.09,12000
Qq2k3k3v100v100m2000s6,1,1.5275,100,0.492583,1.030113,0.1225,3,100,0.493167,100,30.445,0.674222,214,0.501776,200,30.55,12000
Qq2k3k3v100v100m2000s7,1,1.4955,100,0.496583,1.013761,0.1195,3,100,0.494944,100,30.205,0.677778,227,0.49505,200,29.91,12000
Qq2k3k3v100v100m2000s8,1,1.511,100,0.492083,1.032176,0.115,3,100,0.490667,100,30.475,0.682889,183,0.495682,200,30.22,12000
Qq2k3k3v100v100m2000s9,1,1.4735,100,0.50175,0.993024,0.1165,3,100,0.499389,100,29.895,0.673778,219,0.492941,200,29.47,12000
Qq2k3k3v100v100m400s10,1,1.5,100,0.502083,0.991701,0.1025,3,100,0.502778,100,5.975,0.661111,45,0.502075,200,6,2400
Qq2k3k3v100v100m400s1,1,1.4825,100,0.4925,1.030457,0.11,3,100,0.488056,100,6.09,0.694444,42,0.486464,200,5.93,2400
Qq2k3k3v100v100m400s2,1,1.505,100,0.495833,1.016807,0.1175,3,100,0.495,100,6.05,0.675556,48,0.497479,200,6.02,2400
Qq2k3k3v100v100m400s3,1,1.4925,100,0.492917,1.02874,0.1325,3,100,0.489722,100,6.085,0.688889,49,0.490279,200,5.97,2400
Qq2k3k3v100v100m400s4,1,1.4975,100,0.514583,0.94332,0.1125,3,100,0.519167,100,5.825,0.628889,53,0.51336,200,5.99,2400
Qq2k3k3v100v100m400s5,1,1.4825,100,0.507917,0.968827,0.1,3,100,0.508611,100,5.905,0.653333,46,0.502051,200,5.93,2400
Qq2k3k3v100v100m400s6,1,1.555,100,0.490833,1.037351,0.135,3,100,0.493889,100,6.11,0.666667,45,0.509338,200,6.22,2400
Qq2k3k3v100v100m400s7,1,1.4825,100,0.500833,0.996672,0.12,3,100,0.499167,100,5.99,0.672222,47,0.495008,200,5.93,2400
Qq2k3k3v100v100m400s8,1,1.515,100,0.504167,0.983471,0.1275,3,100,0.507222,100,5.95,0.648889,39,0.509091,200,6.06,2400
Qq2k3k3v100v100m400s9,1,1.5075,100,0.503333,0.986755,0.11,3,100,0.505278,100,5.96,0.654444,46,0.505795,200,6.03,2400
Qq2k3k3v100v100m600s10,1,1.505,100,0.499444,1.002225,0.106667,3,100,0.499815,100,9.01,0.665926,68,0.501112,200,9.03,3600
Qq2k3k3v100v100m600s1,1,1.478333,100,0.501111,0.995565,0.1,3,100,0.499074,100,8.98,0.673333,68,0.493902,200,8.87,3600
Qq2k3k3v100v100m600s2,1,1.468333,100,0.509167,0.963993,0.11,3,100,0.508704,100,8.835,0.656296,79,0.498636,200,8.81,3600
Qq2k3k3v100v100m600s3,1,1.515,100,0.496389,1.01455,0.121667,3,100,0.496852,100,9.065,0.66963,69,0.501399,200,9.09,3600
Qq2k3k3v100v100m600s4,1,1.51,100,0.506389,0.974767,0.116667,3,100,0.50963,100,8.885,0.645185,74,0.5096,200,9.06,3600
Qq2k3k3v100v100m600s5,1,1.51,100,0.501111,0.995565,0.116667,3,100,0.502593,100,8.98,0.659259,63,0.504435,200,9.06,3600
Qq2k3k3v100v100m600s6,1,1.553333,100,0.4925,1.030457,0.125,3,100,0.495926,100,9.135,0.662963,65,0.510434,200,9.32,3600
Qq2k3k3v100v100m600s7,1,1.485,100,0.501944,0.992252,0.116667,3,100,0.500926,100,8.965,0.668148,73,0.496956,200,8.91,3600
Qq2k3k3v100v100m600s8,1,1.535,100,0.494722,1.021336,0.131667,3,100,0.496852,100,9.095,0.665185,51,0.506457,200,9.21,3600
Qq2k3k3v100v100m600s9,1,1.503333,100,0.500278,0.99889,0.121667,3,100,0.500741,100,8.995,0.664444,64,0.501388,200,9.02,3600
Qq2k3k3v100v100m800s10,1,1.51875,100,0.497708,1.009209,0.11,3,100,0.499028,100,12.055,0.664444,88,0.503977,200,12.15,4800
Qq2k3k3v100v100m800s1,1,1.47125,100,0.500625,0.997503,0.095,3,100,0.497639,100,11.985,0.677778,85,0.491053,200,11.77,4800
Qq2k3k3v100v100m800s2,1,1.45875,100,0.509583,0.962388,0.10875,3,100,0.508194,100,11.77,0.659444,103,0.495912,200,11.67,4800
Qq2k3k3v100v100m800s3,1,1.5075,100,0.491042,1.036487,0.13125,3,100,0.488889,100,12.215,0.687222,91,0.493424,200,12.06,4800
Qq2k3k3v100v100m800s4,1,1.505,100,0.503125,0.987578,0.125,3,100,0.504722,100,11.925,0.656111,103,0.504762,200,12.04,4800
Qq2k3k3v100v100m800s5,1,1.48875,100,0.503958,0.984291,0.1125,3,100,0.504028,100,11.905,0.661111,86,0.500207,200,11.91,4800
Qq2k3k3v100v100m800s6,1,1.54,100,0.492708,1.029598,0.1225,3,100,0.494722,100,12.175,0.668333,84,0.506131,200,12.32,4800
Qq2k3k3v100v100m800s7,1,1.47625,100,0.504583,0.981833,0.115,3,100,0.503472,100,11.89,0.665,99,0.496697,200,11.81,4800
Qq2k3k3v100v100m800s8,1,1.51875,100,0.495625,1.017654,0.125,3,100,0.49625,100,12.105,0.67,76,0.501892,200,12.15,4800
Qq2k3k3v100v100m800s9,1,1.4725,100,0.504583,0.981833,0.115,3,100,0.503056,100,11.89,0.666667,88,0.495458,200,11.78,4800
Qq2k3k3v20v20m120s10,1,1.475,20,0.526389,0.899736,0.075,3,20,0.532407,20,8.525,0.607407,16,0.51715,40,8.85,720
Qq2k3k3v20v20m120s1,1,1.508333,20,0.477778,1.093023,0.133333,3,20,0.471296,20,9.4,0.722222,9,0.479651,40,9.05,720
Qq2k3k3v20v20m120s2,1,1.475,20,0.502778,0.98895,0.083333,3,20,0.500926,20,8.95,0.67037,14,0.494475,40,8.85,720
Qq2k3k3v20v20m120s3,1,1.516667,20,0.490278,1.03966,0.141667,3,20,0.488889,20,9.175,0.685185,14,0.495751,40,9.1,720
