@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1,0.0001,10716,1878.33,108.5449,208696,210000,0,2.7955,162.75,74.5,102,2795,0.0004,286,56.6667,49999
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,0.0086,69,11.2611,21.1344,1488,1491,0.0054,4009.4286,22.5346,20.5267,20.8072,13.7375,0.0329,22.5346,20.3661,350
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,0.0002,0,259,59.8407,62533,63000,0,11.7822,76.7857,48.125,60.2308,845.375,0.0012,102.1667,42.3333,15000
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.0001,5233,505.833,81.8775,104334,105000,0,6.4949,128.4,62.1905,75,1267,0.0007,203.3333,50.8571,25000
SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,0.0875,10,9.3859,28.4644,7120,7120,0.0111,4412.2,29.2299,28.3403,28.3856,9.6704,0.0111,29.2299,27.8501,80
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S517749870-003-UNKNOWN.cnf,1,0.0001,10545,1865.67,110.3553,208673,210000,0,2.6444,187.5,77,107,2504,0.0004,250,53.6667,50000
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S328068950-002.SATISFIABLE.cnf,1,0.05,16,8.1575,23.5809,2130,2130,0.0437,4318,25.2696,22.6114,23.3478,9.0987,0.0465,25.2696,22.4949,100
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,0.0001,5303,839.857,80.057,104287,105000,0,6.8958,106,64.4,75.8,967,0.0007,236,56.4286,24998
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,0.0038,160,21,32.8706,3393,3408,0.0029,1623.8125,41.3268,28.745,30.2618,27.5693,0.0147,41.7334,26.8968,800
SAT11/random/large/unif-k7-r85-v300-c25500-S1158419275-045-UNKNOWN.cnf,1,0.0233,41,25.6131,51.869,25500,25500,0.0117,138.6765,54.586,50.1257,51.5935,25.9231,0.0117,61.3094,48,300
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1,0.0061,99,14.8497,29.391,2124,2130,0.0047,3849.7143,33.8085,27.0211,27.9278,18.2335,0.024,33.8085,26.7165,500
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.0041,150,19.3136,38.1631,3175,3195,0.0028,3509.75,41.4788,37.1105,37.2023,24.4472,0.0192,41.4788,36.6475,750
SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,0.0778,12,10.5851,30.9287,8010,8010,0.0111,4406.5,31.1762,31.0878,31.1647,10.6878,0.0111,31.1762,30.2862,90
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,0.0006,1032,87.2113,42.4635,20883,21000,0.0002,46.9561,47.3034,39.7111,42.0286,141.726,0.0034,55.25,37.6977,5000
SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,0.004,223,55.6129,63.2868,25000,25000,0.0094,32.5463,72.8235,57.9615,62.6923,66.8443,0.0178,86.5,53.9,1250
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1511266249-002.UNKNOWN.cnf,1,0.0077,78,12.9969,24.0978,1696,1704,0.0059,3957.7143,25.6445,22.5434,24.1131,15.768,0.0313,25.6445,22.5055,400
SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0.0778,12,10.4861,31.1786,8010,8010,0.0111,4350.8,31.9372,31.0737,31.1528,10.4882,0.0111,31.9372,30.4266,90
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,0.0123,47,9.7431,16.675,1059,1065,0.0104,4085.2857,17.51,16.3297,16.4586,11.5046,0.0548,17.51,16.0405,250
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S720541313-052.UNKNOWN.cnf,1,0.0056,108,17.7973,30.7338,2329,2343,0.0017,3846.8571,35.1407,28.7221,29.3387,22.7923,0.0232,35.1407,27.5774,550
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,0.0667,12,6.3586,19.0566,1597,1597,0.0451,4385,20.2178,18.5669,18.916,7.2822,0.0463,20.2178,18.4288,75
SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0.0875,10,9.5512,28.2083,7120,7120,0.0111,4394.2,28.5842,28.113,28.2476,9.8109,0.0111,28.5842,27.6754,80
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,0.05,16,7.694,23.1972,2130,2130,0.0437,4300.8571,24.1302,22.478,23.4741,8.6069,0.0465,24.1302,22.3815,100
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf,1,0.0001,5209,526.333,82.9535,104311,105000,0,6.2323,117.3333,60.1429,82.5714,793.667,0.0007,160,49.5,25000
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,0.0333,25,10.6054,32.2858,3195,3195,0.0404,4148.2857,35.3542,31.3515,31.4408,11.7187,0.046,35.3542,30.9821,150
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1552308135-080.SATISFIABLE.cnf,1,0.0056,109,16.3747,30.8261,2330,2343,0.0043,3834.7143,34.9273,28.818,30.5022,20.4878,0.0266,34.9273,27.2787,550
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,0.0001,6405,672.8,83.0441,125173,126000,0,5.1828,117,65.6,78.8889,863,0.0006,154.5,55.6,30000
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,0.0286,29,13.1226,35.647,3727,3727,0.0368,4118.5714,37.9175,34.6396,35.5625,14.3997,0.0459,37.9175,34.1044,175
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,0.0047,128,20.8034,33.1673,2745,2769,0.0036,3755.2857,37.0031,31.6197,32.3661,26.3503,0.0197,37.0031,30.8531,650
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S2061684506-048.UNKNOWN.cnf,1,0.0061,98,14.6963,28.4737,2122,2130,0.0028,3860.7143,32.2777,26.4288,27.4271,18.0627,0.0273,32.2777,26.3499,500
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,0.0003,2070,171,52.647,41695,42000,0.0001,18.5259,64,45.6923,52.6,293.118,0.0019,78.6,41.6087,10000
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.0044,140,19.4684,35.7956,2960,2982,0.0014,3744.4286,38.9124,34.2243,35.0856,24.3365,0.0209,38.9124,33.2126,700
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,0.1,8,4.7406,13.7794,1065,1065,0.0451,4530.8333,14.1704,13.6499,13.7892,5.5506,0.046,14.1704,13.4234,50
