@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1,0.0009,0.047,0.0019,0.0022,0.8473,0.007,0.7202,0.1565,0,0.1005,0,4406,0.0036,0.6571,4373,4481,4389.9,4358,0,0.0594,0.1366,1597,3.3501,0,0.771,0.0057,75,1597,3,0.0315,0.8617,0.2
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0292,0.1578,0.0507,0.058,1.2679,0.3045,0.2727,0.6427,0.0349,5.0083,1.0556,139,0.0982,0.7281,104,234,116.59,83,0.2282,0.5764,0.7185,180000,1.896,1.0239,0.7489,3.6897,28902,177000,9,0.3624,0.9572,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S803323266-025.cnf,1,0,0.0112,0.0001,0.0001,1.0047,0.0002,0.6822,0.0651,0,0.0366,0,4502,0.0001,0.6728,4381,4583,4424.2,4359,0,0.0262,0.0576,6675,3.8275,0,0.3794,0,75,6675,2,0.0138,0.8741,0.1429
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,0.0009,0.047,0.0017,0.0023,0.8237,0.0064,0.6132,0.1519,0,0.0972,0,4286,0.0033,0.6494,4205,4334,4203,4136,0,0.0811,0.1465,2662,3.4867,0,0.6429,0.0217,125,2662,3,0.0286,0.8569,0.2
SAT_RACE2008/grieu-vmpc-31.cnf,1,0,0.0065,0,0,0.675,0,0.002,0.6917,0,0.004,0.6736,3814,0,0.5476,1719,3814,1833,1092,0.3931,0.6915,0.6915,147000,0.6461,0.2905,0,0.0776,961,147000,3,0.6915,0.9998,0
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0,0.0081,0,0,1.0505,0,0.003,0.6929,0,0.0054,0.6746,3741,0,0.7732,1388,3741,1837.3,1155,0.3917,0.6928,0.6928,76775,0.7452,0.2865,0,0.0846,625,76775,3,0.6892,1.0021,0
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.042,0,0,0,0,0,4472,0.042,0.5774,4248,4631,4321.5,4202,0,0,0,1120,0,0,0.0001,0.0391,280,1120,7,0,0.8691,0.3333
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0,0.0244,0.0289,0.0042,1.1223,0.3002,0.1725,0.9188,0.615,0.5681,0.7647,411,0.1565,0.9862,330,473,306.67,223,0.672,0.9525,0.9878,317000,3.6939,0.4054,2.154,0.4721,11318,287000,34,0.6795,14.598,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.0018,0.1453,0.0195,0.0366,1.3999,0.0889,0.5955,0.5723,0.8556,0.7474,1.0826,7,0.0522,0.9116,4,20,5.8235,1,0.5174,0.2371,0.7758,1200000,2.9932,0.4303,1.0849,0.6558,225000,834000,21,0.0457,0.9563,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.4972,0.2135,0.4256,0.4999,2.9945,0.9999,0.2415,0.6858,0.0869,4.4365,2.62,2631,0.5,0.8888,2061,3217,2030.1,1489,0.097,0.6128,0.7491,7095,3.0231,0.4521,0.4299,1.5093,1339,5771,5,0.5001,0.9604,0
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,0.0015,0.05,0.0028,0.0034,0.8428,0.013,0.7173,0.1663,0,0.1022,0,42,0.0052,0.6533,36,50,38.252,32,0,0.0693,0.1404,22000,3.7121,0,0.6673,0.0875,1100,22000,3,0.026,0.841,0.2
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,0.0333,0.1847,0.1013,0.1834,1.3062,0.3167,0.9095,0.2965,3.426,1.2442,1.1228,0,0.252,0.7365,0,0,0,0,0.1924,0.1006,0.1732,1600000,2.9194,1.1862,0.921,1.2043,507000,620000,8,0.0321,0.9582,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1116496771-020.SATISFIABLE.cnf,1,0.0009,0.0469,0.0018,0.0023,0.8226,0.007,0.7164,0.1555,0,0.0977,0,4243,0.0037,0.6502,4136,4389,4162.4,4094,0,0.0616,0.1353,3195,3.5297,0,0.6932,0.0265,150,3195,3,0.0269,0.856,0.2
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1338462531-082.cnf,1,0.0442,0.2317,0.0868,0.116,0.6723,0.3552,0.5137,0.4135,0.0191,0.282,0.1099,3965,0.1653,0.5834,3846,4029,3867,3820,0,0.2351,0.4256,2040,2.6754,0.0497,0.6716,0.2792,480,2033,5,0.1265,0.8455,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S612955126-075.cnf,1,0.0463,0.233,0.092,0.1238,0.7334,0.7733,0.5951,0.3856,0.0304,0.2993,0.1794,65,0.1743,0.588,58,82,61.351,51,0,0.1958,0.3806,16800,2.7392,0.0692,0.6729,0.302,4000,16661,5,0.0776,0.8269,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf,1,0.0199,0.1924,0.0708,0.1065,1.4683,0.7657,0.8737,0.2988,1.2718,1.639,1.295,0,0.1843,0.7551,0,0,0,0,0.2254,0.0618,0.242,26317,2.7863,0.3073,1.014,1.7637,7606,17400,9,0.0269,0.8727,0
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1415445307-13.cnf,1,0.0469,0.2335,0.0924,0.1243,0.7205,0.7468,0.5812,0.3932,0.0264,0.2914,0.1637,12,0.1749,0.5874,9,14,9.7155,7,0,0.204,0.3858,67200,2.7204,0.0662,0.6607,0.295,16000,66750,6,0.0839,0.8355,0
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_8_fbc.cnf,1,0,0.0622,0.0295,0.0479,1.1545,0.1913,0.2401,0.8203,0.0025,0.8151,1.0348,2396,0.0836,0.4956,2237,2759,2226.3,2095,0.5576,0.7093,0.9049,25913,2.5855,0.5523,1.1628,0.3645,1617,25913,7,0.5733,0.9909,0
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,0.0022,0.0617,0.081,0.1075,1.3543,0.4956,0.4007,0.7654,67.43,3.602,1.2976,254,0.3315,0.5093,189,297,194.16,132,0.5851,0.7903,0.8903,657000,2.9347,1.9281,1.3517,2.4745,260000,61509,5,0.0817,0.9719,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S839302453-094.cnf,1,0.0474,0.2338,0.0932,0.1256,0.7125,0.6417,0.5725,0.3954,0.0239,0.2892,0.1579,30,0.1771,0.586,23,36,25.301,19,0,0.211,0.3887,33600,2.7095,0.0638,0.6471,0.2925,8000,33414,6,0.0895,0.8269,0
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.0037,0.0556,0.0595,0.0597,1.5396,0.3625,0.4934,0.6126,0.4229,1.9303,1.2398,1749,0.1616,0.5976,600,1749,953,510,0.145,0.3815,0.7567,455000,3.6152,0.3582,1.5213,1.4985,33867,428000,7,0.0915,1.1344,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.0008,0.0041,0.0199,0.0241,0.0989,0.5,0.0673,0.977,0.0215,0.1595,0.1454,166,0.0562,0.0056,46,766,160,37,0.9802,0.9812,0.9952,567000,5.8786,2.4079,1.7582,0,2377,564000,2,0.9539,0.9999,0.9333
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0,0.0168,0,0,0.2697,0,0.0199,0.7914,0.0556,0.1324,0.2836,2743,0,0.0276,551,3781,1553.4,450,0.9261,0.7805,0.7914,43649,4.5152,1.3868,6.786,0.1671,760,42889,3,0.7718,1.0024,0.8182
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1906075351-024.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0007,0.0002,0.7316,0.0712,0,0.0395,0,4378,0.0002,0.6775,4125,4443,4222.4,4108,0,0.0299,0.0591,11900,4.1124,0,0.3706,0,140,11900,2,0.0128,0.8744,0.1429
SAT_RACE2008/velev-vliw-sat-4.0-b4.cnf,1,0,0.0364,0.0571,0.0231,1.285,0.5,0.2159,0.9129,0.0781,13.386,0.9339,0,0.2415,0.6963,0,0,0,0,0.6348,0.9749,0.9987,13300000,4.354,3.7972,2.2464,1.3035,521000,13300000,0,0.5,2.1357,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.4909,0.2231,0.4485,0.4999,2.9418,1,0.2306,0.6986,0.0833,4.1837,2.5476,1740,0.5,0.8986,1356,2394,1294.5,581,0.0905,0.6646,0.748,8013,3.3497,0.4259,0.3429,1.5263,1587,6565,6,0.5308,0.9464,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf,1,0,0.0149,0,0,0.2431,0,0.0195,0.8092,0.05,0.1759,0.2605,915,0,0.0236,688,1499,758.08,433,0.9349,0.7982,0.8088,61409,4.8,1.4631,8.7813,0.2047,945,60200,4,0.7887,0.9996,0.8
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1517867865-16.cnf,1,0.0015,0.05,0.0027,0.0034,0.8282,0.0152,0.7057,0.1646,0,0.1,0,55,0.0052,0.6479,50,66,50.897,43,0,0.0704,0.1447,18000,3.6803,0,0.6591,0.0817,900,18000,3,0.0241,0.8461,0.2
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,0.001,0.0469,0.0018,0.0025,0.84,0.0057,0.6654,0.1624,0,0.0962,0,4360,0.0033,0.6609,4281,4378,4290.4,4245,0,0.0713,0.1452,2130,3.4876,0,0.6408,0.0115,100,2130,3,0.0388,0.8577,0.2
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1,0.0072,0.1733,0.0156,0.022,1.3791,0.1345,0.5482,0.5835,0.9868,0.5454,1.0373,0,0.0292,0.9831,0,0,0,0,0.585,0.2751,0.7644,1410000,2.569,0.4804,0.7992,0.5132,299000,868000,18,0.0713,0.9961,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,0.0451,0.2311,0.0897,0.1202,0.7246,0.3003,0.5692,0.4044,0.0204,0.2808,0.1533,3987,0.1699,0.5892,3904,4060,3902.4,3854,0,0.2014,0.4122,1917,2.6604,0.0625,0.6194,0.2776,450,1908,4,0.0958,0.8451,0
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf,1,0.0196,0.2042,0.0676,0.1112,1.4091,0.135,1.33,0.0726,0.5733,0.291,0.8766,4157,0.1317,0.6186,4146,4308,3874.8,3584,0.0181,0.0027,0.0252,2664,2.6635,0.1654,0.6556,0.28,708,2204,8,0.0002,0.7865,0
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S870840347-014.cnf,1,0.0001,0.0118,0.0001,0.0001,1.007,0.0003,0.6404,0.067,0,0.0393,0,4368,0.0001,0.6811,4269,4368,4214.5,4128,0,0.0328,0.0625,11900,4.1453,0,0.3989,0,140,11900,2,0.0145,0.87,0.1429
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf,1,0.0104,0.0571,0.0354,0.0575,0.6491,0.5,0.1007,0.9612,0.2666,1.9072,0.1789,0,0.0733,0.5036,0,0,0,0,0.9607,0.9619,0.9835,12400000,1.7591,3.3352,1.1995,0.6947,693000,9580000,140,0.9481,2.0384,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,0.0064,0.176,0.0158,0.0225,1.3813,0.1588,0.5447,0.5821,1.092,0.5067,1.0292,0,0.0301,0.9944,0,0,0,0,0.5987,0.2749,0.7566,1210000,2.5698,0.4803,0.8092,0.4918,261000,709000,16,0.0707,0.9743,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.0321,0.0044,0.0044,0.8941,0.0044,0.0001,0.9109,0.0357,0,0.1662,357,0.0044,1.019,289,615,331.24,238,0.9617,0.9109,0.9109,31500,0,1.7479,0.0011,0.2382,1015,30485,3,0.9109,0.9999,0
SAT_Competition2007/crafted/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.0262,0.0369,0.0834,0.0398,1.3824,0.9774,0.1143,0.8691,0.1489,0.6595,1.091,4511,0.4198,0.9132,4260,4511,3892.5,3542,0.3387,0.8135,0.9147,14889,3.1953,0.4589,1.797,0.522,432,10185,5,0.7446,0.9939,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S321371087-018.cnf,1,0.0498,0.2304,0.0937,0.1265,0.7095,0.3183,0.5215,0.4183,0.0268,0.2762,0.1667,3952,0.1766,0.5904,3864,4138,3886.8,3801,0,0.2541,0.4076,1955,2.6498,0.0642,0.6268,0.2746,460,1944,4,0.1225,0.8464,0
SAT_RACE2008/post-c32s-ss-8.cnf,1,0.0134,0.2086,0.0658,0.1328,1.3213,0.217,0.4995,0.5567,2.9061,1.065,1.0619,693,0.1335,0.7935,639,787,649.59,558,0.4161,0.5636,0.6957,148000,2.1911,1.6766,0.8274,0.8326,53752,65966,9,0,0.9314,0
SAT_Competition2007/crafted/Hard/contest02/ezfact64_4.sat05-451.reshuffled-07.cnf,1,0.0548,0.1605,0.0598,0.0697,1.2783,0.0933,1.374,0.1007,0.0752,0.5399,0.6172,1060,0.0698,0.8286,1000,1135,962.83,851,0.0468,0.001,0.0098,19785,1.2776,0.1416,0.2242,0.9169,3073,17803,8,0,0.7316,0
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-pbl-00400.sat05-1322.reshuffled-07.cnf,1,0.3746,0.0182,0.4079,0.4715,2.69,0.4994,0.4803,0.545,0.1401,1.1339,1.9367,308,0.4842,0.7863,213,466,242.17,151,0.0006,0.3635,0.6031,73374,5.5859,0.2399,0.2259,0.4649,1497,72136,6,0.1395,0.9956,0
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-17-s.cnf,1,0.0017,0.1628,0.0148,0.0251,1.3521,0.2021,0.6002,0.5245,1.9531,0.5586,1.021,50,0.0317,1.0178,42,52,41.8,39,0.5669,0.2029,0.6454,1250000,2.8214,0.4267,0.8696,0.5364,265000,552000,15,0.0513,0.4537,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1,0.0008,0.0469,0.0018,0.0022,0.829,0.0104,0.6966,0.1508,0,0.0987,0,4366,0.0031,0.6521,4276,4390,4288.4,4266,0,0.0697,0.1334,2130,3.3357,0,0.7962,0.0127,100,2130,3,0.0327,0.8594,0.2
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.4947,0.2217,0.4508,0.4999,2.9219,1,0.2349,0.6983,0.0923,4.2361,2.5446,2019,0.5,0.9249,1360,2609,1469.6,1004,0.0949,0.6647,0.7471,7521,3.3595,0.4317,0.3568,1.5207,1467,6058,6,0.5377,0.9546,0
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.022,0.2081,0.0668,0.107,1.4436,0.135,1.3266,0.0734,0.6913,0.3063,0.8921,4291,0.1309,0.6663,4127,4343,4123.8,3991,0.0223,0.0028,0.0253,1840,2.6786,0.169,0.6333,0.2847,504,1432,7,0.0002,0.8008,0
SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.0293,0.241,0.0486,0.0561,1.1951,0.3218,0.8037,0.2379,0.4541,0.2991,0.9511,969,0.072,0.8349,668,1263,758,607,0.217,0.0982,0.1759,5726,2.4287,0.3811,0.9361,0.5956,1694,4834,10,0.0412,0.8449,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1161147107-031.cnf,1,0.0456,0.2315,0.094,0.1272,0.674,0.3513,0.5901,0.4,0.0216,0.2842,0.1316,4051,0.1825,0.5822,3846,4057,3860,3797,0,0.1984,0.3956,2210,2.6947,0.0618,0.6633,0.2837,520,2199,4,0.0753,0.845,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,0.0018,0.1666,0.0151,0.0258,1.3599,0.2026,0.5851,0.5268,2.0774,0.5379,1.0226,75,0.032,1.0243,75,75,75,75,0.5776,0.2198,0.635,856000,2.8292,0.4291,0.8769,0.5205,183000,358000,15,0.0552,0.8998,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.0445,0.2319,0.0901,0.1218,0.6969,0.3683,0.5603,0.4037,0.0187,0.2895,0.1275,3856,0.1694,0.5858,3795,3924,3805.4,3772,0,0.2159,0.3987,2556,2.694,0.0544,0.6705,0.2857,600,2540,5,0.0913,0.8418,0
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1164089919-15.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.0023,0.8246,0.0062,0.6661,0.1685,0,0.0938,0,4444,0.0032,0.6539,4379,4465,4370.6,4332,0,0.0694,0.1533,1704,3.4916,0,0.6326,0.0078,80,1704,3,0.0311,0.861,0.2
SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,0.0002,0.0499,0.1654,0.4214,0.865,0.5,0.483,0.7285,0.0446,2.1803,0.1953,0,0.4978,0.9351,0,0,0,0,0.9718,0.3636,0.9512,2510000,3.3715,2.9933,1.2569,1.1339,130000,2490000,18,0.1062,1,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1039370030-037.cnf,1,0.0412,0.2344,0.0896,0.119,0.6258,0.9116,0.6175,0.3818,0.005,0.3018,0.0587,4077,0.1726,0.5804,3989,4082,3976.9,3951,0,0.1826,0.3855,1700,2.714,0.034,0.8184,0.2917,400,1698,5,0.0727,0.8465,0
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S451874538-03.cnf,1,0.0015,0.05,0.0027,0.0035,0.838,0.0128,0.6808,0.1691,0,0.098,0,63,0.005,0.6517,58,77,59.847,50,0,0.0746,0.1507,16000,3.6732,0,0.6389,0.0788,800,16000,3,0.0285,0.8439,0.2
SAT-Race-2010-CNF/software-verification/babic/dspam_dump_vc972.cnf,1,0.0386,0.2225,0.0521,0.0595,0.6449,0.4034,0.4135,0.174,0.8076,1.7456,0.2318,1219,0.0619,0.5886,1219,1219,1219,1219,0.0228,0.1482,0.1552,908000,1.0642,0.1521,0.3402,1.6251,274000,682000,9,0.1482,0.9141,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.3832,0.9882,0.3833,0,0,0,0,0,2988,0.3832,0.9265,2767,3246,2806.1,2634,0,0,0,640,0,0,0.0001,0.0909,160,640,9,0,0.7362,0
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,0.0015,0.05,0.0026,0.0034,0.8214,0.0101,0.6847,0.1622,0,0.0977,0,94,0.0049,0.648,87,107,89.971,78,0,0.0715,0.1432,12000,3.6464,0,0.6107,0.073,600,12000,3,0.0317,0.8454,0.2
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,0,0.0606,0.0865,0.0373,0.8961,0.4918,0.5291,0.6803,0.1213,1.2586,0.2302,45,0.4295,0.9221,33,45,36,30,0.9636,0.3693,0.9015,943000,3.2813,1.7765,1.9068,0.9885,63349,933000,18,0.0342,1.0438,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,0.0483,0.2278,0.0907,0.1269,0.7746,0.3013,0.5945,0.4002,0.0422,0.2974,0.2292,3979,0.1683,0.588,3879,4158,3932,3877,0,0.2045,0.3911,1785,2.7102,0.0791,0.6129,0.2952,420,1769,4,0.0816,0.8474,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0,0.0075,0,0,0.1065,0.0001,0.0374,0.9003,0.0251,0.2476,0.1506,399,0,0.0068,45,1595,268.5,16,0.9772,0.8835,0.9052,213000,5.7095,2.3039,7.7608,0,1634,211000,2,0.8561,0.9999,0.9231
SAT-Race-2010-CNF/mixed/diagnosis/UCG-20-10p1.cnf,1,0.0018,0.1442,0.0191,0.0351,1.4096,0.092,0.5156,0.6207,0.8793,0.7411,1.093,13,0.0476,0.9088,3,76,13.25,1,0.515,0.3041,0.7772,1390000,3.0927,0.4374,0.9938,0.6533,259000,957000,21,0.1214,0.9837,0
SAT_Competition2007/crafted/spence/medium/s69-100.cnf,1,0.3095,0.4662,0.307,0.3177,0,0.3195,1.2847,0.0541,0,0.1641,0,4445,0.3191,0,4162,4545,4220.1,4088,0,0.0036,0.0151,148,0.4138,0,0.061,0.0573,69,148,5,0.0007,0.8119,1
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.0078,0.1227,0.3311,0.4983,2.0719,0.9994,0.2017,0.7544,0.0569,1.0172,1.8528,4422,0.4996,0.9149,4162,4476,3628.2,2573,0.4326,0.7197,0.7968,13020,3.6675,0.7021,0.7463,0.9544,1040,8022,6,0.599,0.9867,0
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,1,0,0.0169,0,0,0.261,0,0.0242,0.7995,0.0556,0.1993,0.2772,3666,0,0.027,840,3994,1558.1,467,0.9309,0.787,0.7995,43649,4.8523,1.3778,3.5867,0.1943,760,42622,4,0.7755,1.0024,0.6
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,0.0466,0.2335,0.0915,0.1229,0.712,0.736,0.5746,0.3941,0.0266,0.291,0.1597,12,0.1729,0.587,10,15,10.464,8,0,0.2074,0.3895,67200,2.7155,0.0638,0.6538,0.2945,16000,66744,6,0.0881,0.8359,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,0.0483,0.2336,0.0945,0.1273,0.7218,0.7841,0.5737,0.3975,0.0272,0.2903,0.1643,37,0.1775,0.5878,32,47,34.5,28,0,0.2067,0.3952,25200,2.7159,0.0655,0.6563,0.2933,6000,25007,6,0.0899,0.827,0
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.0036,0.1352,0.0311,0.0471,1.9733,0.34,0.4763,0.5955,2.2757,1.1688,1.643,1071,0.0839,0.9999,870,1257,843.67,821,0.5208,0.4,0.6648,788000,3.6679,0.6949,1.2435,0.9826,192000,432000,98,0.1304,0.9575,0
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,0.0207,0.1249,0.0759,0.1206,1.7943,0.4429,0.4001,0.6292,5.3176,1.9578,1.6383,198,0.1476,0.7028,65,380,135,49,0.1256,0.576,0.6603,1180000,2.7076,0.3766,0.7645,1.7623,398000,504000,8,0.1873,0.9014,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4936,0.0026,0.4942,0.4947,1.3541,0.4961,0.4844,0.095,0,0.2157,0.0083,1548,0.4956,0.8062,1467,1635,1402.5,1280,0,0.0972,0.1106,56970,2.0084,0.0162,0.0019,0,150,56970,2,0.0064,0.8687,0
