@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0,1.4477,0.2495,0.2242,0,0.0002,0.1044,17.3457,0.0331,0.0018,1.5774,0.1201,0.0894,0.0479,0.1809,0.1543,0.9131,1.0546,1.4988,0.4631,0,0.151,0,0.671,1.7119,6.0101,0.8508,0.3645,17.3457,7,0.2219,2176,25.6658,1.863,0.1199,0.111,0.2475,0.4155,0.0023,23.1928,0.3183,3.0116,0.3262,0.0538,0.0245,0.0152,0.0248,1,0.0028,0.0051,0.0156,0.1369,0.0201,298,2176,0,0.0134,0.004,0.011,0.8488,0.2,0,0.0463,0.3387
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf,1,0.012,0.018,0.7508,0.0001,0,0.8817,0,70.5017,0.0057,0.8942,39.799,0,0,0.9164,?,1.9099,0.1182,41.3283,4.3862,?,0.848,0,0.9798,?,0.8136,2,1.0105,0.4927,68.7101,2,0.8807,68270,72.2411,4.7054,0,0,2.9491,0.1444,0.0006,101.249,?,?,?,?,?,0.0034,0.4523,1,0.0116,0.0116,?,0.0116,0.0741,783,67460,0.0345,0.0026,0.0116,0.0021,3.1132,0.5939,0.2845,0.0719,0.1887
SAT_Competition2007/crafted/spence/medium/s85-100.cnf,1,0,1.5156,0.5,0.3226,1,0.0006,0.3186,14.2334,0.0667,0.0036,0.9471,0.3205,0.3124,0.0703,0.0968,0,0,0.5799,0.3748,0.1908,0,0.3214,0,0.2,0,5.0476,0,1,14.2334,6,0.84,180,14.4017,0.2237,0.0583,0.3107,0.0666,0.3805,0.0167,1.0625,0.125,0.5004,0.1538,0.0667,0.0533,0.0353,0.0314,1,0.0333,0.0444,0.05,0.4722,0.0353,85,180,0,0.0353,0.034,0.0333,0.312,0.3333,0,0.0973,0.1685
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d-0.02-s1542454144.sat05-533.reshuffled-07.cnf,1,0.0212,0.1006,0.4602,0.0157,0.1429,0.5401,0.001,31.1623,0.0167,0.5833,3.359,0.0082,0.0005,0.6653,0.317,0.2503,0.4828,3.3651,3.1945,0.1964,0.4481,0.0101,0,0.4012,1.0496,5.9946,0.5963,0.48,31.1623,7,0.3225,8872,31.1623,3.6099,0.309,0.0039,1.0964,0.2435,0.0006,43.4019,0.5821,4.7347,0.0411,0.0521,0.0093,0.0061,0.3459,1,0.0013,0.0058,0.0032,0.0635,0.0127,552,8688,0.3333,0.0054,0.0022,0.0038,2.5155,0.4694,0.2,0.0484,0.3482
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.1253,0.2069,0.1321,0.9999,0,0.6,0.4958,15.0643,0.021,0.6661,0.6703,0.499,0.4752,0.8287,?,0.3801,2.1194,0.0903,3.3578,?,0,0.4997,0.074,?,2.5821,4.8735,0.8637,0.3198,13.9404,6,0.2365,18046,15.8545,1.6841,1.3894,0.4433,0.3214,2.5468,0,50.2924,?,?,?,?,?,0.0027,0.6016,1,0.0001,0.0213,?,0.1657,0.0049,2657,16036,0.0406,0.0008,0.0031,0.0001,2.7429,1,0,0.1486,1.2391
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.1882,0.2343,0.1289,1,0,0.5015,0.4995,11.7105,0.5837,0.6657,0.8477,0.4999,0.4909,0.7998,?,0.4362,2.5732,0.1934,3.3828,?,0,0.5,0.0933,?,2.9077,4.7581,0.9112,0.2864,10.5369,6,0.4171,8277,15.083,1.4018,1.5253,0.4474,0.3754,1.2585,0,17.3279,?,?,?,?,?,0.0058,0.5456,1,0.0001,0.1717,?,0.2162,0.0106,1506,6966,0.0691,0.0013,0.0064,0.0001,2.8779,1,0,0.1993,4.1778
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.0006,0.3001,0.6253,0.4075,0,0.4192,0.0737,17.6355,0.003,0.6291,3.2253,0.1673,0.0442,0.9548,?,1.0846,1.0192,3.6681,2.9304,?,0.0101,0.337,0.1112,?,1.0709,5.0349,0.4832,0.4311,12.9121,7,0.0543,155712,20.8774,2.9817,0.2403,0.1195,0.9521,1.3827,0,1479.3,?,?,?,?,?,0.0003,0.6609,1,0,0.0014,?,0.0805,0.008,12534,155623,0.004,0.0002,0.0012,0,2.8102,0.8462,0,0.1853,2.2842
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,0.6574,0.8819,0.6256,0.4047,0,0.0369,0.3087,13.4095,0.2837,0.0974,1.818,0.3356,0.2661,0.3738,?,0.3659,1.4986,0.4506,2.1598,?,0.0002,0.3505,0.2953,?,1.5926,6.721,0.6408,0.5954,12.7164,8,0.0932,19904,14.2902,1.5912,1.8734,0.2785,0.3363,0.3318,0,23.3013,?,?,?,?,?,0.0021,0.2858,1,0.0005,0.0306,?,0.1329,0.005,1596,12009,1.7619,0.0013,0.0021,0.0004,2.2862,0.9667,0,0.2354,4.5479
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,0.0297,0.0434,0.9049,0.0006,0.5,0.7129,0,29.9594,0.0054,0.7297,15.7616,0,0,0.7746,?,1.1406,0.3513,17.5757,4.6661,?,0.6634,0,0.9049,?,0.3284,3.8595,0.0425,0.9867,28.7762,4,0.6136,43179,32.6467,4.0906,0.2364,0,5.5339,0.1503,0.0008,42.8345,?,?,?,?,?,0.003,0.2119,1,0.0016,0.0066,?,0.0248,0.024,1040,41934,0.0769,0.0019,0.0035,0.0014,3.1687,0.425,0.0653,0.0598,0.2301
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.0202,0.0243,0.9349,0,0.7143,0.7865,0,54.7143,0.0055,0.7975,27.0213,0,0,0.8212,?,1.4622,0.2593,32.1237,5.1041,?,0.7675,0,0.9349,?,0.2437,3.0756,0.0237,0.9939,54.7143,4,0.7521,61409,65.4456,4.5789,0.2234,0,5.8904,0.0927,0.001,33.6031,?,?,?,?,?,0.0036,0.1979,1,0.0016,0.006,?,0.015,0.0433,900,60191,0.05,0.0022,0.0041,0.0015,2.9591,0.4393,0.0823,0.055,0.2208
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0204,0.0986,0.4396,0.015,0.1429,0.5387,0.0009,41.7304,0.017,0.575,3.5199,0.0078,0.0001,0.6615,0.3181,0.2498,0.4834,3.4474,3.2716,0.1892,0.4544,0.0097,0,0.3972,1.0565,5.8626,0.5946,0.4827,41.7304,7,0.2924,8767,41.7304,3.6897,0.3308,0.0037,1.1135,0.2497,0.0002,46.2038,0.5946,4.8385,0.0453,0.0608,0.01,0.0064,0.3434,1,0.0016,0.0051,0.0034,0.0611,0.0133,525,8592,0.3333,0.0057,0.0023,0.0037,2.4872,0.5,0.2308,0.0472,0.3858
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-050-049.sat05-1238.reshuffled-07.cnf,1,0.021,0.003,0.7386,0.0097,0,0.9429,0.0066,108.48,0.0012,0.944,24.7426,0.007,0.0064,0.9494,?,2.2886,0.1025,24.5579,0,?,0.9414,0.0079,0.9792,?,0.8218,3,1.0074,0.4939,105.8219,3,0.9998,118875,110.7474,2.8647,0.2984,0.0068,0.0982,0.0182,0.0003,1.055,?,?,?,?,?,0.0012,0.3241,1,0.0012,0.0044,?,0.0206,0.04,2400,116425,0.0208,0.0008,0.0022,0.0012,0,0.3241,0.3241,0,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.1283,0.1873,0.1602,0.9999,0,0.6228,0.4958,15.0051,0.0204,0.6662,0.7217,0.499,0.4719,0.826,?,0.3857,2.039,0.0874,3.0672,?,0,0.4997,0.0848,?,2.5306,4.8616,0.8811,0.314,11.3517,6,0.2406,15960,16.1376,1.8354,1.3286,0.4382,0.3296,0.6066,0,48.437,?,?,?,?,?,0.0031,0.6064,1,0.0001,0.0182,?,0.1631,0.0056,2307,14145,0.0407,0.0009,0.0034,0.0001,2.6101,1,0,0.1449,1.2324
SAT_Competition2009/CRAFTED/sgi/satsgi-n19himBHm22-p0-q181.cnf,1,0.0539,0,0.9779,0.0716,1,0.9258,0.0715,0,0.0072,0.9258,10.3025,0.0715,0.0714,0.9258,0.3403,2.0383,0.1059,10.3264,0,0.08,0.9257,0.0715,0.9779,0.1053,0,2,0,1,0,2,1,8170,0,0,0,0.0715,0.0004,0.0474,0.0049,0.0349,3.2582,0.7824,0.0017,0.149,0.0066,0.0072,0.3571,1,0.0513,0.0513,0.0023,0.0515,0.1053,399,7752,0.0476,0.005,0.0513,0.0072,0,0.3571,0.3571,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i2_pp.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0200.sat05-1339.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-fphp-014-012.sat05-1215.reshuffled-07.cnf,1,0.0902,0.0013,0.6837,0.0393,0,0.8573,0.0378,35.9395,0.0193,0.8587,6.4431,0.0382,0.0372,0.8601,0.2855,1.0214,0.3256,6.4809,0,0.1323,0.8571,0.0389,0.9044,0.151,0.9932,3,1.0485,0.4626,35.9395,3,0.9828,2030,36.2404,2.1601,0.1443,0.0378,0.0185,0.0731,0.0043,2,1.5014,1.0439,0.0116,0.2068,0.0207,0.0193,0.2778,1,0.0193,0.0338,0.007,0.0827,0.1429,154,1862,0.0909,0.013,0.0276,0.0193,0,0.2778,0.2778,0,0
SAT_Competition2009/CRAFTED/sgi/new-difficult-24-193-22-70.cnf,1,0.0175,0.0238,0.9619,0.0001,0.8667,0.8432,0,58.3914,0.0086,0.8569,27.3657,0,0,0.8832,?,1.7423,0.1952,27.1272,3.948,?,0.81,0,0.9619,?,0.1401,2,0.0146,0.9974,58.3914,2,0.8754,30728,64.8722,3.3784,0,0,2.5087,0.1684,0.0022,7.8324,?,?,?,?,?,0.0059,0.3032,1,0.0167,0.0167,?,0.0168,0.0909,506,30200,0.0435,0.004,0.0167,0.0042,2.9262,0.486,0.125,0.0749,0.1447
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf,1,0.0177,0.0217,0.9259,0,0.8182,0.7695,0,49.2732,0.0062,0.779,24.3476,0,0,0.8042,?,1.3838,0.2824,28.6378,4.5976,?,0.7465,0,0.9259,?,0.2699,3,0.0277,0.9923,49.2732,3,0.8151,43649,51.3353,4.0649,0.1609,0,5.6537,0.1274,0.0016,48.5541,?,?,?,?,?,0.0045,0.1784,1,0.0031,0.008,?,0.0168,0.0486,720,42889,0.0556,0.0028,0.0057,0.0029,2.9039,0.3136,0.0756,0.0453,0.1427
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-log.shuffled-as.sat03-137.cnf,1,0,0.809,0.0107,0.4954,0,0.0017,0.4945,18.1029,0.1442,0.0264,1.9399,0.4947,0.4943,0.1617,?,0.0172,0.0091,1.1552,1.252,?,0.0004,0.4948,0,?,1.3554,2,0.807,0.2468,17.3901,2,0.6194,25452,18.2138,2.4308,0,0.4945,0.0006,0.6496,0.0011,4.4756,?,?,?,?,?,0.1333,0.0679,1,0.0029,0.0029,?,0.0029,0.1333,75,25452,0,0.0667,0.0029,0.1077,1.4595,0.1597,0.0051,0.0567,0.0715
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0,0,0.3153,0.3833,0,0,0.3831,19.5187,0.0222,0,0.9933,0.3832,0.3831,0,0,0,0,0.4548,0,0.5325,0,0.3832,0,0.5325,0.9678,8.7207,0.867,0.3778,18.9393,10,0.3,720,20.1991,1.6784,0.0909,0.3831,0.0001,0.5594,0.0028,3.4828,0,0,0.5325,0.0292,0.0292,0.0222,0,1,0.0069,0.0083,0.0292,0.25,0.0222,180,720,0,0.0222,0.0076,0.0222,0,0,0,0,0
SAT_Competition2009/CRAFTED/edgematching/all/em_11_3_4_all.cnf,1,0,0.2647,0.9076,0.0589,0,0.9404,0.0004,38.663,0.001,0.9781,16.6048,0.0072,0.0002,0.9879,?,0.7477,0.6775,13.0377,2.9434,?,0.0088,0.0359,0.7857,?,0.7352,5.0667,0.3185,0.8564,35.5789,7,0.3855,414651,42.3511,2.8667,0.2606,0.0082,1.7262,0.3413,0,45.6429,?,?,?,?,?,0.0003,0.8892,1,0,0.0005,?,0.021,0.0093,8709,414651,0.0005,0.0002,0.0004,0,1.3608,0.9623,0.1429,0.1994,0.6787
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0,1.4938,0.2699,0.2363,0,0.0004,0.1022,16.1454,0.0289,0.0031,1.5794,0.1213,0.0892,0.0358,0.1587,0.1432,0.8555,1.047,1.3825,0.451,0,0.1482,0,0.6225,1.6738,6.0194,0.8157,0.3761,4.8478,7,0.2192,2216,25.1853,1.9718,0.1214,0.1099,0.2478,0.4134,0.0014,24.3966,0.279,2.7432,0.3262,0.0411,0.0228,0.0143,0.0234,1,0.0027,0.0054,0.0144,0.1403,0.0193,311,2216,0,0.0129,0.0039,0.0108,0.8129,0.2,0,0.0452,0.2983
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes10.cnf,1,0.0087,0.1838,0.9546,0.0117,0.8824,0.6876,0,70.4737,0.0021,0.8496,43.6951,0,0,0.934,?,1.9116,0.1933,57.5533,5.4652,?,0.1356,0,0.9546,?,0.1846,3,0.0126,0.9973,67.9664,3,0.8244,305320,74.9182,4.9135,0.1846,0,9.358,0.0735,0.0004,62.6154,?,?,?,?,?,0.0013,0.1451,1,0.0009,0.0029,?,0.0085,0.0246,2560,302680,0.0313,0.0008,0.0017,0.0007,2.571,0.2985,0.0624,0.0321,0.1671
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0,1.4264,0.252,0.1642,0,0.0008,0.1069,4.6202,0.0304,0.0094,1.5746,0.1226,0.0955,0.0407,0.1641,0.1322,0.8401,1.0797,1.3854,0.46,0,0.1348,0,0.671,1.639,6.0074,0.7998,0.3648,4.6202,7,0.2316,1972,26.438,2.0293,0.1107,0.11,0.1698,0.4112,0.0015,21.2724,0.2349,2.8495,0.3262,0.0451,0.026,0.0165,0.024,1,0.0035,0.0056,0.0177,0.1374,0.0221,271,1972,0,0.0148,0.0044,0.0122,0.7573,0.2,0,0.049,0.2685
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.1313,2.4373,0.3662,0.3135,0,0.0001,0.0293,16.9175,0.0808,0.0007,1.2941,0.0484,0.0239,0.0265,0.2662,0.2693,1.1922,0.9736,1.7267,0.3683,0,0.0973,0.0101,0.7746,1.6338,5.2443,0.7332,0.414,16.9175,7,0.4722,896,17.8042,1.9721,0.688,0.0473,1.0528,0.3928,0.0038,4.3395,0.4993,3.1441,0.2419,0.1086,0.0477,0.0295,0.0087,1,0.0076,0.0467,0.0152,0.1667,0.053,132,792,0.3939,0.0152,0.0146,0.0126,0.4197,0.3878,0,0.04,0.4597
SAT_Competition2009/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,1,13.6993,1.4693,0.4223,1,0,0.0028,0.0026,18.1298,0.0431,0.0043,4.1109,0.0037,0,0.2038,?,0.4161,1.4723,2.5633,3.5219,?,0,0.0234,0.0718,?,1.8538,3.7626,0.7818,0.4134,18.1298,4,0.2938,209392,18.1298,3.3638,0.761,0.0472,4.2877,0.3953,0.0001,30.3247,?,?,?,?,?,0.0113,0.0848,1,0.0012,0.0212,?,0.0293,0.0622,418,14245,0.8756,0.0048,0.0047,0.0036,1.8533,1,0,0.213,0.7315
SAT_Competition2011/SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1,3.6549,0.3044,0.5443,0.9981,0,0.425,0.4894,0,0.0382,0.6636,2.6331,0.9381,0.0261,1,0.7718,0.7449,1.6365,1.0781,2.9994,0.2851,0.0007,0.9848,0.5255,0.957,1.8513,5.3339,0.9202,0.4536,0,6,0.2817,12666,0,2.3061,0.9584,0.4897,0.7789,0.767,0,15.6916,0.8417,4.3858,0.0315,0.118,0.0167,0.0062,0.6209,1,0.0004,0.0551,0.0011,0.2238,0.0443,609,2721,1.0575,0.0033,0.0091,0.0004,3.1098,1,0,0.3265,1.0218
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g2.cnf,1,0.0177,0.0188,0.94,0,0.7143,0.802,0,41.5943,0.0045,0.8096,30.5362,0,0,0.8291,?,1.5461,0.245,36.2202,5.0306,?,0.7791,0,0.94,?,0.2338,3,0.0208,0.9948,41.5857,3,0.7653,84314,42.6951,4.5282,0.1857,0,11.4323,0.09,0.0008,33.0123,?,?,?,?,?,0.003,0.1883,1,0.0016,0.0053,?,0.0133,0.0391,1100,82850,0.0455,0.0018,0.0034,0.0013,2.8698,0.3788,0.0873,0.0455,0.1784
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0.1768,0.1797,0.5666,0.466,0,0.4366,0.2746,34.8133,0.0218,0.5289,0.9885,0.3227,0.2608,0.6242,0.3829,0.5515,0.9915,0.7072,1.1602,0.244,0.0077,0.3647,0.678,0.5333,1.2864,4.8962,0.9719,0.4674,34.8133,5,0.7853,486,36.6519,1.6707,0.2438,0.2971,0.1606,0.2706,0,1.0419,0.633,2.2717,0.0571,0.0847,0.0236,0.0161,0.1079,1,0.0121,0.0581,0.0073,0.4455,0.0543,184,413,0.7391,0.0109,0.0313,0.0121,1.1835,0.3333,0,0.0999,0.1163
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,0.0107,0.0562,0.752,0,1,0.3197,0,25.3474,0.0048,0.336,16.6987,0,0,0.3609,?,0.5812,0.6044,12.6483,0,?,0.2802,0,0.008,?,0,2,0,1,24.1922,2,0.639,157664,26.2235,0,0,0,0,0.3022,0.0024,169.547,?,?,?,?,?,0.0048,0.0027,1,0.008,0.008,?,0.008,0.0096,1248,156000,0.3333,0.0016,0.008,0.0048,0,0.0027,0.0027,0,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0.0128,0.0146,0.6848,0.0001,0,0.8761,0,55,0.0058,0.8856,35.4737,0,0,0.9021,?,1.9851,0.1468,36.6741,4.4776,?,0.8437,0,0.9738,?,0.8405,2,1.0026,0.4958,55,2,0.7621,71378,58.4769,4.5133,0,0,3.9846,0.1454,0.0004,14.6384,?,?,?,?,?,0.0033,0.3589,1,0.0123,0.0123,?,0.0123,0.0667,870,70478,0.0345,0.0023,0.0123,0.002,2.7394,0.5122,0.2517,0.0451,0.1782
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,0,1.3879,0.5,0.3222,1,0.0006,0.3185,13.0931,0.0523,0.0021,0.9416,0.3201,0.3121,0.0715,0.0912,0,0,0.597,0.3738,0.1919,0.0001,0.3207,0,0.2,0,5,0,1,13.0931,5,0.8435,172,14.153,0.2317,0.0537,0.3101,0.0589,0.3906,0.0174,1.0634,0.1195,0.4628,0.1538,0.0698,0.0554,0.037,0.0412,1,0.0349,0.0407,0.0523,0.4709,0.037,81,172,0,0.037,0.0356,0.0349,0.3738,0.3333,0,0.1097,0.1549
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,1,0.0205,0.0227,0.935,0.0001,0.7778,0.7868,0,41.6364,0.0054,0.7978,26.5936,0,0,0.8213,?,1.4641,0.2614,31.7326,4.9885,?,0.7609,0,0.935,?,0.2429,3.0512,0.0236,0.9939,37.5452,4,0.7541,61409,42.6613,4.442,0.1957,0,8.9957,0.1127,0.001,28.122,?,?,?,?,?,0.0036,0.1964,1,0.0016,0.0066,?,0.015,0.0422,900,60173,0.05,0.0022,0.0041,0.0016,2.9585,0.3846,0.0909,0.0498,0.2025
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.1409,1.4056,0.369,0.0835,0,0,0.0665,28.1283,0.0074,0.0013,0.4982,0.0697,0.0548,0.094,0.4182,0.1437,0.6191,0.2414,1.3042,0.3824,0,0.0698,0.0502,0.6471,1.272,7.4875,0.8233,0.4076,28.1283,8,0.0567,19785,60.3168,2.1932,0.9034,0.0595,0.2286,0.3045,0.0002,184.283,0.697,1.9164,0.0394,0.0075,0.0026,0.0013,0.0247,1,0.0002,0.0036,0.0003,0.1609,0.0018,2790,17342,0.1014,0.0007,0.0004,0.0004,0.7412,0.3333,0,0.0456,0.5339
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n260-03-S722413478.sat05-482.reshuffled-07.cnf,1,0.2091,0.1543,0.6515,0.4136,0,0.4499,0.2849,28.9945,0.0273,0.5421,1.0896,0.331,0.2679,0.6497,0.3898,0.5768,0.9951,0.7731,1.2314,0.2462,0.3196,0.3519,0.6848,0.5714,1.2396,4.7014,1.0225,0.4466,28.9945,5,0.7826,399,29.5538,1.5879,0.2621,0.2983,0.1262,0.2808,0,1.0466,0.639,2.3174,0.0688,0.0909,0.0306,0.0207,0.0959,1,0.0152,0.0727,0.0091,0.4394,0.0552,145,330,0.7931,0.0138,0.0413,0.0152,1.1482,0.3333,0,0.0893,0.1233
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0,0.0001,0.8333,0.2296,1,0.5831,0.2295,31.8744,0.0139,0.5832,1.1251,0.2295,0.2295,0.5832,0.3252,0.4472,0.4506,0.6049,0,0.3492,0.583,0.2296,0.8333,0.4,0,4.2402,0,1,31.8744,5,0.6784,432,32.3754,0,0.0225,0.2295,0.0001,0.352,0.0093,3.6915,0.8944,0.4506,0.0952,0.0463,0.0154,0.0139,0.3333,1,0.0255,0.0278,0.0093,0.4167,0.0278,180,432,0,0.0111,0.0276,0.0139,0,0.3333,0.3333,0,0
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0,0,0.488,0.042,0.3333,0,0.042,28.7972,0.012,0,1.1856,0.042,0.042,0,0.0531,0,0,0.4506,0,0.305,0,0.042,0,0.4,0.5623,6.0723,0.5774,0.5,28.7972,7,0.5782,1000,30.085,1.1809,0.0256,0.042,0.0001,0.4475,0.003,13.4083,0.0102,0.1132,0.3,0.015,0.015,0.012,0,1,0.005,0.006,0.014,0.25,0.012,250,1000,0,0.012,0.006,0.012,0,0,0,0,0
