@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_PRODUCTS NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC

@DATA
ncf_16_32_8_euad.1,1,0.350279,366,0.622989,0.605164,0.701591,1.923745,1830,0.669135,484,2.08643,0.291092,4717,0.774129,2314,20.444215,12806,3395,0.663444,0.663444,0.72267,0.291812,4176,14.055748,0.244651,0.609826,7.225207,0.879791,42.579235,0.140715,3.502066,42.878099,663
ncf_16_32_8_euad.2,1,0.341307,366,0.623451,0.603974,0.691895,1.923696,1830,0.671057,484,2.088591,0.293591,4709,0.768558,2314,19.700413,12835,3355,0.659305,0.659305,0.723242,0.294466,4186,14.008211,0.247604,0.605887,7.245868,0.892529,42.601093,0.144293,3.419421,43.06405,663
ncf_16_32_8_euad.3,1,0.324141,366,0.624223,0.601993,0.674007,1.923647,1830,0.67459,484,2.089023,0.298638,4656,0.758157,2314,18.21281,12864,3275,0.651332,0.651332,0.723811,0.299679,4196,13.89153,0.253343,0.598427,7.266529,0.917727,42.384699,0.150964,3.254132,43.25,663
ncf_16_32_8_euad.4,1,0.332373,366,0.623912,0.602791,0.682239,1.923647,1830,0.67297,484,2.090752,0.296078,4674,0.76302,2314,18.956612,12864,3315,0.655183,0.655183,0.723811,0.29711,4196,13.960674,0.250544,0.601965,7.266529,0.905353,42.674317,0.147854,3.336777,43.25,663
ncf_16_32_8_euad.5,1,0.360033,366,0.622372,0.606756,0.712803,1.923843,1830,0.666898,484,2.08038,0.288642,4706,0.780439,2314,21.188017,12748,3435,0.667889,0.667889,0.721519,0.289061,4156,14.081677,0.241528,0.614188,7.183884,0.866529,42.272131,0.136649,3.584711,42.506198,663
ncf_16_32_8_euad.6,1,0.348305,366,0.62269,0.605934,0.701809,1.923893,1830,0.669051,484,2.073898,0.292592,4687,0.773737,2314,20.072314,12719,3375,0.662343,0.662343,0.72094,0.292866,4146,13.956353,0.245617,0.609225,7.163223,0.884099,42.593443,0.140892,3.460744,42.320248,663
ncf_16_32_8_euad.7,1,0.330982,366,0.62347,0.603926,0.683752,1.923843,1830,0.672623,484,2.07433,0.297691,4661,0.763211,2314,18.584711,12748,3295,0.654298,0.654298,0.721519,0.298123,4156,13.839672,0.251412,0.60169,7.183884,0.909321,42.842623,0.147631,3.295455,42.506198,663
ncf_16_32_8_euad.8,1,0.325431,366,0.623555,0.603707,0.678935,1.923893,1830,0.67356,484,2.069144,0.299719,4642,0.760182,2314,18.02686,12719,3265,0.651643,0.651643,0.72094,0.3,4146,13.766206,0.2534,0.599383,7.163223,0.918143,41.874317,0.14954,3.233471,42.320248,663
ncf_16_32_8_euad.9,1,0.350895,366,0.623212,0.60459,0.700761,1.923647,1830,0.669326,484,2.094641,0.290317,4737,0.77398,2314,20.630165,12864,3405,0.663849,0.663849,0.723811,0.291329,4196,14.116249,0.244248,0.609927,7.266529,0.877956,42.953005,0.140858,3.522727,43.25,663
ncf_16_32_8_u.10,1,0.339946,366,0.62338,0.604159,0.691259,1.923745,1830,0.676129,484,2.08427,0.307809,4690,0.768007,2314,15.621901,12806,3345,0.65861,0.65861,0.72267,0.295035,4176,13.155143,0.248165,0.605383,7.225207,0.950406,42.565027,0.14462,3.39876,33.969008,663
ncf_16_32_8_u.1,1,0.350279,366,0.622989,0.605164,0.701591,1.923745,1830,0.675703,484,2.08643,0.304446,4717,0.774129,2314,16.221074,12806,3395,0.663444,0.663444,0.72267,0.291812,4176,13.172429,0.244651,0.609826,7.225207,0.938788,42.579235,0.140715,3.502066,33.969008,663
ncf_16_32_8_u.2,1,0.341307,366,0.623451,0.603974,0.691895,1.923696,1830,0.676228,484,2.088591,0.30713,4709,0.768558,2314,15.741736,12835,3355,0.659305,0.659305,0.723242,0.294466,4186,13.180207,0.247604,0.605887,7.245868,0.948599,42.601093,0.144293,3.419421,34.088843,663
ncf_16_32_8_u.3,1,0.324141,366,0.624223,0.601993,0.674007,1.923647,1830,0.67709,484,2.089023,0.31248,4656,0.758157,2314,14.783058,12864,3275,0.651332,0.651332,0.723811,0.299679,4196,13.174157,0.253343,0.598427,7.266529,0.9677,42.384699,0.150964,3.254132,34.208678,663
ncf_16_32_8_u.4,1,0.332373,366,0.623912,0.602791,0.682239,1.923647,1830,0.676751,484,2.090752,0.309802,4674,0.76302,2314,15.262397,12864,3315,0.655183,0.655183,0.723811,0.29711,4196,13.187986,0.250544,0.601965,7.266529,0.958398,42.674317,0.147854,3.336777,34.208678,663
ncf_16_32_8_u.5,1,0.360033,366,0.622372,0.606756,0.712803,1.923843,1830,0.674988,484,2.08038,0.301746,4706,0.780439,2314,16.700413,12748,3435,0.667889,0.667889,0.721519,0.289061,4156,13.143042,0.241528,0.614188,7.183884,0.928414,42.272131,0.136649,3.584711,33.729339,663
ncf_16_32_8_u.6,1,0.348305,366,0.62269,0.605934,0.701809,1.923893,1830,0.675314,484,2.073898,0.305804,4687,0.773737,2314,15.981405,12719,3375,0.662343,0.662343,0.72094,0.292866,4146,13.100691,0.245617,0.609225,7.163223,0.941843,42.593443,0.140892,3.460744,33.609504,663
ncf_16_32_8_u.7,1,0.330982,366,0.62347,0.603926,0.683752,1.923843,1830,0.676185,484,2.07433,0.311205,4661,0.763211,2314,15.022727,12748,3295,0.654298,0.654298,0.721519,0.298123,4156,13.094641,0.251412,0.60169,7.183884,0.961057,42.842623,0.147631,3.295455,33.729339,663
ncf_16_32_8_u.8,1,0.325431,366,0.623555,0.603707,0.678935,1.923893,1830,0.676256,484,2.069144,0.313252,4642,0.760182,2314,14.663223,12719,3265,0.651643,0.651643,0.72094,0.3,4146,13.062662,0.2534,0.599383,7.163223,0.967593,41.874317,0.14954,3.233471,33.609504,663
ncf_16_32_8_u.9,1,0.350895,366,0.623212,0.60459,0.700761,1.923647,1830,0.675988,484,2.094641,0.303774,4737,0.77398,2314,16.340909,12864,3405,0.663849,0.663849,0.723811,0.291329,4196,13.219101,0.244248,0.609927,7.266529,0.93754,42.953005,0.140858,3.522727,34.208678,663
ncf_8_16_4_d.10,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.640803,138,1.793051,0.344939,1162,0.769595,662,9.833333,3088,769,0.643643,0.643643,0.682008,0.337785,1006,8.545317,0.262306,0.598541,5.905797,0.960305,21.576336,0.141839,2.731884,21.876812,189
ncf_8_16_4_d.1,1,0.318901,174.666667,0.615781,0.623954,0.645296,1.901749,524,0.641086,138,1.802115,0.342849,1153,0.770921,662,10.050725,3105,775,0.645359,0.645359,0.683597,0.336043,1012,8.590634,0.26087,0.599739,5.949275,0.955239,21.450382,0.141063,2.775362,22.094203,189
ncf_8_16_4_d.2,1,0.302403,174.666667,0.617233,0.620135,0.627175,1.901408,524,0.641365,138,1.805136,0.350295,1149,0.760249,662,9.398551,3122,757,0.638344,0.638344,0.68517,0.343648,1018,8.635952,0.265855,0.592832,5.992754,0.976744,22.263359,0.147982,2.644928,22.311594,189
ncf_8_16_4_d.3,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.641086,138,1.805136,0.338065,1163,0.776963,662,10.485507,3105,787,0.649737,0.649737,0.683597,0.331354,1012,8.590634,0.257649,0.603808,5.949275,0.94191,22.240458,0.137198,2.862319,22.094203,189
ncf_8_16_4_d.4,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.641086,138,1.805136,0.338065,1163,0.776963,662,10.485507,3105,787,0.649737,0.649737,0.683597,0.331354,1012,8.590634,0.257649,0.603808,5.949275,0.94191,22.171756,0.137198,2.862319,22.094203,189
ncf_8_16_4_d.5,1,0.300418,174.666667,0.61658,0.621849,0.628452,1.902092,524,0.640803,138,1.78852,0.352159,1137,0.760504,662,9.181159,3088,751,0.637044,0.637044,0.682008,0.344855,1006,8.545317,0.267163,0.592404,5.905797,0.980404,21.324427,0.147668,2.601449,21.876812,189
ncf_8_16_4_d.6,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.640803,138,1.793051,0.344939,1147,0.769595,662,9.833333,3088,769,0.643643,0.643643,0.682008,0.337785,1006,8.545317,0.262306,0.598541,5.905797,0.960305,21.118321,0.141839,2.731884,21.876812,189
ncf_8_16_4_d.7,1,0.348876,174.666667,0.613849,0.629066,0.675271,1.901749,524,0.641086,138,1.811178,0.328497,1173,0.789087,662,11.355072,3105,811,0.658494,0.658494,0.683597,0.321976,1012,8.590634,0.251208,0.611946,5.949275,0.915252,22,0.129469,3.036232,22.094203,189
ncf_8_16_4_d.8,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.640803,138,1.793051,0.344939,1147,0.769595,662,9.833333,3088,769,0.643643,0.643643,0.682008,0.337785,1006,8.545317,0.262306,0.598541,5.905797,0.960305,21.129771,0.141839,2.731884,21.876812,189
ncf_8_16_4_d.9,1,0.327258,174.666667,0.615631,0.62435,0.65203,1.901408,524,0.641365,138,1.812689,0.338407,1159,0.775234,662,10.485507,3122,787,0.649237,0.649237,0.68517,0.331986,1018,8.635952,0.257848,0.602948,5.992754,0.943597,22.068702,0.138373,2.862319,22.311594,189
ncf_8_16_4_edau.10,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.643358,138,1.793051,0.355689,1162,0.769595,662,8.311594,3088,769,0.643643,0.643643,0.682008,0.337785,1006,8.228097,0.262306,0.598541,5.905797,0.997327,21.576336,0.141839,2.731884,18.427536,189
ncf_8_16_4_edau.1,1,0.318901,174.666667,0.615781,0.623954,0.645296,1.901749,524,0.643968,138,1.802115,0.353652,1153,0.770921,662,8.471014,3105,775,0.645359,0.645359,0.683597,0.336043,1012,8.261329,0.26087,0.599739,5.949275,0.993316,21.450382,0.141063,2.775362,18.586957,189
ncf_8_16_4_edau.2,1,0.302403,174.666667,0.617233,0.620135,0.627175,1.901408,524,0.642501,138,1.805136,0.36145,1149,0.760249,662,7.992754,3122,757,0.638344,0.638344,0.68517,0.343648,1018,8.3429,0.265855,0.592832,5.992754,1.011053,22.263359,0.147982,2.644928,18.746377,189
ncf_8_16_4_edau.3,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.64501,138,1.805136,0.348717,1163,0.776963,662,8.789855,3105,787,0.649737,0.649737,0.683597,0.331354,1012,8.23716,0.257649,0.603808,5.949275,0.982329,22.240458,0.137198,2.862319,18.586957,189
ncf_8_16_4_edau.4,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.64501,138,1.805136,0.348717,1163,0.776963,662,8.789855,3105,787,0.649737,0.649737,0.683597,0.331354,1012,8.23716,0.257649,0.603808,5.949275,0.982329,22.171756,0.137198,2.862319,18.586957,189
ncf_8_16_4_edau.5,1,0.300418,174.666667,0.61658,0.621849,0.628452,1.902092,524,0.641786,138,1.78852,0.363134,1137,0.760504,662,7.833333,3088,751,0.637044,0.637044,0.682008,0.344855,1006,8.26435,0.267163,0.592404,5.905797,1.013735,21.324427,0.147668,2.601449,18.427536,189
ncf_8_16_4_edau.6,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.643358,138,1.793051,0.355689,1147,0.769595,662,8.311594,3088,769,0.643643,0.643643,0.682008,0.337785,1006,8.228097,0.262306,0.598541,5.905797,0.997327,21.118321,0.141839,2.731884,18.427536,189
ncf_8_16_4_edau.7,1,0.348876,174.666667,0.613849,0.629066,0.675271,1.901749,524,0.647093,138,1.811178,0.338848,1173,0.789087,662,9.427536,3105,811,0.658494,0.658494,0.683597,0.321976,1012,8.188822,0.251208,0.611946,5.949275,0.960162,22,0.129469,3.036232,18.586957,189
ncf_8_16_4_edau.8,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.643358,138,1.793051,0.355689,1147,0.769595,662,8.311594,3088,769,0.643643,0.643643,0.682008,0.337785,1006,8.228097,0.262306,0.598541,5.905797,0.997327,21.129771,0.141839,2.731884,18.427536,189
ncf_8_16_4_edau.9,1,0.327258,174.666667,0.615631,0.62435,0.65203,1.901408,524,0.64509,138,1.812689,0.349184,1159,0.775234,662,8.789855,3122,787,0.649237,0.649237,0.68517,0.331986,1018,8.282477,0.257848,0.602948,5.992754,0.983867,22.068702,0.138373,2.862319,18.746377,189
ncf_8_16_4_euad.10,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.653632,138,1.793051,0.322397,1162,0.769595,662,9.833333,3088,769,0.643643,0.643643,0.682008,0.320128,1006,7.787009,0.262306,0.598541,5.905797,0.930793,19.652672,0.141839,2.731884,21.876812,189
ncf_8_16_4_euad.1,1,0.318901,174.666667,0.615781,0.623954,0.645296,1.901749,524,0.653571,138,1.802115,0.320588,1153,0.770921,662,10.050725,3105,775,0.645359,0.645359,0.683597,0.318678,1012,7.832326,0.26087,0.599739,5.949275,0.925407,19.614504,0.141063,2.775362,22.094203,189
ncf_8_16_4_euad.2,1,0.302403,174.666667,0.617233,0.620135,0.627175,1.901408,524,0.656701,138,1.805136,0.324842,1149,0.760249,662,9.398551,3122,757,0.638344,0.638344,0.68517,0.323254,1018,7.805136,0.265855,0.592832,5.992754,0.946235,20.141221,0.147982,2.644928,22.311594,189
ncf_8_16_4_euad.3,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.651968,138,1.805136,0.317549,1163,0.776963,662,10.485507,3105,787,0.649737,0.649737,0.683597,0.315657,1012,7.86858,0.257649,0.603808,5.949275,0.912412,20.10687,0.137198,2.862319,22.094203,189
ncf_8_16_4_euad.4,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.651968,138,1.805136,0.317549,1163,0.776963,662,10.485507,3105,787,0.649737,0.649737,0.683597,0.315657,1012,7.86858,0.257649,0.603808,5.949275,0.912412,20.061069,0.137198,2.862319,22.094203,189
ncf_8_16_4_euad.5,1,0.300418,174.666667,0.61658,0.621849,0.628452,1.902092,524,0.656051,138,1.78852,0.326981,1137,0.760504,662,9.181159,3088,751,0.637044,0.637044,0.682008,0.32468,1006,7.732628,0.267163,0.592404,5.905797,0.950666,19.496183,0.147668,2.601449,21.876812,189
ncf_8_16_4_euad.6,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.653632,138,1.793051,0.322397,1147,0.769595,662,9.833333,3088,769,0.643643,0.643643,0.682008,0.320128,1006,7.787009,0.262306,0.598541,5.905797,0.930793,19.370229,0.141839,2.731884,21.876812,189
ncf_8_16_4_euad.7,1,0.348876,174.666667,0.613849,0.629066,0.675271,1.901749,524,0.648761,138,1.811178,0.311471,1173,0.789087,662,11.355072,3105,811,0.658494,0.658494,0.683597,0.309616,1012,7.941088,0.251208,0.611946,5.949275,0.886778,19.980916,0.129469,3.036232,22.094203,189
ncf_8_16_4_euad.8,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.653632,138,1.793051,0.322397,1147,0.769595,662,9.833333,3088,769,0.643643,0.643643,0.682008,0.320128,1006,7.787009,0.262306,0.598541,5.905797,0.930793,19.351145,0.141839,2.731884,21.876812,189
ncf_8_16_4_euad.9,1,0.327258,174.666667,0.615631,0.62435,0.65203,1.901408,524,0.652714,138,1.812689,0.317288,1159,0.775234,662,10.485507,3122,787,0.649237,0.649237,0.68517,0.315737,1018,7.89577,0.257848,0.602948,5.992754,0.913621,20.030534,0.138373,2.862319,22.311594,189
ncf_8_16_4_u.10,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.656764,138,1.793051,0.333049,1162,0.769595,662,8.311594,3088,769,0.643643,0.643643,0.682008,0.320128,1006,7.469789,0.262306,0.598541,5.905797,0.970321,19.652672,0.141839,2.731884,18.427536,189
ncf_8_16_4_u.1,1,0.318901,174.666667,0.615781,0.623954,0.645296,1.901749,524,0.657046,138,1.802115,0.331301,1153,0.770921,662,8.471014,3105,775,0.645359,0.645359,0.683597,0.318678,1012,7.503021,0.26087,0.599739,5.949275,0.966023,19.614504,0.141063,2.775362,18.586957,189
ncf_8_16_4_u.2,1,0.302403,174.666667,0.617233,0.620135,0.627175,1.901408,524,0.658424,138,1.805136,0.33582,1149,0.760249,662,7.992754,3122,757,0.638344,0.638344,0.68517,0.323254,1018,7.512085,0.265855,0.592832,5.992754,0.983149,20.141221,0.147982,2.644928,18.746377,189
ncf_8_16_4_u.3,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.656494,138,1.805136,0.328161,1163,0.776963,662,8.789855,3105,787,0.649737,0.649737,0.683597,0.315657,1012,7.515106,0.257649,0.603808,5.949275,0.955328,20.10687,0.137198,2.862319,18.586957,189
ncf_8_16_4_u.4,1,0.328893,174.666667,0.615137,0.625654,0.655287,1.901749,524,0.656494,138,1.805136,0.328161,1163,0.776963,662,8.789855,3105,787,0.649737,0.649737,0.683597,0.315657,1012,7.515106,0.257649,0.603808,5.949275,0.955328,20.061069,0.137198,2.862319,18.586957,189
ncf_8_16_4_u.5,1,0.300418,174.666667,0.61658,0.621849,0.628452,1.902092,524,0.657597,138,1.78852,0.337784,1137,0.760504,662,7.833333,3088,751,0.637044,0.637044,0.682008,0.32468,1006,7.451662,0.267163,0.592404,5.905797,0.986511,19.496183,0.147668,2.601449,18.427536,189
ncf_8_16_4_u.6,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.656764,138,1.793051,0.333049,1147,0.769595,662,8.311594,3088,769,0.643643,0.643643,0.682008,0.320128,1006,7.469789,0.262306,0.598541,5.905797,0.970321,19.370229,0.141839,2.731884,18.427536,189
ncf_8_16_4_u.7,1,0.348876,174.666667,0.613849,0.629066,0.675271,1.901749,524,0.655389,138,1.811178,0.32188,1173,0.789087,662,9.427536,3105,811,0.658494,0.658494,0.683597,0.309616,1012,7.539275,0.251208,0.611946,5.949275,0.93404,19.980916,0.129469,3.036232,18.586957,189
ncf_8_16_4_u.8,1,0.315481,174.666667,0.615609,0.624408,0.643515,1.902092,524,0.656764,138,1.793051,0.333049,1147,0.769595,662,8.311594,3088,769,0.643643,0.643643,0.682008,0.320128,1006,7.469789,0.262306,0.598541,5.905797,0.970321,19.351145,0.141839,2.731884,18.427536,189
ncf_8_16_4_u.9,1,0.327258,174.666667,0.615631,0.62435,0.65203,1.901408,524,0.657051,138,1.812689,0.32801,1159,0.775234,662,8.789855,3122,787,0.649237,0.649237,0.68517,0.315737,1018,7.542296,0.257848,0.602948,5.992754,0.956438,20.030534,0.138373,2.862319,18.746377,189
nusmv.dme1-16.B-d4-shuffled,1,0.058006,639.5,0.571355,0.750227,0.574622,2.216918,1279,0.576648,96,2.407273,0.435985,2379,0.956482,1375,4,7722,1902,0.575089,0.575089,0.116012,0.420521,2206,6.64,0.403781,0.587509,4,1.029843,28.190774,0.024864,2,8,1103
nusmv.queue.B-d4-shuffled,1,0.084549,5362,0.571421,0.750024,0.613261,2.164193,10724,0.578724,246,2.843118,0.403701,25864,0.936586,10970,21.439024,72773,19127,0.577001,0.577001,0.169098,0.416848,20792,7.606199,0.392343,0.547461,21.439024,0.958282,45.045785,0.036236,10.719512,42.878049,10396
nusmv.reactor^1.C-d4-shuffled,1,0.096924,4773,0.57142,0.750027,0.555318,2.139437,9546,0.57865,284,2.804476,0.402481,19882,0.927304,9830,18.816901,64324,15309,0.577891,0.577891,0.193848,0.416241,18378,7.511089,0.387041,0.545644,18.816901,0.955219,38.537084,0.04154,9.408451,37.633803,9189
nusmv.reactor^2.C-d4-shuffled,1,0.095914,4810,0.57142,0.750027,0.55568,2.141458,9620,0.578664,288,2.80329,0.402862,20029,0.928062,9908,18.5,64807,15434,0.577817,0.577817,0.191827,0.416282,18516,7.506358,0.387474,0.546189,18.5,0.956154,38.89605,0.041107,9.25,37,9258
nusmv.reactor^5.C-f4-shuffled,1,0.095635,4692,0.57142,0.750028,0.554169,2.142013,9384,0.578623,284,2.8012,0.403139,19544,0.928271,9668,18.239437,63190,15008,0.577797,0.577797,0.191271,0.416344,18054,7.505379,0.387593,0.546485,18.239437,0.956717,38.700661,0.040987,9.119718,36.478873,9027
nusmv.syncarb10^2.B-f2,1,0.057918,479.5,0.571339,0.750275,0.618768,2.217009,959,0.576226,40,2.730731,0.423027,2133,0.956546,999,7.9,6364,1688,0.575066,0.575066,0.115836,0.420979,1818,7.57958,0.403834,0.569307,7.9,0.998237,37.16684,0.024827,3.95,15.8,909
nusmv.syncarb10^2.B-f3,1,0.057967,682.5,0.571366,0.750192,0.616956,2.217058,1365,0.576139,50,2.767491,0.421068,3056,0.956513,1415,9.08,9136,2416,0.575098,0.575098,0.115935,0.421072,2610,7.695406,0.403787,0.566538,9.08,0.993409,37.978022,0.024847,4.54,18.16,1305
nusmv.syncarb10^2.B-f4,1,0.057994,885.5,0.571381,0.750147,0.615987,2.217085,1771,0.576092,60,2.787548,0.420006,3979,0.956496,1831,9.866667,11908,3144,0.575115,0.575115,0.115987,0.421121,3402,7.758602,0.403762,0.565039,9.866667,0.990795,38.643139,0.024857,4.933333,19.733333,1701
nusmv.syncarb5^2.B-f4-shuffled,1,0.078962,325.5,0.571296,0.750406,0.591671,2.174689,651,0.577868,30,2.715125,0.415802,1409,0.940747,681,9.733333,4313,1094,0.576474,0.576474,0.157923,0.418095,1232,7.343612,0.394853,0.562212,9.733333,0.985004,29.34255,0.033851,4.866667,19.466667,616
nusmv.tcas^2.B-f2-shuffled,1,0.075651,4734,0.57142,0.750028,0.549012,2.181983,9468,0.578388,298,2.773398,0.410411,19830,0.94326,9766,13.751678,63197,14870,0.576372,0.576372,0.151301,0.417707,18056,7.457301,0.396158,0.555962,13.751678,0.973434,41.651774,0.032422,6.875839,27.503356,9028
nusmv.tcas^4.B-f3-shuffled,1,0.079827,7602.5,0.571423,0.750017,0.544632,2.173649,15205,0.577973,440,2.804091,0.40862,31989,0.940129,15645,15.918182,102362,23893,0.576669,0.576669,0.159654,0.417941,29246,7.587856,0.394365,0.552757,15.918182,0.968231,42.385136,0.034212,7.959091,31.836364,14623
nusmv.tcas-t^5.B-f2-shuffled,1,0.077295,5018.5,0.57142,0.750026,0.548496,2.178698,10037,0.578425,300,2.784754,0.4092,21014,0.942027,10337,14.833333,67166,15789,0.576488,0.576488,0.154589,0.417577,19190,7.483699,0.395453,0.554382,14.833333,0.970646,41.211218,0.033127,7.416667,29.666667,9595
nusmv.tcas-t^6.B-f3-shuffled,1,0.078749,7947,0.571423,0.750016,0.547038,2.175807,15894,0.577939,442,2.811643,0.408563,33502,0.940937,16336,16.366516,107171,25126,0.576593,0.576593,0.157497,0.418036,30620,7.612267,0.394827,0.552626,16.366516,0.968019,43.009878,0.03375,8.183258,32.733032,15310
par16-1-c-00-shuffled,1,0.317185,1106.5,0.593912,0.683752,0.577426,1.784804,2213,0.639229,317,2.325296,0.271349,5075,0.753487,2530,11.772871,14487,3397,0.617429,0.617429,0.677715,0.322359,4740,4.311858,0.277283,0.511607,12.577287,0.752137,16.374153,0.146407,5.886435,25.154574,1143
par8-1-c-50-shuffled,1,0.354689,189,0.595265,0.679924,0.558032,1.762303,378,0.636478,64,2.436652,0.264857,932,0.75947,442,11.9375,2661,601,0.633825,0.633825,0.708449,0.311852,852,4.585973,0.26118,0.528629,11.921875,0.728585,14.399471,0.143179,5.96875,23.84375,225
par8-2-90-shuffled,1,0.361144,763,0.592299,0.688337,0.583548,1.728381,1526,0.631959,350,2.27452,0.280255,3715,0.74996,1876,8.805714,10466,2490,0.630373,0.630373,0.724397,0.317047,3435,4.316631,0.260462,0.546081,8.831429,0.761479,11.722149,0.148099,4.402857,17.662857,789
par8-2-c-50-shuffled,1,0.354895,200,0.595474,0.679335,0.560315,1.762238,400,0.636855,68,2.444444,0.264563,985,0.758907,468,11.941176,2828,641,0.633929,0.633929,0.70979,0.311483,903,4.598291,0.260962,0.528734,11.941176,0.728532,14.96,0.143564,5.970588,23.882353,241
par8-3-c-00-shuffled,1,0.323466,260.5,0.593722,0.684289,0.573285,1.783394,521,0.637858,75,2.323826,0.270234,1201,0.757411,596,11.946667,3409,794,0.620648,0.620648,0.677978,0.320924,1116,4.323826,0.274861,0.514427,12.52,0.746211,14.03263,0.144031,5.973333,25.04,269
par8-3-c-90-shuffled,1,0.377422,194.5,0.597218,0.674432,0.557709,1.747262,389,0.637112,75,2.55819,0.260251,1003,0.758523,464,11.946667,2947,662,0.643684,0.643684,0.735468,0.303869,918,4.842672,0.250763,0.540343,11.64,0.717168,16.562982,0.144214,5.973333,23.28,269
par8-4-90-shuffled,1,0.361463,765,0.5922,0.68862,0.583919,1.728786,1530,0.631668,350,2.269149,0.280272,3717,0.750767,1880,8.811429,10461,2491,0.630644,0.630644,0.723394,0.317087,3438,4.308511,0.260396,0.546311,8.817143,0.76092,11.617647,0.147596,4.405714,17.634286,785
par8-4-c-90-shuffled,1,0.379867,172.5,0.597015,0.675,0.562203,1.745489,345,0.63638,67,2.555825,0.260281,887,0.759615,412,11.940299,2613,592,0.644723,0.644723,0.735992,0.303653,816,4.847087,0.249904,0.541573,11.567164,0.715804,15.942029,0.143513,5.970149,23.134328,237
par8-5-c-90-shuffled,1,0.37934,192.5,0.597341,0.674087,0.558848,1.745978,385,0.637086,75,2.567391,0.259934,995,0.758562,460,11.946667,2933,660,0.64452,0.64452,0.737511,0.303256,912,4.863043,0.249915,0.54139,11.613333,0.716242,16.963636,0.144221,5.973333,23.226667,269
Qq2k3k3v100v100m1000s10,1,1.511,100,0.497167,1.011398,0.111,3,100,0.497444,100,15.085,0.669333,101,0.500838,200,15.11,6000,111,0.498,0.498,3,0.502,0,22.615,0.251,0.498,30,1.331859,447.52,0.248167,15.11,30,1000
Qq2k3k3v100v100m1000s1,1,1.48,100,0.498833,1.004678,0.101,3,100,0.496222,100,15.035,0.678667,106,0.492148,200,14.8,6000,101,0.491,0.491,3,0.509,0,22.67,0.2545,0.491,30,1.347155,451.38,0.253333,14.8,30,1000
