@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC

@DATA
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf,1,0.0196,0.2042,0.0676,0.1112,1.4091,0.135,1.33,0.0726,0.5733,0.291,0.8766,4157,0.1317,0.6186,4146,4308,3874.8,3584,0.0181,0.0027,0.0252,2664,2.6635,0.1654,0.6556,0.28,708,2204,8,0.0002,0.7865,0,0.1022,0.3008,0.0041,0.25,29.631,0.7878,0.2701,0.2242,0,0.0081,64,78,0.2087,71,0.0044,0.4828,0.0509,22.621,22.621,0.6582,0.017,6,30.038,4308,6.9777,0.0874,0.0078,0.0078,71.236,78,71,28.091
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S870840347-014.cnf,1,0.0001,0.0118,0.0001,0.0001,1.007,0.0003,0.6404,0.067,0,0.0393,0,4368,0.0001,0.6811,4269,4368,4214.5,4128,0,0.0328,0.0625,11900,4.1453,0,0.3989,0,140,11900,2,0.0145,0.87,0.1429,0.0936,0.1574,0.0117,0.0949,13.507,0.8687,0.6437,0.1289,0.0004,0,19,28,0,23,0.05,0,0.0328,43.378,43.378,0.7582,0.0001,2,13.346,4368,2,0.0262,0.05,0.05,23.256,28,23,43.729
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf,1,0.0104,0.0571,0.0354,0.0575,0.6491,0.5,0.1007,0.9612,0.2666,1.9072,0.1789,0,0.0733,0.5036,0,0,0,0,0.9607,0.9619,0.9835,12400000,1.7591,3.3352,1.1995,0.6947,693000,9580000,140,0.9481,2.0384,0,0.9919,2.1746,0.0001,0.9938,1200000,48.254,0.1729,0.9945,0.0003,0,0,0,0.2984,0,0,0.9978,0.4263,0,0,0.3538,0.0087,140,2290000,0,140,0,0,0,0,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,0.0064,0.176,0.0158,0.0225,1.3813,0.1588,0.5447,0.5821,1.092,0.5067,1.0292,0,0.0301,0.9944,0,0,0,0,0.5987,0.2749,0.7566,1210000,2.5698,0.4803,0.8092,0.4918,261000,709000,16,0.0707,0.9743,0,0.8425,0.5009,0,0.8,12347,4.594,0.2671,0.885,0,0,44497,44497,0.7083,44497,0,0.8754,0.2637,0,0,0.6851,0,16,104000,0,16,0,0,0,0,0,0,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.0321,0.0044,0.0044,0.8941,0.0044,0.0001,0.9109,0.0357,0,0.1662,357,0.0044,1.019,289,615,331.24,238,0.9617,0.9109,0.9109,31500,0,1.7479,0.0011,0.2382,1015,30485,3,0.9109,0.9999,0,0.911,0.3235,0.0053,0.2842,6,1.0005,0.9874,0.911,0.9108,0.0044,437,478,0.0333,457,0.002,0.9617,0.2842,69.071,71.921,0.9888,0.0044,3,9.3863,1558,3,0.8076,0.0031,0.0031,456.21,478,457,72.868
SAT_Competition2007/crafted/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.0262,0.0369,0.0834,0.0398,1.3824,0.9774,0.1143,0.8691,0.1489,0.6595,1.091,4511,0.4198,0.9132,4260,4511,3892.5,3542,0.3387,0.8135,0.9147,14889,3.1953,0.4589,1.797,0.522,432,10185,5,0.7446,0.9939,0,0.9234,0.6863,0.0114,1,13.145,0.9926,0.5801,0.934,0.0003,0.0076,118,142,0.4619,129,0.0053,0.4865,0.8178,32.355,32.355,0.9712,0.015,3,11.27,4511,3.88,0.1313,0.0113,0.0113,129.47,141,129,33.122
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S321371087-018.cnf,1,0.0498,0.2304,0.0937,0.1265,0.7095,0.3183,0.5215,0.4183,0.0268,0.2762,0.1667,3952,0.1766,0.5904,3864,4138,3886.8,3801,0,0.2541,0.4076,1955,2.6498,0.0642,0.6268,0.2746,460,1944,4,0.1225,0.8464,0,0.582,0.369,0.0134,1,11.012,0.8547,0.3299,0.7118,0.0019,0.0038,90,109,0.0057,100,0.0067,0.9604,0.2339,24.075,24.075,0.5718,0.0286,4,13.147,4138,4,0.0285,0.0068,0.0068,99.881,110,100,25.434
SAT_RACE2008/post-c32s-ss-8.cnf,1,0.0134,0.2086,0.0658,0.1328,1.3213,0.217,0.4995,0.5567,2.9061,1.065,1.0619,693,0.1335,0.7935,639,787,649.59,558,0.4161,0.5636,0.6957,148000,2.1911,1.6766,0.8274,0.8326,53752,65966,9,0,0.9314,0,0.7286,1.2377,0.0007,0.9592,483.19,0.9331,0.1027,0.7511,0,0,4398,4506,1.2495,4479.5,0.0001,0.8711,0.19,10.497,11.091,0.3483,0.0101,7,373.33,1045,7.7668,0.2043,0.0002,0.0002,3956,4512,4449,13
SAT_Competition2007/crafted/Hard/contest02/ezfact64_4.sat05-451.reshuffled-07.cnf,1,0.0548,0.1605,0.0598,0.0697,1.2783,0.0933,1.374,0.1007,0.0752,0.5399,0.6172,1060,0.0698,0.8286,1000,1135,962.83,851,0.0468,0.001,0.0098,19785,1.2776,0.1416,0.2242,0.9169,3073,17803,8,0,0.7316,0,0.1707,0.8972,0.0004,0.4,188.19,1.0229,0.0454,0.3249,0,0,445,477,0.1113,460,0.0007,0.2042,0.0263,25.04,25.04,0.3308,0.043,5,140.52,1135,6.9344,0.1148,0.0013,0.0013,455.2,478,459,30.635
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-pbl-00400.sat05-1322.reshuffled-07.cnf,1,0.3746,0.0182,0.4079,0.4715,2.69,0.4994,0.4803,0.545,0.1401,1.1339,1.9367,308,0.4842,0.7863,213,466,242.17,151,0.0006,0.3635,0.6031,73374,5.5859,0.2399,0.2259,0.4649,1497,72136,6,0.1395,0.9956,0,0.7497,2.6005,0.0007,1,3.1705,0.9901,0.2912,0.8612,0.0009,0,39,53,0.0172,45.5,0.0015,0.0031,0.6177,6.1538,8.5822,0.6346,0.2956,4,5.1993,845,5.0889,0.6041,0.006,0.006,45.132,53,45,9.6556
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-17-s.cnf,1,0.0017,0.1628,0.0148,0.0251,1.3521,0.2021,0.6002,0.5245,1.9531,0.5586,1.021,50,0.0317,1.0178,42,52,41.8,39,0.5669,0.2029,0.6454,1250000,2.8214,0.4267,0.8696,0.5364,265000,552000,15,0.0513,0.4537,0,0.8105,0.5332,0,0.8182,52781,2.443,0.1134,0.8627,0,0,0,0,1.262,15399,0,0.9035,0.2463,1.9744,1.9744,0.4581,0,15,60683,52,15,0.2215,0,0,0,0,0,2
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1,0.0008,0.0469,0.0018,0.0022,0.829,0.0104,0.6966,0.1508,0,0.0987,0,4366,0.0031,0.6521,4276,4390,4288.4,4266,0,0.0697,0.1334,2130,3.3357,0,0.7962,0.0127,100,2130,3,0.0327,0.8594,0.2,0.2109,0.22,0.0458,0.2893,8.3291,0.8743,0.5664,0.2963,0.0019,0.0002,16,24,0,20,0.05,0,0.0727,22.466,22.466,0.7124,0.0007,2,9.2618,4390,2.7475,0.0131,0.05,0.05,19.926,24,20,22.786
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.4947,0.2217,0.4508,0.4999,2.9219,1,0.2349,0.6983,0.0923,4.2361,2.5446,2019,0.5,0.9249,1360,2609,1469.6,1004,0.0949,0.6647,0.7471,7521,3.3595,0.4317,0.3568,1.5207,1467,6058,6,0.5377,0.9546,0,0.7998,2.4182,0.0076,1,13.941,0.921,0.4575,0.8332,0,0.059,59,76,0.2415,67,0.0015,0.1025,0.5361,11.047,11.602,0.8333,0.141,4,7.5439,2846,4.5216,0.503,0.0066,0.0066,67.192,76,67,15.36
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.022,0.2081,0.0668,0.107,1.4436,0.135,1.3266,0.0734,0.6913,0.3063,0.8921,4291,0.1309,0.6663,4127,4343,4123.8,3991,0.0223,0.0028,0.0253,1840,2.6786,0.169,0.6333,0.2847,504,1432,7,0.0002,0.8008,0,0.0984,0.3406,0.0062,0.25,20.284,0.8022,0.3193,0.2234,0,0.0119,43,55,0.2849,49,0.0067,0.5028,0.0526,19.474,19.474,0.7208,0.0173,5,20.558,4343,6.5354,0.0359,0.0118,0.0118,48.746,55,49,21.787
SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.0293,0.241,0.0486,0.0561,1.1951,0.3218,0.8037,0.2379,0.4541,0.2991,0.9511,969,0.072,0.8349,668,1263,758,607,0.217,0.0982,0.1759,5726,2.4287,0.3811,0.9361,0.5956,1694,4834,10,0.0412,0.8449,0,0.3456,0.5948,0.0019,0.5,67.192,0.8346,0.2279,0.5429,0,0,230,258,0.1845,244,0.0017,0.8775,0.0776,25.98,27.702,0.9878,0.0052,7,60.327,1358,8.9931,0.3214,0.0026,0.0026,243.01,257,243,30.535
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1161147107-031.cnf,1,0.0456,0.2315,0.094,0.1272,0.674,0.3513,0.5901,0.4,0.0216,0.2842,0.1316,4051,0.1825,0.5822,3846,4057,3860,3797,0,0.1984,0.3956,2210,2.6947,0.0618,0.6633,0.2837,520,2199,4,0.0753,0.845,0,0.5957,0.4075,0.0117,0.8333,12.778,0.8543,0.3179,0.724,0.0009,0.0035,104,123,0.005,114,0.0059,0.9736,0.2277,27.327,27.327,0.5606,0.0285,4,15.664,4057,4,0.0329,0.006,0.006,113.2,123,113,27.886
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,0.0018,0.1666,0.0151,0.0258,1.3599,0.2026,0.5851,0.5268,2.0774,0.5379,1.0226,75,0.032,1.0243,75,75,75,75,0.5776,0.2198,0.635,856000,2.8292,0.4291,0.8769,0.5205,183000,358000,15,0.0552,0.8998,0,0.805,0.5231,0,0.8095,1555,1.5106,0.1376,0.8577,0,0,20219,20219,1.3917,20231,0,0.8998,0.2452,2.0133,2.0133,0.4178,0,14,22740,75,14.727,0,0,0,0,0,0,2.0133
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.0445,0.2319,0.0901,0.1218,0.6969,0.3683,0.5603,0.4037,0.0187,0.2895,0.1275,3856,0.1694,0.5858,3795,3924,3805.4,3772,0,0.2159,0.3987,2556,2.694,0.0544,0.6705,0.2857,600,2540,5,0.0913,0.8418,0,0.5763,0.4005,0.0101,1,16.006,0.8528,0.3081,0.7005,0.0026,0.0046,120,141,0.0063,130,0.0051,0.972,0.2272,29.816,29.816,0.5218,0.0259,4,19.631,3924,4.0034,0.0164,0.0051,0.0051,130.71,141,131,30.979
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1164089919-15.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.0023,0.8246,0.0062,0.6661,0.1685,0,0.0938,0,4444,0.0032,0.6539,4379,4465,4370.6,4332,0,0.0694,0.1533,1704,3.4916,0,0.6326,0.0078,80,1704,3,0.0311,0.861,0.2,0.2662,0.2095,0.0461,0.1959,6.9161,0.8784,0.5829,0.332,0.0003,0.0003,12,20,0,16,0.0625,0,0.0817,18.967,18.967,0.7187,0.0006,2,7.7789,4465,2.4684,0.0134,0.0625,0.0625,16.109,20,16,19.481
SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,0.0002,0.0499,0.1654,0.4214,0.865,0.5,0.483,0.7285,0.0446,2.1803,0.1953,0,0.4978,0.9351,0,0,0,0,0.9718,0.3636,0.9512,2510000,3.3715,2.9933,1.2569,1.1339,130000,2490000,18,0.1062,1,0,0.9994,2.5403,0.0003,1,224,3.9533,0.3823,1,0,0,48034,48034,0.0059,48045,0,0.9761,0.4943,0,0,0.58,0,12,453000,0,14.818,0,0,0,0,0,0,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1039370030-037.cnf,1,0.0412,0.2344,0.0896,0.119,0.6258,0.9116,0.6175,0.3818,0.005,0.3018,0.0587,4077,0.1726,0.5804,3989,4082,3976.9,3951,0,0.1826,0.3855,1700,2.714,0.034,0.8184,0.2917,400,1698,5,0.0727,0.8465,0,0.5529,0.397,0.0147,1,14.203,0.86,0.3212,0.708,0.0002,0.0028,79,97,0.0012,88,0.0075,0.9894,0.2162,21.754,21.754,0.5718,0.0236,4,17.084,4082,4.0076,0.019,0.0076,0.0076,87.915,97,88,22.516
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S451874538-03.cnf,1,0.0015,0.05,0.0027,0.0035,0.838,0.0128,0.6808,0.1691,0,0.098,0,63,0.005,0.6517,58,77,59.847,50,0,0.0746,0.1507,16000,3.6732,0,0.6389,0.0788,800,16000,3,0.0285,0.8439,0.2,0.2424,0.2325,0.0197,0.3737,36.722,0.8557,0.4812,0.3398,0.0003,0.0002,140,166,0,153,0.0063,0,0.0806,43.556,46.937,0.6013,0.001,3,45.671,113,3,0.2272,0.0063,0.0063,152.47,167,153,48.968
SAT-Race-2010-CNF/software-verification/babic/dspam_dump_vc972.cnf,1,0.0386,0.2225,0.0521,0.0595,0.6449,0.4034,0.4135,0.174,0.8076,1.7456,0.2318,1219,0.0619,0.5886,1219,1219,1219,1219,0.0228,0.1482,0.1552,908000,1.0642,0.1521,0.3402,1.6251,274000,682000,9,0.1482,0.9141,0,0.1922,1.7757,0,1,19220,3.9595,0.0093,0.1923,0,0,26837,26837,0.3311,26837,0,0.9771,0.0823,20.833,20.833,0.0401,0.0386,8,64145,1219,8.973,0,0,0,0,0,0,20.833
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.3832,0.9882,0.3833,0,0,0,0,0,2988,0.3832,0.9265,2767,3246,2806.1,2634,0,0,0,640,0,0,0.0001,0.0909,160,640,9,0,0.7362,0,0,0.2626,0.0086,0,3.1834,0.7776,0.315,0,0,0.3831,11,18,0,15,0.025,0,0,20.69,21.329,0.8446,0.3831,8,5.0196,3367,8.2453,0.0999,0.025,0.025,14.597,18,15,22.149
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,0.0015,0.05,0.0026,0.0034,0.8214,0.0101,0.6847,0.1622,0,0.0977,0,94,0.0049,0.648,87,107,89.971,78,0,0.0715,0.1432,12000,3.6464,0,0.6107,0.073,600,12000,3,0.0317,0.8454,0.2,0.2384,0.2295,0.0243,0.3118,29.066,0.8569,0.4939,0.3263,0.001,0.0004,105,125,0,115,0.0083,0,0.077,39.882,42.776,0.6192,0.001,3,34.517,193,3,0.232,0.0083,0.0083,114.51,125,115,45.114
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,0,0.0606,0.0865,0.0373,0.8961,0.4918,0.5291,0.6803,0.1213,1.2586,0.2302,45,0.4295,0.9221,33,45,36,30,0.9636,0.3693,0.9015,943000,3.2813,1.7765,1.9068,0.9885,63349,933000,18,0.0342,1.0438,0,0.9624,1.4882,0.0003,0.9459,8563.5,1.055,0.4034,0.9749,0,0,0,20493,0.0115,20481,0,0.9665,0.436,73.044,73.044,0.7489,0,11,11688,45,13.6,0.18,0,0,0,0,0,73.044
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,0.0483,0.2278,0.0907,0.1269,0.7746,0.3013,0.5945,0.4002,0.0422,0.2974,0.2292,3979,0.1683,0.588,3879,4158,3932,3877,0,0.2045,0.3911,1785,2.7102,0.0791,0.6129,0.2952,420,1769,4,0.0816,0.8474,0,0.5986,0.3996,0.015,1,10.884,0.8569,0.3355,0.7247,0.0003,0.0071,81,99,0.009,90,0.0074,0.9412,0.2374,22.745,22.745,0.5737,0.027,4,13.352,4158,4,0.0254,0.0076,0.0076,89.825,99,90,23.715
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0,0.0075,0,0,0.1065,0.0001,0.0374,0.9003,0.0251,0.2476,0.1506,399,0,0.0068,45,1595,268.5,16,0.9772,0.8835,0.9052,213000,5.7095,2.3039,7.7608,0,1634,211000,2,0.8561,0.9999,0.9231,0.9241,0.2773,0.0075,0.5306,21.694,1.0178,0.8753,0.9377,0.766,0,728,788,0.0077,755,0.0013,0.9772,0.3036,79.754,80.626,0.9573,0,2,593.24,1595,2,1.7532,0.0019,0.0019,744.58,788,763.5,86.043
SAT-Race-2010-CNF/mixed/diagnosis/UCG-20-10p1.cnf,1,0.0018,0.1442,0.0191,0.0351,1.4096,0.092,0.5156,0.6207,0.8793,0.7411,1.093,13,0.0476,0.9088,3,76,13.25,1,0.515,0.3041,0.7772,1390000,3.0927,0.4374,0.9938,0.6533,259000,957000,21,0.1214,0.9837,0,0.8826,0.8457,0,0.84,13880,3.4511,0.1322,0.9354,0,0,51010,51010,0.451,51010,0,0.8694,0.2256,0,0,0.4044,0,21,120000,76,21,1.8284,0,0,0,0,0,1
SAT_Competition2007/crafted/spence/medium/s69-100.cnf,1,0.3095,0.4662,0.307,0.3177,0,0.3195,1.2847,0.0541,0,0.1641,0,4445,0.3191,0,4162,4545,4220.1,4088,0,0.0036,0.0151,148,0.4138,0,0.061,0.0573,69,148,5,0.0007,0.8119,1,0.0697,0.2417,0.0415,0.3333,1.0437,0.887,0.8497,0.2072,0,0.262,8,13,0,10,0.0435,1,0.0483,11.514,11.514,0.9561,0.2623,5,2.3965,4545,5,0.0463,0.0435,0.0435,10.526,13,10,11.569
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.0078,0.1227,0.3311,0.4983,2.0719,0.9994,0.2017,0.7544,0.0569,1.0172,1.8528,4422,0.4996,0.9149,4162,4476,3628.2,2573,0.4326,0.7197,0.7968,13020,3.6675,0.7021,0.7463,0.9544,1040,8022,6,0.599,0.9867,0,0.8436,1.3814,0.0061,1,20.441,0.9822,0.3634,0.8583,0,0.0003,128,151,0.623,139,0.002,0.6375,0.5256,31.549,31.549,0.5882,0.0054,4,15.639,4476,4.6592,0.2466,0.0044,0.0044,139.39,151,139,37.531
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,1,0,0.0169,0,0,0.261,0,0.0242,0.7995,0.0556,0.1993,0.2772,3666,0,0.027,840,3994,1558.1,467,0.9309,0.787,0.7995,43649,4.8523,1.3778,3.5867,0.1943,760,42622,4,0.7755,1.0024,0.6,0.814,0.1958,0.005,0.3763,38.382,0.9984,0.7267,0.8243,0.733,0,310,343,0.0241,326,0.0028,0.9309,0.2125,42.759,42.759,0.913,0,3,13.009,3994,3.0097,0.9346,0.0044,0.0044,324.71,340,325,45.261
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,0.0466,0.2335,0.0915,0.1229,0.712,0.736,0.5746,0.3941,0.0266,0.291,0.1597,12,0.1729,0.587,10,15,10.464,8,0,0.2074,0.3895,67200,2.7155,0.0638,0.6538,0.2945,16000,66744,6,0.0881,0.8359,0,0.5676,0.4025,0.0004,1,348.69,1.1138,0.2348,0.7043,0.0001,0.0018,3333,3429,0.0068,3403,0.0002,0.9639,0.2257,36.077,44.3,0.2818,0.0277,5,1116.4,30,5.2275,0.3758,0.0002,0.0002,2903.7,3434,3398,52.545
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,0.0483,0.2336,0.0945,0.1273,0.7218,0.7841,0.5737,0.3975,0.0272,0.2903,0.1643,37,0.1775,0.5878,32,47,34.5,28,0,0.2067,0.3952,25200,2.7159,0.0655,0.6563,0.2933,6000,25007,6,0.0899,0.827,0,0.572,0.3959,0.0011,1,97.109,0.8891,0.2459,0.7086,0.0003,0.0023,1239,1302,0.0077,1274,0.0005,0.9629,0.23,30.226,38.027,0.3247,0.0279,5,197.27,78,5.0021,0.2988,0.0005,0.0005,1256.3,1310,1287,41
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.0036,0.1352,0.0311,0.0471,1.9733,0.34,0.4763,0.5955,2.2757,1.1688,1.643,1071,0.0839,0.9999,870,1257,843.67,821,0.5208,0.4,0.6648,788000,3.6679,0.6949,1.2435,0.9826,192000,432000,98,0.1304,0.9575,0,0.8312,1.2369,0.0001,0.7297,2881.5,1.1962,0.0232,0.9177,0.0002,0,19991,20120,0.8234,20080,0,0.6574,0.225,23.594,23.594,0.098,0.0002,94,11185,1257,95.971,0.3865,0.0001,0.0001,0,0,0,23.725
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,0.0207,0.1249,0.0759,0.1206,1.7943,0.4429,0.4001,0.6292,5.3176,1.9578,1.6383,198,0.1476,0.7028,65,380,135,49,0.1256,0.576,0.6603,1180000,2.7076,0.3766,0.7645,1.7623,398000,504000,8,0.1873,0.9014,0,0.8234,2.3958,0.0001,0.9477,2351,1.4314,0.0196,0.9072,0,0,17271,17271,1.3489,17456,0,0.4488,0.1719,6.9032,9.449,0.0498,0.0013,7,14501,380,7.1579,0.858,0.0001,0.0001,0,0,0,9.9192
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4936,0.0026,0.4942,0.4947,1.3541,0.4961,0.4844,0.095,0,0.2157,0.0083,1548,0.4956,0.8062,1467,1635,1402.5,1280,0,0.0972,0.1106,56970,2.0084,0.0162,0.0019,0,150,56970,2,0.0064,0.8687,0,0.1236,0.2672,0.0026,0.0689,10.064,0.8777,0.5233,0.1354,0.0052,0.4921,15,21,0,17,0.0333,0,0.047,15.514,15.934,0.6571,0.4931,2,10.893,1695,2,0.1253,0.0666,0.0666,17.211,20,17,16.417
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,0.0015,0.05,0.0027,0.0034,0.8339,0.0115,0.6795,0.1691,0,0.0975,0,93,0.005,0.652,86,109,88.843,76,0,0.0797,0.148,12000,3.6377,0,0.6398,0.0716,600,12000,3,0.0335,0.8446,0.2,0.2367,0.2273,0.0243,0.3333,28.014,0.8579,0.4923,0.3358,0.0002,0.0003,104,127,0,115,0.0083,0,0.081,40.222,43.526,0.6196,0.001,3,33.653,174,3,0.219,0.0083,0.0083,114.78,126,115,45
