@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC

@DATA
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,0.14,6,6.3298,19.9212,4450,4450,0.011,4547.2,20.3038,19.7225,19.8122,6.8027,0.011,20.3038,19.669,50,0.0126,4488,4472,4472,4526,0.336,20.0988,4655,4655,0.0087,50,9,6,8.8891,12,0.14
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,0.0044,141,17.8951,36.141,2969,2982,0.003,3702.5714,40.9904,33.5201,35.0716,22.1908,0.0189,40.9904,33.4916,700,0.0057,3641,3601,3601,3662,0.2086,39.9834,3917,3917,0.0021,687,153,142,152.925,165,0.0044
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,0.05,16,8.1337,23.1966,2130,2130,0.0437,4304,24.3232,22.5196,23.4863,9.0337,0.0465,24.3232,22.305,100,0.0146,4262,4247,4247,4274,0.2556,23.5877,4455,4455,0.0096,100,20,16,20.0365,24,0.05
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,0.004,221,53.9353,61.9076,25000,25000,0.0099,32.2477,71.0588,57.44,61,67.1832,0.0179,81.2917,54.5758,1250,0.0014,27,23,17,31,0.2063,65.3902,42,59,0.0007,1250,238,221,236.988,256,0.004
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,0.0068,89,13.9189,26.253,1910,1917,0.0052,3903.4286,28.4595,25.1162,25.8405,17.3205,0.0351,28.4595,24.2659,450,0.0089,3844,3812,3812,3870,0.2064,28.1402,4022,4022,0.0033,443,98,89,97.9667,107,0.0068
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.0006,1043,90.1029,41.6524,20880,21000,0.0002,46.7255,48.1954,38.0714,41.3333,152.364,0.0038,53.3182,35.9245,5000,0.0009,37,33,29,42,0.3774,44.8846,63,93,0.0003,4882,1071,1037,1070.01,1104,0.0006
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,0.0778,12,10.4178,31.5333,8010,8010,0.0111,4353.2,32.4938,31.1226,31.3353,10.4812,0.0111,32.4938,31.0328,90,0.0065,4273,4268,4268,4274,0.2958,31.6821,4516,4516,0.0046,90,15,12,15.3457,19,0.0778
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,0.0089,67,10.1673,22.3145,1478,1491,0.0068,3985.2857,24.15,21.4639,21.6614,12.4277,0.0359,24.15,21.3228,350,0.0095,3940,3860,3860,3956,0.2056,23.8503,4173,4173,0.0042,337,75,67,75.1467,83,0.009
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,0.0667,12,6.215,18.9147,1597,1597,0.0445,4429.5714,20.0436,18.3623,18.9321,7.2054,0.0463,20.0436,18.3212,75,0.0219,4364,4323,4323,4466,0.2726,19.1744,4496,4496,0.0138,75,15,12,15.2135,19,0.0667
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,0.035,27,18.3431,56.9274,17000,17000,0.0117,3845,58.1657,56.9753,57.0914,18.2967,0.0117,58.1657,55.4773,200,0.0029,3794,3699,3699,3935,0.2507,58.1657,3952,3952,0.0021,200,33,27,32.9518,39,0.035
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,0.14,6,6.3601,19.7007,4450,4450,0.011,4562.4,20.0775,19.5486,19.6673,6.8744,0.011,20.0775,19.3997,50,0.0121,4541,4521,4521,4568,0.3409,19.8103,4606,4606,0.0088,50,9,6,8.8971,12,0.14
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,0.0056,110,14.3057,31.1664,2334,2343,0.0034,3852.4286,34.7374,29.5488,30.3755,17.7189,0.024,34.7374,28.8276,550,0.0081,3748,3670,3670,3839,0.2097,34.2759,4052,4052,0.0028,539,120,110,119.859,131,0.0056
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,0.0002,0,383.75,72.9823,83458,84000,0,9.05,94.7143,59.4,72,2013.2,0.001,129.6667,51.4,20000,0.0003,7,5,3,8,1.2972,85.5,15,31,0.0001,19520,4262.5,4201,4261,4272,0.0002
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,0.0048,128,16.4938,33.9998,2747,2769,0.0015,3746.4286,36.9089,32.9427,33.0842,20.6051,0.0248,36.9089,32.3065,650,0.0058,3655,3633,3633,3717,0.211,36.0683,3919,3919,0.0023,626,139,128,138.78,150,0.0049
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0.0667,12,6.1014,18.8366,1597,1597,0.0451,4380.2857,19.5663,18.4206,18.801,7.103,0.0463,19.5663,18.3797,75,0.0188,4345,4320,4320,4385,0.2701,19.0603,4437,4437,0.0123,75,15,12,15.2915,19,0.0667
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,0.0038,163,19.062,31.6228,3391,3408,0.0029,1402.4706,40.6792,27.6341,28.8923,24.1755,0.015,41.6558,27.2352,800,0.0047,757,663,625,869,0.2209,35.9245,3018,3733,0.0019,788,175,163,175.098,188,0.0038
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,0.0001,10514,1934,99.2017,208731,210000,0,2.7442,156,71.25,91,2712,0.0004,311,55.5,49999,0.0001,1,1,0,2,0,122.5,5,11,0,48829,10540,10490,10562.7,10540,0.0001
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,0.0087,68,12.8037,21.5139,1485,1491,0.0067,4007,22.7151,20.783,21.8265,15.8567,0.0343,22.7151,19.9975,350,0.0101,3946,3932,3932,3991,0.2061,22.2438,4152,4152,0.0044,344,76,67,75.7576,84,0.0088
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,0.0056,108,17.8194,29.5621,2323,2343,0.0043,3868.8571,34.4821,27.4254,28.2632,22.1881,0.0314,34.4821,26.1829,550,0.0069,3788,3773,3773,3865,0.2002,32.5378,3999,3999,0.0028,537,119,108,118.771,129,0.0056
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,0.0055,111,15.4169,30.425,2337,2343,0.0034,3851.8571,34.8825,28.4081,28.8118,18.9117,0.0205,34.8825,28.1871,550,0.0064,3736,3730,3730,3847,0.2032,33.3423,3999,3999,0.0027,543,121,110,120.693,131,0.0056
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,0.035,27,18.0548,57.1349,17000,17000,0.0117,3824.75,58.2862,56.4382,58.1914,17.6004,0.0117,58.2862,55.6236,200,0.0034,3765,3706,3706,3836,0.2514,58.2862,3992,3992,0.0022,200,33,27,33.0418,39,0.035
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,0.0039,158,20.126,32.5657,3372,3408,0.0006,1464.7647,42.0433,28.9319,30.1532,26.0446,0.0211,43.185,28.1895,800,0.0053,865,786,769,1012,0.2115,36.5534,3124,3257,0.002,774,171,159,170.735,183,0.0039
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,0.0076,78,12.8816,24.3419,1698,1704,0.0024,3928.5714,27.739,23.4171,23.8021,15.6536,0.0294,27.739,21.3313,400,0.0082,3867,3829,3829,3896,0.2054,26.4021,4049,4049,0.0036,394,87,78,86.8146,96,0.0077
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,0.0003,2100,149.095,52.6921,41669,42000,0.0001,18.8036,64.25,46.9655,52.1176,275.353,0.0021,80.1905,42.0476,10000,0.0005,14,12,7,17,0.2987,57.2857,26,46,0.0002,9719,2110,2069,2110.33,2149,0.0003
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0.0875,10,9.6259,28.5149,7120,7120,0.0111,4404.8,29.0053,28.3642,28.4243,9.6664,0.0111,29.0053,28.0219,80,0.0087,4315,4289,4289,4388,0.3007,28.7588,4526,4526,0.0058,80,14,10,13.7414,17,0.0875
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,0.04,20,10.2669,27.6823,2662,2662,0.0421,4221.4286,28.8508,27.0335,27.4263,11.3374,0.0466,28.8508,26.8125,125,0.0124,4138,4090,4090,4236,0.2492,28.6127,4351,4351,0.0071,125,25,20,24.7385,30,0.04
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,0.0233,42,26.0815,51.7283,25500,25500,0.0117,146.069,55.248,50.005,51.6028,26.0234,0.0117,56.5655,48.4218,300,0.0021,113,109,101,139,0.2577,53.6761,202,333,0.0015,300,50,42,49.5815,56,0.0233
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,0.04,20,9.8794,27.9408,2662,2662,0.0424,4227.1429,29.7573,27.0361,27.7698,10.9284,0.0466,29.7573,26.4811,125,0.0113,4159,4123,4123,4184,0.2464,28.9581,4412,4412,0.0075,125,25,20,24.9296,30,0.04
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,0.1167,8,7.5537,22.7151,5340,5340,0.011,4468.8,22.8694,22.6245,22.7541,7.8914,0.011,22.8694,22.5105,60,0.0096,4450,4351,4351,4453,0.3221,22.8169,4548,4548,0.0071,60,10,8,10.4682,13,0.1167
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.0087,68,11.464,21.9087,1483,1491,0.0067,4025.8571,24.5217,20.6127,21.6338,13.6247,0.0317,24.5217,19.6403,350,0.0101,3969,3931,3931,4013,0.2065,24.3992,4115,4115,0.0043,343,76,68,75.7926,84,0.0088
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,0.14,6,6.3544,19.6986,4450,4450,0.011,4565.8,20.234,19.5392,19.6108,6.823,0.011,20.234,19.4373,50,0.0124,4526,4525,4525,4557,0.3357,19.6716,4658,4658,0.0091,50,9,6,8.8851,12,0.14
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,0.0068,88,13.7861,26.0124,1907,1917,0.001,3918.1429,28.5532,24.2559,25.4832,16.9024,0.0231,28.5532,24.2039,450,0.0089,3818,3816,3816,3895,0.201,28.3432,4059,4059,0.0033,439,97,88,97.3387,107,0.0069
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,0.0467,20,14.4174,46.7527,12750,12750,0.0117,4210.75,47.8924,46.4508,46.5937,14.194,0.0117,47.8924,46.0737,150,0.0045,4057,4057,4057,4285,0.2614,47.8924,4444,4444,0.003,150,25,20,24.8299,30,0.0467
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,0.0233,42,25.7311,51.8492,25500,25500,0.0117,137.0571,55.6368,49.8189,51.7071,25.8811,0.0117,57.8287,48.811,300,0.0024,113,106,101,122,0.2474,53.2179,156,352,0.0015,300,49,42,49.1723,57,0.0233
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,0.005,176,43.556,56.797,20000,20000,0.0126,43.4848,66.0645,52.1509,55.5854,53.9029,0.021,69.2759,49.8125,1000,0.0017,37,31,29,43,0.3221,60.7097,56,74,0.001,1000,193,177,192.352,207,0.005
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,0.0875,10,9.3644,28.5229,7120,7120,0.0111,4413.8,29.2298,28.3595,28.426,9.6773,0.0111,29.2298,27.9323,80,0.007,4350,4298,4298,4373,0.301,28.6669,4570,4570,0.0052,80,14,10,13.8129,17,0.0875
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,0.0056,108,17.4624,28.9776,2330,2343,0.0043,3858.7143,30.2033,28.422,29.1494,22.0606,0.0236,30.2033,27.6086,550,0.0064,3738,3735,3735,3807,0.2054,29.641,4082,4082,0.0027,536,119,109,118.609,129,0.0057
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,0.0467,20,14.2691,46.691,12750,12750,0.0117,4188.25,47.4946,46.6506,46.9607,14.1619,0.0117,47.4946,45.6582,150,0.0045,4116,4064,4064,4194,0.271,47.4946,4379,4379,0.0029,150,25,20,24.8591,30,0.0467
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,0.0122,47,9.1595,16.8631,1060,1065,0.0104,4114,17.3955,16.5091,16.8669,10.9958,0.0566,17.3955,16.4171,250,0.017,4056,4046,4046,4137,0.2053,17.1114,4180,4180,0.006,245,54,48,54.3711,61,0.0124
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,0.0048,128,16.9136,34.5828,2746,2769,0.004,3735.2857,39.3108,32.869,33.3719,20.8789,0.0211,39.3108,30.6193,650,0.0062,3686,3635,3635,3713,0.2054,38.5088,3874,3874,0.0024,627,139,128,138.552,150,0.0049
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,0.0062,99,12.4242,29.592,2117,2130,0.0047,3896.4286,34.2808,27.7558,28.4912,15.0436,0.0255,34.2808,26.5398,500,0.008,3848,3807,3807,3858,0.2114,32.917,4060,4060,0.0031,486,108,98,108.157,118,0.0063
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,0.0089,66,10.7005,21.1633,1477,1491,0.0068,3993.2857,22.6139,20.3423,21.0869,13.0015,0.0379,22.6139,19.8278,350,0.0102,3889,3879,3879,3993,0.2076,21.8971,4149,4149,0.0044,337,74,67,74.564,83,0.0091
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,0.0001,8505,1775.75,91.2461,166841,168000,0,3.7253,134,70,86.5,3029,0.0005,194.3333,59.2,40000,0.0001,2,1,1,4,0,109,7,11,0,38957,8445.5,0,6353.5,8521,0.0001
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.0001,6345,674,79.5929,125239,126000,0,5.9222,106.6667,62.3333,76.6667,864.5,0.0007,172,46.8333,30000,0.0002,4,3,1,6,0.2956,91.5,10,18,0.0001,29254,6415,6323,6410.8,6447,0.0001
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,0.0006,1041,90.3333,42.3292,20886,21000,0.0002,45.8136,48.7191,38.814,42.0714,139.5,0.0031,53.4643,36.5818,5000,0.0008,36,32,24,42,0.2738,44.6508,65,94,0.0003,4887,1059,1035,1062.4,1088,0.0006
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,0.0333,24,11.3781,31.8642,3195,3195,0.041,4159.5714,34.3927,30.5441,31.3289,12.3847,0.046,34.3927,30.4983,150,0.0091,4092,4001,4001,4142,0.2424,33.1243,4367,4367,0.0059,150,30,24,29.7727,35,0.0333
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,0.0062,97,14.5787,28.2683,2115,2130,0.0028,3858.7143,31.9456,26.8709,27.8021,17.9997,0.0265,31.9456,25.5473,500,0.0071,3804,3750,3750,3841,0.2024,30.6015,4060,4060,0.003,485,107,97,107.208,117,0.0063
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,0.0025,359,83.5769,73.5252,40000,40000,0.0063,17.9113,89.0588,66.0625,73.1111,108.307,0.0117,103.1,61.9667,2000,0.0008,15,13,10,17,0.2471,79.4667,23,34,0.0005,2000,387,363,380.718,403,0.0025
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,0.14,6,6.4009,19.6951,4450,4450,0.011,4573.6,19.9305,19.5731,19.5972,6.8602,0.011,19.9305,19.5475,50,0.0126,4541,4505,4505,4583,0.3394,19.8273,4622,4622,0.0094,50,9,6,8.8791,12,0.14
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,0.0001,5183,527.833,81.5121,104392,105000,0,5.9505,114.3333,61.8333,78.4444,880.333,0.0008,152.3333,48.5,25000,0.0002,4,3,2,5,0.5891,100.75,10,14,0.0001,24392,5298.5,5225,5301.83,5333,0.0001
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,0.0667,12,6.7038,18.7769,1597,1597,0.0445,4409.4286,19.1593,18.3961,18.9805,7.6529,0.0463,19.1593,18.1567,75,0.0175,4388,4338,4338,4416,0.2669,19.1065,4482,4482,0.0124,75,15,12,15.2199,19,0.0667
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,0.1167,8,7.4276,22.8859,5340,5340,0.011,4487.6,23.2591,22.7094,22.9005,7.8782,0.011,23.2591,22.6004,60,0.0101,4445,4420,4420,4449,0.3278,22.9599,4605,4605,0.0067,60,10,8,10.5552,14,0.1167
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,0.0001,0,4048.6,97.3182,145991,147000,0,4.6222,143.75,70.8333,82.4,3766,0.0005,343.5,62.25,35000,0.0001,2,2,1,4,1.0103,114.25,9,12,0,34108,7478,0,6008.2,7519,0.0001
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.0048,128,17.8708,34.0105,2748,2769,0.0022,3819.4286,38.9032,31.9593,32.7928,22.2781,0.0229,38.9032,31.5777,650,0.0055,3764,3699,3699,3783,0.2108,35.5724,4007,4007,0.0023,630,139,128,139.117,150,0.0048
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,0.0667,12,6.578,18.8937,1597,1597,0.0451,4385.8571,19.6331,18.4862,18.9104,7.548,0.0463,19.6331,18.214,75,0.0182,4350,4337,4337,4362,0.2674,19.111,4489,4489,0.0133,75,15,12,15.1681,19,0.0667
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1,0.04,20,10.618,27.5419,2662,2662,0.0413,4225.7143,28.305,27.2292,27.8146,11.6549,0.0466,28.305,26.0743,125,0.0131,4187,4182,4182,4197,0.247,28.0521,4357,4357,0.0079,125,25,20,24.6497,29,0.04
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1,0.0467,20,14.1647,46.8743,12750,12750,0.0117,4203,48.1141,46.8973,47.0688,13.9124,0.0117,48.1141,45.417,150,0.0039,4060,4053,4053,4301,0.2669,48.1141,4398,4398,0.0029,150,25,20,25.1185,30,0.0467
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,0.0001,10752,2096.67,108.7411,208679,210000,0,2.8778,182,74,95.3333,4159,0.0004,247,61.2,50000,0.0001,1,1,0,3,0,134,5,8,0,48787,10597,10590,10619.3,10597,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,0.04,20,8.7243,28.1514,2662,2662,0.0417,4234.1429,30.7177,26.882,27.9255,9.8284,0.0466,30.7177,26.6054,125,0.012,4185,4099,4099,4198,0.2465,29.0103,4367,4367,0.0078,125,25,20,25.0493,30,0.04
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.0069,88,12.8378,26.5205,1902,1917,0.0042,3950.1429,30.0809,25.1132,25.4432,15.5334,0.0258,30.0809,24.6756,450,0.0084,3873,3872,3872,3936,0.2033,28.1137,4102,4102,0.0035,434,96,87,96.5212,106,0.007
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,0.0068,88,12.2793,26.8968,1905,1917,0.0021,3902.1429,29.0209,25.9238,26.7216,15.1732,0.0315,29.0209,25.1361,450,0.0084,3850,3767,3767,3885,0.2077,28.3555,4039,4039,0.0035,438,97,88,97.0377,106,0.007
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1,0.05,16,7.6006,23.5836,2130,2130,0.0441,4313.2857,25.0273,22.7858,23.3295,8.5536,0.0465,25.0273,22.7605,100,0.0155,4246,4206,4206,4268,0.2567,24.171,4471,4471,0.0099,100,20,16,20.0135,24,0.05
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,0.0089,67,10.5737,21.0379,1476,1491,0.0075,4003.5714,22.6681,20.2705,21.0619,12.7034,0.0481,22.6681,19.3826,350,0.0142,3942,3930,3930,3954,0.2029,21.8433,4106,4106,0.0043,336,75,66,74.68,83,0.0091
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,0.0047,128,18.6683,32.9096,2742,2769,0.0022,3802.1429,36.6914,32.0277,32.1898,23.287,0.0193,36.6914,30.3606,650,0.0062,3678,3615,3615,3784,0.2065,34.5854,4030,4030,0.0024,635,140,129,139.835,151,0.0048
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.0047,129,18.0269,35.0001,2741,2769,0.0029,3752.7143,40.9054,32.4729,33.7805,22.3914,0.0212,40.9054,31.496,650,0.0055,3677,3654,3654,3724,0.2139,39.1562,3931,3931,0.0024,639,141,129,140.497,151,0.0047
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1,0.0333,24,12.0067,31.9711,3195,3195,0.0413,4166.7143,33.7693,30.6987,31.8799,13.055,0.046,33.7693,30.4844,150,0.0106,4111,4108,4108,4121,0.2397,33.3061,4309,4309,0.0064,150,29,24,29.6133,35,0.0333
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1,0.0667,12,6.5408,19.0922,1597,1597,0.0457,4408.2857,19.9531,18.7201,18.9565,7.4368,0.0463,19.9531,18.5272,75,0.0207,4326,4326,4326,4405,0.2671,19.4294,4497,4497,0.0134,75,15,12,15.2041,19,0.0667
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1,0.05,16,8.1667,23.4421,2130,2130,0.0432,4324.5714,24.9406,22.9728,23.3828,9.0288,0.0465,24.9406,22.4379,100,0.015,4282,4256,4256,4310,0.2592,23.7844,4430,4430,0.0097,100,20,16,20.0916,25,0.05
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.005,178,45.0506,56.7121,20000,20000,0.0124,44.1031,63.2333,53.02,56.7838,56.4787,0.0213,73.0714,50.1429,1000,0.0016,38,33,27,42,0.2163,59.7838,55,81,0.0009,1000,190,176,191.325,207,0.005
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1,0.0077,78,12.4853,24.3543,1697,1704,0.0059,3926.1429,27.4896,23.3404,23.8835,15.1074,0.0289,27.4896,22.0388,400,0.0088,3853,3818,3818,3899,0.2046,25.968,4105,4105,0.0039,392,87,78,86.7697,96,0.0077
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,0.0041,152,20.3066,36.9206,3186,3195,0.0025,3108.1111,40.4817,36.2689,36.8686,25.7651,0.0163,40.4817,33.5721,750,0.0053,3182,2047,2047,3309,0.2245,37.8097,3533,3533,0.002,739,164,151,164.007,176,0.0041
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,0.0233,42,26.4208,51.5566,25500,25500,0.0117,139.6333,55.8968,49.6446,51.3571,25.9589,0.0117,58.839,48.5556,300,0.0021,113,107,86,132,0.2531,53.344,195,292,0.0015,300,49,42,49.4536,57,0.0233
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,0.04,20,9.8227,27.554,2662,2662,0.0402,4209.5714,28.8738,26.7082,27.6119,10.8491,0.0466,28.8738,26.707,125,0.0128,4161,4126,4126,4187,0.2481,27.9109,4311,4311,0.0072,125,25,20,24.8084,30,0.04
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,0.1,9,8.4898,25.7148,6230,6230,0.0111,4446.2,26.2304,25.5719,25.6102,8.8045,0.0111,26.2304,25.3308,70,0.0085,4389,4372,4372,4395,0.3153,25.8307,4579,4579,0.0063,70,12,9,12.074,15,0.1
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,0.0062,97,16.1649,27.6675,2116,2130,0.0038,3873.4286,29.7769,26.2891,27.1133,20.1284,0.0284,29.7769,25.6052,500,0.0071,3800,3707,3707,3845,0.2018,29.7134,4072,4072,0.003,486,107,97,106.94,117,0.0063
