@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC

@DATA
qwh-10-57-5_ext.xml.minion.gz,1,0.693868,104,0.11,0.18,15.12,15.12
qwh-10-57-6_ext.xml.minion.gz,1,0.693866,104,0.11,0.18,15.12,15.12
qwh-10-57-7_ext.xml.minion.gz,1,0.693869,104,0.11,0.18,15.12,15.12
qwh-10-57-8_ext.xml.minion.gz,1,0.693864,104,0.11,0.18,15.12,15.12
qwh-10-57-9_ext.xml.minion.gz,1,0.693859,104,0.11,0.18,15.12,15.12
qwh-15-106-0_ext.xml.minion.gz,1,0.687034,72,0.062222,0.066667,20.657778,20.657778
qwh-15-106-1_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778
qwh-15-106-2_ext.xml.minion.gz,1,0.687034,72,0.062222,0.066667,20.657778,20.657778
qwh-15-106-3_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778
qwh-15-106-4_ext.xml.minion.gz,1,0.687034,72,0.062222,0.066667,20.657778,20.657778
qwh-15-106-5_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778
qwh-15-106-6_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778
qwh-15-106-7_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778
qwh-15-106-8_ext.xml.minion.gz,1,0.687034,72,0.062222,0.066667,20.657778,20.657778
qwh-15-106-9_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778
qwh-20-166-0_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46
qwh-20-166-1_ext.xml.minion.gz,1,0.683378,53,0.0425,0.0425,25.46,25.46
qwh-20-166-2_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46
qwh-20-166-3_ext.xml.minion.gz,1,0.683378,51,0.0425,0.0425,25.46,25.46
qwh-20-166-4_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46
qwh-20-166-5_ext.xml.minion.gz,1,0.683377,51,0.0425,0.0425,25.46,25.46
qwh-20-166-6_ext.xml.minion.gz,1,0.683378,53,0.0425,0.0425,25.46,25.46
qwh-20-166-7_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46
qwh-20-166-8_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46
qwh-20-166-9_ext.xml.minion.gz,1,0.683378,53,0.0425,0.0425,25.46,25.46
qwh-25-235-0_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76
qwh-25-235-1_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76
qwh-25-235-2_ext.xml.minion.gz,1,0.68106,43,0.0304,0.0304,29.76,29.76
qwh-25-235-3_ext.xml.minion.gz,1,0.68106,43,0.0304,0.0304,29.76,29.76
qwh-25-235-4_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76
qwh-25-235-5_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76
qwh-25-235-6_ext.xml.minion.gz,1,0.68106,43,0.0304,0.0304,29.76,29.76
qwh-25-235-7_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76
qwh-25-235-8_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76
qwh-25-235-9_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,0.715938,382,0.4,0.516667,15.333333,15.333333
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,0.734759,401,0.366667,0.483333,14.133333,14.133333
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,0.726895,391,0.366667,0.483333,14.933333,14.933333
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,0.725153,387,0.366667,0.483333,14.733333,14.733333
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,0.717282,386,0.366667,0.5,14.866667,14.866667
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,0.724257,385,0.366667,0.5,15,15
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,0.730754,385,0.366667,0.466667,14.533333,14.533333
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,0.737113,383,0.4,0.5,14.733333,14.733333
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,0.728071,392,0.366667,0.5,14.6,14.6
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,0.720831,392,0.366667,0.466667,14.533333,14.533333
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,0.726665,385,0.366667,0.483333,15,15
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,0.724927,394,0.366667,0.516667,14.8,14.8
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,0.725763,378,0.4,0.5,15.266667,15.266667
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,0.72382,384,0.366667,0.5,15.133333,15.133333
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,0.735281,254,0.366667,0.5,15.2,15.2
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,0.725153,384,0.366667,0.483333,14.733333,14.733333
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,0.729527,385,0.366667,0.483333,14.866667,14.866667
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,0.734253,372,0.4,0.5,14.866667,14.866667
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,0.72382,385,0.4,0.5,15.133333,15.133333
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,0.721615,381,0.366667,0.516667,15.066667,15.066667
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,0.718768,381,0.4,0.5,15.2,15.2
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,0.729527,389,0.4,0.533333,14.866667,14.866667
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,0.724702,386,0.366667,0.516667,14.866667,14.866667
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,0.731654,385,0.4,0.5,14.933333,14.933333
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,0.718967,378,0.366667,0.5,15.133333,15.133333
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,0.718374,384,0.4,0.516667,15.333333,15.333333
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,0.734759,393,0.366667,0.483333,14.133333,14.133333
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,0.726895,390,0.366667,0.483333,14.933333,14.933333
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,0.725153,383,0.366667,0.483333,14.733333,14.733333
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,0.712212,393,0.366667,0.5,14.866667,14.866667
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,0.735562,394,0.366667,0.466667,14.533333,14.533333
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,0.734771,390,0.4,0.5,14.733333,14.733333
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,0.728071,398,0.366667,0.5,14.6,14.6
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,0.718287,392,0.366667,0.466667,14.533333,14.533333
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,0.726665,376,0.366667,0.483333,15,15
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,0.722469,391,0.366667,0.516667,14.8,14.8
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,0.728114,375,0.4,0.5,15.266667,15.266667
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,0.72621,377,0.366667,0.5,15.133333,15.133333
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,0.737546,254,0.366667,0.5,15.2,15.2
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,0.725153,386,0.366667,0.483333,14.733333,14.733333
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,0.734253,378,0.4,0.5,14.866667,14.866667
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,0.72382,378,0.4,0.5,15.133333,15.133333
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,0.721615,385,0.366667,0.516667,15.066667,15.066667
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,0.718768,386,0.4,0.5,15.2,15.2
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,0.729527,387,0.4,0.533333,14.866667,14.866667
rand-23-23-253-131-46021_ext.xml.minion.gz,1,0.685923,256,0.956522,0.956522,22,22
rand-23-23-253-131-47021_ext.xml.minion.gz,1,0.685923,258,0.956522,0.956522,22,22
rand-23-23-253-131-48021_ext.xml.minion.gz,1,0.685923,256,0.956522,0.956522,22,22
rand-23-23-253-131-49021_ext.xml.minion.gz,1,0.685923,258,0.956522,0.956522,22,22
rand-23-23-253-131-50021_ext.xml.minion.gz,1,0.685923,258,0.956522,0.956522,22,22
rand-23-23-253-131-51021_ext.xml.minion.gz,1,0.685923,256,0.956522,0.956522,22,22
rand-23-23-253-131-52021_ext.xml.minion.gz,1,0.685923,256,0.956522,0.956522,22,22
rand-23-23-253-131-53021_ext.xml.minion.gz,1,0.685923,260,0.956522,0.956522,22,22
rand-23-23-253-131-54021_ext.xml.minion.gz,1,0.685923,257,0.956522,0.956522,22,22
rand-23-23-253-131-55021_ext.xml.minion.gz,1,0.685923,258,0.956522,0.956522,22,22
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,0.686658,224,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,0.686658,230,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,0.686658,226,0.4,0.5,20.7,20.7
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,0.686658,222,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,0.686658,229,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,0.686658,227,0.425,0.5,20.7,20.7
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,0.686658,225,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,0.686658,231,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,0.686658,227,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,0.686658,226,0.375,0.5125,20.7,20.7
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,0.686658,226,0.425,0.525,20.7,20.7
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,0.686658,226,0.4,0.5125,20.7,20.7
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,0.686658,223,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,0.686658,222,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,0.686658,226,0.375,0.525,20.7,20.7
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,0.686658,224,0.4,0.5,20.7,20.7
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,0.686658,225,0.4,0.5,20.7,20.7
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,0.686658,228,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,0.686658,225,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,0.686658,229,0.4,0.5,20.7,20.7
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,0.686658,225,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,0.686658,227,0.4,0.5,20.7,20.7
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,0.686658,226,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,0.686658,225,0.4,0.5,20.7,20.7
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,0.686658,226,0.375,0.5375,20.7,20.7
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,0.686658,224,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,0.686658,224,0.4,0.5125,20.7,20.7
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,0.686658,227,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,0.686658,224,0.375,0.525,20.7,20.7
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,0.686658,232,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,0.686658,229,0.425,0.5125,20.7,20.7
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,0.686658,228,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,0.686658,230,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,0.686658,230,0.4,0.5125,20.7,20.7
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,0.686658,225,0.4,0.5,20.7,20.7
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,0.686658,226,0.375,0.5375,20.7,20.7
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,0.686658,221,0.425,0.5,20.7,20.7
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,0.686658,225,0.4,0.525,20.7,20.7
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,0.686658,224,0.375,0.525,20.7,20.7
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,0.697768,374,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,0.697768,366,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,0.697768,379,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,0.697768,370,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,0.697768,375,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,0.697768,373,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,0.697768,368,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,0.697768,373,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,0.697768,375,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,0.697768,371,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,0.697768,373,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,0.697768,372,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,0.697768,368,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,0.697768,372,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,0.697768,369,0.2,0.3,12.5,12.5
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,0.697768,374,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,0.697768,376,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,0.697768,377,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,0.697768,374,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,0.697768,374,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,0.697768,369,0.2,0.3,12.5,12.5
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,0.697768,371,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,0.697768,376,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,0.697768,377,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,0.697768,374,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,0.697768,371,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,0.697768,372,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,0.697768,372,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,0.697768,371,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,0.697768,372,0.2,0.3,12.5,12.5
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,0.697768,370,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,0.697768,370,0.225,0.3,12.5,12.5
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,0.697768,374,0.225,0.325,12.5,12.5
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,0.697768,372,0.225,0.3125,12.5,12.5
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,0.697768,371,0.225,0.3125,12.5,12.5
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,0.734779,907,0.1,0.1,4.2,4.2
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,0.734779,909,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,0.734779,904,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,0.734779,904,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,0.734779,910,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,0.734779,910,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,0.734779,909,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,0.734779,904,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,0.734779,904,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,0.734779,909,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0.734779,907,0.075,0.125,4.2,4.2
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0.715085,383,0.3,0.425,16.9,16.9
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0.714586,371,0.325,0.425,17.1,17.1
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,0.715725,384,0.3,0.425,16.65,16.65
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,0.703886,267,0.325,0.45,17.4,17.4
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0.718812,380,0.3,0.4,16.75,16.75
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0.710798,262,0.325,0.425,17.3,17.3
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0.719225,390,0.325,0.4125,16.6,16.6
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0.724046,381,0.325,0.4,16.65,16.65
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0.718272,375,0.325,0.425,16.95,16.95
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0.729689,258,0.3,0.425,16.9,16.9
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0.724499,389,0.325,0.4,16.5,16.5
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0.716117,390,0.325,0.4,16.5,16.5
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0.715725,387,0.325,0.425,16.65,16.65
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0.707775,364,0.325,0.425,17.15,17.15
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0.713654,383,0.3,0.425,16.8,16.8
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0.706941,254,0.325,0.425,17.55,17.55
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0.711487,380,0.325,0.425,17,17
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0.713287,382,0.3,0.425,16.95,16.95
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0.713166,375,0.325,0.425,17,17
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0.714096,255,0.325,0.425,17.3,17.3
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0.713855,257,0.325,0.45,17.4,17.4
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0.710573,257,0.35,0.4125,17.4,17.4
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0.723896,374,0.3,0.4,16.7,16.7
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0.717411,386,0.325,0.4125,16.65,16.65
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0.712926,380,0.325,0.425,17.1,17.1
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0.715085,384,0.3,0.425,16.9,16.9
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0.714586,363,0.325,0.425,17.1,17.1
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0.715725,389,0.3,0.425,16.65,16.65
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0.703886,257,0.325,0.45,17.4,17.4
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0.718812,381,0.3,0.4,16.75,16.75
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0.719225,385,0.325,0.4125,16.6,16.6
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0.724046,382,0.325,0.4,16.65,16.65
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0.718272,371,0.325,0.425,16.95,16.95
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0.729689,263,0.3,0.425,16.9,16.9
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0.724499,385,0.325,0.4,16.5,16.5
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0.716117,396,0.325,0.4,16.5,16.5
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0.715725,390,0.325,0.425,16.65,16.65
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0.707775,353,0.325,0.425,17.15,17.15
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0.713654,385,0.3,0.425,16.8,16.8
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0.706941,255,0.325,0.425,17.55,17.55
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0.713287,379,0.3,0.425,16.95,16.95
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0.713166,385,0.325,0.425,17,17
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0.714096,258,0.325,0.425,17.3,17.3
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0.713855,258,0.325,0.45,17.4,17.4
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0.710573,256,0.35,0.4125,17.4,17.4
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0.849132,525,0.15,0.225,9,9
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0.851123,517,0.15,0.225,9,9
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0.851123,517,0.15,0.225,9,9
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0.850643,519,0.15,0.225,9,9
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0.849506,516,0.15,0.2,9,9
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0.851212,518,0.15,0.225,9,9
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0.847799,515,0.175,0.225,9,9
