@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC

@DATA
ehi-90-315-10_ext.xml.minion.gz,1,0.840362,515,0.069841,0.088889,27.650794,27.650794,4355,508.131343,0.092063,7,315,485,315,315,0.363494,7
ehi-90-315-11_ext.xml.minion.gz,1,0.840453,515,0.069841,0.088889,27.752381,27.752381,4371,507.132235,0.092063,7,315,485,315,315,0.360479,7
ehi-90-315-12_ext.xml.minion.gz,1,0.839908,515,0.069841,0.088889,27.739683,27.739683,4369,508.206912,0.095238,7,315,485,315,315,0.36509,7
ehi-90-315-13_ext.xml.minion.gz,1,0.840385,515,0.069841,0.088889,27.879365,27.879365,4391,506.593031,0.095238,7,315,485,315,315,0.358375,7
ehi-90-315-14_ext.xml.minion.gz,1,0.840484,515,0.066667,0.088889,27.790476,27.790476,4377,507.00891,0.095238,7,315,485,315,315,0.359829,7
ehi-90-315-15_ext.xml.minion.gz,1,0.840391,515,0.073016,0.088889,27.815873,27.815873,4381,506.934946,0.095238,7,315,485,315,315,0.360562,7
ehi-90-315-16_ext.xml.minion.gz,1,0.840297,515,0.073016,0.088889,27.828571,27.828571,4383,506.913986,0.095238,7,315,485,315,315,0.357452,7
ehi-90-315-17_ext.xml.minion.gz,1,0.840367,515,0.073016,0.088889,27.771429,27.771429,4374,507.379058,0.095238,7,315,485,315,315,0.362031,7
ehi-90-315-18_ext.xml.minion.gz,1,0.840163,515,0.07619,0.088889,27.809524,27.809524,4380,507.057078,0.095238,7,315,485,315,315,0.358401,7
ehi-90-315-19_ext.xml.minion.gz,1,0.840192,515,0.07619,0.088889,27.752381,27.752381,4371,507.601922,0.095238,7,315,485,315,315,0.35884,7
ehi-90-315-1_ext.xml.minion.gz,1,0.84026,515,0.073016,0.088889,27.860317,27.860317,4388,506.563127,0.095238,7,315,485,315,315,0.357079,7
ehi-90-315-20_ext.xml.minion.gz,1,0.8405,515,0.066667,0.088889,27.803175,27.803175,4379,506.695593,0.092063,7,315,485,315,315,0.358544,7
ehi-90-315-21_ext.xml.minion.gz,1,0.840314,515,0.073016,0.088889,27.860317,27.860317,4388,505.828168,0.095238,7,315,485,315,315,0.36042,7
ehi-90-315-22_ext.xml.minion.gz,1,0.840298,515,0.066667,0.088889,27.733333,27.733333,4368,507.423306,0.095238,7,315,485,315,315,0.362094,7
ehi-90-315-23_ext.xml.minion.gz,1,0.840093,515,0.07619,0.088889,27.777778,27.777778,4375,507.028571,0.095238,7,315,485,315,315,0.359226,7
ehi-90-315-24_ext.xml.minion.gz,1,0.840244,515,0.073016,0.088889,27.796825,27.796825,4378,507.261763,0.095238,7,315,485,315,315,0.359045,7
ehi-90-315-25_ext.xml.minion.gz,1,0.840468,515,0.073016,0.088889,27.92381,27.92381,4398,505.796044,0.095238,7,315,485,315,315,0.355551,7
ehi-90-315-26_ext.xml.minion.gz,1,0.840148,515,0.069841,0.088889,27.746032,27.746032,4370,507.895423,0.095238,7,315,485,315,315,0.359205,7
ehi-90-315-27_ext.xml.minion.gz,1,0.840343,515,0.073016,0.088889,27.771429,27.771429,4374,507.390718,0.095238,7,315,485,315,315,0.36098,7
ehi-90-315-28_ext.xml.minion.gz,1,0.840488,515,0.069841,0.088889,27.739683,27.739683,4369,507.600824,0.095238,7,315,485,315,315,0.361009,7
ehi-90-315-29_ext.xml.minion.gz,1,0.839959,515,0.069841,0.088889,27.822222,27.822222,4382,506.935418,0.095238,7,315,485,315,315,0.357736,7
ehi-90-315-2_ext.xml.minion.gz,1,0.840418,515,0.069841,0.088889,27.822222,27.822222,4382,506.61456,0.092063,7,315,485,315,315,0.35689,7
ehi-90-315-30_ext.xml.minion.gz,1,0.840483,515,0.069841,0.088889,27.720635,27.720635,4366,507.729959,0.095238,7,315,485,315,315,0.358434,7
ehi-90-315-31_ext.xml.minion.gz,1,0.840246,515,0.073016,0.088889,27.898413,27.898413,4394,506.255348,0.095238,7,315,485,315,315,0.357781,7
ehi-90-315-32_ext.xml.minion.gz,1,0.84034,515,0.07619,0.088889,27.809524,27.809524,4380,507.251142,0.095238,7,315,485,315,315,0.359832,7
ehi-90-315-33_ext.xml.minion.gz,1,0.840335,515,0.07619,0.088889,27.701587,27.701587,4363,507.919322,0.095238,7,315,485,315,315,0.362316,7
ehi-90-315-34_ext.xml.minion.gz,1,0.840341,515,0.069841,0.088889,27.873016,27.873016,4390,505.847153,0.092063,7,315,485,315,315,0.354848,7
ehi-90-315-35_ext.xml.minion.gz,1,0.840171,515,0.069841,0.088889,27.834921,27.834921,4384,506.717381,0.095238,7,315,485,315,315,0.359538,7
ehi-90-315-36_ext.xml.minion.gz,1,0.84038,515,0.069841,0.088889,27.796825,27.796825,4378,506.778209,0.092063,7,315,485,315,315,0.360592,7
ehi-90-315-37_ext.xml.minion.gz,1,0.84048,515,0.069841,0.088889,27.771429,27.771429,4374,507,0.095238,7,315,485,315,315,0.360658,7
ehi-90-315-38_ext.xml.minion.gz,1,0.840403,515,0.07619,0.088889,27.822222,27.822222,4382,506.664993,0.095238,7,315,485,315,315,0.359095,7
ehi-90-315-39_ext.xml.minion.gz,1,0.840434,515,0.07619,0.088889,27.930159,27.930159,4399,505.728802,0.095238,7,315,485,315,315,0.35521,7
ehi-90-315-3_ext.xml.minion.gz,1,0.840374,515,0.066667,0.088889,27.784127,27.784127,4376,507.083638,0.095238,7,315,485,315,315,0.360064,7
ehi-90-315-40_ext.xml.minion.gz,1,0.840151,515,0.073016,0.088889,27.815873,27.815873,4381,507.052728,0.095238,7,315,485,315,315,0.35744,7
ehi-90-315-41_ext.xml.minion.gz,1,0.840399,515,0.069841,0.088889,27.822222,27.822222,4382,506.633957,0.095238,7,315,485,315,315,0.357734,7
ehi-90-315-42_ext.xml.minion.gz,1,0.840447,515,0.069841,0.088889,27.765079,27.765079,4373,507.471301,0.095238,7,315,485,315,315,0.359361,7
ehi-90-315-43_ext.xml.minion.gz,1,0.840276,515,0.069841,0.088889,27.714286,27.714286,4365,507.656816,0.095238,7,315,485,315,315,0.360496,7
ehi-90-315-44_ext.xml.minion.gz,1,0.840298,515,0.073016,0.088889,27.936508,27.936508,4400,505.948864,0.095238,7,315,485,315,315,0.35427,7
ehi-90-315-45_ext.xml.minion.gz,1,0.840519,515,0.073016,0.088889,27.739683,27.739683,4369,507.309224,0.095238,7,315,485,315,315,0.357031,7
ehi-90-315-46_ext.xml.minion.gz,1,0.840403,515,0.073016,0.088889,27.669841,27.669841,4358,507.968334,0.095238,7,315,485,315,315,0.361965,7
ehi-90-315-47_ext.xml.minion.gz,1,0.840435,515,0.069841,0.088889,27.809524,27.809524,4380,506.665753,0.095238,7,315,485,315,315,0.356213,7
ehi-90-315-48_ext.xml.minion.gz,1,0.840338,515,0.069841,0.088889,27.828571,27.828571,4383,506.740132,0.095238,7,315,485,315,315,0.359264,7
ehi-90-315-49_ext.xml.minion.gz,1,0.840502,515,0.069841,0.088889,27.695238,27.695238,4362,507.880789,0.095238,7,315,485,315,315,0.364249,7
ehi-90-315-4_ext.xml.minion.gz,1,0.84037,515,0.069841,0.088889,27.790476,27.790476,4377,507.15947,0.095238,7,315,485,315,315,0.36139,7
ehi-90-315-50_ext.xml.minion.gz,1,0.840514,515,0.069841,0.088889,27.84127,27.84127,4385,506.240821,0.095238,7,315,485,315,315,0.358848,7
ehi-90-315-51_ext.xml.minion.gz,1,0.840307,515,0.069841,0.088889,27.771429,27.771429,4374,507.294239,0.095238,7,315,485,315,315,0.365598,7
ehi-90-315-52_ext.xml.minion.gz,1,0.840402,515,0.066667,0.088889,27.765079,27.765079,4373,507.450949,0.092063,7,315,485,315,315,0.362495,7
ehi-90-315-53_ext.xml.minion.gz,1,0.84036,515,0.069841,0.088889,27.879365,27.879365,4391,506.023685,0.095238,7,315,485,315,315,0.358587,7
ehi-90-315-54_ext.xml.minion.gz,1,0.840308,515,0.069841,0.088889,27.752381,27.752381,4371,507.518874,0.095238,7,315,485,315,315,0.359861,7
ehi-90-315-55_ext.xml.minion.gz,1,0.840407,515,0.07619,0.088889,27.815873,27.815873,4381,506.721753,0.095238,7,315,485,315,315,0.360013,7
ehi-90-315-56_ext.xml.minion.gz,1,0.840463,515,0.069841,0.088889,27.815873,27.815873,4381,506.921936,0.095238,7,315,485,315,315,0.35894,7
ehi-90-315-57_ext.xml.minion.gz,1,0.840174,515,0.073016,0.088889,27.822222,27.822222,4382,507.175491,0.095238,7,315,485,315,315,0.359601,7
ehi-90-315-58_ext.xml.minion.gz,1,0.840492,515,0.07619,0.088889,27.828571,27.828571,4383,506.432352,0.095238,7,315,485,315,315,0.358166,7
ehi-90-315-59_ext.xml.minion.gz,1,0.840036,515,0.066667,0.088889,27.809524,27.809524,4380,506.832192,0.095238,7,315,485,315,315,0.358793,7
ehi-90-315-5_ext.xml.minion.gz,1,0.84043,515,0.073016,0.088889,27.771429,27.771429,4374,506.999543,0.095238,7,315,485,315,315,0.363561,7
ehi-90-315-60_ext.xml.minion.gz,1,0.840457,515,0.069841,0.088889,27.777778,27.777778,4375,507.007543,0.095238,7,315,485,315,315,0.360183,7
ehi-90-315-61_ext.xml.minion.gz,1,0.840122,515,0.07619,0.088889,27.853968,27.853968,4387,506.42398,0.092063,7,315,485,315,315,0.358502,7
ehi-90-315-62_ext.xml.minion.gz,1,0.840382,515,0.069841,0.088889,27.777778,27.777778,4375,507.1136,0.095238,7,315,485,315,315,0.360579,7
ehi-90-315-63_ext.xml.minion.gz,1,0.840007,515,0.073016,0.088889,27.815873,27.815873,4381,507.264323,0.095238,7,315,485,315,315,0.359193,7
ehi-90-315-64_ext.xml.minion.gz,1,0.840322,515,0.073016,0.088889,27.739683,27.739683,4369,507.247425,0.095238,7,315,485,315,315,0.360615,7
ehi-90-315-65_ext.xml.minion.gz,1,0.840286,515,0.073016,0.088889,27.853968,27.853968,4387,506.531115,0.095238,7,315,485,315,315,0.358643,7
ehi-90-315-66_ext.xml.minion.gz,1,0.840137,515,0.07619,0.088889,27.6,27.6,4347,508.991718,0.092063,7,315,485,315,315,0.364471,7
ehi-90-315-67_ext.xml.minion.gz,1,0.840489,515,0.066667,0.088889,27.67619,27.67619,4359,507.952512,0.095238,7,315,485,315,315,0.362301,7
ehi-90-315-68_ext.xml.minion.gz,1,0.840489,515,0.079365,0.088889,27.777778,27.777778,4375,506.982857,0.095238,7,315,485,315,315,0.359778,7
ehi-90-315-69_ext.xml.minion.gz,1,0.840296,515,0.073016,0.088889,27.847619,27.847619,4386,506.709758,0.095238,7,315,485,315,315,0.357629,7
ehi-90-315-6_ext.xml.minion.gz,1,0.8404,515,0.066667,0.088889,27.714286,27.714286,4365,507.406873,0.095238,7,315,485,315,315,0.366673,7
ehi-90-315-70_ext.xml.minion.gz,1,0.84035,515,0.07619,0.088889,27.84127,27.84127,4385,506.628962,0.092063,7,315,485,315,315,0.358245,7
ehi-90-315-71_ext.xml.minion.gz,1,0.840352,515,0.066667,0.088889,27.796825,27.796825,4378,506.958429,0.092063,7,315,485,315,315,0.360658,7
ehi-90-315-72_ext.xml.minion.gz,1,0.840343,515,0.069841,0.088889,27.796825,27.796825,4378,507.279351,0.095238,7,315,485,315,315,0.357865,7
ehi-90-315-73_ext.xml.minion.gz,1,0.840249,515,0.069841,0.088889,27.619048,27.619048,4350,508.811724,0.092063,7,315,485,315,315,0.364477,7
ehi-90-315-74_ext.xml.minion.gz,1,0.840501,515,0.073016,0.088889,27.790476,27.790476,4377,506.973955,0.095238,7,315,485,315,315,0.360971,7
ehi-90-315-75_ext.xml.minion.gz,1,0.840276,515,0.066667,0.088889,27.809524,27.809524,4380,506.923744,0.095238,7,315,485,315,315,0.360439,7
ehi-90-315-76_ext.xml.minion.gz,1,0.840022,515,0.069841,0.088889,27.669841,27.669841,4358,508.635154,0.095238,7,315,485,315,315,0.36658,7
ehi-90-315-77_ext.xml.minion.gz,1,0.840427,515,0.073016,0.088889,27.784127,27.784127,4376,506.897166,0.095238,7,315,485,315,315,0.357791,7
ehi-90-315-78_ext.xml.minion.gz,1,0.840444,515,0.073016,0.088889,27.784127,27.784127,4376,507.130941,0.095238,7,315,485,315,315,0.361926,7
ehi-90-315-79_ext.xml.minion.gz,1,0.840052,515,0.069841,0.088889,27.771429,27.771429,4374,507.266118,0.095238,7,315,485,315,315,0.361667,7
ehi-90-315-7_ext.xml.minion.gz,1,0.840206,515,0.069841,0.088889,27.777778,27.777778,4375,507.3152,0.095238,7,315,485,315,315,0.359912,7
ehi-90-315-80_ext.xml.minion.gz,1,0.840388,515,0.073016,0.088889,27.91746,27.91746,4397,505.554696,0.095238,7,315,485,315,315,0.356338,7
ehi-90-315-81_ext.xml.minion.gz,1,0.8403,515,0.073016,0.088889,27.815873,27.815873,4381,506.703721,0.095238,7,315,485,315,315,0.359821,7
ehi-90-315-82_ext.xml.minion.gz,1,0.840434,515,0.069841,0.088889,27.777778,27.777778,4375,507.112229,0.095238,7,315,485,315,315,0.360976,7
ehi-90-315-83_ext.xml.minion.gz,1,0.839973,515,0.07619,0.088889,27.746032,27.746032,4370,507.944394,0.095238,7,315,485,315,315,0.360963,7
ehi-90-315-84_ext.xml.minion.gz,1,0.840321,515,0.069841,0.088889,27.84127,27.84127,4385,506.428962,0.095238,7,315,485,315,315,0.358749,7
ehi-90-315-85_ext.xml.minion.gz,1,0.840359,515,0.073016,0.088889,27.746032,27.746032,4370,507.66476,0.095238,7,315,485,315,315,0.359549,7
ehi-90-315-86_ext.xml.minion.gz,1,0.840173,515,0.066667,0.088889,27.75873,27.75873,4372,507.200823,0.095238,7,315,485,315,315,0.362131,7
ehi-90-315-87_ext.xml.minion.gz,1,0.839976,515,0.073016,0.088889,27.911111,27.911111,4396,506.006824,0.092063,7,315,485,315,315,0.355897,7
ehi-90-315-88_ext.xml.minion.gz,1,0.840285,515,0.069841,0.088889,27.92381,27.92381,4398,505.985903,0.095238,7,315,485,315,315,0.354699,7
ehi-90-315-89_ext.xml.minion.gz,1,0.840304,515,0.07619,0.088889,27.834921,27.834921,4384,506.458714,0.095238,7,315,485,315,315,0.358826,7
ehi-90-315-8_ext.xml.minion.gz,1,0.8398,515,0.069841,0.088889,27.701587,27.701587,4363,507.867752,0.095238,7,315,485,315,315,0.359403,7
ehi-90-315-90_ext.xml.minion.gz,1,0.840458,515,0.073016,0.088889,27.714286,27.714286,4365,507.604582,0.095238,7,315,485,315,315,0.361075,7
ehi-90-315-91_ext.xml.minion.gz,1,0.840142,515,0.066667,0.088889,27.790476,27.790476,4377,506.967786,0.095238,7,315,485,315,315,0.360874,7
ehi-90-315-92_ext.xml.minion.gz,1,0.840443,515,0.069841,0.088889,27.911111,27.911111,4396,505.773658,0.095238,7,315,485,315,315,0.356532,7
ehi-90-315-93_ext.xml.minion.gz,1,0.840516,515,0.069841,0.088889,27.790476,27.790476,4377,506.573681,0.095238,7,315,485,315,315,0.361643,7
ehi-90-315-94_ext.xml.minion.gz,1,0.840499,515,0.069841,0.088889,27.809524,27.809524,4380,506.536758,0.092063,7,315,485,315,315,0.359932,7
ehi-90-315-95_ext.xml.minion.gz,1,0.840336,515,0.069841,0.088889,27.75873,27.75873,4372,507.129918,0.095238,7,315,485,315,315,0.363859,7
ehi-90-315-96_ext.xml.minion.gz,1,0.840393,515,0.073016,0.088889,27.885714,27.885714,4392,506.059654,0.092063,7,315,485,315,315,0.357065,7
ehi-90-315-97_ext.xml.minion.gz,1,0.840175,515,0.066667,0.088889,27.784127,27.784127,4376,507.242687,0.095238,7,315,485,315,315,0.364361,7
ehi-90-315-98_ext.xml.minion.gz,1,0.840531,515,0.066667,0.088889,27.765079,27.765079,4373,506.94649,0.095238,7,315,485,315,315,0.359728,7
ehi-90-315-99_ext.xml.minion.gz,1,0.840459,515,0.073016,0.088889,27.726984,27.726984,4367,507.186856,0.095238,7,315,485,315,315,0.360196,7
ehi-90-315-9_ext.xml.minion.gz,1,0.839865,515,0.069841,0.088889,27.746032,27.746032,4370,507.988787,0.095238,7,315,485,315,315,0.360196,7
frb30-15-1-mgd_ext.xml.minion.gz,1,0.725678,422,0.366667,0.466667,13.866667,13.866667,208,314.721154,0.433333,15,30,243,30,30,0.457899,15
frb30-15-2-mgd_ext.xml.minion.gz,1,0.728554,276,0.366667,0.466667,14.466667,14.466667,217,303.9447,0.533333,15,30,242,30,30,0.492973,15
frb30-15-3-mgd_ext.xml.minion.gz,1,0.721925,407,0.366667,0.45,14.2,14.2,213,307.046948,0.666667,15,30,244,30,30,0.480694,15
frb30-15-4-mgd_ext.xml.minion.gz,1,0.727274,415,0.366667,0.466667,14.133333,14.133333,212,308.207547,0.566667,15,30,243,30,30,0.463261,15
frb30-15-5-mgd_ext.xml.minion.gz,1,0.722602,410,0.333333,0.466667,14,14,210,309.6,0.5,15,30,241,30,30,0.465179,15
frb35-17-1-mgd_ext.xml.minion.gz,1,0.711454,416,0.314286,0.428571,14.971429,14.971429,262,305.938931,0.485714,17,35,243,35,35,0.446297,17
frb35-17-2-mgd_ext.xml.minion.gz,1,0.728767,416,0.314286,0.428571,14.857143,14.857143,260,309.326923,0.485714,17,35,244,35,35,0.43269,17
frb35-17-3-mgd_ext.xml.minion.gz,1,0.721431,289,0.314286,0.428571,15.2,15.2,266,300.045113,0.571429,17,35,240,35,35,0.45642,17
frb35-17-4-mgd_ext.xml.minion.gz,1,0.72631,401,0.314286,0.428571,14.971429,14.971429,262,306.179389,0.485714,17,35,245,35,35,0.453557,17
frb35-17-5-mgd_ext.xml.minion.gz,1,0.71197,282,0.314286,0.428571,15.6,15.6,273,299.300366,0.571429,17,35,244,35,35,0.477564,17
frb40-19-1-mgd_ext.xml.minion.gz,1,0.72758,272,0.275,0.375,16.05,16.05,321,298.82866,0.55,19,40,243,40,40,0.441404,19
frb40-19-2-mgd_ext.xml.minion.gz,1,0.722508,278,0.3,0.4,16.05,16.05,321,299.202492,0.45,19,40,244,40,40,0.422295,19
frb40-19-3-mgd_ext.xml.minion.gz,1,0.715556,417,0.3,0.375,15.4,15.4,308,309.415584,0.4,19,40,244,40,40,0.392925,19
frb40-19-4-mgd_ext.xml.minion.gz,1,0.707894,278,0.3,0.4,16.3,16.3,326,297.398773,0.45,19,40,245,40,40,0.411315,19
frb40-19-5-mgd_ext.xml.minion.gz,1,0.704312,285,0.3,0.4,16.3,16.3,326,296.291411,0.575,19,40,242,40,40,0.415072,19
frb45-21-1-mgd_ext.xml.minion.gz,1,0.708067,268,0.288889,0.4,17.511111,17.511111,394,287.525381,0.466667,21,45,242,45,45,0.392164,21
frb45-21-2-mgd_ext.xml.minion.gz,1,0.710933,270,0.288889,0.377778,16.888889,16.888889,380,292.265789,0.422222,21,45,241,45,45,0.37282,21
frb45-21-3-mgd_ext.xml.minion.gz,1,0.7167,278,0.288889,0.355556,16.4,16.4,369,301.498645,0.377778,21,45,244,45,45,0.361947,21
frb45-21-4-mgd_ext.xml.minion.gz,1,0.715652,272,0.266667,0.377778,16.8,16.8,378,296.164021,0.444444,21,45,243,45,45,0.387177,21
frb45-21-5-mgd_ext.xml.minion.gz,1,0.714491,275,0.266667,0.377778,16.666667,16.666667,375,297.594667,0.488889,21,45,245,45,45,0.384216,21
frb50-23-1-mgd_ext.xml.minion.gz,1,0.705526,279,0.24,0.34,17.2,17.2,430,296.904651,0.4,23,50,243,50,50,0.345028,23
frb50-23-2-mgd_ext.xml.minion.gz,1,0.700364,274,0.26,0.36,17.8,17.8,445,291.107865,0.4,23,50,243,50,50,0.36137,23
frb50-23-3-mgd_ext.xml.minion.gz,1,0.704831,269,0.28,0.36,18.24,18.24,456,284.245614,0.38,23,50,241,50,50,0.362024,23
frb50-23-4-mgd_ext.xml.minion.gz,1,0.706472,274,0.26,0.34,17.4,17.4,435,294.096552,0.38,23,50,242,50,50,0.364313,23
frb50-23-5-mgd_ext.xml.minion.gz,1,0.707051,280,0.26,0.34,17.12,17.12,428,298.983645,0.4,23,50,243,50,50,0.346653,23
frb53-24-1-mgd_ext.xml.minion.gz,1,0.709423,270,0.245283,0.339623,17.924528,17.924528,475,291.922105,0.45283,24,53,244,53,53,0.349086,24
frb53-24-2-mgd_ext.xml.minion.gz,1,0.7021,270,0.264151,0.320755,17.886792,17.886792,474,291.088608,0.415094,24,53,242,53,53,0.33564,24
frb53-24-3-mgd_ext.xml.minion.gz,1,0.707364,274,0.245283,0.339623,17.735849,17.735849,470,294.325532,0.433962,24,53,243,53,53,0.330409,24
frb53-24-4-mgd_ext.xml.minion.gz,1,0.7059,271,0.245283,0.339623,17.849057,17.849057,473,292.344609,0.45283,24,53,242,53,53,0.349377,24
frb53-24-5-mgd_ext.xml.minion.gz,1,0.710553,274,0.245283,0.339623,17.962264,17.962264,476,292.298319,0.339623,24,53,244,53,53,0.338367,24
frb56-25-1-mgd_ext.xml.minion.gz,1,0.700431,266,0.232143,0.321429,18.464286,18.464286,517,288.357834,0.339286,25,56,244,56,56,0.33136,25
frb56-25-2-mgd_ext.xml.minion.gz,1,0.70195,270,0.232143,0.321429,18.25,18.25,511,290.477495,0.410714,25,56,244,56,56,0.333414,25
frb56-25-3-mgd_ext.xml.minion.gz,1,0.70541,269,0.232143,0.321429,18.25,18.25,511,289.704501,0.375,25,56,241,56,56,0.331678,25
frb56-25-4-mgd_ext.xml.minion.gz,1,0.698828,270,0.25,0.339286,18.75,18.75,525,283.855238,0.375,25,56,242,56,56,0.342764,25
frb56-25-5-mgd_ext.xml.minion.gz,1,0.701888,272,0.232143,0.321429,18.285714,18.285714,512,290.822266,0.392857,25,56,243,56,56,0.328776,25
frb59-26-1-mgd_ext.xml.minion.gz,1,0.702431,267,0.237288,0.322034,18.847458,18.847458,556,285.408273,0.355932,26,59,243,59,59,0.326831,26
frb59-26-2-mgd_ext.xml.minion.gz,1,0.707116,268,0.237288,0.305085,18.610169,18.610169,549,287.653916,0.389831,26,59,242,59,59,0.324909,26
frb59-26-3-mgd_ext.xml.minion.gz,1,0.710421,269,0.237288,0.322034,18.542373,18.542373,547,289.184644,0.355932,26,59,242,59,59,0.319308,26
frb59-26-4-mgd_ext.xml.minion.gz,1,0.697987,267,0.237288,0.322034,18.949153,18.949153,559,285.504472,0.372881,26,59,242,59,59,0.330462,26
frb59-26-5-mgd_ext.xml.minion.gz,1,0.704535,273,0.220339,0.322034,18.271186,18.271186,539,293.567718,0.355932,26,59,243,59,59,0.314706,26
geo50-20-d4-75-100_ext.xml.minion.gz,1,0.692083,265,0.2,0.32,15.72,15.72,393,249.109415,0.44,20,50,231,50,50,0.703018,20
geo50-20-d4-75-10_ext.xml.minion.gz,1,0.688825,267,0.24,0.36,18.36,18.36,459,249.477124,0.42,20,50,232,50,50,0.721398,20
geo50-20-d4-75-11_ext.xml.minion.gz,1,0.690196,266,0.26,0.35,17.16,17.16,429,251.109557,0.54,20,50,235,50,50,0.743954,20
geo50-20-d4-75-12_ext.xml.minion.gz,1,0.686474,268,0.26,0.42,20.8,20.8,520,249.496154,0.58,20,50,233,50,50,0.744246,20
geo50-20-d4-75-13_ext.xml.minion.gz,1,0.690245,265,0.26,0.37,17.12,17.12,428,250.205607,0.52,20,50,235,50,50,0.725357,20
geo50-20-d4-75-14_ext.xml.minion.gz,1,0.689354,268,0.3,0.33,17.88,17.88,447,250.548098,0.58,20,50,233,50,50,0.735688,20
geo50-20-d4-75-15_ext.xml.minion.gz,1,0.689814,266,0.24,0.34,17.48,17.48,437,248.688787,0.46,20,50,231,50,50,0.709931,20
geo50-20-d4-75-16_ext.xml.minion.gz,1,0.690591,270,0.24,0.32,16.84,16.84,421,252.788599,0.5,20,50,237,50,50,0.742889,20
geo50-20-d4-75-17_ext.xml.minion.gz,1,0.691156,267,0.26,0.34,16.4,16.4,410,249.904878,0.54,20,50,232,50,50,0.732271,20
geo50-20-d4-75-18_ext.xml.minion.gz,1,0.690692,269,0.24,0.33,16.76,16.76,419,252.009547,0.52,20,50,234,50,50,0.738699,20
geo50-20-d4-75-19_ext.xml.minion.gz,1,0.687262,265,0.28,0.39,19.92,19.92,498,248.656627,0.62,20,50,230,50,50,0.767617,20
geo50-20-d4-75-1_ext.xml.minion.gz,1,0.688278,268,0.28,0.4,18.88,18.88,472,249.495763,0.54,20,50,233,50,50,0.734759,20
geo50-20-d4-75-20_ext.xml.minion.gz,1,0.689814,270,0.3,0.34,17.48,17.48,437,252.004577,0.52,20,50,236,50,50,0.715444,20
geo50-20-d4-75-21_ext.xml.minion.gz,1,0.69296,266,0.24,0.3,15.12,15.12,378,247.981481,0.42,20,50,231,50,50,0.716409,20
geo50-20-d4-75-22_ext.xml.minion.gz,1,0.689909,265,0.24,0.36,17.4,17.4,435,248.832184,0.46,20,50,232,50,50,0.733403,20
geo50-20-d4-75-23_ext.xml.minion.gz,1,0.690196,268,0.24,0.35,17.16,17.16,429,250.482517,0.44,20,50,233,50,50,0.711663,20
geo50-20-d4-75-24_ext.xml.minion.gz,1,0.692083,270,0.24,0.32,15.72,15.72,393,251.305344,0.36,20,50,234,50,50,0.729381,20
geo50-20-d4-75-25_ext.xml.minion.gz,1,0.692254,265,0.22,0.29,15.6,15.6,390,249.712821,0.44,20,50,231,50,50,0.726647,20
geo50-20-d4-75-26_ext.xml.minion.gz,1,0.691748,269,0.24,0.32,15.96,15.96,399,249.947368,0.38,20,50,230,50,50,0.713289,20
geo50-20-d4-75-27_ext.xml.minion.gz,1,0.690641,265,0.24,0.34,16.8,16.8,420,249.371429,0.48,20,50,232,50,50,0.722969,20
geo50-20-d4-75-28_ext.xml.minion.gz,1,0.688696,267,0.28,0.36,18.48,18.48,462,249.841991,0.54,20,50,232,50,50,0.722702,20
geo50-20-d4-75-29_ext.xml.minion.gz,1,0.690196,265,0.28,0.36,17.16,17.16,429,248.648019,0.5,20,50,233,50,50,0.715492,20
geo50-20-d4-75-2_ext.xml.minion.gz,1,0.688527,268,0.26,0.36,18.64,18.64,466,252.345494,0.48,20,50,236,50,50,0.739785,20
geo50-20-d4-75-30_ext.xml.minion.gz,1,0.691638,268,0.24,0.33,16.04,16.04,401,250.745636,0.42,20,50,232,50,50,0.720435,20
geo50-20-d4-75-31_ext.xml.minion.gz,1,0.693021,264,0.22,0.3,15.08,15.08,377,248.692308,0.34,20,50,232,50,50,0.719254,20
geo50-20-d4-75-32_ext.xml.minion.gz,1,0.690845,266,0.24,0.34,16.64,16.64,416,249.675481,0.5,20,50,234,50,50,0.743769,20
