@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC

@DATA
normalized-miles1500-65.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875,12.044736,81.21875,1,65,0.924604,6.022368,1,12.044736,0,0,8320,5198,0,5198,0,5.299696,770.86308,0,0.64394,118.349288,0,6.022368,10396,0,5.299696,5198,0.287337,0,0
normalized-langford-3-40.xml.mzn_AND_NODATA,1,60.166667,0.01662,120.333333,13.813781,119,1,120,0.997245,6.906891,1,13.813781,0,0,14400,7220,0,7220,0,0.918296,828.826871,0,0,119.669421,0,6.906891,14520,0,0,7220,0,0,0
normalized-mps-red-mod013.xml.mzn_AND_NODATA,1,0.051075,19.578947,4.870968,48.986842,378.387097,1,1.52621,0.356855,0.520391,1,123,0,0.327159,2271,76,2.181918,452.55376,0.998017,0.205593,783,0.893638,0.205593,531,0.029815,0.548387,228,0,0.205593,76,0.168099,0,0
normalized-mps-red-fiber.xml.mzn_AND_NODATA,1,0.270396,3.698276,3.267288,10.732759,60.706294,1,1.823232,0.700887,0.971884,1,51,0,0.209228,4693,696,3.30148,1901.775994,0.672955,0.946095,2119,1.351735,0.904094,1804.083333,0.070068,1,2088,0,2.506696,696,0.103257,0,0
normalized-miles1000-39.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25,10.570804,50.25,1,39,0.961687,5.285402,1,10.570804,0,0,4992,3216,0,3216,0,5.695056,676.531484,-1,1.159062,123.095954,-1,5.285402,6432,0,5.695056,3216,0.397419,0,0
normalized-mps-red-pk1.xml.mzn_AND_NODATA,1,0.060914,16.416667,5.329949,87.5,213.137056,1,2,0.61489,1,1,115,0,0,1970,60,1,382.571419,0,0.423979,985,0.314286,0.423979,605.666667,0,1,180,0,0.504808,60,1.055642,0,0
normalized-mps-red-markshare1-1.xml.mzn_AND_NODATA,1,0.060714,16.470588,5.767857,88.647059,182.571429,1,1.807143,0.603434,0.951131,1,121,0,0.218324,506,17,0.873981,101.565572,0.70741,1.294848,226,0.565399,0.940286,168.961538,0.033165,1,51,0,0.940286,17,0.393674,0,0
normalized-mps-p2756.xml.mzn_AND_NODATA,1,0.267779,3.734417,3.158926,11.757453,169.333817,1,1.994557,0.717861,0.997971,1,535,0,0.036887,5497,738,3.616923,2088.850212,0.048768,2.153186,2741,2.143815,0.712128,1978.425,0.014973,1,2214,0,5.872478,738,1.193715,0,0
normalized-mps-red-markshare2-1.xml.mzn_AND_NODATA,1,0.060606,16.5,6.563636,102,214.454545,1,1.809091,0.590952,0.958,1,141,0,0.217246,597,20,0.881291,121.960051,0.703369,1.306669,267,0.584054,0.94566,195.014286,0.028701,1,60,0,0.94566,20,0.40376,0,0
normalized-mps-red-misc05.xml.mzn_AND_NODATA,1,0.154639,6.466667,7.238144,33.706667,705.221649,1,1.664433,0.286017,0.837708,1,311,0,0.283693,3229,300,2.761269,1410.074022,0.920513,1.580238,1289,1.733858,0.383377,554.87381,0.210771,1,900,0,1.675562,300,0.307915,0,0
normalized-mps-red-bal8x12.xml.mzn_AND_NODATA,1,0.045699,21.882353,4.870968,56.588235,552.580645,1,1.543011,0.360215,0.53853,1,190,0,0.322841,4592,136,1.733104,801.23787,0.994656,0.205593,1616,1.128474,0.205593,1072,0.024734,0.548387,408,0,0.205593,136,0.172662,0,0
normalized-haystacks-36.xml.mzn_AND_NODATA,1,1.348156,0.741754,3.659053,16.176017,5.833058,1,440.030227,415.928916,5.884671,1,22.55806,0,1.226406,14892383,45627,1.519114,64686.833161,1.113662,1.24805,251522.368051,0.272847,1.120481,14076698.243703,0.157025,7.519353,125062,0.791764,1.253365,45627,2.201324,32583,32583
normalized-mug100-1-3.xml.mzn_AND_NODATA,1,1.66,0.60241,3.32,3.169925,3.32,1,3,0.92,1.584963,1,3.169925,0,0,300,166,0,166,0,0.904381,158.49625,-1,0,92,-1,1.584963,332,0,0.904381,166,0.140505,0,0
normalized-mug88-1-3.xml.mzn_AND_NODATA,1,1.659091,0.60274,3.318182,3.169925,3.318182,1,3,0.920455,1.584963,1,3.169925,0,0,264,146,0,146,0,0.902393,139.4767,-1,0,81,-1,1.584963,292,0,0.902393,146,0.140369,0,0
normalized-mps-red-blend.xml.mzn_AND_NODATA,1,0.046185,21.652174,8.674699,100.747826,600.084337,1,1.585944,0.302122,0.524655,1,455,0,0.310577,3949,115,5.010987,824.108503,0.978581,3.281569,1459,0.835647,0.853694,752.284238,0.129648,0.833333,345,0.946929,4.691827,115,0.62037,0,0
normalized-mps-red-bell3a.xml.mzn_AND_NODATA,1,0.06219,16.07971,2.800361,35.818841,174.77963,1,1.794051,0.658969,0.831845,1,160,0,0.225408,3981,138,4.14307,633.770501,0.733667,0.79174,1762,0.884823,0.64624,1462.252381,0.156092,1,414,0,4.513079,138,0.414363,0,0
normalized-mps-red-net12.xml.mzn_AND_NODATA,1,0.560256,1.784897,38.876923,69.372998,346.376923,1,1.994872,0.273607,0.997617,1,101,0,0.035806,1556,437,3.083095,2502.392476,0.046391,3.623205,776,0.510521,0.962101,213.413332,0.01785,1,1311,0,4.795827,437,0.60082,0,0
normalized-mps-red-qnet1.xml.mzn_AND_NODATA,1,0.177323,5.639413,3.004647,14.680294,49.023048,1,1.799257,0.709595,0.930289,1,77,0,0.222623,9680,954,3.824826,3374.709332,0.723413,1.181675,4300,0.779251,0.890625,3817.621429,0.135126,1,2862,0,3.919114,954,0.74487,0,0
normalized-mps-red-ran10x12.xml.mzn_AND_NODATA,1,0.044086,22.682927,4.870968,56.676829,610.645161,1,1.525538,0.35672,0.521294,1,185,0,0.327326,5675,164,1.993783,961.832268,0.998117,0.205593,1955,1.185274,0.205593,1327,0.029137,0.548387,492,0,0.205593,164,0.173605,0,0
normalized-mps-red-boeing2.xml.mzn_AND_NODATA,1,0.059033,16.939698,7.897656,99.356784,2551.167606,1,1.706319,0.241778,0.815479,1,1510,0,0.266918,5752,199,5.534824,1186.365135,0.873429,2.781606,2381,2.017358,0.230137,815.03215,0.191984,1,597,0.045606,2.286253,199,0.246805,0,0
normalized-mps-aflow30a.xml.mzn_AND_NODATA,1,0.133148,7.510438,5.762474,43.278706,844.994858,1,2,0.358003,1,1,555,0,0,14390,958,2.739785,4144.173558,0,0.518124,7195,2.465147,0.434821,2575.833333,0,1,2874,0,7.48876,958,0.271968,0,0
normalized-mps-vpm1.xml.mzn_AND_NODATA,1,0.109296,9.149502,3.351489,27.049834,110.32825,1,1.696805,0.587473,0.930963,1,82,0,0.270885,4673,301,3.540044,1313.308466,0.885162,2.100025,1919,0.942317,1.944918,1617.9,0.136072,1,903,0.101883,3.199345,301,0.421423,0,0
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,0.049305,20.281768,6.882048,123.823204,427.651866,1,1.889131,0.43001,0.908353,1,380,0,0.166198,6935,181,4.509895,1129.073936,0.502531,2.620646,3264,1.079938,1.237305,1578.566667,0.139638,1,543,0.209947,3.920331,181,0.727603,0,0
normalized-mps-red-agg.xml.mzn_AND_NODATA,1,0.085685,11.670644,11.920245,139.116945,685.319018,1,2,0.248779,1,1,540,0,0,9780,419,3.362609,2821.086283,0,3.851402,4890,0.759313,0.761733,1216.531215,0,1,1257,0,5.116367,419,0.491633,0,0
normalized-mps-red-sample2.xml.mzn_AND_NODATA,1,0.051698,19.343284,4.458333,48.671642,212.689815,1,1.569444,0.368634,0.588405,1,85,0,0.315496,2034,67,3.049413,404.365331,0.98604,1.119221,738,0.54125,0.91821,477.75,0.179128,1,201,0,2.711943,67,0.136305,0,0
normalized-mps-red-scagr7.xml.mzn_AND_NODATA,1,0.050714,19.71831,5.585714,80.276995,341.857143,1,1.739524,0.444498,0.722158,1,240,0,0.252307,7306,213,5.430247,1370.609687,0.827464,2.721236,3106,0.750641,0.906697,1866.891667,0.084331,0.825,639,0,3.747248,213,0.456975,0,0
normalized-mps-protfold.xml.mzn_AND_NODATA,1,1.171117,0.853886,14.670845,12.527222,828.995095,1,2,0.179732,1,1,882,0,0,3670,2149,2.191202,6508.574373,0,2.670537,1835,3.041414,0.348499,329.807359,0,1,6447,0,3.1954,2149,0.254921,0,0
normalized-mps-red-stocfor1.xml.mzn_AND_NODATA,1,0.054054,18.5,5.621622,58.383333,247.918919,1,1.596997,0.413085,0.54362,1,164,0,0.30714,5318,180,4.94925,1161.017002,0.97268,2.194619,1988,0.680909,1.023,1375.572222,0.128272,0.683333,540,0.819965,3.143003,180,0.453814,0,0
normalized-mulsol-i-1-15.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,7.813781,39.847716,1,15,0.211614,3.906891,1,7.813781,0,0,2955,3925,0,3925,0,4.347427,769.657447,0,2.748321,41.687935,0,3.906891,7850,0,4.347427,3925,0.777856,0,0
normalized-mps-red-qnet1-o.xml.mzn_AND_NODATA,1,0.17026,5.873362,2.844238,14.347162,41.392193,1,1.799257,0.723061,0.927397,1,54,0,0.222623,9680,916,3.679487,3235.677293,0.723413,1.169808,4300,0.71376,0.78399,3890.066667,0.137445,1,2748,0,3.69524,916,0.409913,0,0
normalized-geo50-20-d4-75-1_ext.xml.mzn_AND_NODATA,1,45.752381,0.021857,91.504762,2.069149,91.504762,0.020816,2.857143,0.071958,1.034575,0.047619,5.321928,0.952381,1.341641,3000,1000,0.145998,48040,0.276195,6.819479,1216.096405,0.229208,0.276195,75.556211,0.229208,2.660964,97080,0.145998,6.819479,48040,0.389882,1000,1000
normalized-mulsol-i-1-25.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,9.287712,39.847716,1,25,0.35269,4.643856,1,9.287712,0,0,4925,3925,0,3925,0,4.347427,914.839669,0,3.330087,69.479892,0,4.643856,7850,0,4.347427,3925,0.777856,0,0
normalized-mulsol-i-2-15.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787,7.813781,41.329787,1,15,0.413809,3.906891,1,7.813781,0,0,2820,3885,0,3885,0,4.906458,734.495432,0,1.628365,77.796144,0,3.906891,7770,0,4.906458,3885,0.753357,0,0
normalized-mps-vpm2.xml.mzn_AND_NODATA,1,0.109296,9.149502,3.412491,27.607973,119.129993,1,1.696805,0.578758,0.933207,1,82,0,0.270885,4673,301,3.512927,1316.321207,0.885162,2.155075,1919,0.944571,1.63564,1593.9,0.127848,1,903,0.101883,3.07566,301,0.337421,0,0
normalized-mitre.xml.mzn_AND_NODATA,1,0.190694,5.24401,4.5953,24.0978,96.890339,1,2,0.44047,1,1,98,0,0,21448,2045,2.944069,8418.53865,0,0.973633,10724,0.758939,0.973633,4723.6,0,1,6135,0,3.907253,2045,0.354931,0,0
normalized-mps-red-share2b.xml.mzn_AND_NODATA,1,0.045992,21.743119,9.822785,120.422018,346.468354,1,1.567089,0.177821,0.559716,1,217,0,0.316178,3714,109,4.918433,813.633739,0.986974,2.086748,1344,0.518783,0.174755,421.436042,0.080749,0.833333,327,0,2.810737,109,0.211023,0,0
normalized-mulsol-i-1-40.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,10.643856,39.847716,1,40,0.564304,5.321928,1,10.643856,0,0,7880,3925,0,3925,0,4.347427,1048.419835,0,2.941849,111.167828,0,5.321928,7850,0,4.347427,3925,0.777856,0,0
normalized-mulsol-i-1-45.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,10.983706,39.847716,1,45,0.634842,5.491853,1,10.983706,0,0,8865,3925,0,3925,0,4.347427,1081.89506,-1,2.853677,125.063806,-1,5.491853,7850,0,4.347427,3925,0.777856,0,0
normalized-mulsol-i-1-46.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,11.047124,39.847716,1,46,0.648949,5.523562,1,11.047124,0,0,9062,3925,0,3925,0,4.347427,1088.141705,0,2.853677,127.843002,0,5.523562,7850,0,4.347427,3925,0.777856,0,0
normalized-mulsol-i-1-10.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,6.643856,39.847716,1,10,0.141076,3.321928,1,6.643856,0,0,1970,3925,0,3925,0,4.347427,654.419835,0,2.642476,27.791957,0,3.321928,7850,0,4.347427,3925,0.777856,0,0
normalized-mulsol-i-2-20.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787,8.643856,41.329787,1,20,0.551746,4.321928,1,8.643856,0,0,3760,3885,0,3885,0,4.906458,812.522482,0,1.543277,103.728192,0,4.321928,7770,0,4.906458,3885,0.753357,0,0
normalized-mps-red-aflow30a.xml.mzn_AND_NODATA,1,0.133148,7.510438,5.762474,43.278706,844.994858,1,2,0.358003,1,1,555,0,0,14390,958,2.739785,4144.173558,0,0.518124,7195,2.465147,0.434821,2575.833333,0,1,2874,0,7.48876,958,0.271968,0,0
normalized-mulsol-i-2-25.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787,9.287712,41.329787,1,25,0.689682,4.643856,1,9.287712,0,0,4700,3885,0,3885,0,4.906458,873.044964,0,1.543277,129.66024,0,4.643856,7770,0,4.906458,3885,0.753357,0,0
normalized-mps-red-blend2.xml.mzn_AND_NODATA,1,0.099864,10.013605,12.802989,90.918367,2406.399457,1,1.730978,0.229296,0.736923,1,1876,0,0.256185,5096,294,2.664118,1466.718608,0.840057,0.666009,2152,3.871291,0.572729,675.047619,0.102432,1,882,0,2.043458,294,0.323314,0,0
normalized-mps-mitre.xml.mzn_AND_NODATA,1,0.190694,5.24401,4.5953,24.0978,96.890339,1,2,0.44047,1,1,98,0,0,21448,2045,2.944069,8418.53865,0,0.973633,10724,0.758939,0.973633,4723.6,0,1,6135,0,3.907253,2045,0.354931,0,0
normalized-mulsol-i-2-28.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787,9.61471,41.329787,1,28,0.772444,4.807355,1,9.61471,0,0,5264,3885,0,3885,0,4.906458,903.782725,0,1.61279,145.219469,0,4.807355,7770,0,4.906458,3885,0.753357,0,0
normalized-mps-red-berlin-5-8_0.xml.mzn_AND_NODATA,1,0.192413,5.197144,8.884404,46.173531,214.509087,1,2,0.302024,1,1,61,0,0,18928,1821,2.042574,9302.291348,0,3.412213,9464,0.47441,0.567403,2858.357684,0,1,5463,0,3.707547,1821,0.551986,0,0
normalized-mulsol-i-2-30.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787,9.813781,41.329787,1,30,0.827619,4.906891,1,9.813781,0,0,5640,3885,0,3885,0,4.906458,922.495432,0,1.82697,155.592288,0,4.906891,7770,0,4.906458,3885,0.753357,0,0
normalized-mug88-25-3.xml.mzn_AND_NODATA,1,1.659091,0.60274,3.318182,3.169925,3.318182,1,3,0.920455,1.584963,1,3.169925,0,0,264,146,0,146,0,0.902393,139.4767,-1,0,81,-1,1.584963,292,0,0.902393,146,0.140369,0,0
normalized-mulsol-i-1-35.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,10.258566,39.847716,1,35,0.493766,5.129283,1,10.258566,0,0,6895,3925,0,3925,0,4.347427,1010.468754,0,3.230026,97.271849,0,5.129283,7850,0,4.347427,3925,0.777856,0,0
normalized-mps-red-mkc.xml.mzn_AND_NODATA,1,0.597065,1.67486,3.695894,6.076229,1686.736764,1,1.981237,0.651133,0.997452,1,2875,0,0.068486,10665,3214,0.85041,4059.791563,0.134436,1.554021,5282,12.083041,1.071858,3505.05,0.025626,1,9642,0.007525,3.064245,3214,0.827813,0,0
normalized-mps-red-ran14x18.xml.mzn_AND_NODATA,1,0.040451,24.721519,4.870968,63.708861,900.967742,1,1.541219,0.359857,0.538121,1,284,0,0.323314,12040,316,1.623696,1816.321146,0.995092,0.205593,4228,1.478712,0.205593,2811.2,0.026482,0.548387,948,0,0.205593,316,0.176495,0,0
normalized-mulsol-i-2-29.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787,9.715962,41.329787,1,29,0.800031,4.857981,1,9.715962,0,0,5452,3885,0,3885,0,4.906458,913.300427,-1,1.764542,150.405878,-1,4.857981,7770,0,4.906458,3885,0.753357,0,0
normalized-mulsol-i-4-10.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459,6.643856,42.659459,1,10,0.283227,3.321928,1,6.643856,0,0,1850,3946,0,3946,0,4.940937,614.556698,0,0.863378,52.396919,0,3.321928,7892,0,4.940937,3946,0.730514,0,0
normalized-mps-red-modglob.xml.mzn_AND_NODATA,1,0.039316,25.435233,4.138928,81.792746,321.047056,1,1.755551,0.475759,0.789733,1,222,0,0.244801,17236,386,3.130967,2376.821979,0.802361,1.490058,7418,0.867614,0.930349,4671,0.105443,0.83871,1158,0,3.246258,386,0.40441,0,0
normalized-geo50-20-d4-75-68_ext.xml.mzn_AND_NODATA,1,40.917143,0.02444,81.834286,2.077321,81.834286,0.023276,2.857143,0.07307,1.03866,0.047619,5.321928,0.952381,1.341641,3000,1000,0.159458,42963,0.276195,6.64049,1216.096405,0.241116,0.276195,76.72345,0.241116,2.660964,86926,0.159458,6.64049,42963,0.369686,1000,1000
normalized-mulsol-i-4-20.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459,8.643856,42.659459,1,20,0.566453,4.321928,1,8.643856,0,0,3700,3946,0,3946,0,4.940937,799.556698,0,1.332454,104.793838,0,4.321928,7892,0,4.940937,3946,0.730514,0,0
normalized-mulsol-i-1-47.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,11.109178,39.847716,1,47,0.663057,5.554589,1,11.109178,0,0,9259,3925,0,3925,0,4.347427,1094.254004,-1,2.880258,130.622197,-1,5.554589,7850,0,4.347427,3925,0.777856,0,0
normalized-myciel-5g-5-ext.xml.mzn_AND_NODATA,1,5.01773,0.199293,10.035461,2.219543,10.035461,0.166078,2.5,0.338879,1.109771,0.166667,3.321928,0.833333,0.447214,705,235,0.648653,1415,0.650022,3.420352,344.13062,0.221647,0.650022,95.563966,0.221647,1.660964,3065,0.648653,3.420352,1415,0.458087,235,235
normalized-mulsol-i-3-10.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217,6.643856,42.565217,1,10,0.283261,3.321928,1,6.643856,0,0,1840,3916,0,3916,0,4.946454,611.234769,0,0.866978,52.12006,0,3.321928,7832,0,4.946454,3916,0.727679,0,0
normalized-mulsol-i-4-28.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459,9.61471,42.659459,1,28,0.793034,4.807355,1,9.61471,0,0,5180,3946,0,3946,0,4.940937,889.360661,0,1.416619,146.711374,0,4.807355,7892,0,4.940937,3946,0.730514,0,0
normalized-mulsol-i-4-29.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459,9.715962,42.659459,1,29,0.821357,4.857981,1,9.715962,0,0,5365,3946,0,3946,0,4.940937,898.726484,-1,1.564539,151.951066,-1,4.857981,7892,0,4.940937,3946,0.730514,0,0
normalized-mulsol-i-3-28.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217,9.61471,42.565217,1,28,0.793131,4.807355,1,9.61471,0,0,5152,3916,0,3916,0,4.946454,884.553306,0,1.414159,145.936168,0,4.807355,7832,0,4.946454,3916,0.727679,0,0
normalized-mulsol-i-5-10.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043,6.643856,42.72043,1,10,0.283537,3.321928,1,6.643856,0,0,1860,3973,0,3973,0,4.901194,617.878626,0,0.859811,52.737796,0,3.321928,7946,0,4.901194,3973,0.734227,0,0
normalized-mulsol-i-3-15.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217,7.813781,42.565217,1,15,0.424892,3.906891,1,7.813781,0,0,2760,3916,0,3916,0,4.946454,718.86787,0,1.426358,78.18009,0,3.906891,7832,0,4.946454,3916,0.727679,0,0
normalized-myciel7-5.xml.mzn_AND_NODATA,1,12.356021,0.080932,24.712042,4.643856,24.712042,1,5,0.282219,2.321928,1,4.643856,0,0,955,2360,0,2360,0,4.959087,443.488266,0,0.499758,53.903868,0,2.321928,4720,0,4.959087,2360,0.671847,0,0
normalized-mulsol-i-1-48.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,11.169925,39.847716,1,48,0.677164,5.584963,1,11.169925,0,0,9456,3925,0,3925,0,4.347427,1100.237613,-1,3.093193,133.401393,-1,5.584963,7850,0,4.347427,3925,0.777856,0,0
normalized-mps-red-ran8x32.xml.mzn_AND_NODATA,1,0.042339,23.619048,4.870968,59.928571,1133.225806,1,1.533266,0.358266,0.529562,1,497,0,0.325379,12168,336,1.913442,1932.825503,0.996805,0.205593,4232,1.775601,0.205593,2843.2,0.032381,0.548387,1008,0,0.205593,336,0.177741,0,0
normalized-mulsol-i-4-25.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459,9.287712,42.659459,1,25,0.708066,4.643856,1,9.287712,0,0,4625,3946,0,3946,0,4.940937,859.113395,0,1.332454,130.992298,0,4.643856,7892,0,4.940937,3946,0.730514,0,0
normalized-mulsol-i-1-20.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716,8.643856,39.847716,1,20,0.282152,4.321928,1,8.643856,0,0,3940,3925,0,3925,0,4.347427,851.419835,0,3.275116,55.583914,0,4.321928,7850,0,4.347427,3925,0.777856,0,0
normalized-mulsol-i-3-20.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217,8.643856,42.565217,1,20,0.566522,4.321928,1,8.643856,0,0,3680,3916,0,3916,0,4.946454,795.234769,0,1.33629,104.24012,0,4.321928,7832,0,4.946454,3916,0.727679,0,0
normalized-myciel7-7.xml.mzn_AND_NODATA,1,12.356021,0.080932,24.712042,5.61471,24.712042,1,7,0.395107,2.807355,1,5.61471,0,0,1337,2360,0,2360,0,4.959087,536.20479,-1,0.8919,75.465415,-1,2.807355,4720,0,4.959087,2360,0.671847,0,0
normalized-mulsol-i-3-29.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217,9.715962,42.565217,1,29,0.821457,4.857981,1,9.715962,0,0,5336,3916,0,3916,0,4.946454,893.868503,-1,1.569369,151.148175,-1,4.857981,7832,0,4.946454,3916,0.727679,0,0
normalized-mulsol-i-5-30.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043,9.813781,42.72043,1,30,0.85061,4.906891,1,9.813781,0,0,5580,3973,0,3973,0,4.901194,912.681651,0,1.629998,158.213388,0,4.906891,7946,0,4.901194,3973,0.734227,0,0
normalized-mulsol-i-5-20.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043,8.643856,42.72043,1,20,0.567073,4.321928,1,8.643856,0,0,3720,3973,0,3973,0,4.901194,803.878626,0,1.328636,105.475592,0,4.321928,7946,0,4.901194,3973,0.734227,0,0
normalized-mug100-25-3.xml.mzn_AND_NODATA,1,1.66,0.60241,3.32,3.169925,3.32,1,3,0.92,1.584963,1,3.169925,0,0,300,166,0,166,0,0.904381,158.49625,-1,0,92,-1,1.584963,332,0,0.904381,166,0.140505,0,0
normalized-mps-red-agg3.xml.mzn_AND_NODATA,1,0.053974,18.527607,11.384106,210.920245,1379,1,2,0.252228,1,1,1440,0,0,18120,489,3.836936,3553.141893,0,3.903314,9060,0.811165,0.719271,2285.188962,0,1,1467,0,5.752288,489,0.632524,0,0
normalized-mulsol-i-5-25.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043,9.287712,42.72043,1,25,0.708841,4.643856,1,9.287712,0,0,4650,3973,0,3973,0,4.901194,863.757251,0,1.328636,131.84449,0,4.643856,7946,0,4.901194,3973,0.734227,0,0
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043,7.813781,42.72043,1,15,0.425305,3.906891,1,7.813781,0,0,2790,3973,0,3973,0,4.901194,726.681651,0,1.42136,79.106694,0,3.906891,7946,0,4.901194,3973,0.734227,0,0
normalized-ortholatin-10.xml.mzn_AND_NODATA,1,0.47,2.12766,2.666667,23.559774,47,0,40,18.888889,4.130814,1,664.385619,0,1.06066,12000,0,0.91783,298.01723,0.918296,-7.310523,1328.771238,2.33015,0.918296,5666.666667,0.131165,6.643856,241,0.91783,0.918296,141,0.812421,0,0
normalized-myciel7-6.xml.mzn_AND_NODATA,1,12.356021,0.080932,24.712042,5.169925,24.712042,1,6,0.338663,2.584963,1,5.169925,0,0,1146,2360,0,2360,0,4.959087,493.727838,-1,0.750296,64.684642,-1,2.584963,4720,0,4.959087,2360,0.671847,0,0
normalized-mulsol-i-3-30.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217,9.813781,42.565217,1,30,0.849784,4.906891,1,9.813781,0,0,5520,3916,0,3916,0,4.946454,902.86787,0,1.626557,156.360181,0,4.906891,7832,0,4.946454,3916,0.727679,0,0
normalized-mps-red-ran4x64.xml.mzn_AND_NODATA,1,0.049395,20.244898,4.870968,49.938776,1946.129032,1,1.519153,0.355444,0.513592,1,966,0,0.328889,12056,392,1.482985,2239.611376,0.998941,0.205593,4120,2.679848,0.205593,2820.8,0.023588,0.548387,1176,0,0.205593,392,0.17976,0,0
normalized-mulsol-i-2-10.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787,6.643856,41.329787,1,10,0.275873,3.321928,1,6.643856,0,0,1880,3885,0,3885,0,4.906458,624.522482,0,1.086231,51.864096,0,3.321928,7770,0,4.906458,3885,0.753357,0,0
normalized-mps-red-ran10x26.xml.mzn_AND_NODATA,1,0.041191,24.277108,4.870968,61.325301,1017.096774,1,1.531017,0.357816,0.527627,1,402,0,0.325951,12340,332,1.875009,1908.136219,0.997222,0.205593,4280,1.625339,0.205593,2884,0.032124,0.548387,996,0,0.205593,332,0.177189,0,0
normalized-ortholatin-15.xml.mzn_AND_NODATA,1,0.423704,2.36014,2.666667,30.736027,95.333333,0,85,40.833333,4.945085,1,1758.100768,0,1.164646,57375,0,0.773458,598.84378,0.918296,-8.480448,3516.201536,3.377284,0.918296,27562.5,0.11255,7.813781,511,0.773458,0.918296,286,0.969181,0,0
